rid,DOS029_VCAP_24H:BRD-K38965110-001-01-0:5.04,DOS033_A375_24H:BRD-K38965110-001-01-0:5.04,DOS033_A549_24H:BRD-K38965110-001-01-0:5.04,DOS033_HT29_24H:BRD-K38965110-001-01-0:5.04,DOS033_MCF7_24H:BRD-K38965110-001-01-0:5.04,DOS033_PC3_24H:BRD-K38965110-001-01-0:5.04
5720,-1.87743353844,0.508455812931,0.213552981615,-1.17444992065,-2.06197524071,-0.391425251961
466,-0.26668331027,0.44166302681,0.460991173983,0.453296631575,-0.481813013554,-1.17964625359
6009,1.82437467575,0.612903237343,0.899427056313,0.0435244739056,1.28123664856,-0.135434776545
2309,-0.834242165089,0.0786390453577,0.667948126793,1.39974594116,-1.66968953609,0.099108427763
387,2.20995593071,-0.0788952335715,2.35897922516,0.05055975914,0.798330545425,-0.256810516119
3553,0.563371479511,-0.489179611206,-0.563319087029,-0.671737611294,-0.828286170959,-0.608068406582
427,-0.279858589172,0.747874975204,-0.449072480202,2.08289790154,-0.828410863876,2.17934608459
5898,-0.00127081573009,0.158661693335,0.260764300823,0.381149351597,0.262495756149,-0.539414525032
23365,1.30970656872,0.129087418318,0.981702625751,-0.110440000892,-0.25139093399,-0.268378585577
6657,-0.776094675064,-0.62963783741,-1.94527375698,-0.879072070122,-0.879433095455,1.03136205673
5054,-0.429204434156,-4.44737815857,0.142123579979,-1.08558499813,0.742195010185,0.0684107393026
3108,1.83653485775,-0.862053632736,1.17884016037,0.230302423239,0.828177392483,-0.464260160923
1950,-0.516789972782,-0.178583070636,-0.158394277096,0.0885546207428,-0.757193088531,0.878722369671
351,-2.62190437317,-1.49341309071,0.09812618047,-1.57387018204,-0.439134865999,-0.238682314754
4846,0.745503604412,-0.864674329758,0.350793719292,0.793070197105,0.497965216637,0.166131064296
1452,-0.164800643921,-0.0214132815599,-1.79776489735,-1.30632686615,-0.95897424221,-2.59407973289
4776,0.831510066986,-0.92833507061,-1.14585351944,-0.976788043976,-0.178752988577,-0.571623504162
6908,0.666033685207,1.78448963165,-0.208298206329,0.996406674385,1.79726672173,-0.651752591133
672,-0.554436922073,-0.57365322113,-3.11520886421,0.136586993933,-0.604437947273,-1.24517250061
5710,0.0428417772055,0.315809816122,0.360849291086,0.0884993076324,-0.202358841896,-2.12922167778
2115,2.71995687485,-0.837683081627,-0.607558846474,-0.0468194484711,-0.750227212906,-1.23698914051
7015,-2.47173523903,-1.02120554447,-0.483987182379,-0.716848611832,-0.391942560673,0.0260770581663
8726,-0.0232090950012,-0.561387717724,3.30567908287,1.59886991978,0.132667183876,-0.372921764851
2185,2.03510951996,-0.151299506426,-0.321745991707,-0.687843620777,-0.717392683029,-0.0730222165585
3315,-0.80185854435,-0.836721003056,-0.307186603546,-0.802620530128,1.04386210442,0.727223753929
5289,-1.39579474926,0.819107890129,-0.987481296062,-0.460829526186,-0.605445861816,0.254261165857
868,0.426713168621,0.467717528343,-0.360708624125,0.142867609859,0.861067056656,1.66818070412
1677,-0.842527449131,-0.782434999943,-0.60798561573,-0.551346719265,-1.80073690414,0.441569328308
7043,0.785802006721,-0.707832753658,0.441099971533,-0.634593963623,0.985943555832,0.0350932180882
5613,-0.280713498592,-0.406079739332,-0.268810331821,-0.593112170696,-0.745048820972,0.503473043442
595,0.433431506157,-1.44214379787,0.613421857357,0.119310051203,-0.127465546131,-0.597908496857
4793,0.202793300152,0.0988644659519,0.883041024208,-0.482061386108,0.153299570084,-1.82489180565
2736,-0.0664111077785,-0.0111828893423,0.757239580154,-0.984191417694,-1.10359275341,-1.20218014717
5290,0.544459581375,0.484558433294,-0.691791832447,-1.10179150105,0.276314795017,0.232519671321
6194,0.202994927764,0.000615752709564,-0.0803080052137,-0.659748315811,-0.439201742411,-0.460363209248
1676,0.334963709116,-1.62746548653,0.215071320534,-1.35043752193,0.321251660585,-0.757867097855
23512,-3.56050896645,-0.151263639331,0.40727391839,0.759138226509,-2.02022457123,0.203349113464
148022,0.471198648214,-1.13128089905,1.1611918211,-0.428875625134,0.169181182981,-2.14842486382
1906,-0.506526947021,-0.74273788929,-1.32510447502,-1.9972550869,-1.06749248505,-1.91283011436
8878,-0.901051819324,-0.0746756419539,-0.270451307297,0.342163801193,0.30311742425,0.169040352106
3091,-1.16552591324,-1.97798085213,0.0646976083517,-0.507492780685,-1.91953325272,0.250827163458
5743,2.50301480293,-0.929895043373,-2.32842564583,0.237919211388,0.0485829114914,-1.79449772835
5321,0.173054546118,0.722668766975,-1.742877841,-0.246170192957,-0.44694507122,-0.0791151076555
4144,-3.91738510132,-0.0481186881661,-1.70855271816,0.323118150234,0.57371789217,-0.0631828531623
1981,0.946130275726,0.730040669441,-1.25591397285,0.0155044794083,-0.378160476685,0.349152863026
695,-0.538699567318,0.4808986485,0.934386670589,4.3017449379,0.20060710609,-1.03906226158
10398,0.123659610748,-0.668695747852,-0.837487399578,-0.771229088306,-0.491016358137,0.825372636318
5708,0.318610966206,1.63271284103,0.0532231256366,-0.0196194052696,0.563640713692,0.256470143795
1213,-1.63727664948,-0.393698722124,0.794112086296,0.139066174626,0.223553299904,0.058507528156
226,-3.32532835007,8.79646778107,-0.591588675976,-0.041095610708,-0.537009358406,0.058531679213
6777,1.03865969181,-0.115602709353,-0.713023006916,1.93046236038,0.844910919666,0.250827729702
2113,0.665267050266,-0.571980118752,-0.201955035329,-0.732429325581,-0.642309069633,1.39425754547
3329,-1.13971292973,-1.7457113266,-1.0821788311,-0.507081210613,0.139588698745,0.240739956498
1050,-1.0659211874,-0.217562258244,0.143774285913,0.443965733051,-0.851625680923,-0.475713551044
9491,-0.769692599773,-0.462198078632,-0.374015361071,-0.998188018799,0.348829120398,0.781206786633
22926,-1.12772083282,-0.299498647451,1.52343630791,-0.7612631917,-0.287346243858,-1.87105917931
5899,1.0328091383,0.201054751873,0.638893008232,1.05258774757,0.344437390566,0.256858259439
5467,-0.55938577652,-1.00456643105,0.729027152061,0.121779292822,-0.397422581911,-1.44199514389
6774,5.95329761505,-0.306985497475,-1.58616173267,-0.563921570778,-0.325462669134,0.214396566153
1788,-0.00325567647815,-1.02218151093,-0.434573203325,-1.27841234207,-0.428763717413,0.858644425869
5921,2.91295337677,0.376445233822,3.91030859947,-0.795387387276,2.98542070389,-0.389082610607
5721,0.219680219889,-3.6492023468,-0.776131749153,-0.526522219181,-0.061621427536,0.226431086659
2263,-0.115261092782,0.531188845634,-1.04966592789,1.45802092552,0.557700634003,0.806314110756
808,-0.219016462564,-1.08618044853,-1.27170598507,-0.962314665318,-0.292906522751,0.543010771275
30001,0.432866245508,-1.00993442535,-0.46762958169,0.82881629467,0.211862385273,-0.219560682774
348,0.535046100616,-0.346784293652,-1.39750874043,-0.453540742397,-0.428882867098,-0.725709557533
30849,-1.05439901352,-0.933939754963,0.904629945755,-0.627421021461,-2.1092543602,0.275403678417
1454,-1.07971096039,-1.39096999168,-0.0729174464941,0.288172602654,-2.17202758789,-1.18130803108
6500,1.01850271225,-0.253111451864,0.807930588722,-0.191411048174,0.781325221062,-0.720327854156
