rid,CPC006_A375_6H:BRD-K64890080-001-03-9:10,CPC006_A375_24H:BRD-K64890080-001-03-9:10,CPC006_A549_6H:BRD-K64890080-001-03-9:10,CPC006_A549_24H:BRD-K64890080-001-03-9:10,CPC006_A673_6H:BRD-K64890080-001-03-9:10,CPC006_AGS_6H:BRD-K64890080-001-03-9:10,CPC006_CL34_6H:BRD-K64890080-001-03-9:10,CPC006_CORL23_6H:BRD-K64890080-001-03-9:10,CPC006_COV644_6H:BRD-K64890080-001-03-9:10,CPC006_DV90_6H:BRD-K64890080-001-03-9:10,CPC006_EFO27_6H:BRD-K64890080-001-03-9:10,CPC006_HA1E_6H:BRD-K64890080-001-03-9:10,CPC006_HA1E_24H:BRD-K64890080-001-03-9:10,CPC006_HCC15_6H:BRD-K64890080-001-03-9:10,CPC006_HCC515_6H:BRD-K64890080-001-03-9:10,CPC006_HCC515_24H:BRD-K64890080-001-03-9:10,CPC006_HCT116_6H:BRD-K64890080-001-03-9:10,CPC006_HEC108_6H:BRD-K64890080-001-03-9:10,CPC006_HEPG2_6H:BRD-K64890080-001-03-9:10,CPC006_HT115_6H:BRD-K64890080-001-03-9:10,CPC006_HT29_6H:BRD-K64890080-001-03-9:10,CPC006_HT29_24H:BRD-K64890080-001-03-9:10,CPC006_JHUEM2_6H:BRD-K64890080-001-03-9:10,CPC006_LOVO_6H:BRD-K64890080-001-03-9:10,CPC006_MCF7_6H:BRD-K64890080-001-03-9:10,CPC006_MCF7_24H:BRD-K64890080-001-03-9:10,CPC006_MDST8_6H:BRD-K64890080-001-03-9:10,CPC006_NCIH1694_6H:BRD-K64890080-001-03-9:10,CPC006_NCIH1836_6H:BRD-K64890080-001-03-9:10,CPC006_NCIH2073_6H:BRD-K64890080-001-03-9:10,CPC006_NCIH508_6H:BRD-K64890080-001-03-9:10,CPC006_NCIH596_6H:BRD-K64890080-001-03-9:10,CPC006_NOMO1_6H:BRD-K64890080-001-03-9:10,CPC006_OV7_6H:BRD-K64890080-001-03-9:10,CPC006_PC3_6H:BRD-K64890080-001-03-9:10,CPC006_PC3_24H:BRD-K64890080-001-03-9:10,CPC006_PL21_6H:BRD-K64890080-001-03-9:10,CPC006_RMGI_6H:BRD-K64890080-001-03-9:10,CPC006_RMUGS_6H:BRD-K64890080-001-03-9:10,CPC006_SKLU1_6H:BRD-K64890080-001-03-9:10,CPC006_SKM1_6H:BRD-K64890080-001-03-9:10,CPC006_SKMEL1_6H:BRD-K64890080-001-03-9:10,CPC006_SKMEL28_6H:BRD-K64890080-001-03-9:10,CPC006_SNGM_6H:BRD-K64890080-001-03-9:10,CPC006_SNU1040_6H:BRD-K64890080-001-03-9:10,CPC006_SNUC4_6H:BRD-K64890080-001-03-9:10,CPC006_SNUC5_6H:BRD-K64890080-001-03-9:10,CPC006_SW480_6H:BRD-K64890080-001-03-9:10,CPC006_SW620_6H:BRD-K64890080-001-03-9:10,CPC006_SW948_6H:BRD-K64890080-001-03-9:10,CPC006_T3M10_6H:BRD-K64890080-001-03-9:10,CPC006_THP1_6H:BRD-K64890080-001-03-9:10,CPC006_TYKNU_6H:BRD-K64890080-001-03-9:10,CPC006_U937_6H:BRD-K64890080-001-03-9:10,CPC006_VCAP_6H:BRD-K64890080-001-03-9:10,CPC006_VCAP_24H:BRD-K64890080-001-03-9:10,CPC006_WSUDLCL2_6H:BRD-K64890080-001-03-9:10,LJP001_BT20_6H:BRD-K64890080-001-09-6:10,LJP001_BT20_6H:BRD-K64890080-001-09-6:2,LJP001_BT20_6H:BRD-K64890080-001-09-6:0.4,LJP001_BT20_6H:BRD-K64890080-001-09-6:0.08,LJP001_BT20_24H:BRD-K64890080-001-09-6:10,LJP001_BT20_24H:BRD-K64890080-001-09-6:2,LJP001_BT20_24H:BRD-K64890080-001-09-6:0.4,LJP001_BT20_24H:BRD-K64890080-001-09-6:0.08,LJP001_HS578T_6H:BRD-K64890080-001-09-6:10,LJP001_HS578T_6H:BRD-K64890080-001-09-6:2,LJP001_HS578T_6H:BRD-K64890080-001-09-6:0.4,LJP001_HS578T_6H:BRD-K64890080-001-09-6:0.08,LJP001_HS578T_24H:BRD-K64890080-001-09-6:10,LJP001_HS578T_24H:BRD-K64890080-001-09-6:2,LJP001_HS578T_24H:BRD-K64890080-001-09-6:0.4,LJP001_HS578T_24H:BRD-K64890080-001-09-6:0.08,LJP001_MCF10A_6H:BRD-K64890080-001-09-6:10,LJP001_MCF10A_6H:BRD-K64890080-001-09-6:2,LJP001_MCF10A_6H:BRD-K64890080-001-09-6:0.4,LJP001_MCF10A_6H:BRD-K64890080-001-09-6:0.08,LJP001_MCF10A_24H:BRD-K64890080-001-09-6:10,LJP001_MCF10A_24H:BRD-K64890080-001-09-6:2,LJP001_MCF10A_24H:BRD-K64890080-001-09-6:0.4,LJP001_MCF10A_24H:BRD-K64890080-001-09-6:0.08,LJP001_MCF7_6H:BRD-K64890080-001-09-6:10,LJP001_MCF7_6H:BRD-K64890080-001-09-6:2,LJP001_MCF7_6H:BRD-K64890080-001-09-6:0.4,LJP001_MCF7_6H:BRD-K64890080-001-09-6:0.08,LJP001_MCF7_24H:BRD-K64890080-001-09-6:10,LJP001_MCF7_24H:BRD-K64890080-001-09-6:2,LJP001_MCF7_24H:BRD-K64890080-001-09-6:0.4,LJP001_MCF7_24H:BRD-K64890080-001-09-6:0.08,LJP001_MDAMB231_6H:BRD-K64890080-001-09-6:10,LJP001_MDAMB231_6H:BRD-K64890080-001-09-6:2,LJP001_MDAMB231_6H:BRD-K64890080-001-09-6:0.4,LJP001_MDAMB231_6H:BRD-K64890080-001-09-6:0.08,LJP001_MDAMB231_24H:BRD-K64890080-001-09-6:10,LJP001_MDAMB231_24H:BRD-K64890080-001-09-6:2,LJP001_MDAMB231_24H:BRD-K64890080-001-09-6:0.4,LJP001_MDAMB231_24H:BRD-K64890080-001-09-6:0.08,LJP001_SKBR3_6H:BRD-K64890080-001-09-6:10,LJP001_SKBR3_6H:BRD-K64890080-001-09-6:2,LJP001_SKBR3_6H:BRD-K64890080-001-09-6:0.4,LJP001_SKBR3_6H:BRD-K64890080-001-09-6:0.08,LJP001_SKBR3_24H:BRD-K64890080-001-09-6:10,LJP001_SKBR3_24H:BRD-K64890080-001-09-6:2,LJP001_SKBR3_24H:BRD-K64890080-001-09-6:0.4,LJP001_SKBR3_24H:BRD-K64890080-001-09-6:0.08,MUC.CP006_MCF7_6H:BRD-K64890080-001-02-1:10,MUC.CP006_MCF7_6H:BRD-K64890080-001-02-1:3.3333,MUC.CP006_MCF7_6H:BRD-K64890080-001-02-1:1.1111,MUC.CP006_MCF7_6H:BRD-K64890080-001-02-1:0.3704,MUC.CP006_MCF7_24H:BRD-K64890080-001-02-1:10,MUC.CP006_MCF7_24H:BRD-K64890080-001-02-1:3.3333,MUC.CP006_MCF7_24H:BRD-K64890080-001-02-1:1.1111,MUC.CP006_MCF7_24H:BRD-K64890080-001-02-1:0.3704,CPC006_H1299_6H:BRD-K64890080-001-03-9:10,CPC006_RKO_6H:BRD-K64890080-001-03-9:10
5720,1.03468954563,0.830330073833,0.502112984657,-1.56777513027,0.774099946022,-1.84200000763,-0.524999976158,-0.284949988127,0.529500007629,-0.192449986935,-0.304650008678,0.835938453674,-0.918219923973,-0.969369113445,1.22183966637,-0.105694591999,0.522350013256,0.124887675047,-2.14606785774,0.982699990273,1.01892316341,0.265578508377,1.02329993248,-0.618349969387,0.735778510571,-0.862487673759,1.36144995689,-0.85505002737,0.677850008011,0.410199999809,0.440450012684,0.216749995947,-2.4499001503,0.499249994755,0.788771569729,0.300561547279,0.980450034142,-0.526549994946,0.647899985313,-1.42740011215,1.68690001965,-0.0588499978185,0.999000012875,-1.26154994965,1.70164990425,0.204699993134,-1.98300004005,1.41144990921,0.162651270628,-0.0769964382052,0.414250016212,0.0656222999096,0.927600026131,0.300799995661,1.00043046474,-0.525664627552,-1.07969999313,1.3175137043,1.0279955864,0.444219827652,0.76254850626,-0.969955801964,-0.455021977425,-0.423994153738,-0.795284688473,1.70479393005,0.304063677788,0.775494098663,1.40325713158,0.930119752884,0.383766978979,0.568284273148,-0.637146472931,0.726382672787,0.194837972522,0.294929385185,0.0441014319658,2.18354201317,0.819724559784,-0.387302160263,-1.31659412384,0.898257374763,-0.0783183276653,-0.275923907757,-1.14389324188,-0.332500010729,0.102200001478,-2.08239984512,0.811850011349,1.67194199562,0.0900520086288,0.518886446953,0.0918219611049,1.77069652081,0.526814043522,0.465689599514,-0.530836641788,0.426534235477,0.584772109985,-0.219368159771,0.315401077271,-2.98257255554,-1.11844861507,-0.435762882233,-0.0806925073266,-0.459687530994,-0.420620024204,-0.438950002193,-0.427757829428,-0.52534276247,-0.614682435989,-0.303959131241,-0.855012655258,-1.45809996128,-0.77270001173
466,-4.93843603134,-3.85092163086,-5.44585418701,-4.08521842957,-2.96500015259,-6.53970003128,-0.594699978828,-2.55334997177,-1.61380004883,-1.52645003796,-0.914849996567,-5.10264968872,-5.43520498276,-5.10663700104,-6.20288467407,-7.45074319839,-3.32754993439,-3.31404042244,-3.6929769516,-0.699400067329,-4.1184720993,-6.60838794708,-1.52225005627,-2.74445009232,-6.5790977478,-5.46476173401,-4.88479995728,-0.115649998188,-0.715449988842,-2.82520008087,-0.791700005531,-2.29860019684,-2.54309988022,-4.75880002975,-6.47605895996,-4.28814554214,-1.5422000885,-2.45120000839,-4.98705005646,-6.33984994888,-2.25850009918,-0.143600001931,-1.24349999428,-2.31484985352,0.691850066185,-1.47919988632,-5.65689992905,-0.347250014544,-2.74698972702,-2.53409385681,-2.57179999352,-1.53436696529,-0.211450010538,-3.07354998589,-7.19198322296,-6.2438788414,-1.22879993916,-5.14772224426,-1.9589651823,-0.0751367807388,0.380435675383,-4.92914009094,-2.16021060944,-0.350481450558,-0.38211619854,-2.05561614037,-1.40497994423,-0.314191907644,0.123716361821,-4.06462097168,-1.6212272644,-1.0037651062,-0.751439630985,-4.09071826935,-5.12827777863,-0.142917394638,-0.445430338383,-3.5873003006,-1.4408223629,-0.851335048676,-0.454296827316,-5.4593462944,-3.0052819252,-1.0480697155,-0.239610657096,-8.01900005341,-1.55624997616,-2.34535002708,-0.363550007343,-0.765378236771,-0.453435599804,-0.758599877357,-1.29528570175,-1.1517816782,-1.23005914688,-0.410890489817,-0.809903025627,-3.10664582253,-0.816012561321,-0.617201805115,0.720893263817,-4.65196418762,-2.03145599365,0.0118971988559,-0.20097926259,-3.81652832031,-4.59468317032,-2.97200012207,-2.3807477951,-5.04669427872,-4.22967672348,-3.13404273987,-2.27304625511,-2.42700004578,-2.41484999657
6009,-1.25111198425,-0.758820950985,0.394176721573,1.05751717091,-1.59484994411,-1.29559993744,0.655399978161,-1.56994998455,1.07614994049,-5.33564996719,-1.19760000706,-0.326733916998,-1.66404366493,-0.523960351944,0.688208818436,1.78848874569,-1.02419996262,-0.248460352421,-0.744507014751,1.67755007744,-0.34569004178,-0.679026901722,-0.279500007629,-1.37220001221,-0.559422492981,0.633040904999,-0.166350007057,0.345550000668,-0.571649968624,-0.283649981022,-0.854799985886,0.0409500002861,-0.167250007391,-1.0326000452,-1.66443395615,-0.868275105953,0.526199996471,-1.55150008202,0.085399992764,-0.212149977684,0.799950003624,-0.302950024605,0.105749994516,-0.733449995518,1.82005000114,0.0408999919891,0.622600018978,0.0832500010729,-0.698783516884,-0.378993690014,-0.521300017834,0.381613492966,-0.208999991417,-0.08599999547,-0.719020366669,-0.364692598581,0.440800011158,-0.606414854527,-0.641042470932,-0.205041438341,0.483836472034,0.252997934818,-0.0775473415852,0.295266568661,-0.512522935867,-0.0425951220095,0.455705434084,0.285310506821,0.696433663368,-0.321129620075,0.419566631317,1.00126624107,1.09388518333,-1.41462337971,-1.9455088377,0.00483360886574,-0.584479153156,-0.978708207607,0.265677332878,0.782603621483,0.624104678631,-1.26993775368,-2.21842694283,-0.174113586545,-1.96510469913,1.45895004272,0.422650009394,2.07640004158,0.375950008631,-0.0114079117775,0.0629597902298,-0.187035501003,-0.291736930609,-1.46495485306,0.0415955632925,0.146412685513,-0.68162882328,0.340717017651,0.401649594307,-0.112220540643,0.3009570539,0.21287715435,0.959618926048,0.371095210314,1.1455245018,-0.277559787035,-0.56899356842,0.422600001097,0.247255861759,-1.43297719955,-1.2831993103,-0.729782402515,-0.398125559092,-0.7825999856,0.0938500016928
2309,1.6029381752,1.90183901787,2.62898826599,0.39828979969,0.15545001626,2.1970500946,1.55550003052,-0.224950000644,1.25284993649,3.35619997978,3.27425003052,1.49483728409,4.37320518494,1.63768768311,4.41237545013,4.45754003525,2.67479991913,0.895353198051,2.95080542564,3.45215010643,3.54704046249,3.21420168877,1.0176500082,2.31054997444,3.40434885025,2.99688982964,2.06060004234,2.86240005493,1.6603500843,1.80719995499,0.944299995899,3.68144989014,3.17395019531,2.32605004311,3.21093559265,1.26526451111,1.71179997921,1.86810004711,3.60890007019,1.55764997005,2.40599989891,-0.0149999931455,1.80184996128,1.25874996185,4.74440002441,0.71715003252,1.74020004272,2.09275007248,0.535671889782,1.21002030373,1.36125004292,2.56804704666,1.25360000134,2.51740002632,4.4713511467,4.42282104492,1.25629997253,2.15716123581,0.342812150717,0.859760165215,0.278668820858,1.38066220284,0.689931035042,0.216638669372,0.317877113819,1.75832927227,0.724149823189,-0.562446177006,-0.773436367512,1.18769359589,0.462204873562,0.621798396111,-0.693239927292,0.972566068172,1.95380878448,0.0772865712643,-0.238972485065,1.39351713657,1.9375641346,1.3346581459,-0.0335964746773,3.58633947372,1.96249437332,1.06400871277,-0.686978816986,1.85214996338,-1.50255000591,-0.0770000219345,-0.587599992752,2.38174343109,1.74011945724,0.811180591583,-0.226936042309,3.52519989014,1.50909900665,-0.109182968736,-0.439275681973,3.92906427383,1.78905439377,0.00627449154854,0.480385005474,2.96814680099,0.260962039232,-0.67689538002,-1.06488132477,6.27590274811,3.92821407318,2.73845005035,1.0077047348,5.47604370117,3.2119717598,1.77824866772,1.30115509033,1.63680005074,1.26279997826
387,0.711155474186,1.61319029331,2.133497715,2.19034194946,-0.508650004864,-0.335550010204,1.19860005379,0.294900000095,0.696400046349,0.453999996185,0.601099967957,0.755454540253,1.05343353748,0.632793009281,3.26598381996,6.82913255692,2.17869997025,0.495530694723,0.334854930639,3.46515011787,0.241664797068,-0.500348329544,0.789749979973,-0.464800000191,0.956677317619,1.13485658169,0.0351999998093,0.462199985981,-0.666249990463,0.857450008392,0.466899991035,2.87109994888,-2.61339998245,0.262300014496,0.915977597237,-0.10071888566,0.562950015068,-1.06424999237,0.638850033283,1.29769992828,0.881449997425,0.343899995089,-0.0726999640465,0.12800000608,-3.62185001373,1.39874994755,-4.15129995346,0.508900046349,-0.0597082749009,1.45377039909,0.961399972439,2.20597267151,0.6263499856,-0.586950004101,-0.108891457319,-1.53979992867,-0.838950037956,0.455695420504,-0.101956695318,-0.102995812893,0.534113645554,0.799888849258,0.325957775116,0.158797562122,0.343689203262,1.23399353027,0.415395468473,0.479587882757,2.18283414841,-0.681015074253,-0.886374115944,0.471436798573,-0.0160854123533,-0.170418545604,-1.90218770504,0.484750658274,-0.186422511935,-0.806043982506,-2.4546918869,-0.380399644375,-3.09919929504,0.473896503448,0.318935036659,0.589400231838,0.0886988267303,3.32079982758,0.866600036621,2.36765003204,0.171049982309,1.20948898792,1.03747177124,0.160361588001,0.268251389265,3.8791539669,1.82302069664,0.585600614548,-0.670944154263,1.05978524685,0.91051864624,0.00592611171305,0.261461079121,2.43503928185,0.618710279465,0.288150668144,0.733021855354,1.98517727852,0.600449442863,1.35599994659,0.874113082886,0.261600971222,-0.791996002197,0.248332172632,-0.0729477852583,0.136000007391,1.21860003471
3553,0.40639474988,-1.48305273056,1.72421205044,0.265269130468,0.646000027657,2.2406001091,0.572499990463,-0.690549969673,-0.412050008774,0.902300000191,0.284150004387,1.40553665161,-0.0764116942883,0.897609651089,-1.0237300396,0.797348499298,-0.304250001907,0.801219642162,1.88693571091,3.69369983673,0.823479354382,1.3879942894,-0.0275000035763,1.07990002632,1.72562420368,0.266563415527,-7.08255004883,1.08809995651,0.32460001111,1.98979997635,1.11300003529,0.511000037193,0.730300009251,-1.25234997272,-2.8005771637,-6.31235027313,-0.890550017357,1.29539990425,0.513750016689,1.21109998226,-0.344999998808,0.470300018787,1.38779997826,1.64724993706,2.01520013809,0.638599991798,1.81340003014,-0.590950012207,0.718379020691,0.549484968185,-3.06554985046,-1.56349039078,0.366900026798,-0.164849996567,2.12479948997,1.51917278767,0.563650012016,0.075836032629,0.348804891109,0.0228564292192,-0.518476605415,-0.000298082828522,0.849213838577,1.01957857609,0.215689197183,-0.536527872086,0.412627488375,-0.115397125483,-0.70602273941,0.40552675724,0.425687849522,-0.236438661814,0.385034233332,-2.46118545532,-1.97116160393,-1.29829525948,-0.52064281702,-3.88772535324,-2.70360946655,-0.570820629597,0.718573331833,0.266415387392,-0.117355823517,-0.0109692849219,0.0408011898398,-0.525600016117,-0.57665002346,-1.94184994698,-0.62215000391,-0.394354134798,-0.489747941494,-0.151742085814,-0.788826286793,0.635163426399,0.485549151897,-1.18486881256,-0.590419411659,0.512839078903,-0.147822976112,-0.0337852537632,-0.41848051548,1.02678740025,-0.229214087129,-0.246688842773,-0.860371768475,1.8805937767,0.674574255943,0.599050045013,0.652664244175,0.420006215572,0.386715292931,-0.723742008209,-0.639363884926,0.568700015545,0.399850010872
427,0.665999293327,3.11289787292,1.72951388359,0.488175064325,1.81610012054,0.719099998474,1.08219993114,0.762849986553,-0.354999989271,0.326849997044,1.3641500473,1.6051248312,1.5487164259,1.09208285809,1.08484256268,0.418844938278,-0.304949998856,-0.00180834531784,-0.0234808623791,3.41980004311,2.00966596603,3.29036951065,0.527549982071,1.3669500351,1.99995601177,1.04349815845,0.206299990416,0.877349972725,1.88385009766,-0.189049988985,0.855799973011,1.13470005989,2.31130003929,0.682850003242,3.65088415146,2.28089022636,2.72399997711,0.408050000668,2.43409991264,0.434150010347,2.22994995117,0.423249989748,0.638849973679,0.0990500003099,1.91740000248,0.261299997568,-0.100900001824,0.219950005412,0.903093993664,0.916085660458,2.61630010605,1.8604670763,0.158749997616,2.39354991913,0.379569023848,-2.90783309937,2.18584990501,0.698787629604,0.622727870941,1.58425617218,0.281866669655,0.57447296381,-0.622217416763,-0.0114363878965,-0.75516474247,0.248220324516,-0.371752023697,-0.576077759266,-0.572808146477,-0.224996000528,0.119705177844,0.360119104385,0.338046312332,1.03889250755,0.384327590466,0.331453859806,0.885118365288,2.08351492882,0.533581733704,-0.0301175564528,-1.38469016552,0.560788154602,2.36834788322,1.26834058762,-0.00674428790808,1.26719999313,0.0277500003576,-0.880349993706,-0.168850004673,1.85033679008,-0.489206552505,1.33493709564,-0.5205540061,1.72946357727,1.91202425957,0.172170102596,-0.292931616306,1.19003176689,0.885374069214,0.404149323702,-0.201272115111,1.49345123768,0.237086385489,-0.00497990846634,-1.28703689575,1.849858284,1.01771092415,0.568599998951,0.455833524466,3.21970248222,1.45712733269,1.24434614182,0.756692230701,0.706900000572,1.09169995785
5898,0.0480358526111,-0.794261097908,2.0399851799,1.31955337524,0.636350035667,-0.524999976158,-0.188600003719,-0.954149961472,-1.2473000288,1.10315001011,-1.34545004368,-0.450552284718,0.678647816181,0.00618666410446,-0.13633286953,0.271958678961,0.618900001049,-0.549096703529,0.754310250282,1.18914997578,0.0456351786852,2.17620038986,1.01195001602,-0.671199977398,-1.55053138733,1.21748352051,-0.244100004435,-3.04489994049,0.878300011158,0.416449993849,-0.237649992108,0.906049966812,-0.225299954414,-1.76469993591,-0.442998915911,1.22201740742,-0.212949991226,-0.143949985504,-1.36790001392,-0.164749979973,1.0773999691,0.211999982595,0.314350008965,0.912900030613,2.41365003586,0.132250010967,1.81449997425,0.620849967003,-0.0191265046597,0.546211659908,-0.293249964714,1.95360517502,0.149800002575,1.08274996281,2.79347705841,1.62457799911,0.526049971581,2.34529924393,1.04885530472,0.642814338207,0.86586868763,0.875520408154,1.02884554863,1.06000375748,0.465323746204,1.05418348312,-0.316660761833,0.453205645084,0.466402649879,-0.111078672111,-0.0408724620938,0.0860496163368,-0.426668435335,1.04280805588,-0.0596155002713,0.0892994850874,-0.184692531824,-0.525786042213,0.608843326569,-0.189487040043,0.252351403236,-2.05120658875,-1.35016822815,-0.966389894485,0.564726114273,-1.62614989281,1.61414992809,1.84249997139,1.53285002708,-2.18439340591,-1.1271033287,-0.610648572445,-0.847016513348,0.392851650715,1.23141133785,-1.29185521603,0.127319782972,1.33113491535,0.61496090889,0.180327281356,-0.0606369376183,1.75817060471,1.13310921192,1.27908229828,0.693074822426,0.911652743816,-0.511096179485,1.03795003891,-0.399997532368,2.27929544449,1.160769701,0.959852337837,1.49399375916,0.0949999988079,0.21179997921
23365,-1.38756012917,2.48909449577,0.0198773890734,0.449206531048,0.160849988461,0.4986500144,2.71899986267,0.447249978781,0.164350032806,-0.153699994087,-2.25304985046,-0.774159908295,1.37161135674,1.19052493572,0.279779851437,3.22851634026,-0.801750004292,-0.716799676418,0.569539189339,2.59155011177,-0.0682018846273,0.461980938911,-0.429799973965,0.16930000484,-0.443142712116,1.51397407055,-1.2010499239,1.98895001411,0.162550002337,0.359100013971,-0.950299978256,-0.639199972153,1.4061999321,-1.05789995193,0.805955648422,2.01049542427,-0.96439999342,-0.0765500366688,0.449199974537,-1.0544500351,0.0695500001311,0.778250038624,0.0565499961376,1.40669989586,1.59220004082,-1.07990002632,2.30539989471,1.28830003738,0.599873006344,-0.543468236923,0.591050028801,0.736325502396,-0.24469999969,-0.743700027466,0.00357704795897,1.09968721867,-0.493249982595,-1.28646790981,-0.715067625046,-0.444495439529,0.217072814703,1.34627342224,0.664027810097,0.425004005432,0.340422332287,1.25966596603,0.292436540127,1.09698438644,0.507165193558,-0.238656759262,0.301496267319,-0.548156142235,-0.534738659859,0.254044294357,0.539896845818,0.692827701569,0.896065592766,0.623296797276,0.639387190342,0.0663022696972,0.13763409853,-0.018234629184,-0.191554024816,-0.0807814896107,1.13676643372,1.65649998188,0.879850029945,1.86049997807,-0.288549989462,0.177458286285,1.43811988831,-0.0337920933962,0.605113863945,-0.480771064758,0.668673455715,-0.531850934029,0.738581597805,-0.446022093296,0.0456197857857,-0.0345002375543,-0.61455643177,0.073038816452,0.322004079819,-0.287400275469,0.226149007678,-0.904638886452,1.05854260921,-0.466600000858,-1.00834178925,1.68353056908,0.972568929195,0.847682416439,1.00380206108,4.2188000679,1.3533500433
6657,-1.06603205204,-1.11671340466,-0.439473330975,-1.90800762177,-0.662100017071,1.24240005016,-0.0288999974728,0.860199987888,-0.21535000205,0.876150012016,0.730800032616,0.503849506378,0.45332968235,1.20689916611,1.08469212055,-0.488454192877,-0.419400006533,0.387209296227,1.31539523602,3.12410020828,1.14977681637,0.52164465189,-0.206149965525,1.03575003147,1.6405479908,0.323698073626,-1.47685003281,-1.67860007286,0.545650005341,1.70950007439,0.788350045681,0.812600016594,3.36780023575,-0.20055000484,0.967493712902,1.27014815807,-0.236200004816,1.83525013924,-0.200699999928,0.531599998474,0.971049964428,0.209600001574,0.141000017524,0.671900033951,2.88425016403,0.725550055504,3.60409998894,-1.35360002518,1.0016875267,0.254815727472,0.675100028515,1.52482295036,-0.518700003624,0.954949975014,1.5972635746,1.23110675812,1.34684991837,-0.203049302101,0.544309854507,0.0521422997117,0.0272757709026,0.452838778496,0.181051403284,0.389718592167,0.263116598129,-0.0935107469559,1.02680635452,0.379610031843,-0.607758641243,0.918463528156,0.725078344345,-0.288695037365,0.361549913883,0.671089351177,0.370223969221,-1.01577496529,-0.0861771330237,1.43562579155,-0.944581031799,-0.76978045702,-0.442102193832,-2.07565045357,-1.47169756889,-0.522139072418,-0.534509599209,1.86055004597,3.03835010529,1.89945006371,1.57459998131,0.365183144808,0.35183519125,-0.524476826191,-0.311710804701,1.28799962997,0.499266803265,1.0312359333,0.395726561546,0.283558249474,0.188542380929,1.09404408932,-0.147004276514,0.729638338089,0.314045190811,-0.430911034346,-0.305738866329,0.570807814598,1.29226529598,0.0,1.54603862762,0.286821782589,0.308781564236,-0.415233969688,1.85161137581,1.12950003147,0.360150009394
