rid,CPC008_A375_6H:BRD-K46872340-001-03-6:10,CPC008_A375_24H:BRD-K46872340-001-03-6:10,CPC008_A549_6H:BRD-K46872340-001-03-6:10,CPC008_HCC515_6H:BRD-K46872340-001-03-6:10,CPC008_HEPG2_6H:BRD-K46872340-001-03-6:10,CPC008_HT29_6H:BRD-K46872340-001-03-6:10,CPC008_MCF7_6H:BRD-K46872340-001-03-6:10,CPC008_MCF7_24H:BRD-K46872340-001-03-6:10,CPC008_PC3_6H:BRD-K46872340-001-03-6:10,CPC008_PC3_24H:BRD-K46872340-001-03-6:10,CPC008_VCAP_6H:BRD-K46872340-001-03-6:10,CPC008_VCAP_24H:BRD-K46872340-001-03-6:10
5720,-0.642293810844,-0.853049993515,1.18009996414,0.678148567677,0.654278755188,0.291558563709,-0.5488717556,0.0441499948502,-0.859815895557,0.964675426483,-0.700452208519,-0.501434266567
466,0.323670446873,-1.08595001698,-1.97175002098,0.808053076267,0.17344841361,0.707768261433,-0.0429125912488,-3.25449991226,-1.22530245781,-2.4265062809,-1.02152252197,-0.0664084553719
6009,-0.838934183121,-0.38615000248,-0.0511000156403,0.239780947566,0.717041492462,0.369220048189,-0.701766073704,0.544250011444,-0.549654662609,0.504405617714,0.872734427452,-0.685946524143
2309,0.854819238186,0.337549984455,0.845100045204,0.316238999367,-0.644626736641,1.15565884113,-0.0449710488319,-0.126999974251,0.0602492913604,2.37629246712,-0.788011014462,0.742278635502
387,-0.586181998253,-1.71044993401,-0.182649999857,-0.0164263695478,1.65067601204,0.851864099503,1.3035697937,0.428749978542,-0.677496671677,2.86642432213,1.50053036213,-0.700479149818
3553,-1.18244576454,-0.0325999855995,0.214650005102,-0.669957518578,-0.567496716976,-0.884803652763,-0.346740186214,-0.0919000059366,-0.0335834808648,0.8705701828,0.717030286789,-1.10447943211
427,-0.546548128128,2.73330020905,0.692900002003,0.0273392498493,-1.95253121853,-0.25993847847,-0.0128798186779,-0.978549957275,-0.516516029835,1.20910716057,-0.242421731353,-0.421226322651
5898,-0.918913841248,-0.931799948215,0.893799960613,-0.468882322311,-0.594388127327,-0.999382138252,0.000903517007828,-1.8532500267,-1.09625864029,-2.87377595901,-0.719907641411,-1.80642342567
23365,0.353256911039,-0.390650004148,-0.888849973679,1.92182517052,-0.200604066253,-0.858560323715,0.435590595007,0.15159997344,-0.652873456478,0.580073416233,0.58033156395,0.0592503547668
6657,0.00287354551256,-0.51985001564,0.772549986839,0.0215196777135,-0.58203792572,0.0536319762468,0.844287276268,0.152500003576,1.73974072933,0.511777997017,0.205798342824,0.060127466917
5054,0.360807359219,-0.53174996376,0.320950001478,1.0612424612,-1.00810778141,-0.293387085199,0.820999622345,1.69050002098,-1.05030095577,-0.520606577396,-0.346915781498,-0.944140911102
3108,0.11739102751,0.271149992943,-0.477150022984,0.389896988869,4.08768415451,0.687411665916,-0.252109646797,-0.0145500004292,0.126550555229,-0.519143104553,-0.30436861515,4.91258430481
