rid,DOS030_VCAP_6H:BRD-K83548510-001-02-2:4.99,DOS030_VCAP_24H:BRD-K83548510-001-02-2:4.99,DOS034_A375_24H:BRD-K83548510-001-02-2:4.99,DOS034_A549_24H:BRD-K83548510-001-02-2:4.99,DOS034_HT29_24H:BRD-K83548510-001-02-2:4.99,DOS034_MCF7_24H:BRD-K83548510-001-02-2:4.99,DOS034_PC3_24H:BRD-K83548510-001-02-2:4.99,DOSBIO001_A375_24H:BRD-K83548510:9.98664,DOSBIO001_A549_24H:BRD-K83548510:9.98664,DOSBIO001_HT29_24H:BRD-K83548510:9.98664,DOSBIO001_MCF7_24H:BRD-K83548510:9.98664,DOSBIO001_PC3_24H:BRD-K83548510:9.98664,DOSBIO001_NEU_24H:BRD-K83548510:9.98664,DOSBIO001_NPC_24H:BRD-K83548510:9.98664
5720,0.71836066246,-1.48868656158,1.4076499939,-1.25788724422,-0.448599994183,0.754833102226,0.0387301146984,-0.293546229601,-0.281100004911,0.518236279488,-1.43515706062,-0.462933301926,2.64875006676,-0.539624631405
466,0.777747154236,-0.437528818846,0.340950012207,0.260764271021,-0.387649983168,0.870370566845,-0.548189103603,0.936668276787,0.755899965763,0.960954070091,-0.148524075747,-0.368857383728,-0.634549975395,-0.661412835121
6009,-2.49903011322,-1.35654473305,0.309949994087,0.70369964838,1.68085002899,0.968826889992,0.983531415462,-0.992590308189,-0.261200010777,-0.849969446659,1.52550530434,0.193554669619,-0.927249968052,0.0557661801577
2309,1.16515350342,-0.0474202334881,-1.05110001564,-0.276806533337,0.543550014496,1.31440711021,-0.57245016098,-0.125625163317,0.698866605759,-0.492358922958,0.791302502155,-0.826791524887,-0.122799992561,1.25316059589
387,0.347854971886,-0.594247460365,-0.576000034809,4.25537109375,3.14590001106,0.685476660728,1.59900426865,0.647631049156,-0.600400030613,0.277006804943,2.49700164795,0.925397932529,0.78125,0.973671495914
3553,-1.66973817348,2.11764550209,-0.291500002146,-0.807057619095,-1.5094499588,0.779338717461,-1.67133784294,-1.16987383366,-1.18576669693,-0.840542316437,-0.672850251198,0.18244472146,0.490900009871,0.376101821661
427,-0.0900724828243,0.84980148077,0.502099990845,0.0335530117154,-0.665499985218,1.2506455183,-0.740948796272,1.24844169617,0.0419333577156,0.141992092133,3.34578180313,0.227119281888,0.803500056267,-1.16237604618
5898,-4.856757164,-2.65871429443,-0.861350059509,-0.292969316244,0.378899991512,0.279337406158,-2.12058639526,0.337525576353,0.370466679335,-0.14932821691,0.323715865612,-0.101474478841,0.455249994993,0.939869880676
23365,-0.443250060081,0.543075740337,3.76020002365,0.247229665518,3.30084991455,-0.501272857189,1.93808472157,0.15501780808,0.116800017655,-0.40686878562,0.71087795496,0.714433312416,-0.18734999001,-0.348060518503
6657,-0.719590246677,1.50119972229,-0.729349970818,-1.79122042656,-1.68219995499,1.9202876091,0.156588733196,-0.497113853693,-0.360866695642,-0.789090156555,-0.996161162853,0.70038497448,0.573199987411,1.12157857418
5054,-0.631228923798,-0.0994451642036,2.52460002899,-0.321707993746,0.554549992085,0.477303355932,-0.115735679865,-0.359395474195,0.498400002718,0.0820673406124,1.3367061615,-0.324784874916,-0.659549951553,-0.524261951447
3108,0.738766431808,-0.0947044789791,1.57969999313,1.27102065086,0.934649944305,3.19938755035,-0.0422893464565,0.00552893616259,-0.28373336792,-0.649802863598,1.06655812263,-0.193617418408,-0.294099986553,-1.17388415337
1950,0.526168644428,0.47443652153,-0.16660001874,-0.226397648454,-1.16680002213,4.15323352814,-0.775882780552,-0.845840930939,-0.579433321953,-0.109024941921,-1.18415248394,0.371191680431,0.064099997282,0.575649142265
351,-1.1334451437,-1.51695811749,0.74564999342,-3.19966959953,-1.78964996338,1.11373305321,-0.0684535056353,-0.0355346463621,0.313033342361,-0.224405825138,-1.34635841846,0.839389920235,0.170300006866,0.00376001000404
4846,-1.23444807529,0.190247386694,1.34119999409,0.0216762945056,0.907649993896,2.16396379471,-0.522775650024,-0.463100254536,0.27530002594,-1.13084316254,-1.01408040524,-0.301663577557,0.285799980164,1.59093332291
1452,-0.194154262543,-0.584405183792,0.213649988174,-2.04322457314,0.142999991775,0.724877178669,-0.442000359297,1.26579451561,0.116066649556,-0.308799743652,0.420227468014,-0.473742038012,1.17559993267,1.09823822975
4776,-0.677315056324,2.0129263401,0.574050009251,0.0181501954794,-1.21775007248,2.10458254814,0.100846976042,-0.280590832233,-0.587833344936,-0.54622066021,-0.766739845276,0.114704251289,-0.489650011063,1.22969961166
6908,0.140938654542,-0.0875572115183,-1.04839992523,-0.373068869114,0.515649974346,3.22578001022,0.0133808851242,0.597464025021,0.130300015211,0.21766063571,0.392745196819,-0.241729021072,-0.303800016642,-0.81331217289
672,-0.365967839956,-0.831839680672,-2.25800013542,-1.23254215717,-1.84789991379,0.400304436684,-0.854643821716,0.776166141033,1.12526679039,0.818341910839,-0.842073857784,-0.238013342023,-0.38195002079,0.560850381851
5710,-2.21593213081,0.222606569529,-2.72654986382,-0.461799055338,-3.70819997787,-0.480368256569,-0.39549279213,0.743753969669,-0.220000013709,0.691273808479,1.20806181431,0.451809465885,-0.423600018024,-0.198106735945
2115,-1.34679198265,0.420694708824,-1.13545000553,-0.0153451859951,-0.161749988794,0.906517267227,-0.266492426395,0.624865531921,-0.744033336639,-0.824914813042,-0.0419845730066,-0.388991475105,1.17135000229,1.24574232101
7015,-1.11727976799,1.2226023674,-0.926400005817,-0.383073657751,-2.32240009308,1.3649071455,-0.502821326256,-0.211328804493,-0.767400026321,-0.245442688465,-1.02762925625,0.597438097,-0.694249987602,-0.59778958559
8726,-0.871347427368,-0.829857587814,-2.02384996414,2.79038715363,1.88704991341,0.0867340564728,-1.4817340374,-0.814965188503,0.0149666517973,0.207099974155,2.86146044731,0.601671874523,-0.508650004864,-0.197764977813
2185,-0.486324191093,1.25180339813,0.0829999744892,0.403329491615,-1.75959992409,1.36420035362,-0.382270246744,-0.622973561287,-1.06556677818,-0.610861301422,-0.552928924561,0.138893693686,-0.435649991035,-0.689821779728
