rid,DOS007_VCAP_24H:BRD-K64100337-001-02-6:5
5720,0.526654362679
466,0.136159002781
6009,0.671392321587
2309,-0.239760428667
387,-0.0267409533262
3553,-0.584297537804
427,-0.628000617027
5898,-0.319884061813
23365,0.75690549612
6657,-0.437624007463
5054,0.890322089195
3108,0.221058577299
1950,-0.549605846405
351,0.285599172115
4846,1.52724540234
1452,0.212155103683
4776,0.638328671455
6908,0.627068042755
672,-0.187426477671
5710,-0.0709156692028
2115,-0.67534661293
7015,-0.418463438749
8726,-0.253648579121
2185,0.0904635339975
3315,0.553783237934
5289,-0.296082377434
868,-0.387560069561
1677,0.153820246458
7043,-0.37734746933
5613,-0.0039692921564
595,0.0130433440208
4793,0.409886002541
2736,0.064832419157
5290,-0.715698838234
6194,-0.329182058573
1676,0.138783842325
23512,-1.78127801418
148022,0.425258874893
1906,0.368912935257
8878,0.40335085988
3091,-0.443116813898
5743,0.0141925960779
5321,0.448505312204
4144,0.198236942291
1981,0.55012434721
695,-0.239680603147
10398,-0.435712903738
5708,0.287138998508
1213,0.226125180721
226,-0.0289017856121
6777,0.358567863703
2113,-0.456817865372
3329,1.36758160591
1050,0.357853353024
9491,0.08861066401
22926,0.573124647141
5899,0.0811629891396
5467,0.829578697681
6774,1.19571304321
1788,-0.12922437489
5921,-0.609266102314
5721,-0.474597901106
2263,0.240117579699
808,0.611542224884
30001,0.68397974968
348,-0.423650085926
30849,0.155364483595
1454,-0.0661082193255
6500,0.243365332484
5627,0.671502947807
5715,0.713059663773
4791,0.139133825898
56924,2.08169984818
2690,-1.03633570671
1019,-0.122640654445
51422,-0.555109143257
5788,-1.1762881279
6709,1.01674771309
1277,-0.296906322241
993,-0.281918823719
7157,0.483946859837
1958,-0.947653353214
4582,-0.514444410801
9212,0.34558519721
8440,0.821254789829
6790,-0.322287350893
8851,0.845631957054
2534,0.60980039835
4893,-0.419780045748
665,0.600858807564
4313,-0.133874893188
1022,0.18611651659
5880,0.300676345825
3162,-0.196095243096
1282,-0.28641462326
3383,-0.50453132391
727,0.301449358463
4792,0.0185957737267
4794,-0.208760261536
902,-0.160433992743
8091,2.88067293167
3486,-0.311965882778
10818,0.140293702483
3454,-0.463578701019
4282,0.315030217171
1605,0.056778229773
10644,0.344694316387
2065,1.04871463776
8321,-0.0917305201292
8503,0.0510400831699
7027,0.19211126864
6850,0.246076598763
1978,0.482119649649
896,-0.351498484612
5777,1.06272041798
1846,-0.768550217152
5925,0.313551962376
142,0.48659953475
1021,0.244096636772
5699,-1.26850748062
8061,-0.183948367834
1870,-0.0778576955199
1398,1.16683185101
3312,0.452663958073
891,1.1377402544
4775,1.39853000641
5111,0.285713255405
5696,-0.424262583256
5588,-0.524006426334
6839,3.39244580269
329,-0.179764285684
5058,0.0488346964121
998,-0.383042097092
9134,0.0100372880697
6616,-0.135338187218
5223,0.786800384521
4690,-0.0230315104127
958,-0.198661655188
1616,-0.575267791748
991,-0.447339564562
6347,-0.292437493801
6714,-0.289199024439
652,0.0613345056772
4331,0.223509967327
7099,0.0265887752175
10320,0.137286350131
2042,0.438519179821
843,0.360518753529
840,2.23595285416
7048,-0.316070944071
4851,-0.538154125214
6464,1.1783169508
23410,0.155792146921
54205,0.099814131856
2770,0.0490149259567
80204,-0.959890007973
4208,-0.196914866567
1845,-0.421679198742
23368,-0.668706774712
5583,0.637132406235
8900,-0.361654162407
581,0.529272794724
6193,0.696730554104
6622,-1.11409342289
11261,-0.196437507868
6696,-0.290979534388
8312,-0.128620684147
835,-0.490198969841
8324,-1.18536949158
1848,-0.491178840399
154,0.203452289104
4312,-0.121000960469
994,-0.0936857387424
2048,-1.05067825317
1111,0.195720270276
5154,0.735686898232
2920,0.269413471222
3122,0.0819944143295
2769,0.958324670792
5900,-0.223522901535
6304,-0.520134449005
5211,0.218723595142
2886,0.841434061527
9261,-0.212374210358
8569,0.430506020784
3303,-0.280753463507
5331,-0.089082211256
5347,0.519091427326
4638,-0.785786986351
2264,-0.56105774641
1029,0.00404641032219
1027,0.38657951355
2597,0.0
55847,0.253978013992
25803,0.210014775395
3480,-0.384973436594
2946,0.295433610678
9517,0.475596100092
25987,-0.247759029269
23670,-0.168134957552
11182,-2.13236427307
2146,-0.151316121221
3385,0.675243258476
5261,0.399735182524
10765,-0.0395186245441
25839,-0.143506899476
4172,-0.0327797532082
23161,0.817832291126
10298,0.0465916395187
1802,0.150527715683
58533,-0.65107858181
147179,0.017340451479
29937,0.181476160884
6184,-0.706281483173
9854,0.0288699269295
2553,0.65784406662
5440,0.912925243378
54623,0.121031627059
