rid,CPC020_A375_6H:BRD-K21520694-001-17-2:10,CPC020_A549_6H:BRD-K21520694-001-17-2:10,CPC020_HA1E_6H:BRD-K21520694-001-17-2:10,CPC020_HCC515_6H:BRD-K21520694-001-17-2:10,CPC020_HT29_6H:BRD-K21520694-001-17-2:10,CPD001_MCF7_6H:BRD-K21520694-323-08-9:10,CPC020_MCF7_6H:BRD-K21520694-001-17-2:10,CPD001_MCF7_24H:BRD-K21520694-323-08-9:10,CPC020_MCF7_24H:BRD-K21520694-001-17-2:10,CPC020_PC3_6H:BRD-K21520694-001-17-2:10,CPD001_PC3_24H:BRD-K21520694-323-08-9:10,CPC020_PC3_24H:BRD-K21520694-001-17-2:10,CPC020_VCAP_6H:BRD-K21520694-001-17-2:10,CPC020_VCAP_24H:BRD-K21520694-001-17-2:10
1950,-0.463342636824,0.366417914629,1.28875827789,1.26509320736,-0.441345959902,-0.593251466751,0.900925219059,-0.122412189841,2.23856663704,0.860486090183,-0.584456384182,-0.38170170784,-0.325059533119,-0.171515867114
351,-0.714228332043,-0.595525324345,0.458051025867,-1.10128486156,-0.503120720387,0.0569962859154,0.100787505507,-0.011793134734,0.602031826973,-0.153186902404,0.436567008495,-1.19489502907,0.252286672592,-0.219337925315
4846,-0.788148343563,1.22819936275,0.324546873569,1.9813439846,-0.361906051636,1.89731049538,0.691900134087,0.896914958954,1.06076192856,1.01648199558,0.229660212994,-0.0429648496211,-0.0299881119281,0.0983976498246
1452,-0.403141528368,-0.631069004536,0.554104149342,-0.0814675688744,-0.305538535118,0.68454515934,-0.32572504878,0.274930536747,-0.389087736607,-0.175602719188,-1.42337214947,0.0948947370052,-1.03709661961,-0.281904697418
4776,-0.50458830595,0.308469384909,0.725720524788,0.734739542007,-1.07747364044,-1.00500929356,0.589562535286,-0.355408012867,1.32985889912,0.127448901534,-0.447285652161,-0.884328067303,-0.152439028025,-0.867675542831
6908,0.667391061783,-0.135791435838,0.896457910538,1.16889452934,1.12276554108,0.962995350361,1.01958763599,0.00884123891592,-0.260395646095,0.753135025501,-0.556295096874,1.21495389938,0.619777023792,0.270439088345
672,-0.259150117636,-1.68303704262,-0.519103825092,0.938107609749,0.879622459412,0.238304674625,0.0304250121117,0.625630021095,-0.550362229347,-0.390185832977,0.609945714474,0.721358299255,0.0964936614037,0.0434091091156
5710,-0.71104747057,-0.928543746471,-1.6118080616,-0.370366692543,0.414538919926,0.308635473251,-0.277437508106,0.839408993721,0.87936848402,-0.161004364491,0.574625730515,0.91849386692,-0.0650590881705,0.365648567677
2115,0.273061096668,0.334306687117,-0.966072380543,0.0750834941864,-0.787135660648,-0.500147223473,-0.311200022697,0.00750148296356,1.14121174812,0.369703561068,1.95673060417,-0.0936858803034,-0.363767057657,-0.127210199833
7015,0.0319376513362,0.40383964777,0.792464315891,0.150779336691,-1.1066352129,-0.803807616234,0.0746499747038,-0.339141070843,1.17884504795,2.07598471642,-0.18742826581,-0.558217942715,-0.477236241102,-0.965708673
8726,-0.494152039289,-0.0968221202493,-0.328438073397,0.684108197689,0.913520514965,0.649074196815,0.674037575722,0.465650558472,-0.0243863500655,0.465014308691,0.359644085169,-0.535120606422,1.33509302139,0.401385784149
2185,-0.228161767125,0.960644125938,0.997174799442,0.385339558125,-0.950948297977,-1.10393619537,0.872700095177,-0.553008198738,0.766459822655,0.543027102947,0.566815137863,-0.541087150574,-0.246329322457,-0.584187567234
3315,-0.534395754337,-0.737019598484,-1.30772948265,-0.92495071888,0.309039592743,-0.422202140093,-0.541150033474,-1.03854203224,0.502115309238,-0.803048372269,-0.815859138966,0.389984637499,-0.339717537165,-0.348793745041
5289,0.355212271214,1.57317483425,0.843013167381,0.859954357147,-0.731001317501,-0.71037530899,-1.04353749752,-0.766022324562,-0.384416639805,1.09672033787,0.598575651646,0.307428002357,0.366830378771,0.13141220808
868,0.163890123367,-0.409839987755,-0.0521342121065,0.340398281813,-0.568905174732,0.603504538536,-0.482450067997,0.2911413908,0.195645004511,0.966391503811,2.11907362938,0.0251179337502,-0.189628750086,-0.492790520191
1677,-0.378520935774,0.501901566982,0.356886774302,0.906662940979,-0.877326190472,1.70423209667,-0.0422874838114,-0.791290283203,1.37376713753,0.709615170956,0.343550384045,-1.35489439964,-0.766569793224,-0.0327069759369
7043,-0.289712786674,-0.24057072401,1.06579124928,-0.306458741426,-0.874295830727,-0.501193523407,0.05474999547,-0.0627701580524,0.604341506958,-0.324371933937,1.18983864784,-0.128658026457,-0.63273113966,-0.22889123857
5613,0.150325492024,-0.175322026014,2.95184731483,0.227183431387,-0.688932418823,-0.092675216496,0.532037615776,-0.136512577534,1.5141646862,-0.430040150881,1.00204396248,-0.605418086052,-0.720776319504,-0.584918558598
595,0.0458818301558,-1.13261306286,-0.38093984127,-0.850577116013,0.803848206997,0.96252810955,-0.130700007081,0.461095035076,-0.274047523737,-0.515727519989,0.715170204639,0.58132314682,0.747462749481,0.255697071552
4793,0.0928810685873,-0.691817760468,-0.601297557354,1.2209495306,0.854747772217,0.255823999643,-0.324987530708,0.294080615044,0.517771482468,-0.0269131399691,-0.031589359045,-0.140408530831,0.387570381165,-0.336414933205
2736,0.318418800831,-0.462186008692,0.256570696831,0.82948923111,-0.591778337955,-1.34192323685,0.484300076962,-0.142082720995,1.54099559784,0.104754090309,1.11536240578,0.526454746723,-0.799328505993,-0.682914614677
5290,-0.697924375534,1.45220065117,0.364982873201,-0.13628000021,-0.812688589096,-0.617590487003,0.6716375947,-0.602187812328,1.98343205452,0.380323678255,-0.435424178839,-0.685796976089,-0.901165783405,-0.628831744194
6194,0.577868759632,-3.96423747588e-05,-0.00506125763059,0.0,-0.217648789287,-1.51864266396,-0.258762538433,0.232036575675,0.373162418604,0.182476714253,0.252162009478,0.321662247181,-0.0248750988394,-0.0809352397919
1676,-0.837441265583,0.0272415168583,1.17228984833,-0.363484859467,-0.87620806694,-2.62052059174,0.725900113583,0.193854555488,0.703415215015,-0.463147819042,-0.00184366106987,-1.28634345531,-1.00819730759,-0.799109458923
23512,-1.2038269043,-0.560062468052,-2.15669488907,-0.0620909184217,0.445587277412,0.662424564362,-0.606262505054,1.08091497421,-0.07447809726,-0.839450657368,-0.408255934715,-0.299930542707,0.16783516109,0.820552706718
148022,-0.671101272106,0.376148372889,-0.280363172293,0.580079555511,-0.337307989597,0.287165313959,-0.604962527752,-0.18928283453,-1.1282043457,-1.36364173889,0.240683764219,1.07339942455,0.311036139727,0.848299622536
1906,-1.06185340881,-0.940822422504,0.968757390976,-0.0755901783705,-0.900607585907,-0.638000428677,-0.00713751278818,-0.0584850013256,1.00563943386,-0.176275789738,-0.2122785151,-1.07812297344,-0.68985491991,-0.588180243969
8878,-0.639950275421,-0.302030652761,-1.02132606506,0.196264833212,0.0761758238077,-0.0534966737032,-1.37917518616,-0.356477737427,-0.178117707372,-0.352365016937,0.178293809295,0.561146914959,0.623035311699,0.276714861393
3091,-0.361584633589,0.516640603542,0.570165872574,-0.00579439103603,0.480440378189,-0.45327347517,-0.0996125116944,-0.405155062675,0.184494614601,-0.312372893095,0.344983994961,-1.25177502632,-0.149767547846,-0.703926682472
5743,-0.27578908205,-0.550975799561,0.207697063684,0.593190789223,0.677431464195,-0.800184190273,0.370000034571,-0.206959620118,0.635525882244,0.0266841091216,-0.775762617588,0.0999004095793,-0.790404975414,0.0777613073587
5321,0.0563027337193,0.371159464121,0.239104285836,0.0702200233936,-0.895606338978,-1.66538453102,-1.44543778896,0.0902849659324,0.748885393143,0.395357012749,-0.333974093199,-1.53318858147,-0.628173053265,-0.784492373466
4144,-0.1532702595,1.07977998257,-0.163093984127,0.770919263363,0.297421723604,-1.24333059788,0.232950001955,-0.651131093502,1.06359148026,0.423148810863,-0.343573182821,0.405008256435,-0.336833208799,-0.415407180786
1981,-1.53845226765,0.587486505508,-0.431255996227,-0.144344463944,-0.93495631218,1.65582990646,0.332387536764,-0.500250458717,0.496111035347,-1.73834562302,-0.603714168072,-0.048790037632,0.357086360455,0.456806987524
695,-0.998373806477,-1.88415825367,-0.301057487726,0.339465141296,0.0860953629017,-0.445813268423,-0.353600025177,-0.458907544613,0.647390127182,-0.118018500507,0.124088041484,0.127801090479,0.777914583683,-0.86666238308
10398,-0.926095604897,0.219133317471,-2.41086530685,-1.72715234756,-0.901193380356,-1.18970680237,-0.184750020504,0.139888733625,1.73278570175,0.546365141869,0.374353051186,0.0766010135412,-0.514719724655,-0.434360325336
5708,0.286511152983,-0.0756291300058,-0.829553723335,-0.0392643660307,-0.302395761013,-2.19391584396,-0.655262589455,-0.486731022596,0.0179537311196,-0.346336901188,-0.654576003551,0.504360854626,-0.174749851227,-0.414475500584
1213,0.110155262053,-0.362270593643,-0.669725835323,0.436588317156,0.479869425297,0.112998768687,-0.832112550735,0.276398837566,-1.39663255215,-0.967854321003,0.404750645161,0.268079221249,1.16401565075,0.218552738428
226,-0.425433963537,-0.936888515949,-0.812226951122,0.0259608626366,-0.0167656540871,-1.49602377415,-0.938912510872,0.39486426115,-1.63945996761,-1.31218206882,0.479224324226,1.1340521574,0.411659449339,-0.516656517982
6777,-0.0924826860428,0.711168766022,0.385303378105,1.07671546936,-0.650929510593,0.234987005591,-0.489762544632,-0.410213470459,1.0652371645,1.9035936594,-0.480848878622,0.462808191776,0.843959391117,0.310686439276
2113,0.0498494654894,-1.41662526131,-0.0256633684039,0.579096972942,-1.14428257942,-2.02245736122,0.0158624872565,-0.330245256424,0.989468097687,-0.197293311357,0.694989979267,0.195320352912,-0.683840930462,0.149839028716
3329,-0.751140356064,-0.449083179235,-0.882847011089,0.638138890266,0.683845996857,0.890523314476,-0.235437527299,0.489021480083,-5.22654342651,-1.80776536465,0.469110608101,0.655145645142,0.32083940506,-0.116222843528
1050,1.43956029415,-0.380438238382,-0.387482911348,-1.2466095686,0.0328568071127,2.72137713432,0.0231374949217,0.104300789535,-0.43465924263,-0.769862473011,-0.647659301758,0.670297622681,0.0207978114486,0.254552364349
9491,-0.510833442211,-0.0975560694933,0.833467364311,-0.125669032335,-1.06371057034,-0.59086471796,0.925837516785,-0.361373484135,0.893989622593,-0.552067518234,-0.490045309067,0.153356820345,-0.46532034874,-0.159125253558
22926,0.041721958667,0.0246706567705,-0.396735697985,-0.859009683132,-0.883521795273,0.140543669462,-1.72656273842,-0.758116304874,-0.573356091976,-1.5676664114,-0.299713075161,0.646996974945,-0.113231211901,-0.598516583443
5899,-0.0886749923229,-0.455251425505,4.23690271378,0.505933821201,1.74928593636,1.42268371582,-0.4980250597,-0.680770874023,0.427748978138,-0.260062783957,-1.31466698647,0.910758793354,1.14448034763,0.372898548841
5467,0.950803518295,0.493809610605,0.253267973661,1.74044215679,-0.932832062244,-0.417307883501,0.32248750329,-0.611091136932,2.72942829132,-0.500466048717,-0.386877506971,0.122118376195,0.222162976861,0.393852353096
6774,-0.339768201113,-1.62524461746,0.100455090404,-0.00077348947525,0.194858372211,0.235227704048,0.623437583447,0.490626811981,1.0132843256,-0.606481790543,-0.620998859406,-0.729780137539,0.978339314461,-0.62717038393
1788,-0.267069578171,0.713069021702,0.846541047096,-0.221644282341,-1.14063262939,-0.534075140953,0.665925085545,-0.296510130167,0.764399826527,0.181349739432,0.0123641230166,-0.82162630558,-1.03803884983,-0.873685240746
5921,0.693001151085,-1.43447589874,0.939661800861,1.86970365047,0.411529242992,-0.236327379942,1.81703770161,0.757513642311,0.852960765362,-0.0523136667907,0.374737888575,1.71199274063,0.565227687359,0.247157007456
5721,0.641843616962,-0.364172786474,-0.961765110493,0.224066048861,1.37724196911,0.302998334169,1.08564996719,-0.0742113143206,-0.800873756409,-1.28165054321,0.0017961114645,0.399574220181,-1.13277161121,0.172844722867
2263,-0.438794702291,0.210018187761,0.722578585148,0.24816557765,-0.774827778339,-1.45548200607,0.514362514019,-0.314147979021,0.993579387665,0.103650726378,-0.583126723766,-1.07673633099,-0.423858880997,-0.150945961475
808,-0.73168939352,0.544275224209,1.86426198483,0.0332281291485,-1.32741999626,-0.569811403751,0.787712574005,-0.223013043404,0.602802813053,-0.00385471433401,-1.40308237076,-0.91192650795,-0.487685769796,-1.13386249542
30001,-0.16665764153,0.114724971354,-0.138600841165,-0.156345486641,0.545209527016,0.13589271903,0.0781000107527,0.0089208483696,0.334359019995,-0.905744254589,0.353632122278,0.60903263092,0.311704993248,-0.142339020967
348,-0.412835687399,0.0685997828841,-0.00633832765743,0.830278515816,-0.521919190884,-0.59530133009,-0.212087512016,-0.362439006567,0.913895785809,0.575875520706,-0.353683829308,-0.185547083616,0.294211685658,-0.32181084156
30849,0.593315064907,-1.68126356602,-0.257576465607,1.28808641434,1.0634932518,-1.22106540203,-0.20443752408,0.0617370158434,-0.911462426186,-0.284549891949,0.0644459724426,0.481205016375,0.802020013332,-0.106809258461
1454,-1.54116153717,-0.49810358882,-2.80104231834,0.132798284292,-0.822221338749,-0.61559176445,0.0950375199318,-0.167570158839,0.959670484066,-0.7639939785,0.287308692932,0.103038325906,-0.121241047978,-0.264253914356
6500,0.931689083576,-1.45998311043,0.193323403597,0.16456091404,0.874083101749,0.396182239056,-0.468362569809,0.391176700592,-1.56987726688,-0.143900498748,0.251403927803,0.869338393211,0.53841650486,0.527095615864
5627,0.268771737814,-0.528726577759,0.597708165646,1.2919908762,1.07510471344,3.99535536766,-0.682387590408,-0.113429039717,-0.572405874729,0.607284784317,-0.214134410024,0.899631738663,0.191531270742,0.730444908142
5715,-0.488310545683,0.523959934711,-1.01191985607,0.156491279602,-0.0252341981977,0.72666490078,-0.568100035191,0.186040997505,-1.90365803242,-0.666085004807,0.422776401043,1.4797334671,0.35874068737,0.116836987436
4791,-0.640151023865,0.817875385284,-0.923028707504,0.802546799183,-0.924571752548,0.204098120332,2.00501275063,-0.710262298584,0.217602238059,-0.10858258605,-0.142652720213,-0.339799612761,-0.0271875988692,-0.724102795124
56924,0.236361473799,0.359143167734,-0.376353114843,1.59994637966,1.3892403841,0.0844640135765,0.0487125366926,-0.386275172234,0.0875733345747,-0.77349793911,-0.681811332703,1.11938679218,0.249201416969,1.01436018944
2690,0.725444972515,0.716080307961,-0.192168667912,0.733914732933,0.14938929677,1.28567910194,-0.0218500196934,0.456771075726,0.871024668217,1.79629027843,0.044686421752,-0.0828173086047,1.20277059078,0.676476240158
1019,-0.523004591465,-1.36079573631,1.12678444386,0.166552841663,0.3968988657,0.62474745512,0.567975103855,0.474856436253,-0.535638689995,-0.987562716007,-1.03322684765,-1.36603438854,0.122231915593,0.438434123993
51422,-0.074678003788,-0.368813306093,0.126934781671,0.59163916111,0.369267761707,0.371094405651,0.0753750056028,-0.567790985107,0.637741744518,0.544996976852,0.163509994745,0.491189152002,0.0854712501168,-0.716517925262
5788,-0.948730587959,-0.14196947217,1.71720230579,-0.218006759882,-1.05507302284,0.917980134487,0.948750078678,-0.0394715070724,1.06393098831,0.805735290051,0.123761698604,-0.346046924591,-0.636730015278,-0.315134167671
6709,-0.467170625925,-1.25337266922,-1.51028394699,0.291890799999,0.836913347244,0.661026239395,-0.252100020647,-0.410280227661,-0.990181684494,-1.12270331383,-0.354914158583,1.05988323689,-0.101433582604,0.35886746645
1277,-0.237155348063,-0.110128872097,-1.1943384409,0.230093181133,0.299918353558,-0.331431180239,0.24782499671,-0.217383474112,-0.379136681557,2.80639433861,-1.16319680214,0.625690460205,0.984116017818,0.629241406918
993,0.16097894311,-0.324160844088,-1.48683357239,-0.242306739092,0.0635501295328,-0.639450073242,0.246299996972,-0.0511051677167,-0.954819858074,-0.00439538434148,-0.207950457931,0.31405839324,-0.111480861902,0.247017800808
7157,-0.774849057198,-0.603640317917,-1.50850689411,-0.32333189249,-1.42750120163,1.17906558514,-0.274425029755,0.0375754386187,-0.2716319561,2.81837248802,-0.0928135067225,0.701917111874,-1.58002340794,-0.0597129911184
1958,1.77597928047,0.0698459148407,-0.0960379615426,0.455368518829,0.886833548546,3.89445209503,1.10290002823,0.264761447906,2.01579642296,0.724508464336,0.448880821466,2.93347740173,-0.536608576775,0.251177877188
4582,0.0196534320712,-0.0519693233073,-0.51573318243,0.177811831236,-0.240179136395,0.629341840744,-0.16393750906,0.478712975979,-0.855283975601,-0.0809798538685,-0.65417611599,0.505219399929,0.0252672433853,0.0266582220793
9212,-0.083292350173,0.447346359491,-0.926367580891,-0.130545660853,-0.524016261101,-0.554607272148,-0.464587509632,-0.225318193436,0.600333154202,-0.938478469849,0.4960744977,-0.483982503414,-0.506861805916,-0.279997140169
8440,0.486697256565,0.658270359039,-0.537113666534,0.79775339365,-0.287351220846,0.00312605500221,-0.428650081158,0.540647804737,-0.161934494972,-0.278458356857,0.0544773712754,-0.683102250099,0.859427630901,0.379656493664
6790,0.269417345524,-0.147470474243,-0.759010791779,0.511009454727,0.54317343235,0.393573969603,-0.0109124928713,-0.0597732402384,0.455758929253,0.171252474189,0.482269763947,1.13671481609,0.564445853233,0.381690382957
8851,1.80627274513,-0.0205700471997,1.10250616074,1.3338239193,0.729651927948,3.67488121986,-0.195887506008,0.459420800209,1.09275329113,0.159039095044,0.14375269413,-0.115040689707,0.494182318449,0.479124963284
2534,0.955882251263,0.160614058375,-0.4810539186,-0.128749519587,0.314101994038,-0.830712199211,0.464337587357,-0.136234670877,-0.152931749821,-0.726583838463,-2.89175486565,0.416090726852,0.361336827278,0.587036073208
4893,-0.805676460266,1.63456094265,3.55853772163,0.613435804844,-0.0528582036495,1.37641763687,0.0266750156879,0.450016140938,-0.874705791473,1.00792717934,-0.268179863691,-0.570034265518,-0.110116057098,-0.609466254711
665,-1.47815871239,0.133848533034,-0.243804901838,0.419651865959,0.207194447517,0.128909751773,0.362575083971,0.301647245884,-0.830327510834,-0.397700935602,0.381096631289,0.970892727375,-0.0118499733508,0.394307941198
4313,-0.290586709976,-0.00521878153086,0.79673653841,0.0779128521681,-1.16236484051,-1.76026713848,0.409250050783,-0.160622358322,0.816243708134,0.101126439869,-0.194216415286,-1.41762769222,-0.600011587143,-0.450137674809
1022,1.74131166935,0.0891048163176,2.00339865685,0.713967740536,1.77113449574,0.69547021389,0.300537526608,-0.507819771767,-0.421307325363,1.02832770348,-0.0240526795387,0.0951784998178,0.219770938158,0.427636921406
5880,1.01900184155,1.62985706329,-0.518018841743,-0.729884028435,1.17319631577,-0.756327807903,0.599875032902,-0.507161021233,1.20584511757,0.394532650709,-0.624137997627,0.641252279282,0.53699952364,-0.459846019745
3162,-0.0108740776777,-0.957167446613,-0.860140323639,0.364635169506,0.173836246133,0.0913678407669,-1.12555003166,0.325769662857,-1.61931920052,-0.288187772036,-0.377878427505,0.40581920743,0.645757734776,0.774221837521
1282,1.20508408546,-0.706014931202,0.520372569561,-0.610020816326,-0.67356556654,-0.861302912235,0.0127999857068,-0.575928390026,0.789688944817,-0.439190536737,0.54229080677,-0.355133980513,-0.84270042181,-0.594301819801
3383,0.310285925865,0.473643064499,-0.771411418915,0.467683672905,-0.651598632336,-0.383726328611,0.377575039864,-0.203802019358,1.08528578281,-0.959752380848,-1.09117543697,-1.00277793407,-0.40934753418,-1.02456188202
727,-0.562022924423,1.22001695633,1.56302905083,0.91598033905,-0.820739507675,-0.644356846809,-0.119624987245,2.89171695709,0.878988206387,1.17225921154,0.121896132827,-0.495475649834,-0.0625104010105,-0.227249607444
4792,0.560315847397,-0.795939326286,-0.690932035446,-0.0119481533766,0.388537615538,1.32558977604,-0.562475085258,-0.5368013978,0.892147839069,0.0798503309488,-0.12587171793,0.365588903427,0.542120218277,0.533054530621
4794,-0.521308541298,1.12582850456,0.938588619232,0.417947381735,-1.21971809864,-0.707894742489,0.203375041485,-0.376753628254,0.994922161102,0.089244350791,0.155132398009,-0.268196761608,-0.5932315588,-0.622354626656
902,-0.554931819439,0.227794796228,1.03027522564,0.973888456821,-0.497105538845,-0.296055942774,0.422950029373,-0.805959582329,1.02116179466,1.08766365051,0.377057373524,-0.744460582733,-0.0580806955695,-0.577576100826
8091,0.354731827974,-1.11251914501,0.204898223281,-0.0471776723862,0.507875025272,2.28743171692,1.14871263504,0.331747770309,0.697166442871,-0.957713782787,-0.12280972302,0.00975868850946,-0.177051872015,0.618103265762
3486,-0.249598026276,0.0269835758954,0.608810484409,-0.173055812716,-0.714954555035,0.169717162848,0.052100032568,-0.389190614223,0.956391513348,-0.68875426054,0.557849943638,0.903361320496,0.603204488754,0.627864897251
10818,-0.419422268867,-0.69547945261,0.161674782634,0.0464544594288,-0.927847385406,-0.349102824926,-0.17460000515,-0.551074922085,0.777633428574,-0.719249427319,1.00522303581,0.186551481485,-0.310737401247,-0.174453631043
3454,-0.0766863375902,0.208848193288,1.33472263813,0.0495458692312,-1.04290640354,-1.06698071957,0.761625051498,-0.463943004608,0.726088643074,0.548433899879,0.0278210137039,-0.54240500927,-0.780152320862,-0.515718877316
4282,0.331612825394,-3.71514320374,-0.222746640444,-0.294485628605,0.073536708951,-0.151118859649,-0.579687595367,0.478480100632,-1.28186368942,-0.0782364606857,0.626836180687,-0.806286871433,-0.0609197206795,0.340791672468
1605,-0.00888412445784,-1.14285063744,-1.26402974129,0.237560421228,0.560962796211,0.984265446663,-0.554100036621,0.438629090786,-1.01317608356,-1.0259847641,-1.83720588684,1.02950143814,0.555910229683,0.564172625542
10644,-0.290724724531,0.156093761325,-1.09533417225,1.38407278061,-0.30322650075,-0.569370746613,0.137037485838,-0.731901407242,0.216163262725,0.0738738924265,0.46076208353,1.20973443985,-0.767476439476,-0.0774016752839
2065,-0.246443212032,1.49111998081,-0.778886020184,0.0873497724533,-0.160303086042,1.60972118378,0.0684874951839,0.80533438921,-0.386016607285,0.0143016632646,-1.18775713444,-0.997282385826,-0.0645336806774,0.168583318591
8321,-0.409485936165,0.201213896275,0.762012898922,0.447664022446,-0.652346551418,-1.52102029324,0.336187511683,-0.441998898983,1.30793237686,1.47477304935,0.225466936827,-0.71257263422,-0.865376889706,-0.567885398865
8503,0.0607693642378,1.85783553123,3.24752736092,-0.106687188148,-0.439976006746,0.188264906406,0.0958874970675,-0.631572723389,-1.70061528683,0.0281307790428,0.204384356737,-0.148191303015,-0.1874910146,0.184755399823
7027,-0.290095180273,0.522321522236,-0.846956253052,-0.364228338003,1.1761059761,0.776208400726,-0.103125028312,-0.139609634876,-1.03056120872,0.238206252456,0.964500308037,0.528992950916,0.176476716995,-0.472731351852
6850,-0.245704799891,1.2644174099,0.423126161098,0.125577762723,-0.722758352757,-0.755757808685,0.601300060749,-0.401827186346,1.20273292065,0.794195532799,-0.724689900875,-0.365252494812,-0.218285247684,-0.581852376461
1978,-0.992442250252,-1.00903105736,-1.85340845585,-0.240626126528,-0.0676536411047,0.970291793346,-0.550262570381,0.192003592849,0.19349116087,-0.888877213001,0.214818805456,-0.29119849205,-0.205553337932,0.355682939291
896,-0.268095076084,-0.247773528099,-2.79034161568,-0.774883925915,0.59623336792,-0.198962196708,0.0268125012517,0.636922955513,-1.62014853954,-0.298449337482,0.215158164501,-0.28917491436,-0.630132138729,0.751301288605
5777,-0.116453893483,-1.40091192722,-0.880253255367,0.765492558479,-0.315127670765,0.451531261206,-0.559862554073,-0.384096801281,1.45717823505,0.757335960865,-1.10728538036,0.750827252865,0.347858786583,0.935821294785
1846,-0.646267175674,-0.674876868725,-0.33149304986,0.185545414686,0.359916388988,-0.238998055458,-0.265275061131,-0.523927092552,0.148158028722,-0.245845645666,-0.0771302133799,0.621952056885,-0.484284162521,-0.359723389149
5925,0.214737683535,0.239980205894,1.54367589951,0.192106172442,-1.23783886433,-1.02702522278,0.570737540722,0.0139690935612,0.704574465752,0.216337487102,1.02791571617,-0.930470883846,-0.446398764849,-1.02216005325
142,0.406465619802,-0.231829166412,-0.932647228241,0.232447832823,0.321828722954,-2.7310333252,-0.480062544346,-0.390726208687,1.23065781593,-0.419580638409,0.400984287262,1.10550677776,-0.365653455257,0.424411267042
1021,0.158169388771,-0.693078994751,-0.906835377216,0.0283365249634,-0.256375908852,0.476221472025,-0.330325007439,1.13131999969,2.48381829262,2.01933288574,-0.133302822709,3.02596306801,-0.301651358604,3.95821380615
5699,-1.24247062206,-0.637804210186,-0.330120623112,0.600244343281,1.06948709488,-0.562548995018,0.0100250244141,1.36767673492,-0.416533350945,0.560052216053,0.696597874165,0.37760168314,-0.665045917034,0.200825110078
