rid,CPC020_A375_6H:BRD-K79602928-003-10-8:10,CPC020_A549_6H:BRD-K79602928-003-10-8:10,CPC020_HA1E_6H:BRD-K79602928-003-10-8:10,CPC020_HCC515_6H:BRD-K79602928-003-10-8:10,CPC020_HT29_6H:BRD-K79602928-003-10-8:10,CPC020_MCF7_6H:BRD-K79602928-003-10-8:10,CPD001_MCF7_6H:BRD-K79602928-003-13-2:10,CPC020_MCF7_24H:BRD-K79602928-003-10-8:10,CPD001_MCF7_24H:BRD-K79602928-003-13-2:10,CPC020_PC3_6H:BRD-K79602928-003-10-8:10,CPC020_PC3_24H:BRD-K79602928-003-10-8:10,CPD001_PC3_24H:BRD-K79602928-003-13-2:10,CPC020_VCAP_6H:BRD-K79602928-003-10-8:10,CPC020_VCAP_24H:BRD-K79602928-003-10-8:10,NMH002_FIBRNPC_24H:BRD-K79602928-003-15-7:10,NMH002_FIBRNPC_6H:BRD-K79602928-003-15-7:10,NMH002_NEU_6H:BRD-K79602928-003-15-7:10,NMH002_NEU_24H:BRD-K79602928-003-15-7:10,NMH002_NPC_6H:BRD-K79602928-003-15-7:10,NMH002_NPC_24H:BRD-K79602928-003-15-7:10,BRAF001_A375_24H:BRD-K79602928-003-13-2:10,BRAF001_A375_24H:BRD-K79602928-003-13-2:2.5,BRAF001_A375_24H:BRD-K79602928-003-13-2:0.625,BRAF001_A375_24H:BRD-K79602928-003-13-2:0.15625,BRAF001_A375_6H:BRD-K79602928-003-13-2:10,BRAF001_A375_6H:BRD-K79602928-003-13-2:2.5,BRAF001_A375_6H:BRD-K79602928-003-13-2:0.625,BRAF001_A375_6H:BRD-K79602928-003-13-2:0.15625,BRAF001_HEK293T_24H:BRD-K79602928-003-13-2:10,BRAF001_HEK293T_24H:BRD-K79602928-003-13-2:2.5,BRAF001_HEK293T_24H:BRD-K79602928-003-13-2:0.625,BRAF001_HEK293T_24H:BRD-K79602928-003-13-2:0.15625,BRAF001_HEK293T_6H:BRD-K79602928-003-13-2:10,BRAF001_HEK293T_6H:BRD-K79602928-003-13-2:2.5,BRAF001_HEK293T_6H:BRD-K79602928-003-13-2:0.625,BRAF001_HEK293T_6H:BRD-K79602928-003-13-2:0.15625
5054,0.561139702797,-0.130500003695,-1.45772337914,0.580399990082,1.02803850174,0.106143735349,1.17834234238,0.0226307660341,-0.527053534985,-0.208720549941,-0.235011786222,-0.398622274399,1.05568635464,0.460994809866,-0.45964962244,0.245170786977,-0.0357728600502,0.693033397198,-0.143242374063,0.226194053888,0.0388367548585,1.56602489948,0.822244405746,0.512958288193,-0.322914898396,0.0136656612158,-0.862085580826,-0.0476174205542,-0.192500710487,-0.750270426273,2.6765165329,0.212756693363,0.862085282803,1.21052896976,-0.221347406507,0.680143296719
3108,-0.845472753048,-1.38040006161,1.38247728348,0.398999989033,-0.0873398184776,-0.729825854301,1.60541164875,-0.995564818382,0.452599585056,-0.0615023858845,0.1172484532,-0.449498295784,0.0185667276382,-0.073398783803,-0.72268807888,0.0744702070951,0.00793081521988,0.369499951601,-1.88640677929,-0.275990486145,0.232065841556,-0.116048768163,-0.666306257248,0.128894418478,1.77272450924,2.88587093353,-0.259739160538,1.60697221756,0.648142695427,0.487905830145,-0.855635583401,0.302652001381,-0.979692280293,2.87990617752,0.322494029999,-0.0100146532059
1950,0.489780634642,-0.0133999586105,0.71882045269,0.811450004578,0.867450833321,-0.195334583521,0.205410867929,0.54835575819,-0.0529542826116,2.10603690147,0.346184402704,-0.139904767275,0.412084847689,-0.35285949707,0.0629291757941,-0.493204414845,-0.230677485466,-0.354000031948,-0.889069914818,-0.635736405849,-0.619593858719,-0.49788954854,-0.262120991945,-0.742415547371,-0.0955723524094,-0.962330579758,-0.65870988369,-0.264061897993,0.854655385017,0.782248973846,1.0120434761,0.66081482172,-0.42128559947,1.99925398827,0.0430445671082,1.27551412582
351,0.305825561285,0.519050002098,1.90902936459,0.192749992013,0.0251868665218,0.436399638653,0.0870715901256,-0.241288244724,-1.24511146545,0.492022633553,0.219624474645,1.12927043438,-0.340433657169,-0.681339859962,1.40804421902,0.0719440430403,0.311301469803,0.662900030613,-0.617273390293,-1.81689620018,0.138545036316,-0.00850555673242,-0.422579944134,-0.452161550522,0.509982585907,1.58055627346,-0.135110139847,0.242424219847,0.16592374444,-1.87058079243,-0.138834357262,-0.278498500586,0.303884655237,0.109068118036,-0.301893174648,-0.0887749046087
4846,1.02625381947,-0.20055000484,1.96385729313,0.339500010014,0.600444555283,0.0313232243061,0.211592689157,0.781323671341,0.631274282932,-0.586790204048,0.269039154053,0.53939563036,0.353381454945,-0.314301252365,-1.54883778095,-0.059245929122,-0.240095451474,-0.546433389187,0.78797096014,0.332489073277,-0.273083299398,-0.25317543745,-1.1250654459,-0.966380000114,-0.333403915167,-1.25820076466,-1.11230897903,-0.905507683754,-0.815851211548,0.183718234301,-0.924158811569,-0.35121846199,-0.362592756748,2.43737220764,-0.597806513309,-0.448569208384
1452,-0.00136416591704,-3.43615007401,-1.79049479961,0.0173499882221,-0.552886128426,-0.833877205849,-1.19997930527,1.04221701622,0.770558178425,-1.50953435898,0.0918412730098,-0.552844524384,-0.682470202446,0.443305373192,-0.360246747732,0.0581767559052,0.128761544824,-0.192733347416,1.4258698225,1.11680090427,0.110478758812,0.248889893293,-0.667885124683,0.0815754309297,0.628581881523,0.111730650067,-0.660292804241,0.913568854332,2.04348468781,1.34040570259,-1.2759282589,0.834630131721,-0.768785715103,-3.19390177727,-0.775262475014,-0.439432799816
4776,0.93524056673,-0.191699996591,1.18010473251,0.446350008249,0.747479498386,0.34420311451,1.26679086685,-0.054052978754,0.0320046022534,1.72707724571,0.59374499321,0.837164878845,-0.667879462242,0.56057626009,0.556190431118,0.944340705872,0.136191740632,0.212099999189,0.0365701392293,-0.160670027137,0.311289399862,0.645908534527,-0.0595885813236,0.12239831686,-0.343959569931,-0.810992836952,0.752993047237,-0.952304303646,-0.141677200794,-0.770234704018,0.402809739113,0.215580672026,0.686918258667,1.61277723312,0.495734632015,-0.202362895012
6908,-0.896375775337,-0.0130999982357,-0.912742853165,0.0307999998331,-1.33567905426,-0.791734278202,-0.83860963583,1.21093559265,-0.203606754541,-1.42646408081,-0.892228841782,-1.21550023556,-0.526125669479,-0.47590726614,-0.405662000179,0.5667065382,0.470712155104,0.537033319473,0.0973481833935,0.180651694536,0.876015722752,0.357390552759,-0.0723238289356,1.16142845154,-0.712508440018,-1.67858159542,-0.304303228855,-0.924431681633,-1.22663426399,-1.28148949146,-0.936408042908,-1.12795305252,0.701277673244,-3.12374401093,-0.263181090355,-0.173497825861
672,-0.24207931757,-0.391950011253,-0.722102642059,-0.887799978256,0.108968615532,-0.098040163517,-1.10003554821,0.444059073925,0.207390293479,-0.399441540241,0.58772277832,0.00650995969772,-0.452664613724,0.251937657595,-0.210920184851,-0.646698594093,0.409140884876,0.387566655874,0.136695668101,1.31541955471,0.174451097846,0.483355015516,0.0824921876192,-0.178767234087,-2.53038549423,-3.53366184235,-0.495457470417,-1.25004088879,-2.99839496613,-3.00999736786,-0.760053396225,-2.03448700905,-0.173860147595,-3.28135633469,-0.870671927929,-0.52603250742
5710,-0.976972401142,-0.502749979496,-1.16244256496,0.748449981213,-1.35802531242,0.0606552958488,-0.489009916782,0.141721338034,0.556760728359,-0.61145055294,-0.75519400835,0.0882855132222,-0.500576972961,0.301082134247,-0.900414526463,-0.978142797947,-0.292694866657,0.00176665186882,1.24935686588,-0.83804666996,1.03622889519,0.767265319824,0.0778148025274,0.228501841426,-1.06850540638,-1.73154520988,0.463615596294,-0.542248785496,-0.751497149467,-0.971224963665,0.668687283993,-0.0866148024797,0.867006421089,-2.27731657028,-0.315681099892,-0.299262404442
2115,-0.457795262337,-0.173100009561,1.55203378201,-0.564300000668,1.6483771801,0.612086236477,0.252289891243,-0.407745927572,0.668913781643,0.107717752457,0.394824832678,0.0496807806194,0.480142593384,1.20313429832,-0.313918888569,0.0266292020679,0.16448071599,0.781833350658,1.85554265976,1.0625166893,0.138661578298,0.0465161427855,0.186423197389,0.284435451031,-0.582871556282,-0.818524897099,0.0333637148142,-0.690612137318,-1.45595514774,-0.745977282524,-0.951362192631,-0.0650418773293,-0.322998195887,0.558080971241,-0.0202789828181,0.468861699104
7015,0.759558260441,1.24510002136,1.93594527245,0.434150010347,0.530866980553,-0.0204795300961,0.496085226536,0.180285334587,0.147270724177,1.38446378708,1.01489853859,0.206708624959,0.98303771019,0.162786945701,-0.321147978306,0.044164404273,0.0124573539943,-0.429033368826,-0.157932221889,-0.719179213047,0.294905126095,0.155327886343,-0.20898579061,-0.228278368711,-0.0553534403443,-0.43217676878,0.0432005226612,0.23596355319,-0.0698453485966,-0.350853770971,0.396950483322,0.101766169071,0.271022737026,1.27490067482,-0.180250793695,0.252938985825
8726,0.050202511251,0.331000000238,-0.898073017597,-0.295850008726,-0.456650137901,0.542758703232,2.33281946182,0.239331930876,-0.569034993649,-0.314027786255,0.131658822298,0.651524305344,-0.156985983253,-0.241607233882,-0.18616694212,-0.167538762093,-0.648989856243,0.0448666810989,0.259563207626,1.09724807739,0.81663787365,0.236894279718,0.346697568893,0.790345847607,0.986810982227,0.514175891876,0.240668609738,-0.0326271802187,1.67944383621,2.08703637123,0.0851198583841,0.904024839401,-0.198149502277,-1.19238781929,-0.0181402470917,0.542680561543
2185,1.37300944328,0.0161499977112,1.60284435749,0.113800004125,1.04141378403,0.216272816062,0.816259980202,-0.655907392502,0.0801634117961,1.85705769062,0.712270855904,0.943186342716,0.119283989072,0.542382657528,-0.11553581059,-0.0509375929832,-0.31961363554,-0.363566666842,-0.437012314796,-0.925698518753,-0.00441210623831,0.240032374859,-0.458860754967,0.00584136461839,1.2174987793,1.09947383404,0.496652066708,0.391412556171,-0.82617264986,-0.527725636959,0.133956164122,0.250213831663,0.0412880554795,2.62615203857,0.481644928455,0.49567502737
3315,-1.00472486019,0.00589999556541,-0.0451476797462,0.19374999404,-1.15752100945,0.33608353138,-1.13304364681,-0.514657437801,-1.56930708885,-0.891231536865,-1.25420033932,-0.149989396334,-0.397747337818,-0.460017740726,1.64253389835,0.367582172155,0.451525479555,-0.318133354187,-0.0460637509823,-0.728334248066,-0.117091968656,-0.548198103905,-0.41907197237,-0.19757732749,1.67970705032,1.76548397541,-1.22527313232,1.87814712524,2.09510064125,1.70431172848,-0.559512197971,0.813814520836,-0.299601316452,-1.76993656158,-0.57589507103,0.412463784218
5289,-0.221102789044,-0.170650005341,1.98230266571,-1.43624997139,0.873669505119,-0.293484389782,0.476227849722,0.870012462139,0.69393914938,0.0621888637543,0.0280284825712,-0.473741054535,-0.67945098877,0.412090688944,-0.697362244129,-0.561058402061,0.0470769442618,0.313766658306,1.23957026005,-0.524807274342,0.0895342677832,0.48304978013,0.511208415031,0.23314230144,-0.238736629486,-0.790692687035,0.359232693911,-0.912639141083,-0.0156669467688,0.00468518584967,1.01206350327,-0.51069933176,0.375625997782,1.61930906773,0.102722324431,0.258770436049
868,0.0780597180128,-0.850299954414,-0.132479980588,-0.398599982262,0.953846216202,-0.243376433849,-0.359486460686,0.0578808784485,1.25571405888,0.63145762682,1.02750074863,-0.418680369854,1.06217384338,0.372725605965,-0.0550201199949,-0.483196407557,0.213566720486,0.283566653728,-0.20910166204,-0.0381025075912,0.187930226326,1.58287525177,-0.0219005923718,1.41584837437,0.0847550034523,0.103193730116,0.240512356162,0.748498737812,2.13189649582,0.410651296377,1.20581054688,0.568553328514,-0.173647761345,0.736853122711,0.142686635256,-0.443464696407
1677,0.603680849075,0.221450001001,1.94324851036,-0.511000037193,0.891359448433,-0.326747238636,0.373038947582,-0.282297074795,0.636574566364,0.355450034142,0.717948138714,-0.370168864727,0.648532807827,0.871982097626,0.312306582928,0.231571912766,-0.666937589645,0.410933315754,-0.170953631401,0.286242544651,-0.303410291672,0.368142187595,0.484849393368,0.325891375542,0.122238993645,0.0975872725248,0.786892950535,-0.667531132698,-1.00314557552,-0.426782250404,0.988367557526,0.334735453129,1.10344564915,1.35344779491,0.584492325783,1.14615607262
7043,0.422429025173,0.496550023556,1.06286478043,0.367850005627,0.899722337723,0.36583507061,1.48835623264,0.0621324032545,0.322338521481,0.862691640854,0.514193952084,1.80270314217,-0.191587731242,0.643427848816,0.0908952131867,0.14823640883,0.468044161797,-0.199166685343,0.182185605168,-0.00858816504478,0.525645196438,0.55327963829,0.393324285746,0.318453520536,0.734615623951,1.76447939873,1.04787945747,1.02396345139,1.15786039829,1.26444506645,1.52218937874,0.393149077892,0.642034769058,1.56521177292,0.736331999302,0.379080682993
5613,0.825562059879,0.0432000011206,1.44434285164,0.597699999809,0.953277945518,0.0683112666011,2.32946014404,-0.352139890194,-0.234828680754,0.808423221111,0.49520072341,1.42483353615,-0.0968992710114,0.133351206779,-0.132928594947,-0.0861820727587,0.491359144449,0.289099991322,0.459499150515,-0.0567693859339,-0.0539454817772,0.120729759336,-0.491706997156,-0.494002312422,-1.22108244896,-2.164894104,0.119866013527,-1.79360044003,-2.85070538521,-2.66062736511,-0.56589281559,-1.17381036282,0.0611612945795,1.49577319622,0.0513956807554,-0.662004590034
595,0.0744779184461,-0.782449960709,-1.43475365639,0.573750019073,-0.204747200012,-0.343622386456,-0.225801900029,1.02938604355,0.208619862795,-0.36533883214,-0.3235476017,-0.705240607262,0.208342701197,0.418315380812,-0.331435352564,0.00142773799598,-0.147431179881,0.12273336947,0.908869981766,1.07577753067,0.627499163151,0.806161880493,1.0331466198,0.718278169632,-0.339479088783,-0.539774417877,0.98629128933,0.542077422142,0.365861177444,-0.3260653615,0.090769469738,0.341077774763,-0.173422127962,3.37427616119,0.569237053394,0.142102330923
4793,-0.454537898302,-0.290600001812,1.51198911667,-0.582149982452,-0.18495605886,-0.0786500573158,-0.545456528664,0.257486581802,4.080514431,-0.653344750404,-0.573398828506,-0.759763419628,-0.301387310028,-0.398366987705,-0.0812365487218,0.440185546875,0.59857749939,-0.461900025606,0.316885501146,0.0510181710124,0.682424664497,0.408507347107,0.614487707615,0.515020370483,1.31590509415,1.46984469891,1.26657915115,0.908483028412,0.533269762993,0.749323606491,0.703526079655,1.19001078606,0.465837746859,1.50520575047,1.09021043777,0.813965499401
2736,0.229677885771,0.0637499988079,0.972136080265,0.804250001907,0.925466775894,0.291491299868,-0.00622072909027,0.190750807524,-0.496502429247,1.08576917648,1.18722331524,0.912300288677,1.3817281723,1.67552387714,6.37690448761,0.248725354671,-0.116996519268,1.24693334103,0.442243248224,0.250708520412,0.296493470669,0.365337908268,0.0223002880812,-0.130450189114,1.67763638496,1.1976057291,0.0474327206612,0.398334950209,0.0466197431087,0.675545096397,-0.785381317139,-0.00993518903852,-0.501029610634,1.70279312134,0.00196251273155,-1.12483644485
5290,0.133110284805,-0.424099981785,0.700652420521,0.935750007629,0.623616337776,0.518892705441,0.481996953487,-0.326252937317,-0.295801132917,1.21312725544,1.16685307026,0.530617892742,1.41157317162,0.30572900176,0.03104570508,0.0664856433868,0.544669508934,-0.384500026703,-0.988758683205,0.24889549613,-0.612912774086,-0.478703647852,-0.738322913647,-0.213526338339,0.805531442165,1.6850707531,-0.499744176865,1.13235807419,0.907731592655,0.97357660532,-0.883525311947,0.741777479649,-0.698335111141,1.80019140244,-0.498842716217,0.347926169634
6194,-0.844083368778,-0.0010000000475,-0.112250328064,-1.01139998436,-0.509440898895,-1.1542327404,-0.998313248158,-0.364237040281,-0.304471313953,-0.104473367333,-0.310595571995,1.19917809963,0.571014940739,-0.0753370299935,1.75748407841,-0.431557476521,-1.26231658459,-1.45886683464,-1.07905042171,-0.0882548838854,-0.160405874252,-0.577697038651,-0.528205215931,-0.08303014189,0.308183670044,1.11176943779,-2.19262075424,0.206407591701,-0.99993956089,-1.45779728889,-0.884761750698,-0.559453248978,0.121676683426,-0.364582479,-0.235756754875,0.491895765066
1676,0.913733959198,-0.229450002313,0.375553905964,0.953899979591,0.890708208084,0.0372573062778,-1.61253964901,-0.105433829129,0.666710197926,1.77886939049,0.925700187683,1.18873727322,0.0654058903456,0.777737259865,-0.0936232805252,-0.308855980635,0.53333479166,-0.0901666581631,0.206283211708,-0.343534708023,-0.00966031849384,0.0591624975204,-0.194087162614,-0.213575512171,-0.372148662806,-0.941461086273,-0.425756901503,-0.568074822426,0.447291910648,-0.0583370774984,-0.0401971936226,0.345519453287,-0.252408742905,-2.55923390388,-0.0410485006869,0.26730671525
23512,-0.403110951185,-0.307200014591,-0.474490821362,-2.88275003433,-0.716677963734,0.218365937471,0.992678284645,0.127385318279,0.94419747591,-0.573828220367,0.837811768055,0.608803272247,0.288797646761,0.507448911667,0.40666860342,0.152384564281,-0.633193254471,0.295866727829,0.705081880093,0.684401869774,0.686787307262,0.568395316601,-0.087120719254,-0.739747107029,-0.802759766579,-1.62781453133,-0.725300073624,-0.823693692684,-0.278912723064,-0.480104744434,-0.650990724564,-0.793972015381,-0.492276757956,-2.19137573242,-0.676975309849,-0.498091906309
148022,-0.704925477505,-0.53719997406,0.6935095191,-0.0175999999046,0.38187906146,0.313924103975,-0.742718696594,0.769784808159,0.868121981621,-1.10857748985,-0.512936472893,-0.168474733829,-0.637548387051,0.145857349038,-0.706899762154,0.482240021229,0.69188451767,0.268633306026,0.611392915249,0.275127232075,0.98169028759,0.517351150513,0.897088527679,0.635843873024,0.367005765438,-0.946817219257,1.08041703701,-0.151655763388,0.497099667788,0.515290260315,0.715920209885,-0.124215051532,2.1522090435,-0.115532875061,2.07160449028,-0.250513255596
1906,1.18390500546,0.0654999911785,0.101423323154,0.562550008297,0.599836289883,0.234297692776,1.26732397079,0.0590552724898,1.16899311543,0.695649445057,0.820147573948,1.14584815502,0.533139586449,-0.0101370215416,-0.727713286877,-0.832102358341,0.446609944105,-0.269800007343,0.188892126083,-0.891022622585,-0.475476235151,-0.472376972437,-0.435117453337,-0.485055685043,0.0593052059412,0.141018480062,-0.263036727905,1.05971837044,0.233666881919,-0.501023292542,1.22369921207,1.12017917633,-0.600820183754,0.324674993753,-0.255350589752,0.0629371702671
8878,-0.716279029846,0.337249994278,-0.324992388487,0.75569999218,-0.803707718849,0.366936445236,-0.45717215538,1.0689432621,-0.584191858768,-0.848668694496,-0.671246469021,-0.412601053715,-0.930606544018,0.245048493147,1.42789661884,-0.492730468512,-0.453874468803,0.118266656995,0.62316596508,0.33659902215,-0.227137580514,0.0803107842803,0.180083423853,-0.234217762947,-0.490251213312,-2.40994238853,0.226056396961,-0.876399278641,0.0376792401075,0.483513146639,-0.376727759838,-0.0165843330324,0.319370180368,-2.77157926559,-0.548538565636,-0.262890309095
3091,-0.85635381937,-0.238999992609,0.00519904494286,-1.38934993744,-0.118768326938,-0.772289991379,-0.158030956984,0.0628495588899,0.237598106265,-0.667579233646,0.155284628272,-0.136118650436,-1.3949739933,0.228107005358,1.35720670223,-0.114354923368,0.076924815774,-0.120433337986,-0.574309885502,0.195216298103,0.431442707777,0.457915723324,0.270445138216,0.455377787352,-0.962813556194,-1.90334451199,0.191121339798,-1.59132492542,-2.59379005432,-2.91530823708,0.813870191574,-2.14713716507,0.919128298759,-0.743045091629,0.362246900797,-0.299573719501
5743,2.38921952248,-0.0067500025034,0.906035840511,-0.578799962997,-1.4526027441,0.180427908897,-0.380012392998,-0.229576289654,-0.056089181453,-0.619412183762,-0.773031830788,-0.37088239193,-0.460739344358,0.405357420444,-0.547057390213,-0.333524525166,-0.763373434544,-0.612433314323,-0.478837013245,-0.235330790281,-0.0167936962098,0.263874679804,0.236627131701,0.577156543732,0.527767837048,0.401975005865,-0.229595184326,2.71022439003,0.243176937103,-0.152337357402,0.518542289734,-0.074985280633,0.351443111897,1.35459518433,0.237876936793,1.31416034698
