rid,CPC008_A375_6H:BRD-K64409586-001-04-5:10,CPC008_A549_6H:BRD-K64409586-001-04-5:10,CPC008_HCC515_6H:BRD-K64409586-001-04-5:10,CPC008_HEPG2_6H:BRD-K64409586-001-04-5:10,CPC008_HT29_6H:BRD-K64409586-001-04-5:10,CPC008_MCF7_6H:BRD-K64409586-001-04-5:10,CPC008_MCF7_24H:BRD-K64409586-001-04-5:10,CPC008_PC3_6H:BRD-K64409586-001-04-5:10,CPC008_PC3_24H:BRD-K64409586-001-04-5:10,CPC008_VCAP_6H:BRD-K64409586-001-04-5:10,CPC008_VCAP_24H:BRD-K64409586-001-04-5:10
5054,-0.723966538906,0.947573244572,0.556296288967,0.704060018063,0.269262462854,0.213738068938,2.3288500309,-2.2729382515,-0.0618233308196,-0.0291965082288,0.125071227551
3108,-0.0216393340379,-0.648267447948,-0.391323000193,-2.01962947845,0.201716303825,-0.289943426847,-0.748000025749,-0.133067294955,0.0101752579212,-0.49375897646,1.27712619305
1950,-0.505134761333,-0.668088555336,1.70561385155,-0.400164991617,0.406674027443,0.866066753864,3.68730020523,1.72671461105,1.45876634121,0.467795372009,-0.626814365387
351,0.382268488407,0.20316645503,0.191918104887,0.822949647903,0.401903539896,0.43401736021,0.951300024986,1.24613189697,-0.444052398205,-0.386437684298,-0.532656610012
4846,-0.0933449193835,0.553708255291,0.405992865562,-0.393630683422,0.188058197498,0.280855804682,0.0841999948025,0.00343801081181,0.984998047352,0.259336233139,0.78866314888
1452,-0.695498108864,-0.0623655468225,-0.912836790085,0.0329351276159,-0.52483355999,-0.225869640708,0.595400035381,-0.734766125679,-0.72437441349,-0.564913094044,0.409656912088
4776,-0.501544415951,-0.631972253323,1.25247478485,1.2352565527,0.676575958729,0.142824709415,2.19904994965,1.41071510315,0.796659231186,0.271696209908,-0.0498188845813
6908,-0.208345919847,0.786050319672,-0.389050126076,0.32510048151,0.446417868137,-0.144888728857,-0.88330000639,-1.10754144192,-0.0783162117004,0.794235289097,0.387647598982
672,0.234826952219,0.548456311226,-0.574325621128,0.134669452906,-0.305529624224,0.134684026241,-2.00224995613,0.804567694664,0.129222422838,-1.34667932987,1.65525472164
5710,-0.256769299507,-0.877044856548,-1.14716184139,0.607500314713,-0.269262313843,-0.139104306698,0.44889998436,-2.02193045616,-0.660149633884,-1.29616439342,0.570818543434
2115,0.409795999527,1.04402089119,0.697864055634,-0.47502720356,0.726734399796,0.0345434844494,1.0759999752,0.783848285675,-1.31106472015,0.481064587831,0.987428963184
7015,-0.858415842056,-0.327366858721,1.86058878899,0.0286991000175,0.31278154254,0.107822865248,3.09019994736,1.07624137402,1.27141189575,0.610307395458,-0.258302897215
8726,-0.820818781853,-1.34805238247,-0.271397709846,-0.308943390846,-0.723689675331,-0.550042390823,-2.95814990997,-1.06626224518,-1.92282557487,-0.466445147991,0.116977714002
2185,-1.01543331146,-0.398681908846,1.54008316994,0.0605129003525,0.0667121708393,0.408769905567,2.46845006943,1.37084245682,0.604591488838,0.922983646393,-0.69861549139
3315,0.320277392864,-0.97847032547,-0.716408133507,0.229739755392,0.239688202739,0.26242172718,-3.04339981079,-0.394843786955,-0.475944072008,0.238464802504,0.150320664048
5289,-0.511401414871,-0.270482510328,0.536225616932,-0.319933146238,0.458915352821,0.191877543926,2.52220010757,0.434080690145,0.148104429245,1.52407860756,1.18774962425
868,-0.172669559717,-0.186258345842,0.105089351535,-0.206622228026,0.44415268302,0.138949245214,0.768199980259,0.862293481827,0.806175887585,0.733401417732,-0.54707223177
1677,-0.0511418581009,0.243835330009,1.10173022747,-0.104545161128,-0.028807528317,1.26158666611,3.41700005531,1.13574528694,0.368359982967,-0.438530772924,0.766861379147
7043,-0.652130305767,-0.809285521507,0.0573150217533,0.436862081289,0.0160677433014,0.422126889229,2.77115011215,0.536197781563,0.669133007526,-0.288073301315,0.858242154121
5613,-0.355090975761,-0.174276396632,1.12546288967,0.386055201292,-0.200166076422,-0.39178776741,3.04535007477,0.602425158024,1.17246627808,0.773996710777,0.1593978405
595,0.0586688742042,-0.571305453777,-2.40050911903,-0.374919831753,-0.0460201352835,0.566430985928,-1.97064995766,-1.29817199707,-0.437827497721,-1.070271492,1.31150627136
4793,-0.765908896923,0.24078553915,-0.440186679363,-0.310729980469,-0.177615240216,1.5085105896,0.721949994564,-0.340128362179,1.44020915031,0.11688375473,-1.18758904934
2736,-1.30579340458,-0.433922618628,1.02117240429,-0.157873854041,0.107022576034,0.249382585287,2.37695002556,1.48097145557,0.106519922614,1.08320593834,0.57698816061
5290,-1.15518069267,-0.275855302811,1.08484733105,-0.389896154404,0.269427537918,1.05888497829,1.99879992008,1.72136580944,0.571720659733,0.249711543322,-0.0769775956869
6194,-0.0982198938727,-0.000369802379282,-1.01525497437,0.0245731491596,-0.335802614689,-1.0381398201,-4.23995018005,-0.190722733736,-0.00266879796982,-0.103740498424,-0.0498004965484
1676,-1.12878620625,-0.598280847073,1.09785223007,0.542015731335,-0.0896338149905,0.581339478493,1.88350009918,1.63622021675,0.34816879034,0.0713640153408,-0.254893690348
23512,0.8186429739,-0.471544444561,0.936339199543,0.214657485485,-0.932538986206,1.18400788307,1.64079999924,0.458310872316,-0.572990834713,-0.692003309727,1.01936721802
148022,0.0820933878422,-1.61003136635,0.330698043108,-1.45350694656,-0.124857679009,1.25421738625,1.3329000473,-0.625707685947,0.320421218872,-0.348462790251,0.99630844593
1906,-1.63961827755,-0.69477301836,1.35465168953,0.261249125004,0.376830101013,1.35186707973,2.89750003815,0.93421459198,1.1471196413,0.333976268768,0.14230298996
8878,0.686470985413,-2.46702480316,-0.756209671497,1.02259874344,0.185383409262,-1.43156886101,-1.34549999237,-1.25238895416,-1.32228529453,-0.604580998421,0.303799182177
3091,-0.417996048927,1.01738524437,1.31859540939,-1.02761387825,0.296169012785,-0.864731609821,0.361549973488,-0.955747783184,-0.851948857307,0.370063990355,-0.220202326775
5743,-0.247110411525,-0.390906602144,-0.474005639553,-0.781680285931,-0.971091508865,-0.198957800865,1.36880004406,-0.577381372452,1.87993562222,0.0065478887409,-0.807054638863
5321,-1.1148532629,0.133579075336,0.211233973503,0.519700944424,0.225004851818,0.702999591827,1.50090003014,1.62316763401,0.663343787193,0.60792696476,-0.505722224712
4144,-0.161372020841,-0.423336327076,0.965595543385,-0.381334632635,-0.0182914882898,-0.503261625767,0.501999974251,0.785367071629,-0.230643823743,0.284030377865,-1.83205008507
1981,0.0815980732441,-1.36326289177,1.26161551476,0.231748148799,-0.638023793697,1.06260550022,0.391400009394,0.204785645008,-0.869994878769,0.421979784966,-0.962619006634
695,0.931728839874,-0.0564230792224,-0.0561675578356,1.06637144089,0.0375463813543,-0.406022518873,-0.702299952507,0.585872590542,1.05099177361,-0.645887732506,1.05365788937
10398,-0.771920442581,-0.549098908901,-0.100835114717,0.776151835918,-0.13653409481,0.561703681946,2.99090003967,0.150382936001,1.07453119755,-0.0615204870701,0.284091353416
5708,0.077566690743,-0.197066918015,-0.0828967392445,-1.10031485558,-0.12503439188,1.67864823341,2.88380002975,0.660431921482,0.625099360943,0.740911006927,0.619970917702
1213,0.537790596485,0.403348296881,-1.31520676613,-0.379981398582,-0.996473789215,2.19251680374,-4.84840011597,-1.86276507378,-2.53277778625,0.118785172701,0.416158616543
226,3.21180653572,-1.01048243046,0.103726729751,-0.719028413296,-0.488107949495,0.554951190948,-1.89474999905,-3.24057388306,-2.02004766464,-0.368148803711,-0.894698917866
6777,0.407536923885,-0.0491298809648,-0.393112808466,0.561790525913,0.899886488914,1.04512476921,-0.209800004959,0.643180608749,1.39739501476,-0.153048187494,-0.281825900078
2113,-0.730376362801,-1.37150061131,0.34276753664,0.0177532117814,0.100593015552,0.394624620676,1.97850000858,-0.4763854146,0.332056969404,1.02678084373,-1.32231628895
3329,-0.347017019987,0.0441744886339,-0.0680932477117,0.604287266731,-1.08971095085,-1.63447356224,-1.24504995346,-1.44878768921,-0.629712700844,-1.59416949749,-2.4065053463
1050,0.403765112162,-0.0170937627554,0.719347774982,0.991846859455,-0.620677828789,0.275436997414,-3.10669994354,-0.224279969931,-0.653059363365,-1.19062662125,-0.654348552227
9491,-1.08133769035,-0.133958995342,2.48054933548,3.19072389603,0.39092195034,0.356274664402,2.06145000458,0.969891250134,0.592738986015,0.566207528114,-0.668394982815
22926,-0.385539889336,-0.141048759222,0.630665063858,0.0630691200495,0.574381828308,0.39771938324,-0.351850003004,-0.272571623325,-1.50675177574,-0.200263589621,0.94564974308
5899,0.276841819286,-0.490587025881,0.444516390562,0.0410593301058,-0.127189055085,0.57271361351,1.82195007801,-0.674060642719,-1.36955320835,2.81899595261,-0.924826741219
5467,-1.2821958065,0.224471792579,1.83705353737,0.235638663173,-0.529928982258,1.94893240929,2.86789989471,0.592935621738,0.816843390465,0.670834541321,0.323202013969
6774,0.5027333498,-0.448673784733,-1.11487030983,0.240252137184,-0.329970598221,-0.532943964005,0.866400003433,0.342070937157,-0.0718633756042,-0.456970512867,-0.00436846259981
1788,-2.04519367218,-0.560642302036,1.03027498722,0.65915030241,0.116230517626,0.473810374737,2.0407500267,1.57047057152,0.50285589695,0.527927041054,-0.645714640617
5921,-0.91839402914,2.18916988373,0.347881317139,0.957532823086,-0.70632648468,1.63200473785,-0.899749994278,0.403251379728,-0.0816985964775,1.94952845573,0.349364548922
5721,-0.410191595554,-0.057528514415,0.408900380135,0.604581475258,-0.229328423738,0.299773305655,-0.2541000247,-0.28919121623,0.642016768456,-1.20126330853,-0.60488897562
2263,0.162443801761,-0.262902408838,1.14667737484,-0.0882158577442,0.643470406532,0.207802385092,2.57945013046,1.40325629711,1.89489793777,0.422549247742,-0.164126992226
808,-0.691940665245,-0.455124527216,0.634802281857,0.693156659603,1.03653085232,0.960564613342,2.21414995193,1.10751438141,0.300139635801,1.12240457535,0.0208213329315
30001,0.0354137122631,-0.118782073259,-1.02080500126,4.85921049118,0.223538547754,0.57260119915,0.377000004053,-0.87050062418,-0.382701903582,0.913135945797,0.242188751698
348,-0.465895414352,-0.368385106325,0.625422418118,0.00497893989086,0.960411369801,1.54930925369,2.51009988785,1.52710795403,1.41758978367,-0.0963041484356,0.0335023924708
30849,0.17419141531,-0.104112349451,0.255975037813,0.390779078007,0.102709025145,0.763319015503,0.0896500349045,-0.219843164086,-0.184001997113,1.41827952862,0.301674962044
1454,0.0835126638412,-0.646787762642,2.23149633408,0.413564950228,-0.531742215157,0.516018390656,1.65514993668,-0.117380902171,0.359480112791,-0.0741399824619,0.273368537426
6500,-0.667716026306,-0.297168761492,-1.04190087318,-0.42546069622,-0.676742434502,-1.26511073112,-2.32210016251,-1.44894874096,-1.12006008625,-0.576878786087,-0.333948224783
5627,0.513000905514,0.420153528452,0.478479146957,0.63484609127,-0.318215847015,0.564587593079,-2.0177500248,-1.02919054031,-0.448840618134,0.672383308411,0.263989806175
5715,0.190049767494,-0.603909492493,-1.27402150631,0.463225752115,-0.546190619469,-3.41707038879,0.228249996901,-1.25860691071,-0.0651986449957,-0.0229701846838,0.409687280655
4791,2.29151701927,-1.9307488203,0.517201304436,-0.554382026196,0.12552434206,1.48615241051,1.51974987984,1.84437704086,0.663082718849,0.270343005657,-0.118290215731
56924,-1.02446758747,-0.587510585785,-0.19293949008,1.18192327023,0.150872781873,-0.460530877113,-1.55084991455,-0.291913151741,0.373753249645,0.0431693121791,4.07018613815
2690,0.690876841545,0.92752301693,-0.0845685601234,-0.732020735741,0.173146799207,0.411665439606,-1.94755005836,-0.391844570637,-0.00131407380104,1.14464402199,0.430942416191
1019,-0.214829236269,0.359102159739,-2.3392226696,0.318251371384,-0.255530357361,-0.127155169845,-5.5080499649,-0.784508466721,-1.17922818661,-1.0616145134,0.0161675363779
51422,0.27730306983,0.215148538351,-0.0203185304999,-0.285439014435,0.288472831249,0.833484113216,3.11864995956,-0.661632359028,0.249373048544,0.0988961458206,-0.0944490879774
5788,-1.30233812332,0.0669604092836,1.07012856007,-0.0618021562696,-0.0408107489347,0.596637964249,2.72484993935,0.402562439442,1.37018430233,0.745353460312,-0.19317767024
6709,1.63725996017,-1.0159817934,-0.674011230469,-1.66166520119,-0.18614821136,1.12105703354,-0.431699991226,-0.61430388689,-0.761016428471,-0.362951308489,1.32266056538
1277,0.815499544144,0.868840396404,-0.758274555206,-1.22183859348,0.0665340721607,1.47150194645,-0.451449990273,-0.105981916189,0.228135317564,0.206264197826,-0.412199527025
993,0.892455637455,-0.221288949251,-0.0200207978487,-1.81236791611,-1.05584251881,-0.214465856552,-2.94400000572,-1.26176393032,-0.238552764058,-0.948415875435,1.59612810612
7157,-0.842480957508,-1.82746708393,0.890412449837,0.24376603961,-0.879506766796,1.23841643333,-3.45799994469,0.46892619133,-0.599662601948,-0.664836704731,-0.0502713248134
1958,0.854810237885,-0.0709961056709,-1.4704734087,0.417504072189,-0.92703139782,-0.610081970692,-0.0683999955654,1.3242931366,1.47808408737,-0.271160751581,0.0566101148725
4582,-0.234831377864,-1.18558859825,-0.105255700648,0.252983540297,-0.190114036202,1.08323776722,-2.91090011597,-0.0110708028078,-0.271067708731,0.0121849328279,-0.901719927788
9212,1.02693402767,-0.0782365053892,0.600602686405,0.349250346422,0.0984351038933,0.733434617519,0.803099989891,1.24670505524,-0.0231249928474,-1.22664618492,0.600670576096
8440,0.387690931559,0.412769258022,-0.258810639381,-0.428943186998,0.232916504145,0.551131665707,-2.60844993591,-1.40670049191,-0.25200843811,-0.890081763268,0.088774740696
6790,2.06824231148,0.549218297005,0.686995387077,0.844354212284,1.19177567959,0.399594545364,0.694649994373,-0.095814883709,1.32316935062,0.461820214987,2.57663655281
8851,0.079731926322,0.710960745811,-0.371614277363,0.216468319297,-0.152615010738,0.85193169117,2.38135004044,1.46797394753,0.372472852468,1.29898834229,1.15538012981
2534,-0.148761063814,0.555824756622,0.717471957207,0.553769350052,0.483837604523,1.3193949461,2.01160001755,-0.192610830069,0.741971433163,0.175443679094,-0.327687293291
4893,-0.834500312805,-0.121103584766,0.0588439851999,0.407218575478,0.422539949417,-1.74948716164,-0.66890001297,0.653938174248,0.758785128593,0.422753989697,0.257315397263
665,0.451560020447,-0.0503920614719,-0.693805932999,-0.107993006706,0.389620780945,0.611840248108,-2.05629992485,-1.27207481861,-1.31602168083,0.651230454445,1.03762030602
4313,0.541957855225,-0.190974265337,1.08347427845,0.214870169759,-0.222585052252,0.53888374567,2.03534984589,1.56217193604,0.912876367569,0.341049998999,0.31505471468
1022,-0.951194941998,0.71845048666,-0.929948925972,0.307003080845,0.456279695034,-0.1804510355,0.744149982929,0.349918156862,1.37242698669,0.229981943965,-4.86020421982
5880,-2.67504858971,0.99242401123,0.108337163925,-0.10281458497,0.450209766626,3.51904630661,-1.50484991074,0.231122508645,0.521324932575,-0.166915565729,-0.0480911917984
3162,0.0488625541329,-1.91207289696,0.418379575014,0.802860856056,-0.881035983562,0.350753724575,3.49760007858,0.586465775967,0.425072818995,2.40973877907,-0.0399542041123
1282,0.915609240532,0.46277859807,0.399918079376,-0.140486359596,0.223391801119,1.06421971321,2.55744981766,0.822708010674,1.1920260191,0.217264682055,-0.938450098038
3383,0.491116583347,-0.806392490864,-0.346032857895,-1.11420178413,0.984785377979,-0.271431624889,3.14974999428,0.782673954964,1.78610956669,-0.0973282754421,-0.0775860473514
727,-0.650802433491,0.533835947514,2.11179351807,0.0940176546574,0.412309408188,1.31014621258,3.38549995422,1.4122979641,1.29188787937,-0.0281800627708,1.06668794155
4792,0.216106057167,-0.109917610884,0.791299700737,-0.951102972031,-0.120164275169,0.134883195162,-0.892749965191,-0.761500298977,0.578036785126,-1.18139374256,-2.18171668053
4794,-0.326252877712,-0.550336360931,1.51805365086,-0.31675568223,-0.0551522858441,1.41885435581,2.453799963,1.58949995041,1.36547279358,0.601084530354,0.292238950729
902,-0.39821049571,-1.13658750057,0.99350476265,0.37806481123,0.497562795877,0.206828221679,2.75480008125,-0.676027536392,0.272209554911,0.79217249155,0.381779670715
8091,-0.396365344524,0.570520997047,0.178448677063,0.235373973846,-0.585750579834,0.560485243797,0.941049993038,-0.735850572586,-1.96709477901,1.98863995075,1.23499917984
3486,-0.947239518166,-0.46781000495,0.379199832678,-0.44937056303,0.288165688515,-0.601019382477,1.27625000477,-1.32591867447,0.304214060307,-0.734105467796,0.662842035294
10818,-0.099766485393,-0.526572585106,0.274514913559,-0.0807686671615,0.414636194706,0.0883550643921,2.30894994736,0.690706968307,0.505801200867,0.663091063499,0.63608366251
3454,-1.20798420906,-0.705192923546,1.67289197445,0.212175786495,0.254560768604,1.69036602974,2.50060009956,1.93654847145,0.943643569946,1.09886670113,-0.0462011061609
4282,0.253443419933,-0.297662913799,-0.688464999199,0.599382460117,-0.438623309135,-4.63962316513,-3.38985013962,-4.04554462433,-0.983896613121,-0.758067846298,-1.04586005211
1605,0.735539138317,0.275008529425,-0.920377254486,-0.161514431238,0.197801113129,0.242182776332,-0.59375,-1.20173192024,-1.0837931633,0.0598284676671,0.966092050076
10644,0.323572099209,0.528836905956,0.322145700455,0.491160184145,0.360790908337,-0.011896520853,-1.62035000324,-1.14367902279,-1.43216109276,1.99569451809,-0.363026767969
2065,0.958525657654,1.03060472012,0.310945361853,0.479555368423,1.08795440197,1.2939234972,-2.17875003815,0.0149409919977,-0.82272619009,-0.832263350487,-0.573270320892
8321,-0.616413235664,0.265424728394,1.35230660439,-0.533369898796,-0.17230899632,1.99233722687,2.80574989319,2.11058402061,1.38875067234,0.511134028435,-1.40572953224
8503,-0.998302817345,-0.725510299206,-0.0738719701767,0.454942077398,-0.0812867134809,1.39303636551,0.245849996805,0.823929965496,-0.266712427139,0.581467866898,1.19342446327
7027,0.431752055883,-0.022522687912,-0.487606674433,-0.968660593033,-0.357121884823,-0.321748882532,1.62284994125,-0.905221998692,-0.684629559517,0.759238243103,-0.802684366703
6850,-0.77218413353,-0.262413650751,1.49744844437,-0.510327875614,0.138343453407,1.14715409279,2.21829986572,0.935166358948,1.26353335381,0.799548387527,0.416262120008
1978,0.172393500805,-0.938344120979,-1.11280870438,0.864865958691,-0.858049035072,0.179442360997,-2.80115008354,-1.89635193348,-1.77575242519,-2.83615446091,-0.233253881335
896,0.0556688532233,0.251018643379,-0.753827810287,-0.605101048946,-1.57851934433,-0.00823271274567,-2.7295999527,-0.618188202381,-1.06544852257,-0.731470227242,0.820559799671
5777,-0.665718793869,0.319864094257,1.06376314163,0.200849562883,0.876274049282,-3.71936702728,0.712199985981,1.32098567486,0.218071460724,0.723045229912,-0.823476076126
1846,-1.12617874146,-0.816482305527,-0.30292481184,-0.264051049948,-0.903264582157,-0.0942184329033,0.763199985027,-0.89676874876,-1.13903319836,-0.923594415188,-0.324500620365
5925,-0.595358848572,0.0168548375368,0.31722342968,0.380049824715,0.30829423666,1.10499501228,1.82249999046,0.415633022785,0.522403001785,1.27521538734,0.873557925224
142,0.669850707054,2.35120820999,-0.196226641536,0.154505580664,-0.418160527945,0.504603505135,-0.203999996185,-0.354602515697,-0.45543050766,-0.40335342288,0.184789046645
1021,-0.287832349539,-0.76497644186,-0.0610107034445,0.00728460401297,-1.1714425087,-0.202771574259,3.85575008392,1.45126080513,2.31352615356,0.752498805523,-0.121790498495
5699,-0.940054357052,-0.825934231281,1.54287755489,-0.789434075356,0.184285089374,-0.301980614662,-0.432099997997,0.583786785603,0.627241015434,0.292078047991,-1.28835690022
8061,0.431124806404,-0.018353164196,-2.21138262749,-0.834212064743,-1.10998022556,0.754523992538,3.24294996262,-0.752220094204,-0.941443741322,0.605366051197,0.388177633286
1870,-0.458278506994,-1.68795359135,2.12342095375,-0.888905346394,0.597174048424,-0.190392673016,0.278149992228,0.375160217285,0.385622888803,0.00810444355011,-0.217881798744
1398,-1.486328125,-1.61995255947,-1.12545204163,-1.64429783821,-1.45049643517,-2.05102920532,-4.3029499054,-2.62842106819,-0.658765494823,-2.92199158669,-0.133157894015
3312,-4.31083631516,-0.0492858178914,-3.77027916908,-7.51029872894,-0.626600503922,-0.702550590038,-1.90504992008,-0.678186297417,0.150481149554,0.378316521645,-0.131277084351
891,-2.15579295158,-0.227024197578,0.334190905094,0.994753241539,-1.77631688118,2.28283286095,2.26789999008,0.558223903179,0.333793967962,1.38281345367,-0.325708121061
4775,1.57751142979,1.12349390984,0.88557523489,0.6866928339,0.580359518528,0.702690243721,3.65544986725,0.793752372265,0.648438692093,0.157853707671,0.790417730808
5111,-2.46545529366,-1.01959073544,-0.118766456842,0.0301892533898,-2.34969139099,-3.35021877289,-7.4280500412,-3.56305837631,-1.26355564594,-1.11086285114,-0.173030763865
5696,-1.48188340664,0.42850112915,-0.728942394257,-0.196395725012,-0.219756349921,0.391450673342,1.76929998398,-1.00905656815,-2.62936306,-0.304015576839,0.0734265446663
5588,-1.1645475626,0.974992394447,2.55919027328,0.337188661098,-0.223527669907,2.07073831558,2.56960010529,1.03263652325,1.29821741581,0.637598991394,0.945214569569
6839,0.965220749378,-0.287199318409,-0.107754766941,2.11411142349,0.148982271552,0.450241148472,-3.3532500267,-0.487088799477,-0.219629615545,-0.158193171024,1.31329035759
329,0.350224882364,0.727498710155,-1.5207952261,-0.66824400425,0.722465097904,-0.208505481482,-1.11304998398,-0.235158696771,0.387633621693,-0.950964808464,-1.60639548302
5058,1.33747935295,-0.12912556529,0.874215960503,-1.56365215778,0.102434068918,1.32864141464,1.59564995766,3.03982114792,0.00954688340425,0.342879384756,1.06860744953
998,1.37041342258,-0.404677569866,1.41767609119,-0.894674062729,-1.15697181225,-0.0647709071636,-2.11679983139,-0.4280795753,-2.51246643066,-0.745256304741,-0.292001068592
9134,-1.47171521187,-0.145281925797,-0.0841267108917,2.28838634491,-0.426625907421,-0.93439000845,2.37914991379,0.617604374886,0.200356662273,-0.215932056308,-0.714143753052
6616,1.12002396584,0.27320766449,0.227693229914,0.206527978182,-0.0123715847731,0.624295711517,3.04285001755,0.695793032646,0.559695899487,1.05554580688,-0.103479787707
5223,-2.33694028854,-0.927523732185,-1.20032131672,0.841564893723,-0.427162081003,-1.48223865032,-1.09675002098,-2.85317087173,-3.89851331711,-2.46720480919,-0.629302144051
4690,-0.058019682765,-0.181782484055,-0.511816561222,-0.435368388891,-0.0426463782787,-1.75180363655,0.687750041485,-0.382051885128,2.30877566338,0.911054074764,-0.807507634163
958,0.369829207659,-0.609928250313,0.515132248402,-0.862326204777,0.3274538517,0.169890701771,2.14059996605,1.18547141552,1.34951806068,0.0377735570073,-1.8599562645
1616,-0.489288598299,0.0851074308157,1.59522676468,2.27139258385,0.592981338501,0.545487642288,2.44630002975,0.612116456032,0.645287752151,0.732087612152,-0.305448114872
991,-1.90244579315,-1.99144697189,0.861547410488,0.669099330902,-1.70030736923,-5.59329509735,1.36715006828,-0.380085855722,-0.753913402557,0.74951171875,0.357193261385
6347,-1.06248307228,-1.00853276253,-1.5944006443,-0.264930069447,1.10218381882,0.970309019089,2.80524992943,1.43352019787,0.946854054928,0.00940054655075,0.0278230831027
6714,2.0620701313,0.461660206318,-0.760784208775,-0.262818694115,-0.00861335173249,-0.343985915184,-2.06750011444,-0.96432185173,-0.138039648533,0.245651096106,-0.289323329926
652,-0.881312191486,0.606899023056,1.46418392658,0.606976151466,0.35095718503,0.355546474457,2.74880003929,1.16658604145,1.39436745644,0.855078220367,0.00963568687439
4331,0.446892559528,0.356365740299,-0.279985904694,0.209190636873,-0.27091768384,-1.81905722618,0.0157999992371,-0.739637136459,-1.72629630566,-1.42102527618,0.160163983703
7099,-0.16522076726,0.0717398673296,0.162167772651,0.695023953915,-0.181676656008,0.658967256546,1.85954999924,0.740104198456,0.288745105267,1.22220039368,-0.517228662968
10320,3.81395077705,-0.211932241917,0.934565603733,-1.39269769192,0.870027542114,1.59928333759,1.79369997978,0.735985517502,0.204195082188,0.07429510355,1.47030448914
2042,2.75527477264,0.127157077193,0.607953190804,1.67590081692,0.0666562095284,0.265061408281,5.771900177,2.65181112289,1.21412503719,0.20115250349,0.861674547195
843,1.27075207233,-0.420357644558,1.70649755001,0.529634892941,0.581160187721,1.53094244003,3.11364984512,1.75155067444,1.85577821732,0.677813410759,1.2022715807
840,0.796403110027,-0.49583697319,-1.10202693939,-0.782776832581,-0.128195300698,-0.308125376701,-1.59025001526,-1.771078825,-0.915033757687,-4.56785202026,1.29522490501
7048,1.71640694141,-0.402652442455,-0.319050729275,1.10212063789,2.30149126053,0.358217060566,0.619799971581,-0.836913406849,-1.06606841087,3.09841513634,1.47115325928
4851,-0.259207844734,-0.791134953499,0.246546834707,0.143229976296,0.163152545691,0.631457984447,4.68030023575,1.68825888634,1.27771556377,0.151774778962,-0.579297065735
6464,-0.28681063652,-0.475348174572,0.849580824375,7.20323419571,1.02452719212,0.697863042355,2.67475008965,1.16209459305,1.06927001476,0.664966106415,-1.89891278744
23410,-0.479780524969,-0.125906229019,-0.0866749286652,0.658300042152,-0.0809704065323,0.645673573017,2.62370014191,0.428321897984,-0.125001251698,-0.264519631863,1.62062168121
54205,-2.60480952263,-0.54689347744,-0.392965227365,0.0821026861668,-0.237854167819,-0.54569965601,-1.30040001869,-2.34753751755,-0.932839393616,-0.861704945564,-1.81710290909
2770,-0.796587944031,-0.303082227707,-0.855590939522,0.302122801542,0.611607611179,0.746399402618,2.72884988785,-0.322646439075,0.0266475286335,0.689308464527,-0.202024966478
