rid,DOS025_VCAP_6H:BRD-K70392319-001-01-5:4.99,DOS025_VCAP_24H:BRD-K70392319-001-01-5:4.99,DOS047_A375_24H:BRD-K70392319-001-01-5:4.99,DOS047_A549_24H:BRD-K70392319-001-01-5:4.99,DOS047_HT29_24H:BRD-K70392319-001-01-5:4.99,DOS047_MCF7_24H:BRD-K70392319-001-01-5:4.99,DOS047_PC3_24H:BRD-K70392319-001-01-5:4.99,MUC.CP006_MCF7_6H:BRD-K70392319-001-01-5:9.9748,MUC.CP006_MCF7_6H:BRD-K70392319-001-01-5:3.3249,MUC.CP006_MCF7_6H:BRD-K70392319-001-01-5:1.1083,MUC.CP006_MCF7_6H:BRD-K70392319-001-01-5:0.3694,MUC.CP006_MCF7_24H:BRD-K70392319-001-01-5:9.9748,MUC.CP006_MCF7_24H:BRD-K70392319-001-01-5:3.3249,MUC.CP006_MCF7_24H:BRD-K70392319-001-01-5:1.1083,MUC.CP006_MCF7_24H:BRD-K70392319-001-01-5:0.3694
5720,0.871293246746,0.327666312456,1.85417723656,0.389479875565,0.807594835758,-0.828295767307,0.338442891836,-0.499127209187,-0.509665071964,-0.517117500305,-0.358136713505,-1.11288571358,-1.09419167042,0.267272979021,1.5346300602
466,0.32434374094,1.69334208965,-1.21606135368,0.463434636593,0.140859514475,-1.53991496563,-0.0149779170752,-0.000435069203377,0.257432699203,-0.390899628401,-1.90189552307,-0.261266589165,0.0849548280239,0.868489086628,0.589539289474
6009,0.870169878006,0.360925734043,0.557435393333,-0.351590365171,-0.553237318993,0.527288734913,-0.867501616478,-0.531368911266,0.74674808979,-1.11574316025,1.51831400394,-0.157702147961,-0.543941915035,0.713486135006,-0.382509022951
2309,-0.453797221184,-0.546758234501,-0.270819932222,0.223223209381,-0.41635376215,-0.476775467396,0.373666882515,-0.686241030693,-1.00611686707,-0.614908099174,0.29614508152,-0.0854544490576,-1.06467974186,0.194773316383,-0.317289084196
387,0.638642191887,-1.79922890663,-0.530641436577,0.424811899662,0.789013445377,0.690606057644,-0.630472302437,-0.292517632246,0.146397054195,0.0494142621756,2.38871645927,-0.950480103493,0.943009853363,0.563874721527,-0.279087603092
3553,-0.255933582783,-0.890770435333,1.56310808659,-0.0635186061263,-0.789467692375,1.53054964542,1.78033947945,0.282855987549,0.567257463932,0.364501476288,0.145611643791,1.05487155914,0.883127689362,-0.540883243084,0.81905901432
427,-1.293222785,-0.0651063919067,-0.236610516906,-0.181374758482,0.523921906948,0.0843296200037,-1.1662042141,0.349643170834,0.290276765823,-1.06501126289,-2.156031847,0.513108372688,0.637750804424,-0.00730994343758,-0.119895413518
5898,0.235385343432,-0.334675073624,-1.15596938133,0.381765007973,-0.221055835485,-1.43654894829,-0.736351370811,0.323649466038,0.568579614162,0.640098929405,0.5535145998,-0.0358367860317,-0.326178729534,-0.0280539691448,0.516004920006
23365,-0.44674885273,-3.40539312363,-0.263387799263,0.000881677493453,0.594205021858,1.15827989578,0.515122652054,0.2240896523,-0.390224099159,0.100631378591,0.823774576187,-0.285376608372,0.259422898293,-1.28953933716,0.506255209446
6657,-0.231655985117,0.637136220932,-2.84047985077,1.21860444546,-0.579681098461,0.969247102737,-0.479492932558,0.2104716748,-0.180540084839,-0.299568653107,0.171876221895,0.74003380537,0.659028530121,-0.279123753309,0.0196159482002
5054,0.133811503649,-0.511084914207,-1.10903763771,0.683525502682,-0.990020155907,-1.51670312881,0.441687822342,0.0528762042522,-0.131501823664,2.32488059998,-0.706759214401,0.363639980555,0.611850678921,0.813402414322,0.366675674915
3108,-0.499611794949,0.62510740757,2.11946129799,-0.751529574394,0.36518985033,0.646040439606,-0.881458818913,-0.203337714076,0.215471595526,0.0265746414661,1.00603747368,-0.767135560513,-0.82287967205,0.653670310974,0.308659017086
1950,0.532388627529,0.600519955158,0.900898098946,-0.250798970461,-1.06595432758,0.189566522837,-0.204418569803,0.471350610256,-0.19464020431,0.540550708771,-0.773890793324,-0.212204664946,0.486482769251,0.111229509115,-0.485223770142
351,-0.0565972104669,-0.0935766026378,0.778041958809,-0.129651576281,-0.88976085186,-0.458533287048,-0.376117885113,0.141471251845,0.395778179169,0.0270775482059,-2.78733706474,-0.113799616694,-0.774631381035,0.0610551834106,-0.301713883877
4846,-0.136818081141,0.703032612801,-0.251049906015,-0.629825472832,0.641862392426,-0.521216273308,-0.553556978703,0.463989675045,0.274620056152,0.927813053131,0.25983029604,-0.794693350792,-0.190191119909,-1.14214169979,0.148992627859
1452,-0.263522952795,0.519756317139,-0.831780672073,0.227328315377,1.13842761517,-0.403998494148,-0.789446234703,0.589632987976,-2.20296382904,0.562995254993,1.44036054611,-0.198291867971,0.488405704498,0.302087187767,0.807000696659
4776,0.360637694597,0.221531957388,0.813807964325,-0.420170426369,-0.520898222923,1.35979950428,0.00554168224335,0.236262068152,0.463422060013,0.195842534304,-0.352019637823,0.91047501564,1.00250482559,-0.446901917458,0.0734843015671
6908,0.0434462875128,0.213789597154,-0.242435187101,0.048879891634,0.0521171838045,-0.422114610672,0.212482392788,-0.544848442078,0.580826938152,-0.350285440683,0.803311109543,-0.544034719467,-0.37677270174,0.452815264463,0.338490486145
672,0.422715812922,0.538240075111,-0.981266975403,-0.476052045822,0.244328945875,-1.01829183102,-0.921711683273,-0.100532591343,0.255840986967,-0.00840597786009,-0.738199472427,-0.620223045349,-0.573591053486,-0.208573400974,0.00121035799384
5710,0.194625869393,-0.879303395748,0.526250183582,-0.341659605503,0.00720736384392,0.0254126265645,-0.297822594643,1.08180892467,1.34643983841,0.0859838426113,1.2623693943,0.273063242435,0.184146910906,0.19198936224,1.04071497917
2115,-0.0278974175453,0.828033566475,0.622225701809,0.279568195343,-0.433539420366,-0.0373114049435,-0.662768661976,-0.287281244993,0.722469270229,-0.496051311493,-0.0433405190706,-0.295466691256,0.692456543446,0.0475499927998,0.824491798878
7015,-0.257800161839,0.959428906441,0.542430281639,0.127097800374,-0.650006175041,0.522299468517,-0.162357538939,0.553614854813,-0.0819305330515,0.315748214722,-0.247680425644,0.367290019989,0.163830786943,-0.542869865894,-0.0329951792955
