rid,CPC020_A375_6H:BRD-A25576662-001-01-4:10,CPC020_A549_6H:BRD-A25576662-001-01-4:10,CPC020_HA1E_6H:BRD-A25576662-001-01-4:10,CPC020_HCC515_6H:BRD-A25576662-001-01-4:10,CPC020_HT29_6H:BRD-A25576662-001-01-4:10,CPC020_MCF7_6H:BRD-A25576662-001-01-4:10,CPC020_MCF7_24H:BRD-A25576662-001-01-4:10,CPD002_MCF7_24H:BRD-K34411947-001-07-5:10,CPC020_PC3_6H:BRD-A25576662-001-01-4:10,CPC020_PC3_24H:BRD-A25576662-001-01-4:10,CPC020_VCAP_6H:BRD-A25576662-001-01-4:10,CPC020_VCAP_24H:BRD-A25576662-001-01-4:10,CRCGN001_HA1E_6H:BRD-A12832192-001-02-3:19.9,CRCGN001_HA1E_24H:BRD-A12832192-001-02-3:19.9,CPD002_MCF7_6H:BRD-K34411947-001-07-5:10,CPD002_PC3_6H:BRD-K34411947-001-07-5:10,CPD002_PC3_24H:BRD-K34411947-001-07-5:10,CRCGN004_HA1E_24H:BRD-A12832192-001-02-3:19.9UM
5054,-0.748075604439,0.336750000715,0.218966662884,-0.505850017071,0.524695396423,0.825299024582,-0.180768430233,1.82420015335,0.171983659267,-0.0426912754774,0.0305174775422,-0.401216924191,-0.115697927773,0.0270943269134,0.9898468256,-0.847680747509,0.720799982548,-0.461365222931
3108,-0.0560641735792,0.128400012851,-0.380166679621,-0.0508999824524,-0.0846270695329,-0.0171379297972,-0.27301427722,-0.0509333349764,0.128673940897,-0.160069048405,-0.327559530735,0.0520572848618,-0.147569864988,0.286785453558,-1.38086152077,-0.981748104095,0.497950017452,0.104932948947
1950,0.0544266551733,-0.0289999842644,-0.097800001502,-0.143550008535,-1.41797828674,-0.299382120371,-0.383048415184,0.45096668601,0.266346991062,-1.0846517086,0.1772916466,-0.811949968338,0.0783750638366,-0.222409203649,0.657356500626,1.64160990715,-0.493650019169,-0.0778628438711
351,0.125984966755,0.0477499961853,0.129233345389,0.25490000844,-1.07908022404,-0.218098849058,-0.777452111244,-0.447600096464,-0.203917130828,-0.42846930027,-0.742843747139,-0.223951652646,-0.116922721267,-0.324840456247,0.769254267216,0.816180944443,1.34940004349,0.338020205498
4846,0.284739792347,0.9674000144,-0.0156666636467,0.149749994278,0.74788916111,0.282734781504,0.130399912596,-0.102666690946,-0.0429507642984,-0.416105240583,0.687916398048,0.130463317037,0.271776765585,0.239568516612,-1.78210806847,-0.370410352945,0.279650002718,-0.0516096353531
1452,-0.778230309486,-1.01244997978,0.418166637421,-0.894200026989,0.322662830353,0.189186647534,0.367681980133,-0.936666607857,0.598449468613,0.0467611178756,-0.285263866186,-0.0614725127816,-1.20234668255,-0.902871012688,-0.553518295288,0.351188868284,0.652000010014,-2.35141277313
4776,1.32766294479,-0.598550021648,-0.230500027537,-0.0645500123501,-1.08791816235,-0.562597811222,-0.717955231667,-0.290300011635,0.0415588542819,-0.645981550217,-0.0998546332121,-0.771047949791,0.749158382416,0.390588372946,0.460646748543,1.3618388176,0.993349969387,-0.367823928595
6908,-0.988008320332,-0.415600001812,0.369833350182,1.11670005322,0.806318461895,-0.376285851002,0.415115267038,0.626800000668,0.0436430722475,-0.246443361044,-0.566616952419,0.147883653641,-0.539269447327,-0.808832764626,0.810315072536,0.397421300411,0.453949987888,-0.0457184240222
672,-1.00630795956,-1.56190001965,-0.0675333142281,-0.948850035667,0.525183737278,0.145548686385,0.65528935194,-0.345433354378,3.45910191536,0.266904830933,-0.917830586433,0.444243609905,-0.357003331184,-0.228072956204,0.122645452619,-0.199673593044,-0.736999988556,-0.0620447993279
5710,0.101353041828,0.935549974442,0.235000014305,-1.15020000935,0.82334703207,0.620455861092,-0.0799567401409,1.07906663418,0.418453067541,0.430662363768,0.404745519161,0.230994224548,-0.290775030851,-0.136252552271,-0.608457922935,-0.353512227535,-0.0608000010252,-0.771798551083
2115,0.48361903429,-0.902700006962,0.109866671264,-0.234149992466,0.17894475162,-0.299279659986,-0.290871948004,0.283833324909,-0.212523058057,0.559534668922,0.654388725758,0.104238301516,0.62100738287,0.848448216915,0.618816673756,-0.648360490799,0.319100022316,0.168108940125
7015,0.976572334766,0.360000014305,-0.709833323956,0.780699968338,-0.995994269848,-0.0768156126142,-0.553641498089,0.289133369923,-0.355119347572,-0.812100708485,0.482431828976,-0.566616773605,0.0667907595634,0.266091018915,1.55476462841,1.07756984234,0.815900027752,0.710889577866
8726,0.302307456732,-0.266000002623,-0.205799996853,-0.118049994111,2.8369166851,-0.0165427178144,0.697557091713,-0.754299998283,0.12814116478,0.409494072199,-0.990664422512,0.633953690529,-0.589700400829,0.0271681789309,-0.196920961142,-0.492799282074,0.787750005722,-0.637438297272
2185,1.53808093071,-0.216049969196,-0.0201333612204,0.0460500009358,-0.934764027596,-0.0765613690019,-0.631243288517,0.403866678476,-0.183565959334,-0.611605763435,0.238841280341,-0.629032850266,0.883627176285,0.944385588169,0.684811294079,1.51795220375,0.298149973154,0.864479660988
3315,-0.15583075583,-0.129099994898,-0.0538666546345,-0.0785000026226,0.703005254269,0.589398980141,-0.335666537285,-0.26333335042,0.301749974489,-0.0539519190788,-0.495015591383,0.0698249042034,-0.598838686943,-0.819726467133,-0.562592506409,-1.73722028732,3.01789999008,-0.568417787552
5289,-0.520886421204,-0.614199995995,-1.5776335001,0.744449973106,-0.374515473843,-1.51079964638,-1.13643753529,0.760466575623,-0.393685400486,-0.188218221068,-0.00322589278221,-0.119477629662,0.966009736061,0.827277719975,0.737370848656,-1.41121029854,0.426050007343,-0.285244643688
868,0.780036747456,-1.08890008926,0.058333337307,-0.341049998999,-0.962475836277,0.809988200665,-0.037934333086,-0.9416000247,-0.589668095112,-0.452273845673,-0.404423654079,-0.545631349087,0.23805937171,0.494360953569,-0.465990394354,-0.277891814709,-0.472649991512,-0.740151822567
1677,-0.237274676561,-0.343850016594,-0.443966686726,-1.31980001926,-0.784921646118,-0.460623085499,-0.189593404531,-0.0618333294988,-0.0511500313878,0.154222354293,0.390601456165,-0.704423487186,1.54532408714,0.389571994543,2.14300465584,-0.102725066245,-0.114649996161,0.69399023056
7043,0.957185566425,-0.30529999733,0.643566727638,0.477849990129,-0.309329807758,0.423808395863,-0.58823543787,0.515566706657,0.013014963828,0.0604135766625,0.63977265358,-0.108480088413,0.35343927145,1.39379239082,0.667511463165,1.45866966248,-0.0350499972701,-0.597871661186
5613,0.348410964012,-0.0942000076175,0.172966659069,0.101499974728,-0.581761300564,0.0737803950906,-0.382331848145,-0.656299948692,-0.484553873539,-0.0225778594613,0.202485859394,0.182292297482,0.52581423521,0.794990003109,0.528167963028,0.428175628185,-0.0434000194073,0.557232737541
595,0.24042853713,0.129850000143,0.0180000066757,-1.82735002041,1.66218149662,-0.0925340950489,0.0423339828849,0.539033353329,0.0509225092828,0.367294967175,0.312561243773,0.479833066463,-0.188196927309,0.709617853165,-0.27867269516,-1.68867588043,1.15125000477,-1.11878120899
4793,-0.903405845165,0.32484999299,-0.407333344221,0.333000004292,1.01339018345,0.390130639076,-0.539878487587,0.779333353043,0.874115288258,-0.578754782677,0.213715329766,-0.31866773963,-0.114094041288,-0.432208418846,5.81725406647,1.81691789627,-0.100499987602,-1.17243027687
2736,1.03790235519,-0.126850008965,0.348966687918,0.15569999814,-0.184720873833,-0.426509350538,-0.324893146753,0.355900019407,-0.319429457188,0.140766724944,0.116180062294,-0.485026478767,0.454073250294,1.40357422829,4.579433918,1.60253071785,-0.243449985981,0.437633872032
5290,1.25373828411,-0.573150038719,-0.286400020123,0.26035001874,-1.10456383228,-0.606365680695,-0.832695841789,0.112533330917,0.00839341059327,-0.981716930866,0.113584145904,-0.723254323006,0.741306424141,0.74843287468,0.749737679958,1.9178352356,0.340050011873,0.751990437508
6194,-0.83321505785,-0.0010000000475,-0.000233333325014,-1.01139998436,-0.877920508385,-0.339564085007,0.698765873909,0.121399968863,0.0932423621416,0.681483447552,0.255821228027,0.0419886671007,-0.000369090266759,-0.000227510841796,-0.632917761803,-1.10996127129,0.339249998331,-0.0871736779809
1676,1.46420025826,-0.145349994302,0.134800001979,0.619400024414,-1.04452443123,-0.806410968304,-0.767370700836,-0.274599999189,0.550106704235,-0.554745256901,0.343120664358,-0.374793976545,0.422369629145,0.42676961422,0.604758918285,0.900147616863,-0.464450031519,0.540148139
23512,-3.98265099525,1.37244999409,0.708000004292,0.0295000076294,1.66808259487,1.22695088387,0.137757778168,-0.795800030231,0.816521167755,0.209397271276,-0.675391435623,0.44437456131,-0.0410588085651,0.281527280807,0.0162753295153,0.688640415668,0.632300019264,-0.168098241091
148022,0.352124214172,-0.820649981499,-0.345433354378,-0.526749968529,0.366667807102,-0.201694592834,0.193659067154,2.26666688919,0.544363796711,-0.818821310997,-0.152079731226,0.642242372036,0.727424621582,0.822284460068,0.5573823452,-1.7663629055,-4.43975019455,-0.196839779615
1906,0.429550230503,0.46749997139,0.00283335149288,0.153850004077,-0.63766002655,0.0570724532008,-1.26995825768,0.0823000073433,-0.715873241425,0.19476929307,0.120845139027,-0.709739387035,0.698367893696,0.885923743248,0.522711873055,-0.0074291229248,-0.299649983644,0.641531825066
8878,-0.765592634678,0.759249985218,-0.344999998808,1.59819996357,1.2026206255,-1.80872261524,-0.520325481892,0.372766673565,-0.0992620140314,-0.452268898487,-0.249411702156,0.158391490579,-0.0736293718219,-0.719288468361,-1.44973564148,-4.43742513657,0.187700003386,-0.707490205765
3091,-0.490187466145,-0.525749981403,0.0607666969299,-0.482850015163,-1.41157412529,-0.420058310032,-0.589397609234,-0.870166659355,-1.10962319374,0.915723800659,0.154782295227,0.0375151671469,0.231865257025,0.0661988630891,-0.312594980001,0.385001957417,-0.605300009251,-0.729883313179
5743,-0.629329204559,-0.530049979687,-0.57243335247,-0.33860000968,0.980970799923,0.513073801994,-0.337056696415,0.579733371735,-0.22400854528,-0.640121936798,0.75073993206,-0.449425041676,-0.0841067880392,-0.259249567986,3.85018587112,-0.483147114515,-0.172749996185,-0.628562927246
5321,1.14861118793,-0.61880004406,-0.0757333338261,1.03244996071,-1.62176430225,-0.971695423126,-0.600517988205,-0.0657999813557,0.165511488914,-1.04158294201,-0.473639577627,-0.612440347672,0.50840818882,0.46078056097,1.36651051044,2.00672984123,-0.164300009608,0.0591791272163
4144,0.467446923256,0.0760500133038,-0.140433341265,-0.437199980021,-0.0545099787414,-0.524137973785,0.662580251694,0.060500010848,-0.221850961447,-3.66543674469,0.381683766842,0.28454720974,0.289747416973,-0.211363360286,1.20216822624,0.573258638382,2.04935002327,-0.600688755512
1981,0.0656275749207,0.227400004864,0.0505666583776,-1.92225003242,0.565529465675,0.67388856411,0.299432486296,0.779966711998,0.748945951462,-0.80725646019,-0.260198831558,-0.40459638834,0.101340696216,-0.913998484612,-0.428230285645,-0.631998956203,0.306299984455,0.124753504992
695,-0.0761139839888,0.408399999142,0.375,0.214600026608,-0.665442228317,0.0392309129238,0.184092104435,2.1548666954,-0.92696762085,-0.25608292222,-0.0223344862461,0.276569068432,0.365806311369,0.22270360589,-0.141703307629,0.259500682354,-0.136899992824,-1.009121418
10398,0.0874039903283,-0.392800033092,-0.258633315563,0.0346000045538,-0.777863025665,-0.652465760708,-0.524796962738,0.315266668797,1.25831818581,0.588880181313,0.532035112381,-0.523473501205,0.472643107176,0.707075715065,0.491825640202,0.321871101856,-0.216550022364,-0.998944222927
5708,0.311118721962,-0.944999933243,0.831200063229,-0.245999991894,-0.57058775425,-0.325316250324,-1.15875995159,1.17309999466,-0.715111374855,0.0455713383853,-0.0553443431854,-0.649921655655,-0.549400269985,-0.292451232672,0.310366749763,-0.185240775347,0.103049993515,1.47894597054
1213,-0.0172176510096,-0.490500003099,0.0399666726589,-0.355750024319,1.34705352783,-0.0638410896063,-1.04751372337,0.472766697407,0.23922264576,-0.229888603091,-0.112128026783,0.750483751297,-0.62206941843,-0.223524287343,-0.467742323875,-1.68303287029,1.80745005608,-0.490918934345
226,-0.327954411507,0.869199991226,0.311666697264,0.787000000477,1.40571820736,0.29259365797,0.0706108659506,0.349966675043,0.142762690783,0.440481156111,-0.389193058014,0.0272961016744,-0.453241109848,0.146305173635,-0.680623114109,-2.01763367653,1.35434997082,-0.195605397224
6777,-0.169593036175,-1.10689997673,0.377333402634,-0.810500025749,0.207157745957,0.151378124952,0.013973146677,0.461199998856,0.62777531147,-1.45454788208,-1.39756917953,-0.0830368325114,-0.36231893301,-0.641750574112,0.166783154011,0.69538038969,1.77530002594,-0.43978613615
2113,-0.443633258343,0.736299991608,0.305100023746,-0.149649992585,-1.22034323215,-0.494738221169,-0.478522926569,0.546533346176,0.549415528774,0.220508664846,0.801691770554,-0.88097679615,0.716300487518,0.837792575359,0.700669825077,0.487628847361,-0.61234998703,-0.638985276222
3329,-0.302391350269,-0.00764998793602,0.314900010824,-0.729650020599,1.38159751892,-0.149233207107,0.471274703741,-0.479400008917,0.0602346211672,0.762885510921,-0.336435437202,0.553218483925,-0.796736061573,-0.528202116489,-0.668543875217,-3.94981145859,-0.879750013351,-0.854208052158
1050,-0.461289852858,1.29859995842,-0.224833339453,-3.32369995117,0.174922391772,0.0403080284595,0.0868693888187,0.421266674995,0.27475643158,-0.449171662331,0.55854010582,-0.0226003471762,0.156764268875,-0.920506477356,-0.0915714874864,2.25529193878,-0.774150013924,1.26976037025
9491,0.164410755038,-0.788249969482,-0.0754333138466,0.184450000525,-1.51600909233,-0.514623403549,-1.00273358822,0.149233311415,-0.484291642904,-1.62982177734,0.274016946554,-0.625854969025,0.110042065382,0.115179158747,0.391978472471,0.260699719191,0.451849997044,0.523553907871
22926,-1.16472411156,-0.0658500045538,0.225033342838,0.912299990654,0.127137184143,-1.1748701334,-0.364322394133,-0.241933345795,0.838468790054,-0.157352417707,-0.204378575087,-0.757305800915,0.270082324743,0.352396935225,-1.06550705433,-1.00271749496,0.444500029087,-1.34324550629
5899,0.188984781504,-1.12135004997,-0.381066679955,-0.364100039005,0.113185994327,0.0512059777975,-0.596527040005,1.16469991207,0.246087729931,0.0760630369186,-0.650533080101,-0.149006903172,-0.695492327213,-0.786017239094,0.397590309381,-0.568052172661,1.0040999651,-0.399150103331
5467,3.25187921524,0.694000005722,-0.419233351946,-0.559599995613,-0.144200265408,0.763293921947,0.00562325119972,0.102033346891,-0.963266849518,0.283204376698,0.552447676659,0.0321564823389,0.739832162857,0.850043237209,-0.253149718046,-0.545523643494,0.823099970818,-0.408435255289
6774,-0.207559376955,0.564300000668,-0.335133343935,0.0988000035286,1.34394931793,3.94655990601,-0.287870883942,-0.00550000369549,-0.458720684052,1.27979695797,-0.298072218895,0.269883513451,-0.197121679783,0.863155603409,1.48203551769,0.642468631268,1.4727499485,-0.0159447938204
1788,1.54909157753,-0.100499987602,0.0866333395243,-0.0324000008404,-1.09178352356,-0.446107268333,-0.853978216648,-0.187166675925,0.0635015144944,-0.411780625582,0.304670602083,-0.483804166317,0.564796924591,0.753772735596,-0.0349927917123,0.846420764923,0.298150002956,-0.104098051786
5921,2.93046712875,0.196600005031,0.197833359241,2.85115003586,-0.133573248982,2.66572856903,-0.503380179405,0.0858000069857,0.448675334454,0.126729846001,0.116802886128,0.37032109499,0.16561704874,0.319832026958,-0.11321849376,-0.787866830826,-0.233150005341,-0.636922359467
5721,-0.514154672623,-0.407600015402,0.39359998703,-0.00164999067783,-1.03228187561,-0.493756741285,0.932745456696,0.144099995494,0.343644082546,0.660981714725,0.25599861145,-0.237766683102,-0.735776305199,-0.298736304045,-0.133198365569,-3.85914969444,-0.59969997406,0.242944180965
2263,0.34918653965,-0.0101500153542,0.023433342576,-0.33805000782,-1.40537667274,-0.572949051857,-1.23042190075,0.174733310938,0.241482853889,-1.22076940536,-0.0464464090765,-1.14877569675,-0.333264142275,0.185321509838,3.13869094849,1.89327836037,1.06825006008,-0.0994488969445
808,1.18358623981,-0.208849996328,-0.258100032806,0.702199995518,-0.424254208803,-0.0976702943444,-0.21441423893,0.127066642046,0.44603022933,-1.14398884773,-0.571936130524,-0.329858124256,-0.225743725896,-0.250844120979,-0.051705211401,0.120016552508,0.615049958229,0.552267849445
30001,-0.908364295959,-0.342850029469,0.29743334651,-1.22460007668,0.614387094975,1.12434244156,-0.349686473608,0.453400015831,0.049247674644,-0.379095375538,-0.924292504787,-0.357843637466,0.471683353186,-0.60285282135,-1.617400527,-0.394639104605,1.91079998016,-0.466770708561
348,0.345115065575,-0.109400004148,-0.283866673708,0.266199976206,-1.20897102356,1.6948325634,-0.527774870396,0.0503000020981,-0.19623349607,0.318067550659,0.342903852463,-0.187868356705,0.258362114429,0.550848186016,2.34526801109,0.98578619957,2.64439988136,-0.53822106123
30849,-1.15453195572,-1.89314997196,-0.100733339787,0.398650020361,0.891521394253,0.0726607367396,-0.181478843093,0.933333396912,-0.0749549865723,-1.15343952179,-0.53485584259,0.502069592476,-0.402387022972,-0.365513086319,0.666001856327,-0.763605356216,-0.304550021887,-0.430059105158
1454,0.662489414215,-0.284599989653,-0.296399950981,0.0189500004053,0.51387745142,0.1747636199,-0.336984813213,0.773200035095,-0.058254648,0.500981211662,0.816827058792,0.0275214388967,-0.385976701975,-0.662063837051,-0.571413099766,-0.720404207706,2.03699994087,-0.498590201139
6500,0.372909098864,0.669699966908,-0.225300014019,0.410199999809,0.637559533119,0.222225055099,0.345495700836,-0.260166704655,-0.18698117137,1.01019954681,-1.03478002548,0.145937711,-0.439739733934,0.426762878895,2.79651093483,-0.138995498419,-1.83595001698,-0.639720141888
5627,-1.09041559696,-0.396149992943,0.142299994826,1.71810007095,0.694895863533,-0.540125727654,0.155314326286,-0.271599948406,0.501887023449,0.278136849403,-0.607855916023,0.641191124916,-0.076911687851,-0.522074580193,4.08370542526,-0.0709162652493,-0.984649956226,1.39047193527
5715,-0.226194858551,-1.07120001316,-0.303300023079,0.497550010681,0.479436844587,-2.0423181057,0.46826672554,-0.0910333096981,-0.119668409228,0.587743580341,-0.27153980732,-0.39219507575,-0.661015987396,-0.555696725845,-0.177505299449,-1.04371190071,-4.41289997101,-0.436027944088
4791,0.682493448257,-0.867100000381,0.662599980831,-0.428949952126,-0.447480529547,0.049008063972,-0.336090385914,0.370199978352,0.125955805182,-0.617603957653,0.196116477251,-0.695970058441,0.633037924767,0.612140774727,3.44058489799,3.25729775429,0.65055000782,2.54851675034
56924,-0.502053320408,0.770000040531,-1.09143328667,-0.116750016809,-0.136324495077,0.471023768187,-0.572566866875,-0.399633318186,0.126743242145,-0.168013840914,0.284350991249,-0.114716500044,-0.238871693611,0.128873944283,5.53435134888,-0.934474229813,0.14359998703,-1.04731297493
2690,-0.214891374111,-0.47524997592,-0.305766701698,-1.22165000439,0.281427532434,0.0640973448753,0.135907933116,-0.302666664124,-0.164763852954,-0.397755175829,-0.823815464973,0.123944468796,0.0468532927334,-0.746197581291,5.80104398727,-0.291004598141,-0.266550034285,0.0921327322721
1019,-5.29045152664,-0.115449994802,-0.395133346319,-0.743349969387,0.697403073311,-0.0859504342079,0.605364918709,-2.59213352203,0.15332275629,0.609801828861,-0.139367043972,0.253833115101,-0.811037123203,-0.53897100687,-0.903350770473,-0.455948233604,-1.92075002193,0.158952504396
51422,0.386743664742,-0.406450003386,0.204333335161,-0.356350004673,0.364369362593,-0.689557313919,-0.546041846275,0.552600026131,-0.427757889032,-0.328910946846,-0.286519378424,-0.435129970312,0.126312360168,0.108776621521,1.16808569431,-0.89425611496,-0.61495000124,-0.825215578079
5788,0.881724536419,-1.19634997845,0.615866661072,-0.111049994826,-1.24038290977,-0.791647493839,-1.03282952309,0.471733391285,0.168315798044,-0.302986621857,0.688044548035,-0.219878822565,0.862270772457,0.623295426369,1.07667732239,0.532229363918,1.3504999876,0.100754648447
6709,3.6354496479,0.601100027561,-0.586400032043,0.0552500188351,0.851385176182,0.368249833584,-0.23456543684,-0.353400021791,0.952688574791,-0.699231863022,0.168463006616,0.41750022769,-0.612239360809,-0.946439504623,1.90433824062,-0.886557579041,0.193800002337,-0.572520494461
1277,-0.687032341957,0.244550004601,-0.208566695452,-0.265599995852,-0.944701194763,-0.232313901186,-0.412216693163,1.12763333321,-0.411913722754,-0.695614218712,0.00810278207064,0.383707284927,0.0738113150001,-0.436179995537,2.13918876648,3.40279102325,1.30544996262,-0.43193000555
993,-1.10304367542,0.324800014496,0.0231333374977,-0.654899954796,1.18450260162,0.630540966988,0.347911506891,-0.563333332539,-1.24032843113,0.338990271091,0.431326389313,0.348451524973,-0.647449791431,-0.797632336617,0.17172023654,-0.4950543046,-1.87594997883,0.279936075211
7157,-0.267499953508,-0.322499960661,-1.0827999115,-1.49920010567,1.30131351948,0.255074739456,0.197893351316,0.34350001812,-0.133362323046,-0.259448796511,0.554832339287,-0.172904163599,-0.22886107862,-1.00236308575,-0.741527140141,-0.929367899895,1.41589999199,0.0648703202605
1958,-0.339789837599,-0.103700041771,-0.457899987698,-0.256449997425,0.751693964005,0.722013413906,0.318739831448,-0.11320002377,0.196734964848,-0.230973884463,-0.156545192003,-0.0415817350149,0.600565314293,0.274314343929,-0.83240044117,4.00817632675,-0.423900008202,0.0512262061238
4582,-0.374498337507,0.115049988031,0.173466622829,-0.572350025177,0.163153037429,0.975824832916,0.0170122683048,0.110133334994,0.708010494709,0.0490936785936,0.171513289213,-0.148675605655,0.810802578926,0.679714918137,-0.383901506662,6.81401824951,-0.412100017071,-0.343633890152
9212,0.911998927593,0.105250000954,0.627699971199,-0.61084997654,0.113168075681,-0.432775139809,-0.381716370583,0.0949000120163,-0.00525075290352,-0.409063786268,0.22422991693,-0.12205350399,0.546329438686,0.291393220425,0.589747548103,1.10802352428,0.951499938965,-0.539398193359
8440,-0.708622395992,2.02600002289,-0.302666664124,-0.305949985981,-0.084666967392,0.207862913609,0.128343567252,-0.402066648006,0.395837634802,1.02096891403,-0.436202377081,-0.145269438624,-0.824124157429,-0.142692551017,-2.95077729225,-0.589791536331,0.051249999553,-0.999189972878
6790,-1.04276680946,-0.814550042152,-0.0621666759253,0.281849980354,0.345885336399,0.462042570114,0.020442660898,0.892799973488,0.151740133762,0.929956257343,-0.165704488754,0.134233638644,0.3142786026,0.0975500270724,-0.908827543259,-0.692720413208,2.02935004234,-0.718334853649
8851,0.0110383629799,-0.681200027466,-0.327066659927,0.216949999332,0.577166616917,0.594208598137,-0.516595721245,0.406466662884,0.396171271801,-0.225431084633,-0.333310157061,0.239199593663,-0.19333742559,-0.280069738626,1.10486268997,0.540318906307,-0.274250000715,-0.559740364552
2534,-0.779525697231,-0.269999980927,-0.0556666627526,1.22704994678,-1.00279343128,0.131766408682,-0.164201855659,1.25206685066,0.151960149407,0.298975288868,-0.442912787199,-0.435224682093,0.337801575661,-0.685020327568,-0.901156783104,-1.43537092209,0.399350017309,0.499702036381
4893,0.951025426388,-0.253250002861,2.78736686707,0.0747000053525,-0.629730224609,-0.574081897736,0.479032516479,-0.143500000238,0.235351473093,-0.134328976274,-0.136224493384,-0.37822842598,-0.550746917725,0.525600910187,0.0514126494527,0.549353122711,1.74395000935,-0.293735742569
665,-0.441446781158,-0.429850012064,-0.427399992943,-0.11779999733,0.0259571876377,0.0882615298033,-0.050320610404,-0.694333314896,-0.3371758461,-0.184358492494,-0.167691573501,-0.246911615133,-0.0326807200909,-0.604553699493,-0.181448817253,-1.23696184158,-2.88560009003,-0.201939105988
4313,0.710670828819,-0.230599999428,0.346766680479,0.23900000751,-1.47523057461,-0.316972643137,-1.26869094372,-0.107799991965,-0.155796423554,-0.669211685658,0.574492871761,-0.724944591522,0.556391119957,0.29092875123,0.846783638,0.455802351236,0.304799973965,0.605175971985
1022,0.235243394971,0.758399963379,0.481333345175,0.887549996376,0.872016489506,0.0847825706005,0.588590562344,0.225900009274,-0.514125049114,-0.821759819984,0.0453480482101,0.700533092022,0.435690045357,0.755712032318,0.744568645954,0.270752996206,-1.29244995117,-0.156810343266
