rid,DOS049_A375_24H:BRD-K50748030-001-01-0:5,DOS049_HT29_24H:BRD-K50748030-001-01-0:5,DOS049_MCF7_24H:BRD-K50748030-001-01-0:5,DOSBIO001_A375_24H:BRD-K50748030:9.84217,DOSBIO001_A549_24H:BRD-K50748030:9.84217,DOSBIO001_HT29_24H:BRD-K50748030:9.84217,DOSBIO001_MCF7_24H:BRD-K50748030:9.84217,DOSBIO001_PC3_24H:BRD-K50748030:9.84217,DOSBIO001_NEU_24H:BRD-K50748030:9.84217,DOSBIO001_NPC_24H:BRD-K50748030:9.84217
8726,-1.21703469753,-0.996399998665,0.651149988174,-0.346802085638,-0.117914773524,0.0722072273493,-0.417946398258,0.0150732696056,-0.268649995327,0.141957968473
2185,0.449620008469,0.89335000515,0.479050010443,0.177156150341,0.352172642946,-0.0299135744572,-0.693844914436,-0.630657851696,0.357299983501,-0.81897175312
3315,-2.15895652771,0.481000006199,0.0,-0.254965215921,-0.252852588892,-1.25919568539,0.636976122856,0.381940215826,0.679350018501,0.124517500401
5289,-1.13317608833,-0.32129997015,-1.77425003052,-0.694801986217,-0.0145239233971,-0.364128857851,-0.115750163794,-0.404731214046,-0.837450027466,0.233954563737
868,1.97217750549,0.243249997497,0.522300004959,0.373262465,-0.528336405754,1.40987968445,-0.138112843037,-0.165019959211,-0.873899996281,-1.23410820961
1677,0.659258365631,-0.71154999733,-0.147500008345,0.198503494263,0.510524809361,-0.217609107494,-0.411112427711,-0.51445287466,0.149899989367,-0.250092744827
7043,-0.542990446091,3.06180000305,0.0213000178337,0.105096340179,-0.169025123119,-0.0374680235982,-0.766253352165,0.523447394371,-0.569000005722,0.10705024004
5613,0.106409355998,0.347200006247,-0.199249997735,0.532874107361,0.50007557869,0.933901131153,-0.542316496372,-0.759593486786,-0.255599975586,0.778920888901
595,-2.29701423645,0.23409999907,-0.548249959946,0.340584337711,-0.773731529713,0.109800770879,0.223539546132,0.889278650284,5.0,-0.43220436573
4793,-1.41018259525,2.05949997902,-0.413350015879,-0.439060330391,-0.1683909446,-0.478365957737,0.839256286621,-0.25741237402,1.82130002975,-0.165741622448
2736,-1.47473025322,0.987449944019,1.34990000725,-0.522990167141,0.99066901207,0.600645780563,-0.582452535629,-0.409300297499,-0.554049968719,-0.597361803055
5290,1.31939172745,2.89415001869,1.83370006084,0.0626205801964,1.10342288017,-0.181116297841,-0.091177508235,-0.209492355585,0.0261999964714,-0.790878772736
6194,-0.0369670502841,0.0010000000475,0.0,-0.383189737797,0.569161176682,0.23602899909,-1.3392803669,-0.31882032752,-0.80319994688,0.407847642899
1676,-1.1710858345,2.28430008888,0.535149991512,0.892015457153,0.310977786779,0.902233302593,-0.689186930656,-0.146804094315,-0.153299987316,-0.701641917229
23512,-3.75536465645,-3.16484999657,0.200149983168,0.542137026787,-0.304385960102,-0.409371078014,-1.37062978745,0.15338203311,-4.66545009613,-0.0613140463829
148022,-1.65906405449,-0.429849982262,0.252850025892,0.0443328768015,0.147413730621,-0.87156111002,-1.05860650539,-0.128010243177,-0.143400013447,-0.425895005465
1906,0.578756093979,0.0872000157833,-0.132250010967,-0.0745220258832,0.59787350893,-0.0454950034618,-0.857110798359,-1.00088334084,-0.0553000122309,-0.123287513852
8878,-0.448487222195,0.670250058174,1.1522500515,-0.600242853165,-0.51355278492,0.530793726444,0.766370654106,-0.462410211563,0.13124999404,0.0495007634163
3091,-0.528808832169,0.0187500044703,-1.96215009689,0.879002809525,-0.933352768421,0.120765775442,-0.236814677715,-0.921078443527,-1.29724991322,-1.50312399864
5743,0.927740395069,-0.945999979973,-0.927949965,-0.750090122223,0.780319213867,-0.0277520399541,-0.0984850227833,0.451190054417,0.037800014019,1.44502210617
5321,0.965068221092,-0.720650017262,0.199650004506,0.553886830807,0.0305729806423,-0.0542013049126,-1.52449059486,-0.471592366695,-0.589350044727,-0.682030975819
4144,-0.750666022301,-0.990300059319,0.603900015354,-0.178870335221,-0.645983338356,0.0278484672308,-0.902668893337,0.501531660557,0.149700015783,-0.5148396492
1981,1.37433886528,1.06509995461,1.0679500103,0.808102667332,0.75361341238,0.288650035858,-0.0386648625135,0.190750166774,0.171699985862,-0.0126083213836
695,0.231429889798,1.2160500288,0.0638999938965,0.584735751152,0.254846632481,-0.803629398346,1.63026356697,0.659639179707,-0.339349985123,0.182273894548
10398,0.391284525394,2.7146499157,0.00640001893044,0.456109941006,0.6121352911,0.827242732048,-0.0541418492794,0.308816641569,0.672950029373,-0.0300724804401
5708,-3.94843530655,0.299650013447,-0.34224998951,0.312820285559,0.219893395901,-0.0129254795611,-0.966348767281,-0.995463907719,-0.178099989891,-0.973873496056
1213,-2.09389066696,-1.02814996243,-5.41594982147,-0.735410511494,-1.18851470947,-1.010887146,-0.512922167778,-0.289362847805,-0.239549994469,0.106451779604
226,-0.623112440109,-0.48164999485,-0.351150006056,-0.229082107544,-1.52468001842,-0.368184119463,-0.15082103014,-0.458115041256,-0.645650029182,-0.49325838685
6777,0.358469486237,0.961099982262,-0.377799987793,0.0434972196817,-0.991214990616,-0.121101386845,2.93591785431,-0.294838666916,-0.0810000002384,0.0377306304872
2113,0.8370911479,-0.239649996161,-0.15964999795,0.997630894184,0.717682480812,0.667299628258,-0.607123017311,0.483856141567,0.28180000186,-0.0196675956249
3329,-2.1096932888,-5.29720020294,-1.26209998131,0.380122840405,0.0410494059324,0.870047211647,0.392266243696,1.02529513836,0.69369995594,0.00315234810114
1050,1.4476929903,-0.292199999094,0.132150009274,-0.76292181015,0.43089979887,0.379835933447,0.887522280216,0.387631803751,1.33934998512,0.82190901041
9491,-0.366138398647,0.816999971867,-0.401399970055,0.755294919014,-0.248180568218,-0.0768707990646,-0.969617664814,-0.973110198975,-0.456499993801,-0.796385884285
22926,-1.67149806023,1.15960001945,0.211650013924,-0.493428111076,-0.705951929092,0.388671159744,0.801978468895,0.656167149544,0.0924499928951,-0.102972269058
5899,0.456141710281,0.74380004406,0.748549997807,-0.564552307129,-0.0449456721544,-0.512908518314,0.372871786356,-0.953098595142,-0.493000000715,0.472684860229
5467,0.53370988369,0.795399963856,0.417599976063,-0.397667855024,0.0291656553745,-0.466884344816,-0.948425233364,-0.717995285988,0.449299991131,-0.592683315277
6774,-0.0899499282241,0.0452000200748,0.237149983644,1.47358107567,-0.407280623913,-0.385032862425,0.144595623016,-0.49542376399,-0.441150009632,0.131173193455
1788,0.436102181673,1.70439994335,1.40785002708,0.332252800465,0.225369110703,1.06653666496,0.250276744366,-1.07856822014,-0.746850013733,-0.614020824432
5921,-1.2853564024,0.825749993324,0.34065002203,-0.512953996658,-0.927448153496,-0.477094292641,-0.4388410151,-0.264225661755,0.320249974728,0.341924786568
5721,1.04457688332,-0.446900010109,-0.00909999012947,0.193795025349,0.186792224646,0.967517137527,0.0337610244751,0.243915647268,-0.802999973297,0.650414764881
2263,0.0422666333616,0.914300024509,0.11669999361,1.05111026764,-0.0312685370445,1.15452384949,-0.259626150131,-0.818165242672,-0.425099998713,-1.05567276478
808,1.06284713745,2.50094985962,0.023099988699,0.440148204565,0.059293538332,0.20147767663,-0.601539075375,-0.284093230963,-0.471899986267,-0.743020117283
30001,-0.434391438961,0.346700012684,-0.580049991608,0.0194350332022,-0.437136501074,0.546058654785,0.135690420866,-0.465527564287,-0.912000060081,0.0696879774332
348,0.759306490421,1.30045008659,-0.899699985981,0.0741875469685,0.24471065402,-0.505794525146,0.453472495079,-0.588582873344,-0.297600001097,0.439045935869
30849,-2.38783764839,-0.988550007343,-0.0105999708176,-0.316756010056,-0.307544291019,-0.368028521538,-0.718661904335,-0.700924634933,0.602349996567,1.0283292532
1454,-1.91564333439,0.52009999752,-1.74100005627,0.519775569439,0.305239081383,-0.809110760689,-0.25811880827,-0.79912674427,0.119650006294,-0.313513278961
6500,1.40194582939,1.2459000349,0.336000025272,0.366131424904,-0.849663376808,-1.24949324131,0.623537540436,0.961137413979,-0.57950001955,-0.200870513916
5627,0.435259222984,0.0803000032902,-1.68400001526,4.34618139267,-0.761193275452,-0.45984172821,0.658399760723,1.17253530025,1.05990004539,0.589993000031
5715,0.390201091766,0.00415000319481,0.781550049782,-0.733688354492,-0.415927261114,0.649238348007,-0.586732923985,1.01629137993,0.843699991703,-0.556482434273
4791,3.53018498421,-0.0720999985933,0.341799974442,-0.118266612291,-0.123174250126,-0.486161828041,0.522952318192,-0.347118765116,0.358150005341,-0.467720210552
56924,-0.0484795607626,3.60115003586,-0.641600012779,4.1702837944,-0.577118039131,-0.100090511143,-0.111668735743,0.556452691555,1.65090000629,0.202825441957
2690,0.615023732185,0.0137500166893,-0.296900033951,-0.195747032762,0.0613943338394,-0.677791655064,0.0455355271697,0.902458667755,-0.0963000059128,-1.21545767784
1019,0.925959229469,-1.45025002956,-0.204499959946,0.59705555439,-0.270265132189,0.0528339371085,0.027743332088,0.44652530551,0.2037999928,0.188096135855
51422,1.09105718136,1.67639994621,-0.439999997616,-0.818272709846,-0.296090781689,1.13864457607,0.432556092739,0.888043284416,0.136099994183,0.562534689903
5788,-0.164996981621,1.10975003242,0.175650000572,-0.03259947896,0.132918447256,0.240197822452,-0.680283427238,0.367201119661,0.566249966621,1.91425061226
6709,0.0227305106819,-0.200800001621,-0.678550004959,-1.37729489803,-0.0515813156962,-0.58228212595,-0.103728592396,-0.388808041811,0.0993499979377,-0.146632999182
1277,1.98824501038,1.18414998055,0.314899981022,-0.161461025476,0.883113741875,-0.669017910957,-0.194636672735,0.0620192587376,0.967900037766,-0.0950909852982
993,0.64867156744,-1.14380002022,-1.35029995441,0.687952876091,0.676370978355,-0.139294236898,0.11947415024,-0.710223734379,0.416149973869,0.130121141672
7157,-0.853604376316,-1.00789999962,-1.14444994926,-0.982857108116,-3.49172401428,-0.348266780376,0.509702801704,0.203551411629,0.1426499933,-0.0245589315891
1958,0.29459798336,-1.05145001411,0.910250008106,-0.447142064571,0.714103579521,-0.392994791269,0.161956191063,0.24953570962,1.11570000648,-0.256847202778
4582,2.93522763252,0.258099973202,-0.297299981117,2.4548625946,0.114763617516,-0.134439736605,-0.092324256897,0.30112272501,-0.851700007915,-0.121002107859
9212,-0.524913072586,0.766049981117,-1.15869998932,-0.153024986386,0.194253668189,0.589066028595,-0.294486224651,0.205554485321,-1.39559996128,-0.547257184982
8440,-0.975894570351,-0.497999995947,0.582849979401,0.225291162729,0.305326759815,-0.0638545155525,0.518877029419,0.511255979538,0.287449985743,0.684883356094
6790,-0.365838170052,1.95335006714,0.778299987316,-0.0506578534842,-0.920653522015,-0.448472499847,0.309692978859,0.29525578022,0.40364998579,0.494484066963
8851,0.454498082399,1.31894993782,0.409250020981,0.41029638052,1.15722036362,-0.650459468365,0.139848604798,0.806543171406,0.000749997794628,0.225769788027
2534,-0.690241754055,2.77909994125,-4.40990018845,0.616179764271,0.227995604277,0.0800761282444,-0.343606591225,-0.964816570282,-0.117300003767,0.421767354012
4893,0.269964456558,2.58780002594,0.232500016689,-0.120282299817,-0.750112712383,0.107855223119,0.135911688209,-1.19342136383,-0.273950010538,-0.207303449512
665,-1.78294277191,-0.585399985313,-1.66240000725,-0.784095823765,-0.75810778141,-0.679103672504,0.830525994301,0.245010465384,-0.441799998283,1.03567004204
4313,0.281642436981,0.974750041962,0.794700026512,0.655826210976,0.452134847641,1.39566957951,-0.958574533463,-0.527556777,0.264100015163,-0.228181421757
1022,1.0522108078,-0.568500041962,1.94920003414,0.192560449243,0.853865504265,0.315833926201,1.04180848598,0.0601986497641,0.504550039768,0.680080413818
5880,0.398232042789,1.02135002613,-1.04254996777,0.0296062231064,-0.350013762712,-0.286236077547,-0.702475905418,0.0993595868349,0.721849918365,-0.716749668121
3162,5.89317655563,1.48960006237,0.780500054359,-0.347645819187,-0.690659880638,-0.607440471649,0.291384845972,0.49994623661,0.836350083351,0.444941699505
1282,-0.768784344196,0.476099967957,-0.572099983692,0.275736033916,0.1338737607,-0.212152019143,-0.772860050201,-0.847439885139,1.58185005188,0.687843978405
3383,0.445204854012,2.37909984589,0.0205999910831,-0.878641963005,0.516189217567,-1.13741648197,-0.478939950466,-0.0293708443642,0.564800024033,-0.668992996216
727,0.950876414776,1.35669994354,0.247199997306,-0.211869925261,-0.43517896533,0.322971701622,-0.936226248741,-0.469286680222,-0.422749996185,-0.151648566127
4792,-0.14735776186,0.685299992561,0.144549995661,0.230253502727,-0.587239146233,0.112705104053,0.109509706497,0.309106945992,0.357899993658,0.703454613686
4794,0.539531826973,-0.0940000116825,0.338899999857,-0.778099179268,0.417012155056,0.525768578053,-0.713064014912,-0.250426739454,0.154249966145,4.85567140579
902,0.419052183628,0.366100013256,-0.186500012875,0.0846665799618,-0.113831877708,-2.54096221924,0.781829953194,-0.144183844328,0.758099973202,0.368202626705
8091,-0.16583058238,0.0393500030041,-1.54920005798,0.832156360149,-0.205199956894,-0.332221895456,-1.10052728653,-0.0906894952059,1.00224995613,0.29222086072
3486,-0.00435446668416,0.426050007343,-0.649749994278,-0.748990535736,-0.806132316589,-0.139038920403,-0.108617693186,-0.520915746689,0.928799986839,-0.337411284447
10818,0.0775166898966,0.381099969149,-0.703850030899,0.0822821557522,-0.426949173212,0.0372147858143,-0.475468635559,0.138284444809,-0.451350003481,-0.379677057266
3454,1.05693769455,2.47935009003,0.948599994183,0.443396240473,0.493154704571,0.718351721764,-0.726402401924,-0.290760219097,-0.0304999947548,-0.980523467064
4282,-2.60323691368,-4.99935007095,-0.552399992943,-0.275899887085,-0.917446553707,0.166205301881,-0.694708049297,0.479379177094,0.241600006819,-1.59869861603
1605,-0.202628359199,0.917950034142,-1.23505008221,-0.152213305235,-0.650990247726,-0.777521491051,0.0896875560284,0.113662704825,-0.0440499782562,0.532617688179
10644,0.287766128778,-0.921049952507,-0.58259999752,-0.153593912721,-0.00137867033482,-0.528549134731,-0.533379197121,-0.26533973217,-0.220349997282,1.35546875
2065,-1.10917031765,0.675450026989,1.40559995174,-0.665398955345,0.642943501472,-0.731419801712,-0.566517233849,-0.0787941962481,-0.290600001812,-0.883045613766
8321,0.62702101469,-0.966300010681,-0.0771000012755,0.487231492996,0.21343742311,0.785449743271,-0.504120588303,-0.12678809464,0.293650001287,-0.056837439537
8503,-0.102459028363,0.194750010967,0.0979000031948,0.22096914053,0.329509407282,-0.577176034451,0.323603183031,-0.113874107599,-0.817300021648,-0.788451135159
7027,0.0956406146288,-2.98160004616,-0.351999998093,0.72854757309,-1.62045764923,0.340875029564,0.606470763683,-0.978827834129,0.535549998283,0.385890424252
6850,1.82258534431,0.190200015903,0.356000006199,-0.179188817739,0.640635311604,1.09500551224,0.194687902927,-0.439592450857,1.17490005493,0.0236140750349
1978,-1.20938158035,1.64424991608,-0.259000003338,0.601214826107,-0.366316735744,1.16610646248,1.12094163895,0.596216678619,0.411049962044,-0.0634717643261
896,-0.864495456219,-3.54570007324,-0.406899988651,0.304070919752,-0.168684795499,-0.797182679176,0.0896279066801,0.45455801487,1.02474999428,0.265336036682
5777,1.05967795849,-1.59270000458,0.31194999814,-0.0989525467157,0.17590777576,-0.753717660904,0.405107557774,0.440942585468,-0.186600029469,0.196402609348
1846,-0.81640625,-0.371950030327,1.34654998779,-0.845270872116,0.797839820385,0.0880173146725,2.16991281509,0.460608452559,0.230700001121,1.41220331192
5925,-0.103957682848,0.195549994707,-0.328999996185,0.437896043062,0.268516242504,0.00990609824657,0.256733745337,-0.864244937897,0.175400003791,-0.697685003281
142,-0.142050862312,-1.10360002518,-0.402200013399,0.16104850173,-1.06548893452,-0.687703609467,0.200295180082,-0.0963640809059,0.323500037193,0.45037728548
1021,-0.817463636398,-0.54960000515,-0.823249995708,-0.209066644311,0.21471132338,0.476508200169,-0.212694734335,-0.368694275618,0.180300012231,-0.0798641368747
5699,-0.584802150726,1.74125003815,-2.19530010223,0.407593488693,0.273137688637,0.458367496729,0.848801732063,-2.41113305092,-0.302499979734,0.0631056129932
8061,-0.702684283257,0.583999991417,-0.389649987221,-0.220208838582,-0.66777664423,-0.0714334249496,-0.857992768288,-0.559790253639,-0.0782999992371,-0.399305731058
1870,1.75320494175,3.22440004349,0.089649990201,-0.956122875214,0.559018552303,-0.107430309057,0.75183993578,-0.278935611248,5.51835012436,0.510685682297
1398,-0.0969343706965,-2.36724996567,0.0138000100851,-0.0113199353218,0.0503722131252,-3.0337805748,1.32024812698,0.389192998409,0.504649996758,0.786977469921
3312,-0.174581468105,-2.70685005188,0.506399989128,0.0205319486558,-1.23056411743,-0.642283678055,0.19392940402,0.0445433706045,-0.44089999795,-0.0336009934545
891,1.8722205162,1.86855006218,0.691599965096,0.91346758604,-0.0990761443973,0.214461058378,-1.05812573433,0.0844478532672,-0.0364499688148,0.719213068485
4775,1.15827667713,0.278249979019,-0.536450028419,0.811739563942,0.874553561211,-0.186793774366,-1.14324867725,3.52540540695,-0.642700016499,4.79237222672
5111,-0.182734370232,-1.23524999619,-4.42994976044,-0.373812288046,-0.417195856571,0.0,0.00670549273491,0.304454624653,-5.69810009003,2.45521259308
5696,-3.79833126068,-3.81500005722,0.577149987221,-0.147687971592,-1.15057504177,0.157992020249,0.231368333101,0.535050153732,1.00880002975,0.124706730247
5588,2.22701263428,-0.517150044441,1.43669998646,0.235656559467,0.0444319546223,0.398626148701,-0.271265655756,-0.112733334303,1.81945002079,0.711603879929
6839,-0.366241782904,-0.219700008631,0.00505000352859,0.0870783850551,-0.140698581934,-0.420787006617,0.530365288258,1.06230258942,-0.197499990463,0.959132790565
329,0.222199827433,-0.642250001431,0.288349986076,0.806019425392,-0.747176885605,0.514019787312,1.09217751026,-0.2307061553,0.732850015163,0.404215484858
5058,-1.17345774174,-0.334800004959,1.06675004959,-0.22045789659,0.275036096573,0.368306934834,2.86577701569,2.46340823174,0.233300000429,0.0405066162348
998,-0.326752573252,-0.180150002241,0.415050029755,0.465661853552,-0.247961878777,0.650109946728,0.950048089027,0.478261828423,0.850849986076,0.470308333635
9134,-0.839646100998,-1.09815001488,-3.70195007324,0.587508916855,0.351335942745,-0.0855727493763,-0.536798477173,0.459086298943,1.07625007629,0.259446442127
6616,1.34579014778,4.67259979248,0.103000000119,-0.00965964794159,-0.279355943203,0.627442061901,0.0437094718218,-0.397641420364,-0.421000003815,0.971464037895
5223,-1.45349037647,-1.89069998264,0.20094999671,-4.35129928589,-0.237726211548,0.24288418889,-0.234369575977,-0.000269763171673,-0.434199988842,0.901599168777
4690,0.0695123001933,-0.833449959755,-0.31685000658,-2.28591179848,-1.54486131668,1.30931043625,1.3349121809,-0.0774241909385,-3.93965005875,0.399696081877
958,1.01101601124,1.32574999332,0.435949981213,0.598365306854,0.30461537838,1.2205902338,-0.146133378148,-0.599634051323,0.552550017834,-0.0511915534735
1616,2.52862000465,1.21045005322,-0.491500020027,0.783486425877,0.690275728703,0.249011963606,0.803488850594,-0.500410139561,1.54340004921,-0.137445136905
991,8.38298583403e-05,-1.34080004692,-0.246399998665,0.0,0.0409954190254,0.193401917815,0.527207553387,-0.297855257988,-0.730549931526,0.718374252319
6347,1.6771415472,0.420149981976,1.16565001011,-0.678914129734,0.295493423939,1.29833674431,-0.565346360207,-0.778031945229,0.0888999700546,-0.274797201157
6714,-2.59281015396,-2.43390011787,-1.04124999046,-0.600311338902,-0.461769282818,-0.666343450546,-0.216716527939,0.305031657219,-0.0225500464439,0.890846014023
652,0.386151850224,-1.30785000324,-0.372099995613,0.640885233879,-0.0845976620913,0.702500462532,-0.856280982494,0.222068071365,-0.541599988937,-0.504474282265
4331,6.4440574646,0.336150020361,-1.9158000946,0.472295284271,-0.0664253681898,0.520004451275,0.707916259766,0.555972337723,-0.00360000133514,0.00922471657395
7099,-0.0917618796229,5.23645019531,5.0500998497,-0.187714830041,-0.828546404839,0.0241414606571,0.0367327705026,0.361048102379,0.144650012255,0.821947932243
10320,2.51335835457,4.63255023956,-0.412550002337,-0.754864871502,2.14785790443,-0.666625440121,-0.15300026536,0.165459096432,-0.310849994421,-0.177525937557
2042,-0.591782510281,-0.636500000954,-0.346249997616,1.0232385397,1.03859913349,0.507104873657,-1.24264216423,-0.0976424813271,-0.0157000124454,0.446666151285
843,1.03073549271,3.33784985542,0.581449985504,0.352357625961,1.18066644669,0.344572663307,-0.906902551651,0.0405363589525,1.37419998646,-0.0475921481848
840,-1.5667386055,1.17874991894,-0.278750002384,0.00329056382179,-0.888853430748,0.0111038386822,0.15813665092,1.14514827728,1.1005500555,0.860726833344
7048,0.0783455446362,-1.04279994965,-0.580000042915,0.104943603277,0.32421451807,0.908857941628,0.189136683941,0.297396719456,-0.0597499981523,0.210681006312
4851,-0.976360321045,0.428700000048,-0.536049962044,0.173220127821,0.0325371548533,-0.984429240227,2.70165753365,-0.557146310806,0.243250012398,0.166036635637
6464,-0.503879189491,2.60570001602,0.0691500008106,2.49174571037,1.53356194496,2.90234375,-0.0543193072081,-0.389078974724,-0.273249983788,-0.387031435966
23410,0.0648484230042,2.85954999924,-0.354149997234,-0.0490543544292,-0.447591453791,-0.448578953743,-0.434800863266,-0.645348250866,0.57080000639,0.0187141150236
54205,-2.37805008888,-0.942999958992,0.350450009108,0.0175319090486,-0.632284879684,0.460376292467,1.067527771,0.908319711685,0.614549994469,-4.39562940598
2770,2.77911424637,-0.188400000334,-0.0663999989629,0.386134445667,0.121152319014,-0.0195876061916,-0.797647714615,-0.988819718361,0.147299990058,0.182849377394
80204,0.752219200134,-0.0574999973178,-0.954050004482,-0.0124221742153,-0.670352995396,-0.0502528250217,0.0108441114426,-0.253591924906,4.55704975128,0.601302742958
4208,6.506503582,1.23119997978,-0.375,-0.777831315994,-0.000353042967618,-0.341787159443,-0.231058359146,-0.1832986027,0.297550022602,-0.505084335804
1845,-0.630055963993,0.644150018692,0.438899993896,0.377296745777,-0.724231779575,-0.306435585022,1.01732420921,0.529757320881,1.31974995136,-0.20139670372
23368,0.660205066204,1.72444987297,0.165649980307,0.196256637573,0.330452531576,0.949103653431,-0.416038423777,-0.363798499107,-0.107600003481,4.59479427338
5583,0.771307885647,1.15550005436,0.57959997654,4.47913742065,0.110995560884,0.207192957401,0.0750340670347,-0.116045713425,-0.210549980402,-0.0261430442333
8900,2.8309905529,0.709200024605,2.76725006104,-0.376258045435,-0.472854524851,0.115878514946,0.757941782475,-0.0948073714972,-0.755249977112,-0.178360894322
581,-0.268741697073,-0.419650018215,-0.512300014496,0.552782833576,0.527545332909,0.106107212603,-0.566683709621,0.951566457748,1.27760004997,-0.142574384809
6193,0.18471878767,0.261250019073,-0.684249997139,-0.411130964756,-0.438738852739,0.00896620750427,0.095962330699,0.320799142122,-1.16334998608,-2.93029808998
6622,-0.604067265987,0.868149995804,-2.9766998291,-0.309258490801,0.770546138287,-0.0145756304264,0.194876655936,-0.189324334264,1.37074995041,0.487761437893
11261,1.82432079315,-0.745549976826,-0.28354999423,-0.734719216824,0.491539597511,-0.352582514286,0.0700417309999,0.519062757492,-0.621500015259,-0.442438930273
6696,0.420116990805,3.13269996643,0.0155500173569,-0.27154135704,-0.900743365288,-0.173791632056,-0.285156458616,-0.955545783043,1.21710002422,0.460091590881
8312,2.02703309059,0.0856999754906,1.60455000401,-0.597252249718,-0.132908150554,3.08134078979,-0.533125519753,-0.210290282965,0.537799954414,1.46378874779
835,-0.72353631258,2.80399990082,0.64485001564,0.193745955825,0.134971708059,-0.554714083672,3.22505378723,0.0609421133995,0.619449973106,0.632970094681
8324,1.1539388895,-1.46490001678,-0.0212000012398,0.202881142497,-0.440683692694,-0.45030272007,0.0392004847527,-0.0282112881541,-0.277300000191,1.29916357994
1848,-0.717623829842,0.439349979162,0.218100011349,-0.371584922075,0.120792254806,-0.0912467762828,0.678952276707,-0.193162307143,0.263650029898,0.251144379377
