rid,DOS008_VCAP_6H:BRD-K61164584-001-01-7:5.05,DOS008_VCAP_24H:BRD-K61164584-001-01-7:5.05,DOS037_A549_24H:BRD-K61164584-001-01-7:5.05
5720,0.661547005177,0.167353779078,0.247050002217
466,0.217211931944,0.210725516081,0.0768499970436
6009,1.43312704563,0.261088699102,0.097199998796
2309,0.150377124548,-0.22164952755,0.438099980354
387,0.278048813343,-0.848110020161,0.31685000658
3553,-1.35833132267,1.61551618576,0.0542500168085
427,0.0301806926727,0.332878351212,-1.15974998474
5898,-0.319537371397,1.1476559639,-0.339249968529
23365,0.263509392738,-1.35246217251,-0.452749997377
6657,-0.431730538607,-0.200848013163,-1.41670012474
5054,-1.10261833668,0.229432374239,0.31044998765
3108,-0.200556486845,-0.0620802342892,0.727750003338
1950,-1.39036512375,0.241476386786,-0.329250007868
351,0.0272216200829,-0.114815540612,0.199450001121
4846,-0.375588834286,-0.552436053753,-0.0667999982834
1452,0.114845857024,0.624246299267,-0.0639500021935
4776,-1.22631716728,0.0124371666461,-0.530200004578
6908,-0.148961886764,-0.554611504078,-0.825549960136
672,-0.392149448395,-0.0126384394243,-0.219049990177
5710,-0.241514459252,-0.655692398548,0.99169999361
2115,0.111591771245,-0.660342395306,0.178250014782
7015,-0.747962534428,0.173710629344,0.452100008726
8726,0.617855191231,-0.486674636602,-0.243649989367
2185,-1.04855954647,-1.26528358459,-0.331149995327
3315,-0.00958612933755,0.441577881575,-0.281899988651
5289,-1.47510588169,0.283068776131,0.0648500025272
868,-0.139928728342,1.43132150173,-0.674450039864
1677,-1.28788435459,0.411374151707,-0.192900002003
7043,-0.196717262268,0.465959459543,-0.131700009108
5613,-0.117868199944,1.54797816277,-1.66484999657
595,-0.891902804375,0.107532024384,0.162349998951
4793,0.852589190006,-0.41438472271,1.06735002995
2736,-0.639406085014,0.648130536079,-0.295249998569
5290,0.0903630405664,0.690576434135,-0.119700014591
6194,-0.178406745195,-0.365653395653,-0.00034999998752
1676,-0.311054229736,1.03384542465,-0.891999959946
23512,-0.937076807022,0.559207558632,-0.865350008011
148022,-0.228910669684,-0.0141476020217,-0.632499992847
1906,-1.24008655548,1.02615833282,-0.464050024748
8878,0.296770274639,1.11770570278,-0.117350012064
3091,-0.117128051817,0.945664227009,-0.813249945641
5743,0.697100162506,0.230378717184,1.17844998837
5321,-0.561638772488,0.764867901802,0.544049978256
4144,-0.32313388586,-0.89450609684,-0.305399984121
1981,0.250861942768,0.01580914855,0.767400026321
695,0.391868472099,0.513559281826,-0.565550029278
10398,0.345747888088,1.97797906399,0.0335000008345
5708,0.0480481386185,-0.4673858881,0.179750025272
1213,0.21513146162,0.147151485085,-0.178550004959
226,-0.217264801264,0.357447683811,0.100149989128
6777,-0.384806364775,-0.27080988884,1.33990001678
2113,-0.559797883034,0.51331448555,-0.285549998283
3329,-0.0460729449987,-0.450552731752,0.0883499979973
1050,-0.22025834024,-0.587405800819,0.300750017166
9491,0.0386229231954,0.120131351054,-0.323300004005
22926,-0.353448867798,0.722211182117,0.405200004578
5899,-0.400397479534,0.0537804998457,-0.069050014019
5467,-0.497130572796,1.47896432877,-0.261749982834
6774,0.551308333874,-0.0323401838541,0.160400003195
1788,-0.976898729801,0.801145851612,-0.092750005424
5921,0.407509922981,4.47309398651,-0.10514998436
5721,-0.688387989998,-2.38362503052,-0.797049939632
2263,-0.328401744366,-0.151542767882,0.926949977875
808,0.17721092701,-0.0294176377356,-0.863299965858
30001,0.0178564488888,0.539425134659,0.319150000811
348,-0.128335699439,-0.428958266973,-0.327399998903
30849,-1.33879590034,-0.335294932127,0.689199984074
1454,1.44131553173,1.04015934467,-0.549050033092
6500,2.78146457672,0.526684224606,-0.25830000639
5627,0.570306539536,0.180502146482,-0.207949995995
5715,0.460808426142,-0.814048945904,-0.285049974918
4791,0.255800962448,0.518853485584,0.188900008798
56924,1.43859088421,-0.220109581947,-0.579800009727
2690,0.501257181168,0.481363266706,0.360100001097
1019,0.0131962373853,-1.02812850475,-0.630249977112
51422,1.10362625122,0.303646087646,-0.739349961281
5788,-0.270677387714,1.02806854248,0.229499995708
6709,0.326006710529,-0.728244364262,0.523050010204
1277,-0.866475641727,0.786284208298,-0.464200019836
