rid,DOS029_VCAP_24H:BRD-K86728684-001-01-9:5.05,DOS033_A375_24H:BRD-K86728684-001-01-9:5.05,DOS033_A549_24H:BRD-K86728684-001-01-9:5.05,DOS033_HT29_24H:BRD-K86728684-001-01-9:5.05,DOS033_MCF7_24H:BRD-K86728684-001-01-9:5.05,DOS033_PC3_24H:BRD-K86728684-001-01-9:5.05
5720,-1.01992678642,0.665847957134,-0.362599998713,-0.860525906086,0.562077581882,0.451912373304
466,0.285413920879,0.308348149061,1.06809997559,-0.269263982773,0.299213111401,0.0971890091896
6009,-0.909060120583,-0.0870554149151,0.473600000143,0.31520152092,1.0047917366,-0.29172796011
2309,-0.129075914621,2.01049971581,0.0542000085115,0.374648690224,0.235496178269,0.704149365425
387,-0.074133425951,1.24680745602,0.582833349705,1.00687646866,0.942680716515,0.504588365555
3553,-0.273267269135,-0.917271494865,-0.837900102139,-0.615972816944,-1.03176271915,-0.0733385533094
427,0.087600171566,0.0889454558492,0.262400001287,-0.190779849887,1.80444002151,-0.431096553802
5898,-1.08199691772,-0.0818725079298,-0.0291666612029,0.767604768276,0.774705290794,0.216562852263
23365,1.35779500008,-0.204492077231,2.22546672821,0.451854348183,0.554310083389,-0.436142146587
6657,0.97218298912,-0.538243830204,0.286000013351,-0.797076821327,-1.19779765606,-0.6830072999
5054,-0.729399204254,-0.382931560278,0.324833333492,0.780900895596,-0.56010311842,-0.642622709274
3108,-0.0701157748699,0.74231672287,0.326800018549,-0.194113135338,-0.662224292755,-0.654188275337
1950,-0.0512976944447,0.270332932472,0.394433289766,-0.0651285350323,0.00286528468132,-0.413024842739
351,1.07765269279,-1.08927869797,-2.58299994469,-1.45665168762,-1.02171039581,-1.11413967609
4846,-0.18715390563,0.603340983391,-1.0177667141,-0.399922966957,-1.15170753002,-1.3600165844
1452,-0.528529942036,0.335206449032,0.0300333201885,0.0198005437851,-0.16722778976,-0.00265446305275
4776,0.582495808601,-1.35734272003,-0.296966642141,-0.831788897514,-0.882456600666,-0.964550495148
6908,-0.92022228241,1.07392430305,0.0544666647911,0.388552606106,1.60513353348,0.249037206173
672,0.273432195187,0.55993694067,0.246466681361,-0.345829695463,0.776198089123,-0.357736349106
5710,-3.13219022751,-0.537190914154,0.170333385468,-0.428560048342,-0.709922432899,-0.0188921540976
2115,0.368545562029,0.405912876129,-1.25323343277,-0.731142818928,-0.112313404679,0.113631427288
7015,-0.246242031455,-1.38379120827,-0.373733341694,-0.76932144165,-1.85441398621,-1.04683816433
8726,0.332985043526,2.0264146328,-0.162733316422,1.34790623188,0.290704160929,0.45238673687
2185,0.696035563946,-0.905259132385,0.666066706181,-0.686048746109,-1.01016402245,-0.594892799854
3315,-0.583272993565,0.822474837303,0.192233338952,0.41765743494,0.958926916122,0.164843082428
5289,0.511408746243,-1.72544002533,0.0792000070214,-0.626814365387,-1.21337413788,-0.474853277206
868,-0.197534888983,-0.456143528223,-0.242833316326,-1.13293099403,-0.509566187859,0.0345287173986
1677,-0.477207839489,-0.382637858391,0.377400010824,-0.312963575125,-1.20663630962,-1.11839437485
7043,-0.261237740517,-1.00520467758,-0.407066702843,0.117484778166,-0.243432611227,-0.623736262321
5613,0.142759457231,-0.516845524311,-0.142033338547,0.13961777091,-0.888559043407,-0.725553274155
595,-0.067643865943,-0.254231035709,1.79696679115,0.397957801819,0.679352343082,0.261344254017
4793,-0.740061759949,0.940183877945,0.151766657829,0.109972625971,0.205523580313,-0.0838838219643
2736,-0.132364228368,-0.335557490587,-0.237966671586,-1.05884718895,-1.17450380325,-1.44132483006
5290,-0.309499263763,-0.48543843627,-0.55926668644,-1.45362865925,-0.625160217285,0.568017601967
6194,-0.631558835506,0.000468034762889,-0.168633341789,0.0377369560301,0.000491067476105,-0.637650132179
1676,0.29278242588,-1.01536786556,-0.281899988651,-0.822018504143,-0.72153198719,-0.633747577667
23512,-1.04166376591,0.140737950802,-1.29453349113,-2.10771036148,1.18940222263,-0.243442818522
148022,0.256158620119,1.26484727859,-1.52496671677,-0.247810900211,0.273923099041,1.2384428978
1906,0.822207331657,-0.392252773046,-3.3884999752,-0.168200060725,-0.776669561863,-0.522631049156
8878,3.01070833206,0.198458611965,0.493700027466,0.838426351547,-0.0830336660147,-0.293753564358
3091,0.448513567448,-0.654530882835,0.315733343363,0.472933411598,0.726192593575,0.855366110802
5743,0.0262458026409,0.000947952270508,0.790199995041,-0.368182390928,0.0505322292447,-0.449492275715
5321,-0.0112229883671,-0.00139483064413,-1.29270005226,0.453615307808,-1.9068530798,0.100978016853
4144,-0.0337018147111,-0.539433538914,-0.29186668992,-0.589547395706,1.00590991974,-0.20723412931
1981,0.637176990509,-0.0701710507274,0.0646333098412,-0.574311435223,0.0695170834661,0.129838705063
695,0.353577792645,8.94966983795,0.320833325386,-0.195110887289,0.402131438255,-0.404388397932
10398,-0.548995673656,-1.02548897266,-0.932566642761,-0.549765527248,-0.945203363895,-0.161972120404
5708,-2.43493270874,8.23223400116,0.253633350134,0.136446148157,0.42299580574,0.144697993994
1213,1.15198123455,0.703006982803,-0.555733323097,0.532603800297,-0.345359683037,-0.77725148201
226,0.466123431921,-0.0429135635495,-0.433899998665,4.92302322388,0.953208506107,-0.128432452679
6777,-0.51981729269,-3.89763045311,3.42443370819,1.89219844341,2.1004576683,1.57647657394
2113,0.707144916058,-0.246237665415,0.0107999965549,-0.925509095192,-2.67840123177,-0.327321231365
3329,-0.704709231853,-0.0579016208649,0.344400018454,0.0986805856228,0.78049325943,0.250954210758
1050,-0.325702905655,0.517532289028,0.436233311892,-0.374595671892,0.0939331799746,-0.286144644022
9491,0.239996880293,-0.0268020816147,0.417066693306,-1.05703020096,-0.567975997925,-0.810322582722
22926,-0.270067214966,0.28372824192,-0.909566760063,-0.0616235136986,0.591694355011,1.1454886198
5899,0.322296231985,0.99627751112,-0.31589999795,-0.0975516438484,0.582059621811,0.354263305664
5467,-0.552513480186,-2.00782704353,0.407333374023,0.043717764318,-0.201888680458,-0.0793588757515
6774,0.744056105614,-0.354294091463,-0.0876000225544,-0.250893861055,0.815793156624,-1.40112793446
1788,-0.210727021098,-1.03140628338,-0.0221000034362,-0.9845687747,-0.766077518463,-0.744364738464
5921,-0.692519724369,0.144725292921,1.36329996586,-0.0420178472996,-0.500517427921,0.53866559267
5721,-1.59392118454,1.04850304127,-1.4756333828,-0.432898104191,1.64313447475,0.208921074867
2263,3.22162532806,1.1338480711,-1.36840009689,1.02496922016,0.781944811344,1.71443545818
808,-3.21272373199,-0.350445955992,0.11036670208,-0.919751167297,-1.10935509205,-0.628713965416
30001,-1.04599452019,0.0756717547774,0.173166692257,0.885235011578,0.315774172544,-0.430314123631
348,-0.0930361747742,-0.166462600231,2.35506677628,-0.45155030489,-0.650455117226,-0.33913731575
30849,-0.404777705669,0.121107079089,-1.27286672592,-0.73506706953,0.708760023117,-0.499422192574
1454,-0.393493622541,-1.00112748146,-0.0859000012279,-0.196012914181,-2.31727981567,0.408929467201
6500,-0.484283268452,0.608123600483,0.575166702271,0.147386834025,0.601120352745,0.543889522552
