rid,DOS058_A375_24H:BRD-K74415279-001-01-8:5,DOS058_A549_24H:BRD-K74415279-001-01-8:5,DOS058_PC3_24H:BRD-K74415279-001-01-8:5
5720,0.577700018883,0.666899979115,-0.893049955368
466,0.436750024557,-0.415950000286,-1.11329996586
6009,0.647850036621,-0.707749962807,0.624700009823
2309,0.663800001144,0.268999993801,-1.04375004768
387,0.591700017452,-0.549399971962,0.021099999547
3553,0.682199954987,0.275549978018,0.260200023651
427,0.122299998999,0.679549992085,-0.150450006127
5898,-0.235900014639,1.27670001984,-0.0579000115395
23365,0.15625,-1.18904995918,1.53334999084
6657,0.240249991417,0.920549929142,0.414149999619
5054,-0.530799984932,-0.803599953651,-0.479699999094
3108,-0.463049978018,-0.528750002384,-2.83769989014
1950,0.405000030994,1.25779998302,-0.590350031853
351,-0.453050017357,-0.0599999986589,0.156900003552
4846,0.167950004339,0.525449991226,-0.475300014019
1452,-0.450349986553,1.18155002594,-0.839349985123
4776,-0.558799982071,-0.39770001173,-0.197200000286
6908,1.46695005894,-0.805499970913,-0.423549979925
672,-0.313950031996,0.0491999983788,-2.78715014458
5710,-2.27920007706,-0.113000005484,0.72025001049
2115,0.0631499886513,0.815799951553,-0.191849991679
7015,-0.121500015259,0.502599954605,0.0222000181675
8726,0.296499997377,-0.073500007391,-0.185649991035
2185,0.331050008535,0.148699998856,1.42634999752
3315,0.215450003743,-0.542249977589,0.0512500107288
5289,0.898100018501,-0.242749989033,0.515699982643
868,-0.638999998569,-0.255050003529,0.435249984264
1677,-0.107150003314,0.732749998569,-0.36669999361
7043,-0.0862499922514,-0.748299956322,0.577800035477
5613,-0.247999995947,0.585049986839,0.477699995041
595,1.01925003529,0.248149991035,-0.512850046158
4793,0.214899986982,-0.310900002718,0.16139999032
2736,0.55520004034,0.136950016022,0.48085001111
5290,0.0543000102043,0.47025001049,0.729149997234
6194,-0.00300000002608,-0.120399996638,-0.280499994755
1676,-0.35410001874,0.221149995923,0.631999969482
23512,-0.258150011301,0.369650006294,-1.42610001564
148022,-0.110249996185,-0.239600002766,-0.513649940491
1906,0.494650006294,-0.611299991608,0.422100007534
8878,-1.23845005035,-0.0939000099897,-0.106849983335
3091,0.560199975967,0.940699994564,-0.806749999523
5743,-0.390599995852,-0.140649974346,5.40240001678
5321,-0.142650008202,-0.0807000026107,0.373899996281
4144,-0.0325500369072,-2.81434988976,0.728150010109
1981,0.911050021648,-0.412849992514,1.07790005207
695,1.05454993248,3.27760004997,1.9918500185
10398,-0.0273499991745,-0.263550043106,-0.134599983692
5708,0.556100010872,0.179800003767,-0.913299977779
1213,0.881900012493,0.335299998522,-1.27789998055
226,-0.604249954224,-1.18770003319,-0.720050036907
6777,0.0423999987543,2.4173002243,-0.206449985504
2113,0.162949994206,-1.36135005951,2.80524992943
3329,0.152999997139,-0.280499994755,-0.311099976301
1050,-0.615249991417,-1.59619998932,-0.016450047493
9491,-0.143050000072,0.448400020599,-0.438100010157
22926,0.490700006485,-2.52810001373,-1.9444000721
5899,-0.898149967194,0.596199989319,-2.51520013809
5467,-0.303350001574,-0.829799950123,0.536049962044
6774,1.48449993134,-0.318000018597,-2.01575016975
1788,0.324450016022,-0.449649989605,-0.0665999948978
5921,1.31840002537,-1.25460004807,0.510349988937
5721,-1.05274999142,-0.146550014615,-2.67459988594
2263,-1.83434998989,1.01024997234,-0.0760499835014
808,-0.199949994683,0.749949991703,-0.978649973869
30001,0.681649982929,0.0586999952793,-1.47579991817
348,-0.520599961281,1.76555013657,0.364449977875
30849,1.48759996891,-0.0339500010014,-1.5027500391
1454,-0.241099998355,-0.551900029182,0.217000007629
6500,-0.357050001621,-0.666249990463,0.022000014782
5627,-0.553949952126,0.175999969244,1.15919995308
5715,-0.642449975014,0.43599998951,-0.605199992657
4791,-0.241249993443,0.618000030518,0.200849995017
56924,-0.35799998045,0.324599981308,0.690899968147
2690,0.266000002623,0.93599998951,-0.490099966526
1019,-0.119000002742,0.599249958992,-0.696449995041
51422,-0.631150007248,1.00530004501,-0.261999994516
5788,0.88244998455,0.219899997115,0.46819999814
6709,0.0872000157833,-0.0628000050783,0.142350003123
1277,0.0238499939442,-0.234999999404,-0.409549981356
993,0.0764000043273,0.417349994183,0.302650004625
7157,0.0711999982595,-2.29970002174,2.31489992142
1958,-0.952000021935,0.71875,-0.00749999284744
4582,0.994899988174,-0.232250005007,1.06679999828
9212,-0.347550004721,-0.837999999523,1.21965003014
8440,0.55395001173,0.301449984312,-0.814300000668
6790,-0.773749947548,-1.02779996395,-0.600050032139
8851,-1.16495001316,-0.514449954033,-0.0445499941707
2534,-1.02020001411,-0.0800500065088,0.00779999792576
4893,-0.815249979496,0.0995000004768,0.629249989986
665,1.21780002117,-0.626999974251,0.624249994755
4313,-0.0622499994934,0.470950007439,0.43909996748
1022,1.67884993553,0.0180500000715,-0.0437000021338
5880,0.107699990273,1.17725002766,0.0110499858856
3162,0.556649982929,0.308750003576,-0.244099974632
1282,-0.989149987698,-0.644899964333,0.0848000049591
3383,-1.11689996719,-0.110599994659,-0.205750003457
727,-0.266900002956,-0.506150007248,2.25200009346
