rid,DOS020_VCAP_6H:BRD-K00472408-001-03-8:5,DOS020_VCAP_24H:BRD-K00472408-001-03-8:5,DOS043_A375_24H:BRD-K00472408-001-03-8:5,DOS043_A549_24H:BRD-K00472408-001-03-8:5,DOS043_HT29_24H:BRD-K00472408-001-03-8:5
5720,-0.893863856792,0.24936491251,0.0426333397627,-1.31430006027,-0.134995743632
466,-0.35203230381,-0.390691787004,-2.07013344765,0.154449999332,-1.17011773586
6009,0.455478131771,-0.613829493523,-0.4130666852,-0.257899999619,0.4352414608
2309,0.173102140427,0.497406035662,1.25376677513,-1.26475000381,0.193490028381
387,2.45497298241,-0.138439968228,0.38493335247,0.112149953842,0.543473899364
3553,-0.968112587929,-0.495517730713,0.257433354855,0.647849977016,0.609509110451
427,-1.46012330055,-0.0500671267509,-0.365166664124,1.16015005112,0.759038686752
5898,-1.76938271523,-0.996977031231,-0.493733346462,0.607249975204,-1.4217852354
23365,1.0264467001,-0.12106359005,1.09759998322,0.0534000098705,0.56313931942
6657,-0.501377463341,-0.173437342048,-0.346000015736,0.142750024796,-0.663637816906
5054,0.614441514015,0.0733882039785,-0.232400029898,-0.147950023413,-0.664632201195
3108,1.51737213135,0.51866209507,0.540533304214,1.07454991341,-0.197099030018
1950,0.748327970505,-0.0404427349567,-0.0151999890804,-0.962899982929,0.251363396645
351,-0.0580887049437,-0.101838029921,-0.490100026131,-0.203850001097,-1.77504384518
4846,1.96430301666,2.37398409843,-0.218166649342,3.01654982567,0.742007851601
1452,-2.2466404438,0.575858712196,0.0659333467484,-0.785749971867,1.01997578144
4776,-0.161189973354,-0.150204762816,0.475433379412,1.19185006618,-0.677715718746
6908,-0.235001325607,-0.50225508213,0.169066667557,-0.565150022507,1.01168477535
672,-1.57245290279,-0.624623954296,0.680999994278,-0.139999985695,-0.953047811985
5710,-0.338813006878,-0.0271691828966,0.349200040102,0.0149499922991,-0.160378143191
2115,-0.134167104959,1.04494953156,-0.35490000248,1.47169995308,-0.452602893114
7015,-0.992366075516,-0.00965668261051,0.697766661644,2.09245014191,-1.33707392216
8726,1.08170568943,-0.727270126343,0.138033300638,1.3695499897,-0.289193838835
2185,0.159165084362,-0.409899234772,0.790133357048,0.834300041199,-0.416878938675
3315,0.771449029446,-0.177750051022,0.267566680908,-0.540849983692,-1.0536878109
5289,-0.432449996471,-1.30031692982,1.66036677361,0.57800000906,0.292379945517
868,0.762839913368,0.0215448364615,-0.427633345127,0.25435000658,0.93417596817
1677,0.798545002937,-0.362775892019,0.752233326435,0.672999978065,-2.09992742538
7043,0.336139082909,-0.618317723274,0.539100050926,2.09349989891,0.217902928591
5613,-1.75257539749,-0.584494233131,0.0275999978185,0.954349994659,-0.866209983826
595,-0.226871192455,0.602905154228,0.383266627789,0.773750007153,-0.315451949835
4793,3.04192304611,-0.179991185665,-0.772366702557,-0.0361000001431,-0.177533537149
2736,0.824943304062,0.548573851585,0.392966717482,0.348600029945,0.755569398403
5290,-0.693322062492,-1.9068287611,-0.21753333509,1.8219499588,-0.894913852215
6194,1.182482481,0.0,-0.000700000033248,-0.705300033092,-0.527204930782
1676,-0.263268649578,0.06999065727,0.405433356762,1.78995001316,-0.945589005947
23512,-0.797967851162,-0.583225846291,-0.891833364964,-0.706350028515,-0.192480519414
148022,2.01634883881,0.625555634499,0.554366707802,1.12900006771,0.450704604387
1906,-0.938801109791,0.0115005522966,-0.916100025177,-3.02215003967,-0.246119871736
8878,0.361995697021,-0.218559831381,-0.0267666578293,-0.290950000286,-0.806856155396
3091,-2.8572063446,0.356589019299,0.27976667881,0.337899982929,-1.45800328255
5743,0.99801003933,5.78029584885,0.513933360577,-0.948549985886,0.636954247952
5321,-0.206787869334,-0.296097815037,0.538333296776,0.0600000023842,-0.0780769437551
4144,-1.36746382713,0.764796733856,0.659900009632,0.0125999972224,-0.519169986248
1981,0.703712582588,0.406635612249,-0.112099990249,-0.594250023365,-0.0220446586609
695,1.23035907745,-0.490981578827,-0.213400006294,0.465049982071,1.18832290173
10398,0.0112942457199,-0.644712924957,0.399800002575,1.13479995728,-1.29179024696
5708,-0.339907556772,0.532355487347,-1.35703349113,-0.862949967384,-0.0288620814681
1213,0.726244926453,-0.0334583669901,-0.678433418274,0.173950016499,0.747784137726
226,-0.396707028151,-0.722281694412,-0.147300049663,0.28749999404,0.797335863113
6777,1.93416583538,-0.0573232471943,0.0869666785002,0.707700014114,1.92393279076
2113,-0.0121063441038,-0.980979919434,0.260900020599,0.831300020218,-0.186520919204
3329,-0.35618776083,0.659908056259,-0.162066668272,-0.936750054359,0.288291931152
1050,0.215683400631,0.357616186142,-0.367599964142,-0.578250050545,-0.0845525711775
9491,-0.424703598022,-0.788518071175,-0.195833325386,-0.0722999870777,1.18939173222
22926,-2.20203733444,-0.770779728889,-0.0862666666508,-1.49285006523,-0.0607387907803
5899,-0.45192027092,-0.172594770789,1.37543344498,-0.463349997997,-0.0637611970305
5467,0.912908434868,0.559263885021,1.50639998913,0.688049972057,0.253589421511
6774,-0.342879474163,0.381001859903,0.582033336163,-0.0829499959946,0.227163165808
1788,-0.986013412476,-0.632457733154,0.585500001907,0.410199999809,0.0901142656803
5921,2.08434963226,-0.726421892643,1.41433346272,-0.339599967003,1.02132046223
5721,0.649099469185,1.20502793789,0.022866666317,0.160699993372,-0.273422628641
2263,-0.22327247262,-0.358596742153,1.28646671772,-1.7053000927,0.986932635307
808,-1.78499901295,-0.320664405823,0.441933333874,1.75345003605,-0.946615874767
30001,-0.380788236856,0.534266352654,0.760800004005,-1.24109995365,0.275358527899
348,-0.218953251839,-0.230199977756,0.274966686964,0.672450006008,0.183440059423
30849,-0.981753826141,0.10242639482,-0.0605333447456,-0.439950048923,0.604068160057
1454,-1.09054780006,-0.594844400883,0.331766694784,1.32570004463,0.120527364314
6500,0.61830830574,0.203633546829,0.459533274174,0.257299989462,-0.460066139698
5627,0.325322449207,-0.450638413429,1.84956681728,0.163049995899,-0.16622543335
5715,1.33650612831,0.612763166428,1.54726672173,-1.20885002613,0.128651499748
4791,1.50622987747,0.0405784137547,-0.0640000402927,1.3029499054,-1.33419692516
56924,1.42601799965,1.46653175354,-0.17769998312,0.0895000100136,0.798883259296
2690,0.641421854496,-0.153386890888,0.178833350539,-0.199450016022,-0.677881121635
1019,-0.103819295764,0.0209435671568,-0.297066658735,-1.03279995918,-0.391150325537
51422,0.907673239708,-0.461757183075,0.481433331966,0.375900030136,0.185185700655
5788,-0.211975365877,0.141666308045,0.0489333420992,-0.277150005102,0.843119561672
6709,1.05343091488,0.548256397247,-0.31589999795,-1.59525001049,0.760446131229
1277,4.37976121902,0.483172059059,0.00766661763191,1.09704995155,-0.660187542439
993,-0.479724735022,-0.250289976597,0.0451999604702,-0.821550011635,1.45051467419
7157,-1.3715672493,0.330086052418,-0.448166668415,0.0553499981761,-0.179729968309
1958,0.416578888893,0.478896737099,-0.39359998703,-0.496450006962,0.341680467129
4582,2.90580892563,0.413993507624,0.487600028515,-0.708149969578,1.07938981056
9212,-1.55939078331,0.240099549294,-0.114433333278,-0.237549960613,-0.804952025414
8440,-1.02090418339,0.199728697538,-0.746300041676,-0.340250015259,-1.00763225555
6790,-2.17582654953,-0.0810316503048,0.720966637135,0.513849973679,-0.35945057869
8851,1.45602703094,-0.374837398529,-0.740766644478,0.408199995756,-0.145936951041
2534,0.574315965176,-0.629646539688,0.80083334446,-0.0526000000536,0.402148216963
4893,-0.511847138405,0.418159753084,0.896933376789,0.722100019455,-0.281978964806
665,3.18973278999,-0.822132587433,-0.410866737366,0.144050002098,-0.605860710144
4313,1.11251282692,-0.215056359768,0.562733352184,1.83809995651,-3.23411464691
1022,-0.177288040519,-0.0772820189595,-0.495766669512,-0.00935000181198,1.02233207226
5880,-0.315745443106,0.411148309708,0.678466677666,0.880999982357,0.574754655361
3162,2.05830097198,-0.231382191181,0.107933342457,-1.20459997654,0.202424868941
1282,-0.37447142601,-0.200026109815,0.233400002122,1.22755002975,0.804286122322
3383,-0.76276576519,0.740595936775,0.476700007915,1.06594991684,1.0473202467
727,-0.21111099422,-0.59928137064,0.434133321047,1.0922999382,0.261834919453
4792,0.0323520898819,0.333312392235,-0.157666698098,-0.352449983358,-0.0248716436327
