rid,MUC.CP002_MCF7_6H:BRD-K91579227-001-01-3:9.8279,MUC.CP002_MCF7_6H:BRD-K91579227-001-01-3:3.276,MUC.CP002_MCF7_6H:BRD-K91579227-001-01-3:1.092,MUC.CP002_MCF7_6H:BRD-K91579227-001-01-3:0.364,MUC.CP002_MCF7_24H:BRD-K91579227-001-01-3:9.8279,MUC.CP002_MCF7_24H:BRD-K91579227-001-01-3:3.276,MUC.CP002_MCF7_24H:BRD-K91579227-001-01-3:1.092,MUC.CP002_MCF7_24H:BRD-K91579227-001-01-3:0.364,MUC.CP002_NKDBA_24H:BRD-K91579227-001-01-3:9.8279,MUC.CP002_NKDBA_24H:BRD-K91579227-001-01-3:3.276,MUC.CP002_NKDBA_24H:BRD-K91579227-001-01-3:1.092,MUC.CP002_NKDBA_24H:BRD-K91579227-001-01-3:0.364
5720,1.03959321976,-0.136041983962,-0.344000011683,-0.544153928757,0.135874092579,1.52334952354,0.160623669624,-0.704693853855,0.351900011301,0.0208666659892,0.404675006866,0.173500731587
466,-0.247030302882,-0.629983901978,0.0221666693687,0.579593479633,1.56483054161,1.94809234142,2.30131077766,1.05280423164,0.639425039291,-0.572399973869,-0.229249984026,-1.21698200703
6009,-1.85300946236,-0.0462995320559,0.0757666826248,-0.638393223286,-0.67609834671,-0.672504842281,-0.785536825657,0.0488072186708,-0.728024959564,-0.504666686058,-0.109249994159,-1.20957505703
2309,-0.0625031366944,-0.162348031998,-0.0244999527931,0.16704018414,-0.181885495782,-0.112010084093,-0.04135928303,-0.219246149063,0.802125036716,-0.392533391714,0.893525004387,1.3089236021
387,-0.734409034252,-0.0841208472848,-0.538900017738,-0.508766412735,-0.955708801746,-1.01970791817,-1.04848432541,-1.11916935444,-0.543350040913,-0.588433325291,-0.267725020647,-0.233114972711
3553,0.87373226881,0.896173000336,0.025400005281,-0.751978635788,-0.14243042469,-0.3846347332,-0.0292870998383,-0.66318488121,0.961224973202,0.951100051403,0.630300045013,0.215289786458
427,2.21517443657,-0.0423997268081,0.121366657317,0.521696269512,0.321008235216,0.0624303072691,0.300692915916,-0.622052311897,1.28949999809,0.151399999857,-0.116725027561,0.329161763191
5898,0.878846943378,-0.334586620331,-0.542800009251,0.148623898625,0.721708238125,0.64785349369,0.319282919168,0.579840242863,0.443100035191,0.277433335781,0.607574999332,-0.717866063118
23365,0.157827138901,-0.883432328701,-0.51823335886,-0.583149313927,-0.748816251755,-0.628777265549,-1.34560775757,-0.666371762753,-0.424324989319,0.181500017643,-0.317900002003,-1.75684213638
6657,0.147542536259,0.0498260781169,-0.317866653204,-0.654250562191,0.115105643868,0.0791110545397,-0.125212967396,-0.368144959211,1.28582501411,1.01589989662,1.09525001049,1.91889405251
5054,0.773554801941,0.140739560127,0.354333341122,1.52881884575,0.192613616586,0.528193354607,0.0178152807057,0.00136357359588,-1.34712505341,-1.2514667511,-1.32309997082,-0.608168065548
3108,0.674209356308,0.135534614325,-0.915699958801,-0.734196782112,0.123704791069,0.217288732529,8.92126083374,-1.2875572443,4.37462520599,-0.586733341217,0.494349956512,0.48729172349
1950,1.51543390751,0.561374783516,0.413166701794,0.134831815958,0.187037825584,0.376417815685,0.123915463686,0.295051902533,0.503250002861,-0.29526668787,0.302249997854,1.01224565506
351,1.30265986919,0.969924509525,0.328800022602,0.153882846236,0.578165769577,0.592228233814,0.488760411739,0.57304674387,0.337300002575,0.225133344531,-0.718975007534,-2.39802885056
4846,-0.676681637764,-0.607712626457,-0.647733390331,0.277507036924,-1.02162230015,0.0590727925301,0.449510812759,-0.990442693233,0.0679999887943,-0.565666675568,-0.314200013876,0.523620665073
1452,-0.152082785964,-0.149714827538,0.221300005913,-0.337958037853,-0.297492146492,-1.7924220562,-0.981471896172,-1.01469194889,-0.327775001526,-0.993133366108,-0.221650004387,-0.655438423157
