rid,DOS016_VCAP_6H:BRD-K72081524-001-01-3:5,DOS016_VCAP_24H:BRD-K72081524-001-01-3:5,DOS042_A375_24H:BRD-K72081524-001-01-3:5,DOS042_A549_24H:BRD-K72081524-001-01-3:5
5720,-0.271433353424,0.171842366457,-0.436549991369,0.551250040531
466,0.487533330917,0.449721753597,0.518299996853,-1.76289987564
6009,0.420200020075,-0.0584355667233,-1.10555005074,-2.11819982529
2309,0.67720001936,-0.00449058413506,-0.596099972725,-0.976150035858
387,1.65833342075,0.0831802040339,-0.253350019455,-1.27430009842
3553,-0.314833343029,-0.0951960384846,-0.206000000238,1.61509990692
427,0.293533354998,1.53567922115,0.833000004292,-0.751799941063
5898,0.081200003624,-0.41348066926,-0.613099992275,0.335049986839
23365,0.222633361816,0.309812784195,0.139699995518,-0.563000023365
6657,-0.284133315086,-0.892926752567,-2.49775004387,2.30524992943
5054,-0.128933340311,-0.895967125893,-0.389699995518,-2.78799986839
3108,0.703500032425,0.839768946171,-0.174699991941,-0.127949953079
1950,-0.0124666690826,-0.49720698595,0.725650012493,0.121000021696
351,0.43533334136,-2.97243309021,0.0674000009894,-0.0388500094414
4846,0.508733332157,0.0234402865171,0.649650037289,0.960500001907
1452,-0.857966661453,-0.659393727779,0.0412500202656,-0.127050042152
4776,0.435266673565,0.170179069042,-0.127000004053,0.594950020313
6908,0.4837000072,0.140279114246,-0.339550018311,-0.370700001717
672,-0.452400028706,1.15485715866,-0.64384996891,0.317849993706
5710,0.732166707516,1.26307177544,-0.174450010061,-1.20860004425
2115,0.198266670108,0.367402791977,-0.539399981499,0.0493499934673
7015,-0.272000014782,-0.0426901504397,-0.412100017071,-0.316049993038
8726,0.43706664443,0.653271079063,0.228149995208,-0.0782999843359
2185,0.3424000144,-0.655795693398,-0.52009999752,0.791449964046
3315,0.523566663265,0.499770402908,-0.305949985981,0.339249998331
5289,0.0613999962807,-0.193599566817,-0.19335000217,-0.282150000334
868,0.019333332777,0.804720640182,0.0751999914646,0.255200028419
1677,0.455000013113,-0.765362620354,-0.520349979401,0.371050000191
7043,0.0630999952555,-0.562669634819,-0.557749986649,1.02559995651
5613,-0.187966689467,-0.610971391201,0.152750015259,1.98044991493
595,0.798799991608,0.133582919836,-1.20484995842,0.627399981022
4793,-0.179766684771,0.285050153732,0.0789500027895,-0.334250003099
2736,-0.15340000391,-0.546210587025,0.158000022173,0.795750021935
5290,-0.447766691446,-0.630666613579,1.37465000153,0.285799980164
6194,0.047499999404,0.0,-0.00034999998752,-0.633249998093
1676,-0.623800039291,-0.718622207642,-0.261549979448,-0.638500034809
23512,-0.0739666894078,0.628556311131,-0.110249996185,-0.519199967384
148022,0.590166687965,-0.682111561298,0.342149972916,-0.380050003529
1906,0.229733332992,-0.833085775375,0.0139999985695,0.128049969673
8878,0.0182000100613,0.909239709377,-0.959500014782,-0.151650011539
3091,-0.938833355904,0.111666120589,0.0460999980569,-0.499149978161
5743,0.0893333405256,-0.175185933709,-0.14849999547,-0.230949997902
5321,-0.533866643906,-1.82564711571,0.0174500048161,-0.0657999813557
4144,-0.162266731262,-0.180801019073,-4.69954967499,-1.69120001793
1981,0.582666695118,-0.439008235931,1.25559997559,0.398199975491
695,0.422666728497,-0.0799481272697,-1.55709993839,-0.784150004387
10398,-0.504700064659,-0.444378972054,-1.01530003548,0.594600021839
5708,-0.06953330338,-1.37175834179,-0.0240499973297,-2.63829994202
1213,0.956366658211,0.312424182892,-1.16735005379,-2.60484981537
226,0.535833358765,0.54256862402,0.325049996376,0.109149992466
6777,0.44376668334,1.36925292015,-0.667100012302,0.449750006199
2113,-0.215400025249,-0.83319491148,-0.866249978542,0.673099994659
3329,0.344766676426,-0.15645955503,0.442599982023,-0.621649980545
1050,0.40153336525,0.759808301926,1.28824996948,1.3436999321
9491,0.0479333400726,-0.60543936491,-0.252749979496,-0.368799984455
22926,0.698300004005,0.121300540864,-0.566799998283,-1.54964995384
5899,0.276133328676,0.636306643486,-0.135950028896,0.771749973297
5467,0.676466703415,0.403120517731,-0.449400007725,-0.330099999905
6774,0.742766737938,0.383485615253,-0.459700018167,-1.15649998188
1788,-0.0339666604996,-0.444446235895,-0.235150009394,0.705799996853
5921,0.961766660213,0.326597541571,0.793799996376,0.254649996758
5721,-0.16943334043,0.877593994141,-4.12770032883,-2.14359998703
2263,-0.334200024605,-0.351091563702,0.351750016212,-0.116849988699
808,-0.302166670561,0.223795428872,0.0021999925375,-0.192299991846
30001,0.629899978638,0.402147293091,0.54675000906,-0.0292999893427
348,-0.394566655159,-2.50781011581,-0.354600012302,0.543250024319
30849,-0.372200012207,0.421049356461,-0.757349967957,-0.376550018787
1454,-0.368366658688,-0.370711475611,-0.585999965668,-0.0194000005722
6500,0.266766667366,-1.22413945198,-0.232549995184,-1.18619990349
5627,-4.20393323898,0.00486168265343,0.518000006676,-0.6521499753
5715,0.0922666788101,-0.13244561851,0.214149996638,-1.21204996109
4791,-0.740866661072,0.0928929746151,-0.0676999986172,2.16524982452
56924,-0.57193338871,1.18428659439,0.42049998045,0.0734500139952
2690,0.084900021553,-0.521295845509,0.180550009012,-0.314300000668
1019,-0.173666670918,-0.458520650864,-0.449949979782,-0.44525000453
51422,0.0679333806038,0.139495372772,0.925450026989,0.75830000639
5788,0.472800016403,-0.00414581596851,0.238900005817,-0.400649994612
