rid,CPD001_MCF7_6H:BRD-A99633051-001-06-2:10,CPD001_MCF7_24H:BRD-A99633051-001-06-2:10,CPD001_PC3_24H:BRD-A99633051-001-06-2:10
5720,-0.0464442297816,-0.324626654387,-0.120769828558
466,-0.330079704523,-0.972796022892,-0.567614912987
6009,-0.469594597816,-0.782756507397,0.179303526878
2309,0.172970324755,0.147120118141,-0.517029702663
387,-0.107311338186,-0.391330599785,-1.32582008839
3553,-0.545114338398,0.5372646451,-0.30584692955
427,0.0899769738317,-0.955553233624,0.946504473686
5898,-0.622805893421,-1.11686229706,0.0119738727808
23365,-1.10739469528,0.840763628483,-0.845543026924
6657,-0.333048641682,0.753219604492,1.38583922386
5054,-0.534141182899,0.641424834728,-1.39656317234
3108,-0.531089067459,0.251197218895,0.579736471176
1950,0.0477820448577,0.181487679482,0.983237326145
351,-0.0753894224763,1.1487916708,0.193775802851
4846,-0.0278600975871,0.0170481726527,-2.01423215866
1452,-0.262546688318,0.0511969476938,-2.77962565422
4776,0.349452733994,0.876484632492,1.1278539896
6908,-0.6392121315,-0.780109107494,-0.751204967499
672,0.055321007967,0.866958677769,0.159570336342
5710,-1.21848511696,0.516816914082,-1.14488601685
2115,-0.791778206825,-1.78495621681,0.731542348862
7015,-0.459327191114,0.977025568485,0.678369939327
8726,1.2040489912,0.0296123586595,-0.689357042313
2185,-0.407855570316,0.446396499872,2.07492494583
3315,-1.08629620075,-0.0926917269826,-0.213619485497
5289,-1.17690956593,0.604236185551,-0.367303907871
868,-0.131928965449,0.698423624039,0.531334519386
1677,1.8759752512,-0.106966361403,-0.586686015129
7043,-1.17165267467,1.29376471043,1.41711425781
5613,-0.674774646759,0.360665202141,2.04627990723
595,0.213779196143,0.341886013746,-1.1298109293
4793,-0.500084638596,-0.880934476852,-0.14229889214
2736,4.2253279686,0.0698658376932,0.870853722095
5290,0.769611120224,0.185455143452,1.30476772785
6194,-0.510404229164,-0.404113799334,-0.524714827538
1676,0.245721951127,1.86552810669,0.995957434177
23512,-0.338983118534,0.992525398731,0.0265066325665
148022,-0.044260121882,-0.152540102601,-1.08761835098
