rid,CPC001_HA1E_6H:BRD-K87932577-001-01-6:10,CPC001_HA1E_6H:BRD-K31268420-001-01-1:10,CPC001_HA1E_24H:BRD-K87932577-001-01-6:10,CPC001_HA1E_24H:BRD-K31268420-001-01-1:10,CPC001_HCC515_6H:BRD-K87932577-001-01-6:10,CPC001_HCC515_6H:BRD-K31268420-001-01-1:10,CPC001_HCC515_24H:BRD-K87932577-001-01-6:10,CPC001_HCC515_24H:BRD-K31268420-001-01-1:10,CPC001_PC3_6H:BRD-K87932577-001-01-6:10,CPC001_PC3_6H:BRD-K31268420-001-01-1:10,CPC001_PC3_24H:BRD-K87932577-001-01-6:10,CPC001_PC3_24H:BRD-K31268420-001-01-1:10,CPC001_VCAP_6H:BRD-K87932577-001-01-6:10,CPC001_VCAP_6H:BRD-K31268420-001-01-1:10,CPC001_VCAP_24H:BRD-K87932577-001-01-6:10,CPC001_VCAP_24H:BRD-K31268420-001-01-1:10,CPC017_A375_6H:BRD-K31268420-001-01-1:10,CPC017_A375_6H:BRD-K87932577-001-01-6:10,CPC017_A549_6H:BRD-K31268420-001-01-1:10,CPC017_A549_6H:BRD-K87932577-001-01-6:10,CPC017_A549_24H:BRD-K31268420-001-01-1:10,CPC017_A549_24H:BRD-K87932577-001-01-6:10,CPC017_ASC_24H:BRD-K31268420-001-01-1:10,CPC017_ASC_24H:BRD-K87932577-001-01-6:10,CPC017_HEPG2_6H:BRD-K31268420-001-01-1:10,CPC017_HEPG2_6H:BRD-K87932577-001-01-6:10,CPC017_HT29_6H:BRD-K31268420-001-01-1:10,CPC017_HT29_6H:BRD-K87932577-001-01-6:10,CPC017_MCF7_6H:BRD-K31268420-001-01-1:10,CPC017_MCF7_6H:BRD-K87932577-001-01-6:10,CPC017_MCF7_24H:BRD-K31268420-001-01-1:10,CPC017_MCF7_24H:BRD-K87932577-001-01-6:10,CPC017_NPC_24H:BRD-K31268420-001-01-1:10,CPC017_NPC_24H:BRD-K87932577-001-01-6:10,CPC017_PHH_24H:BRD-K31268420-001-01-1:10,CPC017_PHH_24H:BRD-K87932577-001-01-6:10,CPC017_SKB_24H:BRD-K31268420-001-01-1:10,CPC017_SKB_24H:BRD-K87932577-001-01-6:10
5054,1.09112548828,-2.37812495232,-0.0982640907168,-0.868609666824,0.834699988365,-0.787850022316,0.711807250977,1.37677454948,-0.483400076628,-0.828105390072,-0.856224179268,-0.489835500717,-0.489112138748,0.661983847618,-0.196805745363,-0.125784754753,-0.662348866463,-1.2944726944,0.927057147026,-0.0454389750957,0.65168774128,2.03186511993,-0.357304960489,0.542209744453,1.46351778507,2.54590177536,0.468534499407,-0.0571638569236,1.85860013962,-1.06377410889,0.97281897068,0.489334315062,0.892890691757,-0.237492710352,-0.402049899101,1.35382854939,-1.76970005035,0.403149992228
3108,0.253582090139,0.356381505728,-0.0994162410498,0.640397965908,1.28310000896,4.83925008774,0.373277783394,1.25004553795,-0.50900632143,1.51282584667,-0.412873893976,2.05064082146,-0.346136689186,0.116543516517,-0.461951494217,0.5012165308,0.563831806183,0.804353713989,0.445144891739,-0.718410015106,0.139443337917,0.129111602902,-0.123315028846,-0.840009391308,-0.0967170223594,0.839930713177,-0.178132176399,0.42636308074,-0.557793974876,3.03218078613,-0.297337591648,0.250496119261,1.914285779,0.0673394650221,-0.718995153904,-0.317819654942,1.47885000706,-0.726449966431
1950,-0.786981463432,-0.961275756359,1.56942033768,2.76547193527,-0.329050004482,0.0497500002384,-0.54378670454,1.03883504868,0.0898209512234,-0.562911689281,-0.471418142319,-1.06099784374,-0.450948536396,0.638757109642,-0.942970991135,0.560624063015,-0.656895816326,-0.286509871483,0.318677276373,0.546470880508,-0.559749484062,-0.662612438202,-0.267788738012,0.257384359837,-0.438889741898,-0.690774381161,0.293885588646,0.0719961374998,-0.412088990211,0.694471538067,0.656097710133,0.271374344826,0.0766544938087,0.295748829842,0.0124545022845,-0.753901362419,0.471149921417,0.526400029659
351,-1.38920664787,0.318691849709,-0.651478350163,-0.422656834126,-0.102800011635,0.541100025177,0.782574236393,0.904284596443,0.770285487175,-0.292808353901,-1.15231072903,-0.295781672001,-0.31770914793,-0.786864638329,0.343675881624,0.172757327557,-0.0902078449726,-0.280430287123,0.0715634822845,0.0287568792701,-0.742191374302,-0.137687265873,0.575791537762,0.229468345642,-0.284092307091,-4.18255329132,-1.03958964348,-0.520111978054,-0.225166112185,0.226827964187,0.0861419141293,-0.417042344809,0.138460591435,-0.429851293564,0.16665199399,-0.935777962208,0.498849987984,0.0
4846,-0.454364567995,-0.0150694549084,-0.563386619091,1.11553406715,0.541899979115,-0.62760001421,-0.000260137021542,0.592493534088,1.30061018467,0.972609817982,-0.244346559048,0.0409337952733,0.680479705334,0.0511208176613,-1.015391469,0.97805416584,-0.16389195621,-0.440256595612,0.0147635340691,0.533519327641,-0.393778890371,0.0829270780087,-1.11338698864,-0.247695580125,-0.23050147295,0.312014251947,0.97813886404,-0.525487482548,-0.280831426382,-0.213488131762,0.333400666714,-0.759982824326,-0.846604526043,-0.177830711007,0.585011065006,1.10408914089,1.57230007648,-0.0327499955893
1452,0.876236379147,-0.247431576252,-0.0868647694588,-1.10765814781,-0.453050017357,-0.759749948978,-0.630617439747,0.172836944461,-0.28991150856,-0.442940056324,-0.0526278354228,-0.640109360218,-0.767331302166,-0.579179048538,-1.07143187523,0.219220370054,0.605237722397,0.403008669615,0.870671570301,0.037284642458,-0.161816880107,0.190684080124,-1.53708648682,-1.5379254818,0.469136118889,0.541820943356,-0.227502197027,-0.0969652310014,0.019323233515,-0.444436192513,-0.0767069458961,-1.64393734932,-0.388131737709,-0.221031621099,-0.674719274044,1.73869132996,-1.57190012932,0.247999995947
4776,0.129602521658,-1.3542329073,0.156276255846,-0.14064475894,-1.32539999485,1.17295002937,-0.147837013006,2.10500526428,0.571475803852,0.730439424515,0.271384596825,0.0425441600382,-0.10409194231,0.467353761196,0.134319961071,-0.118243731558,-0.918518960476,-0.359443485737,-1.06648635864,1.28409397602,-0.483365029097,-0.0600126385689,0.386438727379,0.462802022696,-0.223174452782,0.0645618289709,-0.102249279618,-0.713382482529,-0.30821403861,-0.28612229228,1.04823040962,0.673054039478,-0.517468452454,1.91265773773,2.13211488724,-0.967420220375,0.0231000185013,0.354799985886
6908,0.692880392075,0.751632630825,0.135120436549,-0.693765282631,-0.719550013542,-0.681850016117,0.631846904755,0.354353547096,0.777189671993,-1.13015961647,0.686761200428,-1.36098361015,0.31533741951,-0.981343150139,-0.208740413189,0.907163381577,0.98849272728,0.362660646439,0.98568469286,-0.812335729599,1.09806108475,0.289795011282,-0.650467336178,0.0228120088577,0.876037299633,0.757045328617,0.360958725214,0.218554005027,0.177396133542,-0.355373263359,-0.814142346382,0.0573544092476,-0.407962501049,0.318178266287,-0.746919929981,0.945313811302,0.621699988842,0.0109999999404
672,0.779963672161,-1.85418522358,-0.386288046837,0.224472999573,0.118499994278,-1.61640000343,-0.760853767395,0.837932229042,-0.149141132832,-1.1752499342,0.4102037251,-0.375857055187,-0.260116219521,-0.987239301205,0.454802572727,0.789052724838,1.17779242992,-0.667918264866,-0.126676827669,0.172450259328,0.428109616041,-0.529717743397,-0.119743809104,0.462241321802,0.224738702178,-1.12642431259,0.784974634647,-0.480621814728,-0.115047827363,-1.5508582592,0.312874555588,0.259137809277,0.308318912983,0.0669262260199,-0.86443066597,-1.07436454296,1.90674996376,0.442050009966
5710,-0.131920546293,-0.728739738464,-0.274783343077,-2.14609622955,-0.782949984074,-1.01670002937,0.0631130039692,-1.37054717541,-0.591708421707,-0.367931246758,0.210874915123,-1.21501410007,-1.52549946308,-0.456180244684,-0.653837919235,-0.126477330923,0.113141156733,0.950724363327,1.17776203156,-0.309971749783,0.597714781761,0.228938043118,0.0413044467568,-0.438082009554,0.327890485525,-0.449815183878,-1.02777767181,-1.12346053123,0.0080246925354,0.565077960491,-0.315412908792,-0.304096966982,0.54216337204,0.0844531059265,-0.855256915092,0.80037176609,-4.49884986877,-0.0325000025332
2115,-0.723650455475,0.864886879921,0.369917035103,0.720961749554,-1.58190000057,-1.25464999676,0.11408662796,0.551157236099,-0.946046113968,-0.16826415062,0.899168431759,0.125536158681,0.331223726273,0.280199736357,0.180100113153,-0.533097326756,-0.582314789295,-0.326523631811,-0.0039065182209,-1.22508502007,0.615621566772,-0.343030691147,0.575665950775,0.119313970208,-0.413561195135,0.217655062675,-0.652311682701,-0.148333728313,-0.463414847851,2.19396185875,-0.258507907391,0.342198163271,0.488526105881,-0.488091051579,-0.966801643372,0.239744052291,3.14405012131,-0.360500007868
7015,-0.931967496872,0.350552052259,0.381944566965,2.26980257034,-0.318250030279,0.07935000211,-1.1730812788,1.80047249794,0.79053747654,-0.249786943197,0.197827890515,0.711355030537,0.111286699772,0.676651299,0.276405155659,0.276514291763,-0.458149582148,0.642352223396,0.622081398964,1.23522877693,0.429916143417,0.751989006996,0.0753212720156,0.491440713406,0.814134478569,-0.937067389488,0.507851541042,0.00264600291848,-0.13301075995,0.534471929073,1.55014467239,0.614796817303,0.495120108128,-0.470615506172,-0.495682984591,-0.696821212769,-0.156550049782,-0.11265000701
8726,-0.198185399175,-0.294292807579,0.593942761421,0.613003373146,-0.752650022507,-0.980749964714,0.0756297111511,2.57007932663,0.249343439937,-0.243991017342,-0.713572800159,-0.570830047131,0.334981560707,0.861297249794,0.54970651865,0.209582209587,0.532378792763,-0.825382947922,1.23574995995,-0.23076441884,-0.0941562727094,0.399042367935,-1.05903911591,-0.112378001213,-0.216290742159,0.0339073464274,-0.288541972637,1.56806838512,-0.495625436306,-0.232600748539,-1.11913967133,0.229358866811,0.197321280837,-0.537710189819,-0.0167594011873,-0.669405460358,1.9402500391,-0.680000007153
2185,-0.513058900833,0.546160936356,0.656191766262,1.68598556519,0.327099978924,-0.633399963379,-0.892213225365,0.725448191166,0.448313176632,-0.328333437443,-0.0661781132221,0.956236183643,-0.066849052906,0.276045322418,0.26280349493,-0.113383047283,-0.933442354202,0.112753562629,-0.702706217766,1.24218773842,-0.500823020935,-0.121195778251,-0.219378814101,0.278842240572,-0.146074652672,-0.104831337929,-1.02959573269,-0.40975856781,-0.636582434177,1.66382956505,0.857298016548,0.498736977577,0.109806030989,2.2083132267,-0.330110281706,-0.469573795795,0.0659999847412,-0.0947000086308
3315,-0.19892552495,-1.6743016243,-1.16470181942,-0.719956994057,-0.309500008821,-0.613649964333,-1.29284548759,-1.03346145153,-0.254162609577,2.19685292244,0.0764115303755,0.921161651611,-0.792805194855,-0.263536214828,-0.240730151534,0.0763370320201,-0.799892663956,0.525707364082,0.937801122665,-0.805463075638,0.0973807126284,0.271300077438,0.0955783575773,-0.712777018547,0.337722122669,-0.738223314285,-0.365455061197,-1.25346803665,-0.458004295826,0.314309030771,-1.32160592079,-0.666976690292,-0.630531847477,0.369042515755,-0.514046728611,0.824450135231,-4.80245018005,0.186649993062
5289,-0.433833599091,-0.320730745792,0.156690627337,0.491398125887,-0.538100004196,0.378999948502,-0.173711806536,0.359146535397,0.37941545248,-0.552073895931,0.659832000732,-0.278156965971,0.641340553761,0.0743036419153,-0.364464521408,-0.393308728933,0.900120973587,-0.148003578186,-0.403439998627,-1.32097029686,-2.89623880386,-2.78651809692,-0.586428701878,1.70234501362,-0.740419209003,-0.0129183828831,-0.410594344139,0.0470947027206,-0.435490041971,0.108376652002,-0.241614803672,0.693228006363,0.947094678879,-0.2570733428,-2.90658807755,-0.0861772298813,1.81369996071,0.0738499909639
868,-0.0996877551079,0.67455381155,0.420022040606,1.40794610977,0.308699965477,-0.859849989414,-1.14102315903,0.503016531467,-0.322743356228,1.11444568634,-0.016091093421,0.956028461456,-0.191371902823,-0.105801016092,0.0709602534771,-0.193914085627,-0.858263015747,0.167166888714,-0.044296681881,-0.908327698708,-2.78873729706,0.867576003075,0.571058154106,0.0742626711726,-0.769635558128,-0.171506524086,-0.709337830544,0.0944291949272,-0.657089412212,0.403342306614,-0.461921274662,-0.393290191889,-1.46093153954,0.218012541533,-0.104888021946,-0.921199917793,0.750349998474,-0.796350002289
1677,0.358827292919,-0.594865679741,-0.25623396039,0.532506585121,0.307550013065,-0.953099966049,-0.344550669193,2.1472094059,0.405059993267,-1.96968817711,-0.557509124279,-0.410323560238,0.498563051224,0.771465063095,0.0806359052658,-0.206284537911,-0.971374750137,-0.332853525877,-0.382472753525,0.058196246624,-1.08807778358,-0.0358050316572,0.383858025074,0.758147835732,-0.631578445435,0.168720290065,-0.204933956265,-0.602854549885,0.08491499722,0.473467499018,0.474110752344,0.163655564189,0.643422424793,2.5873131752,-0.0954028815031,-0.359727978706,1.01364994049,-0.53149998188
7043,0.096761032939,0.532382726669,0.539880692959,0.261342287064,-0.382049977779,-1.43725001812,-0.158137023449,-0.976016998291,-0.118740603328,0.477462887764,0.739130854607,0.598173856735,0.178018137813,-0.414960086346,0.776320695877,-0.300423383713,-0.720186948776,0.0760480612516,-0.348286420107,-0.337804973125,-0.833055019379,0.11492022872,1.43987166882,-0.286190330982,-0.6841827631,0.307413697243,-0.659289956093,-0.591329693794,-0.250616461039,0.0292101353407,-1.00840938091,0.0296956822276,-0.697267472744,0.791213989258,-0.506106853485,-1.52250862122,-0.0793500095606,-0.914349973202
5613,-0.963582515717,0.574222266674,0.335473746061,0.719488978386,-0.0617500245571,-0.613449990749,-1.02725172043,0.0157831981778,-0.109405294061,-1.13638794422,-0.335364580154,0.47149926424,-0.22053232789,-0.457516610622,0.247296959162,-0.738037824631,-1.27040338516,0.372159391642,-1.17308175564,0.252157717943,-0.0478329956532,-0.0702737569809,0.969930529594,0.280906975269,-0.908642590046,-0.163622885942,-1.02183318138,-0.720687687397,-0.39041569829,0.315562278032,0.37667170167,-0.106964737177,-0.22082605958,0.958637833595,-0.58693087101,-0.964352667332,1.31029999256,0.684450030327
595,0.525785684586,-0.382202893496,0.643817067146,-0.841697335243,-0.889950037003,-1.43710005283,-0.747346758842,-0.566986262798,0.2630674541,-0.734458446503,-0.922125816345,0.46426153183,0.869406342506,-0.0815567225218,-0.289597272873,0.829825341702,1.06157028675,0.436781406403,0.522203743458,-0.76650840044,0.283226668835,0.469839125872,0.0690378472209,-0.359004378319,1.18424415588,1.94538450241,1.49535489082,0.454389691353,1.05211174488,-1.37015199661,-0.964718580246,-0.736223399639,-0.104923054576,0.410580992699,-0.593586325645,1.07147312164,-1.94994997978,-0.053200006485
4793,-0.314477801323,0.802295804024,0.550126194954,0.315774619579,-0.358850002289,-0.259299993515,-1.24398851395,0.78073745966,-0.926896452904,1.38525867462,0.252144306898,0.62357801199,-0.221033543348,1.10821926594,-1.00335001945,0.305705964565,-0.202316045761,-0.422250956297,2.15738320351,-0.390737503767,0.21240106225,0.082289122045,0.093283161521,0.366748064756,0.424082487822,0.0885734707117,0.739381968975,2.08938670158,0.200154066086,0.622175216675,-0.891619443893,-0.469511389732,-0.607588410378,0.835996508598,-1.28970444202,-0.354879975319,0.500699996948,-0.0489499941468
2736,-0.468925863504,0.0906944572926,1.09520363808,1.78198814392,-0.646350026131,-0.317100018263,0.401398301125,1.56070518494,0.84793061018,1.07047593594,0.0403688699007,1.08393239975,0.159063801169,0.205411314964,0.218441784382,-0.260568857193,-0.201177865267,0.597789764404,2.06325674057,-0.0194026082754,-0.366690844297,0.59911775589,0.547565996647,-0.304422676563,-1.17090010643,-0.74690592289,-0.212921053171,-0.549482524395,-0.539075016975,-0.214264959097,0.13811725378,0.11523155123,-0.460950195789,0.413588255644,-0.778118431568,-0.068823762238,1.41530001163,-0.309199988842
5290,-2.46208977699,0.70151925087,-0.859033763409,1.65679490566,-0.23630002141,0.686850011349,-1.08701896667,0.609860181808,1.28355896473,0.715380012989,-0.545654535294,1.20610070229,-0.197573691607,0.891368746758,-0.376344919205,-0.462971389294,-1.37634599209,-0.199303165078,-0.73534321785,1.26295983791,-0.476007372141,-0.487001568079,0.674937367439,0.334876924753,0.0527639985085,-0.00375400483608,0.973489880562,0.0279491692781,-0.191736504436,1.30090165138,0.51955550909,0.304474890232,-0.838356852531,-0.720476865768,-0.196693256497,0.458076894283,0.718950033188,-0.434599995613
6194,0.00660767778754,0.0981885492802,0.000235528204939,0.0,0.0,0.0,0.0434196442366,0.0744418501854,0.413990199566,1.16147720814,0.655275344849,0.230221003294,-0.527067899704,-0.700725913048,0.118835374713,0.250534027815,0.0,0.161912485957,1.23256659508,0.00193277001381,-0.11150097847,0.942219078541,0.0,0.0,0.392830729485,0.49019625783,0.312814205885,0.299114704132,0.657888293266,0.613244354725,0.543412148952,0.622601628304,-0.0335298292339,-0.999649703503,-1.08884996735e-05,0.000461603747681,-4.08510017395,0.331499993801
1676,-0.704106330872,0.68522888422,0.284282982349,1.81016504765,0.515399992466,-0.252300024033,-0.260908603668,0.880439817905,0.753110766411,0.186488077044,0.300019174814,1.11832559109,-0.117585018277,0.670779585838,0.220080554485,-0.0966366752982,-0.551366269588,-0.179499745369,-0.606192827225,0.99121594429,-0.19842082262,-0.120643094182,0.638810634613,0.579581201077,-0.611977219582,-0.358586043119,-0.570517599583,-0.542833983898,0.784546613693,0.563917040825,0.468771547079,0.495238959789,-0.490357071161,0.174572706223,-0.169416055083,-0.85065215826,-0.0737999677658,0.10980001092
23512,0.851140081882,-0.467938691378,-1.79938495159,-0.0968863964081,-5.10659980774,-0.798449993134,0.135677441955,0.710377156734,-0.517933905125,-2.44270062447,-0.146450147033,0.593978285789,0.344767153263,-1.34966552258,0.169699549675,0.769296705723,-1.6288383007,-1.82848131657,-1.0186560154,-0.697654724121,0.393269479275,0.157240957022,-1.39802408218,-0.318105697632,0.246593683958,-0.227191835642,-0.623049497604,-0.982449173927,-0.36283826828,-4.81565952301,-0.582584857941,-0.383069396019,-0.172076612711,0.400560736656,-1.34531879425,-1.0846259594,0.547250032425,-0.0365999937057
148022,0.453370124102,-0.215659558773,0.875480890274,-0.404852032661,0.48449999094,0.1575999856,0.219877317548,0.412588328123,0.00130102038383,-0.0215520858765,0.0872923284769,0.427195727825,1.25513267517,-0.109295271337,0.310522019863,0.0764956101775,-0.391291320324,0.078233897686,1.85247921944,0.0104261338711,0.342504650354,-0.60624974966,-0.386292010546,1.04825663567,0.941495060921,-0.340875715017,0.684922933578,0.0948411673307,0.405908048153,0.496282637119,-0.809545457363,0.853582620621,0.312040686607,-0.130960524082,-0.611620545387,-0.155288666487,-0.604850053787,-0.352100014687
1906,-0.0983205139637,-0.233650773764,2.17073845863,2.14099764824,-0.508650004864,0.551400005817,-0.824851095676,-0.19649811089,1.51680636406,0.0851866751909,-0.781713783741,0.165048807859,-0.358753174543,-0.295721709728,0.269206941128,-0.369403034449,-0.323529928923,0.0173771828413,0.575523436069,-0.344819933176,0.972018241882,0.900814890862,0.851586520672,0.218847364187,0.192679136992,-0.811712384224,-1.20296096802,-0.980978369713,-0.575209319592,-0.125893324614,0.503187596798,0.160271152854,-0.290512263775,-0.165408164263,-0.610898733139,-0.951860785484,-0.0648999810219,-0.0544999986887
8878,0.531892359257,-1.19693481922,-0.399483084679,-1.52976250648,-1.34334993362,1.71044993401,0.762902379036,-0.885229945183,-0.631040036678,-1.00092470646,-0.866377174854,-1.22843539715,0.0119815319777,-0.989710211754,-0.78846603632,-0.966881990433,-0.25304287672,-0.765980660915,-2.79084873199,-0.782184839249,-0.586563646793,-0.967561483383,-0.668030142784,-0.670611858368,0.0880122333765,0.084085457027,-1.38276982307,-0.514786601067,-0.605733215809,0.107398584485,-0.965703487396,0.0413822904229,0.169805929065,-0.322524309158,-0.542411088943,0.380101025105,-2.73094987869,-0.626600027084
