rid,CPC003_HA1E_6H:BRD-K63089472-001-02-7:10,CPC003_HA1E_24H:BRD-K63089472-001-02-7:10,CPC003_HCC515_6H:BRD-K63089472-001-02-7:10,CPC003_HCC515_24H:BRD-K63089472-001-02-7:10,CPC003_PC3_6H:BRD-K63089472-001-02-7:10,CPC003_PC3_24H:BRD-K63089472-001-02-7:10,CPC003_VCAP_6H:BRD-K63089472-001-02-7:10,CPC003_VCAP_24H:BRD-K63089472-001-02-7:10,CPC018_A375_6H:BRD-K63089472-001-03-5:10,CPC018_A549_6H:BRD-K63089472-001-03-5:10,CPC018_A549_24H:BRD-K63089472-001-03-5:10,CPC018_ASC_24H:BRD-K63089472-001-03-5:10,CPC018_HEPG2_6H:BRD-K63089472-001-03-5:10,CPC018_HT29_6H:BRD-K63089472-001-03-5:10,CPC018_MCF7_6H:BRD-K63089472-001-03-5:10,CPC018_MCF7_24H:BRD-K63089472-001-03-5:10,CPC018_NPC_24H:BRD-K63089472-001-03-5:10,CPC018_PHH_24H:BRD-K63089472-001-03-5:10,CPC018_SKB_24H:BRD-K63089472-001-03-5:10,NMH002_FIBRNPC_24H:BRD-K63089472-001-04-3:10,NMH002_FIBRNPC_6H:BRD-K63089472-001-04-3:10,NMH002_NEU_6H:BRD-K63089472-001-04-3:10,NMH002_NEU_24H:BRD-K63089472-001-04-3:10,NMH002_NPC_6H:BRD-K63089472-001-04-3:10,NMH002_NPC_24H:BRD-K63089472-001-04-3:10
4846,-0.0669999942183,-0.508778512478,-0.27164041996,0.123904123902,-0.390571177006,0.285090237856,-0.82442086935,0.118849992752,-0.777086675167,-0.0452257096767,-0.378899991512,0.0135187134147,-0.460413753986,0.841669261456,-0.0517000034451,0.767239868641,0.725678920746,-0.497949182987,0.291333287954,-1.6887024641,1.03417086601,-0.799910068512,0.19693082571,0.0178537070751,0.202046811581
1452,0.134499996901,1.15127336979,-0.784234583378,0.393400847912,-0.439512819052,0.828818917274,0.0111200371757,-0.470350027084,-0.0578326135874,0.160925537348,0.713750004768,0.728086292744,0.341711550951,0.540510952473,-0.301966667175,0.747874259949,0.00429000705481,-0.66658449173,0.377000004053,0.106571555138,0.415917783976,0.763678014278,1.80850040913,1.12216150761,1.30191218853
4776,-0.476099997759,1.50516855717,-0.641795217991,0.31960812211,-0.252789616585,0.0507678464055,0.219605594873,-1.29295003414,-0.231452435255,-0.693356990814,-0.0418499857187,-0.836277604103,-1.03774106503,-1.23982834816,0.824566781521,-0.817278802395,-0.212787032127,-0.359963625669,0.125699996948,0.356200963259,0.744268298149,-0.291362673044,-0.209408640862,-0.671216309071,-0.052996262908
6908,0.533199965954,0.903505086899,-0.111080512404,1.26494669914,0.0763141512871,0.429288059473,0.157238826156,1.09045004845,0.371316343546,0.763290762901,1.45155000687,0.246601015329,1.23106122017,1.52967905998,0.30463334918,0.0925199687481,0.808293163776,-0.637263119221,-0.309466660023,-0.107210233808,0.112368941307,0.15409514308,1.01013469696,0.778582811356,0.577446937561
672,0.326449990273,0.261917352676,-0.637404799461,-0.179705053568,0.285954296589,0.966385245323,-1.40142631531,0.0191000029445,0.698977351189,0.825423836708,-0.489350020885,0.270764291286,0.358384162188,0.986780643463,2.08113336563,0.527256250381,-0.342266947031,-0.377709984779,-0.0516000278294,-0.326506435871,0.669870138168,0.180245861411,0.594265818596,0.345005750656,0.827881336212
5710,0.0348499938846,1.38093590736,0.588466286659,1.29036855698,0.318276822567,1.82686018944,0.826295137405,0.768049955368,0.189628854394,1.00621724129,0.424899995327,0.956287443638,1.38342308998,0.593379855156,0.705766677856,-0.666929781437,0.346902638674,-0.0705243051052,-0.106700003147,-0.131750106812,0.888075947762,-0.263826787472,1.33406352997,0.816192150116,0.695387601852
2115,1.33104991913,0.771285653114,-1.01233696938,-0.044223934412,0.0398727208376,0.639895915985,1.00300824642,-0.395999997854,-0.329650521278,-0.214592456818,-0.99975001812,-0.193381816149,0.230038106441,-0.881654381752,-0.76859998703,0.409168124199,0.0200024545193,-0.996186554432,0.22596667707,-0.51617538929,0.709298849106,0.5673391819,0.17240190506,1.51164066792,0.0759683251381
7015,-0.816900014877,-0.233983367682,-0.888661205769,-0.473522007465,-0.656266689301,0.0406444966793,-0.285107731819,-0.336650013924,-0.373321712017,-1.0774512291,0.338699996471,-0.848089039326,-0.355632305145,0.478555440903,0.338933348656,-0.290643692017,-0.460645437241,-1.05039668083,-0.174099996686,0.216926157475,-1.56445026398,-0.245437145233,-1.60856997967,-1.05988335609,-0.932732224464
8726,0.70459997654,-0.413084685802,-0.104582510889,0.672885000706,-0.108123749495,-0.0226501561701,-0.57576084137,0.0121500045061,0.795081138611,1.26007258892,-1.15425002575,0.00118260085583,0.335576176643,1.41349482536,-0.129133343697,0.0474707484245,-0.883939266205,-0.834672749043,0.0677000060678,7.5541138649,1.39789426327,-0.430647283792,-0.162060290575,1.4111303091,0.447384357452
2185,-0.915449976921,-0.0243279784918,0.0220324099064,-0.299528539181,-0.978952765465,-0.434460937977,0.243700176477,-1.37159991264,-0.836354732513,-0.84777200222,-0.564300000668,-0.242638170719,-0.886551201344,-1.5386852026,0.285533308983,-0.0173880700022,-0.13415171206,0.0654840320349,0.247333347797,-0.474168032408,-1.42846393585,-0.728206336498,-0.535019993782,-0.807048678398,-1.04641246796
3315,0.0934000015259,0.390446692705,-0.325500905514,0.181461632252,0.172842517495,0.126672625542,1.1057831049,0.429749965668,0.660207033157,0.509161472321,-0.330500006676,0.41571700573,-0.646495580673,0.740009427071,0.716733336449,0.259935081005,0.691034555435,-0.153727024794,0.130899995565,0.0401354506612,-1.33806967735,-0.185866981745,-0.298491895199,-0.0180167555809,-0.34891718626
5289,-0.489050000906,-0.148435145617,-0.569953203201,0.0206525325775,-0.604499995708,-0.181930109859,0.125858038664,-0.746700048447,0.29216504097,-1.12412285805,-0.0411500036716,-0.937328875065,-0.23766002059,-0.674712300301,0.51859998703,-0.760647535324,0.481682538986,-1.23318135738,0.315400004387,0.125966057181,0.150500893593,-0.845883905888,-0.680983245373,-0.0416176021099,0.32772064209
868,-0.81274998188,-0.647823095322,-0.188781678677,-1.11880862713,-0.623715519905,0.0748584270477,0.206905245781,-1.32295000553,0.0136819779873,-0.30843397975,0.298150002956,0.545246481895,-0.766340017319,-0.322872757912,0.0791999995708,0.312560558319,-0.638693034649,0.458771824837,0.15463334322,0.282984435558,1.08116936684,0.777392029762,0.199841141701,0.0643754824996,0.452395915985
1677,-0.42435002327,-0.324425369501,-0.389460146427,-1.00457406044,-0.365263342857,0.71526747942,-0.234597101808,-0.65005004406,-0.586211919785,-0.518444538116,0.295599997044,-0.922504484653,0.917238116264,-0.378101170063,0.486833333969,0.116411700845,0.312693476677,0.100261643529,3.60680007935,0.0232162959874,0.0237004458904,0.47947281599,-0.522594630718,-0.52817773819,-0.494485020638
7043,-0.857450008392,-1.3714338541,0.0413835346699,-0.412482321262,-0.645113408566,0.0177565105259,0.455927252769,-0.618600010872,-1.11098337173,-0.329805314541,-0.196099996567,-0.171266332269,-0.108969047666,-1.08556616306,0.368300050497,0.201751768589,0.295492470264,0.24449685216,0.65080010891,-0.319476395845,-0.556429386139,-0.347470849752,-0.391634732485,-0.0515312999487,-0.598376333714
5613,-0.453649997711,-0.420362889767,-0.877773761749,-0.800700068474,0.217431649566,0.849167585373,-0.249429017305,-0.975499987602,-1.26653075218,-0.0599099062383,-0.991699934006,-0.722384512424,-0.585086941719,-1.52741968632,-0.239566668868,-0.466654568911,-0.0698998570442,1.6498054266,-0.122866690159,-0.16414731741,-0.787720561028,0.853807449341,-0.16956987977,1.09325098991,0.0236994028091
595,0.578599989414,0.43919813633,-0.103992179036,0.471282035112,0.645015001297,0.642157554626,0.794147491455,0.275649994612,0.719131529331,0.628494858742,0.808700025082,0.492546916008,0.133328437805,2.34841680527,-0.363866657019,-0.239228188992,0.296604633331,-0.632985591888,0.0329333245754,-0.218411803246,0.765828311443,0.0213939547539,1.0326294899,1.40773844719,3.52842378616
4793,-0.0491999983788,0.367400705814,-0.235969722271,-0.00912992656231,-0.135006576777,-0.488283932209,0.607006490231,-0.224749997258,0.679436087608,1.04122984409,-0.373950004578,0.754985332489,0.484969228506,0.866591870785,-0.928266763687,-0.689812660217,0.495134234428,0.265422254801,-0.277500033379,-0.668071389198,0.543272733688,1.52969646454,0.228604868054,1.29994463921,0.480256050825
2736,-0.687950015068,-0.0280396491289,-0.655769765377,-0.697854161263,-0.75295317173,0.849857926369,-0.0584627687931,-0.779399991035,-0.166316106915,-0.0400878638029,-0.192499995232,0.847254693508,-0.852543234825,-0.356374084949,-0.244366675615,0.131282404065,1.18958961964,-0.00434206426144,0.279166638851,-0.137679278851,-0.150537416339,0.910715818405,0.145362764597,0.498807191849,0.0781999528408
5290,-0.877550005913,-0.702695250511,-0.88971811533,-1.42908072472,-1.47402715683,-0.942646026611,0.157042577863,-1.89260005951,-0.0204818546772,-1.09774327278,-0.208800017834,-0.69729667902,-0.973060846329,-0.569452822208,0.188033342361,-0.128096729517,-1.2047662735,-1.01381063461,-0.243166670203,-0.12783151865,-1.30672621727,0.101390942931,-0.968450903893,-1.32150769234,-0.894999861717
6194,-0.295749992132,-0.0476466603577,0.000503975781612,0.0,-0.113623052835,-0.441850543022,-1.26979899406,0.0,0.0186818633229,0.0243906266987,-0.886449992657,0.0,0.358554571867,-0.681569337845,-0.712466657162,-0.266891568899,-0.000207464501727,-0.479598402977,0.000233333325014,0.0499585419893,-1.11938822269,0.000757484871428,-0.141520768404,-0.873448610306,0.443055868149
1676,-0.246149986982,-0.712643682957,-0.37249353528,0.156756043434,-0.0796881318092,0.477176308632,-0.117713615298,-0.939550042152,-0.309107542038,-1.09944105148,0.162049993873,-0.687119603157,-0.872096478939,-1.23974275589,0.626066684723,-0.934740424156,-0.332740306854,-0.306729406118,0.280200004578,-0.898262500763,-0.630586028099,-1.02836287022,-0.354600846767,-0.0740844830871,0.00806048512459
23512,-0.350199997425,-1.87575626373,-1.87104535103,0.420953094959,0.159992784262,-0.0967992246151,-0.457103818655,-3.88859987259,-0.0721626728773,0.308239907026,0.809100031853,0.589854478836,0.555587768555,1.68906676769,-0.53843331337,0.353793054819,-0.0137084275484,1.22846090794,-0.6671667099,0.8119815588,-1.60978269577,-0.271216392517,0.65331196785,0.785698235035,0.687134802341
148022,0.269450008869,1.52770400047,0.237302705646,0.705915927887,0.0794880986214,-0.494686603546,0.693234562874,0.97754997015,-0.735903382301,-0.6802932024,0.510150015354,-1.01326608658,-0.22732886672,0.415653824806,-0.557433366776,-0.243555992842,-0.038384784013,-2.17669844627,-0.206600010395,-0.874645709991,0.889605462551,-1.51454603672,-1.68367671967,0.568488478661,-0.268024146557
1906,0.582849979401,-0.113745689392,-0.416999101639,-0.0800277292728,-0.564713180065,-0.25317761302,-0.1749586761,-1.54480004311,-1.18105566502,0.295974642038,-0.456049978733,-0.483606636524,-0.765325963497,-2.29062414169,0.0186000019312,-0.695836126804,-0.0647814273834,0.411029368639,-0.0208333283663,-0.128781303763,-0.875418305397,-0.573863625526,-0.906707644463,-0.023454412818,-0.65825676918
8878,-0.34040004015,-0.360878348351,-0.871606886387,0.131384640932,0.458598732948,0.095823854208,0.485423028469,0.958500027657,0.617063164711,0.204940229654,0.652599990368,0.486289948225,0.859094977379,-0.183739125729,0.772599995136,-0.786975443363,0.399594008923,-0.672208726406,0.0447333306074,-0.0589162297547,0.743974208832,0.367660969496,0.76282286644,0.341320991516,-0.267293930054
3091,0.617900013924,0.0260123610497,-0.514812171459,0.357238203287,0.0300105661154,-0.170123353601,-0.41472452879,-0.141550004482,-1.68535602093,-0.0964531973004,-0.315000027418,-0.534695029259,0.250904113054,-0.50609433651,0.245000004768,0.248079955578,-0.139462381601,-0.170078128576,0.374833345413,0.57718873024,0.407702326775,-0.373325437307,-0.0110941343009,0.787646412849,0.280080616474
5743,-0.548049986362,-1.2881013155,0.318774342537,6.17082452774,-0.150817364454,-0.757949531078,-0.758187830448,-0.934549987316,-0.190397024155,-0.295275777578,0.33345001936,-1.24474692345,-0.881752133369,0.529125392437,-1.95813345909,-0.272307515144,2.52098822594,-0.0279435366392,0.0384666770697,0.259403944016,0.0830200612545,0.666885077953,-1.53677511215,-1.16727888584,-0.568808436394
5321,-1.24784994125,-0.644837856293,-0.487031757832,-0.111291885376,-0.746305167675,0.39241540432,-0.725717842579,-0.846099972725,-0.406411528587,-1.52036237717,-0.512499988079,-2.03003144264,-0.79442191124,-1.57324028015,-0.153233349323,-1.10368835926,-0.228542938828,0.047333765775,-0.314866632223,0.167316183448,-1.34956777096,-1.01419591904,-0.850717663765,-1.46455335617,-1.13927412033
4144,-0.826649963856,2.04656076431,-1.48981368542,0.874723315239,0.308390915394,0.962490797043,0.208700537682,0.405600011349,-0.392302572727,0.111746385694,0.114449992776,-0.433937132359,-0.484877705574,-0.868720412254,0.0809000134468,0.267386466265,0.44137185812,-0.366913050413,-0.322400003672,0.401875883341,-0.286543637514,1.51924526691,0.431505829096,-0.780250310898,-0.384442389011
1981,-0.884000003338,-0.0147721171379,-0.582882165909,0.369054794312,0.169999137521,-0.876290619373,0.421556293964,1.61629998684,0.0480456650257,0.698796570301,-0.136299997568,0.490425676107,0.137640595436,0.762368917465,-1.8967000246,0.115347146988,0.893246769905,0.941351890564,0.154766663909,0.861617386341,1.04015088081,0.618322730064,0.423635482788,1.21626675129,0.530631363392
695,0.567650020123,-0.347094863653,-0.606222867966,-0.121179044247,0.0694017782807,0.144892916083,1.96315586567,0.982699990273,0.586219966412,-1.15349769592,-0.029599994421,-0.14114792645,0.649980127811,0.526160061359,-0.0922999829054,0.412917196751,0.990819096565,-0.441324532032,1.16530001163,-0.878406524658,1.23714637756,-0.985286414623,-0.979886770248,-0.0140141099691,0.849960386753
10398,0.457049995661,0.995452523232,-0.383803486824,0.568540811539,-0.282749444246,-0.499214857817,-0.00230599939823,-1.19410002232,-0.761255800724,-0.687265217304,-0.856599986553,0.721170783043,-0.233737632632,-1.83765256405,0.40786665678,-1.22648954391,0.502452671528,0.503829956055,-0.133066669106,0.548210322857,0.495685636997,-0.246745944023,-0.39062744379,0.275836408138,0.461543828249
5708,-0.810000002384,0.369986146688,0.227515146136,0.160506248474,0.257728874683,-0.645372569561,0.798705339432,0.195399999619,-0.386078685522,-0.270897626877,-1.30309998989,0.938595533371,0.221103027463,-0.261829197407,-0.231333330274,-4.08951234818,-0.439907103777,1.4644677639,0.513066709042,-0.220597475767,-2.73008561134,-1.80154252052,-4.41128873825,-0.454554051161,-0.154688611627
1213,0.375349998474,-1.66586947441,-0.377102315426,-0.145846039057,1.02885150909,-0.100651577115,-0.372103601694,0.385700017214,1.11855328083,0.610252022743,-0.203899994493,-0.0786372423172,0.820225358009,1.62528455257,-1.15023338795,0.245299354196,0.274959146976,0.19360396266,0.282100021839,-0.0309999659657,0.75531411171,0.126583606005,1.18274831772,0.688439369202,1.05949664116
226,0.600300014019,0.740528821945,-0.25196698308,0.422280728817,0.324060320854,0.367826938629,0.788602888584,1.12269997597,0.397023916245,0.0635053813457,1.05320000648,0.67021715641,0.50423759222,1.4008795023,0.253199994564,-0.560001075268,0.487095236778,0.371752798557,-0.427266657352,-0.400992572308,-0.798336744308,0.547488152981,0.94232416153,1.338514328,1.00375366211
6777,0.409049987793,1.33413624763,-0.983499765396,0.0376014262438,-0.797026395798,-0.00846982561052,0.66798132658,0.717149972916,0.521424770355,-1.10865998268,-0.413750052452,-0.594703793526,-0.556348323822,0.542819917202,0.184733301401,0.505995035172,0.572632730007,-0.241109609604,-0.569233298302,-0.399404883385,0.833441972733,1.15517997742,0.060078933835,1.06172430515,0.894326806068
2113,-0.0526499971747,-0.195065572858,-0.515797019005,-0.861014962196,-0.701736271381,-0.576897084713,0.366980999708,-0.869400024414,-0.190024793148,-0.48734369874,-0.376749992371,-1.29577863216,0.0100218057632,-1.30081701279,-0.330433368683,0.23761536181,-0.676828145981,0.668511986732,-0.180466681719,-0.129263520241,-0.40444201231,-1.48659694195,-0.788824081421,0.419632285833,0.491841733456
3329,0.362800002098,0.626591622829,-0.502672553062,0.047274954617,0.57093334198,0.284843862057,-0.507899582386,0.764999985695,0.116702146828,0.364109039307,0.969699978828,0.263162016869,0.747642219067,1.28488481045,0.444899976254,-0.0788090899587,0.46412730217,-0.192332476377,-0.514300048351,0.791931152344,0.703873574734,-0.0826613083482,1.22877192497,0.836139917374,-2.0767018795
1050,0.374000012875,0.954123198986,2.5070233345,-0.192843154073,-0.115421354771,0.643654584885,0.15756829083,0.787050008774,-0.271571397781,2.69310379028,0.785349965096,1.097473979,0.428372085094,1.76871192455,0.0534333586693,0.220063060522,-0.390640616417,-0.0174270570278,-1.0285667181,-0.563128590584,1.71542739868,-0.008510440588,-0.934272289276,0.031370960176,-0.876640558243
9491,-1.05655002594,0.132184937596,-0.621883511543,-0.418294996023,-1.12677848339,-0.360524117947,-0.182906061411,-1.22955000401,-0.331722080708,-1.18209683895,-0.576250016689,-1.46456623077,-0.654229283333,-0.704890966415,-0.548033356667,-0.892304241657,-0.555563092232,0.0537775084376,0.202999994159,0.0278689861298,-1.14864897728,-0.66192728281,-0.198418721557,-0.897417545319,-0.516969323158
22926,0.732949972153,0.0420452095568,-0.0635700076818,0.652389526367,-0.0696437507868,0.311642050743,0.281465828419,0.667050004005,0.161348029971,-0.683569550514,1.22909998894,-1.34070396423,0.63987660408,-0.838868498802,0.315633326769,-0.132053315639,0.855666339397,-0.689867854118,0.137266665697,-0.212039858103,0.134503141046,0.484791040421,-0.0780729055405,0.716643929482,0.688287854195
5899,-0.62524998188,0.0969212576747,-0.313801795244,0.472712695599,-0.256235599518,-0.938160181046,0.16123944521,2.84049987793,0.419136375189,-0.444027394056,1.00865006447,0.846724510193,0.488543331623,0.978809535503,-1.93986678123,-0.414281636477,-0.308170109987,0.415525734425,-0.0274333208799,-0.34894323349,-0.141158148646,-0.384731531143,1.34318232536,-0.892939567566,0.58898216486
5467,-0.258100003004,0.566787540913,-0.890283286572,0.725891113281,-0.416666060686,0.564431548119,1.81570911407,-0.185599982738,-0.435929983854,-0.415359020233,-0.319499999285,0.564476072788,-0.817124605179,-0.180713370442,-0.150333330035,3.81123685837,0.303491771221,-0.0611925423145,-0.203366607428,-0.371916681528,0.15181581676,-0.472319036722,-0.735024571419,-0.695707917213,-0.243736580014
6774,0.497950017452,0.713182747364,-0.573253512383,-0.0640033259988,0.378008544445,0.292214602232,0.314551353455,-0.45560002327,-0.468544304371,0.347447514534,0.411000013351,0.276457965374,0.150421798229,1.07524454594,0.399733364582,2.01066946983,-0.777081370354,-0.191184714437,0.0852666571736,-0.26517149806,1.36405026913,0.857304811478,1.55324935913,1.07099986076,0.613352417946
1788,-0.73584997654,1.01920843124,-1.00009310246,-0.720272898674,-0.226252272725,-0.174894794822,-0.0857870951295,-1.09745001793,-0.567484557629,0.770875871181,-0.494000017643,-1.26586902142,-0.829842805862,-1.73056805134,-0.00323332846165,-0.334472686052,-0.0680919438601,0.198930233717,-0.178800046444,-0.459305942059,-1.59744954109,0.497672855854,-0.123968452215,-0.44187527895,-0.247086077929
5921,0.24145001173,0.40016078949,2.06404232979,2.15364027023,-0.23060323298,-0.726446866989,1.32248687744,1.59980010986,1.15400207043,-0.351400315762,-0.172250002623,-0.172458395362,0.432212054729,1.37570762634,0.0910333395004,0.873058021069,-0.523188710213,0.0889695882797,0.531633377075,0.0621995925903,-0.204899251461,0.551643133163,1.63599205017,0.493219017982,0.685441434383
5721,-0.225450009108,1.56316685677,-0.0539463609457,0.713994443417,0.887835800648,0.782547354698,-0.846676170826,0.234799996018,0.708492219448,1.54233729839,0.33544999361,0.422750532627,1.00272846222,-0.555532634258,0.0862000212073,-1.18859672546,-0.404236346483,-0.171739771962,-0.0474000014365,-0.0747811794281,-0.389299511909,0.314175873995,-0.0468001961708,-0.665958285332,0.385742664337
2263,-0.902050018311,-0.304107993841,-1.50059938431,-1.12749743462,-0.0344733148813,0.169150054455,-0.330014407635,-1.67634999752,-0.489749997854,0.457316279411,-0.225349992514,-1.64463472366,-0.695183157921,-0.297209084034,0.846066653728,-0.309658050537,-0.177796274424,1.28447937965,-0.00916668772697,-0.197629585862,-1.88071274757,0.658375501633,1.33034574986,-1.03017139435,-0.844381034374
808,-0.605250000954,1.83959507942,-0.775362253189,0.811629056931,-0.144390285015,0.192290902138,-0.289947718382,0.180150002241,0.233933642507,-0.94972461462,0.461699992418,-0.528372168541,-0.902582406998,-0.485775828362,0.191566675901,-0.98552942276,-0.445480644703,-0.356178194284,0.172600001097,-1.01628172398,-1.05585205555,-0.588358461857,-0.17589353025,-0.181619107723,0.0660097301006
