rid,DOS020_VCAP_6H:BRD-K51361049-001-01-0:5,DOS020_VCAP_24H:BRD-K51361049-001-01-0:5,DOS043_A375_24H:BRD-K51361049-001-01-0:5,DOS043_A549_24H:BRD-K51361049-001-01-0:5,DOS043_HT29_24H:BRD-K51361049-001-01-0:5
5720,-0.658965229988,-0.220110327005,0.00736214406788,0.287600010633,0.89655905962
466,-0.502117991447,-2.99282312393,0.216473564506,-0.318800002337,1.15312218666
6009,0.0687654018402,-0.474647283554,-0.532743155956,-0.763650000095,0.864882946014
2309,0.560073435307,-0.178187638521,0.625927984715,1.25915002823,-0.467570334673
387,-0.490725338459,-1.40469801426,-0.832159340382,0.129500001669,-0.189346328378
3553,0.0176954865456,0.481977820396,0.598719775677,0.721249997616,0.290114849806
427,-0.0750349313021,-0.45435243845,0.193324267864,-0.815800011158,1.52658224106
5898,-0.176366224885,-0.0395134687424,1.04123854637,0.405449986458,1.51336944103
23365,0.111958861351,-0.170863762498,-0.0506736077368,0.100850000978,-0.213562428951
6657,0.195577532053,0.751701235771,0.585344851017,0.0426000058651,-0.76890951395
5054,-0.827407479286,1.17716526985,-1.2913312912,-0.505850017071,-1.11543226242
3108,-0.864865899086,0.179018706083,0.00584518164396,-0.255800008774,-0.818155109882
1950,3.45083451271,0.314433455467,0.777083277702,-0.181949988008,0.358886301517
351,-0.0175961852074,-0.379767715931,0.646271467209,-0.232850015163,-1.11117720604
4846,1.98849534988,-0.103602677584,-0.118022695184,0.92359995842,-0.739349067211
1452,0.394226372242,0.232709109783,0.24236856401,0.129200011492,0.851690113544
4776,0.603086829185,0.469382554293,0.866322398186,0.253549993038,-0.377811402082
6908,-0.540942132473,-0.27008536458,-0.258628249168,-0.363999962807,0.716683626175
672,-0.0505194738507,-0.0674051046371,-0.037665784359,-0.909999966621,-0.395877659321
5710,-0.328807234764,-0.215356439352,0.112290792167,1.04400002956,0.296539783478
2115,-0.314192682505,0.493061244488,-0.483164817095,-0.869099974632,-0.0767110735178
7015,-0.47135424614,1.08075833321,0.12505325675,0.332399994135,-0.218969002366
8726,-0.0485002696514,-0.104585975409,-0.459066689014,-0.225549995899,0.857050955296
2185,0.339520066977,0.322319626808,0.789973378181,0.245749995112,-1.15432071686
3315,-0.175528198481,-0.2138440907,-0.412109851837,-0.542150020599,0.455411672592
5289,-0.735232770443,0.254078328609,0.226039975882,-0.188149988651,1.37043774128
868,-0.867201626301,0.32765185833,0.61230969429,0.132399991155,0.325712561607
1677,0.0505933016539,1.42566776276,0.241271600127,-0.727900028229,1.40901279449
7043,0.187648147345,0.192041829228,0.0815299898386,-0.482899993658,-1.25541579723
5613,-0.482393532991,0.41772595048,0.619826436043,-0.0533500015736,-1.5913977623
595,0.6777754426,-0.445554971695,0.311851412058,0.724099993706,0.464425265789
4793,-0.130626678467,-0.452561616898,-0.0243358314037,0.419649988413,0.723041713238
2736,2.5794301033,0.557261586189,0.907219290733,-0.219999998808,-0.158259883523
5290,0.172463297844,0.577601134777,1.26352965832,0.0611999630928,-0.0654391348362
6194,0.951433479786,0.174059092999,-0.000250180251896,0.00065000000177,-0.000254971440881
1676,-1.13652026653,0.987005233765,0.469885736704,0.0684499964118,-0.33382588625
23512,-0.000795841217041,1.72376394272,-0.023790307343,0.621549963951,-0.0594967156649
148022,0.0475902855396,-1.27436232567,-0.370674073696,-0.545700013638,-0.35556268692
1906,-0.546491324902,-0.310164988041,-0.122082568705,1.06505000591,-0.563329339027
8878,-1.11268758774,-0.403526693583,0.409324347973,1.63870000839,1.06057274342
3091,-0.425238311291,0.36436650157,-0.404642879963,0.595899999142,0.12379014492
5743,0.503134071827,-0.735460162163,0.508966743946,0.764999985695,-0.846453547478
5321,-0.68762332201,1.02378559113,-0.540961682796,0.141699999571,-0.741288244724
4144,-0.170090854168,-0.045119151473,0.178468972445,-0.217099994421,0.513890147209
1981,0.421996027231,-0.308689504862,0.678496658802,0.599900007248,-0.437678426504
695,0.854019463062,-0.550738692284,-0.183598518372,-0.0385999977589,1.17020344734
10398,1.46081256866,0.697046220303,-0.155591130257,-0.122999995947,-0.58735704422
5708,0.0120777487755,-0.197246015072,0.555115103722,-0.455449998379,-0.53077095747
1213,0.0915686786175,-1.05452823639,0.0152054727077,-0.123199999332,0.569535136223
226,0.555493116379,-2.05700802803,-0.518704891205,-2.37070012093,-0.237964481115
6777,0.465149492025,0.0106132626534,-0.544743299484,-0.125900000334,0.0241956785321
2113,0.0680393129587,0.717065095901,1.20509135723,0.15964999795,-0.115994617343
3329,-0.0592145100236,-0.202227681875,-0.462297648191,0.441399991512,1.65472900867
1050,1.11252820492,0.0510088503361,0.107541650534,0.0827000141144,0.271680563688
9491,0.828640282154,1.81728637218,0.217406615615,0.454899966717,-0.659234523773
22926,0.212576568127,-0.224681302905,-0.397271990776,0.388999998569,-1.61751437187
5899,-0.403793394566,0.541485548019,-0.0963373482227,0.42564997077,-0.693019330502
5467,-0.32044801116,-0.731350362301,0.232658773661,0.238800004125,0.503262519836
6774,-0.165111780167,-0.953226625919,-0.774072527885,-0.564799964428,-2.1007194519
1788,-0.294054120779,0.876222193241,-0.472027420998,-0.393099963665,-0.532053768635
5921,0.608655512333,-0.0675108134747,0.559033215046,-0.237899959087,-0.114315591753
5721,0.0777326449752,-2.69963359833,-0.234479784966,-0.88615000248,-0.55288952589
2263,0.639850378036,-0.0235287547112,-0.251495033503,0.195699989796,-0.7282294631
808,0.75955504179,-0.158193975687,0.609979569912,-0.0383499860764,-0.152814388275
30001,-0.859955668449,-1.47876381874,-0.0127117559314,-0.953700006008,-0.618382811546
348,0.320747375488,-0.363207250834,-0.258252859116,0.193500012159,-0.682198107243
30849,0.133984684944,-1.60639405251,0.346171170473,-0.370950013399,0.0946957841516
1454,-0.139361485839,0.625101745129,0.409276038408,1.0123000145,0.49900534749
6500,0.490293234587,-0.394821971655,-0.668695390224,1.51195001602,0.375530362129
5627,-1.14648389816,0.156186819077,-0.47900301218,-0.0871999934316,-1.22329831123
5715,-1.29390156269,-3.94050097466,-0.214339107275,-0.315200001001,-1.13621509075
4791,0.137690633535,-0.117608875036,0.0428277701139,-0.859349966049,0.0105501655489
56924,0.344424724579,0.142117202282,0.730207622051,0.236149996519,-0.329645842314
2690,-1.13402986526,-1.3599050045,-1.65611159801,0.124599993229,0.388346642256
1019,0.0375924482942,-0.582852125168,-0.266442537308,-0.936049997807,-0.326925039291
51422,0.759932398796,0.363606363535,-0.495960712433,-0.567449986935,-0.725367903709
5788,-0.0243130940944,0.619927167892,0.197836220264,0.604250013828,0.00546440761536
6709,-0.639214336872,-1.40937960148,0.427593439817,-0.457200020552,-0.0417382270098
1277,-0.678568184376,2.46926283836,-0.0693508461118,0.582799971104,0.325927853584
993,-0.526950836182,0.372130006552,-0.817223966122,0.073649995029,-0.71851837635
7157,0.240560472012,-2.04762268066,-0.770897448063,0.301699995995,-0.00840268284082
1958,0.168433606625,-0.365812242031,-0.622803449631,-0.292499989271,0.126574143767
4582,-0.561754643917,0.310427159071,-0.768921732903,-0.477650016546,0.00324221886694
9212,-1.42924630642,-0.593307971954,-0.00910459458828,-0.113499999046,-0.448942512274
8440,0.34722918272,-0.180307164788,0.406415998936,-0.216250002384,-0.474531471729
6790,0.0537941455841,-1.23585677147,0.987328529358,0.471749991179,-0.118071235716
8851,0.824047803879,-0.00771251320839,1.40726161003,0.292450010777,0.355682492256
2534,-0.41546612978,1.34683907032,0.155484706163,-0.355749994516,1.30612742901
4893,-0.00519263744354,0.998778343201,0.588289141655,-0.820850014687,0.118685334921
665,0.411686658859,0.411870479584,0.343106895685,1.06215000153,-0.623099505901
4313,0.0320853814483,-0.235445514321,0.476663023233,-0.395700007677,-0.0684444010258
1022,0.466943740845,-0.660873889923,-0.602226734161,0.228049993515,0.704099535942
5880,2.1739089489,-0.419132500887,-0.844375669956,-0.90984994173,-0.186344146729
3162,0.219950631261,-1.4396238327,0.450641095638,1.20574998856,-0.369566529989
1282,-0.311599642038,0.616055905819,-0.131487697363,0.771600008011,-0.140676528215
3383,0.44367235899,-1.12395453453,0.619145393372,-0.323449999094,-0.330153763294
727,0.428542673588,0.0515311807394,0.55319583416,0.654299974442,-0.270235389471
4792,-1.53516817093,-0.863465547562,-0.548527479172,0.0645000040531,-0.749161720276
4794,-0.822572052479,0.272745788097,0.330276608467,0.0535500049591,-0.842838764191
902,-0.790600299835,0.363500058651,0.799264013767,-1.0638999939,-0.214128524065
8091,0.998830854893,2.08631086349,-0.180032789707,-0.103600010276,-1.52097845078
3486,-0.362076431513,-0.982407808304,-0.384915202856,0.226549997926,0.751841902733
10818,0.317944347858,-0.63185942173,0.374310165644,-0.371399998665,-0.73212325573
3454,0.811603784561,0.43767568469,-0.194384261966,-0.271250009537,-1.02908408642
4282,-0.535166978836,-0.360361456871,0.41693598032,-0.855100035667,0.80887824297
1605,0.737089633942,-1.29363536835,-0.790197312832,-0.81970000267,-1.04763126373
10644,0.901184141636,3.70262742043,-0.341209232807,-0.028550028801,0.27978143096
2065,0.101188987494,0.265921592712,-0.585926651955,-0.925949990749,0.215664535761
8321,0.844199955463,0.335825532675,0.204501673579,-0.159999996424,0.277768611908
8503,0.0312999486923,-0.262015402317,0.346703261137,-0.229649990797,-0.995981931686
7027,-0.710504174232,0.131144985557,-0.901488959789,-1.67079997063,0.0339728631079
6850,-0.205220341682,0.82505017519,0.391777932644,-0.175449982285,0.799335479736
1978,-0.190777420998,-0.757507681847,-0.336280405521,0.361649990082,-0.344302564859
896,-1.11140704155,-1.0419074297,0.846948862076,0.432250022888,-0.14172360301
5777,0.100205667317,-0.416202187538,0.20895037055,0.180349990726,-0.00222497060895
1846,0.918026506901,0.245607391,0.764450550079,-0.498000025749,-1.28510820866
5925,0.247686848044,5.14430046082,-0.520591080189,-0.310849994421,0.0170631930232
142,-0.0161502957344,-0.472610592842,-0.659035086632,-0.472550034523,0.762780487537
1021,0.680963516235,0.311529755592,0.416277378798,-0.783800005913,-0.407452464104
5699,-1.41250669956,0.219846591353,0.670433521271,1.24714994431,-0.118279404938
8061,0.302800744772,1.9431232214,-0.365019053221,0.0792500004172,0.0831710994244
1870,-0.479827940464,0.580879986286,2.22214794159,0.0449000000954,-0.171370878816
1398,-0.379822075367,-0.485088557005,0.153220653534,-2.25045013428,0.477295726538
3312,-1.02445399761,0.0173381194472,0.0273554567248,0.170050010085,0.294430792332
891,0.550129294395,-1.22982382774,1.09822964668,0.241549998522,-0.451815605164
4775,0.632573187351,-0.641149640083,-0.245912671089,-0.662250041962,-0.564633488655
5111,-0.0421612560749,0.0288406908512,-0.631207108498,0.394300013781,0.392105877399
5696,0.971638858318,-0.442649185658,0.306853741407,0.636550009251,0.233368948102
5588,-0.686781227589,0.169981315732,-0.395813971758,2.32244992256,0.206123530865
6839,0.889316856861,0.0668558776379,-0.121376901865,0.622699975967,-0.0438438691199
329,0.0730637535453,0.220290601254,0.347407162189,0.618950009346,-0.0182807296515
5058,0.0512583404779,-0.26439628005,-0.713122844696,0.138199999928,-1.38348400593
998,1.86194193363,-0.54337567091,0.968836784363,0.995999991894,-0.360780984163
9134,0.0919228345156,0.040296472609,-0.204938039184,0.88514995575,-1.18989157677
6616,1.22507309914,0.176458984613,0.246395379305,0.818749964237,-0.211425483227
5223,-0.573728621006,-0.654641032219,-0.480549395084,-0.555350005627,0.188254088163
4690,1.45458376408,-0.882174491882,2.08519911766,2.47650003433,0.0418231859803
958,1.03735864162,0.0041571483016,-0.452084869146,-0.791649997234,-1.2898670435
1616,-0.786116361618,0.244541376829,0.471903026104,-0.16210000217,0.268662005663
991,-0.410520285368,-0.180758818984,-0.000311970565235,0.164849996567,0.103404447436
6347,0.804131507874,-0.206678554416,0.746731221676,0.427900016308,-0.766927659512
6714,-0.60681951046,0.29600918293,0.432336091995,-0.133700013161,0.513518095016
652,0.229057043791,0.438620001078,-0.301280498505,-0.351099997759,0.357547909021
4331,0.169300988317,0.433751344681,-0.0363668948412,0.417249977589,-0.531037926674
7099,0.0569422766566,-0.229771837592,-0.614853680134,-0.206899985671,0.499968111515
10320,-0.0148345753551,0.551954984665,-1.41175401211,0.0456500053406,0.562708675861
2042,-0.211991325021,2.01242995262,-0.531845808029,-2.45449995995,-0.194317296147
843,-0.117952734232,0.373444736004,0.0735163241625,-0.612249970436,-0.8832077384
840,0.647298574448,0.231851890683,0.0363609939814,0.403949975967,0.432600408792
7048,-0.461658120155,1.54621863365,-0.819583237171,0.025549992919,-0.30405035615
4851,-0.250395417213,0.719062209129,1.34691083431,0.343349993229,-0.268972158432
6464,-0.134230598807,0.671919584274,0.302878439426,-0.300900012255,0.511544108391
23410,0.0346296727657,-0.408670753241,1.2035586834,-0.835500001907,-0.361061215401
54205,-0.338006079197,1.0434961319,-0.150182679296,0.451249986887,-0.946073770523
2770,-0.722417891026,-1.16825914383,0.135873571038,1.6726000309,-0.116533607244
80204,-0.944559693336,-0.36616897583,0.353110551834,1.37625002861,-1.58070862293
4208,0.523239195347,-0.362435728312,-0.191795140505,-0.891149997711,0.438730597496
1845,-1.01927578449,-3.57517957687,-0.675650954247,-2.49580001831,-0.679906249046
23368,-0.21194934845,-0.218854025006,1.19395577908,-0.352349996567,1.01210939884
5583,-0.28826290369,-0.327078431845,-0.455301135778,-0.620849967003,-1.69525778294
8900,0.470674991608,1.42188191414,-0.461859047413,0.162049993873,0.330013155937
581,0.343088597059,0.793680667877,0.443035513163,-4.2281498909,0.27071416378
6193,0.324358642101,-0.675557017326,0.212133854628,-1.08669996262,-0.0347483642399
6622,0.403097212315,0.821301758289,-0.0449151918292,1.36470007896,0.699957072735
11261,-0.836065232754,-0.429157346487,-0.823691964149,0.893050014973,-0.230215772986
6696,-0.0668209046125,-0.239806324244,-0.16120095551,1.42455005646,-0.198285609484
8312,1.13818740845,-1.04650604725,0.173329204321,1.8736000061,0.784252583981
835,3.69645595551,-0.205513715744,-0.279945671558,0.370000004768,-0.0374995321035
8324,0.180486515164,-0.602944552898,-0.75819247961,-0.708550035954,-0.524779736996
1848,0.665083289146,0.883385896683,-0.384400248528,2.37870001793,-2.10551857948
154,-0.404730319977,-0.0629184171557,-0.441662609577,0.0593000203371,-0.212814241648
4312,0.088993370533,0.715859651566,0.905810058117,-0.631449997425,-0.990032434464
994,-0.0827092528343,-0.685023725033,0.119783952832,-0.0473999977112,-1.46144783497
2048,0.354176402092,0.39269644022,-0.710448086262,0.0467000007629,-0.817004859447
1111,-0.660698115826,-1.21696567535,0.698117375374,0.149499982595,-0.307064056396
5154,-0.726912796497,-0.474906176329,0.759810447693,0.528000056744,1.08967936039
2920,-1.01969134808,-0.746589124203,-1.02127790451,0.100900009274,0.234720349312
3122,0.0442912727594,-0.544028997421,-0.810386896133,-0.846650004387,-1.52699124813
2769,1.38788127899,0.794664621353,0.602908015251,-0.164350003004,-0.0794236958027
5900,0.515044271946,-1.01964175701,-0.360684871674,0.337050020695,0.160675361753
6304,0.416949868202,-0.427776217461,1.39238131046,0.615400016308,0.959486186504
5211,0.0594741776586,-0.35493093729,1.07165920734,0.693499982357,0.573329687119
2886,0.562704324722,0.352964937687,2.69090175629,-0.0144500136375,-0.399983763695
9261,1.09173834324,-0.637865722179,-0.0795820578933,-0.521799981594,-0.227331459522
8569,0.509009540081,0.42856746912,0.000315543264151,1.15425002575,-0.617801070213
3303,0.171459704638,1.6764383316,-0.613980293274,0.0784000009298,-0.165570288897
5331,-0.424681007862,-0.158791616559,1.20560741425,0.2160500139,-0.75619918108
5347,-1.14892888069,-0.490193843842,-0.485942840576,0.930649995804,1.1111484766
4638,0.267490983009,0.323238283396,-0.934135079384,0.871500015259,-0.411750942469
2264,1.92894136906,-0.590724289417,-0.629538059235,2.32395005226,-0.756149530411
1029,0.356067866087,0.453628659248,0.622437953949,-0.607349991798,1.01067531109
1027,-0.476806223392,0.477670282125,0.251841515303,0.487250000238,-0.461917340755
