rid,CPC009_A375_6H:BRD-A74980173-001-09-3:10,CPC009_A549_6H:BRD-A74980173-001-09-3:10,CPC009_A549_24H:BRD-A74980173-001-09-3:10,CPC009_HA1E_6H:BRD-A74980173-001-09-3:10,CPC009_HCC515_6H:BRD-A74980173-001-09-3:10,CPC009_HEPG2_6H:BRD-A74980173-001-09-3:10,CPC009_HT29_6H:BRD-A74980173-001-09-3:10,CPC009_MCF7_6H:BRD-A74980173-001-09-3:10,CPC009_MCF7_24H:BRD-A74980173-001-09-3:10,CPC009_PC3_6H:BRD-A74980173-001-09-3:10,CPC009_PC3_24H:BRD-A74980173-001-09-3:10,CPC009_VCAP_6H:BRD-A74980173-001-09-3:10,CPC009_VCAP_24H:BRD-A74980173-001-09-3:10,CPD003_MCF7_6H:BRD-A74980173-001-08-5:10,CPD003_MCF7_24H:BRD-A74980173-001-08-5:10,CPD003_PC3_6H:BRD-A74980173-001-08-5:10,CPD003_PC3_24H:BRD-A74980173-001-08-5:10,MUC.CP004_MCF7_6H:BRD-A74980173-001-06-9:10,MUC.CP004_MCF7_6H:BRD-A74980173-001-06-9:3.3333,MUC.CP004_MCF7_6H:BRD-A74980173-001-06-9:1.1111,MUC.CP004_MCF7_6H:BRD-A74980173-001-06-9:0.3704,MUC.CP004_MCF7_24H:BRD-A74980173-001-06-9:10,MUC.CP004_MCF7_24H:BRD-A74980173-001-06-9:3.3333,MUC.CP004_MCF7_24H:BRD-A74980173-001-06-9:1.1111,MUC.CP004_MCF7_24H:BRD-A74980173-001-06-9:0.3704
4846,2.65590167046,0.312741816044,1.10000002384,0.47467404604,-1.74689996243,-0.82156932354,0.609839856625,-0.412649989128,0.785250008106,1.44167435169,1.43373262882,0.273021161556,0.769460082054,-0.383700013161,-0.155688583851,0.0645241811872,0.147050008178,-1.53873348236,0.20829488337,0.0538675785065,-0.206991270185,-0.12486666441,0.671949982643,0.790364980698,1.87395441532
1452,-1.02530694008,-0.37795740366,-0.0340499989688,-4.26220035553,0.166800007224,-2.39821982384,-0.55732691288,0.145599961281,-1.20624995232,-2.57052206993,-0.20379088819,-0.162618279457,-1.16692245007,-0.743499994278,-1.00209569931,0.187759160995,0.764899969101,0.29996752739,-0.929277181625,-0.36196398735,-2.82361030579,0.29526668787,-1.04725003242,0.482318222523,-1.58049142361
4776,1.31712555885,0.912808060646,-0.527949988842,-0.369676351547,-0.472299993038,0.540040493011,0.294104009867,2.66135001183,1.99340009689,1.49189960957,0.272675514221,-0.367646485567,0.519806861877,-1.08029997349,0.28994011879,0.895880699158,-0.402449995279,2.17802643776,0.847671031952,-0.670493721962,0.550119757652,0.275966674089,0.0141500085592,-0.779533267021,0.503359735012
6908,0.251382768154,-1.20613002777,0.206600010395,0.520647108555,1.19389998913,-0.81052750349,-0.597752451897,1.58920001984,-0.215849995613,-0.941384971142,-1.89433252811,-0.0522565841675,-0.681267619133,-0.570399999619,0.341342747211,-0.409854948521,-0.237300008535,-1.35288476944,-1.14005255699,-0.971305131912,-1.63939321041,0.284833312035,-0.200149998069,1.12243878841,-0.700208306313
672,-1.54735171795,-0.0701995640993,0.396149992943,-0.652896344662,-0.388599991798,0.228930681944,-0.163716524839,2.09999990463,-1.99974989891,-0.179220795631,-1.01959991455,0.106319211423,-0.0819896757603,2.84459996223,-0.00587895512581,0.0446715056896,0.507750034332,-0.349852114916,-0.503806352615,0.578953623772,0.898858785629,0.154533326626,0.910750031471,1.01840150356,0.132526114583
5710,-1.72475886345,-1.51147210598,-1.19175004959,-1.8373503685,0.674499988556,-2.02221035957,-1.29778432846,1.01960003376,-0.0210999958217,-1.66909039021,-1.67517066002,0.209302276373,-2.62603163719,-0.2825999856,-0.842836558819,-1.22727000713,-0.756250023842,-4.10009860992,-1.2933075428,0.243945866823,-0.772086143494,-0.0693000257015,0.0,0.112318940461,-0.288270443678
2115,0.858206748962,0.146687507629,0.599549949169,0.546969890594,-1.92850005627,0.152460023761,0.183930307627,5.1606502533,2.68784999847,0.476156413555,-0.266850113869,-0.328621029854,1.51415789127,-1.27030003071,-1.11064219475,-0.871162950993,0.825749993324,-0.297408998013,0.303791075945,-0.107084810734,-0.553690969944,-0.121666654944,0.332899987698,-0.914157748222,0.897024989128
7015,1.25720596313,-0.260090231895,-0.575100004673,0.460114479065,0.790899991989,0.783265709877,0.959312856197,3.42925000191,2.77670001984,0.959859311581,0.400518387556,0.166202545166,0.864839673042,-1.33819997311,1.30013310909,0.802588284016,-0.417950034142,0.975090563297,1.04847276211,0.125044777989,0.896785616875,0.214433312416,-0.1113999933,-0.650131225586,0.333381861448
8726,-0.829661011696,0.945322036743,1.21545004845,0.433319747448,0.0482000000775,0.415001571178,-1.02656292915,0.231849968433,-2.84704995155,0.853482484818,-1.2389125824,0.275979965925,-1.46566700935,0.550000011921,-0.112837828696,0.13522619009,-0.169150009751,0.240544497967,-0.338094949722,0.625840067863,0.03806925565,-0.0402999967337,1.22230005264,0.795349061489,0.0028134137392
2185,1.14025449753,0.998705148697,0.356150001287,-0.00334224104881,-0.361999988556,0.840337753296,1.50657749176,5.12689971924,2.15895009041,3.1466562748,0.183131337166,0.328834086657,0.570051729679,-1.57770001888,0.333649992943,0.546579003334,0.120200008154,1.33319270611,0.933080554008,-0.849254965782,0.0977840647101,0.522500038147,-0.351750016212,-0.913539350033,1.69973766804
3315,-0.248559385538,-1.23736763,0.453700006008,0.579920887947,0.674499988556,-0.0628477632999,-0.632161021233,0.488299995661,-2.48885011673,-1.65210342407,-2.36933422089,-0.46202069521,0.256854683161,0.505900025368,-0.0853232219815,0.316375523806,-1.50689995289,-1.21982371807,-0.567924201488,-0.445128381252,-2.0902557373,-0.564033389091,-0.148399993777,0.453170597553,-1.37627410889
5289,-0.280765324831,0.783396065235,0.117300003767,-0.731457650661,0.169799998403,0.62066245079,0.179962873459,4.30394983292,0.320299983025,-0.379752576351,-0.414809525013,0.102300345898,1.27736926079,-1.44229996204,0.445662438869,0.782168865204,0.85514998436,1.00828754902,0.515892803669,-0.94279718399,0.0420654192567,0.504733324051,-0.298350006342,-0.116475582123,0.462002187967
868,0.827123522758,0.373900920153,0.33314999938,-0.449046373367,-1.14579999447,-0.358774423599,-0.436110824347,0.665300011635,0.119150012732,0.0620391368866,-0.433372557163,-0.747766137123,0.954849600792,0.587700009346,-0.228153586388,-0.748950481415,-0.478849977255,0.144720837474,0.98564350605,-0.213950932026,-1.41335177422,1.49160003662,-0.399300009012,-1.02072918415,0.598993003368
1677,1.36937260628,2.06243991852,0.39849999547,-0.217354163527,1.44900000095,1.18347549438,0.587925076485,4.11389970779,3.6890501976,0.640898048878,1.75229942799,-0.147470220923,2.54532837868,0.445199996233,-0.571232557297,0.496467381716,0.0669500082731,0.471058160067,0.147670507431,0.267714321613,0.997202813625,-0.227166682482,-0.253000020981,-0.559522688389,0.352191627026
7043,0.996491372585,0.519448757172,-0.48299998045,-0.414302408695,-0.481700003147,-0.274856716394,-0.663475453854,1.76850008965,1.04375004768,1.79583024979,-0.789700686932,-1.87283968925,1.72503614426,-1.22909998894,-0.183256417513,0.698012948036,-0.195050030947,-0.0989211201668,-0.916470646858,-1.28922975063,-0.940531909466,0.772300004959,0.0624000057578,-0.695033431053,1.3234064579
5613,0.749312996864,-0.0830473303795,0.108900003135,-0.302410900593,0.773100018501,0.583604812622,0.265578508377,3.73084998131,3.28590011597,2.09189224243,0.507191419601,-0.66299110651,-0.459373980761,-1.06939995289,-0.426932156086,0.580142617226,0.381399989128,1.3677188158,0.864345014095,0.135732188821,0.863583505154,0.885433375835,-0.271600008011,-0.815321743488,1.78742861748
595,-1.68562722206,-0.663643598557,-1.26850008965,1.15206122398,-1.33340001106,-0.91450303793,-0.959759652615,-0.208400011063,-1.90689992905,-1.50843775272,-0.97739481926,0.887787938118,-0.334582835436,0.588500022888,0.210748925805,-0.710054159164,-0.889099955559,-0.986522912979,-0.766714811325,0.053290143609,-1.3423101902,0.566066622734,0.184149995446,0.86344742775,-0.683371901512
4793,1.66418623924,-0.391555070877,1.85514998436,1.08100008965,1.85930001736,0.356888771057,0.203342735767,2.65190005302,2.73215007782,-1.25202214718,1.01857864857,1.47631847858,0.268182456493,-0.811200022697,0.905528962612,0.487250506878,-1.18809998035,-1.2803696394,-0.282325953245,-0.228414565325,-0.923802256584,-0.163300007582,-0.151999980211,-0.160444378853,-0.272656947374
2736,1.65512394905,-2.19447994232,-0.812100052834,0.200180605054,-0.674499988556,-0.0017992076464,1.14221417904,2.34319996834,2.14335012436,1.57788228989,0.047062754631,-0.121033646166,-0.497062623501,-1.08940005302,-0.219773441553,-0.281630158424,-1.09440004826,0.835234820843,-0.364636778831,-0.769772410393,0.393890887499,0.986966669559,0.439899981022,-0.669094264507,1.78127372265
5290,1.48603820801,0.134012788534,0.00340000027791,0.948622584343,-3.5218000412,0.274420320988,2.1263692379,0.927700042725,1.13545000553,2.61797094345,2.67254495621,-1.85939526558,0.852799654007,-0.483500003815,0.160469532013,1.12414836884,-0.489000022411,0.978668630123,1.19609069824,-0.773631930351,-0.00714971125126,0.0467000007629,0.931499958038,-0.920643925667,-0.436236619949
6194,-0.778950035572,0.0480902902782,-1.47510004044,-0.167313218117,0.00130000000354,0.242210254073,-0.71305590868,-0.562849998474,-2.18630003929,-0.859437704086,-0.43898832798,0.22530297935,-3.41353273392,-0.852999985218,-0.84468716383,-1.85587155819,0.344449996948,-0.726847648621,-0.0705695226789,0.891871869564,0.513480424881,0.0,0.0,0.0,-0.000162592477864
1676,0.575845658779,0.28897279501,-0.0852499976754,-0.498406410217,-1.30920004845,0.433872193098,1.17231965065,2.49495005608,1.29949998856,2.60948872566,-0.664236903191,-0.406686961651,0.590125739574,-0.338400006294,-0.0961179509759,1.01736736298,-0.070700019598,1.44610571861,0.849951088428,-0.753738939762,0.154803797603,0.352366685867,-0.32230001688,-0.763654530048,0.774559378624
23512,-0.108133792877,1.55707871914,0.961249947548,0.00135783851147,0.643400013447,-0.174543023109,-1.09248924255,0.66345000267,0.401050001383,-0.393857300282,0.700657725334,0.0444127693772,-0.302808821201,0.29129999876,0.0305667966604,0.0451694540679,0.754999995232,-0.348500728607,-0.276059925556,0.604464590549,-0.587367713451,0.1807333529,-0.325100004673,-1.99069452286,0.484898865223
148022,0.176520287991,-0.920027673244,-0.311000019312,-0.880426943302,-0.973500013351,-0.929130673409,-0.195765987039,2.74965000153,-1.88010001183,-0.964350163937,-4.08449935913,0.279434770346,-0.515881061554,-0.962300002575,0.0289449095726,0.136540591717,0.269500017166,-0.559674978256,-1.86805868149,-0.743259429932,-1.27735948563,0.922933340073,-0.0608499646187,-1.02726042271,1.15075862408
1906,0.839355170727,0.152730062604,1.37460005283,-0.845282912254,-0.0126999998465,0.809746265411,1.22701108456,2.15009999275,2.64055013657,1.72515320778,-0.600939273834,-0.162784293294,0.806263327599,-1.68789994717,0.65698236227,-0.388577461243,0.571999967098,0.427522182465,0.700129806995,-0.347532868385,1.50318706036,0.279866665602,0.200699999928,-0.899446249008,0.515706062317
8878,-0.435279488564,0.288540840149,-0.125049993396,-1.47404158115,-0.527999997139,-0.476137936115,-1.51182043552,-1.32940006256,-2.24370002747,-1.25505185127,-1.73464930058,0.0980220660567,-0.399591684341,-0.119800001383,0.431828767061,-0.053315423429,-0.430950015783,-1.70922470093,-1.68920826912,-0.763591527939,-1.09719955921,-0.359566658735,-0.0573000013828,-0.6452947855,-0.555065691471
3091,-1.03240323067,1.77936863899,0.567849993706,0.586553812027,-0.782299995422,0.29559764266,0.449537813663,-0.12144997716,-0.878650009632,0.106678955257,0.537971496582,0.36364710331,0.199467644095,0.407400012016,-1.09964287281,-1.10958433151,-0.487949967384,1.34058773518,0.569738030434,0.356530308723,0.790437102318,-0.120633304119,0.599099993706,-0.255518436432,-0.0190016627312
5743,0.316612124443,0.31084766984,-0.452999979258,0.17042735219,-1.02919995785,-0.144940629601,-0.872445046902,1.42829990387,0.80805003643,-0.976094007492,0.319851398468,-0.106670320034,-0.355200469494,-0.53820002079,-0.73967218399,1.43636894226,1.5720000267,1.53096115589,0.791445016861,-1.35216844082,-0.0302575230598,-0.136299997568,-0.902899980545,-0.492440640926,0.597564697266
5321,-0.0407478399575,0.913079738617,-1.10535001755,-0.147853404284,-0.0366000011563,0.201972424984,0.408557206392,1.47039997578,1.49374997616,2.48611569405,1.06414711475,-0.77336537838,-0.275963693857,-0.0825000032783,0.149156361818,0.876039862633,-0.265300005674,0.843319296837,0.693853199482,-0.206828162074,0.745423972607,0.18829998374,-0.337249994278,-0.998476982117,0.203294605017
4144,-0.329413086176,0.135391026735,-0.628949999809,-0.109833151102,3.30139994621,-0.150255531073,0.993298530579,1.44814991951,2.44325017929,0.952484667301,1.58172786236,-0.751480460167,-1.07695794106,-2.25040006638,-0.346921592951,0.722217679024,0.0719999969006,1.26044905186,0.616582870483,-0.0793251693249,0.129483938217,-0.0125333070755,0.222249999642,-0.594873070717,0.549715995789
1981,-0.401308745146,-1.1384049654,0.729050040245,-2.22451448441,-0.722400009632,-0.759201526642,0.674907147884,0.192450016737,1.9455499649,-0.0825958251953,1.35195875168,2.44159555435,1.49627363682,-0.152899995446,-0.470446914434,0.239582121372,0.668749988079,0.275171995163,-0.0635192096233,0.576761960983,-1.1616538763,-0.228933334351,0.382349997759,-0.251684874296,-0.603970527649
695,-0.089565128088,1.0190705061,-0.730100035667,0.00957226753235,2.04189991951,0.0323970168829,0.16548794508,1.85899996758,1.50695002079,-0.871028363705,1.4706748724,-0.894592285156,-0.646031737328,0.563700020313,-0.405790269375,-0.721407651901,-1.0949999094,-0.387121111155,-1.81158041954,-0.604334950447,-0.615682601929,1.49010002613,-1.35804998875,0.0767425894737,0.217778742313
10398,0.807011127472,0.562864899635,-0.615849971771,-2.30297851562,0.206000000238,-0.0121436417103,0.480600088835,4.36065006256,1.89470005035,-0.404101908207,-0.821354806423,-1.87798142433,0.0903435051441,-0.26780000329,0.26367276907,-1.55130267143,-0.569999992847,1.3596020937,0.571119368076,-0.903937458992,0.947131335735,0.525566697121,-0.219800010324,-0.943088531494,0.663174986839
5708,-0.0322243869305,-1.13634133339,-2.09149980545,-0.0431438684464,0.0,1.40139460564,0.373452484608,-0.219850003719,2.66610002518,0.51874089241,-0.0694523006678,-0.419031828642,1.4262509346,0.0,0.0854428559542,0.284971356392,-2.7813000679,-0.311920702457,0.0291112400591,0.122113585472,0.0574502944946,-0.315666675568,0.660099983215,-0.368456363678,-0.542298674583
1213,-1.60181593895,-1.68874812126,0.675799965858,-0.361557841301,-3.38529992104,-0.818556845188,-1.05096077919,-1.38794994354,-1.24574995041,-1.49196505547,0.666790246964,-0.155711203814,-1.01173651218,1.48119997978,0.660540878773,-0.477236479521,-0.695350050926,-1.92680931091,-0.216957196593,0.228579640388,0.0167565941811,-0.395233333111,0.232649996877,0.610201478004,-1.01935839653
226,-1.92236089706,-1.58910107613,0.234599992633,-1.23703598976,-1.05830001831,-1.14780497551,-1.01271605492,0.494900017977,-0.281449973583,-1.49004590511,-1.07849729061,-0.280171722174,-1.27419090271,0.484899997711,-0.354736953974,0.0189137756824,-0.744800031185,-1.14277219772,-2.30800747871,-1.12405979633,-1.31980645657,-0.399466663599,-0.0113500058651,0.343951404095,-1.56224632263
6777,-0.494649648666,-0.503133893013,-1.24480009079,-0.654145956039,0.0848999992013,-0.773383378983,-0.266010403633,3.57760000229,0.830000042915,-0.334994673729,2.49539399147,-0.0490958094597,-0.583799898624,-0.0865999981761,-1.21245157719,0.36067289114,-1.87125003338,0.180816620588,-0.459564566612,-0.137309730053,-1.06195735931,-0.717599987984,-0.630349993706,0.815010249615,-0.39831957221
2113,-0.767120361328,0.0743046998978,-0.703500032425,-1.71201372147,0.643199980259,0.174250021577,0.225680038333,0.343300014734,3.16020011902,-1.10610258579,0.163625910878,-0.576013445854,0.274715602398,-1.45620000362,0.194858148694,-0.961245000362,-0.116650000215,-0.451514691114,-0.402999460697,-0.47651335597,0.55092382431,0.299766659737,-0.490550011396,-1.41613388062,0.135898649693
3329,-1.50129842758,-2.28087210655,-0.821099996567,-2.30571508408,0.246700003743,-1.44961500168,-1.55355536938,0.170349985361,-4.81624984741,-0.930844306946,-0.34209010005,-0.683726668358,-1.9980905056,0.733500003815,0.0610358789563,0.793920636177,1.30054998398,-1.01710629463,-0.871333956718,-0.575272917747,-1.26796340942,-0.403466671705,-0.202499985695,0.477492004633,-2.92755103111
1050,0.117635667324,0.526440739632,-0.849550008774,2.33239841461,0.457500010729,0.222425252199,-0.872458875179,2.77530002594,1.30384993553,-0.534021735191,0.514246106148,-0.0340248793364,-1.00257813931,-0.163200005889,0.223175629973,1.02809250355,0.538900017738,-1.39383172989,-0.771130084991,-0.0319637358189,-0.311849892139,-0.0731333047152,0.279899984598,1.46525406837,-1.14165306091
9491,1.11533772945,1.32327747345,-0.160249993205,1.17480444908,0.15379999578,1.20602822304,0.519621193409,1.45620000362,2.02519989014,1.16989970207,1.53931117058,1.84579110146,0.728961527348,-0.643999993801,2.01413178444,0.873515427113,-0.71204996109,1.39395689964,0.172572880983,-0.702909350395,0.384748131037,-0.0717666596174,-0.364149987698,-0.876835286617,-0.154935404658
22926,-0.783064246178,-1.87678849697,-1.60664999485,-2.89749288559,-2.28620004654,-1.53729975224,-1.87917375565,2.0203499794,-0.206950008869,-1.11887097359,-2.6722972393,-1.50161635876,0.499561041594,-0.253100007772,0.155383616686,-0.188936397433,0.968949973583,-0.0585299134254,-0.825320184231,-0.583538293839,0.271259069443,-0.615400016308,-1.26165008545,0.481728971004,0.96690839529
5899,-0.151283800602,-1.30087614059,0.0977500006557,-3.53985905647,0.721099972725,-0.499466896057,-1.39997565746,4.53754997253,1.27680003643,-1.10318350792,-0.11483463645,-0.43175214529,-0.323543250561,-0.17880000174,0.684172272682,0.56007027626,0.240950003266,-0.0937203019857,-0.767072618008,-0.512486577034,-1.32114422321,-0.239366665483,-0.672650039196,0.743525207043,-0.552415966988
5467,1.10184323788,0.415687292814,-0.938099980354,-0.174586504698,0.570699989796,-0.422064185143,-0.741631090641,2.18054986,3.4482998848,0.0393069386482,-1.95912861824,0.156557559967,-0.536112785339,-0.935400009155,-0.734329938889,0.692575216293,-0.0842500030994,0.994650363922,0.0337817668915,-1.07219696045,-0.409365564585,0.702033340931,-0.245999991894,-0.827454447746,1.4793817997
6774,-2.30727410316,-0.585653245449,0.646950006485,0.0285324603319,-3.48440003395,-0.798920869827,-0.496515899897,-0.279200017452,-0.42040002346,-0.32633754611,-0.595526993275,0.121014073491,0.370216786861,2.39400005341,-0.486478209496,-0.264620840549,0.944449961185,0.0305891484022,-0.957483530045,1.03460085392,-0.109206445515,0.127399981022,-0.777400016785,3.91894698143,-0.724420666695
1788,0.629961490631,0.934420704842,-0.654150009155,-1.24668061733,0.263900011778,0.113652765751,1.01269412041,0.724749982357,1.70595002174,1.48269879818,0.73160302639,-0.852278888226,0.187646090984,-0.90499997139,-0.262843370438,0.406423598528,-0.256399989128,1.3983733654,0.717289865017,-0.795510232449,-0.131562381983,0.423733383417,-0.216999992728,-0.880964815617,0.989248275757
5921,-1.10337650776,-0.156313151121,-0.353599995375,-1.24843764305,-0.0355999991298,-2.29586696625,-0.90342271328,4.36999988556,-2.0164000988,-1.24714231491,-0.015439234674,-0.736071586609,-0.587386131287,9.37769985199,-0.758634567261,3.85455346107,-0.110799968243,-0.453994095325,-1.57360124588,-0.154524281621,-0.656159877777,0.278866678476,0.0755000039935,-0.0113773792982,0.178143084049
5721,-0.100896507502,-0.912089169025,-1.19274997711,-1.34669280052,3.43190002441,0.131908267736,0.202056542039,0.836449980736,-1.11365008354,0.0645482987165,-0.480197459459,0.0373515486717,-0.374501168728,0.558099985123,-1.2459448576,0.532221734524,-0.208550095558,-1.12162423134,0.529015243053,0.441153019667,-0.22224009037,-0.904733359814,0.407399982214,0.197988152504,-1.320489645
2263,1.41722178459,1.39358448982,-0.0744000002742,-0.104323372245,0.64050000906,0.434553086758,1.80814015865,2.17534995079,1.9821999073,1.17565321922,1.83091402054,-0.186070621014,0.615988016129,-0.90750002861,0.494222342968,1.21120166779,-0.0208500027657,1.20262539387,0.78930324316,0.486780107021,1.21168375015,0.137766689062,0.230599999428,-0.456812351942,0.0392717719078
808,1.61003363132,0.500147819519,0.726449966431,0.215056434274,0.504199981689,2.37221193314,0.943550050259,4.07969999313,1.57130002975,1.53306746483,0.973624229431,1.32197713852,1.41339635849,-0.500500023365,0.522835969925,1.51534128189,0.469949990511,1.37563848495,1.06127738953,-0.712386012077,0.645467340946,-0.0174999982119,-0.158200010657,-0.443926036358,0.286048829556
