rid,CPC011_A375_6H:BRD-K82357231-001-11-8:10,CPC011_A549_6H:BRD-K82357231-001-11-8:10,CPC011_A549_24H:BRD-K82357231-001-11-8:10,CPC011_HA1E_6H:BRD-K82357231-001-11-8:10,CPC011_HT29_6H:BRD-K82357231-001-11-8:10,CPC011_MCF7_6H:BRD-K82357231-001-11-8:10,CPC011_MCF7_24H:BRD-K82357231-001-11-8:10,CPC011_PC3_6H:BRD-K82357231-001-11-8:10,CPC011_PC3_24H:BRD-K82357231-001-11-8:10,CPC011_VCAP_6H:BRD-K82357231-001-11-8:10,CPC011_VCAP_24H:BRD-K82357231-001-11-8:10,CPD003_MCF7_6H:BRD-K82357231-001-10-0:10,CPD003_MCF7_24H:BRD-K82357231-001-10-0:10,CPD003_PC3_6H:BRD-K82357231-001-10-0:10,CPD003_PC3_24H:BRD-K82357231-001-10-0:10
5720,0.00621296092868,0.616269171238,0.576884031296,0.468549996614,0.106893792748,0.597750008106,0.497550010681,-0.170050039887,-0.166490495205,0.440338969231,-0.522791981697,0.167800009251,0.0886397957802,-0.425367593765,0.170849978924
466,-0.599235475063,0.984041273594,0.785337030888,-0.56409996748,-0.371754050255,-0.21835000813,-1.32079994678,0.553176760674,-0.457750439644,0.343286216259,1.04716670513,0.0117000043392,-0.661722183228,0.320198744535,-0.131449997425
6009,-2.64260673523,1.08367455006,0.70208722353,1.47485005856,0.516754925251,-0.0426999926567,-1.94875001907,0.251844257116,-0.641265153885,0.425040274858,0.322353303432,-0.521650016308,0.206267744303,0.586447536945,0.166950017214
2309,-0.641251862049,1.2218105793,-0.145806521177,-0.265799999237,0.837447524071,0.139449998736,-0.757050037384,0.505127906799,0.419695943594,0.297997802496,1.58299064636,-0.4361500144,0.834834575653,2.18673205376,-0.883450031281
387,-0.431195497513,-0.717477321625,0.00173773616552,-3.81544995308,0.262129247189,1.27245008945,-0.449850022793,-0.644893467426,-0.222495645285,-0.139436691999,0.105478316545,1.31384992599,0.443342596292,0.439716726542,-0.408599972725
3553,-0.326852530241,-1.25008106232,-1.19984412193,-0.932999968529,2.18418335915,-0.495700001717,2.19464993477,0.314441174269,-0.618473052979,-0.690156400204,-0.53434419632,0.212149992585,0.342439085245,-0.0573222562671,-0.676249980927
427,-0.853665828705,1.25623548031,0.745718836784,-0.9144500494,-0.187342718244,0.0564999990165,-1.77435004711,-0.149321883917,-0.774172723293,0.109437942505,0.0470597445965,-0.693949997425,-0.359049886465,0.642852902412,0.800999999046
5898,-0.93937599659,0.408514052629,0.371306270361,0.685750007629,0.0767755135894,-0.16155000031,-0.399949997663,-0.153458014131,-0.0838202983141,-1.06306290627,-0.158616483212,-0.85949999094,0.472291499376,-0.334314286709,-0.75569999218
23365,-0.947543442249,0.288340985775,-0.0511975288391,0.219899997115,-0.459004938602,-0.0588000118732,0.275649994612,-0.442275732756,-0.35169288516,-0.170952960849,0.271801888943,-0.340949982405,-0.451010078192,1.22024488449,0.477900028229
6657,-0.127748772502,-0.404131621122,-1.31859874725,-0.634150028229,-0.579207539558,-0.620449960232,0.336800009012,0.0058961212635,-0.278401136398,0.989185392857,-1.45072722435,0.877149939537,0.996603965759,-0.89063668251,-0.28434997797
5054,-0.423887819052,-0.182100608945,-0.788118302822,-1.62940001488,-0.429781466722,-0.79675000906,0.515349984169,-2.6130297184,-2.29593324661,-1.13337528706,0.255010545254,-0.391000002623,0.470282793045,-0.211319237947,-0.79139995575
3108,0.56535089016,0.723474919796,1.36966431141,-0.215700000525,-0.0761195272207,-0.377999991179,1.6998500824,-0.778880119324,0.136263087392,1.39383077621,0.424918144941,-0.881349921227,0.123320899904,0.793531179428,0.79255002737
1950,0.145816862583,-0.0916466265917,0.121135853231,-0.981750011444,-0.702190220356,-0.386200010777,0.687799990177,-0.432650387287,-0.506648182869,-1.02699315548,-0.0992787182331,-1.10214996338,0.636184096336,0.553289175034,-0.384899973869
351,0.430707961321,0.331427872181,-0.204813405871,-0.275600016117,0.213297635317,-0.527599990368,0.569850027561,-0.107643663883,0.0262614786625,0.0639280974865,-0.128293961287,-0.202199995518,-0.736694574356,0.273887336254,-0.619149982929
4846,-1.11262071133,0.206947728992,-0.310570120811,0.331949979067,-0.692829310894,0.294999986887,0.719550013542,-0.761667668819,0.569427728653,-0.300745546818,-0.185947805643,-0.585550010204,1.216583848,0.492639839649,0.0809999704361
1452,-0.869008481503,0.558849453926,-0.384143292904,0.549399971962,-0.691329181194,-1.12105000019,-1.07289993763,0.1585277915,0.139906391501,-0.981889724731,-0.219794914126,-0.219500005245,0.557378053665,1.26685118675,1.03740000725
4776,0.505882799625,-0.699509322643,-1.10691225529,0.285950005054,-0.536068081856,-0.409049987793,0.365150004625,0.0490249060094,-0.251421153545,-1.594358325,-0.615590214729,-0.986199975014,0.923210263252,-0.674420595169,0.299400001764
6908,-0.032095476985,0.301944732666,0.574588119984,-0.326799988747,-0.384501487017,-0.52840000391,-0.49660000205,0.0615698769689,-1.30076551437,0.247279375792,-0.0229057595134,-0.243900001049,-0.407568633556,-0.137380257249,-0.570500016212
672,-0.102059580386,0.227265775204,-0.0639663115144,-0.270049989223,-0.830760061741,-0.322750031948,0.125200003386,-0.240733325481,-0.777453839779,-0.222336605191,-0.491505265236,0.362049996853,-1.06079387665,-0.810161173344,0.106050014496
5710,-0.0269009917974,0.759165883064,-0.262281686068,0.186500012875,0.30646699667,0.0444000065327,-1.16350007057,0.251659393311,-0.0745335817337,0.268365055323,-0.794358789921,-1.00055003166,-0.489656060934,0.990896582603,-0.251399993896
2115,-0.654918193817,-0.0449048280716,0.553778409958,-0.498250007629,-0.492467612028,-0.00339999981225,1.12344992161,0.648280739784,0.461492866278,-0.901525020599,-0.234381690621,-0.409150004387,0.926634013653,0.728099107742,-0.300749987364
7015,0.275700509548,-0.639596045017,-0.63917350769,-0.222900003195,-0.800504386425,-1.10214996338,0.0458000004292,-0.0915589109063,-0.471354395151,-1.50227105618,-0.570229768753,-1.17190003395,0.624200582504,-0.0838575363159,0.0232500135899
8726,-1.05762541294,2.73415565491,3.3249809742,-0.203950017691,-0.0592560470104,-0.520349979401,-1.18984997272,-0.275268822908,-0.344190716743,0.0928553789854,0.779282927513,0.773649990559,-1.82971155643,-0.217348650098,-0.784850001335
2185,0.0100211799145,-1.33469176292,-1.01375377178,-0.8478500247,-0.657062649727,-0.146899998188,-0.340700000525,-0.0277083218098,0.216969624162,-0.925211668015,-0.584699749947,-0.972899973392,0.884845018387,-0.432645618916,0.0128999948502
