rid,DOS007_VCAP_24H:BRD-K65147077-001-01-2:5
5720,-0.77572876215
466,0.338707447052
6009,1.11276817322
2309,-0.649548590183
387,-0.13834387064
3553,-0.249617263675
427,0.383246302605
5898,-1.14771533012
23365,0.240694344044
6657,-0.260872453451
5054,0.118583530188
3108,-0.252165138721
1950,0.522726476192
351,-0.072583347559
4846,0.0240435600281
1452,-2.4395377636
4776,-0.197051972151
6908,-0.609901249409
672,-0.137713298202
5710,-1.39809989929
2115,0.0444139242172
7015,0.851558446884
8726,0.887001752853
2185,0.0756050571799
3315,-0.0549831092358
5289,-0.543444633484
868,0.424734264612
1677,-0.176279425621
7043,-0.510395288467
5613,0.332138866186
595,-1.55497026443
4793,-0.527449011803
2736,0.46679353714
5290,0.839462459087
6194,-0.243277430534
1676,0.136058568954
23512,-0.96153730154
148022,-0.301315784454
1906,0.44295746088
8878,-0.537002205849
3091,-0.306056022644
5743,0.172816187143
5321,0.968871593475
4144,0.337271392345
1981,-0.409049898386
695,0.238517105579
10398,1.7371571064
5708,0.195039749146
1213,0.553627729416
226,-1.46635830402
6777,0.225491404533
2113,-0.901610732079
3329,-0.577718138695
1050,0.0347595848143
9491,0.996683597565
22926,0.375623166561
5899,-0.219708323479
5467,-0.334490120411
6774,0.497724205256
1788,-0.0844485461712
5921,-0.57653772831
5721,-0.474257022142
2263,0.195561245084
808,0.407637238503
30001,0.139237090945
348,-0.399868458509
30849,-0.0334579348564
1454,-2.82906675339
6500,-0.93083178997
5627,-0.787953734398
5715,0.876460969448
4791,0.70918995142
56924,0.213358238339
2690,0.722261548042
1019,-0.725086331367
51422,0.238140255213
5788,-0.301700055599
6709,-0.547173678875
1277,-1.952003479
993,0.402363181114
7157,-2.37904334068
1958,-0.433951258659
4582,-0.188963919878
9212,-0.0212807059288
8440,0.878007650375
6790,-1.32871031761
8851,0.716991305351
2534,0.425929516554
4893,0.119572922587
665,-0.235646933317
4313,0.856436133385
1022,-0.0383140444756
5880,-1.0642311573
3162,-0.250105559826
1282,-0.0342432036996
3383,0.59311747551
727,-1.04306328297
4792,0.706429064274
4794,0.72585272789
