rid,DOS013_VCAP_6H:BRD-K14471942-001-01-1:5,DOS013_VCAP_24H:BRD-K14471942-001-01-1:5,DOS040_A375_24H:BRD-K14471942-001-01-1:5,DOS040_HT29_24H:BRD-K14471942-001-01-1:5,DOSBIO001_A375_24H:BRD-K14471942:9.99882,DOSBIO001_A549_24H:BRD-K14471942:9.99882,DOSBIO001_HT29_24H:BRD-K14471942:9.99882,DOSBIO001_MCF7_24H:BRD-K14471942:9.99882,DOSBIO001_PC3_24H:BRD-K14471942:9.99882,DOSBIO001_NEU_24H:BRD-K14471942:9.99882,DOSBIO001_NPC_24H:BRD-K14471942:9.99882
2113,1.72017216682,0.378911375999,-0.55110001564,-0.0449000000954,0.270951360464,-0.494460046291,0.53737449646,0.0276494547725,0.407556086779,1.05225002766,0.544306278229
3329,-0.269696623087,0.167315542698,0.043799996376,-1.5611000061,0.0881009399891,0.650981426239,-0.200930684805,-0.302751898766,2.49302792549,0.714349985123,1.13434612751
1050,-0.934230744839,0.0553567707539,0.959100008011,0.663150012493,-0.305229216814,-0.291992664337,-0.572950482368,-0.418870180845,0.0908832028508,-0.0895499885082,-0.0739468932152
9491,0.00397815182805,1.27472651005,1.06150007248,-0.531650006771,0.300773978233,0.0431968122721,-0.909564971924,-0.334145158529,0.161838084459,-0.200899958611,-0.239999741316
22926,0.895785152912,0.164656311274,-3.13424992561,-2.31870007515,-0.0931375622749,-0.293080568314,-0.236513376236,-0.87927877903,0.819391846657,2.56309986115,1.25779104233
5899,2.15221214294,-0.207037076354,0.260150015354,0.47080001235,-0.412578254938,-0.449744045734,-0.349767893553,0.124031469226,0.433797925711,0.221249997616,-0.813612580299
5467,0.710089743137,0.76454615593,0.102599993348,4.07625007629,-0.122470468283,0.253874212503,-0.835032343864,0.409778743982,0.543740093708,-0.608749985695,-0.525359094143
6774,0.74761813879,-0.862646877766,0.0336000025272,0.0252999961376,0.225620687008,0.323703587055,0.054454267025,-0.0491267442703,0.0715876966715,-0.206300005317,0.426384747028
1788,0.978321731091,0.971160590649,0.167199999094,-1.99930000305,0.58389800787,-0.972124218941,0.0839741080999,-0.113899864256,-0.716106295586,1.21294999123,0.90064907074
5921,-1.7188668251,0.671483516693,-0.494399964809,0.88244998455,-0.504629254341,0.182383686304,-2.24053859711,1.00474286079,1.18299639225,1.37755000591,-0.838730871677
5721,0.240835994482,0.807733118534,0.177400007844,-1.34125006199,-0.435906708241,0.0153702721,2.17272400856,0.32996699214,0.303736150265,-0.974150002003,-0.219430297613
2263,0.394447743893,0.195236682892,6.15409994125,1.09189999104,0.716772675514,0.29927572608,0.720811367035,-0.121399924159,-0.1656588763,-0.0397499799728,-0.040793851018
808,0.697418034077,-0.481994330883,1.23074996471,-4.6888999939,0.0190203413367,0.13628564775,-0.126989364624,-0.448306560516,-1.27266609669,0.0831999778748,0.693849861622
30001,1.14765954018,-0.273842781782,-0.096549987793,5.45195007324,-0.916109323502,0.114160865545,0.0766790211201,-0.165355339646,0.949272096157,1.33039999008,1.28958129883
348,1.73804223537,0.635029733181,-0.369599997997,4.82715034485,-0.308513224125,-0.718567848206,0.111758537591,1.44751250744,0.417632520199,0.830549955368,-0.851048946381
30849,0.373927682638,-2.08924913406,2.13260006905,1.277099967,-0.258019506931,-0.467712461948,-1.67567920685,-1.036413908,0.733660340309,-1.43175005913,0.882329463959
1454,0.329588055611,-0.0604000836611,-0.320349991322,0.235400021076,-0.10920587182,-0.500363230705,-0.447807013988,-0.781044721603,0.877329587936,-0.621299982071,1.03917205334
6500,-0.917674422264,0.43431442976,-0.626600027084,6.78699970245,0.212295934558,-0.20321008563,-0.938780903816,0.3590477705,0.2591984272,-0.46724998951,-0.38180398941
5627,1.06718325615,3.89259147644,-0.0825500488281,4.99725008011,-0.00352901220322,0.621076047421,-0.00517960637808,0.536102235317,-0.389265596867,-1.33305001259,0.000865802168846
5715,0.59259968996,0.524075388908,0.736800014973,7.50609970093,-0.669131398201,0.253408551216,-0.460977435112,-0.281964689493,0.715819060802,-1.4157999754,0.0285364165902
4791,1.31440663338,0.0565373152494,-0.0133499987423,1.10304999352,0.402461290359,-0.30718806386,-0.276520103216,0.885392010212,0.171694591641,0.653299987316,1.39580011368
56924,0.972842335701,0.02740855515,-0.399199992418,5.3575501442,0.57776093483,-0.0457258448005,-1.21574926376,0.363804161549,-0.258670508862,-0.193400025368,-0.191063940525
2690,0.95444047451,-0.0957480818033,-0.541599988937,1.3532500267,0.0599038004875,-0.639004766941,-0.241342484951,0.362112432718,-1.13143229485,0.525450050831,-0.447908967733
1019,-0.0139090418816,1.54885518551,-1.27265000343,0.188699990511,-0.091221600771,0.55835044384,0.898761749268,0.0347746387124,0.0116475820541,-1.16234993935,0.277604341507
51422,0.982694387436,0.872885346413,-0.0747000053525,1.09080004692,-0.885365664959,-0.177353605628,0.952122449875,0.918493151665,-0.898806333542,-0.791899979115,0.749069452286
5788,0.662559866905,0.307601153851,-0.141599997878,0.312799990177,0.090647816658,-0.315705597401,-0.91265308857,-0.0311575233936,0.113655328751,2.31019997597,-0.735601842403
6709,-1.44111025333,-1.04025912285,-0.000399976968765,1.17684996128,-0.603348255157,-0.742775321007,-0.0526295602322,1.49367308617,0.343037486076,0.190850019455,0.900465607643
1277,1.60140073299,-0.520770311356,-0.387699991465,1.20554995537,0.543431401253,-0.755710124969,-0.459597706795,-0.375075012445,-0.256800472736,-0.280000001192,-0.280676066875
993,-1.81794202328,-1.22676110268,-1.06145000458,-0.0839000046253,-0.013498917222,-0.0476531907916,0.0685715675354,-0.470494270325,0.181925088167,-0.631150007248,0.489736735821
7157,-0.43645632267,0.137790814042,0.242500007153,-0.794199943542,0.0856855213642,0.77687060833,-0.269859522581,0.0684847459197,-0.38802498579,-0.0275999903679,0.741705298424
1958,1.62806129456,-0.282381445169,-0.787750005722,3.65604996681,-0.146103650331,-0.39150005579,-0.195124477148,0.0634504258633,0.0830595567822,-0.410299986601,0.674960911274
4582,-0.351557165384,0.370265007019,-0.105499997735,5.66774988174,-0.417652904987,0.104425258934,-0.622581064701,-1.03657734394,-0.244299054146,0.727949976921,0.128338769078
9212,-0.497146189213,-0.275586605072,0.659850001335,-1.35479998589,1.13072526455,0.389647454023,0.787430822849,0.163977861404,0.621508300304,1.2200499773,0.338263630867
8440,-0.247447818518,-0.983319580555,-0.615750014782,0.293450027704,0.497241020203,-0.144034177065,0.482430249453,-0.132877185941,0.120345056057,-1.06970000267,0.883178651333
6790,-1.12868249416,-1.75846087933,0.833549976349,1.15855002403,0.334951758385,0.67749607563,-0.381937086582,0.114895746112,0.739863574505,-0.380299985409,-1.7922308445
8851,0.243182420731,-0.632209062576,-0.0957500040531,-0.934799969196,0.342216044664,0.690871834755,-0.92538112402,0.363243788481,0.420968830585,0.26164996624,0.10636806488
2534,0.452198684216,1.50638413429,0.174550026655,0.94319999218,0.492188423872,0.545557796955,-0.131714820862,-0.497449755669,-0.769713461399,-0.566749989986,0.603778958321
4893,2.27023124695,1.03195297718,-0.456499993801,-2.23215007782,-0.670058012009,-0.283441245556,-0.42531555891,-0.0772530734539,-0.522513985634,1.27474999428,0.290862709284
665,3.16247868538,0.689881443977,-0.291049987078,1.79240000248,-0.49367660284,-0.435786485672,-0.117447286844,0.782731115818,0.261816501617,-0.901749968529,-0.848075032234
4313,0.51836848259,-0.548553705215,0.232649981976,-1.38775002956,0.734892189503,-0.275342673063,1.83974099159,-0.515854895115,0.197696134448,-0.0882000029087,-0.0310118198395
1022,1.43868529797,0.176865488291,-0.524250030518,0.485350012779,-0.410740464926,-0.428070306778,0.938457012177,0.0198781490326,-0.351954609156,0.01859998703,-1.60423183441
5880,1.84969353676,-0.44728243351,0.311100006104,3.13625001907,-0.663102626801,-0.142541706562,2.18484067917,0.742416322231,0.519320785999,0.128500014544,-0.380354642868
3162,-0.326074898243,0.0120309889317,-0.638050019741,1.47664999962,-0.348817944527,-1.02875745296,0.10305160284,0.398720383644,0.712665498257,0.633499979973,-0.352765619755
1282,1.64262616634,0.685350477695,-0.299249976873,-0.636449992657,-0.0294079184532,0.0218077972531,0.552602291107,-0.353438794613,1.01958048344,-1.27705001831,-0.041960299015
3383,-0.157148808241,-0.00459015369415,1.17124998569,3.00664997101,-0.716501832008,-0.706576347351,-0.179963618517,0.149530366063,-0.516174674034,0.490549981594,0.0432617515326
727,0.288768649101,-0.399550199509,2.10844993591,6.48734998703,0.284905046225,0.37586826086,-0.413374066353,-0.1167447716,-1.01486587524,0.503399968147,-0.456813037395
4792,-0.66200786829,-0.101958617568,0.311499983072,1.77359998226,-0.114780753851,0.0554942339659,-1.04377174377,0.138854801655,0.0637535154819,-0.293850004673,-0.642526447773
4794,0.388495117426,-0.293964922428,-0.215099990368,0.720399975777,-0.247097373009,-0.80315887928,0.899890959263,-0.303829848766,-0.195945337415,0.754649996758,-0.788488566875
902,1.89843189716,0.908198237419,-0.28694999218,-0.254750013351,0.563610315323,-0.263762354851,0.396969586611,0.168089985847,0.0604006685317,-0.651049971581,-1.13993000984
8091,0.380273073912,0.126601278782,0.329100012779,2.79939985275,-0.172581732273,0.99964761734,-0.101285845041,-0.225103110075,-0.0304905902594,0.111400000751,0.308883190155
3486,-0.688794732094,-0.456680297852,0.587350010872,1.7406001091,0.332612037659,0.889882206917,1.14575266838,0.24671946466,1.50846064091,-0.217500001192,-0.0238210260868
10818,0.526466608047,0.778974711895,-0.362900018692,-0.475650012493,0.400347650051,-0.355335056782,-0.179480403662,-1.17639636993,0.709010720253,1.20399999619,1.44234859943
3454,0.627777218819,0.864527881145,0.877699971199,0.0930000022054,0.161293506622,-0.591219425201,0.218611776829,-0.313823252916,-0.337627112865,0.815449953079,-0.263156831264
4282,0.0831403061748,0.0,-1.29404997826,-1.84895002842,-0.207870870829,-0.421321868896,0.483660519123,0.912701845169,0.280972152948,-0.636350035667,0.57346779108
1605,-1.1211887598,-0.423034340143,-0.317050009966,0.529100000858,-0.228331193328,-0.26527094841,-0.391298890114,-1.34389722347,0.500437855721,-0.134750008583,0.725862205029
10644,1.07205092907,0.34282425046,0.411600023508,2.95994997025,0.193136066198,0.506257712841,0.342831015587,0.63555341959,0.160642519593,-1.10354995728,0.977509260178
2065,0.0518644452095,-0.326034128666,0.167600005865,3.23200011253,0.08528226614,-0.653578162193,-1.38394224644,-0.84961616993,0.175940722227,0.17515000701,0.13858255744
8321,0.697599411011,0.0124069154263,-0.58085000515,-0.791800022125,0.842109262943,-1.04152965546,0.762400507927,-0.0174910128117,1.35999310017,1.20875000954,0.0514611303806
8503,1.29818856716,-1.1141217947,0.718350052834,-0.827149987221,0.245655864477,-0.871135354042,-1.13202321529,-1.13981986046,0.269307285547,-0.160549998283,0.381638884544
7027,-0.639373719692,0.65731215477,-0.713150024414,-4.72725009918,-0.207038059831,0.203114792705,0.0282116979361,-0.48916810751,0.152079924941,-0.0717500150204,0.807509481907
6850,1.83679509163,0.233959034085,-0.349700003862,0.136400014162,0.213209956884,-0.259939014912,0.855152785778,-0.143565386534,-0.465527951717,-0.14644998312,-0.0857234299183
1978,-1.95868480206,1.12424695492,-0.553300023079,1.5936999321,0.307314097881,1.18607771397,-0.180156260729,0.532882034779,1.43600869179,-0.548449993134,0.170469149947
896,-2.32744765282,0.67652964592,-0.223600000143,-3.58865022659,-0.556946516037,-0.983732223511,-0.0981793999672,-0.123515844345,0.379525750875,-0.78510004282,-0.504476904869
5777,-1.94068992138,-0.514009952545,-0.807500004768,0.32564997673,-0.338873356581,-0.429994493723,-0.780471086502,0.368853807449,-0.922617673874,0.0331499986351,-0.211661636829
1846,-0.393021315336,0.750306129456,0.0152999982238,2.49889993668,-0.609795033932,0.0530341938138,0.791940391064,1.35536646843,-0.360376238823,-0.580449998379,0.774386763573
5925,0.122833639383,0.830241382122,0.106350004673,-1.59200000763,2.09226489067,-0.710753142834,-1.00711905956,0.0450408160686,-0.158242419362,0.856999993324,0.233335494995
142,-1.09283709526,-0.386856406927,-0.730100035667,2.47480010986,-0.0287922620773,0.845850408077,0.0278450846672,-0.0115432590246,-0.441528558731,-0.202649995685,-0.185357362032
1021,1.11952865124,-0.584403812885,-0.0699999928474,1.45079994202,0.0589574575424,-0.0920860022306,0.0330701731145,-0.056018576026,0.105519205332,0.917299985886,2.23408842087
5699,-0.521463990211,3.32725000381,-0.0112999975681,-0.135699987411,-0.00775729864836,-1.34017014503,1.37411594391,0.164555847645,1.36391592026,0.339599996805,-0.435184031725
8061,0.575340688229,0.2401009202,-0.475250005722,-0.28694999218,-0.232395857573,-0.872655153275,0.014666184783,-0.743275761604,0.55423951149,0.90934997797,0.63457763195
1870,0.646537721157,0.192496269941,-0.177750006318,3.27265024185,-0.954553842545,3.58461427689,0.336739838123,0.134524613619,-0.028497427702,0.176200002432,5.02381420135
1398,-4.10482692719,0.47800180316,-0.672950029373,-7.86719989777,0.576924324036,0.46135622263,0.344509840012,-0.3807117939,0.402103602886,-0.00784999132156,1.29851806164
3312,-1.71260333061,0.0555272251368,0.725799977779,-0.61755001545,0.0734838023782,0.2464376688,-1.06761157513,0.0926511883736,0.772118926048,-0.819850027561,-0.478056252003
891,0.157473504543,0.967452764511,1.22765004635,0.98005002737,0.718810856342,0.601818263531,-0.102936118841,-1.02830648422,0.73578107357,0.844900012016,0.670589387417
4775,-0.39457565546,0.612329185009,-0.329050004482,-0.73759996891,0.367051631212,0.656239569187,1.92537009716,-0.805693984032,0.309606730938,0.227700009942,2.5423169136
5111,0.709176719189,0.591552078724,-0.418249994516,1.00615000725,-0.18930439651,0.538030207157,0.0,0.591637670994,-0.186291009188,-1.6970000267,0.178017809987
5696,-0.570917487144,0.50708258152,-0.254049986601,2.04764986038,-0.00391259789467,0.387468397617,3.12733721733,-0.0029517300427,0.956156015396,0.888850033283,-0.814433038235
5588,1.05633759499,0.377872169018,0.0455500036478,-1.58640003204,-0.498440444469,-1.0014796257,0.600539624691,-0.260807365179,-0.348750054836,0.537299990654,0.145456910133
6839,-1.53231298923,0.0870441943407,-0.401649981737,2.37855005264,-0.274265646935,-0.393022179604,3.74149250984,0.70477449894,0.366205453873,-0.860400021076,-0.807062029839
329,0.710218906403,-0.272322535515,-0.303200006485,-1.05439996719,-0.73177844286,-0.928609251976,0.369610160589,0.422516137362,1.15861952305,0.0532499998808,0.112596392632
5058,0.584102749825,-0.746881008148,1.05040001869,-2.54444980621,-0.0736175328493,-0.925737082958,0.41524040699,-0.015383630991,-1.14789700508,1.48860001564,1.4884134531
998,-1.53113186359,1.13368630409,-0.0535999983549,0.195699989796,-0.376255482435,0.336779117584,1.31675672531,-0.354064702988,-0.489568948746,0.428250014782,0.917698860168
9134,-0.202160805464,0.677323579788,0.542050004005,0.222000002861,0.464761197567,0.407934486866,1.06344556808,0.0501807034016,-1.86518716812,0.325299978256,-0.897411108017
6616,1.84049975872,-0.0193504095078,1.47510004044,4.30844974518,-0.278843700886,3.11593604088,-1.44809746742,0.675347208977,-0.503058671951,0.513849973679,0.381443887949
5223,-3.94848752022,0.646266698837,-0.805900037289,1.40680003166,-0.511627852917,0.401726007462,-0.572914361954,-0.207802802324,0.411109685898,-0.893299996853,0.397592544556
4690,0.693453848362,0.752413749695,-0.496199995279,1.7267999649,-1.70967555046,-0.412000238895,-0.332338690758,-0.815269291401,0.0435432940722,-0.301000058651,0.682828187943
958,0.387880980968,0.236840263009,1.32695007324,-0.646399974823,0.721609354019,0.16636005044,0.824202299118,0.587943315506,-0.388639628887,-0.127550005913,-0.104902938008
1616,-0.0361210145056,0.245659023523,-0.94010001421,-1.46825003624,0.550687909126,-0.938318490982,0.132190674543,0.597125053406,1.7951593399,-0.0574999973178,0.85994130373
991,-0.142813637853,0.0,-0.879899978638,-0.0612500011921,0.0,0.765200257301,0.137482583523,-4.57149600983,0.774736702442,-1.79750001431,-0.509907901287
6347,1.00940656662,0.23809748888,1.42315006256,-0.777350008488,-0.0230883359909,-0.247189342976,0.41462957859,0.461345046759,0.324586987495,0.284549981356,-0.964407920837
6714,-0.344380795956,-1.00350189209,-0.297899991274,-1.57450008392,0.0553434789181,-0.295385479927,-0.807285070419,-0.927950203419,-0.857833683491,0.456650018692,-0.202948510647
652,0.402232706547,0.229645892978,1.68055009842,-3.68139982224,0.192752212286,-0.733958363533,-0.284316182137,-0.620361149311,0.283186435699,0.678499996662,-0.0686720833182
4331,0.181695342064,1.62863004208,1.0828499794,-0.537649989128,-0.0196024533361,-0.373128354549,0.544454395771,2.33815956116,0.619795739651,-1.13324999809,1.60227704048
7099,1.66316878796,1.01212263107,-0.937199950218,-0.433099985123,-0.364262580872,-0.729008734226,-0.487587094307,1.50143873692,-0.174058511853,0.804500043392,4.27071857452
10320,0.405436515808,0.0296390503645,0.448550015688,0.856999993324,-0.103761583567,-0.62416356802,-0.409851610661,-0.428185045719,-0.371696978807,0.220899999142,-2.22872114182
2042,0.357348412275,1.11214888096,0.594599962234,-0.379000008106,0.886487841606,0.312448650599,0.327410161495,0.113238111138,3.66424679756,-1.00365006924,-2.41068100929
843,0.704618453979,0.366914063692,0.494599997997,0.087249994278,0.0601296424866,-0.67098492384,0.312704503536,-0.388048052788,-1.05251216888,0.239600002766,1.2582243681
840,-0.330146163702,-0.249929070473,-0.812799990177,1.52350008488,0.78236079216,-0.430857121944,0.993653655052,0.224216789007,0.0107969157398,-0.0062500089407,-0.110865533352
7048,0.192098379135,-0.31116861105,-0.48939999938,-0.305049985647,-0.347927421331,0.0671141296625,-0.446989178658,4.22062397003,0.390550106764,0.497999966145,0.673259913921
4851,0.205489903688,0.423992931843,-0.0139999985695,-0.402750015259,0.760148525238,-0.685552000999,-1.82452917099,-0.498288571835,0.317735463381,-0.107049994171,0.953636884689
6464,0.625569045544,0.00481710955501,2.3641500473,0.597050011158,-0.506520986557,-0.0240225046873,0.680109620094,-0.158471122384,-0.263343304396,0.763899981976,0.241814300418
23410,-0.605523645878,-0.25048956275,0.684050023556,0.89335000515,0.146018862724,-0.121876865625,-0.369203478098,-0.992837667465,1.18567240238,0.364499986172,0.0235919654369
54205,0.633484303951,0.971776843071,-1.37455010414,-1.5297999382,0.337564051151,0.332740664482,-0.0693278387189,0.584163546562,0.00645889341831,0.313300013542,-2.16877388954
2770,-0.2823548913,-0.112122960389,-0.617049992085,0.557950019836,-0.224972575903,0.119488336146,-1.0425311327,-0.241506561637,0.42126506567,0.796899974346,-0.538915872574
