rid,CPC003_HA1E_6H:BRD-K28168037-001-01-3:10,CPC003_HA1E_24H:BRD-K28168037-001-01-3:10,CPC003_HCC515_6H:BRD-K28168037-001-01-3:10,CPC003_HCC515_24H:BRD-K28168037-001-01-3:10,CPC003_PC3_6H:BRD-K28168037-001-01-3:10,CPC003_PC3_24H:BRD-K28168037-001-01-3:10,CPC003_VCAP_6H:BRD-K28168037-001-01-3:10,CPC003_VCAP_24H:BRD-K28168037-001-01-3:10,CPC015_A375_6H:BRD-K28168037-001-01-3:10,CPC014_A375_6H:BRD-K89085489-001-11-7:10,CPC014_A375_6H:BRD-K89085489-001-10-9:10,CPC015_A549_6H:BRD-K28168037-001-01-3:10,CPC014_A549_6H:BRD-K89085489-001-11-7:10,CPC014_A549_6H:BRD-K89085489-001-10-9:10,CPC015_A549_24H:BRD-K28168037-001-01-3:10,CPC014_A549_24H:BRD-K89085489-001-11-7:10,CPC014_A549_24H:BRD-K89085489-001-10-9:10,CPC015_ASC_24H:BRD-K28168037-001-01-3:10,CPC014_ASC_24H:BRD-K89085489-001-11-7:10,CPC014_ASC_24H:BRD-K89085489-001-10-9:10,CPC014_HA1E_6H:BRD-K89085489-001-11-7:10,CPC014_HA1E_6H:BRD-K89085489-001-10-9:10,CPC014_HCC515_6H:BRD-K89085489-001-11-7:10,CPC014_HCC515_6H:BRD-K89085489-001-10-9:10,CPC015_HEPG2_6H:BRD-K28168037-001-01-3:10,CPC014_HEPG2_6H:BRD-K89085489-001-11-7:10,CPC014_HEPG2_6H:BRD-K89085489-001-10-9:10,CPC015_HT29_6H:BRD-K28168037-001-01-3:10,CPC014_HT29_6H:BRD-K89085489-001-11-7:10,CPC014_HT29_6H:BRD-K89085489-001-10-9:10,CPC015_MCF7_6H:BRD-K28168037-001-01-3:10,CPC014_MCF7_6H:BRD-K89085489-001-11-7:10,CPC014_MCF7_6H:BRD-K89085489-001-10-9:10,CPC015_MCF7_24H:BRD-K28168037-001-01-3:10,CPC014_MCF7_24H:BRD-K89085489-001-11-7:10,CPC014_MCF7_24H:BRD-K89085489-001-10-9:10,CPC014_NEU_24H:BRD-K89085489-001-11-7:10,CPC014_NEU_24H:BRD-K89085489-001-10-9:10,CPC014_NPC_24H:BRD-K89085489-001-11-7:10,CPC014_NPC_24H:BRD-K89085489-001-10-9:10,CPC014_PC3_6H:BRD-K89085489-001-11-7:10,CPC014_PC3_6H:BRD-K89085489-001-10-9:10,CPC014_PC3_24H:BRD-K89085489-001-11-7:10,CPC014_PC3_24H:BRD-K89085489-001-10-9:10,CPC015_PHH_24H:BRD-K28168037-001-01-3:10,CPC014_PHH_24H:BRD-K89085489-001-11-7:10,CPC014_PHH_24H:BRD-K89085489-001-10-9:10,CPC015_SKB_24H:BRD-K28168037-001-01-3:10,CPC014_SKB_24H:BRD-K89085489-001-11-7:10,CPC014_SKB_24H:BRD-K89085489-001-10-9:10,CPC014_VCAP_6H:BRD-K89085489-001-11-7:10,CPC014_VCAP_6H:BRD-K89085489-001-10-9:10,CPC014_VCAP_24H:BRD-K89085489-001-11-7:10,CPC014_VCAP_24H:BRD-K89085489-001-10-9:10,NMH002_FIBRNPC_24H:BRD-K89085489-001-14-1:10,MUC.CP002_MCF7_6H:BRD-K89085489-001-02-6:10,MUC.CP002_MCF7_6H:BRD-K89085489-001-02-6:3.3333,MUC.CP002_MCF7_6H:BRD-K89085489-001-02-6:1.1111,MUC.CP002_MCF7_6H:BRD-K89085489-001-02-6:0.3704,MUC.CP004_MCF7_6H:BRD-K28168037-001-01-3:10,MUC.CP004_MCF7_6H:BRD-K28168037-001-01-3:3.3333,MUC.CP004_MCF7_6H:BRD-K28168037-001-01-3:1.1111,MUC.CP004_MCF7_6H:BRD-K28168037-001-01-3:0.3704,MUC.CP002_MCF7_24H:BRD-K89085489-001-02-6:10,MUC.CP002_MCF7_24H:BRD-K89085489-001-02-6:3.3333,MUC.CP002_MCF7_24H:BRD-K89085489-001-02-6:1.1111,MUC.CP002_MCF7_24H:BRD-K89085489-001-02-6:0.3704,MUC.CP004_MCF7_24H:BRD-K28168037-001-01-3:10,MUC.CP004_MCF7_24H:BRD-K28168037-001-01-3:3.3333,MUC.CP004_MCF7_24H:BRD-K28168037-001-01-3:1.1111,MUC.CP004_MCF7_24H:BRD-K28168037-001-01-3:0.3704,MUC.CP002_NKDBA_24H:BRD-K89085489-001-02-6:10,MUC.CP002_NKDBA_24H:BRD-K89085489-001-02-6:3.3333,MUC.CP002_NKDBA_24H:BRD-K89085489-001-02-6:1.1111,MUC.CP002_NKDBA_24H:BRD-K89085489-001-02-6:0.3704,NMH002_FIBRNPC_6H:BRD-K89085489-001-14-1:10,NMH002_NEU_6H:BRD-K89085489-001-14-1:10,NMH002_NEU_24H:BRD-K89085489-001-14-1:10,NMH002_NPC_6H:BRD-K89085489-001-14-1:10
5720,-1.34969997406,-3.93869996071,-0.115313947201,0.0694731473923,1.18776679039,-1.32758378983,1.24338388443,-1.82579994202,-1.09835028648,-0.467807382345,-3.26307582855,-1.38004994392,-1.26091051102,-0.629748106003,0.691492080688,-0.777933120728,0.675213813782,-0.183016106486,2.66330003738,0.0815499946475,-0.684577465057,-0.523571968079,-1.09546136856,0.0860928222537,0.447849988937,0.77252215147,-0.423131853342,0.626936972141,-2.75045919418,-0.174544334412,0.47953414917,-0.168077990413,0.0406041219831,-0.769097685814,-0.895985126495,-1.17160320282,-0.0842999964952,0.339800000191,0.456141889095,1.26540005207,-0.717865169048,0.221889898181,-0.350594222546,0.342366188765,-0.420700013638,1.65841674805,1.02305579185,0.763499975204,0.88912820816,0.984961688519,-0.589880943298,-0.798496723175,-2.17301750183,-0.373790353537,0.175617694855,0.29960000515,-0.234165251255,0.304466664791,-0.591424703598,-0.256989002228,0.199929863214,-0.575698554516,0.258280336857,-0.700599253178,0.273691147566,-0.216933310032,-1.34633338451,-0.225322127342,-1.23458111286,-0.227120354772,-0.381411135197,0.00997570902109,0.179470136762,0.61692494154,0.157766625285,0.0430576503277,0.0741081759334,-2.4435904026,-6.70399999619
466,-0.502200007439,-1.28550004959,-1.29720568657,0.49665760994,-0.192153483629,0.548194169998,-0.0211205780506,-2.27519989014,-0.136654376984,0.510160982609,-0.212026178837,-0.563300013542,-0.456961512566,-0.488190621138,-0.627127885818,-0.121205620468,0.529185891151,-0.194933801889,-1.13835000992,-0.832799971104,-0.0666931048036,-0.496685296297,-0.0476106405258,-0.383321940899,0.0760999917984,1.0201985836,1.17971372604,0.998335838318,-1.71475613117,0.0379178822041,-0.885736346245,0.855490863323,-0.408604025841,0.193717733026,0.410518884659,-0.864829421043,0.728749990463,0.248299986124,-2.18453931808,-4.10720014572,-0.597833395004,-0.812765657902,-0.989182710648,-0.49123480916,0.342449992895,-0.485991716385,-0.375441581011,-0.177149996161,-0.198976770043,-0.495119422674,-0.244672328234,0.143164694309,-0.566743373871,-0.13368780911,0.347499579191,-3.05994987488,-1.32950150967,-0.113966658711,-0.399448037148,0.214193284512,0.564595639706,1.33166241646,0.537817716599,-0.0607782006264,-0.501819968224,0.501200020313,0.632099986076,-0.24821229279,0.10570012033,0.348351329565,0.495664089918,-0.240323781967,0.114089697599,-0.743789255619,0.264113783836,1.54169201851,0.42286503315,-0.669136106968,0.0571000017226
6009,-2.40639996529,0.848850011826,0.0794626176357,2.19272327423,0.387770831585,0.775741696358,-0.95049571991,-0.311999976635,0.130047753453,1.02434825897,1.28237259388,-0.259099990129,0.407782137394,-0.805797278881,0.209316700697,0.551398575306,0.246015071869,3.07028794289,1.15779995918,1.45840001106,0.799454629421,0.797030448914,-0.411641359329,0.950749516487,-0.669100046158,0.44851732254,0.29320320487,-0.121790975332,1.14868533611,0.0993252024055,-0.162674456835,0.253188937902,0.206707149744,1.10169672966,1.69733810425,1.47676229477,0.804350018501,0.553850054741,-1.60451579094,-3.27710008621,0.728850126266,-0.146860376,0.243738025427,0.91856610775,0.545249998569,-0.25089636445,-2.57374858856,2.47445011139,2.10931587219,1.35444843769,-0.187808871269,0.673189163208,0.299061357975,0.626973927021,0.338706284761,1.0761500597,1.64079427719,1.58750009537,0.0386162400246,-0.316910982132,0.878897070885,0.729023993015,-1.31244361401,0.653792619705,0.5152130723,0.624100029469,0.160900011659,1.80361247063,1.38209939003,0.924060165882,0.364473342896,0.470381557941,0.605906844139,0.213921099901,0.485568016768,0.36587369442,1.15106534958,1.21532702446,-2.49690008163
2309,0.0568000003695,-2.93025016785,-1.37931609154,0.405000954866,-1.41990041733,-0.34212192893,0.234812378883,-0.303749978542,0.00136871635914,-0.81879901886,0.226205825806,-1.36360001564,-0.0041836053133,-0.650604665279,0.735686421394,0.152065828443,2.10210347176,0.54686665535,-0.089699998498,0.624850034714,0.113209210336,0.991258025169,-0.014134734869,-0.437522500753,1.31749999523,-0.198282599449,0.548796534538,0.942464947701,-0.383079022169,-0.421978980303,1.82120239735,0.165374919772,0.802393317223,2.83639502525,1.30393457413,1.48414754868,-0.186749994755,-1.34029996395,-1.35866677761,0.15680000186,0.0699789524078,-0.489907622337,-0.0486445426941,0.281163156033,-0.471399962902,0.75808429718,0.541343033314,-1.74294996262,-1.63830137253,-1.22656285763,-0.136335536838,-1.80181622505,0.401802659035,0.725751280785,-0.52883708477,1.79495000839,1.31490969658,1.06403338909,0.530066788197,1.09771597385,0.8912088871,0.389569044113,-0.552318692207,0.940338790417,0.276605248451,-0.284366697073,-0.038633339107,3.03094983101,2.05771255493,0.616443693638,0.366038441658,0.340128034353,0.442110955715,-0.625279784203,-0.419217199087,-0.465825080872,-0.141676336527,-0.983405768871,-2.21810007095
387,0.334500014782,-1.2009999752,4.69991540909,2.38490986824,2.38537859917,-1.33558344841,1.14744949341,-0.741499960423,-0.641779065132,0.200031265616,0.455616146326,0.70560002327,0.70421898365,-0.238632962108,-0.364029228687,-0.247761309147,1.02814626694,1.73313856125,0.892250001431,1.02345001698,0.356940001249,0.55701893568,0.371171832085,1.06493282318,0.686299979687,1.11285996437,0.739549458027,-0.723831772804,1.24869441986,0.278519749641,1.4577960968,-0.0967050418258,0.532353520393,-1.00530719757,0.225933909416,0.523109674454,-1.15320003033,-0.628549993038,-3.60336732864,-3.6779999733,0.0992040485144,-0.643119215965,-1.08883798122,0.0758543908596,0.371000021696,0.0937741994858,0.287854850292,-0.926699995995,-0.705741643906,-0.0261474959552,0.810359716415,-1.04631865025,-0.932709276676,0.504881978035,-0.520679652691,-0.205599993467,1.11358141899,-1.26816678047,-0.0813238844275,-1.03354656696,-0.445747613907,-0.0730326399207,-0.674270808697,-0.0817933827639,-0.460101425648,0.402499973774,-0.132833361626,0.137294948101,-0.677386641502,-0.617135643959,0.806585252285,-0.532843828201,-0.163180872798,0.344780027866,0.314280956984,-1.37665557861,0.179522559047,-1.86068487167,-6.26060009003
3553,0.175899997354,4.68730020523,0.429992079735,0.0890571475029,-0.00546294823289,0.067310243845,-1.38381922245,-0.442449986935,0.210355713964,-0.470796227455,-0.0971310511231,0.70759999752,0.23368255794,1.05107927322,-0.594602704048,1.04948282242,-0.518422722816,7.21965694427,4.195499897,3.00344991684,1.93004715443,-0.9028673172,-0.230979278684,-0.666968464851,0.363999992609,-0.0822651535273,0.483984172344,-0.316190600395,0.397943258286,-0.374456852674,-0.422683656216,-0.613366782665,-0.0449921041727,-0.229083180428,-0.324916571379,0.634204387665,0.290299981833,0.389849990606,4.18793344498,4.36339998245,0.135909497738,0.00332230329514,5.73643493652,0.0148123651743,-0.740450024605,-0.34163993597,0.333031505346,0.759999990463,-0.0428188443184,-0.437520861626,0.327681839466,0.574944019318,0.968994498253,-0.227183893323,0.0850482136011,1.23759996891,0.386967599392,1.30649995804,1.42722415924,0.53250014782,-0.233577430248,-1.17954850197,1.25762200356,-0.736644387245,-0.251365125179,-0.311500012875,-0.213466674089,-0.139357894659,-0.154214024544,-0.807883143425,-0.0123282819986,0.157854005694,-0.575375020504,0.106607101858,-0.254323065281,1.15333914757,-0.573762774467,1.1990634203,2.37989997864
427,-0.156100004911,-0.321249991655,-1.1197040081,-0.291494369507,-0.779432177544,1.20577192307,-0.344898551702,0.0865000486374,-0.427523881197,-1.79310595989,-1.385658741,-0.134199991822,0.706047415733,-0.734361112118,0.894685983658,-0.49449339509,0.495104968548,0.862357139587,-0.925050020218,-1.05550003052,-0.31511759758,-0.153033047915,-0.289535939693,-0.0897694975138,0.58654999733,-0.813647866249,0.0964907556772,-0.665693461895,-0.556271255016,0.392478883266,1.19145154953,0.046401694417,-1.20714902878,-0.641499817371,-0.566726446152,-0.612157166004,-0.010499984026,-0.437799990177,0.902407944202,3.41750001907,0.513163089752,-0.655721664429,0.00056816637516,-0.561283946037,0.303700000048,1.45153903961,0.291982620955,-0.0388000011444,-0.290916740894,-0.627840280533,-0.0865470170975,-0.176094278693,0.700987279415,-0.632885217667,0.537318706512,-0.630550026894,0.459810495377,0.0695666819811,-0.566768109798,-0.415078878403,0.102142721415,0.179971784353,4.51578903198,-0.10003913939,-0.167031377554,0.552300035954,0.233233317733,-0.0144171714783,0.280385613441,-0.665248036385,0.366892397404,-0.117048829794,-0.537016630173,-0.208664998412,-0.661726176739,1.26072192192,1.68788194656,-0.632776141167,-0.562699973583
5898,-0.683799982071,1.94020009041,-0.469848901033,-0.0131081491709,-1.14832484722,0.25948959589,-1.43142998219,-1.82310009003,-0.35556179285,1.14902222157,0.190457999706,0.40189999342,0.571961522102,1.08467507362,0.0260074585676,0.0700986385345,-1.88313424587,3.29078650475,-1.51289999485,0.31194999814,0.175024375319,-0.85112208128,-0.853474974632,-0.653759777546,0.328750014305,1.25588393211,1.57161271572,1.18274605274,0.101812027395,-0.905967652798,-0.326279759407,-0.00136539340019,-0.000443786382675,-0.348148226738,-1.913585186,-1.19121658802,-1.15974998474,0.491300016642,1.91731548309,1.01139998436,0.468768209219,0.777397811413,0.343416571617,-1.12453198433,0.653100013733,0.00878857076168,-0.228137925267,2.56815004349,2.45683383942,0.932122647762,0.431155264378,-0.0617194026709,0.643389344215,-0.904466807842,0.271055072546,-1.566650033,-2.38763546944,-0.16183334589,-0.313052386045,-0.198422640562,0.867671847343,0.265020370483,0.294473111629,-0.487252056599,-0.152664005756,-0.104299992323,-0.225533336401,-0.758261680603,-0.615152537823,0.107789292932,-2.22179198265,1.09619116783,0.721071004868,-0.789504110813,-0.227166160941,0.735160529613,0.616265296936,1.12395262718,0.934499979019
23365,-0.747799992561,0.0302500128746,0.142209857702,0.102949008346,0.679256796837,0.820761919022,-1.10799241066,-1.20965003967,-0.323071181774,0.0817806571722,-0.356144666672,-0.870400011539,1.02239394188,0.444246888161,0.0947506278753,-0.307892233133,0.36053788662,-0.0329778306186,-2.41100001335,0.243500009179,0.201596498489,0.446889430285,0.0305602997541,1.49713540077,0.357349991798,0.535786926746,1.70928251743,-0.726843297482,0.174513027072,0.488009512424,-0.0614940822124,-0.867442309856,-0.566587388515,-0.848076105118,-0.370253145695,-0.641592741013,-0.597199976444,-0.50879997015,0.618591964245,2.58380007744,-0.90633648634,-0.0850814282894,-0.387283086777,0.299855053425,-0.881249964237,-0.740053057671,0.499252378941,0.0916999951005,0.481847375631,0.660129129887,-0.753444671631,0.218771263957,0.448233932257,0.0302365496755,0.611309289932,-0.428250014782,-1.11445236206,0.0678333342075,0.161969736218,-0.576776623726,2.40698242188,-0.134149819613,-0.69223088026,-0.410640239716,-0.281842410564,-0.371733337641,-0.835700035095,-0.0483283922076,-0.35161203146,-1.11488485336,0.309550225735,-0.693483352661,-0.0878349840641,0.770380079746,0.133146211505,0.251340955496,0.268143981695,0.092237919569,-2.71230006218
6657,1.39090001583,4.49760007858,-1.80526483059,0.321647405624,0.545201003551,-0.182688623667,-0.280259609222,0.835949957371,-0.752511560917,-0.76333886385,-0.488228917122,0.249849975109,0.728870213032,0.551274180412,-0.485534131527,0.775111973286,-0.500131189823,-1.88291728497,-0.110400006175,0.0433500111103,-0.297342538834,-0.87054681778,-0.316977739334,-0.0130644086748,-0.155050009489,-0.588834524155,-0.48282200098,-0.887428462505,0.103811904788,0.123675309122,-1.30500805378,-0.678254723549,-0.469061613083,-0.308471411467,-0.821962118149,0.335907787085,-0.564700007439,-0.797399997711,-5.80026769638,-5.58780002594,-0.0619694888592,0.206090882421,0.838245749474,-0.142277017236,0.427700042725,-0.558362483978,0.746041595936,0.221400022507,-0.197614073753,-0.793300509453,0.264798700809,-0.0138851255178,1.53905439377,-0.632672250271,-0.35133099556,0.588600039482,0.100856915116,0.271866679192,-0.140188694,0.936656236649,-0.326969236135,-0.933471024036,0.798475980759,-0.573566794395,-0.335046857595,-0.376766651869,0.113033339381,-0.337067782879,2.17794561386,-0.718478918076,-0.553938567638,-0.48370462656,-0.938182353973,-0.574562549591,-0.83085501194,0.0945453047752,0.247384697199,-3.89681506157,-7.84070014954
