rid,DOS022_VCAP_6H:BRD-K52221985-001-01-1:5.12,DOS022_VCAP_24H:BRD-K52221985-001-01-1:5.12,DOS045_A549_24H:BRD-K52221985-001-01-1:5.12,DOS045_HT29_24H:BRD-K52221985-001-01-1:5.12
5720,-0.447366654873,0.0716265439987,-1.01145553589,-0.374549984932
466,-0.180733323097,-0.0458075404167,-0.433746695518,0.0370999872684
6009,-0.531700015068,0.564702808857,-0.267540216446,-0.359350025654
2309,0.202066659927,0.432548612356,0.692314088345,-0.253650009632
387,-0.426333367825,0.608354449272,-1.25385570526,-0.628499984741
3553,0.870500028133,-1.51239180565,0.955200850964,0.615450024605
427,0.439833372831,0.300022661686,-0.150421068072,0.214650005102
5898,0.86086666584,-1.41384661198,0.701938986778,0.2119499892
23365,-0.317566692829,0.319306850433,0.222475335002,-0.524999976158
6657,0.542600035667,-1.00219535828,0.392194330692,1.07994997501
5054,-0.603366672993,2.23158931732,-0.451769828796,0.408200025558
3108,0.0646333172917,-0.184760347009,-0.173221200705,0.890699982643
1950,-0.0500999689102,0.37066847086,1.31915998459,1.35909998417
351,0.202800035477,-0.188158631325,0.365926742554,0.940549969673
4846,0.557600021362,-0.206467702985,0.617104411125,1.68274998665
1452,-0.388833373785,0.769369244576,-1.09112083912,0.0240499973297
4776,-0.37650001049,-1.41022992134,2.00037693977,0.56819999218
6908,-0.417133331299,4.45694160461,-1.43404424191,-0.730199992657
672,-0.415899991989,0.436640769243,-0.640533089638,0.00459998846054
5710,-0.458833366632,1.448605299,-0.255928456783,-0.021899998188
2115,1.91733336449,-1.01753222942,0.896178901196,0.342700004578
7015,0.536400020123,-0.693739712238,0.787964940071,0.698600053787
8726,-0.554300010204,-0.327359318733,-0.636538088322,-0.282950013876
2185,0.559833347797,-0.940335035324,1.09514141083,0.509299993515
3315,-0.0424000173807,-0.586785435677,-1.56769645214,0.123450011015
5289,1.38666677475,-0.58847206831,0.678737878799,0.347350001335
868,-0.936599969864,-1.08974397182,0.40139773488,2.65175008774
1677,0.962866663933,-0.074201323092,0.558761775494,1.79299998283
7043,0.922533392906,-0.572402119637,0.610371172428,1.1642999649
5613,0.372599989176,0.193869650364,0.44265639782,0.841600000858
595,0.163900017738,0.511756300926,-1.39647257328,-0.30784997344
4793,-0.292566657066,-0.186923980713,-0.0599270612001,-1.19094991684
2736,1.04953336716,-0.0426759719849,0.7853089571,0.938549995422
5290,-0.060666680336,-1.68295431137,0.763418495655,0.278899997473
6194,0.450366675854,0.4439625144,0.000399348675273,0.0
1676,-0.321833312511,-0.536001682281,0.211700513959,0.486050009727
23512,-0.63069999218,1.09427690506,-0.0790122523904,-0.875299990177
148022,0.169866681099,0.340008795261,0.55523878336,0.102349996567
1906,-0.0435666441917,-0.963750839233,0.511653661728,1.17739999294
8878,-0.268900036812,1.15107488632,-1.08956134319,-0.322250008583
3091,-0.350866675377,-0.668712377548,0.131369024515,-0.295949995518
5743,0.000266686081886,3.12953400612,-1.75760936737,-0.221249997616
