rid,CPC020_A375_6H:BRD-K91601245-001-09-6:10,CPC020_A549_6H:BRD-K91601245-001-09-6:10,CPC020_HA1E_6H:BRD-K91601245-001-09-6:10,CPC020_HCC515_6H:BRD-K91601245-001-09-6:10,CPC020_HT29_6H:BRD-K91601245-001-09-6:10,CPC020_MCF7_6H:BRD-K91601245-001-09-6:10,CPC020_MCF7_24H:BRD-K91601245-001-09-6:10,CPC020_PC3_6H:BRD-K91601245-001-09-6:10,CPC020_PC3_24H:BRD-K91601245-001-09-6:10,CPC020_VCAP_6H:BRD-K91601245-001-09-6:10,CPC020_VCAP_24H:BRD-K91601245-001-09-6:10,CRCGN001_HA1E_6H:BRD-K91601245-002-05-2:20,CRCGN001_HA1E_24H:BRD-K91601245-002-05-2:20,CRCGN004_HA1E_24H:BRD-K91601245-002-05-2:20UM
695,-0.599591970444,-0.379200011492,0.357500016689,-0.131099998951,0.185219317675,-0.733639001846,-0.0903549641371,-0.972629249096,-0.786548793316,-0.368665486574,0.757279634476,0.374295294285,0.444837659597,-0.173957511783
10398,-1.04786896706,-0.526600003242,-1.13893342018,1.66519999504,-0.333257049322,-0.69879758358,-0.0375930666924,-0.481259286404,-0.251832723618,0.0399981439114,-0.302064478397,-0.160330235958,0.494658797979,0.2840102911
5708,-0.51295542717,0.279799997807,-3.22460031509,0.60229998827,-0.771456420422,0.127295970917,-0.909456133842,0.575156748295,-0.716345250607,-1.90709793568,0.559443414211,1.94436454773,0.0752002596855,-0.71805536747
1213,1.06205964088,0.152849972248,-2.0437002182,0.208800002933,0.544355690479,-1.25865459442,-0.930587291718,-0.330813527107,-1.66699588299,0.284315913916,-0.597193658352,-0.435118973255,-1.34192168713,0.225828021765
226,0.0764753222466,-0.450900018215,0.388600021601,0.588699996471,-0.290807664394,-0.0171004831791,-1.35212898254,0.457536458969,0.30011099577,0.285885542631,0.387707054615,-0.0741460248828,-0.624975681305,0.303173393011
6777,0.744004130363,0.476400017738,-0.352666676044,-0.107699997723,0.575364649296,1.20289874077,0.132865905762,-0.420610547066,-0.285623162985,0.396979689598,0.950348138809,-0.489559322596,0.0916877239943,2.13325762749
2113,-0.787050783634,-0.0764499977231,-0.208166658878,0.277599990368,-1.21428322792,-0.0721837133169,0.252424657345,-1.17652690411,0.36981344223,-1.00057554245,-0.0329583883286,0.0763561874628,0.254079580307,0.320880740881
3329,-0.594648599625,-1.16420006752,-0.367066681385,-0.418199986219,-0.14459335804,-0.110374674201,-1.09671020508,-0.888090908527,-0.681822299957,0.678626060486,0.231779649854,-0.246248736978,-0.839931488037,0.279494792223
1050,0.165141284466,0.0337999984622,0.176633238792,1.35150003433,0.282910346985,-0.466597706079,-0.986000359058,1.29902124405,-0.883956491947,0.31510424614,-0.270127117634,0.140164524317,-0.363235592842,2.25049543381
9491,-0.606702327728,-0.594749987125,1.24523329735,-0.791499972343,0.119842082262,-0.0828741639853,0.209975033998,0.00529962778091,-0.198476403952,-0.554900884628,0.760629415512,-0.08472622931,0.441910356283,0.412341743708
22926,-0.36966124177,-1.54320001602,0.627766668797,-2.30130004883,-0.525437712669,-0.234318971634,-0.61668497324,0.17784550786,-1.24820578098,-0.407548189163,0.74931538105,-0.0948043018579,-0.457606852055,-0.568546295166
5899,0.582614183426,0.528100013733,-0.0102999955416,1.266299963,0.686476111412,-0.645554542542,0.124253869057,0.352538704872,-0.884501636028,0.818485736847,1.15246140957,-0.224535524845,-0.419737190008,1.28505384922
5467,0.300147861242,0.00669999420643,-0.0762333273888,3.20650005341,-1.14421629906,-0.224252343178,0.223380491138,-0.565454423428,0.690151333809,0.193505868316,0.478088617325,0.225543960929,1.11006736755,-0.435409754515
6774,2.29037928581,-1.25644993782,-1.12016665936,3.25699996948,-0.623986721039,0.708411216736,0.804868221283,0.808768212795,-0.0476014986634,-0.0918860733509,-0.994293272495,0.0457270145416,0.557249188423,-0.191843315959
1788,-0.529298663139,0.681450009346,-0.292366623878,1.73409998417,-0.760830760002,0.36366763711,-0.0954040959477,-0.415698885918,-0.646668791771,-0.705392241478,0.3118044734,0.138126567006,0.503249764442,-0.488185703754
5921,0.94606924057,0.74614995718,-0.271533340216,-3.49659991264,0.208432152867,-0.147156327963,-0.307016253471,-0.916817069054,-2.0460896492,-0.0736300870776,0.704734325409,-0.248295068741,0.70483982563,-0.104806423187
5721,-0.00815346837044,-1.32275009155,0.0524333119392,1.52690005302,-1.28492879868,2.49725437164,-1.70599985123,-0.0241483896971,-0.478505074978,0.686181008816,-1.01187062263,-0.386526554823,-0.505305290222,0.399566859007
2263,-0.822218060493,-0.711699962616,0.582933425903,-1.14750003815,-0.440807491541,1.33244299889,0.300355315208,-0.628165900707,0.618545413017,-0.757777750492,0.356532990932,0.270090162754,0.711114168167,-0.170696407557
808,-0.299372315407,0.329699993134,1.70203340054,1.50059998035,-0.56152009964,0.577574968338,0.974521994591,0.16106043756,0.927579402924,0.625145375729,0.30587336421,-0.15683914721,0.462094038725,0.239717572927
30001,0.328636705875,-0.564450025558,0.990633368492,-0.199000000954,1.73014867306,-1.50747656822,-0.887471318245,-0.470474720001,-1.09541225433,1.31325113773,0.825240135193,-0.0920009166002,-0.718821287155,0.581736207008
348,-0.0671349167824,0.187450006604,0.350933372974,2.4944999218,-0.310434222221,2.39220094681,0.235020250082,-0.294869482517,0.521763324738,-0.612611055374,0.187605530024,0.109209254384,1.05665671825,-0.659377634525
30849,0.351034522057,0.776499986649,0.230333268642,0.618799984455,0.239266812801,-3.25937485695,-0.64620923996,-0.010139927268,-0.65883398056,1.37089061737,1.05413961411,0.0639777481556,-0.719982624054,0.186624720693
1454,0.479230940342,1.04439997673,-0.10586668551,2.49640011787,-0.328929305077,-1.2402100563,0.520709753036,-0.584851682186,-1.1172068119,0.286387681961,0.0387466847897,0.122542113066,-0.96619284153,-0.161231085658
6500,1.08014130592,1.61634993553,0.362033337355,-2.86039996147,-0.158535346389,-0.52551817894,-0.840224027634,0.217736393213,0.677838623524,0.132570445538,-0.396820068359,0.334494948387,0.399592757225,-0.505930662155
5627,0.392310768366,0.325500011444,3.17906689644,-3.72620010376,0.237576603889,0.604547142982,-0.304759085178,0.294455528259,-0.655959248543,0.18513455987,0.0485602095723,-0.625630676746,-0.956065952778,1.21806442738
5715,0.231649130583,-0.0260500013828,-1.00429999828,-0.384299993515,0.499843686819,-0.392275452614,0.712315261364,0.832483053207,0.276248037815,1.18979597092,0.632343411446,-0.0700755417347,0.579371750355,0.123753905296
4791,-0.288468599319,-0.263350009918,-0.251833349466,1.8588000536,-0.0307535976171,-0.247073858976,0.60934895277,-0.712162017822,-1.19307994843,-0.691205739975,-0.653348326683,-0.0129825472832,0.46472966671,-0.212381690741
56924,0.850240528584,-0.102849990129,-0.913666665554,1.4865000248,0.414918571711,-0.300184190273,-0.29570043087,-0.44760325551,-0.839798688889,0.411102175713,0.198154911399,-0.352383196354,0.21941396594,-0.4919449687
2690,3.30473256111,-0.478149980307,0.190233334899,4.72749996185,0.294249892235,1.81410372257,-0.370554149151,0.534926891327,-0.0281423851848,0.114428736269,-0.429238021374,0.499735713005,0.191230416298,-0.166864216328
1019,0.545519769192,-0.761599957943,-0.403733313084,-0.0277999993414,0.147403895855,1.85911464691,0.566634058952,0.374275743961,0.346334815025,0.575247347355,-1.011546731,-0.437828451395,0.742731809616,0.499067038298
51422,-0.777533531189,-0.835299968719,-0.137166664004,-1.69439995289,0.209361553192,1.52932405472,0.807736754417,-0.838754832745,-1.41266989708,-0.0223680920899,0.082663372159,-0.0878759175539,0.397823363543,0.0541319549084
5788,-0.321098476648,-1.04044997692,-0.963333368301,-0.212300002575,-0.413273602724,-0.07055978477,-0.449048280716,-0.188011616468,-0.164449781179,-0.578891038895,0.0864496976137,-0.389893859625,0.58020067215,-0.442876458168
6709,-0.0694691240788,-0.304400026798,0.0212666671723,-1.39240002632,0.467044234276,0.177835732698,-0.16428488493,0.230448126793,-0.178507804871,0.672852694988,1.06040263176,-0.498184502125,-0.705319046974,0.111514121294
1277,0.56495642662,1.96490001678,-0.554899930954,-1.75290000439,1.45025134087,1.52154803276,1.13525569439,0.143601179123,-0.286913841963,2.80515503883,0.503084540367,-0.515072762966,0.194718971848,0.297034054995
993,-0.580711960793,-0.846200048923,-0.830100059509,-4.57819986343,0.360875070095,-0.629195809364,-2.63924145699,-0.985934495926,-1.39135313034,0.307722330093,-0.689315080643,-0.0907181352377,-0.0860377624631,-0.101989470422
7157,0.904165267944,0.779449999332,0.169833347201,0.63330000639,0.187383756042,0.263317108154,1.02303409576,1.3405059576,4.43034362793,0.775929570198,0.954100072384,-0.161772713065,0.948264956474,0.20958724618
1958,-0.183781057596,-0.0711500048637,0.103633359075,0.330799996853,2.27776622772,0.666979968548,3.42451047897,-0.0120458826423,-0.399824976921,0.127593100071,0.841761231422,0.125765949488,0.127974361181,0.85116225481
4582,-0.0880018994212,-0.323049992323,0.187899976969,0.265700012445,0.0345224775374,-0.339226067066,-0.0246351435781,0.62962603569,0.804607450962,-0.132142931223,0.172619491816,0.309432476759,0.585140049458,2.0439555645
9212,-1.06471800804,-0.619699954987,0.222266703844,-1.96280002594,-1.18104076385,-0.212682276964,-1.82583010197,-0.836683869362,-0.751079916954,-0.277299672365,0.582626283169,-0.0498954355717,-0.219203427434,0.0587414950132
8440,-0.259291023016,0.312750011683,-0.970899999142,-0.493999987841,-0.378478497267,0.579894423485,1.03187417984,-0.605020403862,0.458161175251,0.242651090026,-0.616190254688,0.181274041533,0.591509222984,0.568433463573
6790,0.244088858366,0.714149951935,-0.715833425522,-3.49219989777,0.505134224892,-0.250332444906,-2.58541464806,-0.552348196507,-2.01237201691,-0.24711817503,1.12116217613,0.186597436666,0.348883092403,-0.67863714695
8851,-0.0598137676716,-0.844300031662,-1.11216676235,-3.12890005112,0.140608400106,-0.631698131561,0.482929110527,-0.119514532387,0.321285009384,0.948032021523,0.0074404515326,-0.0912498086691,0.683084726334,-0.108435995877
2534,0.457527190447,0.0016999989748,-0.894400000572,0.0,-0.191574692726,0.458281069994,0.193215534091,-0.476482748985,0.702122449875,-0.159989789128,0.279179960489,-0.342978745699,0.0962499678135,-0.112924344838
4893,0.559219121933,-0.263350009918,4.01030015945,-0.825999975204,0.184036016464,0.362885892391,-0.540652096272,-0.214272558689,0.839065551758,-0.0117437317967,0.521346092224,0.337169110775,-0.132398858666,-0.220230132341
665,1.51412439346,-0.196799993515,0.0589333474636,-0.459500014782,-0.0339624583721,0.894551575184,1.57852435112,0.859517455101,-2.07602596283,0.135304257274,0.735731959343,0.0537647232413,0.603055000305,0.763559520245
4313,-0.5911206007,-0.386700004339,-0.106900006533,0.286500006914,-1.24717390537,0.669520258904,0.485504686832,-0.573191404343,0.259777486324,-0.494975864887,0.0254196152091,-0.0314981117845,0.045467775315,-0.00819431990385
1022,0.49757874012,0.885100007057,-0.110366672277,0.674499988556,0.497706145048,-0.862782120705,2.61570763588,-0.35799074173,-0.134317681193,0.279309749603,0.310754030943,0.0617128759623,1.48150670528,0.188861995935
5880,1.18726313114,1.14415001869,0.665633320808,5.00059986115,0.02182918787,-0.432966917753,0.216057702899,-0.161731004715,-1.5848402977,0.787951529026,-1.08242416382,0.178538158536,0.330752074718,0.307223021984
3162,0.190454632044,-0.343649983406,-0.564499974251,0.365799993277,-0.617914140224,-1.05750524998,-0.395956486464,-0.636548280716,-0.992090761662,0.36413320899,0.607841432095,-0.821966648102,-2.65458703041,-0.396138489246
1282,0.541441977024,1.03305006027,-0.897300064564,0.674499988556,-0.633888363838,-0.114781163633,-0.328097879887,-1.93956804276,-0.175568327308,-0.0976039171219,0.357128292322,-0.237760156393,0.0385823398829,0.000658487551846
3383,0.438144743443,0.404300004244,0.803166747093,-1.10559999943,0.0829783752561,0.255189657211,1.5818220377,0.938786566257,0.327682465315,-0.396582186222,0.212011829019,0.443727016449,0.610429286957,0.0244487300515
727,-0.379576146603,0.196750000119,-0.426200002432,-3.03360009193,-0.118979014456,-0.257214218378,-0.583668112755,-0.376242399216,-0.357394009829,0.456799119711,1.02556157112,0.538130164146,0.863978207111,1.53811895847
4792,-0.604852676392,0.288000017405,-0.332266688347,0.556999981403,0.616461694241,-1.19639956951,1.83685433865,-0.135989308357,-0.387862235308,0.709420323372,0.278911352158,-0.833369374275,-0.0660876184702,-0.719102740288
4794,-0.597118556499,0.108549982309,0.05406665802,0.861100018024,-0.130227565765,-0.268625825644,0.0199524313211,-0.0750933587551,-0.599175155163,-0.613547980785,0.973634719849,0.474197119474,0.462928831577,-0.306852847338
902,-0.221474602818,0.186000004411,-0.674433350563,0.944599986076,-0.397541463375,1.68838262558,0.580079734325,-1.03363084793,-0.435965657234,-0.356981039047,-0.804518580437,-0.4529055655,0.859555959702,-0.424120098352
8091,-1.82078397274,-0.693050026894,0.316333353519,0.0513000003994,0.847617745399,0.0801628530025,0.166061863303,-1.18009769917,-1.26491522789,-0.433582723141,0.735611796379,-0.698805570602,-1.09619915485,-0.602596402168
3486,-0.186478033662,0.533299982548,0.420566648245,1.43219995499,-0.235634192824,0.111203998327,0.869431853294,-0.730184018612,-1.95186972618,0.190872400999,0.755573153496,0.125452876091,0.48563927412,0.124741770327
10818,-0.391731798649,-1.13680005074,-0.204733341932,1.01250004768,-0.675894021988,-0.794390797615,-0.0785034373403,-0.490203082561,0.486339151859,-0.416125565767,0.44006049633,0.266844213009,0.691833794117,-0.286747395992
3454,-0.725399196148,-0.773649990559,-0.2690333426,0.511600017548,-0.925333380699,-0.0696141719818,0.123160600662,-0.17330314219,-0.128860354424,-0.781756639481,0.952320098877,-0.071366250515,0.624177157879,-0.472987025976
4282,0.942175865173,-2.44665002823,0.0367666780949,-0.000699999975041,0.79176068306,-1.99797964096,-1.10213434696,-0.133733168244,-0.0732803791761,0.124161094427,-0.5226521492,-0.000151018772158,-0.00107108708471,-0.295855402946
1605,0.3886949718,0.844900012016,-0.819533348083,-1.56599998474,0.430060863495,-0.309790939093,-0.933957457542,0.724207639694,1.38706827164,0.743693590164,0.785464823246,0.14133118093,0.00153946131468,-0.0241021737456
10644,0.207888513803,-0.378650009632,-1.11230015755,-1.78719997406,0.0315978713334,0.746112406254,-0.845373988152,-1.25309872627,-1.3639819622,0.180735558271,0.0748517662287,-0.17106616497,-0.626183569431,-0.138617277145
2065,0.857993245125,0.831600010395,-1.40233337879,1.12510001659,0.120696097612,1.83209609985,1.99427080154,1.23733615875,-0.693609833717,-0.0127588808537,-1.25339484215,-0.100865520537,0.363868534565,-0.48481169343
8321,-0.364413976669,-0.392350018024,-0.326000005007,-1.11600005627,-0.524405777454,0.409761816263,-0.465114355087,0.215076297522,0.183918893337,-0.609097063541,-0.355795204639,0.141947254539,0.722250878811,-0.137781351805
8503,-0.303167760372,-0.0468499995768,0.973166644573,0.365299999714,0.138625949621,0.0551175475121,1.26541233063,-0.424132078886,-0.827048301697,-0.501191914082,-0.00302920490503,-0.854163527489,-0.447929799557,-0.352123141289
7027,-1.41039204597,-0.770900011063,-0.504299998283,0.969099998474,-0.526499867439,0.176446780562,-2.12008213997,-0.680040836334,-1.30205214024,-0.140725180507,-1.35759651661,-0.678392350674,-0.776812493801,0.452045381069
6850,-0.740307629108,0.167199999094,-0.366000056267,2.02060008049,0.81336247921,0.340204834938,0.591123402119,0.102321214974,0.0640975311399,-0.224597632885,0.262689113617,-0.374022603035,0.824581384659,-0.362123042345
1978,0.627586424351,-0.0115000009537,-0.603900074959,-0.595499992371,0.161115527153,0.319695055485,0.292684197426,0.416180253029,0.982910215855,0.928679764271,-0.529955148697,0.214379385114,-0.262400656939,0.113894023001
896,0.684680104256,0.00980000197887,-0.394800037146,-0.162400007248,-0.365936040878,-0.831000745296,-1.2125442028,0.333848744631,-0.397440075874,-0.769692063332,-2.52066969872,0.0726746022701,-0.24184140563,-0.513380050659
5777,-0.854391336441,1.37014997005,-0.0687999725342,1.62209999561,0.901170551777,0.801964879036,0.999299883842,1.69438934326,1.78503537178,1.08301746845,-0.0605840981007,-0.0129914879799,1.07654905319,-0.0993750318885
1846,0.879267275333,1.12765002251,0.284266680479,1.24310004711,-0.216337203979,-0.757776498795,5.60456705093,-0.116900898516,1.1878194809,0.579708755016,0.887350559235,-0.105338968337,0.285012453794,-0.452495247126
5925,-0.924317002296,-0.98039996624,0.0244333334267,-1.72749996185,-0.569199323654,0.183316513896,0.295541375875,-0.0898357182741,-0.355716705322,-0.703672766685,0.182728976011,-0.0172702670097,0.706496953964,0.0213626623154
142,-0.570284307003,-0.135449975729,-0.443500012159,1.00220000744,0.0502354837954,-0.929443776608,-1.17785525322,0.0303822755814,-1.24199581146,0.633086204529,0.804676175117,-0.198820352554,-1.18311154842,0.633513748646
1021,0.155731841922,0.0992500185966,0.21020001173,0.58060002327,2.30207943916,0.325855463743,2.127161026,-0.812725961208,-0.104654751718,0.859372496605,1.5736823082,0.342525094748,1.18838453293,0.375567793846
5699,-0.273979216814,-0.301099985838,-1.70306670666,-1.44169998169,0.42593511939,-0.0719489678741,-1.02848553658,0.184978574514,0.429698050022,0.368544220924,0.399339020252,0.237002521753,-0.828770279884,-0.180067807436
