rid,CPC020_A375_6H:BRD-A25088322-001-01-2:10,CPC020_A549_6H:BRD-A25088322-001-01-2:10,CPC020_HA1E_6H:BRD-A25088322-001-01-2:10,CPC020_HCC515_6H:BRD-A25088322-001-01-2:10,CPC020_HT29_6H:BRD-A25088322-001-01-2:10,CPC020_MCF7_6H:BRD-A25088322-001-01-2:10,CPC020_MCF7_24H:BRD-A25088322-001-01-2:10,CPC020_PC3_6H:BRD-A25088322-001-01-2:10,CPC020_PC3_24H:BRD-A25088322-001-01-2:10,CPC020_VCAP_6H:BRD-A25088322-001-01-2:10,CPC020_VCAP_24H:BRD-A25088322-001-01-2:10
5720,-0.150647550821,0.426949977875,-0.497737586498,-0.0722500011325,-0.984764516354,-1.51543974876,-1.46813201904,0.0899710804224,-0.437454998493,0.4859983325,0.894120275974
466,-0.223654329777,0.226449996233,-0.477373719215,0.810649991035,0.164406523108,1.39546191692,-0.879060447216,0.0817445963621,0.684757769108,0.489738941193,0.385357677937
6009,0.115821421146,-0.133749991655,-0.715254485607,1.45160007477,-0.0866082236171,0.973010182381,0.68069255352,-0.494869351387,0.463604986668,0.804406523705,0.377933114767
2309,2.51397371292,0.734849989414,-1.51977586746,-0.149700000882,0.876575887203,-0.00177423655987,-0.494288951159,0.838177740574,0.621306180954,-0.669013619423,0.00275555253029
387,-0.238712176681,0.531599998474,-0.397569686174,0.413349986076,0.210298761725,0.0937574803829,-0.036198489368,0.665153563023,0.026417657733,0.196519941092,0.475919395685
3553,-0.253161549568,-0.53360003233,-0.341798007488,-1.15320003033,-0.0212846137583,-0.111176207662,-0.364861816168,-3.37093877792,-0.79098290205,-0.355522453785,-0.99382352829
427,-0.421602845192,0.448199987411,0.79399138689,1.02845001221,0.0384876728058,0.120521560311,1.07455420494,0.138738557696,1.44564914703,0.262720704079,0.232308626175
5898,0.0795103013515,-1.61570000648,0.288926184177,0.972400009632,-0.00719233602285,1.88307714462,-0.0270837694407,1.55884313583,0.0965138152242,-0.0720647424459,-0.674945890903
23365,0.86735445261,-0.99430000782,-0.394981652498,0.129399985075,0.388170838356,-0.203891217709,-0.0779956132174,-0.158127903938,0.0594141706824,-0.527758061886,-0.115491762757
6657,-1.07701766491,-0.389850020409,1.17124187946,0.00514999032021,-0.10173086077,-0.900797605515,0.268635988235,0.0543963611126,-0.05051670596,0.156346157193,-0.733377099037
5054,-0.469543486834,-0.141399994493,-2.87508273125,-1.78204989433,0.26280361414,2.66399383545,0.852109074593,-0.0236861575395,0.531241357327,0.620522081852,0.0706150755286
3108,-0.634141385555,0.876749992371,0.2573133111,1.03464996815,-1.27563965321,0.457093715668,-0.54625082016,0.284527003765,0.0356349982321,0.390159457922,-0.10455262661
1950,-0.124001890421,0.00925000011921,-0.325783193111,-0.143550008535,0.344904631376,-0.377082139254,1.08405148983,2.8745059967,0.945293486118,0.422332763672,-0.513147175312
351,-0.940300107002,0.267049998045,-0.632861256599,-0.502700030804,-0.204928249121,-0.91083830595,0.555101513863,-0.462135821581,-0.0538154393435,-0.54259455204,0.607086062431
4846,-0.496259123087,0.403299987316,0.966843605042,-0.720450043678,-0.772141575813,-0.482078611851,-0.581290364265,-0.105033159256,-0.0743143409491,-0.139443024993,0.910076618195
1452,0.856660068035,0.337249994278,0.029218941927,-0.552950024605,0.56555223465,-0.153637588024,-0.461466491222,0.00563728064299,0.182938143611,-0.0433278679848,-0.600226104259
4776,0.315968424082,-0.240300014615,-0.970645129681,-0.341350018978,0.12090126425,0.311741471291,-0.097189925611,-0.316947996616,-0.258121818304,0.0625964030623,-0.715911507607
6908,0.807034015656,0.315899968147,-1.5996774435,1.03775000572,0.708100497723,2.21148943901,-0.324993997812,1.58960437775,1.00619268417,0.19693928957,1.44931006432
672,1.03308057785,-0.341300010681,-0.704972088337,-0.36075001955,0.335408836603,-0.0101360008121,-1.16442942619,0.481841444969,1.43114233017,-0.0409714281559,0.56383985281
5710,-0.00419903546572,0.25024998188,-0.251922935247,0.425449997187,0.844419002533,0.256660282612,1.35667252541,0.899489164352,0.614358723164,-0.00574795901775,0.483249604702
2115,2.05295944214,0.443299978971,-0.239816710353,-0.578299999237,-0.863965451717,0.0101117938757,-0.673855662346,-1.34272909164,-0.0729493349791,-0.190655097365,-0.733750343323
7015,0.819290280342,0.0665000081062,1.38468205929,-1.07994997501,-0.254729896784,-0.738175034523,-0.0355059579015,-0.398276984692,0.259264469147,0.296971440315,-0.460072338581
8726,-2.61029553413,-0.93624997139,-1.49152517319,-1.53194999695,-0.7549071908,-1.14878034592,-1.09880387783,0.319981127977,0.213460981846,-0.300422519445,0.527485311031
2185,0.549318671227,-0.442799985409,-0.0100593715906,-1.29384994507,-0.474466741085,-0.472420156002,-0.162887901068,-1.00226259232,-0.168572723866,-0.381135374308,-0.855446517467
3315,1.83419919014,0.494249999523,-0.100485250354,2.10829997063,0.706206798553,0.860391557217,-0.426867544651,2.06188774109,-0.214384973049,-0.217343270779,-0.0314521491528
5289,0.56173235178,-0.313999950886,0.831720709801,0.261200010777,-0.480010479689,0.395162880421,0.167415171862,0.61206817627,0.2201680094,-0.766635298729,-0.108822107315
868,2.25187659264,0.228949993849,0.797347843647,0.547850012779,-0.286544770002,1.62221372128,0.452841758728,2.50529026985,1.18440520763,0.534495472908,-0.74354326725
1677,0.328284442425,0.221900016069,-0.0674988776445,-1.87489998341,-1.31669533253,-1.59497714043,-0.209864109755,0.704850018024,0.0194002315402,0.301665961742,-0.677631318569
7043,0.0339686572552,-0.435299992561,-0.496734321117,0.00855001807213,-0.214958369732,-2.36791801453,-1.06940853596,-0.662917733192,-0.671170175076,0.117172732949,-1.29659938812
5613,0.569481015205,0.762500047684,0.710224747658,-0.679750025272,0.0859866589308,-0.930207908154,-0.154480591416,-0.36564797163,0.383901655674,-0.410661309958,-1.13673937321
595,-2.4068570137,-0.264550000429,0.0587596297264,0.0831999927759,0.231555223465,0.855767846107,-0.621589839458,-0.978605806828,0.278758198023,0.182438135147,-0.140066057444
4793,-0.422503113747,-0.473600029945,1.54907095432,-0.619949996471,0.8446829319,0.562614917755,1.45593714714,1.53143978119,1.04522705078,-0.237023979425,0.402502834797
2736,-0.554102003574,-0.329649984837,-0.991233825684,-1.98195004463,0.0229953378439,-0.552128434181,-0.16220292449,-0.813418269157,0.152388080955,-0.386290431023,-0.461776256561
5290,0.457042753696,-0.176849991083,0.200156211853,-0.542050004005,0.446062892675,0.472043216228,0.578113377094,0.412662863731,0.178256899118,0.166727751493,-0.0913749337196
6194,-0.0310984756798,-0.0010000000475,-0.995316445827,-1.76684999466,-0.656030774117,0.193194374442,0.325441598892,0.354681372643,-0.588707625866,0.000238136432017,0.129390493035
1676,0.560828924179,0.171399980783,-1.45743560791,-0.494299978018,0.072933524847,-0.256459355354,0.00706010311842,0.0454133450985,-0.380214333534,-0.26515853405,-1.27781748772
23512,-0.531074643135,0.23400002718,-2.67789697647,-4.87300014496,0.188082039356,-1.88622045517,-1.70449364185,-0.313699424267,0.331584274769,-0.698910534382,0.664670348167
148022,3.27310848236,1.18139994144,-0.85793697834,1.38615000248,0.815169274807,0.824723899364,0.849919319153,0.456529170275,0.871501266956,-0.0675680488348,0.135315537453
1906,0.0780517235398,0.727900028229,-1.38384783268,-0.213149994612,-0.573814690113,0.391755819321,0.000820305198431,-0.182661280036,-0.140914931893,-0.258531719446,-1.13904356956
8878,1.43838536739,0.0702000036836,1.18211603165,1.99880003929,1.61471307278,-0.999025940895,2.29979276657,3.09173703194,1.92626607418,0.745770394802,0.640035688877
3091,-0.579450964928,0.627900004387,-1.29869270325,0.348349988461,-0.0905815213919,-0.206439882517,0.0879966020584,-0.993767857552,0.31902384758,0.0516112968326,-1.02856254578
5743,-1.02913713455,0.371500015259,0.026446968317,-0.539900004864,-1.89243233204,0.59245210886,0.611113905907,-2.68353819847,0.706790089607,0.100441128016,0.0414702892303
5321,0.493069529533,-0.63504999876,-0.387786507607,-0.141450002789,0.0941504016519,-0.380846440792,-0.280180603266,-0.426319658756,-0.116366371512,-0.453908532858,-0.955732107162
4144,-0.780695438385,-1.16289997101,0.097154468298,-0.475549995899,0.730727016926,-1.65306174755,-0.122303873301,-1.1848269701,-0.585795044899,-1.13892602921,-0.0770237222314
1981,0.648690104485,0.74380004406,1.00226664543,0.038149997592,-0.292277693748,-0.387858569622,0.0679764077067,0.467318117619,0.545425236225,-0.173827111721,-0.222855165601
695,-0.479690760374,-2.19420003891,1.82347857952,-0.257349997759,0.327602118254,0.692908704281,-0.0975542291999,0.463566482067,-0.0879624113441,-0.0258765220642,-0.109326943755
10398,-0.341076731682,-0.112249970436,-0.795762121677,-0.439449995756,0.0124326646328,-0.786063492298,0.100853562355,-0.334917277098,0.162237167358,-0.157197371125,-0.726980686188
5708,-0.624417960644,1.76010000706,-0.024144526571,0.300249993801,0.294561326504,-0.940376520157,-0.00259426236153,-0.858375191689,0.0853620171547,-0.410308361053,-0.673302769661
1213,-0.080233886838,0.644699990749,0.157394677401,0.77555000782,-0.398775815964,0.375041246414,0.333005398512,0.602169156075,0.118938237429,0.542213559151,0.638799071312
226,0.474788367748,0.0177499949932,-0.430960267782,-0.178350001574,0.896888613701,0.501510977745,1.35352778435,0.209382534027,0.0912548676133,-0.277269482613,0.214800998569
6777,0.797210454941,1.25215005875,0.941827237606,0.966199994087,-0.311307013035,0.398922383785,-0.254772573709,0.039732888341,1.06651747227,0.0503777638078,0.32927185297
2113,4.8124628067,0.410499989986,1.54665279388,-0.0781500041485,-0.824409067631,-0.708692967892,-0.299086689949,0.595135867596,0.902853369713,-0.48608058691,-0.238761201501
3329,2.22733163834,1.5136500597,1.57346010208,3.91135001183,1.43830609322,1.06893706322,0.0475853160024,2.25544190407,0.716557264328,0.857775688171,0.972949028015
1050,0.396272450686,0.05269998312,-0.148874625564,-3.32369995117,3.99653697014,-0.0812876671553,0.919131040573,0.349665880203,0.843995690346,0.213344663382,0.423528075218
9491,0.396794378757,0.0553500056267,-0.0889178663492,-0.915449976921,-0.188794538379,-0.242733612657,0.325617641211,-0.682434260845,-0.0158019512892,-0.151591926813,-0.630063652992
22926,2.39004039764,0.716650009155,-1.02972316742,1.26029992104,-0.891581773758,-0.200997576118,0.133083283901,0.377650916576,0.0496799908578,-0.317486852407,-0.451799213886
5899,0.0967092961073,-0.0764499902725,-1.01926505566,-0.896450042725,-0.582487881184,1.21440601349,2.42265081406,-0.276606619358,0.738033235073,0.00235086679459,1.25561070442
5467,0.0515529960394,-0.335049986839,3.28056335449,-0.321449995041,0.678645014763,0.761964559555,0.0425441525877,0.807987630367,0.166887894273,-0.473490476608,-0.697033524513
6774,0.582206070423,-0.196549996734,-0.602733075619,1.36779999733,0.790444910526,3.10418844223,1.22113978863,0.00709957629442,0.27881270647,0.0327473282814,-0.934935152531
1788,0.383636891842,-0.14620000124,1.65815877914,-0.816799998283,-0.183344557881,-0.288157910109,0.154397547245,-0.312327921391,-0.35712492466,-0.337538659573,-1.2994505167
5921,0.584470272064,0.0469000041485,-0.586240231991,0.0647499859333,0.358367979527,0.0142727345228,0.054360806942,0.626546859741,-0.158635899425,0.701062202454,0.162406265736
5721,-0.382352173328,-0.351700007915,-0.636489868164,-0.0842999964952,-0.317137867212,0.964817345142,-0.0694293528795,-1.0404355526,0.389987409115,0.493933439255,0.688431143761
2263,1.94681620598,-0.348399996758,0.691972076893,-0.575299978256,0.598284482956,-0.120474457741,0.387901335955,-0.254343450069,-0.431095033884,0.221187531948,-0.717541456223
808,0.321274757385,0.217600017786,1.02350509167,-0.43520000577,-0.0326587706804,0.321642994881,0.362040817738,-0.176715955138,-0.557054758072,-0.00357065652497,-0.915878772736
30001,0.187563925982,0.539099931717,-0.203799426556,-0.757249951363,0.315332353115,0.42262917757,0.225828543305,0.178343296051,0.814424872398,0.613523066044,0.557287216187
348,-0.366023272276,-0.578500032425,0.322463095188,0.0357999950647,0.0859494656324,3.50057411194,1.59183776379,0.0448846817017,0.84909594059,-0.418382406235,-0.709934055805
30849,-0.860237598419,0.131099998951,-1.13976514339,0.397150009871,-0.475141108036,-1.2155944109,-0.353313088417,-0.137344405055,0.909763038158,0.18809941411,0.435215175152
1454,-2.06898760796,-0.0120999999344,-2.42716789246,0.371650010347,0.31507062912,0.772753596306,-0.756754994392,-0.701410472393,0.0871983915567,0.0960423126817,-0.870310246944
6500,-0.537562787533,-0.0422499775887,-1.65995192528,1.20615005493,0.626248836517,-0.0742314904928,-0.269389241934,0.59441614151,0.543609440327,0.403419286013,0.522642314434
5627,0.554762542248,0.956650018692,0.133796662092,0.373750030994,-0.351665198803,-0.309508264065,-0.249287515879,-0.139303386211,-1.05399823189,0.114619091153,0.959163427353
5715,-0.924794316292,0.0158499777317,-0.762290000916,-0.54984998703,0.220412164927,-0.645394921303,1.32739508152,-0.56563615799,0.575248420238,-0.249540895224,0.039868324995
4791,1.54527723789,0.250950008631,1.96059596539,-0.591199994087,0.0558262467384,0.465565681458,-0.0238413214684,-0.594198763371,1.31632220745,-0.228807985783,-0.812780857086
56924,-0.200427025557,0.550949990749,1.56029677391,-0.494949996471,-1.04600799084,0.0656927675009,-0.370245188475,-1.41351222992,1.16067290306,-0.374289125204,0.486334770918
2690,-0.237522870302,0.979950010777,0.963631927967,-0.218899995089,0.767888724804,-0.815025508404,-1.39621579647,0.117857724428,0.484193980694,-0.686895787716,0.11440102756
1019,-0.523415505886,-0.468199968338,-0.740394949913,-0.04984998703,-0.00379183888435,-0.78192961216,-1.16062533855,0.0617727860808,0.939843297005,0.30380281806,0.523900508881
51422,0.197709977627,-0.152899980545,-1.82856106758,0.332549989223,0.779632687569,1.41780614853,1.58439350128,0.606098353863,3.21338105202,0.195759579539,-0.196665853262
5788,-0.549604296684,-0.533800005913,0.395458638668,-0.6875,-0.37974897027,-0.7136515975,0.434023916721,-0.193691775203,0.0677224323153,0.38126462698,-1.31203842163
6709,-0.243879437447,0.087700009346,-0.219211727381,0.0425500050187,0.0444931089878,-0.433618485928,0.336027473211,-0.759971737862,0.574361562729,-0.266087323427,0.878987789154
1277,0.319056212902,-0.78869998455,0.0396431982517,0.458249986172,-0.884915471077,-0.264487683773,-0.150239422917,-0.770994126797,0.860932171345,-0.788567662239,0.130622714758
993,-0.291788011789,0.726249992847,-0.346675813198,-0.00604999065399,0.924981474876,-1.34643220901,-0.79550164938,-0.277931571007,0.740356564522,0.0682183504105,1.0849865675
7157,1.7863701582,0.211750000715,-0.635689139366,-0.0845999866724,-0.0764636173844,-0.707838654518,-0.620155274868,-0.685234904289,0.136740908027,-0.165403425694,0.326964706182
1958,2.32747983932,-0.756600022316,-0.936459362507,1.38839995861,0.487818777561,5.53579473495,-0.357777059078,-0.289370507002,1.83662497997,-0.361635506153,0.583494544029
4582,-0.562499523163,0.289099991322,0.169297873974,-0.464750021696,0.155288517475,-0.275461822748,-1.46743631363,-0.364934533834,0.0464943684638,-0.647803485394,-0.0149373710155
9212,-2.69766378403,1.06679987907,-1.13835895061,-0.102650001645,-0.69434607029,-1.84783232212,-2.13791275024,-1.30017733574,-0.0768170505762,-0.200609028339,-0.970376968384
