rid,DOS013_VCAP_6H:BRD-K23794511-001-01-6:5.04,DOS013_VCAP_24H:BRD-K23794511-001-01-6:5.04,DOS040_A375_24H:BRD-K23794511-001-01-6:5.04,DOS040_HT29_24H:BRD-K23794511-001-01-6:5.04,DOSBIO002_A375_24H:BRD-K23794511:10.0735,DOSBIO002_A549_24H:BRD-K23794511:10.0735,DOSBIO002_HT29_24H:BRD-K23794511:10.0735,DOSBIO002_PC3_24H:BRD-K23794511:10.0735,DOSBIO002_MCF7_24H:BRD-K23794511:10.0735,DOSBIO002_NEU_24H:BRD-K23794511:10.0735,DOSBIO002_NPC_24H:BRD-K23794511:10.0735
5720,0.049654006958,1.5349714756,0.0956999957561,0.241950005293,0.439014077187,1.06247603893,0.410804599524,0.644710183144,-0.230891227722,1.53419995308,0.956321358681
466,0.275199472904,1.05028951168,0.51675003767,-0.684000015259,-1.56858372688,-0.372620731592,0.0380764454603,-0.785153746605,-0.507412612438,0.459850013256,-1.30928874016
6009,-0.546450853348,-0.219607710838,-0.103899985552,-0.255899995565,0.753173112869,-0.684329390526,0.495886057615,-0.493044316769,-0.737101554871,0.323599994183,0.549777090549
2309,-2.06667089462,-5.90650558472,-0.134550005198,0.612749993801,0.281706362963,-1.27330839634,-0.190495550632,-0.45105984807,-0.743408083916,0.4742000103,-0.32261121273
387,-0.702538371086,-0.891854226589,0.49944999814,0.247850000858,-0.00871349126101,-0.138038560748,-0.871144890785,-0.0986622273922,-0.125988632441,0.158599972725,-1.1990250349
3553,1.0174189806,1.13671839237,-0.690899968147,-0.728250026703,1.02667796612,0.72726726532,1.18158471584,0.907494604588,0.0927996635437,-0.0518499910831,1.33078086376
427,0.561761558056,-0.576288580894,0.109550006688,-0.71130001545,-0.342651158571,-0.503015935421,0.0474647283554,-0.657990336418,-0.85344171524,-0.707500040531,-0.621303319931
5898,1.64585494995,0.925073564053,0.791450023651,-2.29800009727,-0.123141676188,-0.0217376798391,0.32832852006,-0.675310492516,-1.24651634693,0.628949999809,-0.390964508057
23365,-0.522201359272,0.336083859205,-0.386450022459,-0.575250029564,-0.426228672266,0.0956695377827,-1.00681900978,0.335035294294,2.13839125633,0.0282000005245,-0.193186819553
6657,1.41870164871,1.79417800903,-0.12254999578,-0.876350045204,0.593622863293,0.0707617104053,1.19529473782,-0.737372875214,0.11862641573,0.735700011253,-0.210974097252
5054,0.387969642878,0.0167328715324,-0.651549994946,0.149599999189,1.00960707664,0.425735354424,0.689583182335,0.776537597179,-0.0630683600903,-0.45759999752,-0.0778027400374
3108,0.50902235508,0.695558190346,1.40814995766,1.21669995785,-0.0258004385978,-0.759630382061,-0.0538191795349,-0.603724837303,0.57940018177,0.281150013208,-0.399652004242
1950,0.165829405189,1.38698387146,-0.0220999978483,-0.791550040245,1.25981974602,-0.643297195435,0.428582847118,-0.0804269388318,-0.658959269524,-0.0496000051498,-0.0266138073057
351,-0.784799098969,0.146969884634,-0.217250004411,-0.136399999261,-0.332916587591,0.136627316475,-0.109632343054,0.93475151062,-0.0609555840492,0.337249994278,0.535331070423
4846,1.66340684891,0.0113021284342,0.0749500021338,-0.0937999933958,0.605637729168,-0.683309853077,0.521781563759,-0.702398717403,0.643379569054,-0.42175000906,0.0655948445201
1452,-0.636176109314,0.146884083748,0.236849993467,0.605749964714,-1.25424265862,-1.08723104,-1.17910528183,0.269190043211,-2.1260676384,-0.694000005722,-0.70461255312
4776,0.910686433315,1.31699824333,0.254700005054,-0.815750002861,-0.528962135315,1.51243662834,-1.04111027718,0.554139435291,0.558203458786,0.277000010014,0.86765897274
6908,-1.10661840439,-0.453524023294,-0.272900044918,0.577650010586,1.10376834869,-0.214629128575,-0.559053599834,0.849596738815,0.384266853333,0.537699997425,0.0858279690146
672,-1.64878296852,-0.977399468422,-0.384149998426,-0.171700000763,0.549706876278,0.350884050131,1.06564319134,1.29549241066,0.461666226387,-1.01330006123,0.329234361649
5710,-0.410720080137,-0.949408769608,0.899999976158,-0.419550001621,-1.22646057606,0.642395079136,-1.91391921043,-0.0893493741751,0.240914642811,0.136199980974,-0.773707389832
2115,2.22975087166,1.08493566513,0.257549971342,-1.37380003929,-0.388029515743,-0.263217806816,0.0247289836407,0.085929736495,-0.175542771816,0.609150052071,0.456042706966
7015,1.31752610207,1.63884115219,-0.218849986792,-1.29710006714,0.294311076403,0.16941870749,0.226115107536,-0.550287485123,-0.848062515259,-0.553099989891,0.0404342934489
8726,-0.680259048939,-0.586898684502,0.206800013781,2.14829993248,-0.3687261343,-0.83708357811,1.82335853577,-0.696395635605,1.34314620495,-0.150449991226,-0.250190526247
2185,0.243076384068,2.23581194878,0.121399998665,-0.866950035095,-0.69700139761,0.805832207203,0.663498818874,-0.512222230434,-0.124545589089,-0.238649994135,0.597647190094
3315,0.417633026838,4.72837114334,-0.296649992466,1.63199996948,0.454368859529,-0.429974198341,-1.03244125843,-0.00925906002522,0.0,0.601449966431,-1.43780779839
5289,0.0876337885857,0.67023819685,-0.529950022697,-1.62470006943,0.849872887135,-0.305746257305,0.913733780384,-0.561645328999,-1.08358561993,0.697600007057,0.0493102297187
868,0.936654269695,0.171360373497,-1.13929998875,-0.540149986744,-0.706188797951,-0.0957066714764,1.55529642105,-0.640690147877,1.07722759247,0.0873999893665,1.04991483688
1677,1.26414322853,0.803757309914,-1.43395006657,-0.774350047112,-0.0154329836369,0.749930262566,-0.302445501089,-0.738647520542,-0.0990051627159,-0.312199980021,0.0281834471971
7043,1.49168562889,1.24327504635,-0.162000000477,-0.893949985504,-0.677207112312,0.47618329525,-0.382580012083,-1.24396002293,0.31569185853,-0.212999999523,1.48365283012
5613,1.47112059593,1.01672363281,-0.224150002003,-0.950700044632,-0.123108394444,0.469438433647,0.947737693787,0.0524362325668,-0.102785184979,0.433200001717,1.72666752338
595,-0.918329060078,-0.315396338701,-0.337000012398,-0.60514998436,-1.15888178349,0.734899282455,-1.26076257229,0.706227958202,0.545670866966,0.580299973488,-0.299241274595
4793,-0.580059170723,0.435337841511,0.220649987459,0.524950027466,-0.182137951255,-0.00930997729301,-1.3289399147,-0.175709888339,0.858404457569,0.499099999666,-0.806912302971
2736,1.49507939816,1.25827658176,-0.243450000882,-0.115600004792,-0.292909473181,-0.65793132782,-0.0179490745068,-0.326887667179,0.0119405686855,0.0621500015259,0.112543828785
5290,0.299512565136,-0.691858530045,-0.687750041485,-0.564700007439,0.122298404574,-0.308119058609,1.38281226158,-0.379760295153,-1.00634777546,-1.30139994621,0.00108491256833
6194,0.659453749657,0.151043891907,-0.345349997282,-0.626950025558,-0.272567659616,-0.304558426142,0.0,1.15031051636,0.216831743717,0.85095000267,-0.313413798809
1676,-0.0334151387215,0.433067381382,-0.0896500051022,-0.993999958038,-1.02359735966,1.42490923405,-0.262271940708,-0.265358477831,0.140179127455,-1.13639998436,0.729497551918
23512,-0.555017411709,-0.458295464516,0.932599961758,-1.25075006485,0.286679297686,0.401150405407,-1.74955308437,-0.0843120366335,-0.445433914661,-0.262400001287,-0.0730123519897
148022,0.273508071899,-0.983521461487,0.0953000038862,-0.75049996376,-0.798175811768,0.149252057076,-0.996218919754,0.643047869205,1.33987903595,-0.485899984837,-0.243634790182
1906,0.996630907059,-0.427771389484,1.18930006027,0.106800019741,0.651444971561,0.463903903961,0.410367429256,-0.0137314274907,-0.195416897535,-1.21545004845,0.976825892925
8878,-1.11212980747,-0.500402212143,-0.76960003376,0.542349994183,0.484346956015,0.725230038166,-0.619156599045,0.301655352116,0.239297956228,-0.330000013113,-0.31708997488
3091,1.0674943924,-1.0593020916,0.0776499807835,-0.916800022125,-0.0580617636442,0.579288780689,0.0554004460573,1.40417408943,-0.0564924031496,0.613400042057,-0.248822882771
5743,-0.773705482483,-0.487967282534,0.364299982786,1.0461499691,-1.07516336441,0.510809838772,-1.02654111385,-0.00742566585541,0.245688766241,-1.02845001221,0.0680452734232
5321,1.14710974693,0.554850697517,-0.603349983692,-1.39195001125,0.605587363243,0.757043302059,1.81924366951,0.235943764448,0.27399289608,-1.25845003128,0.900330483913
4144,0.464462995529,-0.348798334599,1.1888999939,0.271899998188,0.79281181097,0.704019367695,-1.31078743935,0.431196510792,0.304674357176,0.905949950218,0.942662835121
1981,-0.953523814678,-0.370639324188,3.134349823,0.120550006628,-0.104232683778,-0.542374372482,-0.102351367474,0.936601519585,1.59698617458,0.890200018883,0.718882858753
695,1.23137044907,-0.809382557869,-0.0526000000536,0.0729000121355,0.031671859324,0.111684381962,0.317931473255,-0.825475811958,-0.40857052803,0.286249995232,-0.746003568172
10398,1.87201750278,4.86081171036,-0.716199994087,-1.72184991837,0.00045008212328,0.771759569645,0.637085616589,-0.314872920513,-0.436032027006,0.0961999893188,0.352498531342
5708,-1.68499755859,-1.0765298605,4.52759981155,-0.712599992752,-0.00374729558825,0.270310759544,-0.196652054787,0.636442542076,1.03118526936,-1.41285002232,1.26992726326
1213,-1.03745174408,-0.817949175835,5.09005022049,0.740299999714,-1.00017082691,0.0919699892402,-1.35361754894,-0.0759475827217,0.265037685633,0.355049997568,-0.721303403378
