rid,CVD001_HEPG2_6H:BRD-K74548617-001-01-7:10.1038,CVD001_HEPG2_6H:BRD-K74548617-001-01-7:2.5259,CVD001_HEPG2_24H:BRD-K74548617-001-01-7:10.1038,CVD001_HEPG2_24H:BRD-K74548617-001-01-7:2.5259,CVD001_HUH7_6H:BRD-K74548617-001-01-7:10.1038,CVD001_HUH7_6H:BRD-K74548617-001-01-7:2.5259,CVD001_HUH7_24H:BRD-K74548617-001-01-7:10.1038,CVD001_HUH7_24H:BRD-K74548617-001-01-7:2.5259,CVD001_PHH_6H:BRD-K74548617-001-01-7:10.1038,CVD001_PHH_6H:BRD-K74548617-001-01-7:2.5259,CVD001_PHH_24H:BRD-K74548617-001-01-7:10.1038,CVD001_PHH_24H:BRD-K74548617-001-01-7:2.5259,DOS026_VCAP_6H:BRD-K74548617-001-01-7:5.05,DOS026_VCAP_24H:BRD-K74548617-001-01-7:5.05,DOS048_A375_24H:BRD-K74548617-001-01-7:5.05,DOS048_A549_24H:BRD-K74548617-001-01-7:5.05
5054,0.997431993484,0.645171523094,0.967091798782,-0.0411199778318,1.27894997597,-0.184744119644,0.55122333765,-0.336819678545,1.56956601143,-1.2787219286,0.20942479372,-1.73610210419,0.625014841557,1.47155475616,-0.585049986839,0.280516535044
3108,-0.51941549778,-0.154313579202,-0.654151439667,-1.42058646679,-0.721199989319,-0.398171901703,1.05164968967,0.46301612258,-0.810967445374,1.01619970798,0.0257947295904,0.155985757709,0.5356746912,0.336277842522,-0.370550006628,0.565660953522
1950,-0.154486075044,1.41932952404,0.0212637856603,-0.106632649899,0.499850004911,0.0349442958832,0.239124745131,0.576428592205,-0.182408243418,0.336379736662,0.184063673019,2.10725641251,-0.282424658537,0.761589646339,0.530600011349,0.648555159569
351,-0.55687892437,0.0810213088989,0.710569143295,-0.465830892324,0.161749988794,0.399026155472,0.238400682807,0.278199255466,-0.270210266113,0.160918504,0.455775886774,-0.511924266815,-0.808479368687,0.28866994381,0.0100499987602,0.544581770897
4846,1.4956382513,1.01910710335,2.38785076141,0.357456862926,-0.615200042725,0.0329309403896,0.0455825924873,0.345453947783,-1.00448000431,0.607584357262,-0.814578056335,1.49509251118,0.0261885821819,2.21441030502,0.662249982357,0.252414464951
1452,0.767003774643,-0.482287108898,0.805352807045,0.10241933912,2.27994990349,0.263197332621,2.41288018227,-1.29188966751,-0.460044920444,-0.20014077425,-1.00803434849,-0.620978534222,-0.551230430603,-0.243405222893,0.352499991655,-1.7411608696
4776,0.513770461082,0.972382903099,0.146014243364,0.340421974659,0.0559000074863,-0.118979394436,0.0825056284666,1.00073981285,-0.769642651081,-0.0886938869953,-0.482074648142,-0.0918705761433,-0.629287242889,-0.593160271645,-0.0759499967098,-0.125635355711
6908,0.0994810909033,0.122443445027,0.486382782459,0.805749952793,0.159349992871,-0.115078419447,0.222213104367,-0.44835883379,-0.622046351433,-0.258205264807,0.259155184031,-0.569835186005,1.2112159729,0.842954814434,-0.364250004292,-0.208123207092
672,-1.33242249489,-1.02180087566,-0.923568189144,-0.488361597061,-0.864899992943,-0.533361434937,0.284777075052,0.432909101248,-0.230950012803,1.58243846893,-0.359330236912,0.358571738005,0.143002361059,0.421934366226,0.0302500128746,-0.254869639874
5710,-0.236091256142,-0.62170958519,-0.94806522131,-1.05039668083,-0.280499994755,-0.649983644485,0.119301959872,-1.39831972122,-1.06180381775,-0.265373200178,-1.09424841404,-1.85559809208,0.821389496326,-2.35627222061,-1.23309993744,-0.919224858284
2115,-0.550025582314,0.685867547989,-0.0593606308103,1.60424733162,0.715599954128,-0.473991155624,-0.0149673968554,0.268063098192,-1.33035838604,-0.85277223587,0.293345600367,0.313297539949,-1.58752501011,3.21787881851,-0.914849996567,0.0899963080883
7015,-1.24239611626,-0.308994740248,-0.683431267738,-0.0185524597764,-1.04295003414,-0.0387364625931,0.41378813982,0.45560580492,-1.22802448273,0.593806385994,0.00399772822857,0.182490944862,-1.1778318882,0.168944880366,0.73005002737,-0.0152213349938
8726,-1.9674050808,-0.625644922256,-0.447466313839,0.165340393782,-0.287050008774,0.0528900772333,0.155444055796,-0.0235808845609,-0.0612972453237,0.291382879019,0.474630206823,0.615936815739,0.164681717753,0.676415920258,-0.316749989986,-0.405028879642
2185,-0.0771501809359,0.411000221968,-0.0181339308619,-0.156151533127,0.19089999795,-0.404508262873,0.238118156791,0.290271371603,-1.30936026573,-0.0728355273604,-0.860333025455,1.06147193909,-1.36217010021,-1.02213120461,-0.856549978256,-0.0308364070952
3315,-0.621994674206,-1.16951084137,-2.25703120232,-0.686192691326,-0.770349979401,-0.602999210358,-0.917436003685,-0.441677153111,-0.0982598215342,0.310397624969,-0.0586290284991,-1.00542771816,0.613710522652,-0.330079138279,-0.290800005198,-1.08221995831
5289,1.04824328423,0.318534195423,1.61579430103,0.00627860054374,0.76265001297,0.667897284031,-0.164110839367,-0.0971683487296,-0.474352777004,0.278670668602,-0.341766834259,1.37153220177,-0.766444444656,0.0583228096366,-0.869449973106,-0.5823828578
868,0.72997033596,0.228355705738,1.32706093788,-0.0434345193207,0.550700008869,-0.500067949295,-0.071011453867,-0.590611636639,0.0182352550328,-0.534822165966,-1.03453886509,-0.286905884743,-0.70081025362,-0.443344116211,-0.314999997616,0.34839630127
1677,-1.36847877502,-0.137901395559,-1.72015011311,0.261780440807,-0.00640000402927,0.914287924767,0.28623855114,0.654659569263,-0.64025002718,0.281780958176,-0.327742606401,1.45067441463,-0.557659029961,0.453529328108,-0.0587999969721,0.197384610772
7043,0.664797365665,0.365067154169,-0.668493747711,-0.0433499366045,-0.879999995232,-0.643983900547,-0.0892082452774,-0.749151170254,-0.447203159332,0.195944532752,-1.22138023376,0.413780599833,-0.89337015152,-0.652857661247,-1.47714996338,-0.204817891121
5613,0.532505989075,2.30094623566,1.16799342632,-0.20562389493,0.00354999303818,0.23984849453,0.560218811035,-0.215545326471,-0.958357572556,0.436690539122,-0.69073331356,-0.209011554718,-1.06469023228,0.598886430264,-0.713100016117,0.284569978714
595,1.60186338425,0.140693902969,0.904238700867,0.587458252907,-0.82800000906,-0.286006867886,0.278975844383,0.322760105133,1.64460468292,1.04138290882,0.154632538557,0.505161106586,1.43325614929,-0.428627282381,-0.912299990654,-0.793366909027
4793,1.36523592472,-0.0330882966518,1.07926380634,-0.331652194262,0.155100002885,-0.70599925518,0.67412263155,-0.462693333626,-0.914202928543,1.65429878235,0.840052306652,0.235775724053,-0.645617961884,0.310560762882,0.499149978161,-0.271938920021
2736,0.717686712742,1.84091973305,-0.18546167016,-0.109927773476,0.0465500019491,-0.255696326494,-0.106829851866,-0.345928579569,-1.11571907997,1.56767559052,1.00422310829,0.783546686172,-0.241494759917,0.138056218624,-0.19050000608,-0.0488649904728
5290,1.33898210526,1.23959696293,1.541410923,0.168380126357,0.908999979496,0.564169764519,0.875510215759,0.798672676086,0.440723419189,-0.0250874236226,1.08240938187,0.884908378124,-1.10064125061,0.0487556606531,1.29044997692,0.529429852962
6194,0.000242954396526,2.14534520637e-06,-0.237813398242,0.0,0.418999999762,0.00020756223239,0.0534676276147,0.0391963198781,-0.000574525096454,0.000348666217178,-0.000111259330879,-0.294866502285,0.432373702526,-0.124426357448,0.0,-0.00166276912205
1676,1.06348800659,0.441801786423,0.668051481247,-0.00720097124577,0.00989997386932,0.320969820023,0.123306781054,-0.524578154087,-0.875329256058,0.349556177855,-1.30467140675,0.767197489738,-1.06039917469,-0.707781374454,-0.293650001287,-0.378296017647
23512,0.564610362053,0.902995467186,-0.482025355101,0.254742801189,0.436650007963,0.510735452175,-0.468161195517,-0.930661678314,-0.15798702836,-0.424633383751,-4.35946512222,1.39650201797,0.453387528658,0.0606092065573,-0.559599995613,-0.721544265747
148022,1.20115423203,-0.179632529616,2.04363131523,0.00289758574218,-0.0917499959469,-0.16270762682,0.377082705498,-0.925485670567,-0.302332371473,0.0154987126589,-0.375708460808,0.208943292499,0.860248565674,-0.656604647636,0.510249972343,-0.30969285965
1906,0.763515770435,1.58127260208,0.322607636452,-0.08973531425,0.614300012589,0.158883422613,0.559288442135,0.266153365374,-0.670853853226,1.92977595329,-0.546384871006,0.761245369911,-3.18335390091,-0.687367677689,0.180250003934,-0.566489696503
8878,1.03664135933,8.34465026855e-06,1.16217148304,0.334638834,1.16074991226,0.0936156511307,1.38020062447,-0.224278643727,0.0,-0.104135349393,-0.284353852272,-1.27598488331,0.0494787879288,-2.72562384605,-0.404049992561,-0.462946414948
3091,1.11734199524,0.138521149755,1.35801017284,0.283333420753,1.25905001163,0.0226369723678,0.44487246871,0.481442332268,-0.107532732189,-0.742767751217,0.042982943356,0.397373944521,-1.64478647709,0.326030224562,-1.40104997158,0.406947374344
5743,-0.362951695919,0.849851727486,-0.0406309813261,0.14182177186,-5.05124998093,-0.131949871778,-0.192180410028,0.214216411114,-0.417040497065,-1.07375383377,0.348586440086,0.998616039753,-1.52554523945,-0.526937961578,-0.641449987888,-0.138295903802
5321,0.495749294758,1.43053352833,0.369315475225,0.0314118862152,0.169000014663,0.192454278469,0.155352130532,0.684594333172,-0.574395179749,-0.596526622772,-0.789107561111,-0.651250064373,-1.80564320087,-0.754742920399,0.584500014782,-0.388947635889
4144,-2.9589202404,-1.59142255783,-0.929076552391,0.30592995882,-0.64610004425,-0.236232310534,-0.0163773596287,0.174650326371,-0.408118486404,0.41737639904,0.294796407223,-1.79876816273,0.446782946587,-0.879602015018,-0.83544999361,-0.0251485705376
1981,1.04506635666,2.75451397896,0.0848161354661,0.528023958206,-0.0259999632835,0.586764752865,-0.68779873848,0.90947830677,-0.240326136351,-0.0588621348143,0.620294094086,2.6947016716,0.491020321846,-0.835247993469,0.28354999423,-0.0332407355309
695,0.296632051468,-0.670466542244,-0.531753957272,-0.231684714556,4.76964998245,3.10467457771,-0.787746965885,-0.539648830891,-1.09637963772,0.50914722681,0.767778635025,0.341621220112,-0.107925385237,1.54183590412,-0.563049972057,-6.42879152298
10398,2.93300104141,2.09592223167,-0.804079830647,-0.397632032633,-0.22389999032,0.0142519101501,-0.436313927174,0.0684513300657,2.08645439148,0.618310332298,-0.566328346729,-0.363938480616,-0.962455391884,-1.5438182354,-0.235100001097,0.264848053455
5708,0.162449628115,0.841325342655,-1.64121890068,-0.213762924075,0.286750018597,-0.131729274988,-1.72561252117,-0.335198223591,-0.286526501179,-1.19595599174,-4.97346687317,0.311801671982,-1.33289825916,-1.2447835207,-0.690150022507,0.126100450754
1213,0.267280340195,-1.2552690506,0.397593200207,0.237748041749,-0.442200005054,-0.240790531039,-0.820563435555,-0.183478191495,-0.120600417256,-1.03472542763,0.816815257072,0.261121809483,0.177686855197,-0.11431004107,0.251900017262,-0.353812903166
226,-0.739757359028,-1.28195273876,-1.05613481998,-0.712685585022,-0.350499987602,-1.60813093185,-0.943030536175,-0.618787705898,0.312369734049,0.416170120239,0.931566417217,0.129709586501,1.05697011948,-0.0221412479877,-0.0418000072241,0.874311208725
6777,1.05141246319,0.448774456978,1.48632621765,0.294769316912,0.165450006723,0.0376938097179,-0.344909220934,-0.275132060051,0.789662599564,-0.328686177731,-0.0948032662272,0.393863350153,-0.336155116558,-0.0202174782753,1.69765007496,-0.983946442604
2113,0.0132145397365,1.2870554924,0.288707017899,-0.779932081699,-0.485850006342,0.61549782753,-0.363108873367,0.852142870426,0.0710360407829,-0.146979212761,-0.961595058441,-1.65907645226,-1.4834523201,-0.414642453194,0.613650083542,0.0931480824947
3329,0.740870058537,0.586235642433,0.237441644073,0.0451568961143,-0.162249997258,-0.158026784658,0.436157524586,0.148092895746,0.0781901031733,-0.953839480877,0.500138282776,-1.12677323818,1.12631702423,-0.117988809943,-0.640600025654,-1.23834073544
1050,-0.80969119072,-0.115226373076,-0.914526879787,0.4125443995,0.0872500017285,-2.95726895332,-2.4426856041,-0.0301978867501,1.44192373753,0.445825397968,0.863017261028,-0.362299859524,1.73008227348,0.46622222662,0.104450002313,-0.450482130051
9491,1.48932671547,1.58086621761,0.303477108479,-0.562985181808,0.94010001421,0.457931816578,-0.488137632608,-0.156193107367,-0.722963690758,-0.179745405912,0.849697589874,0.0530463084579,-0.495946109295,-0.558514297009,-0.501800000668,0.820783495903
22926,1.61231589317,0.741871297359,2.77061605453,0.352014780045,0.489200025797,-0.514493346214,0.875203847885,-0.174862965941,0.382853925228,0.0348708927631,-1.34392380714,-0.88275128603,-0.557641863823,-0.872913777828,-0.786399960518,0.161203444004
5899,0.0590359568596,0.357126235962,1.30261838436,-0.00798465311527,-0.17484998703,-0.168645739555,-1.20463132858,-0.500176548958,0.122327491641,-1.16035866737,-0.117799386382,1.00875604153,-0.010429173708,0.900454640388,-0.21875,0.0423639081419
5467,0.371550798416,1.9606038332,3.45973706245,-0.373888522387,-0.285800009966,-0.390127331018,-0.225568816066,-0.693534553051,-0.10239982605,0.116555906832,-1.03916716576,0.100393198431,-0.699403524399,0.0470641851425,-0.202850013971,-0.394981145859
6774,1.41375541687,-0.0162577629089,-0.94099098444,0.861755728722,-0.233899980783,-0.489456892014,-0.66169655323,-1.21237695217,0.677710413933,-0.560889720917,0.0435512661934,-0.16651917994,-0.240536749363,0.807120680809,-0.0146000087261,0.240065425634
1788,0.577083945274,2.97670316696,0.149362832308,0.773083984852,0.624100029469,-0.103585705161,1.52568483353,0.877955317497,-0.246562823653,0.115805983543,0.197187036276,0.0828976035118,-1.5578212738,-0.508454978466,-0.908299982548,-0.0722898691893
5921,2.1978430748,2.05228209496,1.56756949425,0.355840116739,0.750200033188,0.429278701544,0.543952226639,-1.00511062145,1.01090288162,-1.17803037167,-0.222543597221,1.68695795536,0.602047085762,2.01177453995,-0.0444999933243,1.10773122311
5721,-0.716516077518,-0.552921712399,-0.414399087429,-0.187185049057,-1.32170009613,-1.07832598686,-0.156679227948,0.481484025717,0.203036174178,0.832779288292,0.894426882267,-0.108274392784,0.302305161953,0.900602340698,0.942700028419,-0.406788736582
2263,0.0028199609369,1.08845090866,-0.220918774605,0.0350070074201,-0.461250007153,-0.563086569309,0.510152101517,0.911875903606,0.0719094276428,-0.11936019361,0.076272957027,0.680364131927,-1.30297636986,0.403905123472,0.683799982071,0.959360122681
808,-0.123576886952,-0.437850594521,-0.796695172787,-0.421768188477,-0.130750000477,-0.0967297405005,-0.634783148766,-0.685703992844,-0.709275960922,0.163533776999,1.24223268032,0.637610316277,-1.30228281021,-0.291322231293,-0.150900006294,0.111974604428
30001,0.291234135628,0.726562976837,0.438591331244,0.0381345711648,0.859300017357,0.269901454449,-0.00174185633659,-0.384575039148,-0.335865497589,0.106489382684,-1.00770819187,0.536182940006,1.29589188099,3.29369664192,-0.669900000095,-0.0456095039845
348,0.429709285498,-0.719048798084,0.344650566578,0.384610772133,0.264899998903,0.237088114023,0.825031459332,-0.51800942421,-2.2759513855,-2.54183673859,0.248354762793,-1.42784452438,-0.869566082954,0.16192355752,-0.382049977779,-0.0974448919296
30849,-0.316485583782,-0.331263363361,-0.393317103386,0.382703572512,-0.367449998856,0.530163228512,-0.416028290987,-0.170508399606,0.3850004673,-1.05928516388,0.511450886726,0.620667874813,0.730888009071,-0.849925220013,-1.37790000439,-1.34154391289
1454,1.26141059399,0.981043100357,1.55176305771,-0.168832406402,0.430550009012,0.0532550960779,-0.201215401292,-0.842250704765,0.749785065651,-0.596536636353,-0.368056744337,-0.868795216084,0.573618650436,-0.389779031277,-0.507799983025,0.645771026611
6500,-1.17595827579,-1.04117596149,-0.586879491806,0.505123317242,0.562849998474,0.345507025719,-0.583784461021,-0.786750674248,0.0612914562225,0.516211152077,-0.429147690535,0.373570352793,0.94290804863,0.450755536556,0.296800017357,-0.206374615431
5627,0.115491449833,-0.593725979328,-0.277106195688,-0.460741609335,1.18435001373,1.53999686241,0.371084302664,-0.718411266804,1.05888998508,-1.13073372841,-0.0683478415012,-0.456200540066,-0.320222824812,0.628700315952,0.366349995136,0.151176869869
5715,-0.343127578497,-0.673689484596,0.448240101337,-0.424456298351,-0.732550024986,-0.164752662182,0.561037242413,-0.610559523106,-0.0472769849002,-0.210775434971,-4.942715168e-05,-1.0515037775,-1.6300317049,0.649545013905,0.281049996614,-0.928127527237
4791,0.294134140015,0.885514497757,0.417468488216,0.792923808098,-0.758249998093,-0.911800503731,-0.583083748817,0.0173243880272,2.26205945015,-0.600228846073,0.326983094215,-0.0492451712489,-0.958429992199,0.0562152415514,-0.00435000658035,-0.706717669964
56924,-0.335182487965,-0.496175825596,-0.400378704071,0.0962638705969,-1.0856000185,-0.513303697109,1.19299638271,-0.454973876476,-0.606485366821,0.0326939374208,1.36821246147,-0.617557764053,0.916571736336,1.63597512245,0.708950042725,-3.77563524246
2690,-0.620597362518,0.501313269138,-0.00605329871178,-0.244070470333,0.735049962997,-0.00827466696501,0.223613008857,0.458962231874,-0.396152794361,-0.403124094009,0.37795984745,0.554576992989,-0.168478935957,-0.176105558872,0.646950006485,0.58024084568
1019,0.284423828125,0.0823373049498,-0.927796840668,0.339498519897,0.604499995708,0.0168357491493,0.213318943977,-0.505387842655,-0.6858304739,0.839770257473,0.878666758537,0.859414815903,0.401427537203,0.333318293095,0.345050007105,0.282554358244
51422,0.518634021282,0.455062150955,-1.08023202419,-0.98935174942,0.301649987698,0.652216553688,0.932648599148,-0.50300848484,0.15983761847,-0.276032805443,-0.0659974217415,0.00113389641047,0.283244252205,-0.259640872478,1.76460003853,-0.462437331676
5788,0.126290842891,1.21407473087,1.22437119484,0.641413450241,-0.208950012922,-0.259536445141,1.40197587013,1.14299464226,-0.0941255986691,-0.465608358383,-1.06229662895,0.580701470375,-1.80042541027,-0.747306704521,-1.20694994926,1.20850586891
6709,0.854072332382,0.27983251214,0.168503671885,-0.580318212509,-0.0934000015259,-0.174465611577,-0.249818563461,-0.0687418580055,0.321630895138,-0.307705968618,1.72874140739,0.0538799911737,1.03777897358,-0.413197159767,-0.521899998188,-0.669106602669
1277,-0.412144184113,-0.372590363026,-0.513584792614,-0.262079238892,-0.215100005269,-0.429978251457,0.0936964228749,-0.0855684652925,-0.258509039879,0.182063102722,-0.79403847456,0.488078743219,0.0414828062057,-0.447093367577,-0.691900014877,-0.545097887516
993,-0.983498334885,-0.323014974594,-1.61693060398,-0.0707380771637,-0.90315002203,-0.44070070982,-0.439446032047,0.428166389465,2.18632984161,-0.37594139576,0.600083351135,0.363716602325,1.89503359795,1.16979157925,-0.481050014496,-0.711923956871
7157,0.522806167603,-0.268962413073,0.0705511868,-0.498645365238,-0.29960000515,0.825885593891,0.0669134408236,-0.240989238024,-1.06084430218,0.594229578972,1.35959196091,-0.390022784472,1.33751797676,0.157416269183,0.21614998579,-0.0642944872379
1958,4.15493869781,1.31909322739,2.69218349457,0.123687505722,0.0541999936104,-0.36770516634,-0.463057637215,-0.637051165104,-1.08789467812,-0.2030852139,-0.750612616539,0.524900972843,-0.495007157326,0.859386146069,1.4484500885,-0.96696460247
4582,0.0848162099719,-0.679722368717,0.454481184483,-0.00890226662159,-5.43235015869,-0.482560217381,0.727144956589,0.0693584680557,-0.933705151081,-1.51744449139,2.74340820312,1.43821060658,-0.152760654688,1.80950641632,1.30519998074,-0.12440854311
9212,-1.15251350403,-0.804315090179,-1.67595231533,-0.294682085514,-0.689400017262,-0.0376780405641,-0.638723373413,0.177207753062,-0.257010370493,0.659366428852,-0.964088857174,-0.542331695557,-1.2759950161,-2.6189968586,-1.38840007782,-1.22703266144
8440,0.434108912945,-1.37732052803,1.25518429279,0.936993777752,0.516349971294,-0.620717644691,0.674389719963,0.176157832146,1.45124053955,0.982362627983,0.540191590786,0.122200101614,-0.208991825581,0.490456521511,0.764250040054,0.315589904785
6790,-2.28042054176,-1.64679884911,-0.924523234367,0.476640224457,-0.643000006676,-0.270663410425,-0.391484946012,-0.676600635052,0.192232608795,-1.32178795338,-1.18876934052,0.411460548639,0.467842906713,0.509042024612,-0.87760001421,0.038615565747
8851,0.295811653137,-0.698682665825,1.34789931774,0.73539018631,0.707850039005,0.308024704456,0.504729449749,-0.342059671879,0.359127521515,-0.3751937747,-1.66933465004,1.73235619068,1.08643770218,0.841192245483,-0.00230000168085,0.358528643847
2534,0.692047417164,0.337553083897,1.63730883598,0.574706315994,0.349500000477,0.855218529701,-0.206605136395,-0.0694766715169,0.851475417614,-0.300588548183,-2.69497776031,-0.16216789186,0.000522434711456,-0.04293140769,-1.46665000916,-0.0498062372208
4893,1.49486029148,0.941665887833,0.745501756668,0.530016541481,0.721400022507,0.31320297718,-1.14438688755,0.431893855333,-0.930450797081,0.120139427483,-0.597429633141,2.17989039421,-0.672292351723,-0.210693776608,-0.463349997997,-0.510000824928
665,-0.884920716286,-0.380243182182,-1.73215186596,-0.972304105759,2.14949989319,0.0269547831267,-0.140771597624,-1.31581234932,1.3052867651,0.368983626366,-0.10703587532,-0.56841301918,-0.0525773875415,-1.45207285881,0.88924998045,0.241460099816
4313,-0.0359700247645,2.47247123718,0.0300886109471,-0.440639913082,-1.02234995365,-0.383239656687,-0.359763294458,1.53864264488,-1.31140613556,0.743061542511,0.300507068634,0.442276656628,-2.77000999451,-0.60558962822,-1.57410001755,0.287385702133
1022,0.31457555294,-0.354060918093,1.81534862518,0.987824320793,1.54864990711,0.0752182751894,0.548777759075,-0.302782416344,0.438255697489,-0.576497733593,0.194967851043,0.471241563559,0.906236052513,0.952378630638,0.0841000005603,0.597510099411
5880,-0.416487038136,-0.0283974707127,0.544179022312,-0.192437112331,-0.920249938965,0.740527629852,0.238974332809,-0.275895953178,-1.34783685207,-0.00951547920704,-0.665199041367,1.45996010303,0.2121604532,0.0327198505402,0.387050002813,-0.588304042816
3162,0.549276888371,0.466832876205,-0.746821284294,-0.451613157988,3.06955003738,0.378365039825,-0.165943786502,-0.591861605644,1.48254811764,-0.302110135555,0.189093917608,-0.00129900872707,-0.0326578617096,0.871442496777,1.41534996033,-0.547214686871
1282,1.95499300957,2.55283236504,-0.349722057581,-0.154922455549,0.0407499969006,-0.276384055614,-0.334157943726,0.945859074593,-0.556883275509,0.436219573021,-0.424700289965,0.398053318262,-0.922809123993,-0.283804565668,-1.14444994926,-0.401806741953
3383,0.875521957874,1.08336305618,-0.557692885399,0.109829574823,0.327199995518,-0.0256541445851,-0.496397435665,-0.677778184414,0.299069494009,-0.29495716095,0.586011528969,-0.168426096439,-0.510458707809,3.16303229332,0.743099987507,-0.553395032883
727,2.37747168541,0.321489036083,-0.865705728531,-0.258641660213,0.568750023842,0.319695711136,0.430171966553,-0.324302822351,-0.347789078951,-0.737619042397,-0.347926437855,0.106890648603,0.090504437685,-0.347522675991,0.162950009108,0.868161857128
4792,-0.64919346571,-0.577741980553,-1.47939014435,-0.191353455186,-0.737049996853,-0.452848762274,-0.955986380577,-0.280540645123,-2.00330877304,-0.0551302805543,-0.219405740499,-0.407129913568,1.06932032108,-3.22408056259,-0.64435005188,-1.33106088638
4794,-1.20225715637,0.114302963018,-0.81200838089,-0.438626796007,-0.129100009799,0.00657031312585,-0.705516934395,0.177173256874,-1.13592886925,1.02676010132,-0.936250090599,0.283039450645,-1.22364032269,-0.984930455685,0.000900000333786,-0.00638991594315
902,0.960277497768,0.902745366096,0.359605610371,0.473955512047,0.926249980927,0.567200779915,-0.2528873384,0.461699008942,-0.266587495804,-0.59990221262,0.335969299078,-0.237148284912,-0.464397728443,0.148880302906,-0.31194999814,0.701781094074
8091,0.342076659203,0.487588584423,-1.45703530312,0.124640643597,0.45894998312,0.34170383215,-1.27658820152,0.262893229723,-0.0355648323894,0.883888244629,-0.194053679705,-0.219645366073,0.765584349632,0.672793745995,0.0582000017166,0.145314276218
3486,2.35703086853,0.31616127491,5.39814472198,-0.614938020706,-0.0221999883652,-0.0718119964004,-0.0332600176334,-0.418142259121,1.45926833153,-1.41810393333,-0.257735848427,0.280257284641,0.654512465,-0.0739531069994,0.625100016594,-0.237136274576
10818,0.822358489037,0.501067280769,-0.690898180008,-0.0525545626879,-0.267450004816,0.411946058273,-0.546316802502,-0.214694678783,-0.689893007278,0.135343983769,-0.809401333332,-0.102205976844,-0.879553616047,-1.31751430035,-1.48985004425,-0.373173236847
3454,-0.117330133915,1.89508974552,0.995079100132,0.630575656891,0.584199965,0.328874766827,-0.238976657391,0.231330558658,-0.6233471632,0.907003223896,-0.277661263943,0.147007584572,-1.59580647945,-0.640378713608,-0.447649985552,0.454980671406
