rid,CPC004_A375_6H:BRD-A77291778-003-15-4:10,CPC004_HA1E_6H:BRD-A77291778-003-15-4:10,CPC004_HA1E_24H:BRD-A77291778-003-15-4:10,CPC004_HCC515_6H:BRD-A77291778-003-15-4:10,CPC004_HCC515_24H:BRD-A77291778-003-15-4:10,CPC004_HEPG2_6H:BRD-A77291778-003-15-4:10,CPC004_HT29_6H:BRD-A77291778-003-15-4:10,CPC004_MCF7_6H:BRD-A77291778-003-15-4:10,CPC004_PC3_6H:BRD-A77291778-003-15-4:10,CPC004_PC3_24H:BRD-A77291778-003-15-4:10,CPC004_VCAP_6H:BRD-A77291778-003-15-4:10,CPC004_VCAP_24H:BRD-A77291778-003-15-4:10,CPC017_A375_6H:BRD-A77291778-003-15-4:10,CPC017_A549_6H:BRD-A77291778-003-15-4:10,CPC017_A549_24H:BRD-A77291778-003-15-4:10,CPC017_ASC_24H:BRD-A77291778-003-15-4:10,CPC017_HEPG2_6H:BRD-A77291778-003-15-4:10,CPC017_HT29_6H:BRD-A77291778-003-15-4:10,CPC017_MCF7_6H:BRD-A77291778-003-15-4:10,CPC017_MCF7_24H:BRD-A77291778-003-15-4:10,CPC017_NPC_24H:BRD-A77291778-003-15-4:10,CPC017_PHH_24H:BRD-A77291778-003-15-4:10,CPC017_SKB_24H:BRD-A77291778-003-15-4:10,CPD003_MCF7_6H:BRD-A77291778-003-18-8:10,CPD003_MCF7_24H:BRD-A77291778-003-18-8:10,CPD003_PC3_6H:BRD-A77291778-003-18-8:10,CPD003_PC3_24H:BRD-A77291778-003-18-8:10
3108,-1.04954838753,-0.462825238705,-0.107754319906,0.276320308447,-0.132958471775,-1.57870316505,-0.481148183346,-0.116014167666,0.839912116528,1.91284167767,2.63627529144,-0.569932699203,-0.911121606827,-0.582677960396,0.272300004959,-0.331815481186,-0.0969142913818,0.110165596008,-0.228793531656,0.1624571383,2.56074810028,-0.247350007296,5.07369995117,1.38054990768,-0.352744042873,0.724781870842,-0.2867000103
1950,0.341221749783,-0.0897990763187,0.200568899512,-0.748259782791,-0.533156394958,-0.438911259174,-1.00439596176,0.50844758749,-0.365522950888,-0.0855258777738,1.18777394295,0.0668841898441,0.940547347069,0.312740534544,-0.0569333434105,0.368414193392,-0.177550390363,0.382922619581,-0.900560796261,-0.765174210072,-0.388100624084,0.0110999941826,0.509149968624,-0.539449989796,0.0957425385714,0.726871728897,0.702849984169
351,1.27014732361,-0.461576670408,-0.394373744726,-0.975073695183,-0.272437095642,-0.503143191338,-0.863804340363,-0.0123735964298,-0.113376036286,-0.618053197861,0.10671685636,0.123296432197,1.17135584354,-0.231629252434,-0.186533331871,0.0144416242838,-0.373334407806,0.0416109487414,-0.26186171174,-0.324325084686,0.169004619122,0.000699999975041,0.284749984741,-0.672749996185,0.248613536358,0.393087565899,1.03570008278
4846,-0.106147989631,0.198646485806,0.0983090400696,0.534496188164,-0.113935790956,-0.228790938854,-0.764275074005,0.533450603485,-0.372710287571,-0.226275056601,1.32298731804,1.46688890457,0.125910848379,-1.98225522041,0.381233334541,1.00428974628,0.370450794697,0.356419980526,0.904084324837,0.335155636072,0.349499553442,0.508199989796,-0.91295003891,0.0881500095129,-0.898887276649,-0.0704699158669,0.145300000906
1452,-0.468459129333,0.561252653599,-0.632230520248,-0.0831277370453,0.789043784142,0.108481317759,0.117968603969,0.603710949421,0.410055041313,0.589325904846,-0.940352857113,-1.07923185825,0.000671135843731,0.280022472143,-1.05500006676,-0.261488974094,-0.303800463676,-0.666655242443,-0.0102961100638,-0.812611281872,-0.145913213491,-0.520749986172,-0.446000009775,0.326550006866,-1.4975476265,-0.182286351919,-0.206849992275
4776,-0.172081962228,-0.303246796131,0.614653706551,-0.166654482484,0.65222465992,-0.593534111977,-0.481031477451,-0.271709680557,-0.594378530979,-1.09973430634,-0.398625075817,-0.122536316514,1.05449855328,-0.0128522962332,-0.26656666398,0.687394142151,-0.0989124625921,0.718732476234,-0.571673214436,0.121976047754,1.55318045616,1.59829998016,-0.066250026226,0.0104500055313,0.0192748680711,-0.207771942019,1.37594997883
6908,0.535108149052,0.382715046406,-0.00473604351282,0.440424621105,0.0605020821095,0.223594903946,0.680386245251,-0.484119474888,0.282510876656,-0.159015074372,-0.017278753221,0.255227655172,0.169735461473,0.854240238667,-0.0330666601658,0.0156917050481,-0.58828240633,-0.732204973698,-0.163125157356,-0.566408991814,0.454431146383,1.04159998894,-0.83654999733,0.344349980354,-0.170759350061,-0.964065551758,0.000949993729591
672,-0.387754976749,0.898166060448,0.54289329052,0.209613934159,0.309228390455,-0.198574960232,-0.289414137602,0.282002210617,1.03606557846,0.344751954079,0.190354794264,-0.665108978748,0.384450912476,-0.275200843811,0.369666665792,0.537047445774,-0.1919939816,0.329057991505,2.00236368179,0.948413968086,0.0882192924619,0.0029000043869,0.895049989223,1.8314499855,0.42628455162,0.605795800686,0.415549993515
5710,-0.403913080692,-0.134347617626,-0.658864021301,-1.40093529224,0.538126647472,0.288356244564,0.290687680244,0.178140074015,0.38522362709,0.338749527931,-0.799356460571,0.376946091652,-0.742092251778,0.227282360196,-0.968833327293,0.255934476852,-0.876459240913,-0.150515824556,-0.497111707926,0.163657128811,-0.219374775887,-0.0478000193834,-1.01240003109,-0.0780500024557,0.366335451603,0.199339777231,-0.205849990249
2115,-0.813891112804,-0.709352612495,1.13971054554,-0.239378809929,0.463008522987,-0.761776089668,0.0512975901365,0.0644398927689,0.329368233681,0.30495467782,-0.449797540903,0.386790037155,0.039814285934,0.283132344484,-0.323933362961,-0.623610317707,0.0123484954238,1.07476258278,0.931189894676,0.170867666602,1.26529550552,-0.347450017929,-0.415299981833,0.965499997139,-0.452206909657,-0.511368572712,0.416850030422
7015,0.0618753284216,0.119827412069,0.571019351482,-0.566270828247,-1.00703132153,-0.366514205933,-0.545542359352,0.665957331657,-0.61905503273,-1.02370691299,0.134166970849,0.161392524838,0.692434430122,-0.357036799192,-0.623566687107,0.689946591854,-0.818279504776,0.499864161015,-0.045333892107,-0.124257579446,-0.42862534523,0.285699993372,-0.240349978209,1.07969999313,0.293467372656,-0.071924701333,0.317149996758
8726,-0.718390464783,1.23024177551,0.792511463165,0.51503264904,2.93077492714,0.9094825387,-0.125520557165,0.825375795364,0.143315136433,1.37957525253,-0.248923435807,-0.869518637657,0.0771067216992,0.52362203598,0.443300008774,-1.38959085941,-0.237315088511,0.00366346538067,0.368653714657,-0.240921854973,0.336678445339,0.124749988317,-0.633599996567,-0.309050023556,-0.0352805629373,0.780855596066,-0.0889499932528
2185,0.925677835941,-0.278084039688,-0.584610044956,1.09079730511,-1.07336878777,-0.610990464687,0.149369984865,0.40744638443,-0.731641948223,-1.33540844917,0.0230054557323,0.0628958940506,0.747475206852,-0.112976387143,-0.229933321476,0.75127184391,0.302880257368,0.732118070126,-0.839466691017,-0.298054397106,-0.436324000359,0.419950008392,0.594099998474,-0.127899989486,-0.121946431696,0.322787642479,0.525349974632
3315,0.188604533672,0.226043179631,-0.0586836449802,1.03628754616,0.20694026351,0.204750478268,0.502934813499,-0.449729144573,0.0114165749401,0.695058226585,-0.508756220341,-0.040177822113,-1.88182973862,0.0553525388241,-0.086333334446,-0.407033413649,0.262624263763,0.505493342876,-0.440029919147,-0.325582653284,-0.280216693878,-0.157749995589,-0.505299985409,-0.915600001812,-0.000175822802703,-1.35140824318,-0.0886999964714
5289,0.490678936243,0.378153979778,-0.0929921269417,0.0490855164826,-0.0664069503546,-0.49343508482,-0.088406033814,-0.148867338896,0.963184833527,-0.144218474627,0.127752482891,-0.0480749569833,0.569346904755,-1.18245995045,0.207199990749,-0.675613880157,-0.0737307667732,0.435590207577,0.0148322954774,-0.0758552104235,0.198478996754,-0.256999969482,-0.198900014162,0.332150012255,0.686949551105,-0.665733933449,-0.0494499988854
868,-0.511530339718,-0.102464854717,-0.515228867531,-0.320541918278,-0.201554939151,-1.33199441433,-0.329051882029,0.109226390719,-0.743414402008,0.0246756672859,0.875589251518,-0.0851849839091,0.50977820158,5.36093616486,-0.566500008106,0.405709385872,-0.139619290829,1.05571985245,0.87836587429,-0.0419193729758,-0.070169955492,-1.07695007324,-2.01539993286,0.569800019264,0.0325495004654,-0.585586905479,-0.694699943066
1677,-0.21430593729,-0.688527643681,0.366327464581,-0.0666051656008,-1.05484676361,-0.391968667507,-0.854854345322,-0.173109129071,0.370974719524,-0.793478727341,1.50159466267,0.160094738007,0.827299594879,-0.513829708099,-0.117566674948,0.205540090799,0.397411465645,0.829047977924,-0.445597320795,-0.144591867924,2.76153635979,-0.414949983358,0.851799964905,0.0585500001907,-0.794112086296,-0.810510993004,0.637349963188
7043,-0.0400564596057,-0.178632736206,-1.49207448959,-0.0586436390877,0.427606582642,-0.933359742165,-0.124324850738,-0.181700080633,-1.25192141533,-0.79046779871,-0.159339249134,0.112565845251,0.9523640275,-0.242399647832,0.0700333416462,0.54709815979,0.0142723023891,0.737349867821,0.195516005158,0.578629314899,-0.114688441157,0.375649988651,-0.442149996758,1.0068500042,0.256084799767,0.170497298241,0.447849988937
5613,-0.42441084981,-0.0147782564163,-0.298777222633,-0.17158767581,-1.25028681755,-0.743789613247,-0.277141749859,0.151504456997,-1.49526917934,-1.07841873169,0.197477355599,0.232685208321,1.17928624153,0.271197676659,0.0818333402276,-0.14107504487,-0.576720118523,0.53797274828,-0.259826660156,0.0762997940183,0.140133053064,0.40625,-0.369650006294,-0.336699992418,-0.506613492966,-0.426864027977,-0.362749993801
595,-1.52532696724,0.197150483727,-0.00918088853359,-0.597088098526,0.602839112282,1.03929376602,0.309524685144,0.325363636017,1.02947425842,-0.183018803596,-0.669939756393,0.0703682675958,-0.0374149903655,0.354537010193,-0.989733338356,0.0405535250902,0.694669902325,-0.947706460953,0.791046380997,0.90897166729,0.231317162514,-0.513100028038,1.57995009422,0.463099986315,-0.176400512457,-0.892116308212,-0.0894500017166
4793,-0.579095900059,-0.00884214788675,0.169084265828,2.39810228348,0.0561186224222,-0.850772678852,0.445944488049,-0.225835636258,0.253422677517,0.489833563566,0.355372607708,0.0963831394911,-0.345333427191,-0.103600293398,-0.746833324432,1.53805625439,0.513571321964,-0.148361578584,-0.0882806777954,0.148872926831,-0.708834707737,0.719400048256,0.750349998474,0.429099977016,-0.166117846966,2.20721960068,0.514450013638
2736,0.984824717045,-0.734464228153,-0.734655320644,-0.210581332445,0.0690406784415,-0.196850314736,-0.309743344784,0.516155958176,-0.343699365854,-0.112180829048,-0.00055353436619,-0.27289506793,0.406471610069,-0.53219974041,0.0209666639566,1.24239981174,-0.324529826641,1.27907156944,-0.418411523104,-0.387475341558,0.0991588830948,0.479900032282,1.18015003204,1.41225004196,0.0995367988944,0.423434436321,1.27365005016
5290,0.81324917078,-0.0351604893804,0.0827450528741,-0.373334765434,-0.561461389065,-0.271438121796,-0.601377308369,-0.189869403839,-0.485990762711,-0.408837407827,-0.237953424454,-0.335801780224,0.205938339233,-0.00440786778927,-0.246933341026,0.553731501102,0.634898245335,0.207328766584,-0.600867629051,-0.440723359585,-0.11639533937,1.4306499958,0.902050018311,-0.0679999887943,2.84569573402,0.559862971306,0.314049988985
6194,0.0,0.0,-0.000185959943337,0.0,-0.000230457269936,0.337773144245,0.000485114083858,-0.832395076752,0.0536664687097,-0.0822106897831,-0.593391895294,-0.0683657824993,-6.31347502349e-05,1.02692449093,-0.522833347321,-0.0664307177067,-0.510312795639,-1.10095846653,-0.0985435768962,0.106545083225,0.00021288303833,0.0,0.00034999998752,0.0710000023246,-0.0431172735989,0.567899644375,-0.126199990511
1676,0.310902953148,-1.09546971321,-0.720316886902,-0.449270278215,-0.298761844635,-0.129714369774,-0.627533912659,-0.447567045689,-0.596763849258,-0.725556194782,-0.349768400192,-0.406655371189,0.783160984516,-0.181670919061,-0.212200000882,-0.24649207294,-0.31334656477,0.85329413414,-1.10117125511,0.257524996996,-0.316511124372,0.504600048065,0.655200004578,-0.533499956131,0.5343131423,0.457836300135,0.315950006247
23512,-1.16538262367,0.510912239552,-0.685998618603,-1.05336141586,0.839817523956,-0.0561064146459,0.463384360075,0.519709348679,-0.00412957370281,-0.125336229801,0.00943753123283,0.0722133889794,0.763389885426,0.0915262624621,-0.271400004625,-1.27731323242,-0.720565736294,0.142500251532,1.12751603127,-0.114239320159,0.978281199932,0.216099992394,-1.05349993706,-4.96860027313,-0.113475337625,-0.613709449768,0.162249997258
148022,-0.260119944811,-0.261636734009,-0.478651493788,0.405279248953,0.99873483181,0.99306511879,0.0693443864584,0.647534966469,-0.191097766161,0.278953045607,-0.0253235697746,0.377943843603,0.505795955658,-0.107657626271,0.4796667099,0.282513201237,-0.367748975754,0.942943096161,0.136815875769,0.352651178837,-0.370935499668,-0.514899969101,0.00475000031292,0.980500042439,-0.750881493092,-0.437333226204,-0.495749980211
1906,-0.335653722286,0.0308486111462,0.116622537374,-1.40608882904,-1.03297650814,-0.266926944256,-1.17009997368,-0.00675755739212,-1.62476670742,-1.65901303291,0.216002479196,-0.0833652764559,0.712479054928,0.0703798681498,0.35993334651,-0.365981817245,-0.778286099434,0.852962613106,-0.0390105098486,-0.0834399610758,-0.379450351,-0.682399988174,0.361000001431,0.609350025654,0.270569652319,-0.173198968172,0.28250002861
8878,-0.815817177296,-0.443756490946,-0.159719631076,-0.661338210106,0.325128734112,0.315437793732,0.370262414217,0.0796104669571,-0.25111669302,-1.00222861767,-0.628411054611,-0.457037359476,-0.127923831344,0.337711453438,-0.426433384418,-0.915848314762,-0.202343270183,-1.26303911209,0.911780059338,0.248984485865,-0.900874972343,0.0,-1.01380002499,0.995100021362,-0.0714036226273,-0.530962228775,-0.361400008202
3091,0.341923356056,0.164936587214,0.0750352442265,-1.00977134705,0.125405102968,-1.24820291996,-0.665209233761,-0.43125128746,0.17580203712,0.322008997202,0.518300652504,0.066715657711,1.23759186268,-0.960334122181,0.160966694355,-1.37199628353,-0.197914540768,-3.49985003471,-0.315966367722,0.0971742868423,-0.0825456082821,0.178499996662,0.113249987364,0.990050017834,0.33557125926,-1.85608661175,0.580200016499
5743,-0.0960438102484,-0.774121642113,-0.196573868394,-0.791457176208,-0.708236217499,-0.00541593879461,0.0736849308014,-0.15372954309,0.15638461709,0.225292235613,0.195632234216,0.0920731276274,0.0842346325517,-0.0190487354994,-0.038266658783,0.81090939045,0.38737732172,0.44392362237,-0.124742791057,0.210575506091,-0.540982961655,0.0862500071526,0.467350006104,-0.538349986076,-0.545609354973,0.134805157781,0.44319999218
5321,-0.00267522782087,-0.437661468983,-0.00430152565241,-0.712335705757,-0.863321781158,-1.03903484344,-0.773174226284,-0.180235087872,-0.886426508427,-1.00349700451,-0.51433545351,0.09577947855,0.314932346344,-1.04852354527,0.221666678786,0.0900420248508,-0.0511281192303,0.173193544149,-1.24539721012,0.0844774469733,-0.360777139664,0.00164999999106,1.09800004959,-1.09879994392,0.0691102221608,0.172204226255,0.414950013161
4144,1.35266160965,-0.404249101877,-0.472385317087,-1.27697610855,-1.05916297436,0.290436506271,-0.259045124054,0.402021408081,-1.82813262939,-0.688990592957,0.867604017258,0.180521428585,0.0533761754632,-4.51130247116,-0.386233329773,1.67099094391,-0.469855099916,-0.11920722574,-0.868430256844,-0.265928387642,0.182544276118,-0.001200000057,-0.39770001173,0.0391000062227,-0.698873639107,-0.101359881461,0.403549998999
1981,-0.218558207154,-0.240277662873,0.214799836278,0.161346629262,0.57299721241,-0.860600948334,0.00592571496964,-0.356178760529,0.340639591217,-0.108518540859,1.02152502537,-0.0695717781782,0.103787466884,1.08859634399,-0.0931333452463,1.02338886261,0.461302280426,-0.256744116545,-0.539272904396,-0.269843697548,-0.163131996989,0.548849999905,0.386900007725,-0.679849982262,-0.798335433006,-0.824701905251,-0.819199979305
695,0.113479219377,0.503063559532,-0.0034097135067,-0.792890965939,-0.584585309029,-0.929815709591,-0.891099691391,0.318329900503,0.357801377773,0.159762918949,-1.01897096634,-0.501499831676,0.105742886662,3.16964459419,0.185699999332,0.520161509514,1.04694521427,0.654094815254,0.640200734138,0.31324082613,0.105802096426,0.343699991703,0.347499996424,1.24659991264,0.156287640333,-0.152482897043,1.27284991741
10398,0.122923105955,-3.38768458366,0.061216801405,0.566425561905,0.191312536597,-0.155849173665,0.0293493568897,0.0517741888762,-0.677644193172,-0.369859963655,-0.933087170124,-0.0469413287938,0.990714967251,-0.563344657421,0.0590999722481,1.12361192703,0.478575110435,1.15922617912,-0.436780065298,-0.144865587354,-0.00609320402145,0.237700015306,-0.536249995232,-0.115800000727,0.331471890211,0.0289689153433,0.123750001192
5708,-0.0743735730648,-0.00405117124319,0.207405790687,1.1572548151,0.198966830969,-0.92928814888,-0.00528454780579,0.282973736525,0.0160426218063,-1.72967362404,-1.94945895672,-0.0110301990062,-0.509326040745,0.311919808388,-0.0363000109792,0.525450646877,0.71352404356,0.334579050541,3.04232239723,0.530430018902,-1.29591953754,-0.432900011539,-1.17634999752,-0.380349993706,-0.356413543224,-0.0829869136214,-0.00034999998752
1213,-0.949190497398,0.0409713834524,0.103559970856,0.304599165916,1.04415392876,0.466427862644,0.427770465612,0.687972486019,-4.89046621323,-0.669522225857,-0.470351308584,-0.659801781178,-0.703045785427,0.0201031118631,-0.90130007267,-1.03351163864,-2.92788147926,0.0612198077142,0.154123157263,0.625188291073,0.631011724472,-0.530600011349,-1.67975008488,-0.145999997854,-0.0934485942125,-1.03882646561,-0.0160499960184
226,-0.389202296734,-0.262886404991,0.668011069298,0.27725020051,1.12012290955,0.940241575241,0.756921648979,0.288075000048,0.821847200394,0.137673527002,-1.16205835342,-0.0551707223058,0.185260161757,-0.806594312191,-0.251700013876,0.286508083344,-2.34604668617,-0.358771145344,0.186773687601,-0.032857440412,-0.605122923851,0.0569000020623,-1.61769998074,-0.205250024796,-0.417560011148,-0.810201108456,0.00650000572205
6777,-1.61362946033,-0.185505136847,0.662496507168,-0.23419739306,-0.670451998711,-0.155753269792,0.160586744547,-0.347877919674,0.740606427193,-0.68440747261,-0.605503797531,0.0533700585365,-1.23889493942,0.0119577497244,-0.842733323574,3.28534984589,0.40498444438,-0.126167327166,0.142947018147,0.720534682274,0.00572293996811,0.681199967861,-0.118200004101,-0.604650020599,-0.90616351366,0.400864422321,0.182000011206
2113,-0.906341850758,-0.628023087978,-0.440414607525,0.459336638451,-0.274944722652,-0.491119027138,-0.41903591156,-0.494208067656,0.399936258793,-0.359295785427,-0.227010190487,0.325454682112,0.576466798782,0.312866538763,0.14973333478,-0.294547200203,-0.0887454822659,1.13025474548,-0.127769768238,-0.0959923565388,-0.259415566921,0.117650002241,0.253549993038,0.620100021362,0.561419069767,-0.742444634438,-0.926500022411
3329,0.123331919312,0.637232363224,0.119127362967,-0.0268737971783,0.374571830034,0.326718240976,0.668124377728,0.233425557613,0.799543619156,0.319638997316,-1.77317941189,-0.0405715033412,0.0547784715891,0.748741030693,0.487533330917,0.470783978701,0.669856131077,-0.562129616737,0.246859431267,0.00971651077271,0.519752621651,-0.403299987316,-0.885399997234,0.930550038815,-0.576317131519,-0.871719002724,0.172700002789
1050,0.135701343417,0.779870569706,-0.674499988556,0.893399000168,0.100559562445,0.735189676285,0.528610289097,0.033076941967,0.495534211397,0.239345937967,0.303653925657,0.274845182896,-0.980424106121,0.0943183898926,0.286166667938,0.922571599483,-0.20942170918,-0.184666156769,1.00517582893,0.508614361286,-0.316807031631,0.0613500028849,0.202100038528,0.310499995947,-0.14326171577,0.630103766918,0.0755999982357
9491,-0.495737493038,-0.636436760426,0.365843772888,2.17929315567,-0.522359669209,-0.442642658949,-0.0425055027008,1.22550189495,0.0436711832881,-0.429124087095,0.202248439193,0.344995766878,0.187919095159,-0.0807656049728,-0.216066673398,0.45402020216,-0.059378426522,0.0371160358191,-0.465162038803,-0.185989260674,-0.750666081905,-0.0270999968052,0.0339500010014,-0.569049954414,-0.143396154046,0.376124620438,0.0155999958515
22926,-2.98056960106,0.0110648423433,-0.0415639132261,0.72554898262,-1.13339805603,-0.844799399376,-0.562744736671,-0.726513624191,-0.115267783403,0.543750226498,-0.524323821068,0.228968262672,-0.0242880582809,-0.117246702313,-0.283566653728,-0.201885581017,0.119780749083,-0.290202081203,-0.462691485882,-0.806970655918,-0.131851032376,0.211450010538,0.331950008869,1.61934995651,-0.730065345764,-0.763166069984,-1.80554997921
5899,-2.28152871132,-0.0305969417095,0.999699354172,-0.801886320114,0.563073396683,0.212811872363,0.35636973381,0.0381554551423,-0.108497440815,-0.156666457653,1.28468084335,-0.213864907622,0.472126096487,-0.404175579548,-0.0737999975681,0.372871518135,0.318939238787,-0.326193124056,-0.723545610905,-0.495116710663,0.21918541193,-0.72034996748,-1.46259999275,0.290749996901,-0.219801083207,-0.750598549843,-1.47630000114
5467,-0.291871845722,-0.471277087927,-0.216473937035,0.630698442459,1.70498812199,-0.00758840888739,-0.161466985941,0.615770101547,0.248966023326,0.064480021596,0.509543180466,-0.0182534959167,0.715520501137,-0.757907390594,-0.440200030804,1.25996911526,-1.19566428661,0.568100810051,-0.651649475098,0.186463922262,-0.793918251991,1.2323499918,2.74769997597,2.19184994698,0.195150673389,-1.28260421753,-1.17620003223
6774,-1.00784981251,0.609684288502,-0.399900078773,-0.0497219264507,0.565818369389,1.1353521347,-0.907042384148,0.0845331996679,-1.17364346981,-0.0212383344769,-0.558307409286,-0.411995500326,-0.244584709406,0.628490447998,-0.248800009489,-0.0540541261435,-1.10833966732,0.865525007248,0.67417627573,1.15858566761,-0.474376052618,1.23179996014,-0.922799944878,0.809249997139,-0.658490419388,-0.476793736219,2.00815010071
