rid,CPC005_A375_6H:BRD-A66435872-313-01-8:10,CPC005_A375_24H:BRD-A66435872-313-01-8:10,CPC005_A549_6H:BRD-A66435872-313-01-8:10,CPC005_A549_24H:BRD-A66435872-313-01-8:10,CPC005_HA1E_6H:BRD-A66435872-313-01-8:10,CPC005_HA1E_24H:BRD-A66435872-313-01-8:10,CPC005_HCC515_6H:BRD-A66435872-313-01-8:10,CPC005_HT29_6H:BRD-A66435872-313-01-8:10,CPC005_HT29_24H:BRD-A66435872-313-01-8:10,CPC005_MCF7_24H:BRD-A66435872-313-01-8:10,CPC005_MCF7_6H:BRD-A66435872-313-01-8:10,CPC005_PC3_6H:BRD-A66435872-313-01-8:10,CPC005_PC3_24H:BRD-A66435872-313-01-8:10,CPC005_VCAP_6H:BRD-A66435872-313-01-8:10,CPC005_VCAP_24H:BRD-A66435872-313-01-8:10,CPC010_A375_6H:BRD-A66435872-050-04-0:10,CPC010_A549_6H:BRD-A66435872-050-04-0:10,CPC010_A549_24H:BRD-A66435872-050-04-0:10,CPC010_HA1E_6H:BRD-A66435872-050-04-0:10,CPC010_HCC515_6H:BRD-A66435872-050-04-0:10,CPC010_HEPG2_6H:BRD-A66435872-050-04-0:10,CPC010_HT29_6H:BRD-A66435872-050-04-0:10,CPC010_MCF7_6H:BRD-A66435872-050-04-0:10,CPC010_MCF7_24H:BRD-A66435872-050-04-0:10,CPC010_PC3_6H:BRD-A66435872-050-04-0:10,CPC010_PC3_24H:BRD-A66435872-050-04-0:10,CPC010_VCAP_6H:BRD-A66435872-050-04-0:10,CPC010_VCAP_24H:BRD-A66435872-050-04-0:10
3108,-0.734242558479,-0.0876324027777,0.368368566036,-1.17368507385,1.08850002289,0.122192852199,0.0384999960661,-0.549794495106,-0.577111303806,-0.672695875168,0.18789614737,0.289898276329,0.093368716538,-0.257807403803,-1.04409229755,-0.611067354679,-0.30989998579,4.29410028458,0.281405180693,-0.808467030525,0.219654530287,0.681434988976,0.174820959568,-0.188720285892,-0.721392035484,-0.144430071115,-0.290468245745,2.20171189308
1950,0.546450257301,-0.442150264978,-0.0678918883204,-0.159743860364,-0.187400013208,2.61678552628,0.616899967194,-0.0998977273703,0.883260428905,0.216704681516,-0.251221746206,-0.517380535603,0.383788198233,-0.357918143272,-0.0023983316496,0.0499183833599,-0.389600008726,-1.13674998283,-0.0884806886315,2.20357227325,2.48717260361,0.107093445957,3.24184989929,1.66880941391,1.35863530636,0.31575641036,0.202719464898,1.26379179955
351,1.80731117725,-0.87254357338,0.793180704117,-0.685246706009,-1.1291000843,0.402530282736,-0.284299999475,-0.661964535713,0.196268603206,0.282051324844,0.179587960243,-1.33925569057,0.608247220516,-0.0605001561344,0.260989844799,0.905620872974,0.254850000143,0.808499991894,0.47294062376,-0.0681674927473,0.239005208015,-0.0956496447325,0.593989849091,-0.0284232124686,2.05069351196,-0.0226555913687,0.299096554518,-0.125697940588
4846,-0.406151771545,-0.193092733622,-0.0912189185619,-0.830971479416,-0.556400001049,0.216974020004,0.409850001335,-0.721453785896,-1.61970877647,-0.373700559139,-0.156312674284,0.218991279602,0.503887891769,0.738757789135,1.11010313034,0.136980086565,0.260450005531,-1.78515005112,0.865988016129,-0.0983825102448,-1.44919109344,-0.0987056195736,0.719066917896,0.143509075046,0.121186569333,0.569366037846,-0.143393352628,2.85309791565
1452,0.809371948242,0.691526770592,0.570800900459,0.256950438023,1.50364995003,-0.45185315609,0.43314999342,0.318867474794,-0.686255633831,0.336379528046,-0.424282968044,0.293203949928,0.111613206565,0.31087321043,-0.0549996346235,-0.524538516998,0.194999992847,-4.36250019073,0.222468242049,-0.0489234179258,0.245392739773,0.352645397186,-0.885464608669,-1.31493520737,-1.3341448307,-0.579803824425,1.84438633919,1.28013241291
4776,0.940682113171,-0.0135015249252,0.396677017212,-0.103632986546,-0.0413499772549,-0.51385229826,-0.278499990702,0.348200798035,0.343289315701,0.034092169255,0.699613511562,-0.660603761673,1.54404711723,0.62170624733,-0.0377719178796,0.914172172546,0.38789999485,0.856050014496,-0.590207338333,1.19760680199,-0.0187430977821,0.314939886332,-0.635493814945,1.9942150116,1.22157692909,0.294807732105,-0.491327911615,1.60834598541
6908,-0.0346388220787,-0.0593968629837,-0.626068234444,0.682532191277,-0.0971499979496,-0.57542681694,-0.427800059319,0.362651765347,0.460560381413,-0.00566148757935,0.547393679619,0.898379564285,0.0413390100002,0.0273670852184,0.116298228502,-1.23851251602,-0.665699958801,-1.66039991379,0.202522546053,-0.154119983315,0.694706678391,-0.21774700284,-0.85836482048,-0.0609696209431,-1.52365911007,-0.325711786747,0.498652040958,0.236809879541
672,-0.778938531876,-0.734832644463,-0.621160387993,-0.0958119779825,0.64335000515,-0.144341275096,-0.590550005436,0.370111465454,0.0911132395267,0.22130279243,0.33883228898,0.0961223468184,0.0447481237352,0.394493609667,0.45720821619,-1.4238243103,0.100800000131,-0.29960000515,0.820756554604,-0.184478133917,-0.343792468309,-0.810491204262,-0.312175512314,-0.804547786713,-0.159682333469,-0.694474518299,-0.255210578442,1.23416483402
5710,-0.695955514908,0.70213675499,-0.306830585003,0.369115978479,0.960600018501,0.292751401663,0.132950007915,-0.241021186113,0.322224617004,0.128034666181,0.344624400139,0.512637317181,-1.1431350708,1.10293233395,0.904014825821,0.000904371961951,-0.250149995089,-1.56879997253,-0.252476811409,-1.34120965004,-0.573469281197,-1.41132557392,0.223428413272,-1.21987843513,-1.23501622677,0.409069985151,-0.424680918455,-0.751723766327
2115,-0.971377074718,-0.726255118847,0.794128954411,-0.803062915802,-0.61779999733,-0.467642754316,-0.680949985981,0.692599534988,1.11688566208,0.228835701942,-0.423608154058,0.0802620127797,0.707961678505,1.24580454826,-1.42202806473,-0.521568536758,0.482500016689,0.645449995995,-0.738008260727,-0.668783545494,-0.476392805576,-0.805512905121,0.0557787828147,0.362644374371,-0.58232575655,0.0880464017391,-0.685984134674,1.62364816666
7015,0.699486136436,-1.2241281271,0.89922106266,0.108293637633,0.398949980736,0.382212638855,0.601300001144,0.477096736431,0.192142412066,-0.364485740662,-0.441662341356,-0.669342517853,1.79401278496,0.393779039383,0.780139684677,0.292650729418,-0.706849992275,1.26499998569,0.401428163052,1.37199163437,-0.25364163518,0.0907790064812,-0.385115861893,1.54648697376,0.113120771945,1.06206548214,0.392934113741,1.44109475613
8726,-0.148082464933,0.27518633008,0.0741440057755,-0.35048404336,1.08039999008,1.08232057095,0.247599989176,-0.410560429096,-0.519968152046,0.269624114037,-0.232520952821,-0.039884865284,-0.258261024952,-0.121711924672,-0.897081494331,0.357385218143,0.133900001645,-0.938799977303,0.0232243537903,-0.0900752693415,0.565177857876,0.496516406536,-0.615670919418,-0.852947115898,-0.210357487202,0.294387966394,0.00372645631433,1.70807862282
2185,0.500992953777,-0.425709962845,1.39093923569,-0.305473178625,0.613550007343,0.857343196869,0.27500000596,1.01990807056,0.286043614149,0.0266413092613,0.387739568949,-1.0153901577,1.66370296478,1.48570966721,0.118455857038,0.638880908489,0.552950024605,1.99059998989,-0.506182432175,0.985049009323,-0.0255687050521,-0.3698797822,-0.391931980848,2.22278308868,2.07747483253,0.0992922484875,4.22958278656,1.17217314243
3315,-1.21114265919,-0.177012756467,-0.695382714272,-0.103194281459,-0.253250002861,-0.5466375947,1.09930002689,-0.555781245232,-0.116177737713,0.205706506968,-0.424186468124,-0.269899904728,-0.909541726112,0.748239457607,4.93088102341,0.0847371593118,-1.40330004692,-5.51259994507,0.211524754763,-1.37656903267,-0.523459911346,0.118422560394,0.226469367743,-0.159369647503,-1.1225219965,-0.473497271538,1.08757030964,0.609856367111
5289,0.475286453962,0.370475232601,0.926014125347,0.266963809729,0.744199991226,0.00841820240021,1.1154500246,0.115521982312,0.14601534605,-0.000406800769269,0.266134172678,0.479264080524,1.93569409847,1.07236897945,0.146004229784,-0.863370299339,0.910449981689,-1.31124997139,0.0395819395781,0.400348335505,0.932083308697,-0.593058228493,-0.800962924957,0.887044608593,-1.43870174885,1.33938956261,-0.350947231054,0.864224612713
868,1.8187507391,0.0669661611319,-0.144320011139,0.557591080666,0.573700010777,1.62957286835,0.411400020123,0.126137644053,-0.534160614014,0.347715109587,-0.0315304398537,0.658244490623,-0.249572753906,0.982581019402,0.97469753027,-0.256513595581,-0.146449998021,-1.5150500536,0.202265232801,0.523245334625,0.150442197919,1.18287539482,-0.109104387462,0.0318075716496,0.653917253017,-0.477138221264,-0.627183258533,0.930868387222
1677,1.22243642807,0.190676510334,1.14725029469,-1.0170147419,-1.4496999979,0.355607569218,-0.185950011015,0.740391135216,-0.170404791832,0.380983799696,0.281958460808,0.421152174473,2.19038510323,0.622482836246,-0.692609012127,0.652617573738,-0.575249969959,1.83654999733,-0.323224723339,2.1357820034,1.34443688393,-0.170034796,-0.31619784236,1.43800473213,-0.383805066347,1.17250847816,-0.570268630981,2.09353089333
7043,0.223200514913,-0.102934941649,1.01680660248,0.396552920341,0.844850003719,1.36230695248,-0.745450019836,-0.386886239052,0.51692199707,0.617138147354,0.946237444878,-0.212167814374,1.68819475174,1.48576974869,0.316866278648,0.878470718861,-0.131950005889,4.60735034943,-1.10173535347,1.15172696114,-1.2532222271,-0.143478870392,-0.304015755653,-0.385141581297,2.09778857231,-0.431884855032,-0.387883156538,0.808917701244
5613,1.08718276024,0.306880176067,0.509858846664,-0.686586260796,-0.639200031757,1.13015413284,-0.0139000043273,2.72102022171,-0.179710924625,1.75222861767,0.80734360218,-0.301201105118,0.867288708687,0.638091623783,-1.15654778481,-0.235399574041,0.414049983025,3.3343501091,-0.33606466651,1.7298541069,-0.373128950596,-0.202792450786,-0.384239166975,0.338349789381,0.413748830557,-0.473759293556,-0.263606607914,1.53442955017
595,-0.562756597996,1.09666705132,-1.03067159653,0.801439881325,0.497749984264,-0.0532335937023,0.326900005341,-0.00584039092064,-0.286276102066,-0.663180410862,-1.21526515484,0.0916274785995,-0.779163062572,0.962988972664,0.92280960083,-0.0346700549126,-0.798449993134,-0.780550003052,-0.22477966547,-0.563024878502,-0.0427077114582,-0.373272508383,-1.15004122257,-1.73262655735,-1.16558623314,-0.803462326527,-0.472664803267,0.0671540796757
4793,-1.42724704742,0.227661371231,-0.548658192158,0.690343141556,0.989349961281,1.11161875725,1.57914996147,0.509639680386,0.499921053648,-0.993791878223,-0.3910394907,-0.344760239124,-0.751895785332,0.60433703661,-0.216974914074,0.0897383391857,0.23115003109,-0.226800009608,0.403136044741,-1.12322735786,-0.960084855556,0.211056917906,-0.371317088604,0.208835884929,-1.04678606987,-0.0936623215675,0.0859743580222,1.70569908619
2736,0.547103703022,-0.0952543616295,-0.333265662193,-0.0243695005774,0.275499999523,-1.27881097794,0.857800006866,0.769766449928,0.0217632651329,-0.086300060153,0.136181786656,-0.555879890919,0.996819496155,0.965817213058,0.97598195076,0.708045125008,0.56694996357,-0.600100040436,-0.0822250694036,0.315261334181,-0.438627064228,-0.507067322731,0.326642036438,1.62070155144,4.49914884567,-0.312759339809,-1.18740177155,1.14403295517
5290,1.23224496841,-0.713524699211,0.67499089241,-0.490821361542,-0.691399991512,0.308161258698,0.893449962139,0.452842861414,0.20180542767,-0.769498407841,0.67700701952,-1.92309010029,1.16556549072,0.368335992098,-0.140386641026,0.914241313934,0.534649968147,1.74979996681,1.20573031902,1.70494532585,0.648634552956,0.591568827629,1.08358192444,3.07506728172,2.25058746338,0.782825231552,1.30066227913,0.990306019783
6194,0.0,0.0,0.19262355566,0.0,0.00034999998752,-0.162035420537,-0.578400015831,0.684903979301,0.0,-0.107200890779,0.0142055703327,-0.381551533937,0.937136948109,0.0490876920521,0.000329816044541,0.000300898420392,-0.266400009394,-4.84145021439,0.468384861946,0.0470306687057,0.0318699479103,-0.618433952332,-0.603528618813,0.3392598629,0.323143571615,-0.558296203613,0.241316348314,-0.666021108627
1676,1.19067752361,-0.417744249105,0.915892064571,-0.96186709404,0.481750011444,0.0201044082642,-2.16219997406,-0.0311019718647,0.346922129393,0.165925860405,1.26704466343,-0.630317032337,2.01977038383,0.929546296597,0.0603772029281,0.688242912292,-0.282000005245,0.686550021172,-0.192399978638,1.31903243065,-0.360380113125,0.134078353643,-0.436967760324,0.0939169675112,3.42018723488,0.183138996363,0.434098750353,0.85170519352
23512,1.15623807907,-0.281455844641,0.106342628598,1.05593216419,0.262350022793,0.953856050968,-0.31874999404,-0.671201944351,-0.275119066238,0.132103681564,0.411164164543,-0.484770417213,0.487049311399,0.351315498352,-0.239727795124,-0.0858358442783,-0.313199996948,-2.84750008583,-0.293736517429,0.666269421577,-0.159175038338,-0.398506999016,-0.49591588974,0.340213865042,-0.770235300064,-0.0227129608393,-0.591619968414,0.0734562575817
148022,-0.859314084053,-0.252150774002,-0.453573137522,-0.535425543785,1.6006000042,-0.674068450928,0.482100009918,-0.0842742472887,-1.39143133163,-0.464441418648,-0.101011455059,-0.508759856224,-1.44660592079,1.73653566837,3.58601903915,0.0646685957909,0.0720499902964,0.0343500077724,-0.503559231758,-0.356658428907,-1.09437441826,-0.40362238884,-0.780080974102,-0.610813736916,-1.25097513199,-0.304984748363,-0.107424549758,1.51852107048
1906,0.620995759964,-0.878504157066,0.405173450708,0.18212339282,0.636550009251,-0.667136192322,-0.971549987793,0.110597282648,0.385334908962,0.368512272835,0.975935816765,-0.110131025314,1.41693091393,0.984713971615,-0.764557600021,0.216283172369,-0.0829499959946,0.0522500053048,0.194967463613,1.24456989765,-0.209507107735,-0.345795571804,0.129473865032,0.699237942696,1.16064202785,-0.0965343117714,0.539100706577,1.16005504131
8878,-1.13313674927,0.219055145979,-0.388076663017,0.178734898567,-0.331849992275,0.68458211422,-0.121599987149,-2.40970778465,-0.625958383083,0.985809803009,0.0970122814178,0.691010713577,-0.385267674923,0.111772835255,0.736944019794,-0.389850318432,-4.68435001373,-1.97444999218,-0.140287235379,-0.0308512225747,-0.730550706387,0.00197729747742,0.508095920086,-1.71650397778,-1.11788952351,0.236889392138,0.465483188629,-0.137441858649
3091,0.416541576385,-0.629028320312,-0.0927507281303,0.13746675849,0.733150005341,0.325899720192,-0.611250042915,-0.225411236286,0.20632173121,0.686830937862,0.175454571843,-0.740966677666,0.586780130863,1.01910066605,-0.253143459558,-1.30786216259,-0.643400013447,-0.192149996758,-0.211623460054,0.145346283913,-1.39611458778,-0.293328881264,-0.285907000303,-1.84189498425,-0.147357851267,-2.11538887024,-0.495119094849,1.36722266674
5743,0.142684221268,3.50840139389,-0.167468369007,0.246547237039,0.700349986553,0.246185004711,-0.0601499974728,0.389323234558,-0.140652060509,0.477529078722,-0.992512643337,0.466480433941,-0.340709775686,0.030869487673,-2.27840805054,-0.921617984772,-0.114299997687,1.22294998169,-0.467185854912,-0.379054009914,0.231113955379,0.0771106332541,1.37950766087,2.32550501823,0.403499156237,0.182930544019,2.65912556648,1.95885443687
5321,0.836555600166,-0.900921344757,0.517981469631,-0.442761808634,-0.947299957275,-0.000771433115005,-0.0868000090122,0.554179728031,0.0192567929626,-0.0904725342989,0.517200410366,-1.87281727791,1.62333023548,-0.149592921138,0.514781117439,0.855019450188,0.703149974346,1.15005004406,0.107314318419,1.81565034389,-0.198435992002,-0.814578950405,0.534238278866,1.26914870739,1.04832494259,-0.266471385956,-0.0106466058642,0.955806732178
4144,1.15309774876,0.241861194372,0.525095283985,-0.275788992643,0.234700009227,-0.194070070982,0.566200017929,0.366837650537,0.271839886904,0.39521420002,-0.689899861813,0.515702366829,0.629730522633,-0.101974308491,0.0794211775064,1.19435322285,0.547100007534,0.382050007582,0.79099804163,1.06349182129,0.206499651074,-0.158783093095,-0.114756472409,0.875722467899,1.5361969471,0.408502697945,-1.41352891922,-0.323146909475
1981,0.513023614883,-0.657510459423,0.595419287682,-0.994289159775,-0.0661499798298,-1.47984647751,-0.115899980068,-0.617188036442,-1.1950802803,0.216374397278,-0.0915863141418,-0.00635993480682,-1.22846055031,-0.670601189137,1.58989441395,0.237824186683,-0.877449989319,1.29414999485,-0.449201583862,-0.601239204407,0.174398392439,0.0880199447274,1.72267401218,-0.493395447731,2.48222494125,0.210641384125,0.297976732254,1.45978069305
695,0.293968498707,0.449669837952,0.0855677574873,0.0216477140784,-0.415399998426,1.10656142235,1.40864992142,0.198173552752,0.550766468048,-2.95839834213,-0.7039706707,-0.248875796795,0.0538642331958,2.14534974098,0.088185235858,-0.217599749565,0.490999996662,0.405950009823,-0.455932676792,-0.624278068542,-1.16678440571,-0.307831645012,-1.37041020393,-1.21881318092,0.618262290955,-1.12601089478,1.3665958643,1.56007874012
10398,0.787483811378,0.2211124897,0.805283665657,-0.631991863251,-3.3709499836,-1.71156704426,0.469350010157,0.281714081764,0.399268805981,-0.180711150169,1.62834835052,0.646783769131,0.493635296822,1.00287795067,0.207215160131,-0.0394989103079,0.344999969006,3.05454993248,0.24295501411,0.586918830872,-0.213922858238,-0.216477319598,-0.59014070034,1.59880590439,-0.883591175079,-0.225064694881,-0.993357419968,1.15748357773
5708,-0.769390821457,-1.07771039009,-0.919465303421,-0.450498521328,0.232950001955,-0.443717777729,0.930500030518,-0.231754258275,-0.592334389687,0.397335112095,-0.973681569099,-1.01147973537,0.632727503777,0.506299674511,2.1090028286,0.713084340096,-0.889750003815,-2.91724991798,-0.233262419701,-0.0336144268513,-0.0663455873728,0.404015123844,0.436346113682,0.0954201370478,-2.49436569214,-0.89109480381,0.413749545813,1.25917696953
1213,-0.850979566574,0.0991469919682,-0.953802466393,-0.547125816345,-0.334600001574,-0.467926830053,-0.545899987221,-0.883965373039,-0.54536896944,-0.272454440594,-0.369379192591,-0.0850242972374,-0.723726928234,-0.149641171098,0.599936068058,-1.14569365978,0.680700004101,-1.10835003853,0.507766544819,-1.35648524761,-0.20704588294,0.125072583556,-0.227589979768,-1.27778756618,-1.7323307991,0.111188739538,-1.27718245983,-2.88757991791
226,-1.97707152367,-0.0152932647616,-0.93769800663,-0.316304326057,0.136050015688,-0.464952349663,0.233699977398,-0.533568739891,0.394158959389,-0.563978374004,-0.15622779727,0.772101998329,-0.820350110531,0.507454276085,1.05716061592,0.0675375461578,-0.714349985123,-0.163699999452,-0.737061142921,-0.890377342701,-1.15732836723,0.065554715693,-0.648301839828,-0.88892686367,-1.25334322453,-0.345664530993,0.234676331282,0.550826251507
6777,-0.145821779966,-0.0981656610966,-1.04531645775,-0.122187115252,-0.213399976492,-0.488611876965,-0.359400004148,-0.553161978722,0.16071562469,-1.21486914158,-0.580329716206,0.385835319757,0.216510504484,-0.198806717992,1.41971898079,-0.048544280231,-0.047499999404,2.12049984932,0.194860339165,-1.19758570194,-0.637735247612,0.354537725449,-0.144152656198,-0.272874683142,1.42064166069,0.768841147423,-0.0849063545465,2.23317861557
2113,0.502046763897,0.0527349635959,1.20324707031,-0.250456422567,0.931900024414,-0.990494787693,0.959299981594,0.624831616879,0.0251991152763,1.4379953146,1.02833557129,0.264801472425,-0.25359454751,1.2538548708,-0.624205648899,-0.15213945508,0.691300034523,1.99845004082,-1.64945995808,-0.0222589671612,-0.432784020901,-0.889138579369,-0.136312842369,1.13293111324,-0.760725915432,-0.374333947897,-0.245038300753,-0.0505485236645
3329,-0.735341072083,0.627483189106,-0.956528544426,0.230274140835,0.810350000858,-0.837029099464,0.521799981594,-0.51866710186,0.332967877388,0.390804201365,0.0377184525132,0.344636827707,-0.6617410779,0.0334325283766,1.15014541149,-0.475584059954,0.222350031137,-5.25124979019,-0.535727620125,0.00229734927416,0.741250455379,-0.352550417185,-0.287719935179,-1.52424275875,-0.637112617493,-0.869839429855,0.259045362473,-0.145145386457
1050,-0.0684717446566,-0.526318669319,-1.5758228302,-0.0840540826321,0.502750039101,-0.105076931417,0.792350053787,-0.333854407072,-1.59855127335,0.293677806854,-0.283930540085,0.0459676086903,-0.947086334229,-0.135832101107,0.0803003907204,0.00272855162621,-0.606350004673,-2.04134988785,0.202964216471,0.0675700753927,0.63895970583,-0.423766851425,0.136897027493,0.0899467170238,-1.40558707714,-0.189517900348,0.216258406639,-0.784566342831
9491,1.78938269615,-0.507015168667,0.602714061737,-0.695726931095,-0.0510500073433,1.01649355888,-0.307899981737,-0.145636513829,-0.347361028194,-0.39776173234,1.1010979414,-0.382637172937,-0.13979446888,0.910474061966,-1.33806455135,0.335748314857,1.18920004368,0.657050013542,-0.178569167852,1.32830905914,-0.107245162129,0.768822133541,1.78300905228,1.44519114494,0.239570379257,0.32208698988,0.58335506916,1.07557702065
22926,0.00406516063958,1.038839221,-0.0923824384809,-0.217288285494,0.124299988151,-0.511710047722,0.139300018549,-0.0679004639387,-0.921838879585,-0.236583992839,0.475403428078,0.646169424057,0.197716519237,0.754470705986,0.518339395523,-0.0893068090081,-0.658749997616,2.30485010147,-0.378319323063,-0.31168666482,0.247349232435,-1.15802907944,-0.377607226372,-0.172884404659,-0.784552276134,0.188964948058,0.357137560844,0.767067432404
5899,0.343010544777,-0.460504174232,-0.598437070847,-0.359210073948,-0.0666500031948,-0.0896262377501,0.811650037766,-0.414432674646,0.00153508782387,-0.634900927544,-0.308189332485,0.183312952518,-1.31983947754,-0.112558990717,-1.16559994221,0.258389234543,1.93900001049,-0.119149982929,-0.929729580879,-1.10713863373,1.25420749187,-0.541026949883,-0.325741589069,0.58891838789,-0.524241328239,0.71825492382,0.134022086859,1.42906725407
