rid,CPC012_A375_6H:BRD-A69439373-300-01-8:10,CPC012_A549_6H:BRD-A69439373-300-01-8:10,CPC012_A549_24H:BRD-A69439373-300-01-8:10,CPC012_ASC_24H:BRD-A69439373-300-01-8:10,CPC012_HA1E_6H:BRD-A69439373-300-01-8:10,CPC012_HCC515_6H:BRD-A69439373-300-01-8:10,CPC012_HT29_6H:BRD-A69439373-300-01-8:10,CPC012_MCF7_6H:BRD-A69439373-300-01-8:10,CPC012_MCF7_24H:BRD-A69439373-300-01-8:10,CPC012_NEU_24H:BRD-A69439373-300-01-8:10,CPC012_NPC_24H:BRD-A69439373-300-01-8:10,CPC012_PC3_6H:BRD-A69439373-300-01-8:10,CPC012_PC3_24H:BRD-A69439373-300-01-8:10,CPC012_PHH_24H:BRD-A69439373-300-01-8:10,CPC012_SKB_24H:BRD-A69439373-300-01-8:10,CPC012_VCAP_6H:BRD-A69439373-300-01-8:10,CPC012_VCAP_24H:BRD-A69439373-300-01-8:10
5720,-0.319962412119,0.699255406857,-0.840999960899,-1.36059057713,0.209734082222,-0.167528927326,0.231613069773,0.503668785095,0.478720068932,0.0649948865175,-0.397423863411,0.162599995732,-0.00892396271229,1.36965560913,0.963028311729,-0.0484707355499,0.623984754086
466,-0.443100750446,0.576014041901,0.0635499954224,0.0657929778099,-0.893731057644,-0.147625520825,0.497116595507,0.541902780533,0.326558709145,0.87259221077,1.29103302956,-0.459150016308,0.114193722606,-0.359045892954,2.1585214138,0.634138762951,0.792672276497
6009,0.298485517502,1.07254874706,1.06615006924,0.559841752052,-0.800090253353,0.247556209564,0.140231952071,-0.167815297842,0.964696764946,0.253000557423,0.608733534813,0.0703250169754,-0.917201280594,-1.71948289871,-1.31428456306,0.619184136391,0.565040230751
2309,-0.553835391998,0.0164704918861,-1.10810005665,-0.810373425484,0.194758594036,-0.396217525005,0.531764268875,0.91079390049,0.824720859528,0.227362573147,0.986011743546,0.713924944401,-0.0993459522724,-0.563583433628,-0.411080628633,-0.13809594512,1.10572242737
387,-0.499912619591,-0.123126938939,-1.41639995575,-0.235452875495,-0.283414840698,0.0191708877683,0.443899869919,-0.1743709445,1.19580197334,0.271732628345,0.265342414379,-0.870749950409,0.105165451765,-0.445891499519,-2.53962945938,0.201843038201,1.27539634705
3553,0.720378816128,-0.256619423628,0.178350001574,0.0652057081461,0.251694768667,-0.0267041176558,1.31540489197,-0.20626051724,-0.205025732517,0.269359827042,-1.20161867142,0.660075008869,-0.0580501928926,2.03046751022,0.79052734375,-0.227090790868,-0.510871350765
427,-0.166948541999,-0.291457474232,0.202250003815,-0.460694134235,0.0213977098465,-0.303532242775,1.33191490173,0.140042155981,0.701569736004,1.44936096668,-0.461683273315,-0.652300000191,-0.851257145405,0.651912271976,3.88723015785,-0.807217419147,0.107164382935
5898,-0.0485537797213,-0.397371351719,-0.0654000043869,-0.727459192276,-0.26330152154,-0.188825294375,0.654029905796,-0.0651364773512,-0.862615346909,0.814434468746,-0.0170157551765,0.498174965382,-0.164306089282,0.0452335774899,0.297215223312,-0.205383166671,-0.906564295292
23365,-0.126104667783,-0.270791649818,0.448950022459,-0.707104146481,-0.010943710804,0.443706929684,0.356008350849,-0.70564609766,-0.903026044369,0.194705605507,0.281858503819,-0.00320000946522,0.162019222975,0.00291660428047,0.395640730858,0.265542477369,-0.341321229935
6657,0.471050441265,-0.377095162868,0.704050004482,1.09285724163,0.0876971185207,-0.132478520274,0.356226742268,-0.624298393726,-0.863109827042,-0.357639789581,1.06580758095,-0.460149973631,0.564253747463,0.794973015785,0.979362547398,-0.734745681286,-0.680356264114
5054,-0.329701989889,0.199736565351,0.610049962997,-0.439459681511,-1.06984937191,-1.502430439,0.763558208942,-0.112094730139,-0.321106165648,0.242274805903,1.78267371655,-0.933250010014,-0.0435364618897,-0.533995985985,-0.550591766834,0.85512137413,0.933475315571
3108,-0.175679847598,0.40338498354,0.0165999978781,-0.484162002802,-0.510263264179,-0.692441225052,0.278301805258,-0.316753387451,0.451864659786,7.14195728302,-0.201020285487,-0.530475020409,0.187658160925,-0.0766165554523,1.53587687016,-0.344426214695,-0.125106215477
1950,-0.183389812708,-0.113208383322,0.566550016403,0.606846868992,-0.516788303852,-0.319998770952,1.21093857288,-1.00703835487,-0.642301976681,0.677902460098,-0.86320656538,-0.0812750086188,-0.387265384197,1.16128492355,2.96310544014,-0.620494008064,-0.581079363823
351,1.12986707687,-0.676295757294,-0.0479500070214,0.910198450089,-0.21922031045,-0.818848192692,0.139344826341,-0.369569271803,-1.38611531258,-0.00278612459078,-0.423167288303,0.306200027466,-0.43176060915,0.401756256819,-2.74070239067,-0.193449407816,-0.956434130669
4846,-0.109898403287,0.158755004406,1.23839998245,-0.138646945357,0.372000694275,0.490165650845,1.39855349064,-0.0159283876419,0.551380693913,2.83919072151,0.0566466376185,0.56002497673,0.410664141178,0.126054391265,0.825209796429,-0.384933441877,-0.387265980244
1452,-0.207509860396,-0.012216521427,0.0436500012875,-0.126003175974,-1.59711134434,0.207959055901,0.982041120529,0.288724243641,0.56767219305,-0.757385373116,0.244318187237,-0.327749997377,-0.255247861147,-1.74750232697,-1.59687435627,-0.372276842594,-0.87100982666
4776,0.0830618366599,-0.499019384384,0.644050002098,0.872420668602,0.543194055557,0.550207674503,1.02617371082,-0.648237347603,-0.526289761066,-0.164819911122,-0.720648527145,-0.284550011158,-0.117239683867,1.48018324375,0.593991518021,0.298212409019,-0.356607347727
6908,-0.760098159313,0.52136439085,-0.868950009346,-0.452815651894,-0.436754196882,0.0136666744947,0.254099935293,0.155411869287,0.825703382492,-0.162482768297,1.05964267254,-0.00472500920296,-0.34352260828,-0.929204821587,0.790296375751,0.278676688671,0.777023673058
672,-0.237774372101,0.241605296731,0.345249980688,-0.396324753761,0.69593000412,0.243549451232,0.420852273703,1.05933523178,-0.726454854012,-0.818069934845,0.603751540184,-0.340649992228,0.470080405474,2.73111748695,1.68712174892,0.0279050022364,-0.459182739258
5710,-0.294198483229,0.284080445766,-0.307449996471,-0.772100150585,0.568581819534,0.426966577768,0.569164812565,0.553322911263,0.046542391181,-0.513081431389,0.199700191617,-1.20439994335,0.602282941341,-3.01525688171,-2.00413513184,0.74483704567,0.811080336571
2115,-0.0704449862242,0.531180381775,-1.02184998989,0.548578619957,0.41086268425,0.0121552199125,1.66032552719,-0.0645820870996,-0.756846606731,-0.0899379327893,0.712867677212,-0.0305500179529,0.774458944798,0.452153265476,3.45011687279,-0.704776763916,-0.829310715199
7015,0.315877795219,-0.503860354424,0.840849995613,0.563263773918,0.167882472277,-0.0658749192953,0.571205496788,-0.630783081055,-0.248223006725,0.300501465797,-0.741214096546,-0.0477749928832,0.467357009649,1.03461408615,1.61809206009,0.430080860853,0.00796066224575
8726,-0.875134408474,0.333650439978,1.06980001926,-0.887811303139,-0.40564250946,-0.658491313457,0.43436267972,0.346468031406,-0.341804862022,0.583890080452,0.393836259842,-0.539075016975,-0.2965079844,-0.128153115511,2.95025467873,0.682316660881,0.380246281624
