rid,CPC011_A375_6H:BRD-A42423104-011-04-7:10,CPC011_A549_6H:BRD-A42423104-011-04-7:10,CPC011_A549_24H:BRD-A42423104-011-04-7:10,CPC011_HA1E_6H:BRD-A42423104-011-04-7:10,CPC011_HT29_6H:BRD-A42423104-011-04-7:10,CPC011_MCF7_6H:BRD-A42423104-011-04-7:10,CPC011_MCF7_24H:BRD-A42423104-011-04-7:10,CPC011_PC3_6H:BRD-A42423104-011-04-7:10,CPC011_PC3_24H:BRD-A42423104-011-04-7:10,CPC011_VCAP_6H:BRD-A42423104-011-04-7:10,CPC011_VCAP_24H:BRD-A42423104-011-04-7:10
5720,0.108746409416,-1.11387217045,-0.964828968048,-0.753600001335,1.02927041054,-2.45569992065,-1.04435002804,-0.760389208794,0.534429788589,-0.467615306377,-1.54879486561
466,-0.359520256519,-1.6786864996,-2.29659080505,-0.189649984241,0.262152433395,0.58704996109,-0.0771500021219,0.245335325599,-0.0594948232174,-0.977399528027,-1.00427901745
6009,-0.00857882201672,-0.292025536299,-0.100258052349,1.11124992371,1.67754256725,-0.224350005388,0.219050005078,-0.741372406483,-0.122144460678,-2.55528020859,0.99695122242
2309,-0.841053366661,0.20355732739,-0.198910698295,0.26234999299,1.13143718243,0.404750019312,0.308849990368,0.0198799222708,0.268085747957,-1.40344142914,0.515811502934
387,0.294952124357,-1.19756627083,-1.3401081562,2.26835012436,0.862427711487,0.931849956512,-0.0392500162125,0.191364914179,0.218153133988,1.81106722355,1.73438060284
3553,-0.407220214605,1.16131556034,1.35153698921,0.0067999958992,-1.18470966816,-0.664200007915,1.0297999382,0.245557278395,2.04758286476,-0.722651004791,0.691162347794
427,1.63590192795,-0.88131827116,0.119180783629,-0.33884999156,-1.72563767433,0.58210003376,1.04334998131,0.522940993309,-0.024074152112,0.18602001667,-0.0279142409563
5898,-0.477035105228,-1.28750956059,-0.755423784256,0.584550023079,0.805153846741,0.441749989986,0.275949984789,0.209812611341,0.573810815811,-0.576927185059,0.409297049046
23365,-1.5583357811,0.0251723155379,0.498166799545,-1.64075005054,-0.199699655175,1.2771499157,0.758199989796,1.2240806818,0.510894834995,0.160518556833,0.124796517193
6657,0.90638512373,0.658265709877,0.950655817986,0.0683999955654,-1.67088568211,-0.516600012779,0.388799995184,-0.379940509796,-0.82277238369,-0.643576681614,-0.0594850704074
5054,-0.835187137127,-0.0405918210745,-0.266222834587,-0.521899998188,0.0330199301243,3.35914993286,-0.367649972439,-0.275908857584,1.72104680538,0.189952820539,0.457172840834
3108,0.124978095293,0.175491720438,0.290690481663,3.21624994278,0.716839313507,0.828549981117,-0.816499948502,0.470353811979,0.61010581255,0.986299216747,1.45710372925
1950,-0.0251940190792,2.50533771515,0.904681622982,-2.17100000381,-1.02188932896,-0.595499992371,0.296450018883,-0.507396697998,-0.643471777439,-0.478541970253,-0.497257888317
351,-1.72963941097,-0.331258356571,0.572849452496,-0.503199994564,-0.623606801033,-0.0895999968052,0.449299991131,-0.492391437292,-1.3076941967,-0.0813702195883,1.61975336075
