rid,CPC003_HA1E_6H:BRD-A83081521-001-01-5:10,CPC003_HA1E_6H:BRD-K01095011-001-03-5:10,CPC003_HA1E_24H:BRD-A83081521-001-01-5:10,CPC003_HA1E_24H:BRD-K01095011-001-03-5:10,CPC003_HCC515_6H:BRD-A83081521-001-01-5:10,CPC003_HCC515_6H:BRD-K01095011-001-03-5:10,CPC003_HCC515_24H:BRD-A83081521-001-01-5:10,CPC003_HCC515_24H:BRD-K01095011-001-03-5:10,CPC003_PC3_6H:BRD-A83081521-001-01-5:10,CPC003_PC3_6H:BRD-K01095011-001-03-5:10,CPC003_PC3_24H:BRD-A83081521-001-01-5:10,CPC003_PC3_24H:BRD-K01095011-001-03-5:10,CPC003_VCAP_6H:BRD-A83081521-001-01-5:10,CPC003_VCAP_6H:BRD-K01095011-001-03-5:10,CPC003_VCAP_24H:BRD-A83081521-001-01-5:10,CPC003_VCAP_24H:BRD-K01095011-001-03-5:10,CPC011_A375_6H:BRD-K01095011-001-10-0:10,CPC011_A549_6H:BRD-K01095011-001-10-0:10,CPC011_A549_24H:BRD-K01095011-001-10-0:10,CPC011_HA1E_6H:BRD-K01095011-001-10-0:10,CPC011_HT29_6H:BRD-K01095011-001-10-0:10,CPC011_MCF7_6H:BRD-K01095011-001-10-0:10,CPC011_MCF7_24H:BRD-K01095011-001-10-0:10,CPC011_PC3_6H:BRD-K01095011-001-10-0:10,CPC011_PC3_24H:BRD-K01095011-001-10-0:10,CPC011_VCAP_6H:BRD-K01095011-001-10-0:10,CPC011_VCAP_24H:BRD-K01095011-001-10-0:10,CPC015_A375_6H:BRD-A83081521-001-01-5:10,CPC015_A549_6H:BRD-A83081521-001-01-5:10,CPC015_A549_24H:BRD-A83081521-001-01-5:10,CPC015_ASC_24H:BRD-A83081521-001-01-5:10,CPC015_HEPG2_6H:BRD-A83081521-001-01-5:10,CPC015_HT29_6H:BRD-A83081521-001-01-5:10,CPC015_MCF7_6H:BRD-A83081521-001-01-5:10,CPC015_MCF7_24H:BRD-A83081521-001-01-5:10,CPC015_NPC_24H:BRD-A83081521-001-01-5:10,CPC015_PHH_24H:BRD-A83081521-001-01-5:10,CPC015_SKB_24H:BRD-A83081521-001-01-5:10,CPC018_A375_6H:BRD-K01095011-001-03-5:10,CPC018_A549_6H:BRD-K01095011-001-03-5:10,CPC018_A549_24H:BRD-K01095011-001-03-5:10,CPC018_ASC_24H:BRD-K01095011-001-03-5:10,CPC018_HEPG2_6H:BRD-K01095011-001-03-5:10,CPC018_HT29_6H:BRD-K01095011-001-03-5:10,CPC018_MCF7_6H:BRD-K01095011-001-03-5:10,CPC018_MCF7_24H:BRD-K01095011-001-03-5:10,CPD002_MCF7_24H:BRD-K59720958-001-01-8:10,CPC018_NPC_24H:BRD-K01095011-001-03-5:10,CPC018_PHH_24H:BRD-K01095011-001-03-5:10,CPC018_SKB_24H:BRD-K01095011-001-03-5:10,CPD002_MCF7_6H:BRD-K59720958-001-01-8:10,CPD002_PC3_6H:BRD-K59720958-001-01-8:10,CPD002_PC3_24H:BRD-K59720958-001-01-8:10
5054,-0.45094999671,-0.259599983692,0.377654314041,-1.42054736614,-0.340020388365,0.147466644645,0.537921011448,-0.829949975014,0.709025025368,0.797856450081,0.715210318565,-0.525972127914,1.16447746754,-0.609582066536,-0.120149999857,-1.64415001869,0.21015048027,-0.585987865925,0.453152179718,-0.224549993873,0.748994350433,2.15954995155,-0.860350012779,0.547628343105,0.430192321539,-0.509627640247,-0.0862386226654,0.565572857857,0.793049991131,0.185548782349,0.185076132417,0.337850004435,-0.320109665394,-0.263988494873,-0.174452513456,0.92554628849,-0.162300005555,0.598700046539,0.265133857727,0.268249988556,0.0995000004768,1.02420127392,0.222208023071,-0.449011087418,-0.40408796072,-0.440141171217,0.0727324709296,2.04314565659,-0.0133666545153,0.799353539944,0.556871056557,-1.08509576321,-0.0658370554447
3108,0.29800003767,0.971449971199,0.916484355927,0.746928811073,-0.130045756698,0.186200007796,0.414597600698,-0.132100000978,-2.67437505722,-1.1622171402,0.410188466311,0.293761461973,-0.788866877556,0.105564162135,-0.603299975395,-1.03209996223,0.474001348019,-1.16487169266,-0.822483599186,-0.813450038433,4.1621966362,4.69785022736,-0.507099986076,0.285287350416,1.27316212654,-0.577886939049,-0.797933876514,0.163498058915,0.136299997568,0.549184083939,0.477958023548,-0.584149956703,-0.544551372528,-1.66768038273,-0.133777618408,3.54944801331,-0.0213000029325,0.303599983454,0.616042494774,0.146699994802,0.361449986696,0.0785477310419,0.713367700577,0.231970474124,-0.211443051696,0.137523800135,3.37539958954,3.65185713768,-0.0022666817531,3.20462369919,1.69756829739,1.30075645447,0.0138043761253
1950,0.255899995565,0.396149992943,-0.0182506740093,0.118909284472,0.0700644105673,-0.238000035286,-0.0824720486999,1.00894999504,0.0428999997675,0.489184439182,-0.176461458206,1.75354671478,0.431730777025,-0.768290281296,-0.378849983215,-0.573949992657,-0.533873856068,0.835840940475,0.832640051842,0.651300013065,3.32364702225,-0.742100000381,-0.639900028706,-0.886518120766,0.319860607386,1.38845944405,-0.898409724236,-1.53667759895,-1.18949997425,-0.47660690546,-0.88779437542,-0.55805003643,-0.638644456863,-1.03315508366,0.991839706898,-0.336236089468,0.3600499928,-0.167600005865,-0.781728863716,0.693000018597,-0.261650025845,0.199296027422,0.290046095848,0.591674387455,0.699760317802,-0.886058866978,-1.03143012524,3.30975818634,-0.596800029278,-0.236189812422,0.771103978157,1.08558452129,-1.0126529932
351,0.432099997997,0.525749981403,-0.437526941299,0.485825806856,1.04809677601,-0.239666670561,0.417942941189,0.337249994278,0.214074999094,-0.53612101078,-0.227727010846,0.35619610548,-0.23962032795,-0.353066861629,-0.243499994278,0.337249994278,0.0892383605242,0.595149993896,2.1892054081,0.340600013733,-0.0107012540102,-1.44190001488,-0.787150025368,-0.0906086117029,-0.818446516991,-0.202874422073,0.595713198185,1.44031023979,-1.33864998817,-0.181317448616,-0.380723327398,-1.31035006046,0.407170772552,-1.64380073547,-0.595154166222,0.271117001772,0.0010000000475,-0.00034999998752,-0.220958977938,-0.34454998374,-1.40415000916,-1.61261641979,-1.42494344711,0.536312103271,-0.0604186058044,0.200659424067,1.15386211872,-2.24314522743,-0.0018000000855,-0.479636996984,-1.59485208988,-0.0968491509557,0.705133378506
4846,-0.579200029373,0.0464499890804,-0.647664010525,1.17257022858,0.0414001047611,0.351133316755,0.00754280388355,0.24739998579,0.51265001297,-1.28257703781,-0.0368138998747,1.15129208565,1.39516854286,-0.11106005311,0.739799976349,0.0479999929667,-0.69566744566,1.58879983425,1.09748780727,-0.110249996185,2.75419068336,-0.171149998903,0.583499968052,0.386526226997,-0.0947649478912,0.0637971758842,0.172762513161,-1.09509599209,0.469399988651,0.200828820467,1.05862474442,0.384150028229,-0.863314211369,-0.0976359471679,-0.672672212124,0.764677524567,-0.172000005841,1.81679999828,0.0769463032484,0.374349981546,0.722199976444,0.127574771643,0.0984704345465,-0.399405449629,-0.397001832724,-0.494295567274,0.21885509789,1.88679981232,-0.559599995613,-0.916416406631,-0.412718713284,-0.138891875744,-0.133158713579
1452,-1.34560000896,0.0182499885559,0.294186353683,-0.911881327629,-0.0469641387463,0.673300027847,-0.227313533425,-1.48385000229,-0.0917750000954,-0.675336122513,0.61252707243,0.0651634112,-0.411677509546,-1.21942794323,-2.17700004578,-0.122299998999,0.0783547312021,-0.287885546684,0.58549207449,-0.852349996567,1.21393418312,-0.934049963951,-0.50235003233,-0.800768554211,0.0472405850887,-0.5730265975,-1.02793812752,0.787807583809,0.257150024176,0.328633248806,0.579198598862,0.0575000010431,0.400317370892,-0.0767061635852,0.106138341129,1.01658582687,-0.493999987841,-0.122550010681,-0.743749797344,-0.166750013828,-1.22950005531,0.433244436979,-0.424838274717,0.107893362641,-0.106097497046,-0.692386746407,-0.440085142851,1.2983096838,0.164833307266,0.589943349361,-1.15491104126,-0.960215985775,-0.312369138002
4776,-0.471749991179,-0.257400006056,0.42058801651,-0.661750912666,-0.113719075918,0.0519000291824,-0.707044959068,1.12485003471,0.0560750067234,-0.396041929722,0.214593484998,0.480363667011,0.752996087074,-0.642747998238,-0.29264998436,0.0310500115156,-1.00610125065,2.42547440529,-0.0900901407003,0.794000029564,4.34376001358,0.635100007057,-0.143500000238,-0.701583623886,-0.864648222923,-0.150035768747,-0.346854925156,-0.817242920399,-0.708750009537,-1.12823963165,-1.28072690964,-1.17729997635,-0.179209917784,-0.594914495945,0.785592079163,-0.63035929203,1.45985007286,-0.533649981022,-0.510739982128,0.626049995422,-0.24375000596,0.0727949440479,-0.720366418362,-0.115004472435,1.00324988365,-0.250240772963,-0.60754108429,-0.741621851921,-1.00260007381,-0.636587262154,1.28808069229,2.3145775795,0.816700398922
6908,0.34114998579,-1.26869988441,-0.0758294314146,-0.37029594183,0.0336818918586,0.5367000103,0.618507266045,-0.0495999976993,-0.5169749856,-0.146531134844,0.271207332611,1.23286044598,1.19333350658,-0.352032184601,-0.181000009179,-0.0437499880791,0.786131858826,-1.09640359879,-0.876635074615,-0.905350029469,1.91613125801,-0.407999992371,-0.00819998979568,0.486369609833,0.993981361389,-0.0995815098286,0.496852755547,-1.1054905653,1.11084997654,0.506768941879,0.627002954483,1.34074997902,-0.104165583849,0.77061098814,0.304882645607,0.541771709919,-0.626550018787,-1.05460000038,0.206703916192,-0.289849996567,-0.08599999547,0.934038162231,0.930912196636,0.0948454365134,-1.2749876976,0.0584713816643,-0.74867939949,1.6180511713,0.270233333111,-0.323878675699,-0.521655678749,-0.80654156208,-0.847137928009
672,-0.380800008774,0.0786499977112,0.319584816694,-1.01340043545,-0.0853669196367,0.532633364201,0.256218403578,-0.168399989605,-0.112649992108,-0.19614623487,0.471348255873,0.972753286362,-0.30416405201,-0.4863910079,1.02404999733,0.0497999936342,0.18126039207,0.442271083593,0.00698453187943,0.660950005054,1.86936450005,-0.169550001621,-0.741599977016,0.84859162569,0.42893499136,-1.24150407314,0.083108663559,-0.612295269966,0.29905000329,0.807695865631,-0.474887341261,2.32419991493,0.480576038361,1.22249078751,0.396477460861,0.342427372932,0.69344997406,-0.356599986553,-0.0264667961746,-0.488000005484,-0.450350016356,-0.477429628372,0.550608813763,-0.0182577520609,-0.564624786377,1.61431276798,-0.6874781847,-0.487502932549,-0.805033326149,0.310006707907,-0.893516361713,0.108308695257,0.339747428894
5710,-1.78874993324,-0.0386000275612,0.655080914497,-2.37793636322,-0.420990228653,0.00853331387043,0.504664361477,-1.20764994621,-0.447925001383,1.50040030479,0.260779559612,0.380279898643,0.243350729346,-1.23869395256,0.227400004864,0.491800010204,0.838610768318,-0.523875534534,-3.26398777962,-0.380549997091,1.37759065628,1.57139992714,0.478600025177,-0.0811088979244,0.5453966856,-0.318500936031,0.109458826482,1.06445896626,0.910300016403,0.295639127493,0.465498954058,0.0254000127316,0.37350165844,0.775484502316,0.751304984093,0.964384675026,-0.125800013542,-0.580449998379,0.279748857021,0.222800001502,0.173100009561,-1.52217543125,-0.270026385784,-0.272271245718,-0.698917508125,0.739500820637,-0.850950837135,1.26410079002,0.298966646194,0.480878680944,-0.605959236622,-0.98133790493,-1.28320288658
2115,-1.35124993324,0.538850009441,-0.0762161612511,1.27033793926,-0.56847178936,2.98536658287,-0.388687670231,0.478949964046,0.560724973679,0.734673321247,0.156173408031,1.71018493176,1.02894687653,-0.188246279955,-0.043850004673,-0.545599997044,0.0477687194943,0.681008934975,0.807663321495,-0.132100000978,4.37507295609,0.0727499872446,0.115850001574,0.729757666588,0.577773153782,0.303755730391,0.552773237228,-1.72107172012,0.0733000040054,-0.486600220203,-0.258344054222,-0.8492000103,0.889365971088,-0.738177895546,0.219167292118,0.761856555939,-0.868350028992,0.752499997616,0.510730862617,-0.0612000077963,-0.486399978399,0.63395267725,-0.424967229366,0.318731337786,0.365550637245,-0.450182706118,1.48375296593,0.266547471285,-0.618533372879,-0.735903739929,-0.402888178825,0.512939035892,-0.562900841236
7015,-0.174349993467,-0.288850009441,-0.484955102205,1.72170376778,-0.288004994392,0.133799999952,-0.653668522835,1.07535004616,0.179349988699,-0.304925560951,-0.224477171898,-0.34563177824,0.336298674345,-0.593601226807,-1.3995000124,-0.773750007153,-0.706981658936,0.955711126328,-0.212156847119,0.957050025463,2.06721067429,-1.11000001431,-0.115850001574,-0.61202287674,-0.140009179711,-0.0694201439619,-0.604317843914,0.0354660451412,-0.797600030899,1.34081149101,-1.14427626133,-0.208900004625,-0.114715211093,-0.316055566072,0.950477719307,0.478450894356,-0.188899993896,0.445100009441,-0.498842418194,0.718199968338,0.365250021219,0.472422301769,-0.301320612431,0.849566698074,0.116055130959,0.461161822081,0.0736403763294,-0.961143732071,0.162000030279,-0.850465416908,0.51080429554,0.709492444992,0.55163949728
8726,0.875400006771,-0.168049991131,-0.00575709342957,0.0417767502367,0.427753955126,0.258599996567,0.585395634174,0.599900007248,0.674425005913,0.249663949013,0.18483927846,0.850535392761,-0.723928451538,0.0875571072102,2.96019983292,0.418299973011,0.654990911484,0.057076908648,-1.10749459267,-0.490249991417,1.16589260101,1.89354991913,0.412699997425,-0.116979509592,-0.0449633300304,-0.611947000027,-1.30233573914,0.102373287082,0.557299971581,0.022615544498,0.574073135853,0.394699990749,0.0820472836494,0.341446250677,0.0970513671637,1.65355014801,-1.21815001965,-0.110400006175,0.396061331034,-0.0819000005722,-0.446999996901,0.327601253986,7.10649871826,0.136018157005,-0.387951463461,-0.655457437038,0.0336777567863,-0.00345289707184,1.43856668472,0.189998462796,-0.5304261446,-0.603437125683,1.02288913727
2185,-0.242750003934,0.219450026751,-0.521401166916,2.92534685135,0.232268333435,-0.1752666682,-0.44444423914,-0.101500019431,0.334975004196,-0.49804019928,0.149351626635,0.0704617425799,0.588704049587,-0.396285802126,-0.742050051689,-0.529300034046,-1.02190542221,1.33529472351,0.765806317329,0.352850019932,2.8879802227,-0.584500014782,0.305249989033,-0.739436268806,-1.08122766018,-0.331501364708,-0.225082367659,0.119777798653,-0.995499968529,-1.20380377769,-0.304947018623,-1.33500003815,-0.662911832333,-1.17650341988,0.411583930254,-0.411147028208,0.840899944305,0.0105000138283,-0.67886197567,-0.04810000211,-0.603049993515,-0.589946866035,-0.427393555641,-0.193625718355,1.47448253632,-0.254942178726,0.962924659252,-0.957198321819,-1.14979994297,-0.637250721455,0.336535185575,1.0346159935,-0.136620044708
3315,0.560050010681,-0.0227499902248,0.181664913893,-1.25951731205,0.176487058401,-3.23096680641,-0.643320679665,0.0497499965131,-0.622900009155,0.280242025852,-0.81193780899,0.21119505167,0.738119959831,-0.415760815144,-0.325450003147,-0.0218500196934,-1.63967370987,-1.66872012615,0.446498274803,-1.12520003319,-3.85240840912,-0.75744998455,-0.120949998498,0.549467921257,-0.156539022923,0.636453747749,3.05240821838,0.752132534981,0.00135000003502,0.516604423523,-0.311087846756,0.341949999332,-0.395257085562,0.240757465363,-0.41869071126,2.87713670731,-0.646499991417,-0.00034999998752,0.481513887644,-0.0311000049114,2.39175009727,0.0599226802588,0.0117020010948,-0.770885109901,-0.446939766407,0.376537889242,-0.486370772123,0.918550610542,0.316666662693,-0.459256380796,0.17900454998,-0.580940485001,0.356960147619
5289,-0.326300024986,-0.121849998832,-1.04970443249,0.703699707985,0.140076935291,0.125199988484,-0.0177115723491,0.734500050545,-0.0448249876499,-0.227245405316,0.574594795704,0.978459894657,0.299296140671,-0.444733440876,-1.59529995918,0.97729998827,-0.180569350719,0.508676171303,-0.0334906578064,-0.490999996662,2.37700843811,-2.05340003967,0.821349978447,-0.098882779479,-0.424745321274,-0.158254697919,0.984322190285,-0.567014276981,0.229149997234,0.0422479361296,-0.146897614002,0.25830000639,-0.364047050476,-0.592297196388,-0.441741287708,1.93514752388,0.640699982643,-1.16865003109,-0.266363859177,-0.497950017452,-0.189999997616,0.165136426687,-0.143021598458,-1.26473081112,-2.39051866531,-0.470190763474,-2.11050057411,-0.314595282078,-0.119599990547,0.217106819153,-0.333845734596,0.682186186314,-0.600412905216
