rid,CPC002_HA1E_6H:BRD-K32292990-001-01-0:10,CPC002_HA1E_24H:BRD-K32292990-001-01-0:10,CPC002_HCC515_6H:BRD-K32292990-001-01-0:10,CPC002_HCC515_24H:BRD-K32292990-001-01-0:10,CPC002_PC3_6H:BRD-K32292990-001-01-0:10,CPC002_PC3_24H:BRD-K32292990-001-01-0:10,CPC002_VCAP_6H:BRD-K32292990-001-01-0:10,CPC002_VCAP_24H:BRD-K32292990-001-01-0:10,CPC018_A375_6H:BRD-K32292990-001-01-0:10,CPC018_A549_6H:BRD-K32292990-001-01-0:10,CPC018_A549_24H:BRD-K32292990-001-01-0:10,CPC018_ASC_24H:BRD-K32292990-001-01-0:10,CPC018_HEPG2_6H:BRD-K32292990-001-01-0:10,CPC018_HT29_6H:BRD-K32292990-001-01-0:10,CPC018_MCF7_6H:BRD-K32292990-001-01-0:10,CPC018_MCF7_24H:BRD-K32292990-001-01-0:10,CPC018_NPC_24H:BRD-K32292990-001-01-0:10,CPC018_PHH_24H:BRD-K32292990-001-01-0:10,CPC018_SKB_24H:BRD-K32292990-001-01-0:10,CVD001_HEPG2_6H:BRD-K32292990-001-01-0:10,CVD001_HEPG2_6H:BRD-K32292990-001-01-0:2.5,CVD001_HEPG2_24H:BRD-K32292990-001-01-0:10,CVD001_HEPG2_24H:BRD-K32292990-001-01-0:2.5,CVD001_HUH7_6H:BRD-K32292990-001-01-0:10,CVD001_HUH7_6H:BRD-K32292990-001-01-0:2.5,CVD001_HUH7_24H:BRD-K32292990-001-01-0:10,CVD001_HUH7_24H:BRD-K32292990-001-01-0:2.5,CVD001_PHH_6H:BRD-K32292990-001-01-0:10,CVD001_PHH_6H:BRD-K32292990-001-01-0:2.5,CVD001_PHH_24H:BRD-K32292990-001-01-0:10,CVD001_PHH_24H:BRD-K32292990-001-01-0:2.5
5054,-1.50241661072,-0.870884954929,-0.118564069271,0.440171658993,-1.38455283642,-0.256609290838,-0.792689859867,0.622329890728,0.213205456734,0.664839744568,0.777500033379,1.02552461624,5.97303056717,-0.0177428778261,0.150139257312,0.0536792725325,1.08696496487,0.30599668622,-1.32718527317,0.944315075874,-0.110448509455,0.987640857697,-0.24102678895,1.17403829098,0.177897438407,-0.272454440594,-1.53917264938,0.35694873333,-1.75448596478,-1.29892385006,-0.519740760326
3108,-0.323185741901,-0.210062414408,0.106850713491,0.112743511796,1.60754740238,0.530554115772,-0.183957278728,0.595256626606,0.29137134552,-0.610097527504,-0.927749991417,-0.157687172294,-0.458801746368,0.397925943136,0.0818110853434,-0.306444823742,3.17915773392,-0.280876219273,-0.301901459694,1.38451254368,-0.442608088255,0.0324486792088,0.0563483275473,-0.0366869270802,-0.178502514958,-0.161011248827,-0.63545191288,0.133093684912,0.762859225273,0.543146729469,-0.137877047062
1950,-0.507992863655,0.864300131798,0.205574214458,-0.222486451268,1.41366565228,0.335931718349,1.81909489632,0.625374078751,-0.360147804022,1.07890915871,-2.28449988365,-0.0837045460939,0.905572831631,-0.34131577611,-0.867890059948,0.0976826399565,1.16936230659,0.873174369335,0.145723387599,-0.199672877789,-0.3281724751,0.64148247242,-0.511676192284,0.043314665556,0.153873562813,-0.313038408756,-0.25920727849,-1.1014688015,-0.33436870575,0.163975387812,-0.664759874344
351,0.44128537178,-0.288752496243,-0.420432120562,1.36877667904,-1.2296255827,-0.122872330248,0.986356198788,0.920271039009,-0.130434110761,-0.231414154172,0.424750030041,0.542204141617,0.166178748012,0.89446079731,0.589890837669,0.284463614225,0.278511196375,0.0798967853189,0.6849604249,0.383433818817,-0.224858745933,0.782387733459,0.0867396369576,0.119569450617,-0.188809126616,0.244249939919,-0.742793440819,-1.04810369015,-0.162433668971,0.230963766575,0.197378084064
4846,0.156993359327,-0.604634523392,-0.459395587444,0.31968408823,2.89608311653,-0.348786383867,-0.909040331841,0.812571763992,0.602245807648,1.0964833498,0.739099979401,-0.208811745048,0.652713894844,0.572046518326,-0.729013383389,-0.226797640324,0.979472100735,0.74472630024,1.36227571964,0.772312641144,0.656607747078,5.36905765533,2.51929593086,-1.07169091702,0.456149369478,0.569630622864,0.3356757164,-0.441315919161,2.04431509972,0.908650636673,1.55670154095
1452,0.246951773763,-0.200583875179,0.225043267012,0.257543444633,-0.835570752621,-0.395907223225,-1.85741055012,-0.582971692085,0.0938173681498,0.327603310347,-1.78375005722,-0.945425868034,1.24421977997,0.230705037713,0.596975386143,-0.249511301517,-0.77667683363,-0.36964905262,-0.385298699141,0.602075219154,-0.72131550312,-0.0424011945724,0.334936738014,1.00722455978,-0.251286864281,1.58155822754,-0.350574553013,-0.183317244053,-0.138619244099,-0.793188154697,-2.89366483688
4776,0.876104176044,0.153442785144,-0.44384509325,0.156490117311,1.10977303982,0.638335347176,0.130028247833,0.964332997799,-0.299205809832,1.47313117981,-0.992500007153,-0.183647096157,1.45205521584,0.283324927092,0.669534742832,1.38645732403,0.822871565819,0.0238387584686,-0.270115792751,0.254907846451,-0.348235666752,0.327958613634,-0.479631721973,-0.478931546211,0.218265876174,-0.335360527039,-0.242556363344,0.448397934437,-0.168342739344,0.331373363733,-0.403495281935
6908,-0.414180159569,0.215893357992,-0.0380045548081,-0.57323205471,0.506702184677,-0.399031639099,-0.485841363668,-0.950252950191,-0.017215276137,-1.59671258926,0.102249994874,-0.0226936805993,-1.03207039833,0.417300403118,0.628479421139,-0.0722633227706,-0.792363286018,-0.544771432877,-0.379767537117,1.04029393196,1.46809697151,0.905186653137,-0.0384726673365,1.10341274738,0.314463555813,-0.578223705292,-0.286446928978,2.08737492561,0.0847656428814,-0.22105678916,0.459882080555
672,-0.0653940141201,-0.276428937912,0.206801667809,-0.549403071404,0.129254132509,0.204601451755,0.0892514288425,0.170750498772,0.587468743324,-0.106749244034,0.41914999485,1.07900524139,-2.63076639175,0.0468683689833,0.0792911574244,-0.109303303063,0.182302042842,0.510379076004,1.06945705414,-1.29630219936,-0.341292142868,-0.557408571243,-0.0664328336716,0.402521967888,-0.280194610357,0.623904466629,1.20212459564,0.223720356822,1.06446039677,-0.311320185661,-0.829095900059
5710,0.0853952467442,0.184051036835,0.197287380695,1.06598591805,-0.122630700469,-0.710968911648,-0.999603509903,0.0865970849991,0.478618741035,-0.960685908794,0.493449985981,0.0909646451473,-1.21161675453,0.330980360508,0.0634382590652,-0.22422978282,-0.70359814167,-0.468529850245,-0.465229809284,-0.819430947304,-0.391366541386,-0.77226370573,-0.652631342411,-1.79404461384,0.486665070057,-1.65388274193,-0.351848304272,-0.37587171793,0.50954502821,-0.180339038372,-0.503515601158
2115,-0.222433611751,-0.650741934776,0.528371572495,-0.684352815151,-0.282513022423,-0.734605908394,-0.592244565487,-0.184483200312,0.964132606983,1.17533767223,-1.28205001354,-0.330572098494,-0.334630489349,0.837842643261,-0.257281243801,-0.226691007614,0.103771030903,-1.42103385925,-0.51375246048,-0.00632950663567,-0.381704717875,0.227621257305,-0.265656650066,-0.052211612463,0.0572975724936,0.17636372149,0.468372702599,0.293087244034,-0.392341762781,0.981638610363,-0.490008741617
7015,0.135145276785,-0.550620317459,-0.371077597141,-0.620381712914,1.14815509319,-0.0155195370317,0.334747880697,0.0370101779699,0.443080633879,0.502116262913,-0.609049975872,0.155740097165,-0.454223930836,-0.27080398798,0.32956892252,0.556911587715,1.53151428699,0.262617141008,0.370080798864,-1.08596038818,-0.0797948539257,-0.33819270134,0.865658283234,-0.824791014194,0.732195496559,0.844455361366,0.232291713357,-1.2078268528,0.79903614521,-0.441514670849,-0.273978710175
8726,-0.357455313206,-0.490940928459,0.355087012053,-1.88925766945,-0.9813195467,-0.212963685393,-0.91302138567,-0.972498774529,-0.106371961534,-0.988903224468,-0.128650009632,-0.0088502317667,-2.54657816887,-0.685351610184,-0.376298397779,0.326370090246,0.448223769665,-0.662263989449,0.253501832485,-1.20846223831,0.137225836515,-1.2844555378,-0.0259720087051,-0.762368619442,-0.00399033725262,-0.149490863085,-0.253672719002,-0.754342317581,2.22361135483,-0.801322758198,0.315395385027
2185,1.10921990871,-0.659893631935,-0.275460422039,0.531334400177,1.2396723032,-0.315265595913,-0.00320513173938,0.526583790779,-0.522570729256,1.11142790318,-0.520850002766,-0.110705800354,1.2980556488,0.301414191723,1.43567705154,0.315156847239,0.0171059817076,-0.360230147839,0.0679406747222,-0.454980790615,-0.68153911829,0.191185727715,-0.458641022444,-0.386414766312,-0.430107474327,-0.717108249664,-0.738114476204,-0.769968867302,-0.0920319706202,0.939428925514,0.138921812177
3315,-0.275024354458,0.881603479385,0.687573254108,1.49123287201,-1.52003395557,0.293148875237,0.574149668217,0.0960501134396,0.695362865925,-1.86426818371,0.337249994278,-0.7371789217,-1.64358067513,0.327251017094,0.552302598953,-1.17824971676,-0.350137412548,-0.270915865898,-1.04807221889,-2.24245500565,-0.429768323898,-2.50520944595,-0.342430233955,-1.26172733307,-0.154547065496,-0.490150809288,-1.0441557169,-0.603990793228,-1.27321767807,0.601545810699,0.40960842371
5289,0.38403648138,0.65827447176,0.259486794472,0.243538409472,1.25474131107,-0.216042846441,-0.743724346161,-0.0420962460339,-0.214982554317,0.571809828281,-0.810799956322,-0.449493825436,0.575112164021,-1.01171290874,-0.150091573596,-0.0324866622686,-1.03361678123,0.254447132349,0.756922066212,1.29557728767,0.180441975594,1.54762923717,-0.163833737373,-0.725439429283,-1.27128136158,-1.54537510872,-1.0245475769,-0.501165747643,-0.698462724686,0.798001229763,0.226863339543
868,1.35314893723,0.075478836894,-0.254083663225,1.26718378067,1.1307131052,-0.399286448956,1.21491277218,1.2675024271,0.376794785261,1.3253017664,0.654100000858,-0.343188673258,3.76289796829,1.70764768124,0.238535121083,-0.25767698884,0.440322250128,-0.358742713928,-0.789623200893,0.263335108757,0.486724853516,2.02135777473,0.352395027876,0.229997441173,0.721261143684,-0.115538805723,-0.268157422543,-0.617165625095,0.0999725311995,0.0640125125647,0.0525507107377
1677,1.64370346069,-0.404715955257,0.118261188269,-0.365265488625,1.98875641823,1.71348440647,0.493060410023,-0.260513871908,0.600208222866,0.948333263397,-0.777050018311,-0.427633792162,-1.32974433899,0.458859741688,0.296612411737,0.298322558403,-0.0570639967918,0.269208848476,-0.0202606916428,-1.00201678276,0.137718766928,-1.86955332756,0.346915185452,0.199886664748,1.12157011032,-0.239979639649,0.141509860754,-0.661466360092,0.83354640007,0.652087271214,-0.179136365652
7043,1.25741136074,0.218006283045,0.783445060253,0.665499746799,1.01437222958,0.161913573742,-0.604483604431,0.371881246567,0.270777344704,0.681841552258,0.0271500051022,-0.308680802584,-0.245808854699,1.22509038448,0.242892235518,1.78348875046,0.295160531998,-0.227972343564,-0.154145747423,-0.189465552568,-0.176915854216,0.113126084208,0.540215373039,-0.115810595453,0.112789511681,0.432900428772,-0.531073987484,-0.408570885658,0.862924218178,1.37337219715,0.467475503683
5613,0.87024384737,0.241786643863,-0.0451053529978,-0.069178968668,1.05501055717,0.133465722203,0.0160052068532,0.699617385864,-0.254131436348,1.97383832932,-0.580099999905,0.140712991357,0.00167359411716,0.775978446007,-0.419656574726,0.214973509312,1.23723077774,0.326482474804,-0.300643414259,0.205496877432,0.436750084162,0.997902870178,-0.391974747181,-0.802988231182,-0.31596878171,0.0052088573575,-0.415682375431,-0.292615234852,0.117079630494,1.46111536026,-0.665728628635
595,-1.03092229366,0.10869473964,-0.214451104403,-0.560608506203,-0.949322462082,-0.742008388042,-0.739044845104,-0.60650575161,0.434252679348,-1.40825283527,-0.155750006437,0.0649819821119,-0.0429940223694,0.0330335274339,0.340966463089,-0.289211392403,0.100360631943,-0.307505309582,-0.366664171219,1.45479667187,0.521223068237,0.335518985987,0.501325070858,1.0947060585,0.366317212582,1.7637052536,-0.0362288802862,0.46563065052,0.433344900608,0.184528231621,0.595282435417
4793,-0.273758858442,-0.332641750574,0.0571535825729,0.272856533527,0.446897834539,-0.694647014141,-0.0703730657697,0.621068298817,0.981382131577,-0.56173825264,0.725250005722,-0.422541081905,0.0554634779692,-1.06787550449,-0.60272949934,-0.00225739181042,-0.254702150822,0.267657518387,-1.17258381844,-0.00624379515648,0.513755857944,1.14492833614,0.648548305035,0.208024859428,-0.640014946461,0.797292590141,-0.255798637867,-1.02695822716,-0.718372702599,0.707307577133,0.336407423019
2736,0.515809416771,-0.379273146391,-0.280415982008,-0.19775711,1.52710771561,0.122551053762,-0.0951268896461,0.0444617718458,-0.653451859951,-0.0404941178858,-0.330649971962,0.43045347929,1.10296118259,1.04709494114,1.40326702595,2.59993386269,-0.121287226677,-0.498685419559,0.560177981853,-0.492013156414,-0.214206546545,0.663579761982,-0.0114762485027,-0.456052780151,-0.200295358896,-0.962609887123,0.0572753995657,-0.468859195709,0.669342041016,1.47214031219,0.0427503734827
5290,0.981491565704,-0.417590737343,0.0315150544047,-0.168254956603,0.751225292683,0.266498595476,0.600174725056,0.275547236204,0.263447016478,0.83689814806,-0.179999992251,0.350726574659,1.81983017921,0.379960864782,1.75035071373,0.343193739653,0.0585012584925,-0.0269916951656,-0.0274159014225,1.43244099617,-0.280944883823,1.62043881416,-0.112566612661,0.298796951771,-0.444226115942,0.58135509491,-0.695995032787,0.261133611202,-0.301583439112,1.33042371273,-0.370153993368
6194,0.000252596073551,0.151435643435,4.21789918619e-05,0.0,-1.73327684402,-0.797557353973,2.24284667638e-05,0.112618073821,0.0495128370821,-0.312656104565,0.271149992943,0.0,-0.124718181789,-0.515809059143,-0.114402517676,-0.326794683933,-0.484219014645,-0.000676531344652,0.000648637127597,-0.139588654041,6.85749691911e-05,0.0,-0.000252249854384,0.182673022151,0.182469516993,0.0749085843563,0.0831830948591,0.000745077850297,0.000481627736008,0.000575573241804,0.000483961019199
1676,-0.943349897861,-1.02629899979,-0.398806095123,0.310930490494,-0.0959357172251,-0.163672551513,0.0924976617098,0.617270588875,-0.391509205103,1.18250393867,0.469150006771,-0.142825096846,0.918285727501,0.330368220806,0.870390415192,0.592711687088,0.284383744001,0.0493727326393,0.105116292834,1.24308204651,-0.0513001084328,1.54982972145,0.207772836089,0.503189384937,0.49029314518,1.37904989719,-0.344594687223,-0.0827364623547,0.373938709497,1.54870510101,-0.409689038992
23512,0.876689374447,-0.184961736202,0.331538408995,-0.352695703506,0.745926856995,-0.589807212353,-0.52222263813,0.491307139397,-0.047493044287,-0.201941788197,0.458400011063,0.497641354799,-1.43786072731,-0.174434110522,-0.542291879654,-2.13117909431,0.0537936836481,0.367706477642,-0.348838925362,-0.302608042955,-0.0768374279141,-1.15489029884,-0.491843551397,-0.705360770226,0.140793547034,-1.53747391701,0.151503935456,0.111049160361,0.833560943604,0.368006080389,-1.02584052086
148022,-1.94943380356,0.0828252434731,0.0808456242085,-0.0159153863788,0.653919100761,0.401949614286,-0.79056251049,-0.540074825287,0.410294085741,1.10761487484,0.398850023746,3.45214939117,0.362483263016,0.352642297745,-1.31352579594,-0.844006478786,0.0895892232656,-0.0585908964276,0.167193308473,1.4491866827,0.684802055359,3.70867872238,0.29138931632,0.131298005581,0.159421384335,0.529489994049,-0.317694783211,0.247635036707,0.00952625274658,0.579310238361,0.976705372334
1906,-0.228892147541,0.0449044629931,-0.774147391319,0.143577858806,1.28180885315,0.0186903774738,0.221225172281,0.906623363495,-0.213140442967,-0.140213489532,0.156850010157,-0.179576098919,-0.107344225049,0.408770889044,0.307156980038,0.709140062332,0.489200025797,0.812193930149,0.422799408436,0.947624504566,0.20535428822,1.37815368176,-0.511528849602,0.27610450983,-0.0563803315163,-0.0811836123466,0.215385690331,-0.597509920597,0.573857903481,1.22653126717,-0.418540835381
8878,0.379444897175,0.874505162239,0.368371754885,1.71117436886,0.89407980442,1.15271759033,-2.5533914566,-0.154320046306,1.99607622623,-0.160591319203,2.15380001068,-0.14322720468,1.70177257061,0.582001328468,0.163521260023,0.300176233053,0.356976985931,-2.3276143074,-0.22775799036,1.42031574249,0.627054393291,1.68730139732,0.823028802872,0.590885281563,0.275870621204,1.55532920361,0.0503912046552,0.201481133699,0.105208620429,-0.246317118406,0.181830480695
3091,-0.185031488538,-1.08967709541,-0.0657510235906,-0.411748498678,-1.73268854618,0.327087968588,-0.901249468327,0.102320730686,-0.780001759529,-0.913502573967,-0.311300009489,0.565338909626,0.304623305798,1.06896519661,0.392222523689,0.624210894108,-0.0742448493838,-0.872567415237,-0.255655139685,1.40936660767,0.177501708269,0.433069467545,0.203016236424,0.748255372047,0.0961892530322,-1.51034259796,0.47286939621,-0.361970931292,0.429257392883,0.912259459496,0.142500907183
5743,0.687440991402,-0.338900893927,-0.038499802351,0.22773912549,-1.15983092785,-0.32689511776,-0.24686384201,-0.0645329505205,0.0552609376609,0.242100685835,-0.746399998665,-0.10224366188,2.46440672874,-1.67496550083,-0.0393036007881,-0.307030320168,0.354638427496,0.10502949357,-0.165056526661,-0.370547354221,0.154136002064,-0.119609713554,-0.0164795815945,0.272363930941,-5.00015449524,-0.00199922919273,-0.0742629617453,0.195725888014,1.56047189236,-0.160781338811,-0.607890307903
5321,1.11668288708,-0.322200804949,0.11067032069,-0.653062582016,0.676047027111,-0.151857450604,0.884221673012,0.721876621246,-0.586841225624,1.05577206612,-2.59409999847,0.400952607393,-0.136325895786,0.0160903707147,0.451895177364,0.486081391573,-0.285654038191,0.16951058805,0.830208003521,0.19354891777,-0.168116137385,0.896715283394,-0.249031215906,-0.0573205053806,0.329258471727,0.164577126503,-1.2350486517,-0.313027530909,0.169449582696,-0.662639498711,-0.20693577826
4144,-0.91010004282,-0.401112139225,-0.597179055214,0.0381146073341,0.0887242257595,-1.02454221249,-0.721668720245,0.714176654816,-0.846754252911,-0.657688438892,-0.439900010824,0.146418809891,-0.0084547996521,-0.49972063303,-0.0046187415719,-0.0764813125134,-0.55988907814,-0.182629600167,1.04467582703,-2.91424942017,-2.39964103699,-0.544869363308,-0.111394301057,-1.46814036369,0.0792835727334,0.822111606598,-0.26715451479,-0.474287420511,0.879029691219,-0.359545111656,-0.880144476891
1981,-0.812272310257,-0.983137428761,0.105885855854,-1.53234624863,0.219988584518,-0.0650946050882,-0.34700512886,-0.539608240128,0.400790989399,0.463326931,-1.57290005684,-0.49838578701,1.49874687195,0.222233206034,0.385562032461,0.191885322332,0.878587663174,-0.171536624432,-1.00646007061,0.318488001823,0.210755363107,0.637063384056,0.100204914808,0.874663472176,0.687713444233,1.09659540653,0.0295135825872,-0.077991142869,-0.689816057682,0.505292654037,-0.494407117367
695,-0.644130825996,-0.60359621048,0.966981470585,1.16822910309,0.931824684143,0.0554128848016,-0.116462744772,0.356999129057,-0.572504341602,-0.111524388194,-0.308899998665,0.115165345371,0.65123218298,0.505547344685,0.910083055496,2.17882037163,0.110152199864,-0.0153240412474,-0.527771890163,0.151958435774,-0.0827701836824,-0.588771700859,-0.1632245332,-0.512043535709,3.06946372986,-0.410013020039,0.413356661797,-0.295222371817,0.0330677963793,0.46279668808,-0.0266275033355
10398,-3.75127434731,1.03624212742,0.931059122086,2.64796471596,0.864921748638,0.355350583792,0.160851433873,0.915510118008,-0.727591753006,0.770130217075,-0.672699987888,-0.443292558193,0.618244409561,1.31641769409,0.914495825768,-0.232023149729,-0.0289526581764,0.807542324066,-0.427458047867,0.324400424957,0.126009523869,0.0427784249187,-0.126421868801,-0.394390940666,0.487965703011,-1.79404842854,-0.599189639091,0.43056294322,-0.431801259518,2.1402888298,0.248035863042
5708,-0.782772183418,-2.66871571541,-0.530974388123,-1.8042781353,-1.78473067284,-0.335283577442,-0.235107898712,-0.529396772385,-0.226818874478,0.294585704803,-1.01695001125,0.871472477913,0.809643387794,0.84086149931,-0.279910743237,-0.335918307304,-0.256994366646,-0.688638687134,-0.402977913618,0.817101061344,-0.269554793835,1.85859823227,-0.0354653000832,-0.278544485569,-0.227050542831,0.0231610387564,0.227143213153,0.254964083433,0.111195832491,0.545866131783,0.00104829668999
1213,-0.784825801849,-0.358826756477,0.775558114052,0.0598201081157,-0.197449728847,-0.672630131245,-0.623901665211,-1.7882642746,0.312677681446,-1.27549886703,0.832700014114,-0.119889691472,-0.34563845396,0.0829218029976,0.749632000923,0.455286741257,-1.32345330715,-0.725106954575,-0.287643074989,0.814537882805,-0.0241449773312,-0.0124681144953,0.539572358131,0.0289844870567,-1.6236205101,-0.458229482174,0.386262089014,0.567340195179,-0.445078551769,0.254689604044,0.443263024092
226,-0.787922263145,0.736793577671,-0.0264453776181,0.162535697222,-0.997553825378,-0.266664206982,-0.346219092607,-0.118885472417,0.958995163441,-0.827840685844,-0.00404998660088,-0.370503097773,-0.030661650002,-0.446691125631,0.139120966196,-0.362115383148,1.8036775589,-0.802674055099,-0.646194279194,0.5909101367,-0.171318501234,-0.709489583969,-0.121799759567,-2.47114658356,0.157383903861,0.483975708485,-0.749931037426,-0.328028678894,0.0598361343145,0.0360607877374,-0.942897677422
