rid,DOS058_A375_24H:BRD-K62368279-019-01-5:5,DOS058_A549_24H:BRD-K62368279-019-01-5:5,DOS058_PC3_24H:BRD-K62368279-019-01-5:5,ERG012_PC3_24H:BRD-K62368279-019-01-5:9.93415,ERG012_PC3_6H:BRD-K62368279-019-01-5:9.93415,ERG012_VCAP_24H:BRD-K62368279-019-01-5:9.93415,ERG012_VCAP_6H:BRD-K62368279-019-01-5:9.93415
5720,0.379099994898,-0.186099991202,-0.225149989128,-0.589978694916,-0.0777862519026,-0.201705738902,0.231178641319
466,-0.698700010777,-0.629050016403,-0.619999945164,-0.269692420959,0.974752545357,0.62235057354,0.600481748581
6009,0.417549967766,-0.114499986172,-1.171200037,0.621444523335,0.451144874096,-1.35864901543,0.283587604761
2309,0.494949996471,2.04925012589,0.751200020313,-0.218084901571,0.917704224586,1.84353673458,2.08073997498
387,0.932500004768,0.332299977541,-0.127400010824,0.184990227222,-0.0190573036671,-0.378255665302,-0.126380801201
3553,-0.466649979353,-0.307150006294,0.0773999989033,0.476754963398,1.03944826126,0.0704241245985,-0.0628784894943
427,2.27160000801,0.486250042915,-0.563199996948,0.475504457951,1.18030035496,-0.149911284447,-0.136404886842
5898,-1.48009991646,0.847150027752,-0.430249989033,-0.116125777364,-0.581984758377,-0.200457692146,0.171396002173
23365,-0.761600017548,-0.313300013542,-0.131950005889,-0.595065116882,0.0369037166238,0.0822107568383,0.550680458546
6657,0.0250999927521,0.473599970341,0.0314500033855,-0.682926058769,-0.997810840607,-0.132779657841,0.135731756687
5054,-0.891399979591,0.546649992466,-0.236249998212,-0.0627216175199,-1.01111066341,0.880360007286,0.489931970835
3108,-0.467150002718,0.883949995041,0.577350020409,1.51714777946,0.349979817867,-0.226946771145,0.610888838768
1950,0.171800002456,-0.607850015163,0.319649994373,-0.474152028561,-0.309016436338,0.580955564976,0.0324690155685
351,0.773199975491,-0.901300013065,1.60590004921,0.0849305391312,1.07537651062,-0.696009576321,0.369761258364
4846,0.0586999952793,0.79960000515,0.781799972057,-0.334740012884,-0.441709071398,0.0955439805984,0.0170778334141
1452,2.16519999504,1.79974997044,-0.153300002217,-1.07112717628,0.147262901068,-0.907286465168,-0.29901021719
4776,-0.245099961758,-0.568000018597,0.132799983025,-0.477709710598,-0.720708250999,-0.143446296453,0.279765844345
6908,1.4103000164,0.780350029469,-0.375500023365,0.396002233028,-0.165627345443,-0.221366494894,-0.129317373037
672,-0.16605001688,-0.669099986553,-0.145399987698,0.107564032078,-0.0243387501687,-1.84340000153,-0.243787229061
5710,-0.575700044632,0.611649990082,-0.159349992871,-0.284105151892,0.03165448457,-0.0191690288484,-1.63282513618
2115,-0.277199983597,-0.540500044823,-0.508299946785,1.26063644886,0.377656757832,-0.331722736359,0.0764378756285
7015,-0.436499983072,0.350699961185,0.162999987602,-0.671118736267,0.828891992569,-0.479571580887,-0.257897466421
8726,0.0800499990582,-0.972149968147,-1.00034999847,0.903243422508,0.278478473425,-0.474112093449,0.0882445275784
2185,-0.434250026941,-0.424500018358,-0.339300006628,-0.905284762383,-0.338957816362,-0.39284491539,-0.94567990303
3315,1.39034998417,0.826949954033,0.402549982071,-0.470603615046,-0.966616392136,-0.382070362568,-0.0552348792553
5289,0.151450008154,-0.955399990082,0.0985499918461,0.0963335037231,-0.666903436184,0.083781927824,0.800666034222
868,0.117749989033,0.466600000858,1.22609996796,0.415105611086,0.63797801733,-0.24235317111,-0.158913224936
1677,0.470550000668,-0.135499984026,0.795149981976,-0.281317710876,-1.62280368805,0.377595543861,-0.518782198429
7043,-0.414549976587,0.47524997592,0.294350028038,-0.976050853729,-0.536892056465,0.00770657509565,-0.293030560017
5613,-1.8858499527,1.63110005856,0.793050050735,-0.528944253922,-0.6101603508,0.772810041904,-0.113939493895
595,0.672049999237,0.572700023651,-0.279349982738,-0.557069778442,0.119663536549,0.254705250263,-0.00915939733386
4793,-0.0509000122547,0.913949966431,1.32375001907,-0.44742128253,-0.560137748718,0.20876044035,-0.0905744731426
2736,-0.240849971771,0.720149993896,0.165850013494,-0.0650241747499,-0.767622232437,-0.223387718201,0.357193410397
5290,-0.128499984741,-0.401749968529,-0.13639998436,-0.446429610252,-0.195328742266,0.305109262466,0.250090777874
6194,0.00034999998752,-0.840749979019,0.657499969006,-3.68997263908,1.39575922489,-1.72291576862,-1.08518338203
1676,-0.18489998579,0.0636499971151,0.569099962711,-0.483848363161,-1.64033913612,0.0528420060873,-0.178356528282
23512,-1.8368999958,0.988649964333,-1.01849997044,-0.536397397518,-0.0494366511703,-0.290459722281,0.240090727806
148022,0.908100008965,1.52805006504,-0.292750000954,0.11385422945,0.961555957794,-0.169113904238,0.0490940660238
