rid,CPC001_HA1E_6H:BRD-A63346720-300-01-1:10,CPC001_HA1E_24H:BRD-A63346720-300-01-1:10,CPC001_HCC515_6H:BRD-A63346720-300-01-1:10,CPC001_HCC515_24H:BRD-A63346720-300-01-1:10,CPC001_PC3_6H:BRD-A63346720-300-01-1:10,CPC001_PC3_24H:BRD-A63346720-300-01-1:10,CPC001_VCAP_6H:BRD-A63346720-300-01-1:10,CPC001_VCAP_24H:BRD-A63346720-300-01-1:10,CPC010_A375_6H:BRD-K70490179-311-02-7:10,CPC010_A549_6H:BRD-K70490179-311-02-7:10,CPC010_A549_24H:BRD-K70490179-311-02-7:10,CPC010_HA1E_6H:BRD-K70490179-311-02-7:10,CPC010_HCC515_6H:BRD-K70490179-311-02-7:10,CPC010_HEPG2_6H:BRD-K70490179-311-02-7:10,CPC010_HT29_6H:BRD-K70490179-311-02-7:10,CPC010_MCF7_6H:BRD-K70490179-311-02-7:10,CPC010_MCF7_24H:BRD-K70490179-311-02-7:10,CPC010_PC3_6H:BRD-K70490179-311-02-7:10,CPC010_PC3_24H:BRD-K70490179-311-02-7:10,CPC010_VCAP_6H:BRD-K70490179-311-02-7:10,CPC010_VCAP_24H:BRD-K70490179-311-02-7:10,CPC016_A375_6H:BRD-A63346720-300-01-1:10,CPC016_A549_6H:BRD-A63346720-300-01-1:10,CPC016_A549_24H:BRD-A63346720-300-01-1:10,CPC016_ASC_24H:BRD-A63346720-300-01-1:10,CPC016_HEPG2_6H:BRD-A63346720-300-01-1:10,CPC016_HT29_6H:BRD-A63346720-300-01-1:10,CPC016_MCF7_6H:BRD-A63346720-300-01-1:10,CPC016_MCF7_24H:BRD-A63346720-300-01-1:10,CPC016_NEU_24H:BRD-A63346720-300-01-1:10,CPC016_NPC_24H:BRD-A63346720-300-01-1:10,CPC016_SKB_24H:BRD-A63346720-300-01-1:10
5054,-2.9751291275,-1.69044041634,-0.383249998093,0.009346999228,-0.416467756033,-0.127557307482,0.1744594872,-0.098890632391,-0.311566412449,-1.86080002785,-0.480799973011,-2.1159055233,1.04534995556,0.0453078374267,0.120992302895,-0.379300236702,-0.868405580521,-3.40720105171,-1.40206921101,0.655865490437,0.170156940818,-0.0930965021253,-1.53519999981,-0.831851601601,0.0884254947305,-1.59375,-1.13484096527,-0.231371417642,0.968793034554,-0.947508513927,-2.02930688858,-1.1631500721
3108,-0.225604355335,-0.153758019209,-0.723949968815,-0.0687496960163,0.303011387587,-0.215122252703,1.37395703793,-0.535453855991,-0.436702549458,-0.749349951744,0.0518499985337,1.34099149704,0.136900007725,0.799889564514,0.275912940502,0.11192330718,-0.0850591063499,0.487680673599,1.17743813992,-0.643037080765,0.136542275548,0.160048514605,-0.0113000273705,0.295378744602,0.0614069402218,0.157250016928,3.66603922844,0.43404430151,0.604083895683,-0.75556063652,0.135863080621,0.178750008345
1950,-3.31683969498,-0.664028048515,1.52775001526,0.2482727319,-0.352144896984,-0.502537488937,-0.2912119627,0.186460793018,1.05284774303,0.422599971294,0.629549980164,-0.409267783165,-0.499949991703,-0.668772876263,1.47836065292,0.40266174078,0.631368994713,2.57728815079,0.280927687883,0.506755173206,0.172620952129,2.45347261429,0.833400011063,1.3610367775,-0.618731319904,-0.116650000215,0.108168326318,1.16447484493,0.67855399847,0.231348156929,-0.421287536621,0.766499996185
351,0.322303712368,1.08943772316,-0.3274500072,0.128623470664,-0.455869019032,0.546978712082,-0.17277482152,-0.315687537193,1.6715798378,-1.31679999828,0.708800017834,-0.849277734756,0.0,-1.43148076534,1.97732293606,0.53731995821,0.0641355067492,2.40608358383,-0.0858799219131,0.0669445991516,0.368335366249,-1.15970635414,0.770000040531,0.496077418327,-0.405033588409,0.0728999972343,0.148018866777,0.319967210293,1.47302103043,0.00162127497606,-0.0255635175854,-0.185149997473
4846,-0.560274779797,0.536036074162,1.52054989338,-0.206014961004,0.282909810543,0.0470818728209,0.168360471725,0.29293435812,0.739935278893,0.665350019932,-0.123450011015,-0.370696634054,-0.014250010252,1.86299133301,-0.141923546791,0.58398360014,0.00263965129852,2.75006175041,0.909074544907,-0.417595297098,0.531093239784,-0.0424570925534,1.79780006409,-0.0264908522367,1.36219990253,0.25830000639,-0.277444809675,0.317922353745,0.0641609504819,-0.209140568972,-0.0892298743129,-0.363449990749
1452,-0.313800364733,-0.6470079422,-1.4334499836,-0.550111591816,-0.016678057611,-0.0261853821576,-0.47420373559,-0.0800263807178,-1.30231904984,-0.564799964428,-2.10710000992,-0.56913715601,-0.356299996376,0.949400067329,-1.16869068146,-1.53000152111,-0.753976583481,-1.91969072819,-0.191143393517,0.52158588171,0.755590438843,-0.0863948464394,-1.0938000679,-1.12532377243,0.327995657921,-1.65319991112,-0.388255089521,-0.522588849068,-1.55592727661,0.307238459587,-0.230139017105,-1.24175000191
4776,0.653536319733,-0.924026429653,0.337249994278,0.411496818066,-0.231842279434,0.148044526577,-0.188738644123,0.988293647766,0.323218733072,2.2867000103,-0.13734999299,-0.0360878705978,-1.92914998531,-0.970472991467,1.44209015369,0.735849499702,0.639074623585,2.73766899109,1.80483496189,0.105486445129,0.382948935032,-0.69286352396,0.375750005245,0.724242806435,-0.948744356632,0.517049968243,-0.390102565289,1.21989405155,0.786012232304,0.675336480141,1.54896438122,1.03955006599
6908,0.470915496349,-0.580660641193,-0.560050010681,-0.890177607536,0.121610790491,-0.998359918594,0.504009008408,-0.473395824432,-1.65721714497,-1.48839998245,-0.89904999733,0.73850107193,0.154949992895,0.656260788441,-1.48761594296,-0.848348796368,0.737240254879,-2.42641425133,0.806285142899,0.272452354431,-1.11121177673,0.660523533821,0.179000005126,-0.877390563488,0.933557987213,0.164849996567,0.0776293352246,-0.371275186539,-0.589901685715,0.288410753012,0.500054359436,0.960599958897
672,0.870961546898,0.0443589538336,-0.75720000267,-1.05391514301,-0.127923160791,-0.322424829006,0.0460119619966,-0.508583188057,-0.929324686527,-4.30264997482,0.0378499925137,1.37029218674,-0.262849986553,0.0767849236727,-1.84176170826,-1.13252687454,-0.973430275917,-0.165280207992,-1.80978643894,-1.10513114929,-1.69523048401,0.361515104771,-0.514299988747,-1.13834488392,-0.165980607271,-0.266399979591,-1.49249720573,-0.898947060108,-0.703726351261,-0.0629682838917,0.000645083375275,-1.42490005493
5710,0.647010564804,0.248810395598,-0.808099985123,0.0926975160837,0.289351373911,-0.0681442320347,-0.568873643875,0.337044924498,-1.52041995525,-0.455249965191,-0.909399986267,-0.194419503212,0.518800020218,1.31687784195,-1.50077533722,-1.30433344841,0.379541903734,-1.62618744373,0.688359260559,-1.12341070175,0.382953673601,-0.293977797031,-1.35495007038,-1.42485976219,0.356363028288,-0.60205000639,-0.241158694029,-1.70506036282,0.158806487918,-0.124181613326,0.268033802509,0.064150005579
2115,0.626737594604,0.0183388590813,0.0667999982834,-0.102693334222,0.817282855511,0.00605579465628,-0.183790951967,0.785929918289,1.08266055584,1.72675001621,-0.502550005913,0.293064445257,-0.143050014973,-0.246129974723,-1.28386211395,0.0417689085007,1.46475636959,-0.645636796951,-1.18122971058,-0.53876799345,-0.519635677338,1.44007706642,-0.641200006008,-0.0697529017925,-0.527271986008,0.423799991608,-0.361829727888,0.715586304665,0.360666424036,0.130200862885,-0.237722352147,-0.162599980831
7015,-0.916926383972,-1.16148710251,0.366949975491,0.630837738514,0.167174786329,-0.513943791389,0.399792790413,0.27869874239,-0.0626781433821,0.0394499897957,-0.729099988937,-0.200403690338,-1.44219994545,-1.85087656975,1.3649841547,0.275721520185,0.453688025475,0.891074180603,0.941392242908,0.372528970242,0.598988056183,-1.27956771851,-0.878750026226,0.392403006554,-1.31327927113,-1.35130000114,0.168972268701,1.0085234642,0.612715482712,-0.358622968197,-0.306661993265,0.34944999218
8726,-0.384227544069,-0.111902534962,-0.930199980736,-2.57704782486,1.03203785419,-0.131547436118,0.0707848519087,-0.136430218816,-2.35625052452,-0.616950035095,-0.235400021076,0.123216509819,-1.00230002403,0.442936003208,-0.651716887951,-1.87463784218,-0.736557781696,0.622289717197,-4.17166185379,-0.452041357756,0.478969544172,0.496394097805,-0.0809499919415,-0.720524907112,-0.717153429985,0.230650007725,0.714059412479,-2.05476379395,-1.55645084381,0.547881960869,-0.359325259924,-0.742150008678
2185,-0.379328876734,-0.183315783739,-0.185299992561,-0.264361083508,-0.589863181114,-0.175564557314,-0.128397136927,1.21279633045,0.989181578159,1.59634995461,0.206950008869,-0.796758174896,-0.859650015831,-0.67182213068,1.78389251232,0.621581077576,0.581997871399,3.43902730942,0.457574099302,0.304804861546,0.142849326134,-1.24849438667,0.564750015736,0.491822689772,-1.09972953796,0.0194000005722,-0.757241010666,1.46959960461,0.109215460718,0.824599742889,0.593364775181,1.18239998817
3315,0.0258213430643,-1.71923279762,-0.0579499900341,1.77927827835,-0.669623494148,0.0585429519415,-0.406574070454,-0.778490304947,-0.705464541912,1.19239997864,-0.303650021553,1.24313235283,1.11294996738,1.17903351784,-0.666418671608,0.495623797178,0.638143062592,-1.07012999058,1.48495960236,-0.304092079401,0.345925748348,0.316663563251,-2.4945499897,0.018970489502,0.525877296925,0.218099996448,1.12656450272,0.338692784309,-0.112405315042,-0.982051312923,-0.0997441262007,0.362850010395
5289,0.324289679527,-0.367873609066,0.719550013542,0.0512615703046,-0.952709555626,0.3010610044,0.360902994871,0.875806510448,-0.141437500715,1.91779994965,0.0379499942064,-0.913978695869,0.886950016022,0.19735366106,1.11615991592,0.0235572457314,2.04448127747,-1.19442033768,-0.984912037849,-0.569233059883,1.66876244545,0.20008212328,0.448599994183,1.0224108696,0.227516308427,0.284299999475,-0.452212035656,1.28521847725,2.05426931381,-0.0770833790302,-0.221710532904,0.0468499958515
868,0.857821345329,0.239426195621,0.0818499997258,0.0247991904616,0.276398986578,0.878750324249,0.371959328651,0.465225487947,0.487436413765,-1.02044999599,-2.10054993629,0.0587890185416,1.18400001526,-0.700332045555,-0.505621671677,0.611570596695,0.66739743948,0.0355835184455,0.8845744133,0.561828136444,0.564961671829,-0.873480439186,0.692700028419,-0.222153991461,0.217569887638,0.349700003862,1.17336428165,0.828387796879,0.615492463112,1.59060239792,0.783886194229,2.32170009613
1677,0.183259725571,-0.673867046833,-0.682749986649,1.31353211403,0.143459841609,-0.817626595497,0.252667754889,0.470783948898,0.416783392429,1.53069996834,-0.00209999084473,-0.35216486454,-1.66394996643,-0.337966114283,0.356549233198,-0.11772030592,0.700590908527,-0.263574421406,-1.24086034298,0.162239640951,0.633863568306,-0.514543890953,0.384499996901,0.940210580826,-0.922270059586,0.324900001287,0.203397735953,0.676613748074,-0.154533237219,0.675421714783,-0.669188678265,0.0537500083447
7043,0.0952139496803,0.466463983059,-0.445899993181,0.146895766258,0.217516675591,-0.0191209502518,0.232268020511,0.720545172691,0.71955293417,0.643050014973,0.12760001421,-1.55352640152,-0.584900021553,0.21536976099,0.368759810925,-0.76982653141,-0.927570283413,2.62235307693,-0.502290606499,-0.481357187033,-0.662426590919,-1.52626132965,0.327050000429,-0.298550605774,-0.380813658237,0.459200024605,-0.774650096893,1.18619143963,-0.25933521986,0.891925096512,1.85188293457,-0.326400011778
5613,0.163851425052,-0.0475523173809,0.459249973297,-0.833386421204,-0.548216640949,0.488181620836,0.349672675133,0.87528604269,2.97034430504,0.209599986672,1.13409996033,-1.29820680618,0.0200999975204,-0.834371268749,1.29432916641,0.438747107983,-0.435064435005,1.4317830801,-0.627621531487,-0.196819961071,-1.16552817822,-1.30961465836,0.248100012541,0.134370103478,-0.771906733513,0.0254000127316,-0.539739310741,1.31240916252,0.341878294945,-0.115110523999,0.695297420025,-0.797299981117
595,-0.937992095947,-0.0873910337687,-1.30519998074,-0.399823188782,0.243095815182,-0.0586417466402,1.10339903831,0.125514090061,-2.43618202209,-1.0381000042,-0.809199988842,0.0263101160526,-0.85205000639,-0.203618273139,-2.63315272331,-0.339196920395,-0.857778072357,-2.91595697403,0.0153625905514,-0.0236173272133,1.36174046993,-0.736906588078,-0.257849991322,-0.555315971375,2.78714370728,-0.775950014591,-0.261189222336,-0.626733183861,-0.755784928799,1.09208750725,0.848277449608,-1.35374999046
4793,-0.165930941701,-0.906019330025,-0.48710000515,-0.139200955629,-0.157594621181,-0.796053290367,0.22412148118,0.280770808458,-0.261987626553,0.306699991226,-0.292650043964,1.31555843353,0.201749995351,-0.62860918045,0.835005283356,1.60940766335,-0.662523448467,-0.646595537663,0.936086535454,0.233410537243,0.0801135748625,0.080298230052,-0.671450018883,-1.64143192768,-0.563189506531,0.527849972248,-0.431566923857,-0.263940691948,-0.554578483105,0.214365392923,-0.206695362926,0.925300002098
2736,-0.695298850536,-0.338741749525,0.377350002527,-0.284992814064,-0.859958946705,-0.473863184452,-0.32104036212,-0.243676811457,0.627753317356,-0.48189997673,-0.788499951363,0.869228124619,-1.17790007591,-0.71597635746,1.02461898327,0.20577481389,-0.19655162096,3.2525832653,-0.376116782427,-0.440769910812,-0.269868969917,-0.966498374939,-0.959499955177,-0.530464470387,0.562168180943,-0.26700001955,-1.48050093651,0.826431035995,1.07082843781,-0.235572487116,0.55271935463,0.981350004673
5290,-0.128114938736,-0.347843289375,0.800750017166,-0.421021848917,-0.636087536812,0.325423002243,-0.691201925278,-0.572697579861,1.86990332603,0.396549999714,0.681299984455,-0.211089387536,-1.67829990387,-2.37665534019,1.31525683403,0.807236790657,0.442016661167,3.16712856293,1.74778306484,0.0211202055216,0.856962502003,-0.848645687103,0.125749990344,0.989889025688,0.640432357788,0.312599986792,0.271871328354,0.681604981422,0.253572434187,-0.239973887801,-1.57107305527,2.23530006409
6194,-0.280822753906,-0.0695280507207,0.0,-0.105717726052,-0.599571764469,0.302302509546,-0.136186569929,-0.577126681805,-0.114274017513,0.147400006652,0.871800005436,-0.625464677811,0.0,-0.540907680988,-0.426932692528,-0.125975728035,0.841861844063,-1.55261206627,-0.563028275967,-1.25556099415,0.0132210031152,0.000259319000179,0.0,0.27593421936,0.0,-1.01880002022,0.341542184353,0.0457046627998,0.131639719009,-1.1467218399,-0.258816123009,-0.385100007057
1676,0.32212176919,-0.361234724522,0.28979998827,-0.534270226955,-0.803499698639,0.49678593874,-0.0268036425114,0.706218719482,0.455966621637,1.31920003891,0.228849992156,-1.17658388615,-0.539349973202,-0.743473887444,0.585950732231,0.407738864422,-1.12368607521,5.18908405304,0.114759042859,0.18717622757,0.0774887129664,-1.92060482502,1.19904994965,0.775505185127,-0.616034686565,0.582750082016,-0.453543573618,1.03112876415,-2.70141243935,0.411362320185,0.65144187212,0.149350002408
23512,0.932120084763,1.29846465588,0.0684500038624,-1.13069581985,0.0262779220939,-0.473787009716,0.921656548977,-0.312340706587,-0.682388246059,0.295100003481,-0.197849988937,0.790017783642,-0.992500007153,-1.08348822594,-0.955946028233,-0.583275198936,-2.21343255043,-0.764050602913,0.788468778133,-0.63174456358,1.33710622787,1.45075452328,-0.431199967861,0.121518239379,0.828112542629,0.424449980259,-1.07619416714,-0.0235711932182,0.305600553751,0.987142920494,1.72676944733,0.599099993706
148022,-1.27688539028,-0.589691460133,-1.36024999619,-1.0799819231,-0.0518758408725,0.0298148542643,1.00003886223,0.473292738199,-1.2646279335,1.74094998837,-1.17404997349,-0.65791863203,0.738299965858,0.0721524059772,0.297352910042,0.316611975431,-0.284122675657,-1.5641605854,1.44903147221,0.146946653724,1.0381231308,-0.836606264114,-1.07899999619,0.437116920948,0.10927733779,0.251299977303,-0.259433269501,0.421115726233,-0.109338343143,-0.249837845564,1.31442284584,-0.0455499887466
1906,-3.72439002991,-1.64608621597,0.821300029755,-0.531038939953,-1.67937278748,0.254789412022,-0.109031930566,0.765850543976,0.643432736397,-0.191700041294,0.203099995852,-2.36167240143,-0.679600000381,-1.42667484283,0.764903783798,0.0585191249847,-0.00593493133783,1.13221669197,-0.237607330084,-0.0427078902721,-1.13636279106,-1.75100922585,-0.929549992085,-0.580838918686,-0.84338670969,-0.503000020981,-1.02700221539,1.4377733469,0.539284348488,0.673833310604,-0.0737517029047,0.690150022507
8878,2.09635806084,3.30336523056,3.28994989395,2.38835906982,1.71097624302,2.03707647324,0.66886818409,-0.453618884087,1.35103619099,-4.96824979782,0.408849984407,4.14015245438,2.46290016174,0.57935321331,2.24537920952,1.3125089407,0.830769538879,-0.695913255215,1.52220797539,-0.465679854155,-0.372125327587,2.23979401588,-0.607049942017,1.04202020168,1.26587748528,0.73290002346,1.26054394245,0.515005707741,0.00845867022872,-0.62813949585,-0.000296227633953,1.51005005836
3091,0.294163435698,0.352640241385,-1.1427500248,0.31368124485,0.474359095097,-0.15587580204,0.484301328659,0.393198251724,-0.755653500557,-0.908399999142,0.51424998045,-0.847817242146,-0.711399972439,-1.06033277512,1.71616458893,-0.670933008194,-2.15844964981,-0.733147203922,-2.17948389053,0.17539781332,0.0940764918923,-1.2150002718,0.233149975538,-1.25398254395,0.0137603133917,0.0793499946594,0.570385277271,0.820608317852,-0.754459381104,1.06018388271,0.576675474644,-1.95880007744
5743,2.63529801369,0.761427104473,-0.130749970675,0.274326205254,0.436094135046,0.609961509705,-0.635014533997,-1.41229856014,-0.0491599291563,-0.709100008011,1.34119999409,0.216601639986,-0.609699964523,-0.403276801109,0.773942768574,0.139692261815,0.238481760025,-0.838827490807,1.56197834015,-0.313694477081,0.0512281507254,1.56835353374,1.45325005054,2.84863710403,-0.247088670731,0.573799967766,-0.981257259846,0.303049147129,-2.19332265854,-0.30700981617,-0.270904809237,0.342599987984
5321,-0.496592849493,-0.535854399204,1.22545003891,-0.663337469101,-0.81745159626,0.374908864498,-0.421802163124,0.340759456158,1.25420665741,0.921599984169,-1.27020001411,-0.532191634178,-1.6425999403,-0.73852288723,1.2952773571,0.431301355362,0.345073580742,2.09625220299,0.380828857422,-0.160573929548,-0.455884158611,-0.733288645744,0.31044998765,1.66092348099,-1.15133011341,-1.41360008717,-1.47339963913,0.981177985668,0.335373401642,0.00261968164705,0.088628128171,0.548399984837
4144,-2.01853227615,-1.61589932442,-2.01294994354,0.111369550228,-0.402682602406,-0.454144775867,-1.24643921852,-0.0945700332522,0.531604588032,-0.170300006866,1.01034998894,-0.324645131826,-0.971199989319,-0.610282838345,-0.755539655685,-1.12447679043,0.999297440052,0.79618871212,0.437455773354,0.250708580017,0.227896809578,0.134014651179,0.110349982977,-0.476399242878,0.952332079411,-1.33200001717,0.0146149992943,-0.817516326904,0.735800862312,0.262423604727,-0.058790974319,1.26540005207
1981,-1.00278139114,-1.29312515259,2.09074997902,-0.310379862785,-0.555361092091,0.0306340754032,-0.766582608223,0.168419420719,0.221446678042,-0.247249990702,-0.543099999428,-0.228276312351,1.00495004654,-1.95507729053,-0.325190991163,1.27280592918,-0.340553492308,-0.108006969094,1.88001823425,1.66018748283,-3.61179900169,-0.064661309123,0.383950024843,0.113128133118,-0.579965114594,-0.427799999714,0.00965611636639,-1.37905263901,-0.245944350958,-0.323668241501,-2.08397936821,-0.570999979973
695,-0.256094425917,0.821837186813,-0.136500000954,-0.700164556503,0.265168905258,-0.0511541366577,1.67933273315,0.839307069778,-0.990090548992,-0.653599977493,-0.775049984455,-0.319003820419,-1.51310002804,-0.648399531841,-0.111482925713,-0.565103948116,0.60088455677,-0.122352913022,0.13226634264,1.41699540615,1.31252241135,-0.0601574853063,0.315299987793,0.148310601711,-0.32516002655,-0.00769999995828,0.389181345701,0.652938187122,0.429247826338,1.95811796188,0.0462970435619,-0.898699998856
10398,-3.16948795319,-0.0354854613543,-0.903249979019,1.52644467354,0.0233637541533,0.580999732018,0.280139148235,-0.0300877094269,0.27613067627,2.01150012016,-0.208049997687,-0.470064222813,0.132850006223,-0.78808760643,1.40495145321,0.683328568935,0.709507286549,-2.08605909348,-0.556339919567,-0.367933124304,-0.950163543224,-1.07724225521,0.65030002594,0.120401293039,0.466124117374,-1.0720499754,-0.559102118015,1.39454329014,0.422811090946,-0.0160635113716,-2.43667268753,-3.91305017471
5708,0.199122965336,-2.30860447884,-0.10949999094,-1.13446807861,-0.298621892929,-0.247519925237,-1.1384652853,-0.382688164711,0.512858867645,0.58109998703,-0.226649999619,0.824043810368,-0.377649992704,-0.101302817464,0.179258048534,0.432357668877,-1.43776094913,-0.105241365731,1.2090446949,-2.82665514946,-0.236002162099,0.241087153554,0.335300028324,0.610899746418,0.380971878767,-8.62689971924,-0.280662178993,-0.500281631947,-0.601602315903,-0.262497961521,-0.19832213223,1.62750005722
1213,0.846128940582,0.185546949506,-0.898899972439,0.687029719353,0.439561992884,0.793130457401,1.1264166832,-0.538348555565,-1.00998365879,-4.81010007858,0.459600031376,-1.5126748085,0.415650010109,-0.359338313341,-0.287479221821,-0.714088559151,-0.669301390648,-0.705508470535,-0.628023147583,0.246664315462,-1.31539607048,0.144980639219,-0.836150050163,-0.0528529286385,0.486683726311,1.04675006866,0.259418845177,-0.838147103786,-0.472900807858,-0.496522158384,0.55779761076,0.569199979305
