rid,DOS026_VCAP_6H:BRD-K54652275-001-01-4:5.04,DOS026_VCAP_24H:BRD-K54652275-001-01-4:5.04,DOS048_A375_24H:BRD-K54652275-001-01-4:5.04,DOS048_A549_24H:BRD-K54652275-001-01-4:5.04,DOSBIO002_A375_24H:BRD-K54652275:10.0813,DOSBIO002_A549_24H:BRD-K54652275:10.0813,DOSBIO002_HT29_24H:BRD-K54652275:10.0813,DOSBIO002_PC3_24H:BRD-K54652275:10.0813,DOSBIO002_MCF7_24H:BRD-K54652275:10.0813,DOSBIO002_NEU_24H:BRD-K54652275:10.0813,DOSBIO002_NPC_24H:BRD-K54652275:10.0813
5720,-0.245177805424,1.28915953636,-1.48659992218,-0.724080324173,-0.845852792263,-0.659107208252,0.723578631878,-0.141851633787,-1.2440135479,1.12524998188,1.27125501633
466,-0.991351604462,2.58734869957,-0.12025000155,-0.234999135137,-0.341475844383,0.131888642907,-0.467635810375,-0.195326521993,-1.06896579266,0.635800004005,0.43811032176
6009,-0.972044527531,1.28537023067,-0.874799966812,0.49009001255,-1.3734177351,-0.516161322594,-0.479869127274,-0.109146937728,0.104457966983,-1.9362500906,0.089455217123
2309,-0.717065215111,-1.91413664818,-0.00435000658035,0.576936662197,-0.455757021904,-0.25102108717,-0.32413867116,-0.498641937971,-0.00584563612938,-1.2798500061,0.105383843184
387,-0.897503316402,-2.06401562691,-0.445399999619,-1.15389513969,0.316289961338,0.365701913834,-0.236068338156,-0.549454987049,0.369790136814,-1.80465006828,-0.703419923782
3553,0.727481484413,1.0704241991,1.28149998188,0.172743543983,-0.206306383014,-0.272219777107,1.36635637283,0.451634556055,-0.332470208406,1.00429999828,-0.140627712011
427,-0.919774830341,1.33715558052,0.952250003815,1.16738057137,-0.979528605938,-0.159428238869,0.103160656989,-0.174647122622,-0.208361029625,0.0379999876022,-0.0422277897596
5898,-0.0804960429668,0.11466473341,-1.97644996643,-0.323997974396,-2.92650151253,0.10034185648,-0.125400602818,0.502218723297,-1.0630877018,-0.221700012684,-0.432647377253
23365,-0.758794188499,-2.04323458672,-0.144800007343,-0.83085000515,2.24455595016,1.33423614502,-1.14736402035,-0.853962481022,0.540101706982,-1.26464998722,0.72186011076
6657,0.940564274788,1.73153233528,1.14339995384,1.49265742302,0.276109933853,-1.25629425049,1.12091732025,1.53092074394,-0.611778438091,-0.938400030136,-0.567674219608
5054,0.24218608439,0.0126243121922,1.13234996796,0.404294580221,0.955569684505,0.83758687973,0.723488390446,-0.68268674612,-1.28658819199,0.24960000813,-0.673906505108
3108,-0.388698130846,0.0602344311774,-1.08125007153,-0.343613684177,-0.0886016786098,-0.195788264275,-0.196188569069,1.11091315746,-1.01289498806,0.193250000477,-0.420126318932
1950,1.05732417107,1.46119356155,2.47504997253,-0.00669557973742,-1.18965899944,-0.200712367892,0.645375967026,0.725845932961,-0.648511826992,0.404899984598,-0.215277910233
351,0.0694873929024,-5.40358161926,2.30034995079,0.4055737257,-0.164369270205,0.372922331095,0.611046969891,-0.228289052844,-0.776908993721,-1.11759996414,-0.578984975815
4846,-0.768007397652,0.243365883827,-1.01485002041,0.142145350575,0.192096829414,-1.03748738766,1.87037289143,-0.666448354721,-0.218348622322,0.681400001049,-0.548993229866
1452,-0.24757476151,-1.22932302952,-0.713900029659,-0.230239003897,0.10708746314,0.832331895828,0.151109829545,-0.126545190811,-0.397636145353,-0.583000004292,-0.200122445822
