rid,CPC011_A375_6H:BRD-K97752965-001-10-7:10,CPC011_A549_6H:BRD-K97752965-001-10-7:10,CPC011_A549_24H:BRD-K97752965-001-10-7:10,CPC011_HA1E_6H:BRD-K97752965-001-10-7:10,CPC011_HT29_6H:BRD-K97752965-001-10-7:10,CPC011_MCF7_6H:BRD-K97752965-001-10-7:10,CPC011_MCF7_24H:BRD-K97752965-001-10-7:10,CPC011_PC3_6H:BRD-K97752965-001-10-7:10,CPC011_PC3_24H:BRD-K97752965-001-10-7:10,CPC011_VCAP_6H:BRD-K97752965-001-10-7:10,CPC011_VCAP_24H:BRD-K97752965-001-10-7:10,CPD001_MCF7_6H:BRD-K97752965-001-08-1:10,CPD001_MCF7_24H:BRD-K97752965-001-08-1:10,CPD001_PC3_24H:BRD-K97752965-001-08-1:10
5720,-3.00193119049,-2.05527567863,0.361965835094,0.215649992228,-0.0892645716667,-7.81610012054,-0.844050049782,-0.0131922718138,-2.08349084854,0.450216054916,-0.694448232651,-0.516161561012,-0.342803895473,-0.258508771658
466,-1.37872636318,-3.47695207596,-0.0742280557752,-0.758949995041,0.362210661173,1.50540006161,-1.11500000954,-0.199107766151,0.566297233105,-0.515021026134,-0.845538914204,0.0208125077188,0.424768030643,-0.949770629406
6009,1.3033285141,-0.0631175413728,1.69537520409,0.781050026417,-0.597643017769,0.784749984741,-2.11870002747,0.0125774741173,0.111966475844,0.588983297348,0.188663989305,0.148510411382,-0.801253139973,0.302962601185
2309,-0.839735746384,0.262202113867,0.604995727539,-5.08799982071,0.458463490009,1.80774998665,-0.0416000038385,0.294499456882,0.317054480314,-1.49948894978,-1.42085313797,-0.178665190935,-0.763776063919,-0.86546587944
387,0.324510812759,2.30988335609,0.224668174982,1.4958999157,0.54374730587,3.59200000763,0.129700005054,0.685666441917,0.2825294137,-0.632046580315,-0.010517815128,-0.966758847237,-0.792136967182,-0.349148750305
3553,1.13750195503,1.42871499062,0.165015101433,-0.176650002599,0.617686450481,2.93619990349,2.46440005302,0.107874207199,0.254479110241,0.571444988251,1.21802568436,0.145244479179,0.50738877058,-0.199234768748
427,-0.0731442272663,0.309698820114,-0.45604789257,-0.734650015831,0.557949781418,1.17960000038,-0.00604999810457,-1.94591379166,0.51357114315,-0.537068963051,-0.563629388809,0.255210608244,0.176145911217,-1.07127344608
5898,-1.45816230774,2.86969566345,-0.954223930836,0.567250013351,0.812105774879,1.80945003033,-1.36440002918,-0.0396425351501,1.10685110092,0.48983925581,-1.01018309593,0.104851961136,-0.547072649002,0.228105485439
23365,1.4793715477,0.374105125666,-0.257683038712,0.508749961853,-0.319173634052,3.0638999939,0.828750014305,0.211172997952,0.229036256671,-1.05507183075,-0.375397086143,0.143314421177,0.0110024884343,0.689177632332
6657,2.09509396553,1.33023309708,-0.220647126436,-0.794450044632,-0.148633763194,1.98839998245,2.72200012207,-0.407190859318,-0.0614513754845,0.483488738537,0.773028612137,-0.312712341547,-0.0641184747219,0.442991912365
5054,-0.20179194212,0.104336366057,-2.43940782547,0.382100015879,0.351368576288,0.507600009441,0.464949995279,-0.292648673058,0.314787685871,-1.09117245674,-0.00109057128429,0.77095079422,0.0613150447607,-0.295437008142
3108,1.48284125328,0.3727440238,-0.51276910305,-1.34485006332,-0.275744616985,-0.245499998331,2.04049992561,-0.61651211977,1.05550408363,0.963894486427,0.385055661201,0.220675006509,-1.26262533665,-1.655408144
1950,0.524785995483,-0.299759835005,0.600267350674,-0.303149998188,0.251569569111,0.20759999752,2.52799987793,0.315176129341,0.311010539532,-0.469555556774,0.773072898388,0.0578991770744,-0.285291492939,0.0832198560238
351,-2.67203402519,0.305540591478,0.0593876466155,0.00335001945496,-0.450432777405,0.0427999943495,0.345850020647,-0.515535354614,-0.251391261816,-0.0601570010185,-0.492552876472,-0.539860129356,-0.158271580935,0.565042376518
4846,2.43552684784,0.407892763615,0.345767617226,-0.437799990177,0.22041811049,3.20950007439,3.32434988022,-0.938445806503,-0.576203346252,0.342846691608,1.89046490192,-0.615888297558,0.26039993763,0.182923287153
1452,-1.49945139885,-2.0909280777,-1.07157433033,1.04799997807,0.318651258945,1.81410002708,0.230100005865,0.285829007626,-0.170462489128,-0.221098065376,0.144108116627,-1.40017223358,-0.398606240749,0.736223161221
4776,0.364044249058,0.593672573566,0.352171450853,-0.308650016785,0.339336752892,0.369599997997,1.43365001678,-0.406063258648,0.463391542435,1.39667308331,0.897785425186,0.996053695679,0.0951721742749,1.16368341446
6908,0.562982141972,0.209812432528,0.234599724412,-0.326250016689,0.48052084446,3.96500015259,3.40610003471,0.570102095604,0.314147442579,-0.581949472427,-1.09127044678,-0.300330251455,-0.539392530918,-0.0110670924187
672,0.821054697037,-0.134483397007,-1.33567416668,0.126049980521,0.664551854134,2.07789993286,2.0799498558,0.285317122936,0.600989162922,-0.644076704979,-0.00299195572734,-0.900780856609,0.448570251465,0.215719416738
5710,0.814518809319,-0.216489285231,0.0151168704033,0.254150003195,-0.243514657021,0.347950011492,-0.0912000015378,0.720819354057,-0.339931637049,-0.0789668560028,-1.00731086731,-0.519669830799,0.512567996979,0.49814465642
2115,1.55164217949,1.10180139542,0.677839756012,-0.317900002003,0.305264413357,0.0893999934196,5.42164993286,-0.910242438316,1.07926797867,-0.295329868793,0.211168736219,-0.653303146362,-0.590666413307,-0.341575801373
7015,0.897040843964,1.11226058006,-0.346600234509,-0.458249986172,0.904643595219,2.43865013123,-1.53104996681,-0.557086408138,0.20748898387,-0.13974905014,1.53411889076,0.240656509995,-0.109417021275,0.600688636303
8726,1.13247990608,1.59959030151,0.0426481626928,0.625100016594,0.332444310188,2.02374982834,-0.301750004292,0.546374976635,0.664453029633,-0.0834125876427,-1.08457314968,0.323454350233,0.589589357376,-0.208740785718
2185,0.913600862026,1.36064660549,-0.570355176926,-0.554549992085,1.15147054195,1.93830001354,3.29005002975,-0.741685390472,-0.241919353604,-0.00243504345417,1.00887453556,-0.0246683415025,-0.00561237335205,0.840848267078
3315,-5.99429655075,-0.524766147137,0.146172970533,0.517549991608,-1.80576133728,0.0,-0.261600017548,0.965019524097,-0.178542986512,0.386194109917,-0.260393708944,0.197095632553,-0.724129080772,2.16058492661
5289,-3.08147454262,-1.8872487545,-0.504089415073,-0.0358500033617,0.285208761692,-2.60645008087,1.99625003338,-0.0417141728103,-0.69945025444,-0.0116364061832,0.0521518588066,0.235260307789,0.0303864330053,0.277522802353
868,1.17321550846,1.90449726582,-0.15426966548,0.225749999285,0.662954092026,1.50919997692,-0.132799983025,-1.16346144676,0.760824024677,-0.180340707302,0.621833741665,-0.292079359293,0.239892497659,0.595409750938
1677,1.18432664871,1.08433783054,0.14307513833,-0.87784999609,1.15078926086,2.48830008507,5.50199985504,0.173650860786,0.741206049919,0.144641384482,0.771682441235,-0.408410489559,-0.371009021997,0.813374340534
7043,1.04793810844,2.19695329666,-0.185648053885,-0.249499991536,1.00762271881,1.98834991455,1.70674991608,-0.327953606844,1.10550057888,0.414804339409,-0.0294463634491,-0.276539504528,0.256435632706,1.12470138073
5613,0.368654549122,1.24390995502,-0.489175200462,-0.54935002327,0.47691065073,1.48199999332,-0.433650016785,-0.363304495811,0.00741185620427,-0.618693947792,0.371252536774,0.114398665726,0.428617298603,0.753872096539
595,0.930717349052,-0.143464133143,-0.137770354748,0.259549975395,1.18411624432,-0.432500064373,-1.47040009499,-0.113706916571,-0.702258467674,-0.293607950211,-0.77705681324,-0.791903793812,0.0398132205009,0.222400933504
4793,2.12797260284,1.14448392391,-0.327402561903,0.969299972057,0.142977803946,3.13284993172,3.91039991379,0.34575521946,0.457622170448,-0.23189869523,-0.257594168186,0.0779142975807,-0.0841605365276,-0.800249159336
2736,1.4660923481,2.44129562378,0.0468197464943,0.177250012755,0.847578465939,2.94110012054,-0.704200029373,-0.738595426083,0.111555919051,0.233165174723,0.594128847122,2.29984545708,0.510786354542,1.37871992588
5290,0.150788486004,1.23497855663,0.113659821451,-0.265049993992,1.00149273872,0.237149983644,0.100800000131,-0.449607312679,0.0532242655754,0.823931217194,1.24086272717,0.0876194536686,-0.263653665781,0.182785362005
6194,0.0,0.0,-0.0754961073399,0.00034999998752,-0.152714699507,-0.548699975014,-0.561049997807,0.0377767719328,-1.01992273331,-0.403085023165,-1.3800637722,-0.550203382969,-0.220086663961,0.421453326941
1676,-0.48145699501,2.0305981636,-0.506449341774,-0.274899959564,-1.50435805321,-3.62440013885,-0.0710999965668,-0.514734745026,0.471817672253,0.615930140018,0.708179354668,0.253683030605,0.651345074177,0.965652823448
23512,1.39287376404,-1.18238294125,0.36017370224,-0.167350023985,-5.21263122559,1.94455003738,-2.9241001606,0.649398088455,0.0617374181747,0.413017094135,-0.878692030907,1.15557742119,0.976909041405,0.642950236797
148022,0.729796350002,1.44659137726,-0.230151057243,0.835000038147,0.204441413283,2.20085000992,1.98839998245,0.667499780655,0.929400682449,-0.310980647802,-0.0103138238192,-1.03815889359,-0.66954678297,-0.472594767809
