rid,CPC004_A375_6H:BRD-A16694057-001-03-5:10,CPC004_HA1E_6H:BRD-A16694057-001-03-5:10,CPC004_HA1E_24H:BRD-A16694057-001-03-5:10,CPC004_HCC515_6H:BRD-A16694057-001-03-5:10,CPC004_HCC515_24H:BRD-A16694057-001-03-5:10,CPC004_HEPG2_6H:BRD-A16694057-001-03-5:10,CPC004_HT29_6H:BRD-A16694057-001-03-5:10,CPC004_MCF7_6H:BRD-A16694057-001-03-5:10,CPC004_PC3_6H:BRD-A16694057-001-03-5:10,CPC004_PC3_24H:BRD-A16694057-001-03-5:10,CPC004_VCAP_6H:BRD-A16694057-001-03-5:10,CPC004_VCAP_24H:BRD-A16694057-001-03-5:10,CPC017_A375_6H:BRD-A16694057-001-03-5:10,CPC017_A549_6H:BRD-A16694057-001-03-5:10,CPC017_A549_24H:BRD-A16694057-001-03-5:10,CPC017_ASC_24H:BRD-A16694057-001-03-5:10,CPC017_HEPG2_6H:BRD-A16694057-001-03-5:10,CPC017_HT29_6H:BRD-A16694057-001-03-5:10,CPC017_MCF7_6H:BRD-A16694057-001-03-5:10,CPC017_MCF7_24H:BRD-A16694057-001-03-5:10,CPC017_NPC_24H:BRD-A16694057-001-03-5:10,CPC017_PHH_24H:BRD-A16694057-001-03-5:10,CPC017_SKB_24H:BRD-A16694057-001-03-5:10,NMH002_FIBRNPC_24H:BRD-A16694057-001-05-0:10,NMH002_FIBRNPC_6H:BRD-A16694057-001-05-0:10,NMH002_NEU_6H:BRD-A16694057-001-05-0:10,NMH002_NEU_24H:BRD-A16694057-001-05-0:10,NMH002_NPC_6H:BRD-A16694057-001-05-0:10,NMH002_NPC_24H:BRD-A16694057-001-05-0:10
5054,-0.0465333014727,0.218114688993,0.569398462772,1.57290029526,-0.100341677666,-5.33652877808,0.352377176285,0.865249991417,1.30897974968,-2.05230307579,-0.164507493377,0.711253166199,-0.175060734153,0.980059623718,0.522915363312,1.1810952425,-0.189069896936,0.118424504995,0.124133206904,0.241647899151,0.292897224426,-0.45477026701,0.593600034714,-0.406865984201,-0.234882563353,-0.0239884704351,0.2853333354,-0.209693878889,0.157540932298
3108,0.373466670513,-0.50776040554,-1.49012088776,0.876331329346,-0.37742844224,2.27768349648,0.446549594402,0.54154998064,0.297844469547,0.78846591711,0.439874410629,0.70110052824,-0.561750113964,0.900045752525,0.0852611362934,-1.24350678921,-0.548620402813,-0.59123057127,0.0185116901994,-0.709472358227,1.125046134,0.987101793289,-1.46009993553,-0.0897814184427,0.284076601267,-0.525745213032,-0.583700060844,0.966125607491,-0.587753236294
1950,1.55103349686,-0.743410408497,-0.0150871109217,-0.643581449986,-1.13885271549,4.99395704269,0.305267035961,-1.03769993782,-0.100483626127,2.77835869789,-0.327457457781,-0.168259844184,0.0269002616405,0.109385743737,0.331996262074,-0.356680244207,-0.607050716877,-0.0898807197809,0.140774562955,-0.827662169933,0.0993933528662,-0.189515858889,0.247799992561,0.146808698773,0.254200041294,0.0333931818604,0.29433336854,0.232533559203,0.712116420269
351,-0.467933356762,-0.828076303005,-1.71262931824,-1.07668828964,-0.829709529877,0.052408233285,-0.268670797348,-0.432500004768,0.183001577854,-2.67468428612,-0.430595099926,-0.99322104454,0.943140864372,-3.39487862587,0.267414003611,0.689320743084,-0.839337706566,1.02488696575,1.03143382072,0.266346633434,0.188473075628,0.10983094573,0.0,-0.212303966284,0.0209216475487,0.534892499447,-0.223700031638,1.22869110107,-0.0359851717949
4846,0.392133355141,-1.82179331779,-0.483312308788,-0.0791371315718,-1.24492967129,-0.181662291288,-1.10196757317,-0.989549994469,0.990591168404,-0.0959711074829,-1.15821349621,0.200354218483,-0.418503016233,-0.408498436213,-0.248057812452,-0.65242177248,0.401769042015,-1.01944708824,0.565277159214,-0.982842326164,0.73677110672,1.03566300869,0.190800011158,-1.63603329659,-1.40892755985,-0.558880090714,0.240966677666,-0.37250187993,0.379281103611
1452,0.137166678905,-0.0757846608758,-0.897414922714,-0.509104013443,-0.653359532356,2.0517039299,-0.774360775948,-1.02380001545,-0.386736780405,0.269336134195,-0.783398151398,1.27288031578,1.38338053226,0.0633089244366,-1.63792109489,-0.605641543865,0.517329692841,-0.311927735806,-0.0229413080961,0.312335580587,0.364021748304,-0.263620436192,-1.40944993496,0.286673367023,-0.726779520512,0.213400498033,1.03826665878,-0.0320567041636,0.384405910969
4776,1.35906672478,-0.258502811193,0.5559476614,-0.915833592415,-1.81766462326,-0.839344620705,0.42225420475,0.699949979782,0.627016305923,-0.752407670021,0.347853124142,-0.0292775481939,0.0303651317954,-0.361928761005,0.00914403796196,0.0727929100394,-0.408135831356,0.685120761395,0.255734622478,0.484364032745,-0.286076724529,-0.0464353971183,-1.24650001526,0.106182992458,-0.549789428711,0.667691409588,-0.0110333114862,1.4360332489,-0.279176265001
6908,1.02939999104,0.632475674152,-0.413594931364,1.65054345131,0.81128770113,-1.57761251926,-0.55858194828,-0.145400047302,-0.0652396455407,0.540472507477,-0.531998276711,2.62437963486,0.464276641607,0.116642355919,0.044118437916,-0.427738249302,0.523709893227,-0.0283818207681,-0.11216288805,0.213011682034,0.156434118748,-0.257386505604,-0.341399997473,-0.395429491997,0.55285435915,-0.148958295584,-0.217000007629,-0.254641532898,-0.128212511539
672,0.110299989581,0.310043990612,-0.281457096338,-0.921022057533,0.69819265604,-3.88010931015,0.00777539610863,1.53489995003,-0.0505577772856,0.0438118949533,-1.20510494709,0.732063174248,-0.149498611689,0.342987298965,0.431378543377,-0.244075968862,0.16913767159,0.35008713603,0.213750064373,0.867769062519,1.00355279446,-0.00899727642536,0.691749989986,0.642090439796,1.28026676178,0.607203483582,0.410733342171,0.598569273949,0.906306922436
5710,0.457966685295,0.627721428871,0.244952201843,0.301011919975,1.44721102715,0.265625,0.470436990261,-2.05675005913,0.21838709712,0.0345354229212,-0.0114630758762,0.779112994671,0.87954056263,0.714685797691,0.582050681114,1.02681934834,1.26891028881,0.291425138712,0.133170694113,0.329633325338,0.0341654829681,-1.91225516796,0.0124500021338,0.392502516508,-0.0177867412567,0.533145189285,0.236299991608,0.391289353371,-0.444225728512
2115,0.653133332729,-0.695272862911,-0.593775689602,0.944453001022,-0.527977108955,4.87021446228,0.756438851357,-0.864549994469,0.422352612019,-0.178452074528,1.27692449093,0.209070309997,-0.468277156353,0.0323339477181,0.628085613251,-0.673548698425,-0.41507089138,0.962625563145,-0.211622714996,0.846776306629,0.405424118042,-0.699911594391,-0.677649974823,-0.297185301781,-0.614430904388,0.0261718332767,1.56790006161,0.579708039761,0.541575551033
7015,0.990233302116,-1.1214184761,-1.14558124542,-0.0759129971266,-1.72612142563,0.765639364719,0.177203953266,0.0792500004172,-0.187279090285,-0.999736368656,0.201549425721,-0.997042775154,0.633284389973,-0.249857708812,-0.23046861589,0.120187193155,-0.545663774014,0.509468913078,-0.208534136415,-0.254248768091,0.13629385829,0.506437838078,0.326750010252,-0.619704246521,-0.462740898132,0.32025295496,0.0994333326817,0.670412838459,-0.432987213135
8726,-0.361033380032,1.2925491333,-0.343106776476,-0.964383721352,0.205203413963,7.05926036835,-0.500947475433,0.540950000286,-0.828640282154,-0.335955679417,-0.535795927048,0.935655653477,0.802961289883,-0.191459611058,0.297513753176,-1.18415236473,1.00563704967,-0.366766661406,-0.818900406361,0.0865750312805,0.823009729385,-0.64353531599,0.626199960709,-0.525085389614,-0.386817097664,-0.556760132313,0.369400024414,-0.382732480764,0.319373458624
2185,0.772400021553,-0.394673407078,-0.228182002902,0.018638022244,-0.956203401089,0.0141018778086,0.557079851627,0.204049989581,0.00768418237567,-1.24836421013,0.612256765366,-0.277805835009,0.26677018404,-0.927834808826,-0.17612759769,0.105871491134,-0.482010126114,0.655074596405,0.199126958847,0.166582137346,-0.414389193058,0.273076176643,-0.298799991608,-0.539350450039,0.321519941092,0.856630325317,0.137433320284,1.39208304882,-0.220530867577
3315,0.28409999609,0.717649519444,0.212467879057,0.37580883503,-0.0611001998186,1.25106060505,0.545081079006,-0.707899987698,-0.565256476402,0.342051059008,0.406636655331,0.834060311317,0.14500528574,0.101968064904,-0.747641026974,-0.318294495344,0.658357381821,-0.611718118191,-0.392776429653,-0.0163820460439,-0.396639496088,-1.09137260914,-0.183950006962,-0.298174798489,-7.01795196533,-0.965974092484,-0.53979998827,0.357739806175,-0.49606564641
5289,1.00576663017,0.736553370953,-1.20969057083,-0.585320591927,-0.886311471462,0.530819475651,1.60691928864,0.174800008535,0.389481425285,-0.0517620816827,0.0368857979774,1.07435715199,0.345154583454,-0.289544910192,-2.2213203907,-0.418849498034,-0.248506218195,0.810239315033,0.222081169486,-1.09725165367,-0.480852931738,0.323567867279,-0.50284999609,0.4083802104,-0.0211782157421,-0.408633708954,0.0282999575138,0.80471521616,0.168621599674
868,0.126766651869,0.269346028566,-0.465374201536,0.472767412663,-0.181506276131,-0.832993686199,0.706859052181,1.52390003204,0.280085891485,-0.120317041874,-0.152837827802,0.103676021099,1.05058383942,-0.276648074389,-0.991405308247,-0.97624206543,-0.181512176991,0.2502605021,-0.293738126755,-0.0924562811852,-0.267871528864,-1.0963947773,-3.35295009613,0.272599935532,-0.749108433723,-0.0278232544661,0.472733348608,0.171129375696,0.00518111884594
1677,1.84189999104,-0.304136306047,-1.05488622189,-0.469799786806,-1.47043049335,-1.21377849579,1.06449317932,-0.898699998856,0.296609133482,-0.567262768745,0.804149389267,-0.95230281353,0.928741574287,-0.348257869482,0.848240435123,0.183496728539,-0.0286806374788,0.292931139469,1.30060696602,0.0622347593307,-0.281330913305,0.317847818136,0.352450013161,-0.325337141752,-0.155443385243,0.501505196095,-0.362400025129,-0.613722324371,-0.855882704258
7043,0.851466655731,0.101461291313,0.115952223539,0.703103423119,-0.819051504135,0.987155437469,0.991624712944,-1.57225000858,0.441624641418,-0.584280729294,1.37769913673,0.126714363694,0.340381920338,0.155932202935,-0.422932624817,0.593391478062,-0.314770817757,1.07800149918,0.202430039644,0.748229265213,-0.664505422115,-0.904541134834,-0.862900018692,-0.371890664101,0.701709806919,1.38397872448,-0.128366664052,1.03467822075,-0.586395561695
5613,0.705000042915,-0.265072911978,-0.831837892532,0.980302929878,-1.26621687412,1.12829089165,0.458693742752,0.0772999823093,0.0695158392191,-0.86754989624,1.49474942684,-0.524271249771,-0.434596657753,-0.441417783499,0.519946932793,-0.246587619185,-0.563524842262,1.06948494911,0.252515882254,0.69192391634,-0.00503085367382,0.460732579231,-0.0846500024199,-0.188059225678,1.16344630718,0.270736128092,0.46973335743,1.37352216244,0.866376638412
595,-0.658766627312,0.567921996117,0.941029548645,0.425213932991,0.235721468925,-0.77127969265,-0.744340777397,0.0990999937057,-0.380789458752,-0.248860299587,-0.332490175962,2.55491232872,0.717788100243,0.00956656038761,-0.596814990044,0.328451782465,0.480149239302,-0.562356293201,0.340347111225,0.69126188755,0.294344097376,-0.842438578606,0.467450022697,0.259972125292,-0.26201274991,-0.677755057812,0.319100022316,0.595183074474,-0.581327438354
4793,0.570466697216,-0.624075114727,0.355628430843,0.326877832413,-0.815300226212,-3.08688116074,-0.240458875895,-0.428999990225,-0.385310828686,-0.121910691261,-0.409529238939,2.26743721962,0.584101319313,0.735339701176,-0.565770149231,-0.502806246281,0.179982125759,-1.53936266899,-0.728599488735,-0.224614053965,2.05355644226,1.78512561321,-0.358599990606,0.368494361639,0.292389571667,-0.32401868701,-0.314999997616,0.69206315279,-0.334387302399
2736,1.48216676712,-0.10926862061,-0.271389245987,-0.0229336842895,-1.20321798325,4.78907155991,0.132990151644,0.199200004339,0.431136548519,-0.694322526455,0.141341373324,-0.355503618717,0.505264699459,0.536368489265,0.386890858412,0.327808767557,-0.520135700703,1.24812686443,0.373688220978,0.366993278265,1.3575155735,0.120883062482,-0.468299984932,-0.532364964485,0.124138690531,0.350112259388,0.300366669893,0.918398141861,0.205229133368
5290,0.100933343172,-0.917204201221,-0.777197957039,-0.863044977188,-1.30951786041,-0.114489942789,-0.409004867077,-0.484650015831,-0.630068302155,-1.10848677158,0.097357571125,-0.850061357021,0.420438945293,-0.844394147396,0.13499084115,0.436820149422,-0.0960651636124,0.266356706619,0.735237061977,-0.0685552731156,1.40043747425,0.50164192915,-0.0627999901772,0.0753032416105,0.365358382463,0.109343409538,0.276733338833,1.27182173729,-0.116636767983
6194,-0.128833338618,0.44995623827,-0.000184532051207,0.0,-0.000245779432589,-0.114380426705,0.109752133489,-1.30949997902,0.0362006947398,0.194195389748,0.0173848718405,-0.924425601959,-0.0667597055435,-0.787949204445,0.489172577858,0.0,0.0,-0.917687952518,0.595372319221,0.179951041937,0.000461872899905,-0.0799614563584,0.331499993801,-0.0381973981857,0.136322021484,-0.143065705895,0.225000008941,0.059072881937,-1.07618570328
1676,0.110633313656,-2.36800765991,-0.430322825909,0.599206924438,-1.14644825459,-0.306628465652,0.999839544296,-0.469949990511,-0.223008096218,-0.582852303982,1.03008329868,-2.79610347748,-0.226927727461,0.0709534212947,0.183543339372,0.101193659008,-0.3157325387,0.763212323189,0.00484471023083,0.978324055672,-4.30522108078,0.247672483325,-0.596149981022,-0.565125107765,0.470987856388,0.355221986771,-1.62463343143,0.946260213852,-0.0711914151907
23512,-0.623966693878,-1.03803217411,-0.781365811825,0.114201828837,0.417589694262,0.973290324211,-0.699454069138,0.666900038719,-0.621559560299,-0.0781719237566,0.486437857151,0.067353464663,0.60899668932,0.166167855263,0.104035705328,0.323717147112,-0.930237591267,-0.211180657148,-0.0212388038635,0.0211514122784,0.528993010521,-0.337726861238,0.51029998064,0.389350533485,0.364382445812,0.76278346777,0.488633304834,0.413790494204,0.0982113778591
148022,1.26250004768,0.723297774792,1.60493683815,0.713711082935,0.478366136551,7.88142585754,0.137297138572,-0.332800000906,0.308875858784,-0.0280670486391,0.0206661149859,0.982967019081,0.480234056711,0.124136120081,-0.139336168766,0.420285701752,0.248292893171,0.99959397316,-0.196051597595,-0.820213019848,-0.0197778958827,0.740870654583,0.26574999094,1.09439277649,-0.322618365288,0.0260411128402,-0.30680000782,1.74638426304,2.53433442116
1906,0.459300011396,-0.677431583405,-0.493690133095,0.335609376431,-0.71945309639,-5.13927412033,0.759456396103,1.37985002995,-0.28444647789,-1.25518727303,0.816884040833,-2.83812475204,0.297652214766,0.81718313694,-0.0442844256759,-0.751271545887,0.0355133861303,0.954125881195,-0.509318172932,0.282925486565,-0.41377055645,0.412535190582,-0.125500008464,0.126412302256,0.310004860163,0.561819911003,-0.153966665268,0.867632687092,-0.437092870474
8878,0.728100001812,1.69783854485,0.0257304310799,1.37143886089,0.404869258404,-0.392278671265,-0.297091215849,0.895900011063,0.121105194092,0.509959101677,0.540069699287,1.42905128002,1.39586520195,0.753491997719,0.447830379009,-0.630694746971,0.613312780857,-0.825525641441,0.0939952880144,-0.688029110432,0.628050625324,-0.439946651459,-0.81945002079,0.211594119668,-0.263449728489,0.276100248098,-0.261833310127,-0.374867856503,-0.780993998051
3091,-1.83413338661,0.431133776903,0.538572013378,-0.69267821312,-0.746753811836,-0.919480144978,0.44798925519,0.334399998188,0.195579275489,-0.71147030592,1.4283452034,-0.0248104818165,-0.0515727996826,-0.321923494339,0.467402994633,1.02201449871,-0.265251934528,1.12505078316,0.210938006639,0.540177226067,-0.508139193058,-0.171074092388,0.865949988365,0.924136161804,0.176713496447,-0.274371623993,0.319266676903,-0.400727003813,0.593798398972
5743,0.530400037766,-0.713300168514,-0.433885961771,-0.585577785969,-0.674217820168,7.5145111084,-1.16045463085,0.741599977016,0.0821769759059,-0.342582643032,0.598389983177,1.37690746784,2.63336253166,-0.577063798904,-0.179080739617,-0.373686045408,-0.726380586624,-0.0940141156316,3.53540110588,0.587383389473,0.0407647639513,0.303748428822,-0.519250035286,-0.0526253134012,-0.123998828232,-0.0269124060869,0.940199971199,0.236854702234,0.421279668808
5321,0.0744666457176,-0.933159291744,-0.566080272198,-0.501339673996,-1.14890992641,0.00362146273255,0.460635662079,-0.370049983263,0.291399866343,-1.81525552273,-0.227924689651,-1.68476307392,-0.69781512022,-0.772288739681,0.228651016951,-0.0844232365489,-0.661815345287,-0.56463778019,0.841949820518,-0.0626423954964,-0.58999890089,0.248629942536,0.211649999022,-0.287462055683,0.0188003256917,0.358978539705,-0.581333339214,0.676586329937,0.179521292448
4144,-0.64373332262,-0.0944033563137,-0.205205142498,-0.0526959076524,0.144225239754,-0.110507965088,0.856469213963,0.253149986267,-0.536342203617,-1.36950683594,-1.10638034344,0.311119735241,4.20762872696,-2.32237553596,0.541979432106,0.244857892394,-0.574082791805,0.31059846282,-0.0279170572758,0.552107512951,0.133546814322,-0.305369108915,0.332650005817,-0.336982727051,0.0391756296158,-0.368159592152,0.775599956512,-0.102914750576,-0.402537643909
1981,0.489600002766,-0.349397212267,0.0842236429453,0.264656126499,0.417160660028,-0.819791197777,-0.413963854313,4.55380010605,0.0698608458042,0.521860599518,1.36777186394,1.46787667274,0.0330319181085,-0.587074995041,0.34522497654,-0.247933506966,0.174963057041,-0.0822555422783,-0.589476406574,0.361560583115,0.0969303250313,-0.456146121025,-0.335249990225,0.318474054337,-1.40076065063,-0.148686647415,-0.672366678715,-0.230069622397,-0.116519518197
695,0.401566624641,-0.630158305168,-0.29338902235,0.132106676698,0.113073050976,5.38934993744,0.226749658585,-0.479300022125,0.655914545059,0.0594449490309,0.444384127855,0.85834646225,-0.213750913739,0.318432807922,-0.318962097168,0.337091565132,-0.208216443658,-0.0383490473032,-0.42387509346,1.09065902233,0.0936193689704,0.433288633823,1.84759998322,-0.365697979927,0.1069047153,0.311041176319,0.15110000968,-0.295551717281,-0.633464157581
10398,0.551233351231,-0.167272478342,-0.451255589724,-0.803884983063,-0.793328881264,-1.54904985428,0.825138688087,-0.0527499914169,-0.417983233929,-0.397125601768,0.389019936323,0.145108982921,-0.495742201805,-0.545884072781,-0.673308610916,0.27826076746,0.431276619434,1.16627299786,0.045231834054,1.71078979969,-0.198547065258,1.02123522758,0.56510001421,0.689289808273,-1.21509480476,0.513029813766,-0.235633343458,-0.2242218256,0.36799415946
5708,0.421900033951,1.61442542076,0.673851370811,0.779373764992,1.69310390949,0.202185332775,0.495175778866,1.09934997559,-0.635056912899,-2.75060796738,0.510868191719,-0.585979223251,-0.865953564644,-0.087956994772,0.437001138926,1.00603449345,0.178983449936,0.227074086666,2.58622813225,-0.420309513807,-1.26760721207,0.424325495958,-0.144449993968,-0.483440101147,-0.0521091409028,-0.311041474342,-0.599099993706,0.329531490803,-0.377991020679
1213,0.216100007296,1.0779299736,1.16970157623,1.72258031368,0.849165916443,1.20422446728,-0.0922646000981,0.358300000429,0.423150449991,-0.581056952477,0.43207859993,0.543652355671,0.375913858414,-0.997433066368,-0.171179115772,-0.164159744978,-0.331454724073,-0.150711476803,0.683213114738,-0.343706905842,0.22104793787,-0.115808263421,-0.332300007343,0.124542355537,0.239901959896,-0.232303231955,-0.201533347368,-0.996527314186,0.231204614043
226,-0.474433362484,0.486911267042,0.858873903751,0.993985593319,0.989790916443,0.761734604836,-1.36748301983,0.41740000248,0.536643564701,0.483026951551,0.0998533442616,1.49655270576,0.121004834771,0.686127126217,0.0725689083338,-0.0336983241141,-0.602896809578,0.0497008413076,0.357716113329,0.923967063427,0.314140826464,-0.430837571621,0.151250004768,-0.321415483952,-0.499465793371,-0.198347136378,-0.541900038719,-0.64317470789,-0.395687282085
6777,0.472066670656,-0.387887448072,-0.171408504248,-0.431444764137,1.12667155266,7.37944889069,-0.140832185745,-0.200549989939,-0.270624756813,0.075379692018,-0.830345273018,-0.546797990799,0.00566853955388,2.09068632126,-0.195268064737,0.196572735906,-0.0696750879288,-0.669414877892,-0.966629862785,-0.250855505466,0.0876158326864,-1.16917288303,0.54984998703,0.481065630913,-0.747345745564,0.0477097816765,0.0565333068371,-0.494930207729,-0.00248920917511
2113,0.0277333259583,-0.443520396948,-0.494943022728,0.0417712032795,-1.35284221172,0.105243176222,0.605316281319,-0.140350013971,-0.902557551861,-0.198177695274,0.843068003654,-0.645396590233,-0.631855368614,-0.142572522163,-0.0737626254559,-0.578217804432,-0.561344027519,1.30554735661,0.220128178596,0.645318090916,-0.472183942795,-0.422404378653,-0.186050012708,-0.21551771462,0.683267652988,0.763636350632,-0.299799978733,1.0045093298,-0.141449943185
3329,0.0997332930565,0.834626197815,0.369783103466,-0.085352987051,-0.331121444702,-2.71346664429,-0.680675327778,0.466250002384,-1.05569720268,0.435003727674,0.164870545268,0.237272053957,-0.318718373775,0.919281423092,0.59692132473,0.262253642082,-0.0367218628526,-0.561089098454,-0.118579775095,0.575208365917,0.115437529981,-0.56945848465,-0.138049989939,0.78890812397,-1.4502248764,-0.517027258873,0.367466688156,-0.851902186871,0.33701133728
1050,-0.43576669693,-0.323284327984,0.0139640569687,0.364849358797,-0.579424142838,-4.48271226883,-0.415817290545,4.06745004654,-0.429664492607,-0.0842045322061,-0.33571177721,0.085201561451,-1.23576807976,0.286452203989,0.242061987519,-0.953852534294,0.372996121645,-0.40024960041,0.213116168976,0.0407806187868,0.564337730408,-1.31888377666,0.411300003529,0.156858861446,-0.399162709713,-0.453853160143,-0.450866639614,-0.349106013775,1.00197148323
9491,0.37053334713,-0.309298455715,0.55924987793,2.19077658653,-1.21979117393,-1.12937510014,0.105233334005,0.0127499997616,0.591625869274,-0.331647485495,0.150750771165,0.295101612806,0.000876218080521,-0.57816952467,0.123094722629,0.180048763752,0.661473572254,0.0992388799787,0.210366219282,-0.183091491461,0.573291540146,0.653628826141,-0.42634999752,-0.0213536098599,-0.189451545477,0.297740131617,-0.306600004435,1.24358606339,-0.167974129319
