rid,DOS001_VCAP_6H:BRD-K51849212-001-01-5:5.08,DOS001_VCAP_24H:BRD-K51849212-001-01-5:5.08,DOS031_MCF7_24H:BRD-K51849212-001-01-5:5.08,DOS031_PC3_24H:BRD-K51849212-001-01-5:5.08,ERG014_PC3_24H:BRD-K51849212-001-01-5:10.1667,ERG014_PC3_6H:BRD-K51849212-001-01-5:10.1667,ERG014_VCAP_24H:BRD-K51849212-001-01-5:10.1667,ERG014_VCAP_6H:BRD-K51849212-001-01-5:10.1667
2534,2.38721704483,-0.657000005245,0.152049988508,0.904200017452,-0.576382219791,0.12974999845,-0.960854172707,0.0912754535675
4893,0.235647678375,0.0406999588013,0.144450008869,0.285149991512,-0.608841359615,0.561200022697,0.863647997379,-0.00449334830046
665,0.732903838158,-0.822866678238,-0.882349967957,1.34284996986,-0.0415932536125,-0.635100007057,0.503101170063,1.11766350269
4313,0.928013980389,-0.216100007296,-0.494100004435,1.62759995461,-1.06194937229,-0.0841000080109,0.821716785431,-0.670997619629
1022,0.00169605016708,0.403466671705,-0.766550004482,0.277399986982,0.0148047506809,0.0326000005007,-0.392077147961,0.440899848938
5880,-2.11460208893,0.291799962521,-2.89840006828,-1.03954994678,0.454983770847,-0.324799984694,0.905951857567,0.331986546516
3162,0.251612603664,-0.567666649818,-0.885900020599,0.136250019073,0.202798932791,-0.457200020552,-0.86727899313,-0.674499988556
1282,-0.0586494877934,0.098933339119,-0.526450037956,1.8001999855,-0.157088577747,0.264749974012,1.7331802845,-0.709559977055
3383,-0.259280145168,0.0919000059366,1.43924999237,-0.310299962759,0.326968222857,0.563650012016,-0.815063655376,0.368477642536
727,-0.0824177637696,0.769800066948,-0.789699971676,0.873900055885,-1.07984113693,1.01610004902,0.866117238998,0.0992337912321
4792,0.110839545727,-0.607833325863,0.592700004578,0.0626000016928,-0.090509146452,0.591549992561,1.03005504608,-0.399804085493
4794,-0.567079663277,-0.461766690016,0.344200015068,0.704450011253,-0.329386115074,-0.0552999973297,1.24423551559,-0.40192848444
902,-0.0172947943211,0.0236999690533,0.231049984694,0.412100017071,-0.931803226471,0.708099961281,2.62568187714,0.0603047423065
8091,-0.690450906754,-0.0204000174999,-0.224550008774,-0.426949977875,1.15525257587,0.414999991655,2.01556015015,0.240763932467
3486,-0.263020545244,-0.732266664505,-1.6194999218,0.0368500053883,0.46025031805,-0.283699989319,-3.44358253479,0.0779654681683
10818,0.331068456173,1.74506664276,0.0961000025272,1.2201000452,-0.360731720924,-0.225199997425,-0.533862054348,-0.398877710104
3454,-0.949107885361,-0.290600001812,-0.0591500103474,0.851350009441,-1.02942061424,-0.0193499922752,1.66905653477,0.17808739841
4282,0.0,-0.698099970818,-0.21044999361,0.00034999998752,0.460506379604,0.0,-1.94108915329,0.275723844767
1605,0.339220702648,-0.402666658163,-1.44414997101,-0.564899981022,1.10601568222,0.0402500033379,-0.576634585857,-0.197841972113
10644,0.266551434994,-0.829466700554,0.290300011635,-0.896500051022,0.469501674175,-0.247599989176,1.47803843021,0.0776290670037
2065,-1.27981162071,-1.16059994698,-0.615149974823,-0.653499960899,0.931790947914,-0.28560000658,-0.279220700264,0.0724968239665
8321,-0.890871882439,-0.406166732311,0.330550014973,1.08695006371,-0.523467838764,0.338449984789,1.10569930077,-0.324067443609
8503,-0.23123267293,-0.434866666794,-2.03939986229,-0.647899985313,0.254863679409,0.211300000548,-0.347938507795,-0.194204330444
7027,1.37045800686,0.0399666428566,0.909950017929,-0.363599985838,0.781114459038,0.765399992466,-0.321496665478,-0.449421912432
6850,-0.190900266171,-0.0202333368361,-0.782999992371,0.88244998455,-0.755125641823,-0.767199993134,1.77152764797,-0.0634014010429
1978,0.257902741432,0.376666665077,0.298249989748,-0.392649978399,0.136863440275,-0.380950003862,-0.507142305374,-0.874316453934
896,-1.02122569084,-0.467233330011,0.329450011253,-0.989549934864,0.545061349869,-0.469099998474,-1.85874319077,0.867641985416
5777,-0.0808071792126,0.00443332642317,0.041400000453,-0.00319999456406,0.297118067741,-0.283250004053,-0.527073860168,-0.463880956173
1846,0.105761349201,1.30006670952,-0.497099995613,-0.817749977112,0.129946291447,-0.729749977589,0.475075125694,0.182320848107
5925,0.322993546724,-1.06816673279,-0.735650002956,1.00220000744,-0.34697163105,0.681749999523,0.276297032833,-0.60481262207
142,-0.016903039068,-0.12976667285,0.117199987173,0.0133999958634,0.761466860771,-0.495849996805,1.86914396286,0.167204737663
1021,1.15673184395,0.429266661406,-0.816399991512,0.129500001669,1.13433814049,-0.33259999752,0.619025588036,-0.402810543776
5699,-0.084621116519,0.0840333327651,0.830250024796,-0.442800015211,0.188264220953,0.638450026512,0.914068460464,0.702925086021
8061,1.13257086277,-0.00913327932358,-0.954949975014,-1.00740003586,0.836220145226,0.279000014067,-0.00409236550331,-0.247635126114
1870,0.0264749377966,0.05756669119,-1.64184999466,0.225799992681,-1.24481105804,-0.609200000763,2.27568340302,-0.21099384129
1398,0.00471219420433,-0.612633347511,0.376900017262,-0.352549999952,0.554684281349,0.033999979496,-0.901542782784,0.0769950598478
3312,-0.249583676457,0.211166679859,0.989100039005,0.0578999966383,-2.16136550903,-0.0716999769211,-2.38541293144,0.476276040077
891,0.656204402447,-0.299366652966,1.28410005569,-0.0731500089169,-0.285082161427,0.131650000811,1.1159760952,0.444316744804
4775,1.95784771442,0.0433333367109,-0.595849990845,-0.938199996948,0.839965701103,0.257600039244,2.52735471725,3.50627732277
5111,0.131845861673,0.709300041199,0.175349995494,-4.9172501564,0.367346793413,-0.118299990892,0.218937158585,0.294667214155
5696,-5.20178985596,0.146866694093,-0.449599981308,0.6888499856,0.00938576459885,-0.525999963284,-3.71117091179,0.287002682686
5588,-0.156044185162,-0.288900017738,0.228699997067,1.42790007591,-0.935150802135,-0.407649993896,1.54526662827,-0.448369860649
6839,6.43587303162,0.5367000103,0.311600029469,-1.16719996929,0.846973001957,-0.821650028229,0.256342947483,0.286922693253
329,0.908975362778,0.104166679084,0.107649981976,-0.619799971581,-0.234056204557,-0.028350001201,-0.947318196297,-1.09931123257
5058,-0.358487427235,0.0209666565061,0.172600001097,-0.648900032043,4.98641490936,0.00505000352859,1.01531672478,-0.233535945415
998,1.12886488438,-0.30203333497,-0.114150002599,-2.90935015678,-0.176253020763,0.109200000763,0.432418435812,0.335341215134
9134,0.41471388936,0.378200024366,0.301950007677,0.889649987221,0.468336284161,0.35229998827,0.17955416441,0.0656382143497
6616,1.06668591499,0.759433329105,-0.0182999968529,0.56400001049,-0.9387165308,-0.063000023365,2.50590729713,0.45482173562
5223,-0.549327909946,0.583800017834,-0.487849980593,-0.362599998713,0.266512274742,-0.155000030994,-2.02778983116,-0.0548360645771
4690,-0.416839897633,-0.363466709852,1.38129997253,0.157350003719,2.0447678566,-0.53385001421,-1.62507534027,0.48032733798
958,1.40005838871,-0.540633320808,0.143449991941,0.750799953938,-1.86669206619,0.434149980545,0.725588917732,0.775232791901
1616,0.300420820713,0.260000020266,0.0346499979496,-0.426400005817,-0.640827775002,-0.185000002384,0.634077131748,-0.0683447122574
991,0.380749017,0.767100036144,-1.56235003471,-0.449399977922,0.457810938358,1.08724999428,0.87139415741,-0.106526836753
6347,-0.248953819275,-0.279533356428,-0.427499949932,4.99125003815,-1.20110142231,2.45140004158,1.85990428925,-0.089507997036
6714,-0.195087149739,-0.457366704941,0.565400004387,-0.784749984741,0.699617385864,0.652349948883,-0.616164505482,-0.0820851624012
652,0.0927806794643,-1.80633330345,-0.238399982452,0.887300014496,-0.906884431839,0.694399952888,0.855523109436,-0.253596782684
4331,0.274960190058,1.89176666737,1.1522500515,0.980750083923,0.328545928001,-0.717050015926,-0.464710652828,-0.508620500565
7099,0.159141421318,1.22286677361,-0.0387499928474,-0.729999959469,0.266366124153,0.74950003624,0.671768844128,-0.0189474523067
10320,0.56525605917,0.420933365822,-0.72444999218,0.629549980164,-0.641763448715,0.0444999933243,0.39013761282,-0.201681792736
2042,-0.55192232132,-0.0728999972343,0.970100045204,-1.47569990158,-1.23601019382,0.262849956751,1.14751362801,0.00440167635679
843,0.0246403664351,0.171000003815,0.478300005198,0.496749997139,-1.04211997986,0.28869998455,0.589348912239,-0.379240036011
840,-0.472654402256,-0.237266659737,2.57934999466,2.101749897,0.773774862289,0.346000015736,-2.16172885895,-0.28861874342
7048,5.52219247818,0.353166729212,-0.88639998436,-0.695749998093,0.793338894844,-0.157849997282,0.526184678078,4.0196146965
4851,-0.0789056718349,-0.397833347321,-0.223000004888,1.45160007477,-0.547888159752,1.36210000515,0.619879186153,-0.39729192853
6464,-0.216271042824,-0.65946662426,-0.610650002956,0.63740003109,-1.62446558475,-0.0407000184059,1.76891553402,0.279206186533
23410,0.814971327782,0.542733371258,-0.146450012922,0.219799995422,0.773353457451,5.58444976807,-0.336864620447,-1.01502382755
54205,-0.0103150010109,-1.7963334322,0.541100025177,0.601249992847,0.581844091415,-5.3545498848,-0.231341958046,-0.892491400242
2770,1.69005990028,0.337466657162,-0.73140001297,-0.103149995208,0.0270296037197,1.46780002117,-0.722559571266,-0.468476891518
80204,0.841871321201,0.312099993229,1.37945008278,-2.03940010071,-0.157750084996,-0.802600026131,1.7201808691,0.499868452549
4208,-0.0881129354239,0.139166682959,-0.24130000174,-0.732050061226,-1.19760549068,-0.653949975967,1.53290951252,0.330964267254
1845,-1.58912241459,-0.571366667747,0.240449994802,-0.239600032568,-0.0137607455254,0.504000008106,-0.458835482597,-0.0289593338966
23368,-0.577318131924,-1.09063339233,-0.41060000658,1.24090003967,-1.01239299774,0.320700019598,1.40805697441,-0.357861280441
5583,-0.476034998894,0.403233349323,-0.393850028515,-0.22159999609,0.222183167934,-0.115249991417,-0.928519845009,-1.23265993595
8900,-0.242975205183,0.00429999828339,-0.452300012112,-0.083599999547,-1.16296648979,0.487699985504,3.46983146667,0.360556840897
581,0.256082743406,-0.70313334465,-0.692100048065,-0.424999982119,-0.831195116043,-0.141950011253,3.21630620956,-0.474906086922
6193,0.597379803658,0.797433376312,0.825749993324,0.580049991608,0.132793426514,-1.95270013809,-0.997617840767,-0.0144811272621
6622,0.333910942078,0.0282666608691,-1.40734994411,-0.61360001564,-0.162786945701,-0.3382999897,0.309104323387,-0.018392547965
11261,-0.404872536659,0.268666684628,0.00725001096725,-0.497000008821,0.129667341709,0.482650011778,0.205068051815,-2.1423895359
6696,0.653895735741,0.919233381748,-0.108500003815,-0.129450008273,1.10741651058,1.24734997749,0.899594664574,-0.105729930103
8312,0.223864361644,-0.0141666829586,1.14345002174,0.291449993849,-0.455835282803,-0.525900006294,2.23981666565,0.556213617325
835,0.190652579069,-0.440766692162,0.652599990368,-1.18000006676,0.457680881023,0.482450038195,0.428200006485,-0.374847561121
8324,-0.568856298923,-0.609200000763,0.0345000177622,-1.40855002403,0.281820833683,0.138650000095,0.0668942481279,-0.636926054955
1848,0.443824827671,-0.456699967384,1.5257999897,-2.30075001717,0.133623048663,-3.64944982529,0.566255509853,0.375747650862
154,0.597971260548,1.06830000877,-1.06314992905,-0.381049990654,-0.326000273228,-0.41060000658,-0.221041798592,0.509056508541
4312,0.443230271339,0.175966709852,-0.582399964333,-0.921550035477,-0.577768445015,-0.979150056839,2.38287448883,0.311873197556
994,1.02752673626,-0.217633366585,-1.22449994087,-0.115749999881,0.546065211296,-0.477050036192,-0.577847480774,0.281565725803
2048,-0.777871191502,0.617800056934,-0.198599994183,-1.01135003567,0.0464744865894,0.0108499974012,-0.0325215309858,-0.0551452934742
1111,1.05339694023,-0.444233328104,0.191000014544,-0.439999997616,0.53850030899,0.696749985218,0.0699803903699,-1.09179913998
5154,1.02153646946,0.123199984431,-0.28204998374,0.10095000267,-0.0461333990097,-0.297349989414,-1.25752663612,0.344534695148
2920,-0.475840210915,0.0863000154495,-5.40904998779,-0.272549986839,0.142597734928,-0.0498500168324,0.833711266518,0.345997065306
3122,-0.101050421596,-0.701066732407,0.835850000381,3.15335011482,-1.28753495216,-0.508449971676,1.70663762093,0.131548047066
2769,-0.993030667305,-1.29429996014,1.34044992924,0.957149982452,0.187197625637,0.860399961472,1.28879761696,-0.323635965586
5900,-0.68457531929,0.0301666781306,0.0358499884605,-0.346199989319,-0.220481440425,0.153349995613,-1.24026823044,-0.402006626129
6304,-1.07325124741,-0.317233294249,3.84535002708,0.246199995279,0.481715798378,-0.329749971628,0.826956152916,-0.117689996958
5211,-0.232746452093,0.344166666269,0.687649965286,-0.400949954987,0.0437240302563,5.51655006409,0.368306130171,-0.270955562592
2886,-0.175481289625,-0.100633323193,-0.356549978256,-0.0316000059247,-1.29737615585,-0.16550001502,1.04155123234,0.556646227837
9261,1.16280770302,-0.580366671085,1.56309998035,-0.173649981618,0.445396542549,-0.773400008678,-1.37731230259,1.1343318224
8569,0.246450528502,-0.230433344841,-0.0840999931097,0.459899991751,-1.1257314682,-1.05025005341,0.899704992771,0.157958000898
3303,-0.274798989296,0.00600001215935,-0.638800024986,0.143650010228,0.782618999481,0.385100007057,0.795923411846,0.675443053246
5331,-0.954698801041,0.586166679859,-0.490399986506,-0.738349974155,0.166809111834,-0.496649980545,0.200667262077,-0.459939360619
5347,0.354113519192,-0.282666683197,0.405650019646,-0.531450033188,0.480899572372,1.07840001583,0.129760980606,-0.142427429557
4638,-0.467173963785,0.106499999762,-0.89074999094,0.16400000453,-0.509056568146,-0.876999974251,0.995524346828,1.86344921589
2264,-0.0281154513359,-0.513400018215,-0.139499992132,1.55795001984,-0.0976667329669,0.614349961281,1.47735548019,0.446893572807
1029,0.252158999443,0.552500009537,-0.688149988651,-0.0516500025988,-0.400404155254,-1.60485005379,0.007807970047,-0.503436923027
1027,0.530030727386,0.516333341599,-1.11640000343,0.749149978161,0.229130551219,-0.373950004578,-2.18001413345,-4.34992933273
2597,0.0,0.0,1.40369999409,-0.875949978828,-5.0,-5.0,-1.02193558216,-0.846595942974
55847,1.30785179138,0.0980666875839,-0.869099974632,-0.504850029945,0.209216728806,0.17405000329,0.859194636345,-0.25596550107
25803,-1.21900165081,0.478500008583,0.883149981499,0.474099993706,-0.615668296814,-1.03334999084,1.2117869854,-0.2179466784
3480,0.452322304249,-0.0920666754246,-0.252300024033,1.2717000246,0.0739014819264,5.0,-0.837209701538,-0.506143331528
2946,0.616746485233,-0.218266636133,-0.866149961948,-1.05494999886,0.870892047882,0.0444499850273,0.880800843239,-0.247773885727
9517,0.207230195403,0.407433360815,-1.13680005074,0.0544999837875,0.902606248856,0.337249994278,-0.106462150812,-0.355525672436
25987,0.278875678778,0.657899975777,-0.280600011349,-0.0152500271797,1.04410016537,-0.755050003529,-0.778695523739,-0.0769810676575
23670,0.93524324894,-0.181899994612,-0.241350010037,0.664800047874,0.632937312126,-0.035000000149,-2.58312392235,0.106362164021
11182,-0.711228013039,-0.384466707706,-0.527700006962,0.403300017118,-0.415450245142,-0.652800023556,0.398366957903,-0.709294915199
2146,-0.0955236703157,0.645933330059,-0.687849998474,-0.795949995518,0.519837200642,-0.201650008559,0.711989343166,-0.246945783496
3385,-0.0310351252556,-0.190433353186,0.376850008965,0.492249965668,0.899599134922,1.4278999567,-1.66964459419,0.0843573957682
5261,0.662595748901,0.37133333087,-0.5638499856,0.991949975491,-0.63779103756,-0.370800018311,2.92104887962,0.316308140755
10765,-1.12524795532,-0.0786666721106,0.178900003433,0.438000023365,0.474841654301,0.538350045681,-0.882206559181,0.183446809649
25839,-0.116816423833,-0.288733333349,0.241400003433,-0.941699981689,0.840747714043,-1.1101000309,-0.294110417366,-0.265413850546
4172,0.0630224049091,0.138199999928,-0.856449961662,-1.19505000114,1.06266033649,0.27374997735,-0.327913433313,0.302658677101
23161,-0.29875767231,0.27336665988,-0.500900030136,0.82355004549,-1.1205675602,0.890899956226,1.94136190414,0.161779806018
10298,-1.03533780575,-0.365633368492,-1.47860002518,-0.336750030518,0.40077355504,-0.0410999991,0.138088732958,0.338209688663
1802,0.505524754524,0.544666647911,0.0842500030994,-0.700299978256,0.579153716564,-0.237799987197,-0.0346570014954,0.0696055740118
58533,-1.27617430687,0.485933333635,-0.507000029087,0.479750007391,0.270621627569,0.0393000245094,-1.61616826057,-0.187938153744
147179,0.269577383995,0.0593333244324,-0.0464999973774,-0.425050020218,0.274003535509,-0.131150007248,-1.17810082436,0.0496529638767
