rid,CPC004_A375_6H:BRD-K35941380-050-17-0:10,CPC004_HA1E_6H:BRD-K35941380-050-17-0:10,CPC001_HA1E_6H:BRD-A98725278-103-01-9:10,CPC004_HA1E_24H:BRD-K35941380-050-17-0:10,CPC001_HA1E_24H:BRD-A98725278-103-01-9:10,CPC004_HCC515_6H:BRD-K35941380-050-17-0:10,CPC001_HCC515_6H:BRD-A98725278-103-01-9:10,CPC004_HCC515_24H:BRD-K35941380-050-17-0:10,CPC001_HCC515_24H:BRD-A98725278-103-01-9:10,CPC004_HEPG2_6H:BRD-K35941380-050-17-0:10,CPC004_HT29_6H:BRD-K35941380-050-17-0:10,CPC004_MCF7_6H:BRD-K35941380-050-17-0:10,CPC004_PC3_6H:BRD-K35941380-050-17-0:10,CPC001_PC3_6H:BRD-A98725278-103-01-9:10,CPC004_PC3_24H:BRD-K35941380-050-17-0:10,CPC001_PC3_24H:BRD-A98725278-103-01-9:10,CPC004_VCAP_6H:BRD-K35941380-050-17-0:10,CPC001_VCAP_6H:BRD-A98725278-103-01-9:10,CPC004_VCAP_24H:BRD-K35941380-050-17-0:10,CPC001_VCAP_24H:BRD-A98725278-103-01-9:10,CPC015_A375_6H:BRD-K35941380-050-17-0:10,CPC015_A549_6H:BRD-K35941380-050-17-0:10,CPC015_A549_24H:BRD-K35941380-050-17-0:10,CPC015_ASC_24H:BRD-K35941380-050-17-0:10,CPC015_HEPG2_6H:BRD-K35941380-050-17-0:10,CPC015_HT29_6H:BRD-K35941380-050-17-0:10,CPC015_MCF7_6H:BRD-K35941380-050-17-0:10,CPC015_MCF7_24H:BRD-K35941380-050-17-0:10,CPC015_NPC_24H:BRD-K35941380-050-17-0:10,CPC015_PHH_24H:BRD-K35941380-050-17-0:10,CPC015_SKB_24H:BRD-K35941380-050-17-0:10,CPC017_A375_6H:BRD-A98725278-103-01-9:10,CPC017_A549_6H:BRD-A98725278-103-01-9:10,CPC017_A549_24H:BRD-A98725278-103-01-9:10,CPC017_ASC_24H:BRD-A98725278-103-01-9:10,CPC017_HEPG2_6H:BRD-A98725278-103-01-9:10,CPC017_HT29_6H:BRD-A98725278-103-01-9:10,CPC017_MCF7_6H:BRD-A98725278-103-01-9:10,CPC017_MCF7_24H:BRD-A98725278-103-01-9:10,CPC017_NPC_24H:BRD-A98725278-103-01-9:10,CPC017_PHH_24H:BRD-A98725278-103-01-9:10,CPC017_SKB_24H:BRD-A98725278-103-01-9:10
5054,0.304603993893,0.181646108627,0.870487928391,0.0644554197788,0.913805544376,0.230793893337,-0.00220000743866,-0.208059102297,-0.914860248566,-0.465049266815,0.71747392416,0.115155756474,1.86767935753,0.228403806686,0.162818297744,0.499385595322,-0.0615370571613,0.19723315537,-0.181151539087,-0.260490715504,0.292467862368,0.186049997807,-0.288679540157,0.879667401314,-0.289449989796,0.454266667366,-0.166955456138,-1.00591361523,-0.21543584764,-0.335400015116,0.108299970627,0.114550001919,0.692854225636,-0.582966566086,0.686789155006,0.0225121937692,-0.214624807239,1.00067532063,0.190060585737,-1.26127612591,-0.362768232822,1.21609997749
3108,-0.257997214794,0.646231532097,0.734612822533,-0.25131264329,1.25083267689,-0.614117264748,-0.227649986744,0.169364437461,1.04453599453,-0.106203883886,0.0697767436504,-0.228208959103,0.594131410122,0.454707056284,-0.277285784483,-0.157911092043,-0.174716696143,0.0274195335805,-0.204218789935,0.319849133492,-0.961044847965,-1.44099998474,0.950598299503,2.60810446739,-1.23619997501,-0.279066681862,-0.693260192871,0.924088954926,0.632666945457,-0.560299992561,-0.486949980259,-0.424700021744,1.12444651127,1.1006333828,-0.478709161282,1.30651128292,-0.167584568262,-0.216999292374,0.0554695874453,5.48544597626,0.866545557976,5.2404499054
1950,-0.175670608878,1.3973582983,0.54252821207,-0.300317585468,-0.560574293137,-0.186773210764,-0.0537499934435,0.126337081194,-0.614747405052,0.711141109467,0.625626385212,-0.212333023548,-3.57813405991,-0.154831454158,-0.324245929718,-0.351983308792,0.381708294153,-0.542665839195,-0.0359408669174,-0.150889366865,1.09220588207,-0.715200006962,-0.49482151866,-0.334274560213,-0.496949970722,1.08333337307,-0.563900232315,2.4588136673,-0.0147224515676,1.17180001736,1.63639998436,0.38014999032,-1.1853312254,-0.870166659355,-0.501176595688,-0.700112938881,-0.762378811836,0.691134750843,-0.650166749954,-0.922795295715,-0.769097805023,-0.942149996758
351,0.491236925125,-0.561802685261,-1.4486079216,0.166795164347,0.418272614479,0.278391957283,-0.0306999981403,-0.443960815668,0.091310761869,0.14301559329,0.69725048542,-0.814693689346,0.849393367767,-0.586656272411,-0.197304159403,-0.212613418698,0.671637535095,0.575207471848,-0.0500732511282,-0.190996572375,0.853881061077,-1.61160004139,-0.168458104134,0.063024610281,-0.333649992943,-0.247733324766,-0.613023757935,-0.452781319618,-0.806316375732,-0.167950004339,0.00034999998752,-0.306050002575,0.443432569504,0.545233309269,0.411889702082,-0.544279813766,-0.419242054224,1.15364694595,-0.75503218174,-2.38724946976,-0.363497078419,-0.461049973965
4846,-0.0759239345789,1.87752652168,-0.513191044331,0.0538847222924,0.0696647465229,0.0327041111887,-1.11714994907,-0.292443811893,-0.663473427296,1.20557034016,0.525264620781,0.298854440451,0.482287615538,0.190161883831,0.165819391608,-1.10116374493,2.29664707184,-0.909499585629,0.0823516920209,-0.149694055319,-0.482790589333,-0.451200008392,0.157804638147,0.376838564873,1.51104998589,-0.263066649437,-1.25716888905,1.04158139229,2.26971173286,0.104299992323,-0.777550041676,-0.714100003242,-0.215547949076,1.20070004463,0.774054765701,-0.517178952694,0.0774115920067,-0.0543633252382,1.02709472179,1.34680581093,-0.483482182026,-0.967350006104
1452,-0.322050035,1.27536320686,0.953976213932,0.403000175953,0.542862534523,0.407782405615,0.753149986267,0.335043430328,0.490148305893,-0.30981606245,-0.258540898561,0.31943166256,-1.99551653862,0.405715107918,-0.425707876682,0.479058355093,-1.27139103413,0.222404077649,0.214475288987,0.648904144764,-0.914346933365,-1.00730001926,-0.617138445377,-1.05944001675,0.575549960136,0.479533344507,0.422930568457,0.045207709074,-2.73454332352,0.136849999428,-1.22874999046,-0.189449995756,0.0195559263229,0.324800014496,-0.0150313749909,0.503517568111,0.6851375103,-0.394764512777,0.714027881622,1.27177464962,0.082315698266,0.115749999881
4776,-0.174825176597,0.294933229685,-0.444311261177,0.148326009512,-0.160130023956,-0.23643386364,0.0433000028133,0.271589040756,-1.42571091652,0.331433981657,1.03548204899,-0.609437644482,0.833224773407,-0.607196331024,-0.492074638605,0.108931943774,0.119739092886,-0.0362086445093,0.188538491726,-0.16729721427,1.79487133026,-0.499600023031,-1.20116889477,-1.08277606964,1.60014998913,0.500633299351,-0.300032675266,-0.742701649666,-1.17467594147,-0.45404997468,-0.276400029659,0.331049978733,-0.641561985016,-0.510699987411,0.460944086313,0.479883283377,-0.96077978611,1.40911710262,-0.241081833839,-0.0420952066779,2.56908774376,-1.08249998093
6908,-0.855875372887,1.16131651402,1.01713311672,-0.710513353348,-0.263859450817,3.5357837677,-0.928300023079,-0.111288778484,0.637750983238,-0.583560526371,-1.27138245106,0.245626568794,5.25848817825,0.467022687197,-0.0192539468408,0.437179625034,-0.0997936725616,-0.696572065353,-0.624540388584,0.510997414589,-0.418216884136,0.661599993706,1.38232636452,0.480452686548,0.312150001526,-0.640733361244,0.421292006969,1.12984371185,0.821300625801,1.04855000973,-1.14730000496,-0.352099984884,0.554289698601,-0.323466658592,0.469077169895,-0.125816628337,0.167673170567,-0.865649819374,0.340540528297,1.18961000443,-0.17872402072,-0.244500011206
672,-0.576620340347,0.840826928616,0.370990425348,-1.50378763676,0.947392225266,-0.141360074282,-0.853100001812,0.381350934505,0.684729278088,0.261721581221,0.179886758327,0.0074737071991,2.34444570541,-0.114014476538,0.147859871387,0.612092018127,-0.458705067635,-0.362145990133,-0.167696997523,2.00855278969,0.655895292759,0.123049974442,0.13045181334,-0.27766174078,0.173849999905,0.180433318019,0.0714005976915,-0.0175206884742,0.904088556767,-0.976700007915,1.68270003796,0.415350019932,0.598104536533,-0.553400039673,0.0928080230951,0.195305466652,1.44206774235,-0.694093227386,1.00271844864,-0.544749796391,0.315173327923,-0.776600003242
5710,-0.673632025719,1.32639360428,0.304529696703,-0.229619979858,0.857373535633,-0.321901291609,2.18650007248,-0.277297437191,0.601139783859,-0.547515034676,-0.655466377735,0.411707878113,0.593867480755,0.589950740337,-0.359430074692,-0.0174883194268,-0.617392778397,0.0945064052939,-0.712024509907,1.1198091507,-0.532477617264,0.578949987888,0.720093488693,0.651645720005,-1.83469998837,-0.126633346081,0.415174335241,-0.331449389458,0.370391786098,-1.00110006332,-0.101050019264,-0.793599963188,0.214912965894,-0.229033350945,0.680176377296,0.94233161211,-2.89231395721,-0.948761701584,0.629461050034,1.29307484627,0.278479278088,0.374350011349
2115,0.10398118943,0.691025495529,0.3747574687,0.886186122894,-0.176657706499,-0.0830692201853,-0.363949984312,0.370027452707,0.143276408315,0.603925824165,1.14207160473,0.36210116744,1.04064321518,0.255779922009,0.0853587239981,0.314894884825,0.515213727951,0.300924956799,0.455773323774,0.0305312946439,0.299966841936,-0.774850010872,-0.589894115925,-0.990951478481,0.928500056267,-0.444633364677,-0.322524905205,0.097445115447,0.0876392871141,0.107999995351,-1.27974998951,1.13054990768,1.03827691078,-0.727633357048,-0.659773230553,0.544574379921,-0.81734418869,0.860540747643,-0.469816446304,-0.4791007936,-0.574369549751,0.887050032616
7015,-1.42542743683,0.223720341921,-1.35236406326,1.71020889282,0.168159037828,-0.843753635883,-1.27829992771,0.217153340578,-0.517615497112,0.00847686827183,0.703020453453,-0.487349510193,2.06377315521,-0.307627081871,-0.447894066572,0.210569187999,0.0340378507972,-0.0865253433585,0.372659951448,0.044934540987,1.03494310379,-0.759700000286,-0.740797519684,0.280667871237,-0.0265000015497,0.439466685057,-0.383061498404,-0.303441882133,-0.787543416023,0.130049988627,-0.28639999032,0.384149998426,-0.388793975115,-0.46099999547,-0.202364251018,0.502632319927,-0.955859065056,0.57196354866,-0.393676817417,1.97273802757,0.839406013489,-0.241549998522
8726,-0.0950784236193,1.09497833252,-0.131553053856,-0.388148277998,-0.857155561447,-0.345977038145,-1.50945007801,3.25435233116,0.33232575655,-0.683233320713,-0.420894742012,0.18664483726,0.87869143486,1.07620978355,0.00787210464478,0.131353989244,0.0147871077061,-1.32274651527,-0.24463185668,-0.299091666937,-0.161815181375,1.11030006409,0.845854699612,-0.494701117277,-0.447999984026,0.627833366394,4.1655755043,0.239970266819,0.821732282639,1.45195007324,0.289400011301,-0.328500002623,1.94553112984,-0.117633342743,-0.123289562762,0.566367685795,2.04132342339,-1.57953178883,-0.603266000748,-0.0962554290891,-0.699742496014,0.349749982357
2185,-0.370534867048,0.0374208390713,-1.27751004696,1.24749469757,-0.255554080009,4.5185174942,-0.0706999897957,-0.238675147295,-0.713018774986,0.241456955671,0.801821768284,-0.259229511023,2.45554852486,-0.0252634957433,-0.405629336834,-1.02603113651,-0.495765447617,0.611456036568,0.821892499924,-0.392355978489,0.844729542732,-0.854699969292,-0.958993673325,4.80785989761,0.336950004101,-0.101900041103,-0.928404450417,-0.761479020119,-1.253942132,-0.0712999999523,-0.472950011492,0.19549998641,-0.545805096626,0.057333342731,0.998944878578,0.612371921539,-0.896778464317,1.09906315804,0.289191603661,-0.241083532572,1.34406530857,-0.930750012398
3315,0.0453165769577,0.135709673166,0.666412115097,0.810254812241,-0.223176732659,-1.5040589571,1.9553000927,0.158920317888,0.118270002306,-0.492390036583,-1.01044082642,-0.352188140154,-4.69943475723,0.106510207057,0.0297626182437,0.0695103853941,-0.183075472713,0.78742057085,-0.651480674744,-0.13461099565,-0.639117896557,-0.799499988556,0.493716955185,0.126680448651,0.575549960136,-0.0156333334744,0.284335136414,-0.0420344658196,3.05417227745,-0.7417999506,-0.000699999975041,-0.304849982262,0.408980578184,0.274833351374,0.707737624645,1.84976029396,0.077449798584,-0.755415260792,0.268217563629,1.81796872616,-0.0115251597017,0.362049996853
5289,-0.275600969791,1.33381080627,0.323193252087,0.111484363675,0.963190376759,-0.819153904915,1.42694997787,0.354956120253,0.343291580677,1.49801135063,1.30466604233,0.10735219717,2.54833173752,-0.284344524145,0.0206762477756,-0.261852264404,-0.0876746997237,-0.286960750818,0.893933773041,-0.198706284165,1.17755198479,-1.40429997444,-0.864093661308,0.47992181778,0.952250003815,0.106200009584,0.0203494764864,-0.591623604298,0.0227496251464,0.105549998581,0.0293500050902,0.488200008869,0.0514801293612,-0.804900050163,0.430708497763,0.541811227798,-0.713605284691,1.18999457359,0.188363596797,0.234581843019,-0.174127101898,-0.339149981737
868,0.188821226358,0.487112402916,-0.620783448219,0.0842087566853,0.185177356005,-0.749557375908,1.03325009346,-0.877013444901,-0.788992524147,0.062982738018,0.987013697624,2.00355625153,0.876548111439,-0.212045133114,-0.243371859193,0.0049860952422,0.124202996492,0.709172725677,1.00212228298,1.12207555771,-0.380589038134,-1.0054500103,-0.109479002655,-0.523094773293,0.148050010204,0.37203335762,-0.99192661047,-0.0877730250359,0.670703113079,0.334250003099,-0.482699990273,0.264949977398,-0.717410385609,-1.63616657257,-0.0199152231216,-0.830130517483,-0.385981827974,0.0214124023914,-0.268071115017,0.339635431767,0.41003215313,-0.655200004578
1677,0.778353452682,1.44940674305,0.0575934201479,0.924393773079,0.751911401749,-0.756557941437,-0.892249941826,0.217063948512,-1.21183800697,0.672294616699,0.805742323399,-0.0935753509402,2.94476103783,0.212659329176,-0.137696057558,-0.20007558167,0.70124143362,-0.270080953836,0.744769573212,0.242225199938,1.84570384026,-1.41760003567,-0.762545526028,-0.25738543272,-0.290800005198,1.43959999084,-0.914785444736,-0.543295621872,-1.27458178997,0.501999974251,0.343600004911,0.992400050163,-0.436976730824,0.223199993372,0.367097437382,0.188660115004,-0.404493898153,0.266140401363,-0.773788928986,-0.43492847681,0.0466251969337,-1.2009999752
7043,-0.150681436062,0.479400604963,-0.0976171791553,0.659452319145,0.154976397753,0.104884684086,0.379199981689,-0.102190136909,-0.797616243362,0.244776323438,0.997119605541,-0.0465544238687,2.76674056053,0.190386936069,-0.317867696285,0.0900603607297,0.0473316386342,0.337644964457,0.704079091549,0.08683770895,0.123487263918,-1.00664997101,-0.6158618927,-0.91171079874,0.547749996185,-0.380800008774,-0.541840851307,-0.234799787402,-1.21006512642,-1.13389992714,0.170149996877,0.650900006294,-1.05532479286,0.0463999956846,-0.338421940804,-0.195791572332,-0.696070730686,0.4619551301,0.315379828215,-0.211913079023,1.30305123329,-0.113300003111
5613,-0.423903048038,-0.00655966997147,-0.461122006178,0.183955192566,0.0385448783636,-0.180227249861,-0.238700002432,-0.0831763446331,-0.58134239912,0.719125032425,0.90420383215,-0.641373455524,2.79087305069,-0.0938729345798,-0.517207205296,-0.614574372768,-0.127583742142,-0.101473875344,0.903324604034,0.658594846725,2.04581046104,-1.34800004959,-0.719114899635,-0.603206336498,0.811850011349,-0.538766682148,-1.27210688591,-0.735040187836,1.58728289604,0.104549989104,0.286650002003,0.110900014639,-0.579730093479,-0.626466691494,-0.777980566025,-0.141535907984,-0.400147497654,1.54430794716,-0.0989722460508,-1.48925387859,0.170012816787,-0.196500003338
595,-0.643641293049,1.74257898331,0.702713012695,-0.793623566628,0.39625954628,1.00863945484,0.701149940491,0.670122861862,0.744120001793,-0.488484501839,-0.158959910274,0.144945949316,1.45155179501,0.250170767307,-0.236710309982,0.847527801991,0.148897379637,-0.607447564602,-0.703617095947,1.1336607933,-0.280809521675,0.572250008583,1.43715953827,0.202733188868,0.683300018311,-0.142366692424,0.696795344353,0.634211778641,0.12109208107,-0.829100012779,-0.561500012875,0.326900005341,0.593061387539,-0.198066651821,0.696864008904,0.726694405079,1.0162910223,-0.343919962645,-0.110535211861,1.11087226868,0.298972606659,-0.0806000009179
4793,-0.027002710849,1.19801270962,0.783422350883,-0.671113491058,-0.706764161587,-0.83844101429,-0.183800011873,-0.442562222481,1.0058324337,0.0610077232122,-0.289933115244,-0.194536492229,3.90845561028,-0.227234199643,-0.0848850682378,0.28019335866,-1.01978349686,-0.632168352604,0.0195333734155,0.741768836975,-0.278005450964,-1.05049991608,0.30858117342,6.29174757004,-0.683250010014,-0.392199993134,0.111037150025,0.0180673897266,0.970662951469,1.04550004005,-0.0609500035644,1.29439997673,0.480642795563,0.101800024509,-1.01203143597,0.2919280231,-0.392740398645,-1.17739391327,0.48749640584,5.40946769714,-0.619931638241,0.836800038815
2736,-0.615865588188,1.67949807644,-0.16636928916,0.690044820309,0.384076714516,-0.544793605804,0.836600065231,0.246298581362,-0.959392786026,0.61574369669,0.639895260334,-0.0663057565689,3.3148355484,0.203761190176,-0.0756646022201,0.254435122013,-0.03434259817,1.06002521515,0.0449088960886,0.0940868705511,0.533298611641,-0.632849991322,-0.617652654648,0.0158116817474,0.115049988031,-0.54240000248,-1.14410352707,-0.688597083092,0.410622596741,-0.110349997878,0.595600008965,0.446649998426,-0.439462959766,0.740000069141,-0.626283884048,0.538236856461,-0.742013454437,0.593906223774,-0.710325241089,-0.678696870804,0.553802132607,-0.446199983358
5290,-0.700922966003,0.199161797762,-1.18926405907,0.882842302322,2.06096100807,-0.160869255662,0.809050023556,0.184788614511,0.00069110840559,-0.123269021511,0.326495110989,-0.427915066481,-1.07532441616,-0.0992454811931,-0.09623734653,-0.753452897072,0.886496186256,-0.447007447481,0.90668708086,-0.761578202248,0.73200827837,-0.272450000048,-0.966040253639,-0.0773578807712,-0.85615003109,0.0332333445549,-1.0503077507,-0.679453372955,-0.467218279839,0.58134996891,-0.52144998312,-1.15464997292,-0.572855710983,-0.562533378601,0.996358156204,0.194734498858,-1.10412192345,0.821338534355,-0.893455147743,-0.723512113094,0.463484346867,-0.499799996614
6194,0.0,0.431870222092,-0.639654457569,0.0,-0.000149139581481,0.000331454793923,0.0,0.0,0.10186123848,-0.587786197662,-0.433035731316,-0.18489587307,-5.1065864563,1.01025390625,0.0980194956064,0.251508176327,-0.311823368073,0.0878019779921,0.0955845713615,-0.035047031939,0.110516577959,-0.00034999998752,-0.39361679554,0.0,0.480349987745,-0.492166697979,1.05022203922,-0.828003525734,-0.000357973505743,-0.00135000003502,0.00065000000177,-0.00200000009499,-0.907404065132,0.769299983978,-0.48201751709,-0.613112092018,0.206983551383,1.40966820717,0.405317306519,0.000247048941674,0.000212190643651,0.00034999998752
