rid,DOS022_VCAP_6H:BRD-K07431800-001-01-5:4.92,DOS022_VCAP_24H:BRD-K07431800-001-01-5:4.92,DOS045_A549_24H:BRD-K07431800-001-01-5:4.92,DOS045_HT29_24H:BRD-K07431800-001-01-5:4.92
5720,-0.56757080555,0.279129207134,0.546565413475,1.59230005741
466,-1.30825734138,0.789463758469,0.641855120659,0.091099999845
6009,-0.818148136139,0.402846515179,-0.448908209801,0.837599992752
2309,-0.055212944746,0.110091358423,0.875359416008,0.528599977493
387,-0.660312473774,0.32001388073,-0.808449745178,0.489800006151
3553,0.653407871723,-0.718856811523,1.07071566582,-0.505100011826
427,-0.382755160332,0.468385308981,1.32859098911,1.93099999428
5898,0.182758748531,-0.535556793213,1.34560501575,-0.75260001421
23365,-1.22118723392,0.430018037558,0.24154740572,0.765900015831
6657,0.426785647869,-0.889402985573,0.310964763165,-0.424899995327
5054,-0.236057817936,0.339404165745,0.024187579751,0.409000009298
3108,-0.371455073357,-0.451472431421,-2.58828020096,0.674499988556
1950,0.117578834295,-0.357674360275,0.32695120573,1.50049996376
351,1.35993146896,0.149267226458,-0.0949468463659,0.949500024319
4846,-2.09550642967,-0.361306071281,1.19599485397,0.99849998951
1452,-0.682566285133,-0.23828843236,-0.351446688175,1.63870000839
4776,0.191023916006,-0.585575163364,0.562679231167,-0.532100021839
6908,-0.815043866634,0.546864032745,-0.852721512318,0.316000014544
672,-0.444695144892,0.919101178646,0.468144118786,-0.958400011063
5710,-2.69912028313,-0.139952600002,-0.659692287445,0.584599971771
2115,0.6122584939,-0.175498455763,1.29111409187,0.172299996018
7015,0.767452120781,-0.598743319511,0.194322675467,0.590600013733
8726,-0.803387463093,0.513114988804,-0.392172753811,-0.412099987268
2185,0.554433822632,-0.930558145046,0.623632073402,-0.0846000015736
3315,0.624805212021,4.08591651917,-1.17813396454,-0.518199980259
5289,0.422992289066,0.565829992294,0.102559953928,0.0326999984682
868,0.435377687216,0.153841376305,1.88950872421,-0.061400000006
1677,1.65197861195,-0.0787850767374,1.13171875477,-0.0485000014305
7043,0.870991826057,1.28137052059,0.289109528065,-0.692900002003
5613,0.268398195505,-0.187557846308,0.195662885904,-0.546899974346
595,-0.555006861687,0.166708618402,-0.678335607052,0.076700001955
4793,0.419775903225,0.868130803108,-0.0650620684028,0.889900028706
