rid,CPC002_HA1E_6H:BRD-K78294846-001-02-5:10,CPC002_HA1E_24H:BRD-K78294846-001-02-5:10,CPC002_HCC515_6H:BRD-K78294846-001-02-5:10,CPC002_HCC515_24H:BRD-K78294846-001-02-5:10,CPC002_PC3_6H:BRD-K78294846-001-02-5:10,CPC002_PC3_24H:BRD-K78294846-001-02-5:10,CPC002_VCAP_6H:BRD-K78294846-001-02-5:10,CPC002_VCAP_24H:BRD-K78294846-001-02-5:10,CPC016_A375_6H:BRD-K78294846-001-02-5:10,CPC016_A549_6H:BRD-K78294846-001-02-5:10,CPC016_A549_24H:BRD-K78294846-001-02-5:10,CPC016_ASC_24H:BRD-K78294846-001-02-5:10,CPC016_HEPG2_6H:BRD-K78294846-001-02-5:10,CPC016_HT29_6H:BRD-K78294846-001-02-5:10,CPC016_MCF7_6H:BRD-K78294846-001-02-5:10,CPC016_MCF7_24H:BRD-K78294846-001-02-5:10,CPC016_NEU_24H:BRD-K78294846-001-02-5:10,CPC016_NPC_24H:BRD-K78294846-001-02-5:10,CPC016_SKB_24H:BRD-K78294846-001-02-5:10
5720,-0.14957395196,-0.17447784543,-0.211288660765,0.89966738224,-0.222841441631,-0.624453425407,0.45091855526,-0.120488211513,-0.0109106935561,-0.0275000035763,0.293001949787,-0.408635616302,0.0124333351851,0.68806874752,0.252176761627,-0.238658070564,1.03030622005,0.518915057182,1.07003343105
466,-0.192403674126,0.531612992287,-0.0181891042739,1.05200219154,0.142133161426,0.29263868928,0.381508827209,0.195346921682,0.763862073421,0.121250003576,0.226019352674,0.260397315025,-0.868499994278,1.04280543327,0.992981851101,-0.050729110837,0.799865543842,0.442290097475,0.319999992847
6009,0.143022820354,0.195764541626,1.88969922066,1.2334215641,0.307417333126,0.208635240793,1.2011244297,-2.58088111877e-05,0.00404460728168,0.31170001626,0.0321144983172,-0.867980659008,1.10916662216,0.291470885277,0.148719727993,0.0454625189304,-0.59003674984,0.172917485237,-0.188699990511
2309,0.415519922972,0.994211554527,-1.31849789619,0.415260970592,-0.42083388567,0.364242166281,0.125993281603,0.143012672663,0.031397216022,-0.284850001335,-0.321017295122,-0.36245149374,0.669400036335,-0.388170599937,-0.850533127785,0.194007471204,-0.511311352253,0.10049521178,0.0742000192404
387,0.595552206039,0.865331053734,0.17110748589,1.37967419624,-0.116649754345,-0.0203511714935,0.514842629433,0.776762366295,0.328819572926,0.233149990439,-0.462969779968,-1.20393240452,0.265000015497,-0.582409024239,-0.0553949698806,0.249504372478,-0.999109685421,0.444527745247,0.475600004196
3553,-0.0275505557656,-0.24138969183,-0.192962884903,-1.31387472153,0.0915975049138,0.603025972843,-1.71914100647,-0.76223886013,1.79159724712,0.88069999218,0.290126889944,0.571800887585,0.0752666890621,0.491066366434,0.52410286665,-0.418919593096,0.697548627853,-0.726531386375,0.0264333337545
427,0.0906976759434,0.723998963833,0.0235170032829,-1.02783417702,0.164891526103,0.366530805826,-0.474175184965,1.243501544,1.48227584362,-0.15245001018,0.230137348175,0.699015974998,0.684599995613,0.759974122047,-0.794692754745,0.0521364361048,0.148762762547,-0.55759871006,0.615033388138
5898,0.0729499459267,0.0891048312187,0.770272910595,-0.794389843941,-0.821256756783,-0.736916482449,-0.672094762325,0.295006513596,0.383030861616,-0.391600012779,-0.300965100527,-0.684852898121,0.0224999785423,-0.514807105064,-0.296027332544,0.365590363741,0.657580852509,0.406893461943,-0.837266683578
23365,-0.171751499176,-0.269702404737,-0.374549329281,-1.09294378757,-0.794791579247,0.275529533625,0.193748831749,-1.16239285469,1.05026006699,-0.5449000597,-0.97039604187,-0.316821366549,0.282866686583,-0.328882038593,-1.3954679966,-0.131551072001,0.631694078445,0.66677236557,-0.920666694641
6657,0.852690696716,0.162635058165,1.16645538807,-0.573363304138,0.53146725893,-0.472718209028,0.215446829796,-0.617565095425,0.849199235439,0.195799991488,0.342531055212,0.244030475616,0.191399991512,-0.0481370314956,0.0275323204696,-0.587180376053,-1.21517145634,-0.0542134344578,0.0491333417594
