rid,CPC009_A375_6H:BRD-A81233518-004-14-6:10,CPC009_A549_6H:BRD-A81233518-004-14-6:10,CPC009_A549_24H:BRD-A81233518-004-14-6:10,CPC009_HA1E_6H:BRD-A81233518-004-14-6:10,CPC009_HCC515_6H:BRD-A81233518-004-14-6:10,CPC009_HEPG2_6H:BRD-A81233518-004-14-6:10,CPC009_HT29_6H:BRD-A81233518-004-14-6:10,CPC009_MCF7_6H:BRD-A81233518-004-14-6:10,CPC009_MCF7_24H:BRD-A81233518-004-14-6:10,CPC009_PC3_6H:BRD-A81233518-004-14-6:10,CPC009_PC3_24H:BRD-A81233518-004-14-6:10,CPC011_A375_6H:BRD-A81233518-004-13-8:10,CPC011_A549_6H:BRD-A81233518-004-13-8:10,CPC011_A549_24H:BRD-A81233518-004-13-8:10,CPC011_HA1E_6H:BRD-A81233518-004-13-8:10,CPC011_HT29_6H:BRD-A81233518-004-13-8:10,CPC011_MCF7_6H:BRD-A81233518-004-13-8:10,CPC011_MCF7_24H:BRD-A81233518-004-13-8:10,CPC011_PC3_6H:BRD-A81233518-004-13-8:10,CPC011_PC3_24H:BRD-A81233518-004-13-8:10,CPC011_VCAP_6H:BRD-A81233518-004-13-8:10,CPC009_VCAP_6H:BRD-A81233518-004-14-6:10,CPC011_VCAP_24H:BRD-A81233518-004-13-8:10,CPC009_VCAP_24H:BRD-A81233518-004-14-6:10,CPD002_MCF7_24H:BRD-A81233518-004-11-2:10,CPD002_MCF7_6H:BRD-A81233518-004-11-2:10,CPD002_PC3_6H:BRD-A81233518-004-11-2:10,CPD002_PC3_24H:BRD-A81233518-004-11-2:10
5054,1.39935898781,0.104325950146,0.582199990749,-0.723623692989,-0.601228296757,-0.876001834869,0.0236999988556,0.346118152142,2.1670498848,-0.862152099609,-1.76002502441,-0.608933329582,0.0278744250536,-0.329750537872,0.626700043678,-0.69103372097,-0.201399996877,1.29520010948,-0.959816217422,-0.634633243084,0.207788810134,-0.768056988716,-0.30032813549,-0.347150027752,0.328587114811,2.36689805984,-0.337170273066,1.27666699886
3108,1.29370653629,-0.305301189423,-0.888249993324,-0.537694275379,-0.114170715213,0.911408424377,0.778233349323,0.165596991777,-0.575749993324,0.986917972565,-0.774488449097,0.0839999914169,-0.293956071138,-0.524245500565,0.12524998188,-0.652197241783,0.60205000639,0.251100033522,0.652253448963,-0.450681567192,0.0644028186798,0.0958921909332,-1.15036249161,0.128049969673,0.18512070179,-0.136392772198,-0.113864421844,-0.983478844166
1950,2.31330299377,0.676394939423,0.237700015306,-0.126466393471,0.539954066277,0.42703306675,0.550466656685,0.0539814457297,2.84730005264,0.649525403976,-0.0970734283328,0.635900020599,-0.137221127748,0.351531714201,1.27219998837,-0.922167479992,-0.452250003815,0.358950018883,0.817395985126,0.495825409889,2.44837737083,0.690903961658,0.639057219028,0.731299996376,0.791045546532,0.735551297665,1.80472266674,0.333835095167
351,0.0708513557911,-0.657355129719,-0.585299968719,-0.781388103962,-0.177515804768,-0.623588085175,0.591400027275,-0.575761318207,1.24749994278,0.848381280899,-1.74748575687,0.0677999854088,-0.0591895505786,0.558091104031,0.391149997711,-0.103317588568,-0.447099983692,0.277700006962,0.580415070057,0.817241191864,-0.367733031511,0.390581786633,-0.838177204132,1.25049996376,-0.13796928525,1.44285297394,0.446610212326,-0.57846647501
4846,1.53732836246,0.441393733025,2.44079995155,0.311912059784,-0.147364094853,-0.0789921060205,0.113300025463,-0.791201651096,1.13935005665,0.0895290225744,0.745240032673,-0.490000039339,0.0770424827933,-0.250080645084,-0.159199997783,0.904969871044,0.805899977684,-0.219550013542,1.03207468987,0.282650887966,-0.482430309057,-0.244977474213,-0.0420214831829,-0.168325006962,0.255190938711,-0.4893258214,-1.05184137821,-0.0449856929481
1452,-1.7600158453,-0.620353400707,-1.00109994411,-0.548335194588,-0.117453634739,-1.3924908638,0.520066678524,-0.028863415122,1.03415000439,-0.786998271942,0.347812622786,-0.173100009561,0.107720270753,0.362151920795,0.402250021696,0.4419080019,-0.496349990368,0.042199999094,-2.36421060562,0.323158711195,0.91670781374,1.54538786411,-0.186422526836,-0.922625005245,-1.27211868763,1.03368186951,0.179535493255,-0.371653288603
4776,1.24651634693,0.202489256859,-0.708599984646,-0.459582597017,-0.477640777826,-0.353975743055,0.253066658974,-0.176203131676,2.34189987183,1.71937441826,-0.431325048208,1.05756664276,0.344262421131,0.366783350706,0.372550010681,-0.548905849457,-0.0873999893665,0.495900005102,0.216118127108,0.284207940102,-0.0537566840649,-0.243117615581,0.605999529362,0.122600018978,-0.194585174322,-1.12831318378,-1.0741738081,-1.20756196976
6908,-0.0559628605843,-0.920159816742,0.363000005484,0.836764931679,1.14953708649,0.410930722952,0.190866678953,-0.210994541645,1.69274997711,-1.0387121439,1.06353247166,0.504666686058,-0.0143451541662,0.353411793709,-0.221000000834,-0.144824489951,0.101499989629,-0.445950001478,-0.686301648617,0.342268705368,0.349247455597,1.18133640289,-0.0747434794903,-0.0928499996662,1.01778495312,1.6931552887,0.624110877514,1.06247067451
672,-0.0343146324158,-1.150624156,0.748099982738,-0.271201342344,0.263933241367,0.48663598299,0.228066623211,-0.00243243575096,-1.50520002842,-0.0014761951752,0.606976389885,0.186466664076,0.642647862434,0.0736148431897,-0.267949998379,-0.379488140345,-0.838099956512,0.710399985313,-0.246210277081,-0.15419216454,0.410252213478,-0.310133963823,0.321400910616,-0.811049938202,-0.036843419075,0.532794952393,0.345680356026,0.0058519653976
5710,-2.06751656532,-0.378182649612,-0.675899982452,-0.523276865482,0.59620654583,-0.944258928299,-0.397866666317,-1.00979316235,0.891250014305,-0.618975639343,0.393501341343,0.262933343649,-0.417431771755,-1.47003114223,0.371250003576,0.167770236731,0.317449986935,-0.922200024128,-1.20751810074,-0.521424293518,-0.159659564495,-0.109104044735,-0.426908791065,0.150775000453,0.925107955933,0.406021773815,-1.21689391136,-0.823072910309
2115,1.25040614605,-0.556033909321,0.584049999714,-0.338238716125,-0.71239221096,-0.848836183548,0.787000060081,0.989552497864,2.40135002136,-0.522923707962,0.61239862442,-0.322900027037,0.217296883464,-0.0600768998265,0.605849981308,-1.05417919159,0.643750011921,-0.536899983883,0.463822185993,0.48075735569,0.00213280320168,-0.602700471878,-0.110119521618,0.0839750170708,-0.50878739357,-2.65814423561,-1.51697802544,1.10168230534
7015,0.969517946243,1.25381541252,-0.519800007343,0.363629341125,-0.098016679287,0.239284485579,0.223133325577,-0.37587928772,3.55509996414,0.455051243305,-0.988188505173,0.603533327579,-0.0248738005757,0.271252602339,-0.289599984884,-0.529463112354,0.143799990416,0.958250045776,-0.958018779755,-0.124368399382,0.469681829214,0.465456932783,0.58459854126,-0.319924980402,1.06179606915,0.25482532382,2.77040433884,-1.45037484169
8726,0.0531430840492,-1.00100517273,1.6875,-0.640500426292,1.03869473934,1.08921217918,0.586600065231,0.668131232262,-3.10979986191,-0.41767847538,-0.667552709579,-0.0385333895683,-0.413741260767,0.130807176232,-0.298050016165,-1.70324277878,-1.07590007782,-0.160899981856,0.876056134701,0.502443671227,0.0640797317028,0.700530767441,0.450741887093,-1.25059998035,-0.388612031937,-1.18775177002,-0.975856244564,0.728594183922
2185,1.10739994049,-0.334646582603,-0.977550029755,0.0807943791151,-0.652475118637,0.0954293757677,0.389666646719,0.262843847275,2.82710003853,0.697957515717,-0.0735024288297,-0.0457333177328,0.201615810394,0.546694040298,0.526149988174,-0.749596953392,-0.0327999889851,0.367650002241,0.480027526617,-0.292093634605,-0.501509308815,-0.22998072207,0.488793730736,-0.203100055456,0.0364798903465,-2.18839693069,-0.301077723503,-0.6907081604
3315,0.456617921591,0.14280807972,0.332549989223,0.521650791168,0.239590704441,-0.17589648068,0.435400009155,0.417047172785,0.000349998474121,0.11653624475,0.060474447906,0.648666679859,0.468902856112,-0.414144724607,0.0744500011206,-0.0066856816411,0.646149992943,0.0544500052929,-0.12409119308,-1.57185280323,-0.212318792939,-0.477656751871,-0.417272895575,-0.349925041199,-0.252713412046,-0.465841621161,-0.863451361656,0.349191844463
5289,2.30729150772,-0.569205224514,0.644899964333,0.414255797863,-0.252277612686,0.0484453067183,-0.852333366871,-0.396644771099,1.39440000057,-0.268429338932,0.186016976833,0.927466750145,-0.235022142529,-0.274056971073,-0.735700011253,0.550641953945,-0.280750006437,-0.0663999915123,-0.390431940556,-0.341098546982,-0.524339079857,-0.041263692081,0.40823417902,0.4830750525,-1.3801445961,-1.61874938011,0.108728602529,-0.35072851181
868,0.936779081821,-0.373033702374,0.322049975395,0.16736420989,-0.540724873543,0.958239614964,0.215900033712,-0.0602785237134,1.52384996414,0.0100584961474,-0.409936964512,1.09366679192,1.08183789253,0.229513272643,0.388049989939,-0.486125916243,-0.479050010443,-0.000799998641014,2.01010727882,-0.880855083466,-0.637309968472,-0.513669490814,0.383060008287,0.367699980736,0.0895178616047,-0.905117750168,0.348236083984,-0.612905442715
1677,1.84634518623,0.643677353859,0.82539999485,0.746025502682,0.457431137562,0.0490407384932,0.561766684055,0.145038694143,3.88140010834,-0.369621038437,-0.884283542633,1.34703338146,0.361328661442,0.446138083935,0.0672000050545,-0.518675863743,-0.211699992418,0.927799999714,0.577476263046,0.390987932682,0.350832253695,0.507535338402,0.574267923832,0.0535500049591,0.411192566156,-0.767310976982,1.70595633984,-0.468976199627
7043,2.03790664673,-0.46804407239,-0.239800006151,-0.276072323322,-0.893687665462,-1.04074931145,0.580300033092,-0.0680913850665,2.98864984512,1.49200725555,-0.468214273453,-1.72703337669,1.3169028759,0.222510352731,0.714550018311,-1.19684791565,-0.231300011277,0.165199995041,0.329101383686,0.117393963039,-0.324157774448,-1.57605278492,0.448727458715,-0.198949992657,-0.313668549061,-2.1764986515,-2.3458366394,-0.996255278587
5613,1.02959823608,0.726839661598,-0.0975999832153,-0.108205117285,-1.36487948895,-0.323518633842,0.444900006056,-0.147147297859,2.91669988632,-0.00346385641024,-1.39591789246,0.976099967957,1.24053168297,0.648059248924,0.705749988556,-0.991034626961,0.268400013447,0.53719997406,-1.12100613117,0.515437364578,-0.120766654611,0.331964045763,0.12192286551,0.106149971485,-0.229436770082,-0.889619231224,1.71717631817,-0.584944009781
595,0.389967083931,0.63051199913,-0.0646499991417,0.567679524422,-0.0979551523924,0.347026765347,0.857866644859,0.307267904282,-0.0974499881268,-1.08738148212,0.00921410880983,0.33679997921,-0.301661968231,-0.145320266485,-0.681749999523,-0.27766931057,-0.471650004387,-0.245199993253,-0.0525746308267,-0.642476797104,-0.479084640741,0.86873114109,-0.0761543512344,0.312625020742,-0.171861976385,0.62377846241,-0.789813399315,0.457728743553
4793,1.51748585701,-0.581607997417,-0.324349999428,0.791369795799,1.14063644409,1.38772761822,0.530000030994,0.602940440178,3.25780010223,-1.49680292606,-0.576408445835,1.04386675358,-0.207837641239,0.418514579535,-0.342949986458,-0.610192775726,0.853250026703,-0.232000008225,0.790948629379,-0.769463658333,-0.55304890871,0.596000790596,-0.311430215836,0.964150011539,1.41001486778,-1.00415050983,-0.433828681707,0.103474274278
2736,1.44846367836,0.0811940804124,-0.82640004158,-0.407463997602,-0.749701142311,0.0227367896587,0.186733305454,-0.634688436985,3.54544973373,0.648788273335,-0.634702205658,0.34703335166,0.971484899521,-0.578549742699,0.795049965382,-0.163687109947,0.411099970341,0.0398499816656,-0.60674059391,-0.509408354759,-0.179512411356,-0.61157733202,0.16262832284,2.99975013733,-0.661713123322,-1.283618927,-1.07522034645,-0.93951356411
5290,0.686500787735,0.101256817579,-0.300599992275,-0.0654534474015,0.610738158226,0.160130381584,0.671900033951,-0.176355883479,1.07914996147,0.376438617706,-0.545376121998,-0.245666652918,0.10265763849,2.10402417183,0.210099995136,-0.67814218998,-0.455199986696,0.302949994802,0.145625323057,-0.167683392763,-0.532081007957,0.247792929411,0.0850343704224,0.254150003195,0.345279335976,-0.641206741333,0.715722978115,-1.25895416737
6194,-0.000825195049401,0.335306912661,-0.256099998951,0.114496789873,0.0,0.0,0.0615999996662,0.0,-1.27279996872,-0.347289085388,-0.85805362463,-0.202133342624,0.000699999975041,-0.389277338982,0.000699999975041,0.0818204954267,1.27645003796,-0.068200007081,0.379033029079,-0.562138319016,-0.257450401783,0.135631367564,-1.31096100807,0.0852750018239,-0.312122523785,0.221948519349,0.518504858017,-0.559358239174
1676,0.544398069382,-0.204834252596,0.0126499533653,0.160206675529,-0.70326590538,-0.826506853104,-1.14903342724,0.11281375587,2.3341999054,1.71538889408,-0.413259863853,0.525866687298,0.616411626339,0.5963088274,0.869400024414,-0.484347701073,0.0516000017524,0.64209997654,-0.26347014308,0.0498104915023,0.469906538725,-0.498352050781,0.947177350521,-1.52799999714,-0.336706757545,-0.949465334415,-1.74560189247,-1.241969347
23512,-0.182787492871,-0.143317639828,0.961249947548,0.234061777592,0.901729524136,-1.10089755058,0.103900015354,0.82211458683,1.86089992523,-1.20502948761,0.670359611511,0.743100047112,-0.314584374428,0.986654698849,-0.251899987459,0.982563436031,0.20870000124,0.547200024128,-0.18338394165,-0.0894555822015,0.277806758881,-0.71400141716,-0.179422944784,-0.466649979353,-1.32198548317,-0.378121227026,-0.145728856325,0.637488484383
148022,2.97325921059,0.245250314474,0.617500007153,-0.187647759914,0.337292790413,-0.407535910606,0.265799999237,-1.07200157642,1.19959998131,-0.450593531132,0.519103169441,0.566333353519,1.75831651688,0.317890405655,0.164950013161,-0.638360738754,0.272549986839,0.485100030899,-0.915441393852,-0.639591872692,0.028785340488,-0.434035301208,0.181121855974,-0.223775014281,-1.55143785477,5.16006994247,-0.876208901405,-0.470135807991
1906,0.646037697792,0.351627349854,1.23245000839,0.0367690958083,-0.489165276289,-0.0712158381939,0.473299980164,-0.0521674975753,0.237550020218,0.619812071323,-1.09740006924,0.40419998765,1.81116294861,0.198473036289,0.18599998951,-0.177840977907,-0.0703500062227,0.827250003815,-0.152869358659,0.140439599752,-0.0711079537868,-0.0191778838634,1.123873353,-1.18390011787,-0.0247815400362,-0.33623534441,-0.685596168041,0.613639056683
8878,-1.98618412018,0.00881987810135,-0.0522000193596,-0.503644347191,-0.587385416031,-0.624986886978,-0.763999938965,0.507546961308,0.0786999985576,-0.468180418015,-0.677770495415,0.0585666894913,-0.210445433855,0.24192084372,-0.738449990749,1.47015106678,-1.02974998951,-0.14755000174,-0.303755372763,-0.724135279655,-0.500261664391,-0.20193657279,0.0010601170361,0.37190002203,-0.893766880035,0.0679931342602,-0.635602414608,0.235722288489
3091,-0.170464336872,-0.673436522484,0.566699981689,0.186992570758,-1.35468816757,-0.173526778817,0.790366649628,-1.5091291666,0.113949999213,0.276856273413,-0.321018189192,0.249366685748,0.745097279549,-1.5062161684,-2.05334997177,1.1926279068,-0.804850041866,1.0448499918,-0.920004606247,-0.505582094193,0.425605118275,0.881921947002,0.679200470448,0.202774986625,-1.50081324577,0.128097474575,-0.0169223845005,-0.621194243431
5743,2.31277751923,-0.165733888745,-0.107450008392,-0.404607772827,1.40265524387,0.436810612679,0.14333333075,0.476284235716,1.09144997597,-0.82037115097,-0.481341719627,0.430500030518,0.106202639639,0.617282688618,0.230750009418,-0.0519036203623,0.0453999936581,0.245800003409,-0.684195160866,0.113100424409,0.507857918739,0.985721349716,0.378248691559,0.620575010777,0.115544900298,-0.615610003471,6.46596002579,-0.287371963263
5321,0.352463454008,0.0605160295963,-0.187450006604,-0.0338914096355,-0.460116505623,0.423156410456,0.241833344102,0.323800265789,0.76994997263,1.04540574551,-0.166647389531,0.158533334732,-0.514992952347,0.373937189579,0.629850029945,0.341627448797,-0.182399988174,0.619750022888,0.814992666245,0.186490878463,0.320039659739,0.939553558826,0.446958720684,-0.523649930954,0.0184706822038,0.031943500042,0.0385765433311,-1.72650790215
4144,0.447382688522,1.29540300369,-0.589450001717,0.826688528061,-0.202370882034,-0.128060564399,-0.511966705322,0.0389840602875,2.48895001411,0.440687358379,1.49368357658,-2.62186670303,-0.297453552485,-0.0768301486969,0.027999997139,0.23462934792,0.837149977684,0.676400005817,0.588625431061,0.745893239975,-0.078265465796,-0.406040817499,0.368922472,0.20762501657,0.713506519794,0.208349704742,0.512771308422,-3.32479906082
1981,1.54106962681,0.364565253258,-0.823300004005,-1.46619129181,0.475319385529,1.42849254608,0.253300011158,-0.928567886353,2.08480000496,-0.324868679047,0.890302419662,0.25,-0.181079894304,-0.134526863694,0.139499992132,3.35560727119,0.0226000025868,0.972149968147,0.482346534729,-0.138113230467,2.51852941513,0.77392989397,1.08538293839,2.38674998283,0.860376238823,0.692484557629,-0.337694644928,0.396389305592
695,3.73250794411,-0.0625101327896,-0.730100035667,-0.0783223509789,-0.463614881039,-0.738186180592,0.600766658783,-0.497265309095,0.0515999794006,-0.974601924419,1.13698351383,-0.599266707897,0.249372273684,0.225814640522,0.262099981308,0.0318263471127,-0.299250006676,-0.420650005341,-0.172201663256,0.413990825415,-0.33040162921,-0.273001909256,-0.618189394474,0.0522749982774,-0.1942923069,-0.453939914703,-0.233322888613,1.50100469589
10398,0.860470294952,-0.422903478146,-0.621299982071,-1.21814954281,-0.708226382732,0.130352541804,-0.0241666566581,-0.0541791319847,2.49729990959,-0.392462939024,-0.989267468452,0.161800026894,0.303064823151,-0.000537142157555,0.426299989223,-0.571137011051,-0.287999987602,0.245600014925,-0.859933614731,0.0327130630612,-0.43192371726,-0.159237518907,0.603837490082,-0.668524980545,0.0242691487074,-1.8407741785,-0.786450982094,-0.0741277486086
5708,0.507779896259,0.252319097519,-1.1290500164,-0.0992652475834,-0.805797696114,0.491533756256,-2.28783321381,-2.05643391609,2.92689990997,0.691474676132,1.11951136589,0.0965333282948,0.638140499592,0.785762727261,0.640550017357,0.156324401498,0.474750012159,1.16375005245,-0.333797216415,0.654076635838,0.284702301025,-0.727388203144,1.04372704029,0.936550021172,0.592772126198,1.64579200745,-0.159054681659,0.191545516253
1213,-0.501002907753,-2.44474434853,0.862749993801,-0.361530125141,0.238775759935,0.259561926126,-0.242266699672,-0.111248910427,-1.23115003109,-0.324692368507,0.568828821182,-0.488933354616,0.0650210306048,0.206748187542,0.136950001121,-0.720681428909,-0.664449989796,-0.186500012875,1.10924422741,-0.273586630821,-0.311527431011,0.0927987992764,-0.255700618029,0.417025059462,0.956459760666,0.54488581419,-0.591988563538,0.0286847949028
226,-1.04885041714,-0.476732671261,0.396549999714,-0.542278468609,0.800728261471,-0.638066470623,0.263700008392,0.161464214325,0.885599970818,-0.250471621752,0.117773629725,-0.229933336377,0.388698905706,0.271384894848,-0.132349997759,0.282170861959,-0.472549974918,-0.682500004768,-0.699260056019,-0.420850813389,-0.18976123631,-0.686071872711,0.486604332924,-0.495100021362,0.44190788269,0.898793458939,-1.90699672699,-1.45414113998
6777,3.31101942062,-0.264136880636,-1.18400001526,0.679953455925,0.42755150795,-0.144913375378,0.138433396816,-0.63718444109,-0.463699996471,-0.755619347095,0.0454169772565,-0.173166662455,-0.929745137691,-1.63846254349,0.661800026894,-0.121345087886,-0.295050024986,-0.618099987507,0.468046754599,-0.04807472229,-0.0198231264949,0.0660254508257,-0.0306213647127,-0.222100019455,-0.783322036266,0.832505345345,0.0104115232825,1.14369940758
2113,0.190727770329,-0.297421216965,-0.408800005913,-0.781071186066,-0.662080645561,-0.757121086121,0.198100015521,0.00225502252579,3.24764990807,-0.164141178131,0.279259264469,-0.225033313036,-0.291698098183,0.279779851437,0.703350007534,-1.49765014648,-0.319150000811,-0.128049999475,-0.558644771576,0.0770765542984,-0.304300308228,-0.574640572071,0.307055443525,-0.424624979496,-0.337584078312,-2.33843040466,-1.44562852383,-0.194784447551
3329,-0.278649479151,0.464752227068,-0.0546499937773,-2.19627380371,0.165750101209,-0.0287580341101,0.426200002432,-0.149610042572,-3.31300020218,-0.506300389767,0.335202276707,0.291100025177,-0.161484569311,-0.0166991725564,0.753550052643,0.653571426868,-0.168500006199,-0.00860001146793,0.977714598179,-0.283138394356,0.4619782269,-0.455951064825,0.286386102438,-0.649924993515,-0.456752121449,0.652083039284,-2.32582211494,0.31077080965
1050,1.97937726974,0.572583913803,-0.786550045013,1.1639418602,0.538485467434,0.727075815201,0.896033346653,0.377837359905,1.86880004406,-0.332541853189,-0.119048476219,0.205266654491,-1.57250535488,-1.50157678127,0.0,0.409494400024,0.332499980927,-0.710850000381,-0.409935683012,0.272888123989,0.263135969639,-0.994532704353,-0.718018770218,-0.528174996376,1.11578607559,1.06290268898,3.91590189934,1.1313624382
9491,0.440378367901,2.07924032211,-0.247799992561,0.619747579098,0.213122621179,1.06750524044,1.17513334751,0.474845647812,2.00874996185,0.894586801529,-0.567388176918,0.346699982882,0.141200453043,0.161142349243,1.16995000839,-0.0805224478245,-0.563950002193,0.636449992657,0.978231430054,-0.102209642529,-0.427422583103,0.489660739899,0.705160737038,0.0596250146627,0.222025454044,-0.61925047636,-0.00208833813667,-0.428650259972
22926,-1.70935380459,-0.668140470982,-1.15534996986,-0.832894146442,-1.30218374729,-0.901043474674,0.38616669178,0.0646921396255,0.365850001574,-0.428928911686,0.303532421589,-0.0957000553608,-0.1280670017,0.735887169838,-0.0127500295639,-1.39184427261,-0.19335000217,0.222599998116,-0.932256817818,0.0925998389721,-0.387549370527,-1.6894865036,0.590510845184,0.0733250081539,-0.715533494949,-0.649608254433,-0.265777260065,0.669296562672
5899,1.37791728973,-0.432771027088,-0.842149972916,-2.14619803429,0.361447691917,0.315999180079,-2.39100003242,-1.13546597958,2.62229990959,-1.03966104984,0.422895312309,1.19073343277,-0.165152192116,0.139547735453,-0.171949997544,-0.226467102766,-0.343549996614,1.27890002728,-0.764470338821,-0.444915950298,0.111451543868,-1.3583984375,-0.0465393066406,0.339950025082,1.63569760323,0.0809673070908,0.81588691473,0.71158605814
