rid,DOS023_VCAP_6H:BRD-K40121369-001-01-4:5,DOS023_VCAP_24H:BRD-K40121369-001-01-4:5,DOS052_A375_24H:BRD-K40121369-001-01-4:5,DOS052_A549_24H:BRD-K40121369-001-01-4:5,DOS052_HT29_24H:BRD-K40121369-001-01-4:5,DOS052_MCF7_24H:BRD-K40121369-001-01-4:5
5720,-1.2796227932,-3.30485010147,-0.131750017405,-0.331149995327,-0.364500015974,-3.03964996338
466,0.807174324989,-1.64034998417,0.572399973869,-0.474950015545,0.958199977875,-2.70100021362
6009,-0.246803760529,0.959350049496,0.882099986076,-0.813450038433,-0.820599973202,0.11044999212
2309,-0.442607551813,0.683849990368,0.513599991798,-0.915199995041,-1.047549963,1.67394995689
387,0.537844359875,1.8928000927,1.05665004253,0.297849982977,-1.24259996414,-0.363550007343
3553,-0.0391639769077,-1.14800000191,0.623049974442,-0.863300025463,-1.61315000057,0.398999989033
427,0.955525696278,-0.19810000062,1.93465006351,-0.00435000658035,-0.185300007463,0.946799993515
5898,-0.521048665047,-0.739750027657,-1.06799995899,-1.44735002518,0.543550014496,-2.02845001221
23365,-0.729381263256,1.04224991798,2.46064996719,1.40834999084,-1.53430008888,1.38295006752
6657,0.2791428864,0.591849982738,-0.810850024223,-0.284449994564,-0.346700012684,1.52955007553
5054,-0.0524310991168,-0.13275000453,0.431400001049,0.507550001144,0.397350013256,-0.456349998713
3108,0.0977437496185,2.0109000206,1.25279998779,-1.02480006218,2.56654977798,2.85045003891
1950,0.747420012951,0.604350030422,-0.304849982262,0.758650004864,-0.244249999523,0.788949966431
351,-1.32933068275,-3.88505005836,0.472000002861,0.817149996758,0.401799976826,2.18959999084
4846,0.49123519659,-0.524450004101,-0.900599956512,-0.733349978924,-0.819100022316,-0.479950010777
1452,0.302063345909,0.524250030518,-2.2023999691,0.0834000110626,-0.454400002956,-1.53940010071
4776,0.0740377306938,-0.861100018024,0.667750000954,0.930850028992,-0.556450009346,0.412649989128
6908,-0.416419446468,-1.71689999104,-0.779199957848,-0.749850034714,-2.34735012054,-0.445200026035
672,-0.384693205357,-2.19635009766,-0.376149982214,-0.96044999361,-0.302999973297,0.245949983597
5710,-1.56204640865,-1.31945002079,0.337100028992,0.0200999975204,-2.43619990349,-0.0817999839783
2115,0.204060360789,0.643299996853,0.297950029373,-0.0925500020385,1.29194998741,2.63905000687
7015,0.71476149559,0.603600025177,0.274499952793,-1.08229994774,-0.709699988365,0.647850036621
8726,-0.115603744984,0.0900000035763,0.527500033379,-0.606950044632,0.485949993134,-1.21035003662
2185,0.836143493652,0.535050034523,-0.264999985695,0.263300001621,1.81710004807,0.642899990082
3315,0.868863105774,0.534600019455,-1.15639996529,-0.321550011635,-1.21195006371,-0.404049962759
5289,0.370589822531,-0.763549983501,-1.16754996777,-2.08410000801,-3.56379985809,-1.8152500391
868,-0.225982233882,0.264600008726,0.564199984074,-1.75975000858,-0.669200003147,0.0063000023365
1677,-0.0214043855667,-1.7947999239,-0.582700014114,0.598500013351,0.509099960327,0.398350000381
