rid,RAD001_A549_6H:BRD-K11153516-001-01-4:10,RAD001_A549_6H:BRD-K11153516-001-01-4:3.3333,RAD001_A549_6H:BRD-K11153516-001-01-4:1.1111,RAD001_A549_6H:BRD-K11153516-001-01-4:0.3704,RAD001_A549_6H:BRD-K11153516-001-01-4:0.1235,RAD001_A549_6H:BRD-K11153516-001-01-4:0.0412,RAD001_A549_6H:BRD-K11153516-001-01-4:0.0137,RAD001_A549_6H:BRD-K11153516-001-01-4:0.0046,RAD001_A549_6H:BRD-K11153516-001-01-4:0.0015,RAD001_HCC515_6H:BRD-K11153516-001-01-4:10,RAD001_HCC515_6H:BRD-K11153516-001-01-4:3.3333,RAD001_HCC515_6H:BRD-K11153516-001-01-4:1.1111,RAD001_HCC515_6H:BRD-K11153516-001-01-4:0.3704,RAD001_HCC515_6H:BRD-K11153516-001-01-4:0.1235,RAD001_HCC515_6H:BRD-K11153516-001-01-4:0.0412,RAD001_HCC515_6H:BRD-K11153516-001-01-4:0.0137,RAD001_HCC515_6H:BRD-K11153516-001-01-4:0.0046,RAD001_HCC515_6H:BRD-K11153516-001-01-4:0.0015,RAD001_MCF7_6H:BRD-K11153516-001-01-4:10,RAD001_MCF7_6H:BRD-K11153516-001-01-4:3.3333,RAD001_MCF7_6H:BRD-K11153516-001-01-4:1.1111,RAD001_MCF7_6H:BRD-K11153516-001-01-4:0.3704,RAD001_MCF7_6H:BRD-K11153516-001-01-4:0.1235,RAD001_MCF7_6H:BRD-K11153516-001-01-4:0.0412,RAD001_MCF7_6H:BRD-K11153516-001-01-4:0.0137,RAD001_MCF7_6H:BRD-K11153516-001-01-4:0.0046,RAD001_MCF7_6H:BRD-K11153516-001-01-4:0.0015,RAD001_MCF7_24H:BRD-K11153516-001-01-4:10,RAD001_MCF7_24H:BRD-K11153516-001-01-4:3.3333,RAD001_MCF7_24H:BRD-K11153516-001-01-4:1.1111,RAD001_MCF7_24H:BRD-K11153516-001-01-4:0.3704,RAD001_MCF7_24H:BRD-K11153516-001-01-4:0.1235,RAD001_MCF7_24H:BRD-K11153516-001-01-4:0.0412,RAD001_MCF7_24H:BRD-K11153516-001-01-4:0.0137,RAD001_MCF7_24H:BRD-K11153516-001-01-4:0.0046,RAD001_MCF7_24H:BRD-K11153516-001-01-4:0.0015,RAD001_PC3_6H:BRD-K11153516-001-01-4:10,RAD001_PC3_6H:BRD-K11153516-001-01-4:3.3333,RAD001_PC3_6H:BRD-K11153516-001-01-4:1.1111,RAD001_PC3_6H:BRD-K11153516-001-01-4:0.3704,RAD001_PC3_6H:BRD-K11153516-001-01-4:0.1235,RAD001_PC3_6H:BRD-K11153516-001-01-4:0.0412,RAD001_PC3_6H:BRD-K11153516-001-01-4:0.0137,RAD001_PC3_6H:BRD-K11153516-001-01-4:0.0046,RAD001_PC3_6H:BRD-K11153516-001-01-4:0.0015,RAD001_PC3_24H:BRD-K11153516-001-01-4:10,RAD001_PC3_24H:BRD-K11153516-001-01-4:3.3333,RAD001_PC3_24H:BRD-K11153516-001-01-4:1.1111,RAD001_PC3_24H:BRD-K11153516-001-01-4:0.3704,RAD001_PC3_24H:BRD-K11153516-001-01-4:0.1235,RAD001_PC3_24H:BRD-K11153516-001-01-4:0.0412,RAD001_PC3_24H:BRD-K11153516-001-01-4:0.0137,RAD001_PC3_24H:BRD-K11153516-001-01-4:0.0046,RAD001_PC3_24H:BRD-K11153516-001-01-4:0.0015
5054,0.491039246321,0.392105311155,0.0290023982525,-0.303476333618,1.02336418629,1.31456208229,-0.0996333658695,-0.0734966248274,0.332233011723,-0.144530490041,-0.345811903477,0.198433354497,-0.618059635162,0.0228455066681,0.0253054536879,-0.134163379669,0.799086511135,-0.46276062727,0.120449997485,1.57429993153,0.456999957561,-0.0819000005722,1.42820000648,0.318500012159,1.64310002327,-0.267049998045,1.83174991608,1.19490003586,0.578199982643,-0.93900001049,-0.537800014019,-1.24849998951,-0.0309999994934,0.522000014782,1.37820005417,0.999800026417,1.39655005932,-0.598349988461,0.0453999936581,1.05920004845,-0.320949971676,0.71590000391,0.968450009823,-2.68635010719,-2.98609995842,0.459600001574,0.641300022602,-0.024299999699,0.434500008821,-1.08539998531,-0.400700002909,0.567399978638,0.71280002594,-1.14709997177
3108,-0.583543658257,0.191478595138,0.482676684856,0.891637742519,0.253579884768,-0.362510830164,-0.856100022793,0.138956308365,0.0590520314872,-0.0586261153221,-0.880906760693,0.760230004787,-0.121706672013,-0.656654417515,-0.341918408871,-0.707919180393,0.0293025970459,-1.10521936417,-0.341400027275,0.105250000954,-0.277649998665,0.858600020409,0.487200021744,-0.189949989319,-0.176449999213,0.0248000025749,0.185900002718,0.356999993324,0.428200006485,-0.150099992752,0.0,-2.4835999012,-1.53310000896,0.0,0.0,-0.9742000103,0.153199985623,1.60704994202,0.703900039196,-1.00894999504,-0.210199996829,-0.28149998188,-0.126399993896,0.388650000095,0.117199987173,1.39390003681,0.214300006628,-0.826200008392,0.259600013494,-2.21409988403,1.33940005302,-0.584200024605,0.88630002737,-0.398000001907
1950,-0.172936543822,0.575951039791,0.389698535204,0.0769341886044,-0.254494011402,-0.31823143363,0.341300010681,0.707766354084,0.593454957008,-0.07943315804,0.0475923903286,-0.782259345055,-0.318067312241,0.148802429438,0.714063942432,1.15939342976,0.0152823105454,1.8665112257,1.19655001163,1.53880000114,0.343449980021,-0.513849973679,0.242449998856,0.904449999332,0.94344997406,2.24550008774,1.82920002937,1.66180002689,0.673600018024,0.0603000000119,1.9334000349,1.65030002594,1.56420004368,0.954400002956,0.601999998093,-0.134700000286,-0.252749979496,0.123050004244,-0.26115000248,-0.0848000049591,0.722900032997,0.549699962139,-0.418049991131,1.7296500206,0.35719999671,-0.408399999142,1.74389994144,0.35719999671,-1.12820005417,-0.148599997163,0.759700000286,0.655600011349,-0.428999990225,-0.661000013351
351,-1.04964208603,0.626237511635,-0.144622206688,-0.00424374639988,0.161131292582,0.0851439386606,-0.336866676807,-0.170402303338,-0.219506531954,-0.645091414452,-1.26236999035,-0.454543411732,-0.460617721081,0.609708189964,-0.151021689177,-0.242210879922,0.25874003768,0.754677355289,0.510849952698,0.800750017166,0.207099974155,-0.574499964714,0.294699966908,-0.368099987507,0.177399992943,1.28880000114,-0.822650015354,-0.494100004435,-0.408199995756,-1.32679998875,1.71829998493,5.04699993134,0.966000020504,0.409700006247,0.758199989796,0.0837000012398,0.646099984646,-2.10115003586,-0.210400000215,-1.13789999485,-0.445149987936,0.780749976635,-0.107400000095,1.4756500721,0.17895001173,1.2609000206,-0.112999998033,-0.112999998033,-0.504400014877,-1.47539997101,0.232700005174,-0.614300012589,-1.71650004387,-0.410199999809
4846,0.872585654259,0.204250574112,0.718030571938,0.497244685888,5.24057912827,1.08557724953,0.720433354378,0.0818163901567,0.537077963352,-0.118094235659,0.424381792545,-0.568551421165,3.66506528854,0.0402161329985,1.09694159031,-0.182672262192,1.48542368412,-0.59075152874,0.845950007439,-1.50780010223,0.48449999094,0.0718999952078,-0.702399969101,-0.535149991512,0.363949984312,-1.34825003147,-0.500599980354,2.79629993439,-0.966199994087,0.412099987268,1.16750001907,1.7473000288,0.0538000017405,-0.177399992943,0.763199985027,-1.14450001717,-0.68465000391,0.870249986649,-0.722499966621,-0.164649963379,-0.121450006962,0.166600003839,-0.679700016975,1.0381500721,0.832550048828,0.581900000572,0.40110000968,2.10439991951,0.075900003314,0.0,1.86989998817,0.874199986458,0.075900003314,-0.633499979973
1452,0.106016337872,0.40991383791,0.281639873981,0.480328112841,0.371355652809,0.0525082238019,-0.182499974966,0.0564519166946,-1.64870464802,-0.515763223171,0.979778826237,1.06302404404,0.447192072868,-0.0343257933855,-0.400389492512,0.441424041986,-0.717458426952,-0.2829644382,-1.09340000153,-2.31130003929,-1.20164990425,0.775099992752,0.212300002575,0.218500003219,-2.42759990692,-0.556249976158,-1.00055003166,0.19089999795,0.0,-0.57230001688,0.0283000003546,-0.724099993706,-0.0921000018716,-0.57230001688,-2.31080007553,-0.1481000036,-0.0420999526978,-0.166500002146,-1.04515004158,1.11465001106,-0.609700024128,-0.635550022125,-1.37884998322,-0.831449985504,-0.0568499974906,0.377700001001,-0.784900009632,-0.386299997568,0.456499993801,0.702600002289,-0.987399995327,-2.44490003586,0.610099971294,1.38359999657
4776,-0.31493473053,0.442618429661,-0.119346633554,0.604817152023,-0.413616299629,0.25643157959,0.748800039291,1.58670186996,1.10442721844,-0.824578166008,0.0891898870468,-1.04522550106,-1.58978414536,0.262447476387,1.30476462841,1.52962660789,0.314451217651,1.9797437191,1.6493999958,1.94895005226,1.58004999161,-0.752550005913,0.520400047302,0.53979998827,0.586199998856,2.12755012512,1.85269999504,1.59660005569,-0.716300010681,-0.568799972534,1.1534999609,0.509299993515,0.390100002289,0.794799983501,2.06830000877,-0.486099988222,-0.766149997711,0.427749991417,-0.0250999927521,-1.26705002785,0.112300008535,1.37065005302,1.50730001926,0.854550004005,-0.117899999022,-0.955399990082,2.52230000496,0.595600008965,-0.626800000668,-0.749300003052,1.31819999218,-0.0143999997526,-0.873300015926,-1.22210001945
6908,0.618001639843,-0.424561291933,-0.0673840343952,0.421933114529,-0.561729550362,0.593701303005,0.104133352637,-1.25586128235,-0.806659936905,0.512715935707,-0.371700584888,0.582108616829,0.514177918434,-0.362900286913,-1.00743889809,-0.662198185921,-0.440685838461,-1.60363161564,-0.39384996891,-1.06344997883,-1.8641500473,0.466950029135,-1.76080000401,0.254400014877,-1.43284988403,-1.41075003147,-1.12814998627,-1.46819996834,0.790400028229,0.818400025368,-1.10169994831,-1.88940000534,-0.0148999998346,0.249099999666,-0.736599981785,1.29040002823,0.920300006866,5.16405010223,0.425099998713,1.10115003586,0.874249994755,0.121099948883,-0.880599975586,-0.867049992085,-0.316899985075,0.744700014591,0.191899999976,-0.762499988079,-0.245800003409,0.812900006771,-1.19060003757,0.0988999977708,0.46669998765,1.01049995422
672,0.796073198318,-0.527648508549,0.0672650039196,0.060470174998,-1.30111896992,-0.353590518236,-0.453533351421,-0.932884216309,-0.725480139256,0.128048822284,0.622038424015,0.499168336391,1.01412892342,-0.139793589711,0.079287417233,0.727276921272,-0.152400314808,1.98670101166,-0.596549987793,-0.0277500003576,-0.490100026131,-1.0381500721,-1.52069997787,-0.306500017643,-0.613550007343,-1.93190002441,-1.27869999409,-1.32760000229,-1.61740005016,-1.27359998226,-0.611000001431,-1.14010000229,-0.987699985504,-0.35150000453,0.242899999022,0.0687000006437,-0.0758500024676,1.17355000973,1.32369995117,0.523750007153,1.69209992886,-0.441650003195,0.571349978447,-0.31014996767,0.841699957848,0.706700026989,-0.218899995089,-3.4702000618,-0.496100008488,0.180899992585,0.281100004911,0.870700001717,-0.451900005341,1.05739998817
5710,0.190297976136,-0.867077827454,-1.47091662884,-1.41705989838,-0.687405705452,0.24244312942,0.131799995899,-1.12224805355,-0.268584012985,-0.811847925186,-0.554774641991,0.678871452808,0.337695240974,-0.538093090057,-0.633236587048,-1.32451415062,-0.284744501114,-1.98498427868,-0.0616000294685,0.495500028133,0.0900499969721,0.327499985695,-0.587750017643,0.376399934292,1.04585003853,-1.16304993629,-1.00870001316,-1.46140003204,-0.137999996543,0.266699999571,0.341500014067,0.431499987841,-0.724099993706,-0.674499988556,-0.674499988556,-0.602800011635,-0.503449976444,-0.149199992418,-1.00104999542,1.07295000553,0.0116000026464,-1.27699995041,-0.596650004387,0.122400015593,-0.411200046539,0.816299974918,-0.0663999989629,-0.493900001049,0.816299974918,1.59399998188,-1.05149996281,-0.674499988556,0.325300008059,-0.0370999984443
2115,-1.11726915836,-0.825861096382,0.555774748325,-0.498994231224,0.44011336565,-0.498436301947,0.169233351946,-0.386818796396,0.321514129639,0.795823514462,-0.475784361362,0.989415645599,0.0113501548767,-0.295883774757,-0.566018223763,-0.347812950611,0.127061933279,-0.234156966209,-0.483250021935,1.36454999447,-0.00810000300407,0.397400021553,0.657050013542,-0.0231999978423,-0.637050032616,0.612300038338,0.43489998579,0.308699995279,-0.141100004315,0.308699995279,-1.37940001488,2.85660004616,-1.23870003223,0.0190999992192,0.510599970818,0.735300004482,0.0753999948502,0.846300005913,0.369500011206,0.348749995232,-0.247500002384,-0.543099999428,-0.804000020027,-1.80085003376,-0.938850045204,-1.34619998932,-0.567700028419,-0.600600004196,-1.38520002365,-0.644400000572,-0.833400011063,1.54579997063,0.611500024796,1.61300003529
7015,0.013383731246,-0.0829295217991,0.21903026104,-0.429466515779,0.605947971344,0.267063736916,0.63466668129,1.64147770405,-0.133363008499,-0.660747230053,-0.478266835213,-1.51953291893,-0.687662363052,0.507686674595,1.00100660324,2.12106561661,0.939387381077,0.992752790451,0.268850028515,0.455449998379,0.496550023556,-0.235749989748,0.260949969292,-0.113450005651,0.11534999311,0.79984998703,1.28785002232,0.975799977779,0.0689999982715,0.220599994063,2.17389988899,1.60819995403,1.29279994965,0.674099981785,1.29279994965,0.901099979877,1.10660004616,1.08315002918,0.311550021172,-0.414999991655,0.599900007248,-0.00275000929832,0.393200010061,0.246249988675,0.365150004625,-0.936200022697,3.39949989319,0.459899991751,-0.764699995518,-1.38999998569,1.82650005817,-0.0430999994278,-0.630599975586,-1.26110005379
8726,1.31301498413,0.293188482523,0.0114415735006,-0.534083783627,1.07054924965,1.03364384174,0.307999998331,0.316066086292,0.472514092922,-0.273080945015,0.0349457636476,0.856276035309,0.862908244133,-0.150350317359,-0.0136598050594,0.0905932039022,1.00138235092,1.08773374557,-0.961750030518,-0.940649986267,-0.781549990177,-0.180650010705,0.232150018215,-0.282400012016,0.0209500193596,-0.265399992466,-0.874799966812,-0.300199985504,0.867999970913,0.376300007105,-0.131999999285,1.08259999752,0.675400018692,-0.0816000029445,-0.790799975395,1.0271999836,-0.088049992919,-0.0602500140667,0.14105001092,0.313600003719,-0.240699991584,-0.745100021362,-0.386999964714,-0.0148999989033,-0.422949999571,-0.403499990702,-0.0266999993473,-1.20630002022,-0.688799977303,0.650099992752,0.0582999996841,-0.335799992085,1.13209998608,0.400299996138
2185,-1.04365050793,-0.056950211525,-0.197032719851,-0.964395880699,-0.665453374386,-1.0939656496,0.334133416414,1.17387330532,0.914271831512,-0.610239744186,-0.479827970266,-1.84172093868,-0.751232087612,-0.153289556503,0.0309394299984,1.34225833416,0.594632208347,0.964639663696,1.14854991436,1.13909995556,1.297549963,-0.578200042248,0.226449966431,0.37935000658,0.63195002079,1.69749999046,1.22449994087,0.674499988556,-0.687300026417,-0.609700024128,1.18729996681,-0.142199993134,0.318699985743,0.19089999795,1.19959998131,0.142399996519,-0.156700000167,1.39715003967,0.603200018406,-1.06749999523,0.102850005031,0.332000017166,0.353500008583,0.315200001001,-0.604099988937,-0.326000005007,0.576499998569,0.460700005293,-0.623799979687,-1.43219995499,2.70070004463,0.432999998331,-0.173999994993,-1.06509995461
3315,0.0567115694284,-0.886469244957,0.2656660676,0.0120649784803,-0.549393594265,-0.485324621201,-1.65453338623,0.122385233641,-0.971781253815,0.632123112679,-0.365393608809,0.5762180686,0.716033399105,0.0579418390989,-0.465045750141,-0.623351275921,-0.574780583382,-2.04698514938,-0.000300000014249,0.00065000000177,-0.00065000000177,0.000650000059977,0.00034999998752,-0.203350007534,0.00034999998752,-0.202350005507,0.000999999931082,-0.000699999975041,0.0,-0.000699999975041,0.000699999975041,0.0,0.0,0.0,-0.000699999975041,-0.000699999975041,-0.801850020885,-0.0378999970853,-0.0781999826431,-0.197999984026,-0.317399978638,-0.590000033379,-0.207949995995,0.0217000022531,0.93909996748,-0.955399990082,-1.79359996319,0.9958999753,0.9958999753,1.8220000267,-1.94330000877,1.527099967,1.37199997902,0.9958999753
