rid,ERG011_VCAP_6H:BRD-K59549646-001-01-9:10,ERG011_VCAP_24H:BRD-K59549646-001-01-9:10
3122,-0.356000006199,-0.126032486558
2769,-0.965250015259,-0.439491063356
5900,0.67870002985,0.534864425659
6304,-0.650249958038,-0.0549427755177
5211,-0.482349991798,-0.510018765926
2886,-1.47060000896,-0.339193463326
9261,1.28785002232,-0.0170534327626
8569,-0.609400033951,-0.572372198105
3303,0.668700098991,0.612947762012
5331,-0.914099991322,0.211894050241
5347,-0.673399984837,-0.861724615097
4638,-1.45495009422,-0.0217874646187
2264,0.226599991322,0.603883683681
1029,-0.101950004697,-0.318127095699
1027,0.898050010204,0.454517573118
2597,0.929850041866,0.148324385285
55847,-1.23580002785,1.62316000462
25803,-0.739250004292,-0.0250791460276
3480,0.194649994373,0.0869399160147
2946,0.42300003767,0.131779804826
9517,0.283199995756,-0.271722912788
25987,-0.755050003529,0.321400612593
23670,0.669049978256,0.102826654911
11182,0.184000000358,1.92324614525
2146,0.436450004578,0.360679775476
3385,0.102900028229,-0.225657448173
5261,-0.214650005102,-0.149472638965
10765,0.168600007892,-0.51444041729
25839,0.955200016499,0.190033406019
4172,0.572099983692,-0.36903283
23161,-0.749099969864,-0.126408785582
10298,0.0883499979973,0.28332722187
1802,-0.302349984646,-0.0381898209453
58533,-0.858700037003,-0.527361750603
147179,1.23320007324,0.0647054389119
29937,-0.202499985695,-0.259849905968
6184,0.775399982929,-0.355672001839
9854,1.10844993591,-0.110935725272
2553,-0.281199991703,-0.319659501314
5440,-0.169599995017,-0.243624195457
54623,-0.427599996328,-0.264943093061
9533,0.112350001931,-0.0554484128952
8607,-0.241600006819,-0.229992225766
207,0.911000013351,0.435341477394
26054,-1.31999993324,-1.10879302025
10682,1.67429995537,2.54082202911
8573,1.09414994717,0.198800548911
23378,-0.219949990511,-0.659750699997
8553,0.209399998188,0.812429428101
622,-0.27009999752,-0.494375407696
9467,-0.261350005865,-0.21961453557
5525,-0.748299956322,-0.0789310783148
256364,0.275249987841,2.4360537529
332,-0.136649996042,-0.679046332836
2058,0.482050001621,0.28769364953
7849,0.43694999814,-0.745448708534
23244,1.29859995842,0.0346446335316
7494,-0.0671499967575,0.0813568308949
4836,-1.08934998512,0.0189798623323
23647,-0.224749997258,-0.150845706463
10617,0.840250015259,-0.523459017277
2184,-0.788249969482,-0.607165813446
5355,-0.68489998579,-0.309060931206
6659,0.310599982738,0.432213574648
7016,-0.840600013733,0.0100994557142
90861,1.43720006943,0.615810751915
10670,0.497250020504,-1.34744143486
79071,2.63534998894,3.34187555313
64746,-0.0303000211716,0.248671382666
5366,-1.02355003357,-0.676437497139
11344,1.08489990234,-0.369921267033
10013,0.100400000811,0.582593679428
5829,-0.270600020885,-0.259582668543
5257,0.336050003767,-0.520393133163
22794,0.189399987459,0.134484499693
9761,-0.185899987817,-0.383945822716
23326,0.201550006866,0.365088909864
10972,-0.213499993086,0.503035128117
10523,0.615100026131,0.400640249252
79090,0.552249968052,0.805745482445
27032,-0.384949982166,0.727712929249
9097,0.371699988842,0.508386135101
10513,-0.415949970484,0.263749331236
1891,-1.01845002174,0.651030063629
3066,0.283699989319,-0.205959260464
9801,1.31760001183,-0.13441465795
1459,-0.212299987674,-0.289555817842
9703,0.376249998808,0.105274707079
10606,0.0775000154972,0.665534973145
1017,-0.316949993372,-0.50448435545
9813,-0.78100001812,-0.456598579884
7485,0.67325001955,-0.0141783207655
2109,-1.60409998894,-0.0318310931325
23271,-0.207500010729,0.446345329285
9915,-0.463349997997,-0.365305125713
9552,-2.26870012283,-0.475275814533
93487,1.77135002613,0.372724980116
2956,-0.363650023937,3.86583304405
11065,0.170850008726,-0.163070529699
9653,0.729950010777,0.275064468384
200081,0.226899981499,0.411906957626
3337,0.587750017643,0.754070401192
11073,-0.999850034714,-0.0728889033198
23,-1.08980000019,-0.202308103442
5641,-0.0502000078559,-0.620534658432
8720,0.361849993467,0.297651827335
10782,-0.508350014687,0.6016664505
25932,0.531050026417,0.14762724936
3028,-0.0403500050306,-0.0955462157726
6804,0.81979995966,-0.0630177408457
890,0.553650021553,-0.458731710911
6390,0.874099969864,-0.138785615563
4303,0.15830001235,0.875321865082
10953,0.331600010395,0.0386941581964
22889,1.32419991493,0.111798748374
3098,-0.292750000954,-0.0134256705642
11044,-1.08004999161,-0.511923789978
8985,-1.82810008526,-0.284281134605
66008,0.571449995041,-0.383262336254
9217,0.947049975395,-0.547222554684
701,-0.651700019836,-0.152234554291
6182,-0.27325001359,-0.286633372307
4860,-0.151099994779,0.120689675212
7398,0.886900007725,-0.0583621151745
6117,0.990800023079,0.417921185493
23588,-0.567000031471,-0.189126998186
949,1.49605000019,1.46575450897
7168,0.518299996853,-0.149297446012
9375,0.233300030231,0.0344951748848
4927,-0.193800002337,-0.571891069412
2523,-0.354000002146,0.209286645055
58497,0.490850001574,1.33436453342
6856,0.285149991512,0.383436739445
26036,0.49920001626,0.346096485853
10206,-1.18175005913,-0.608421862125
25793,-0.174149990082,-0.816934764385
55556,0.407549977303,-0.701278746128
3978,1.24629998207,-0.406973212957
10681,0.713649988174,-0.381026834249
3638,1.2867500782,1.73724007607
8349,-0.56970000267,-0.114915750921
6275,-0.574100017548,-0.448798894882
3895,-0.641399979591,-0.196445956826
392,0.276199996471,-0.318554550409
9170,0.185099989176,-0.0486583858728
80347,0.756049990654,0.0980021804571
23300,0.696250021458,0.427872538567
836,-0.553900003433,-0.377686440945
11188,-0.069399997592,0.546270489693
10898,0.056500017643,-0.624729037285
9276,-0.560299992561,-0.035471983254
1647,-1.44594991207,-0.712174832821
10285,-0.546599984169,-0.367196172476
23386,-0.122000001371,-0.11763574183
3156,1.82249999046,3.38200378418
10237,0.0904500037432,-0.555667757988
7077,-1.45605003834,-0.348705530167
11157,0.797899961472,-0.110648989677
22908,0.814749956131,0.483716934919
10915,0.549000024796,-0.291023701429
9897,-1.10100007057,-0.573052763939
1759,0.117800012231,-0.0606455691159
54541,0.367950022221,0.664121448994
211,-0.578199982643,-0.494981020689
5048,-0.377499997616,-0.331673651934
84722,-0.343699991703,0.191408634186
29890,-0.120550006628,0.323426634073
9868,0.235350012779,0.427603691816
873,-0.989549994469,0.0962553173304
5580,0.25229999423,0.565679311752
3725,-0.863800048828,-0.562732577324
23585,0.0632499977946,0.507908701897
51097,0.428600013256,0.766652584076
1831,-0.198300004005,2.05606579781
7020,-0.257600009441,0.194879233837
55893,-1.69130003452,-0.796317279339
6944,-1.56900000572,-0.671445965767
22883,1.33805000782,0.265811562538
5601,-0.621600031853,0.0169537961483
10775,-1.31194996834,0.0710168108344
4780,-0.72025001049,0.320473968983
10904,0.535000026226,0.193627133965
9917,-0.210550010204,-0.196257531643
1399,-0.44889998436,-0.10991615057
24149,0.534899950027,0.29624402523
2222,2.23344993591,2.63848948479
10131,-1.02090001106,0.00428996235132
2958,0.198099970818,-0.493287563324
9650,-0.383049994707,-0.136251732707
7319,-0.254649996758,0.238477736712
4817,-0.408599972725,0.114508338273
9143,1.09994995594,-0.247490406036
10494,0.599799990654,0.418086737394
55324,-0.107349991798,0.59243696928
23149,1.47064995766,0.825442790985
9943,-0.0784499943256,0.331129133701
6599,1.16805005074,0.370680004358
51031,-0.245749995112,-0.164053320885
3566,-1.23530006409,-0.498616874218
3815,-0.361950010061,3.1860461235
8624,0.444599986076,0.719570815563
27346,1.05984997749,1.52891087532
10489,-0.61384999752,0.0791372358799
26128,0.865800023079,0.256424307823
79921,-0.188299998641,-0.0280950944871
55746,-0.105250000954,-0.751980602741
23636,0.355949997902,0.389569282532
10892,0.362250000238,-0.233281433582
10652,0.538500010967,-0.0423041954637
11004,0.323399990797,-0.342271625996
23530,-0.351150006056,-0.0574892386794
8826,-0.535449981689,-0.334428369999
3308,-0.254049986601,-0.0132370740175
7153,-0.163150012493,0.151490449905
11041,-0.527100026608,0.249932050705
6342,0.0280500054359,-0.319463670254
5883,0.673799991608,0.0962556526065
10589,0.137950003147,-0.0499310642481
5110,0.222249999642,-0.100951418281
4609,0.366499990225,0.676150679588
5423,-1.0176500082,0.184674113989
1070,-0.979650020599,0.385549545288
10051,0.447350025177,-0.356837391853
6603,0.418999969959,0.355514109135
9019,0.205150008202,0.663187563419
10969,0.213950008154,0.453782498837
9797,0.394800007343,0.489293247461
4043,-0.175999999046,-0.286823868752
9519,1.91460001469,-0.276041567326
8480,0.669600009918,-0.817499041557
983,-0.805750012398,-0.499662995338
10559,0.308699995279,-0.196997582912
8508,0.980800032616,0.733214199543
9275,0.0192499998957,0.0137055329978
8914,0.266650021076,-0.448238492012
54505,0.358900010586,0.382804334164
6919,-0.232050001621,-0.0190796554089
2274,1.76910007,0.770438909531
2288,-1.6889500618,-0.491260707378
7994,1.40415000916,0.393698483706
4216,1.14440000057,0.799670577049
7538,-0.599649965763,0.512698054314
3628,0.800500035286,-0.568274021149
2037,-0.0400000214577,-0.00572225451469
2771,0.618450045586,-0.218033820391
7264,1.26974999905,0.325550556183
1786,-0.311650007963,-0.271884590387
5873,-0.887350022793,-0.66324198246
780,-0.459600001574,-0.158181875944
9926,0.262050002813,0.281125128269
8446,-0.777800023556,0.384190499783
7159,-1.06839990616,-0.575671434402
1026,0.345299988985,-0.130571916699
7082,-1.23565006256,-0.0430738031864
10058,0.465400010347,0.353308022022
10797,0.128200009465,0.164011523128
11230,-0.949349939823,0.271144539118
30836,-0.902649998665,0.0710525587201
27336,-0.265949994326,0.200142771006
9918,-0.175999999046,-0.497636348009
79073,0.768199980259,0.195519894361
9688,0.510450005531,-0.174963861704
23659,-0.0486500002444,-0.411663413048
8396,0.628600001335,0.260910153389
23077,0.11724999547,-0.576405584812
10857,1.09175002575,0.348764717579
16,0.977750062943,1.04728877544
2817,-0.638599991798,0.0813270807266
60528,1.05410003662,0.642385721207
5359,-0.00210002064705,-0.848772704601
1514,-0.0498500019312,0.132834255695
1509,-0.121199995279,-0.405213057995
9181,-0.625,-0.621247470379
3611,-0.764500021935,-1.16644740105
4783,0.728850007057,-0.416928589344
10123,-0.933600008488,-0.243192702532
8895,-0.321900010109,0.498450100422
9805,0.128199994564,-0.483661472797
4125,-0.352999985218,0.512913167477
1635,0.655200004578,1.80111706257
4154,0.733200013638,0.19743937254
26292,0.454850018024,0.546493887901
5770,-1.56704998016,-0.600781917572
25874,-0.153549998999,-0.106091365218
11319,1.51199996471,-0.0125505924225
1153,0.104000002146,0.393459022045
11098,-2.62625002861,0.560084581375
8974,0.84610003233,-0.410482555628
533,1.10930001736,0.77372187376
823,-0.293200016022,-0.0444056689739
6812,0.404700040817,1.22765409946
3693,0.437700003386,0.154902622104
4891,0.443750023842,-0.329275727272
10954,-0.148200005293,0.0490116477013
5909,-0.0365999937057,0.887041330338
9221,1.42404997349,-0.0965131819248
847,-1.36424994469,0.116522438824
11072,0.0294999778271,-0.799197554588
10221,0.174600034952,-0.0165552869439
7158,0.767049968243,-0.0301568806171
8678,0.791499972343,-0.174521684647
11014,0.166349992156,0.0992376282811
1994,-0.384499996901,-0.730888366699
3482,0.138350009918,0.154362529516
25976,-0.00330001115799,-0.328892529011
10491,-0.00104999542236,0.397204220295
51053,-1.02869999409,-0.0207741837949
9267,0.369349986315,0.386698752642
5547,-0.485150039196,-0.884839296341
6597,0.691200017929,0.528517484665
5836,-0.565299987793,-0.477017313242
6118,-0.573000013828,-0.767815768719
2961,-2.17334985733,0.028575912118
310,0.182399988174,0.517573058605
7296,0.382949978113,0.202216863632
1429,0.28069999814,-0.514452576637
2548,0.282650023699,0.397860229015
6499,-0.413749992847,-0.512601613998
642,1.46144998074,1.15734946728
23076,-0.136350005865,0.240812540054
10099,-0.507499992847,0.0865894258022
9817,0.0983500033617,0.00718518346548
9126,-0.398999989033,0.568577706814
3930,0.933949947357,-0.071664519608
10450,0.0232999995351,0.230517193675
54386,-0.474649995565,0.323575407267
664,-0.258100003004,0.69189709425
596,-1.26789999008,0.209933936596
10180,0.850849986076,0.715741634369
1445,-0.00615000724792,0.544856667519
230,0.597150027752,2.86910796165
9246,-0.833449959755,-0.412335664034
5092,-0.105299979448,0.207045346498
23463,0.0245499908924,-0.211398929358
10007,0.223450005054,-0.0688303783536
4925,-0.327950000763,-0.93018168211
6251,-0.766200006008,-0.631329417229
5782,-0.24644997716,0.115189366043
5106,-0.537949979305,-0.377287328243
2673,-0.585049986839,-0.561673521996
644,0.296099990606,0.623789727688
6284,-0.516200006008,0.173614248633
4605,0.0377999991179,-1.03408503532
6810,-0.614599943161,-0.474916934967
54499,-0.540050029755,-0.619027614594
11007,0.488450020552,-0.019203459844
1643,0.541849970818,-0.565723598003
25805,0.744199931622,-0.0456081330776
3033,0.795949995518,-0.409425318241
2745,0.0222499966621,0.168523520231
9961,-1.51789999008,-0.888915538788
3925,1.10220003128,-0.652066528797
2582,-0.0358000099659,-0.308554172516
5792,-0.479250013828,-0.0787715241313
5236,0.564999997616,-0.391051232815
4016,0.394300013781,-0.0485631301999
4651,-0.157600000501,0.254531532526
3988,-0.0495999976993,0.542056262493
26227,-0.283999979496,-0.681645989418
7982,1.24660003185,-0.0541892722249
3551,0.856750011444,0.412603139877
5108,0.811900019646,0.47362023592
8870,-0.704199969769,-0.349717438221
2195,0.0867000073195,0.518235445023
8731,-0.195649981499,0.0875410810113
1956,0.158999994397,0.495856046677
10276,0.310749977827,0.27451184392
1666,0.277499973774,0.146424815059
4864,0.364349991083,1.09439921379
4232,-0.553099989891,-0.0350859798491
5050,-0.327100008726,0.0941198840737
813,-0.759149968624,-0.37833738327
3964,-1.02690005302,-0.166252270341
26020,1.26694989204,0.549816787243
481,-0.353249996901,-0.296372294426
5019,-0.607800006866,0.226097375154
291,-1.48635005951,-1.41558933258
10973,0.377249985933,0.464294046164
9697,-0.75125002861,-0.753921210766
5831,0.79390001297,0.43087798357
8202,-0.0821000039577,0.177099257708
57804,-0.0735500007868,-0.282833784819
5566,-0.149300009012,-0.379800260067
57149,-0.296599984169,-0.206781670451
7416,0.344149976969,-1.61015415192
10174,1.03840005398,-0.343509435654
6676,0.14849999547,0.5284486413
8884,-0.111249998212,0.194553717971
5997,-0.000250000506639,-0.228776320815
57147,-0.515650033951,-0.524753928185
6909,0.106599986553,-0.401033937931
9093,-2.12210011482,-0.172863781452
23142,-1.15380001068,0.163027584553
8444,0.00259998440742,0.130231291056
11232,-0.317250013351,-0.0217714086175
27095,0.690550029278,0.206040337682
10732,-0.306649982929,0.116144299507
23029,0.180900007486,0.0215877741575
9270,1.37599992752,-0.932010948658
47,0.874700009823,1.6244417429
5889,0.95140004158,-0.193439304829
8243,-0.0751999989152,0.222371384501
10730,0.196349993348,0.382433652878
30,2.19989991188,0.203380897641
7466,0.303299993277,-0.250300645828
89910,0.0897499918938,0.338481813669
56654,0.11985000968,0.214491099119
501,-0.0312999971211,0.303663611412
5438,0.134949997067,-0.188819169998
26993,0.00865000486374,0.218908011913
55111,-0.995100021362,0.00561910867691
8520,0.203749999404,-0.611472904682
10146,0.968400001526,-0.0243754610419
7165,-0.0751999989152,-0.192338913679
55011,-0.385549992323,-1.22138500214
6461,-1.0026999712,-0.382062286139
10813,-0.180600002408,-0.380766123533
80746,-0.0503500103951,0.44567361474
10434,-0.413899987936,0.33546680212
5607,0.362949967384,-0.603165686131
22827,0.386799991131,-0.145806014538
51635,0.486849993467,-0.380088567734
84159,-1.35074996948,-0.619869291782
3508,2.39989995956,0.814441084862
84890,0.48630002141,0.813847720623
79600,-0.655600011349,-0.133447125554
8574,0.368000000715,-0.271341353655
5529,-1.30965006351,-0.401494801044
3909,0.508650004864,-0.0810937583447
9637,0.113250002265,-0.768565416336
8518,1.12685000896,0.65088903904
6443,-0.339350014925,-0.257645785809
58478,0.310050010681,-2.31633281708
4850,1.06920003891,-0.284463226795
23210,0.294750005007,-0.145552784204
54733,1.11535000801,0.794576883316
55129,0.53149998188,0.485826730728
10273,-0.217199996114,-0.0144683420658
572,0.0654000192881,-0.480625897646
5716,-1.04834997654,-0.323905110359
22841,0.113649964333,-0.373363673687
2356,-0.256899982691,0.684296309948
6050,0.48425000906,0.445055484772
64422,0.235900044441,0.710377931595
8837,-1.46239995956,0.604354500771
55127,0.946700036526,-0.479153871536
23335,0.278450012207,-0.0680493637919
10270,-0.335950016975,0.509504973888
6509,0.0392000079155,-1.01059031487
83743,-0.354799985886,-0.162994906306
6772,0.347049981356,-0.0647366046906
22887,-0.253849983215,0.727600753307
51001,0.0719000101089,-0.576654791832
26511,-0.650349974632,0.0966858491302
7874,1.20190000534,0.288274794817
51070,0.442799985409,-0.169542133808
1738,-0.549549937248,-0.192915976048
3416,-0.661100029945,-0.395645201206
9128,-2.22009992599,0.36093121767
9833,5.65845012665,-0.557489275932
4088,-0.0329500064254,0.0967735499144
5018,-0.935800075531,-0.451133489609
51375,-1.16515004635,-0.556517839432
55038,0.55529999733,-1.3343539238
23061,0.360949993134,0.22288672626
64428,-1.10844993591,-0.318292915821
11325,0.670949995518,0.0442491434515
9641,-0.200249999762,-0.588647663593
23038,0.394400000572,0.946202039719
57048,0.188250005245,-0.423941612244
94239,-0.0764499902725,-0.443438947201
51203,-0.472100019455,-0.108790464699
388650,-0.632750034332,-0.262824684381
23039,1.66510009766,0.727416694164
55179,1.32899999619,0.176646173
5827,0.778849959373,-0.0523594766855
10245,-1.11779999733,-0.333113074303
6813,-0.150999993086,0.403183162212
3251,-0.534800052643,0.383426040411
23212,0.278850018978,0.268654674292
23536,0.2242000103,0.136516094208
51282,0.109250001609,0.0370499938726
10227,0.993600010872,-1.00596654415
50813,0.247449994087,-0.0653429701924
51024,0.596850037575,0.352936148643
53343,1.13534998894,0.203926429152
1465,-0.25720000267,-0.211403653026
79006,0.796449959278,1.13861238956
6988,0.0863000079989,-0.37976616621
11011,-0.940750002861,-0.794159352779
23325,0.983299970627,1.04119431973
10049,-0.432600021362,-0.313302397728
3157,1.70679998398,2.29999232292
200734,-0.697600007057,-0.0692329704762
9053,1.84724998474,0.67532736063
79094,-1.45155000687,-0.178850159049
2778,1.11769998074,0.0776925384998
54881,-0.205200016499,-0.278405755758
54807,-0.781549990177,0.0551234185696
323,-0.673649966717,-0.518129646778
26001,0.590550005436,-0.146581634879
10190,0.0745000094175,0.140125274658
9686,0.658599972725,0.646295070648
54915,0.0838499963284,-0.138155847788
23658,0.919099986553,-0.022142753005
7750,0.84375,0.168788075447
79643,0.307699978352,-0.149619579315
9488,0.174349993467,0.0752904489636
11200,3.39190006256,-0.459653496742
65057,-0.19089999795,-0.303425908089
6832,-0.461299955845,0.0279968362302
23131,0.526399970055,0.407268851995
10776,-0.616649985313,-0.307875961065
6253,-1.41345000267,-0.451432049274
79716,-1.59139990807,-0.553573250771
29978,0.367100000381,-0.191124305129
9988,0.263399988413,0.0247557740659
10845,0.809549987316,-0.0411442741752
54957,1.31675004959,0.589128017426
79170,-1.59019994736,-0.240961462259
10610,-0.9742000103,-0.119946725667
128,-0.493850022554,-0.423332542181
51026,-0.461149990559,-0.891880989075
5498,-0.446299999952,-0.0166546180844
124583,-0.149549990892,0.310797065496
9455,0.705449998379,0.381363391876
1212,0.0696999952197,-0.521631360054
5255,0.0627499967813,1.20531177521
9448,0.0300500094891,0.562208175659
9924,0.0113999992609,-0.220423609018
5480,-0.230949997902,0.039857532829
1983,-0.323300004005,-0.179425776005
56889,1.70510005951,0.470522761345
79080,-0.547949969769,-0.25329720974
9016,0.303499996662,-0.00871823728085
6915,-0.669249951839,-0.424262225628
9709,-0.982399940491,0.000901401042938
116832,-0.716549992561,1.00497639179
670,-0.417900025845,-0.364031910896
7867,0.877750039101,0.517722189426
79143,0.509999990463,0.311586022377
11284,0.64335000515,0.403479397297
23443,1.10369992256,-0.315117835999
51599,0.0670000016689,-0.0308944061399
5927,0.683200001717,1.29387891293
55793,1.32980000973,0.438509404659
5867,1.7472499609,0.214602813125
7866,0.658899962902,0.440971255302
25825,1.01289999485,0.31875783205
4067,0.215450003743,-0.668841362
51015,0.442299991846,-0.75212430954
5891,-0.441100001335,-0.92159050703
3300,0.365150004625,0.579720556736
64781,-0.819249987602,-0.215505927801
51056,-0.414900004864,0.768546760082
8550,-0.871850013733,-0.410544157028
50810,0.535899996758,-0.0414741486311
23011,-0.979249954224,-0.141401931643
11168,0.389750003815,0.197563380003
1385,-1.06040000916,0.435248792171
10150,-0.312799990177,-0.00429990887642
29763,0.156449973583,-0.0207957699895
9112,-0.237749993801,-1.05171787739
23499,0.264400035143,0.123039484024
85236,0.196299999952,-0.177253171802
5096,0.683249950409,-0.506187677383
55620,-0.544650018215,-0.0271975658834
5373,-0.761749982834,-0.543401479721
51170,0.73759996891,-3.20295071602
54850,-0.770650029182,1.44966757298
80349,0.273900002241,1.720038414
355,0.891949951649,0.0312690660357
1062,-0.0670999884605,-0.575116753578
8804,-0.0606999993324,-0.591266334057
80758,0.644999980927,0.0821238830686
375346,0.784299969673,0.342654764652
51385,-0.497950017452,-0.417541086674
55748,0.598600029945,-0.160645246506
10318,0.526799976826,-2.55061602592
54681,-1.06755006313,-0.565337717533
7905,0.382800012827,0.197843015194
28969,0.88664996624,0.299406290054
10668,0.0399499982595,0.0770423486829
51005,0.0537000000477,-0.0474274307489
8800,0.64175003767,0.450963616371
