rid,CPC002_HA1E_6H:BRD-K97399794-001-08-8:10,CPC002_HA1E_24H:BRD-K97399794-001-08-8:10,CPC002_HCC515_6H:BRD-K97399794-001-08-8:10,CPC002_HCC515_24H:BRD-K97399794-001-08-8:10,CPC002_PC3_6H:BRD-K97399794-001-08-8:10,CPC002_PC3_24H:BRD-K97399794-001-08-8:10,CPC002_VCAP_6H:BRD-K97399794-001-08-8:10,CPC002_VCAP_24H:BRD-K97399794-001-08-8:10,CPC018_A375_6H:BRD-K97399794-001-10-4:10,CPC018_A549_6H:BRD-K97399794-001-10-4:10,CPC018_A549_24H:BRD-K97399794-001-10-4:10,CPC018_ASC_24H:BRD-K97399794-001-10-4:10,CPC018_HEPG2_6H:BRD-K97399794-001-10-4:10,CPC018_HT29_6H:BRD-K97399794-001-10-4:10,CPC018_MCF7_6H:BRD-K97399794-001-10-4:10,CPC018_MCF7_24H:BRD-K97399794-001-10-4:10,CPC018_NPC_24H:BRD-K97399794-001-10-4:10,CPC018_PHH_24H:BRD-K97399794-001-10-4:10,CPC018_SKB_24H:BRD-K97399794-001-10-4:10,NMH002_FIBRNPC_24H:BRD-K97399794-001-12-0:10,MUC.CP004_MCF7_6H:BRD-K97399794-001-06-2:10,MUC.CP004_MCF7_6H:BRD-K97399794-001-06-2:3.3333,MUC.CP004_MCF7_6H:BRD-K97399794-001-06-2:1.1111,MUC.CP004_MCF7_6H:BRD-K97399794-001-06-2:0.3704,MUC.CP004_MCF7_24H:BRD-K97399794-001-06-2:10,MUC.CP004_MCF7_24H:BRD-K97399794-001-06-2:3.3333,MUC.CP004_MCF7_24H:BRD-K97399794-001-06-2:1.1111,MUC.CP004_MCF7_24H:BRD-K97399794-001-06-2:0.3704,NMH002_FIBRNPC_6H:BRD-K97399794-001-12-0:10,NMH002_NEU_6H:BRD-K97399794-001-12-0:10,NMH002_NEU_24H:BRD-K97399794-001-12-0:10,NMH002_NPC_6H:BRD-K97399794-001-12-0:10,NMH002_NPC_24H:BRD-K97399794-001-12-0:10
5054,-0.898916840553,0.41828328371,0.697639584541,0.101704344153,-0.897911608219,-0.00228581763804,0.179980188608,-0.976576864719,-0.0515168011189,-0.968094229698,-0.610350012779,-0.162054657936,3.45725107193,0.379870891571,0.999400019646,1.77390253544,-1.37654995918,0.129994526505,-0.191492721438,-0.72914069891,0.878767073154,0.17499999702,-0.44962990284,0.180366680026,-0.141623079777,-0.322179347277,-0.273088872433,-0.203634038568,1.13082456589,0.664446294308,-0.0425405651331,-0.347046434879,-0.595398068428
3108,0.411854118109,0.0961304306984,0.866500020027,0.779699802399,0.18031707406,0.206970304251,0.573596417904,0.561941623688,0.620649218559,-0.710108041763,-1.14225006104,-0.477526962757,-0.560075759888,0.233249127865,-0.693517148495,-0.568628549576,10.0,0.36867967248,0.235252380371,-0.747865557671,3.76654481888,-0.826179206371,-1.18643295765,-0.547766685486,0.142806410789,-0.414645820856,0.796457409859,0.00781377404928,-0.316741168499,-0.116661772132,0.741281986237,-0.402793705463,-0.385168254375
1950,0.605259239674,2.42106771469,-1.03129458427,0.260263085365,0.819837629795,0.242632567883,0.154810383916,-1.15863454342,-0.483705967665,1.40818166733,-0.0773500204086,0.337763905525,1.0331401825,-0.359178096056,0.784858644009,2.20660066605,-1.19429993629,-0.0699382573366,-0.226792573929,0.640859723091,1.45151686668,1.34817695618,-0.301248937845,0.629366695881,-0.737751722336,-0.868152618408,-1.35274088383,-0.767212986946,-0.795628488064,-0.761599183083,-0.801413536072,-0.368108212948,0.355076223612
351,0.168770775199,0.396574467421,-0.322955012321,-0.81443554163,-1.43668293953,-0.582945883274,0.153827637434,0.199471607804,-0.220743849874,0.352296024561,0.758900046349,0.525395095348,1.19782519341,-0.0275890007615,0.434228181839,1.00480830669,-4.99965000153,-0.463289558887,0.799088120461,-0.115497589111,0.87576186657,0.325686514378,-0.300162732601,0.0117666721344,-0.316653192043,-0.66247177124,-1.0223184824,-0.625112295151,-2.78485107422,-0.00837444141507,-1.23165261745,0.270839631557,0.0454420149326
4846,1.16200983524,2.09081196785,-0.434195458889,-0.070555627346,0.536852180958,-0.240773364902,3.04557847977,0.363359957933,0.740490555763,0.948960542679,-0.240750014782,0.693001747131,-1.29818129539,0.379637658596,-0.265322566032,0.227190241218,2.87405014038,0.902244567871,0.661906123161,-1.0982888937,0.410307824612,-0.232967734337,-0.177557945251,-0.800300002098,0.374326378107,0.218538433313,0.229841649532,0.72299861908,0.744337916374,-0.111282214522,0.247166708112,-0.267954677343,0.270585179329
1452,0.0732914507389,0.169696703553,0.38593351841,-0.33036121726,-0.0445013344288,-0.126827478409,0.178998976946,-0.631395578384,1.0224353075,0.744400620461,-1.18550002575,0.07872864604,-1.26698899269,0.510009229183,-0.497765243053,-0.44404694438,-2.45165014267,0.641610741615,0.0274982042611,-0.402456372976,-1.18672895432,-1.79993057251,-0.656196475029,0.55656671524,-0.229895323515,-0.0369581207633,-0.551900088787,-0.11604167521,0.393616616726,-0.584244072437,0.785788059235,0.285572767258,0.614465713501
4776,-0.0645560398698,-0.301600247622,-0.863048315048,-0.953693091869,-0.0894716754556,-0.536253750324,0.729580402374,-0.24916523695,-0.374519199133,0.914310991764,0.524899959564,-0.290003746748,1.19376206398,0.651796579361,2.54861474037,1.81352365017,-0.352899998426,-0.510145127773,-0.976739943027,0.178755074739,0.904178500175,0.475216448307,-0.176111623645,0.522000014782,-1.16993844509,-1.05382800102,-1.42696714401,-1.3798687458,0.868451118469,-0.89420235157,0.377073615789,0.450877070427,-0.476973712444
6908,0.432955980301,-0.975501954556,-0.0157013125718,-0.61854827404,0.612605571747,-0.424437135458,-0.832888364792,0.358890533447,2.27382969856,0.360155194998,-1.13234996796,-0.083749756217,0.254466205835,-0.0328824594617,-1.23072910309,0.279371768236,-1.26244997978,0.801175236702,-0.395799398422,-1.24674332142,0.258211523294,0.572726070881,0.545725047588,0.639766693115,0.894407331944,0.811014771461,0.802486181259,0.864941179752,0.0193078294396,0.737441539764,0.676577687263,0.481359124184,0.0481745004654
672,0.381670594215,-0.829637169838,0.328170627356,0.069823667407,0.497798651457,0.481510162354,-1.02929413319,1.12201023102,0.808490395546,-0.55914080143,0.447200000286,0.267480790615,0.308348655701,0.637035727501,-1.12197744846,1.18638563156,-1.16059994698,-0.925657987595,-0.237370580435,1.02216112614,-1.35061681271,-0.0976538807154,0.00180849432945,0.200333327055,0.691969335079,0.924919009209,0.684796512127,1.07773089409,1.35246276855,-0.246320798993,-0.355106413364,-0.0243647396564,-0.344549566507
5710,0.434267342091,-0.518721699715,-0.386086761951,-0.455294430256,-0.462072610855,0.0858957320452,0.393870532513,-0.0183176100254,0.0895082727075,-0.457094669342,-0.338899999857,0.673624694347,-1.48698866367,0.275322884321,-0.8995449543,0.554950892925,-0.679949998856,0.531432628632,-0.372985035181,-1.01649308205,-0.727940320969,0.118542790413,1.21046340466,0.847866714001,0.410619109869,0.179748922586,0.190222263336,0.354427158833,-0.198130279779,-0.0259952843189,0.470920652151,0.891851603985,-1.34394967556
2115,0.578021168709,0.170840129256,-0.893278121948,-0.0807427912951,0.756932258606,-0.705847859383,0.725705385208,-0.044142358005,-0.0718211680651,0.708535611629,-0.333599984646,-0.298678934574,-0.477315247059,-0.0524944365025,0.907463669777,-0.419858455658,1.36835002899,0.427646547556,0.062429279089,1.63779997826,0.751165568829,0.29431694746,-0.82872825861,0.00113335251808,-0.314882069826,0.286299258471,0.320681542158,-0.298535585403,0.515930354595,0.0851481184363,-0.340497434139,0.49168741703,0.28050789237
7015,-0.123272031546,-0.075335226953,-1.36193645,0.366576492786,-0.0977130830288,1.19972860813,0.773802936077,-1.1208127737,0.49642136693,1.75202322006,0.902300000191,0.0140096843243,1.06937122345,0.00574326515198,2.74608612061,2.85258483887,0.95459997654,-1.30214977264,-0.380479037762,0.53139179945,1.21728944778,0.566079616547,-0.213576689363,0.58506667614,-0.755199193954,-0.889153063297,-1.05001735687,-1.13784432411,-0.506381988525,0.134345442057,-0.428546071053,-0.573815345764,-0.951576590538
8726,-0.548064351082,0.231793552637,-0.303628653288,0.629773139954,-0.252745568752,-0.939093410969,-0.484521090984,2.6015048027,-0.356169492006,-0.474703550339,-0.907299995422,-0.694391846657,-1.44280910492,-0.338055551052,-2.67852377892,-0.65048032999,5.87050008774,-0.154939681292,1.11706459522,-0.129754707217,-0.455040067434,-0.58615231514,-0.287270963192,0.0376333296299,0.706933379173,1.32070064545,0.780340850353,0.538482248783,0.813414931297,-0.824703872204,-1.31040883064,0.569287538528,-0.24680429697
2185,0.358313441277,0.404240250587,-0.796945333481,-0.823600172997,0.415031015873,0.396431386471,0.985002815723,-0.523011445999,0.0990940928459,1.09703528881,0.682900011539,-1.35981893539,0.760609328747,0.217139154673,3.0095975399,0.355457663536,0.629800021648,-0.344301044941,0.420411169529,1.81133151054,1.4796500206,1.05607748032,-0.588612318039,0.332066655159,-0.751909613609,-0.707833230495,-1.03692650795,-1.10454809666,-0.911964416504,-0.25050470233,-0.290529608727,0.137503415346,0.500528812408
3315,0.821934461594,-0.785915851593,-0.275674402714,-0.431429326534,0.651637196541,-0.674164175987,0.655567169189,0.70415520668,-0.585747420788,-1.54560995102,-1.47335004807,0.301005721092,-1.9665864706,-0.113417029381,-0.0818077623844,-1.27199077606,-3.36579990387,0.413048863411,-1.66781258583,-0.496369898319,-1.81033456326,-0.578823685646,0.201322227716,0.224833339453,-0.275259315968,0.620417118073,0.85434281826,0.636626720428,0.12663730979,-0.743783771992,0.341270625591,-0.46481949091,-0.919729113579
5289,-0.159568101168,-2.08202242851,-0.444527685642,-0.207336708903,-0.0102721080184,-0.627645850182,0.545936226845,-0.452468603849,-1.43089842796,0.289611160755,-1.28734993935,-0.900386869907,-0.524631083012,-1.11087763309,0.437836945057,-2.0719127655,-2.26170015335,-0.253315091133,1.06932067871,-0.835352122784,1.13734936714,2.01640462875,-0.771383583546,1.01006662846,-1.07885622978,-0.0922781229019,0.100744798779,0.0951093137264,0.103875547647,0.144892334938,-0.752751350403,-0.379562497139,-0.585186958313
868,-1.75092625618,-0.641563415527,-0.649560689926,-0.126636743546,0.0210415925831,0.415401101112,1.02468419075,0.682578504086,-0.218543767929,0.245313972235,0.682150006294,-0.364569067955,0.498166620731,0.269974768162,-0.250374734402,0.942291140556,1.62724995613,0.165227264166,1.36848568916,0.50915312767,-0.718494057655,-0.625559568405,-0.239282399416,-0.267033338547,-0.635304987431,-1.05565094948,-1.06471300125,-0.192342460155,1.58853113651,0.22193159163,0.779129981995,-0.805768251419,-0.323346078396
1677,0.888763904572,0.395523607731,-1.22479474545,-0.409434378147,-0.153331980109,0.482628285885,1.00058698654,0.34786427021,-0.528401792049,1.46102356911,1.54025006294,-0.47608295083,0.424351662397,0.343633890152,-0.233478695154,2.35302948952,1.05990004539,-0.12422285974,0.45489180088,-0.801966369152,1.33018410206,0.883882462978,-0.123518541455,0.652733385563,-0.193650022149,-0.673036634922,-0.898518443108,-0.985403895378,0.265436291695,0.127619251609,-0.416218280792,0.086026892066,-0.168597877026
7043,0.333691239357,-0.129328012466,-0.712123334408,-1.15941298008,0.480110019445,-0.313582450151,-0.107385203242,-0.162813216448,-0.1421405375,0.839644432068,1.30285000801,-0.0104474574327,0.547789692879,0.477078020573,-0.54233288765,-1.93929946423,1.55915009975,-0.600712299347,0.610066950321,0.726743638515,-0.802896797657,-0.663503408432,0.139098882675,1.07183337212,-1.66383647919,-0.0797401666641,-0.477026224136,-0.361819922924,0.411266893148,0.0796320661902,0.415078938007,0.726304650307,0.879556953907
5613,-0.363822340965,-0.00798764824867,-1.14900588989,-0.332232177258,-0.361217945814,-0.431554168463,-0.0511621981859,-0.255911290646,0.518190801144,2.38326072693,0.957899928093,0.15240457654,1.30926203728,-0.336900621653,0.903477728367,2.32311487198,1.42325007915,-0.529223680496,0.438426136971,0.766514539719,0.945813834667,1.1799223423,-0.314909249544,-0.0296333432198,-0.386331558228,-0.712372601032,-0.540209650993,-1.08972024918,-0.22442933917,-0.160013779998,-1.14754700661,1.24064898491,0.951482653618
595,0.0815473049879,1.68229603767,-0.0706501528621,-0.0796597972512,0.664691388607,0.205786764622,0.937579274178,-0.180349975824,0.304448872805,-0.264077991247,0.426250010729,-0.171558707952,-0.456181704998,1.58675980568,0.124891296029,-0.112781882286,5.37130022049,0.613436222076,-0.829404652119,0.151518523693,-0.258557856083,0.600403368473,0.247695177794,0.504966676235,1.50314974785,0.0628847926855,0.43504679203,0.955749690533,1.35346734524,0.0582597218454,0.782236754894,0.719773292542,0.580665886402
4793,-0.0178474672139,-0.768249690533,0.768931090832,1.1167703867,0.838135063648,-1.12222862244,1.17605555058,0.602209806442,-0.114527702332,-0.0929562300444,0.350850015879,0.478215903044,-0.920481801033,-0.55707514286,-1.92397785187,-0.0704363137484,1.6059499979,1.1278963089,-0.914296507835,0.297356128693,-0.0598726198077,0.607518076897,0.419511914253,0.546966671944,0.32344096899,-0.554745674133,-0.360996097326,-0.177494943142,-0.57476913929,-0.528913617134,-0.00737285614014,-0.409899652004,0.63834053278
2736,-0.301599740982,0.592472791672,0.0429520905018,-0.517377078533,0.300818860531,-0.0852482616901,1.37481880188,-0.419330686331,-0.495056629181,0.366117358208,-0.0987999886274,-0.233879640698,0.765860557556,0.762264370918,1.86613106728,0.000630222260952,1.92840003967,-0.207264915109,-0.227447539568,0.231465741992,1.64460515976,0.411167502403,-0.408390402794,-0.0465999990702,-0.573904752731,-0.491380572319,-0.661419868469,-1.20116817951,0.328307539225,0.451640605927,0.951333165169,0.0352819114923,0.816764295101
5290,-0.249169424176,0.935878396034,-0.684136331081,0.726723909378,-0.655478954315,-0.122907683253,0.560801446438,-0.990747272968,0.239392399788,0.478092044592,0.326700001955,-0.282937437296,0.546868383884,1.34840381145,1.51065707207,0.3792309165,0.752799987793,-1.27696359158,0.778012752533,1.49542355537,-0.0262669920921,-0.00804438441992,-0.329618215561,0.75830000639,-1.12324821949,-0.859610319138,-1.02577483654,-1.20271801949,-0.404776096344,-3.45441746712,-1.02525067329,0.53013241291,-0.365980148315
6194,-0.496901780367,-0.124327875674,0.000429841602454,0.0,-1.27655529976,-0.508092880249,-0.313075065613,-0.517850339413,-2.84722846118e-05,-0.0332639217377,0.608399987221,0.0,0.200080901384,-0.145630538464,0.35200420022,-0.0845341980457,-1.12574994564,-0.000803224276751,5.32908234163e-05,-0.349957615137,-0.124549046159,0.997987747192,0.0509394407272,-0.546333372593,0.0,0.0,0.0,0.0,-0.694321274757,0.00142975815106,-0.570955574512,0.226178869605,0.315431296825
1676,-0.142197847366,0.987101435661,-1.00153267384,-1.24708485603,-0.935232579708,-0.0314887613058,-0.0572307705879,-0.173549950123,0.609250128269,0.890281319618,0.530349969864,-0.0735422000289,1.01698315144,1.10495591164,3.85936808586,2.65977787971,0.70870000124,-1.22221088409,0.505899012089,-0.821554422379,0.585890650749,0.0210343450308,-0.495671063662,-0.159533336759,-0.349002212286,-0.748521029949,-1.04879772663,-1.0222594738,-0.556897938251,-0.514721989632,-0.321341633797,-0.850418925285,-0.427936315536
23512,-1.61457800865,-0.0207907184958,-1.28369939327,-0.0812371969223,-0.183458775282,0.229708224535,-1.91721606255,1.15090847015,-1.79030895233,0.528500795364,-0.0885000005364,-0.862402498722,-1.92971587181,-2.13790869713,-2.37283158302,-0.192317783833,-10.0,0.0803075879812,-1.00565898418,-1.84157657623,-0.709261417389,-0.91444671154,-1.34047210217,-0.131000027061,0.186677858233,0.580187499523,0.0664281696081,0.282373517752,-1.95111882687,-0.085830450058,-0.47769472003,-0.236183926463,-1.76053953171
148022,0.228582948446,1.43877148628,0.800016880035,0.161128506064,1.88511669636,0.558336496353,-0.339841365814,0.837019443512,1.35715961456,1.4671779871,-0.205399990082,-0.878910660744,-0.378043442965,0.77592009306,0.326071828604,-0.322435885668,1.77295005322,0.702729105949,0.0658505260944,-0.58426707983,-0.0752677619457,0.303918838501,-0.0482557043433,0.367900013924,-0.141675367951,0.532251179218,0.0583452433348,0.132552668452,1.06146812439,0.322285532951,-0.0789820402861,-0.165291413665,-0.364888429642
1906,1.45103371143,3.00078296661,-0.478361308575,0.30155146122,-0.578479528427,-0.174887597561,-0.118655204773,-0.268109053373,0.484461843967,1.48663306236,0.681749999523,-0.478868842125,1.36500358582,0.404198467731,2.5573284626,1.26225078106,0.335700005293,-0.548738837242,0.15654233098,0.699236869812,0.509916484356,0.362136363983,-0.672472834587,0.198733344674,-0.827815234661,-0.918337523937,-1.1366250515,-0.89766740799,-0.216334596276,0.884117186069,-0.0897181332111,0.357370644808,-0.156859964132
8878,-0.124985277653,-1.09043931961,0.713070988655,-0.526206314564,-0.271187126637,-0.449012637138,-0.731474161148,-0.178593695164,0.343995153904,-0.476981371641,0.406399995089,1.74380075932,0.687905192375,0.512625992298,-2.26679134369,-0.0645460784435,-0.939450025558,-2.41490244865,0.861374139786,-1.26091849804,-0.203082859516,0.202465116978,0.708661258221,-0.253366649151,1.1201198101,0.479106366634,-0.0948682427406,0.437534987926,0.0273707583547,0.170646846294,0.374486893415,0.0127087812871,0.160336107016
3091,-3.64648962021,-2.51816916466,-1.31993842125,-1.02826499939,-0.249271273613,-0.923474431038,-0.558779239655,-1.13976812363,-0.658499121666,-0.124869756401,0.240449994802,0.359858483076,-0.305488079786,0.647030174732,0.329206466675,0.575666725636,-2.1780500412,0.0468456894159,-0.112514749169,0.380888074636,-0.343229502439,-0.165743738413,-0.441216140985,-0.0376333594322,-0.370155453682,-0.234027028084,-0.279242873192,-0.122528210282,0.700514435768,-0.113087758422,-0.736622214317,-0.2250944525,-0.280720174313
5743,-0.363935917616,-0.971447706223,-0.0475309342146,0.421284765005,1.25015211105,1.45135557652,3.02644729614,-1.11121749878,-0.345878332853,1.63560664654,2.35100007057,-0.0291312485933,0.895277380943,-2.92932510376,-1.05042278767,2.20761370659,-1.08194994926,-0.50656825304,-0.576202273369,0.66738063097,0.60118085146,0.019892051816,-0.700406193733,-0.137966662645,-0.724203526974,-0.137954980135,-1.44638586044,-0.794721484184,-0.353203654289,-0.850433766842,-1.83402109146,-0.750938177109,-0.597497344017
5321,-0.254670798779,0.491654515266,-1.48647332191,-0.521775960922,-0.597698807716,-0.193957656622,0.281171172857,-0.788970768452,-0.329072862864,0.815756320953,0.140949994326,0.723368644714,0.239353016019,0.175019860268,1.12063908577,0.856001019478,-0.584600031376,-0.258471429348,0.646456599236,0.662969827652,0.658162891865,0.611708283424,0.0364440008998,0.247099995613,-0.560080587864,-1.15905547142,-1.45001649857,-1.40311777592,-0.33190792799,-0.170511111617,-1.15550017357,-0.486862063408,0.256437122822
4144,-2.05601525307,-0.772160172462,2.5795340538,-1.25769674778,1.41286170483,-0.151473611593,4.28718090057,-1.40139532089,-1.73340165615,0.418161123991,0.132650002837,0.241390526295,2.38504219055,3.08053517342,5.25266504288,-0.496189057827,-0.853100001812,-0.414365887642,-0.501522779465,-0.89609760046,4.04976177216,3.44098854065,1.18459618092,0.308566689491,-0.842192649841,-1.60055720806,-0.966333270073,-1.12566566467,3.31510949135,0.0624784752727,0.348105609417,0.592277705669,-0.274863421917
1981,-0.455035150051,0.659862339497,0.638578534126,0.538812816143,1.29636228085,1.08490848541,1.23008930683,0.737154126167,-0.0728357881308,2.91927719116,-1.44035005569,0.446459531784,0.53511762619,0.273915290833,1.16827833652,0.0706079676747,-0.482650011778,-0.374652504921,0.0572074651718,0.401388019323,0.0365386903286,0.777458190918,-0.256805598736,0.223966673017,-0.237352281809,1.17993807793,-0.251303106546,-0.5250685215,0.0942839384079,0.503326296806,0.258205473423,0.47234877944,0.428631991148
695,0.133929148316,-1.13056218624,-0.166939795017,-0.156857460737,1.53872025013,-0.41524040699,-1.05247795582,0.233609825373,-0.530449986458,0.767996251583,-0.446450024843,0.628637611866,-0.553279280663,-0.582113265991,-0.203720420599,-0.342769086361,0.0780500173569,0.0805151835084,-0.488309592009,0.390915006399,0.152191311121,0.356228947639,-0.843147575855,0.257666647434,-0.321435838938,-0.41563975811,-0.0359252840281,0.45314437151,0.0156181007624,0.0126086845994,-0.408224701881,0.613169193268,0.685700953007
10398,0.7922976017,0.528703987598,-0.717054188251,-1.0329002142,0.680985152721,0.203051447868,0.439748466015,-1.20058071613,0.397362977266,0.864452898502,0.798800051212,0.658502161503,-0.00847799703479,0.788697719574,3.89253616333,0.202840417624,-0.845200002193,0.944036960602,-2.28176951408,-0.811492681503,1.32901227474,0.404268562794,0.157341003418,0.912800014019,-0.788159489632,-0.701438367367,-1.10826432705,-0.974113702774,1.2313542366,-0.191522806883,0.240691512823,0.846362113953,-0.562346041203
