rid,CPD001_MCF7_6H:BRD-A01636364-003-10-2:10,CPD001_MCF7_24H:BRD-A01636364-003-10-2:10,CPD001_PC3_24H:BRD-A01636364-003-10-2:10
5720,-0.440038025379,-0.447927772999,-0.989406526089
466,0.417116552591,0.185450732708,-0.855307042599
6009,-0.457587748766,-0.285236597061,-1.06178879738
2309,0.5836840868,-0.326473921537,-0.218823581934
387,-0.145232245326,0.221007853746,0.444678544998
3553,-0.734346091747,0.338968157768,0.199983298779
427,-0.714474141598,0.228538185358,-1.00022542477
5898,0.288633137941,-0.081907145679,0.273366838694
23365,-0.156311944127,0.963616013527,0.853762507439
6657,0.25522005558,0.0352503582835,-0.338945090771
5054,-0.469910591841,0.63297098875,0.15342861414
3108,-0.398452073336,-0.369575083256,0.000503569841385
1950,0.215120404959,0.292376458645,-0.886391580105
351,-0.534822404385,0.344585001469,-0.471265405416
4846,0.974545955658,0.627582609653,0.954595267773
1452,0.514677286148,-2.14863014221,-0.438380926847
4776,-0.0169976148754,0.612081348896,0.857342422009
6908,-0.391101062298,-0.950551092625,-0.829389035702
672,0.431195288897,-0.153922095895,-0.221134603024
5710,0.186278238893,-0.00732174143195,-0.241282731295
2115,0.0175628811121,0.650410473347,-0.693584680557
7015,0.787527918816,0.337779551744,-0.564486682415
8726,-0.0201435331255,0.194540247321,1.29354858398
2185,-0.842338860035,0.164221972227,1.33450305462
3315,0.811840057373,0.361532330513,1.21112883091
5289,0.115700758994,-0.631107926369,0.520646572113
868,-0.229985743761,0.178591325879,-0.550253272057
1677,0.439886569977,-0.77968275547,-0.200206249952
7043,0.178823828697,0.00523284077644,0.438091635704
5613,0.15843474865,0.681385278702,0.242600902915
595,0.0742745622993,-0.501434504986,0.813096761703
4793,1.86619615555,0.43023583293,0.133634105325
2736,2.45568490028,0.1611109972,0.273544073105
5290,2.29815578461,-0.0681936740875,0.922820270061
6194,1.18244028091,0.071332976222,-0.12977001071
1676,0.241864055395,0.443374425173,0.799456477165
23512,-0.107490248978,-0.0069563658908,-0.0421219319105
148022,0.158718973398,-0.532906115055,0.0157605409622
1906,-0.305101186037,0.0317937806249,0.0331749022007
8878,0.490628123283,-0.426971822977,-0.1888050735
3091,-0.304152756929,0.277480512857,0.0157176852226
5743,0.364222705364,-0.374297469854,-0.286933660507
5321,-0.0236463900656,0.619274497032,-0.134779185057
4144,-1.31097173691,-0.391931295395,-0.0611963905394
1981,1.07414603233,-0.906300187111,0.05344761163
695,0.0628142505884,0.825141012669,0.278792977333
10398,-0.181911438704,0.261817216873,0.190236955881
5708,0.0615020059049,0.0491611994803,0.00260354205966
1213,0.456438004971,0.195328116417,0.869974255562
226,-0.276724845171,-1.0250402689,0.707879126072
6777,0.319337517023,-0.989318490028,-0.163114771247
2113,-0.363054335117,-0.00138016790152,0.184636354446
3329,0.0241984054446,0.312637269497,-0.359731048346
1050,-0.304164797068,-1.06167495251,-0.434403896332
9491,0.472478359938,0.410078048706,0.572852730751
22926,0.286859750748,-0.279265850782,-0.0194216743112
5899,-0.0474416911602,-0.221694648266,0.263597756624
5467,-0.015018902719,0.0789315551519,1.03593182564
6774,1.30979323387,-0.0636138692498,-0.261261314154
1788,-0.583049297333,0.537537276745,0.319380402565
5921,-0.692893266678,0.475604563951,0.324898064137
