rid,CPC004_A375_6H:BRD-A97479839-003-08-3:10,CPC004_HA1E_6H:BRD-A97479839-003-08-3:10,CPC004_HA1E_24H:BRD-A97479839-003-08-3:10,CPC004_HCC515_6H:BRD-A97479839-003-08-3:10,CPC004_HCC515_24H:BRD-A97479839-003-08-3:10,CPC004_HEPG2_6H:BRD-A97479839-003-08-3:10,CPC004_HT29_6H:BRD-A97479839-003-08-3:10,CPC004_MCF7_6H:BRD-A97479839-003-08-3:10,CPC004_PC3_6H:BRD-A97479839-003-08-3:10,CPC004_PC3_24H:BRD-A97479839-003-08-3:10,CPC004_VCAP_6H:BRD-A97479839-003-08-3:10,CPC004_VCAP_24H:BRD-A97479839-003-08-3:10,CPC016_A375_6H:BRD-A97479839-003-08-3:10,CPC016_A549_6H:BRD-A97479839-003-08-3:10,CPC016_A549_24H:BRD-A97479839-003-08-3:10,CPC016_ASC_24H:BRD-A97479839-003-08-3:10,CPC016_HEPG2_6H:BRD-A97479839-003-08-3:10,CPC016_HT29_6H:BRD-A97479839-003-08-3:10,CPC016_MCF7_6H:BRD-A97479839-003-08-3:10,CPC016_MCF7_24H:BRD-A97479839-003-08-3:10,CPC016_NEU_24H:BRD-A97479839-003-08-3:10,CPC016_NPC_24H:BRD-A97479839-003-08-3:10,CPC016_SKB_24H:BRD-A97479839-003-08-3:10,CPD003_MCF7_6H:BRD-A97479839-003-10-9:10,CPD003_MCF7_24H:BRD-A97479839-003-10-9:10,CPD003_PC3_6H:BRD-A97479839-003-10-9:10,CPD003_PC3_24H:BRD-A97479839-003-10-9:10
4846,1.64716160297,-0.497768580914,-0.0925458669662,0.578958213329,3.11559414864,-0.620863437653,0.838545680046,0.167742550373,-0.762246191502,0.035904802382,0.693181395531,0.230152845383,-0.637296438217,-0.53024995327,0.602184772491,0.323219001293,0.651740074158,0.643990576267,-0.265077918768,-0.396667897701,1.43404042721,-0.30623576045,1.6904579401,1.3097499609,0.617289960384,0.085366755724,0.715600013733
1452,0.523441076279,0.550673544407,0.930434703827,1.22399759293,-0.957350671291,0.446972429752,-0.363547205925,-0.687089860439,0.725393772125,-2.83076024055,-0.306760966778,-0.802536249161,-0.187262624502,0.367200016975,-0.36577296257,0.124562799931,0.451524049044,-0.288616269827,0.33432251215,0.280698537827,-1.16559123993,0.820220589638,-0.184057697654,0.444549977779,0.474628448486,-1.098066926,0.691699981689
4776,2.97599458694,-0.6065762043,-0.196470111609,0.760403752327,-1.39230012894,0.70115596056,-0.658219993114,-1.1947067976,0.206086263061,0.795854985714,-1.16827046871,-0.594913303852,0.0106006637216,0.145950004458,-0.0956649705768,0.438762247562,-0.88404750824,-0.868147611618,-0.603988409042,1.29052293301,0.0839503854513,-0.974538326263,0.420949697495,-0.407099992037,-0.493484288454,0.139320522547,-0.521650016308
6908,1.90130054951,0.210275158286,0.19839578867,1.10690772533,0.603414237499,-0.575720071793,0.516713142395,-0.0158134773374,-0.964874744415,-0.726223409176,0.416648685932,1.03863859177,-0.396850407124,0.170849993825,1.01309144497,0.458959698677,0.847998976707,0.0560892336071,0.253357470036,-0.154647290707,-0.182053714991,0.750413656235,-1.28307712078,-0.523450016975,1.14970040321,-1.27912950516,1.36765003204
672,1.7959523201,0.912034869194,0.446666091681,1.53454077244,0.0917046070099,0.574977278709,0.635483622551,-0.0982958376408,-0.103089213371,2.05064177513,-0.419799387455,0.520931959152,0.667539060116,-0.251650005579,0.957871317863,0.291455566883,0.191294029355,0.635969758034,0.52376294136,0.534238636494,-0.144854843616,1.08958685398,0.943883061409,0.577899992466,0.737617969513,-0.835545778275,0.249149978161
5710,-0.179304599762,0.858855962753,0.495821535587,0.981121659279,1.20893931389,-0.556353271008,0.189782738686,0.922997951508,1.32128429413,2.32277774811,0.0679697245359,0.601407408714,0.0476509854198,1.24744999409,0.278140187263,0.75067460537,0.584013223648,-0.558485627174,0.214928135276,0.655770719051,-0.330550998449,0.680543720722,-0.5765812397,0.387449979782,0.721754312515,-0.599776089191,0.156549990177
2115,2.22149252892,0.344269305468,-0.397053599358,1.93323302269,0.0413809791207,2.11188697815,-0.795859336853,0.0304605960846,-0.285754531622,-0.209155783057,-0.699434757233,-0.768073320389,0.990964591503,-0.402449995279,-0.0398620516062,-0.609466254711,-0.166765332222,-0.333858251572,0.0133642703295,0.387360930443,0.00397801399231,1.21837031841,0.241954594851,-0.657450020313,-0.850046336651,-0.209583103657,-0.89494997263
7015,2.84065508842,-0.311219483614,-0.2293381989,1.1794025898,-1.18517637253,1.06862235069,-0.207562357187,-0.99580937624,-0.192935854197,-0.289679318666,-0.124146580696,-0.610436618328,-0.394076883793,0.273000001907,0.536662101746,1.0488191843,-0.547161102295,-0.716024041176,-1.27485859394,1.04053807259,0.804965138435,0.0355284512043,0.344695687294,-0.311500012875,-0.931986093521,3.07475447655,-0.323949992657
8726,1.35232520103,-0.187052562833,0.730595648289,0.841146230698,0.754623532295,-0.419535279274,0.613552451134,0.383703380823,-0.993976831436,1.54496729374,0.251966893673,0.70464861393,0.092317417264,0.342800021172,-0.0268875062466,0.608774065971,0.110221996903,-0.112313121557,1.11723995209,-0.0615069046617,0.4019959867,0.915094137192,0.502106249332,0.728450059891,0.526958942413,-0.467667520046,-0.0775999873877
2185,2.86782717705,-0.522338867188,-0.293737113476,1.44663333893,-1.81300854683,0.789923965931,-0.745185673237,-1.12054383755,-0.364721119404,-0.544683814049,-0.870110809803,-0.950909137726,-0.173779338598,0.41914999485,0.201270163059,-0.115936607122,-1.01133060455,-1.24478244781,-1.23443377018,0.494570374489,-0.377316176891,-0.84145963192,0.872599840164,-0.565550029278,-1.12081074715,0.693983316422,-1.07354998589
3315,-0.543801903725,-0.113713666797,-0.308015078306,0.944422662258,-0.357693612576,0.0380492955446,0.249277800322,-0.54149889946,-1.3807926178,-7.35149002075,0.337036669254,-0.967676222324,-0.0669689998031,-0.25055000186,0.194191858172,-2.48171472549,1.46467387676,0.631899774075,0.0,0.0474194660783,-1.01914536953,-0.362128198147,-0.16903193295,0.251249998808,0.356193512678,-0.554405093193,-0.00034999998752
5289,2.56130886078,-0.057098262012,0.311925113201,1.97714066505,0.518296778202,1.00989711285,-0.219539374113,-0.922270894051,-0.0148021280766,-0.11785146594,0.623370945454,-0.998309135437,-0.682160019875,-1.50449991226,0.063271433115,-0.058713208884,0.753772616386,-0.203209102154,-0.493815690279,0.865617632866,0.752669692039,0.101785376668,0.537700474262,-0.462199985981,-0.287878274918,-0.734280824661,-1.44414997101
868,1.5243806839,0.355831563473,1.16873824596,0.696399331093,-0.570545136929,0.867606282234,-0.671440005302,-0.577864408493,0.0137607827783,-0.832022726536,-0.565884530544,-1.08098340034,0.795063853264,-0.902199983597,0.0954033583403,-0.109563134611,-0.321850478649,-0.502797365189,-0.400961577892,-0.375702112913,-1.46464657784,0.029613301158,-0.379771053791,0.966749966145,-0.14443820715,-0.811868429184,0.87064999342
1677,4.11949491501,-0.215183600783,-0.0171739161015,0.707661390305,-1.37736272812,0.783881366253,-0.339569866657,-0.212452501059,-0.700077116489,-0.374222487211,-0.275682389736,-0.354061603546,-0.290084511042,-0.416399985552,0.807382166386,0.568213224411,-0.271944105625,-0.207393348217,-0.813329994678,0.681572198868,-0.0878420844674,-0.379968613386,0.391622066498,-0.280799984932,0.52373111248,2.26854085922,0.910099983215
7043,1.68186080456,-0.217968538404,0.170523449779,1.57109308243,0.0115659832954,1.31447994709,-0.0293675214052,-0.379112750292,-0.0638485923409,0.524785578251,-0.97719836235,-1.066421628,0.624966084957,-0.317900002003,0.365479141474,0.275471150875,0.921199262142,-1.11633861065,-0.800854623318,0.500352680683,0.30356708169,-0.618838429451,1.35672748089,0.059700012207,-0.016191277653,-0.0746539458632,-0.733099997044
5613,2.14368462563,-0.476470261812,-0.277409672737,1.17094492912,-0.966598629951,1.51095819473,-0.300022125244,2.01718997955,-0.220275610685,2.25813150406,-0.770144224167,-1.41909325123,0.0343585051596,0.406799972057,0.332340836525,0.945056080818,-1.09491765499,-0.703289210796,-0.815634131432,0.460566759109,0.969910740852,-0.269938260317,0.866665244102,0.297199994326,-0.100128740072,0.277396917343,-0.877699971199
595,0.513105273247,0.843411922455,0.103831365705,1.53855395317,0.925859570503,-0.251654595137,0.519343912601,0.183124393225,0.0538736730814,-0.163385048509,0.335538476706,0.37408670783,0.101092837751,0.733600020409,-0.0706918537617,-0.600437581539,0.793121874332,1.49830186367,1.26391637325,0.31974285841,0.0723413452506,0.705598950386,0.6187505126,-0.366950005293,0.383568048477,-0.654786646366,0.418699979782
4793,2.24855804443,-0.587762117386,-0.149704188108,1.23744237423,0.76201236248,-0.985217571259,1.04567801952,0.576988577843,-0.266639769077,0.245449125767,-0.229561001062,1.0357260704,0.197354584932,1.60180008411,-0.671119987965,0.0741438195109,1.35030317307,0.348523885012,0.466382086277,0.340647935867,0.455684006214,-0.27719861269,-0.333343327045,-0.396750003099,0.119352057576,2.15696930885,0.535650014877
2736,2.67087650299,-0.334652632475,0.438059568405,1.51298904419,-0.177899301052,1.63931274414,-0.446578830481,-0.659847021103,0.244476363063,-0.0433319881558,-0.47437775135,-0.601838409901,0.0232657045126,0.233549997211,1.17264008522,0.0498120337725,-0.659403681755,-0.638671338558,-0.807076454163,0.310522466898,0.528660058975,-0.716662406921,1.65620696545,0.335350006819,-0.525895655155,-0.841963171959,-0.320300012827
5290,0.775521159172,-0.717154741287,-0.512462317944,0.0598041713238,-1.56226015091,-0.299335062504,-0.977823734283,-1.10903680325,0.660356342793,-1.32001876831,-0.360851973295,-0.691495776176,0.103602714837,0.944300055504,-0.250432044268,0.273650914431,-1.03665089607,-1.68514847755,-0.982033073902,0.630565166473,0.708761751652,-1.65577793121,1.14075398445,-0.506150007248,-1.49853396416,0.596761524677,-1.03180003166
6194,-0.298374831676,0.0,0.0,0.0,-0.0516186840832,-0.172685444355,0.544631779194,-0.21911907196,-2.01806879044,-1.00460910797,-0.530235588551,-1.1935968399,-1.76138949394,-0.191899999976,-1.02420270443,0.0,0.378850132227,0.235411092639,-0.791373133659,-0.475855469704,-0.0660694986582,0.0147857749835,0.0,-4.69614982605,-0.933039307594,0.0725020319223,0.45300000906
1676,1.28062391281,0.169446334243,-0.552486777306,1.14853274822,-0.979165554047,0.518793106079,-0.459333062172,-0.783028841019,-0.427294492722,-0.960751652718,-1.14082336426,-1.11341357231,-0.187779247761,1.39200007915,0.0375116318464,0.191941663623,-1.47631669044,-1.37839460373,-1.04066705704,1.14426028728,-0.225832730532,-0.766077041626,0.986885547638,-2.42105007172,-0.428556382656,-1.639564991,-0.845649957657
23512,0.458251804113,-0.106003172696,-0.351065218449,-2.88799643517,0.637511849403,0.671306371689,1.09344553947,0.566004216671,1.02667939663,-2.60767316818,0.812604188919,0.0482952594757,0.67190349102,0.290399998426,0.869750797749,0.9334217906,-0.517626345158,0.516358077526,0.0591326653957,0.166863128543,-0.238648876548,1.39749383926,0.000655051320791,0.524199962616,0.340900123119,-0.310489833355,0.256850004196
148022,2.82602262497,0.930978357792,0.454759895802,1.53246510029,0.769956469536,1.02638840675,0.876953363419,-0.464018076658,-0.216184660792,-1.72289562225,-0.294640690088,0.933445334435,1.02374505997,-0.253549993038,0.478891909122,0.253958523273,0.145948290825,0.363607734442,-0.00463536381721,1.10683071613,1.16127240658,-1.38215792179,0.607923388481,0.376300007105,-0.0337325185537,0.645744085312,0.347400009632
1906,0.946194887161,0.207136750221,0.506892204285,0.495573490858,-0.946834504604,0.822580814362,-0.348509162664,-0.131556913257,-1.04096603394,-1.06752598286,-1.77270722389,-1.09948170185,0.189822763205,0.568250000477,1.2885774374,0.453926205635,-1.21911096573,-0.735393762589,-0.76631975174,0.242998734117,0.967641174793,-1.37664723396,0.717328071594,-0.0204500257969,-0.482370138168,1.32676172256,-0.816300034523
8878,0.993681848049,0.210236787796,-0.868483483791,-1.90144145489,0.538678705692,0.766455233097,0.839616835117,0.705145478249,-0.256223142147,0.142955839634,0.239993110299,0.417118966579,0.0197408907115,-0.0839499980211,0.654872059822,-0.72587865591,0.579692780972,-0.356239944696,0.0587750598788,0.163267374039,0.170342594385,0.862657308578,-0.490805059671,-0.500699996948,0.26100307703,-0.724799215794,0.796950042248
3091,0.275039643049,0.488682687283,-0.357959121466,-0.187522605062,-0.833317041397,0.130716308951,-0.363887816668,-0.0786669254303,-1.10943305492,-3.21019721031,-0.45653450489,-1.14916586876,-0.361420631409,-0.259350001812,0.962737500668,0.818998873234,-0.712301671505,-0.75297665596,-0.142691850662,0.131354257464,-0.308307230473,1.08392131329,0.407919019461,0.57959997654,-0.145961046219,-0.396450400352,-1.71554994583
5743,-0.153278559446,-0.697707414627,-0.129348248243,0.706669688225,2.89551782608,-0.787126541138,0.517915606499,-0.194323450327,1.58325326443,-0.149662047625,-0.715667366982,0.0128009319305,-0.111415848136,-0.334199994802,0.262264370918,1.16423356533,-0.943425774574,0.0703944787383,-0.497670978308,-0.32277148962,0.284565508366,-0.00225237011909,1.02503287792,-0.552799999714,0.839209854603,-0.686228811741,0.740399956703
5321,0.0642094686627,-0.946816861629,-0.256290763617,-0.646505892277,-1.58945727348,0.594694554806,-0.585135519505,-1.28186428547,-0.927699327469,-0.214722529054,-0.983226656914,-1.17441022396,-0.174051702023,0.00370001792908,0.613517701626,0.644754946232,-1.21926486492,-0.850301921368,-1.55391252041,0.418821871281,-3.55540299416,-2.13191699982,0.769358754158,0.419349998236,-0.479983568192,0.728336572647,-0.82230001688
4144,1.0329297781,0.214253112674,-0.274096429348,0.11305025965,-0.390938043594,1.03507518768,-0.0788925588131,0.061811119318,0.0418516919017,-7.18881845474,-0.243530482054,-0.612669050694,0.137357264757,1.31369996071,0.116791009903,0.933252096176,-0.784383833408,0.777081847191,0.202989503741,0.527063667774,-0.637170314789,-0.206295877695,0.364266395569,0.817050039768,-1.21433138847,-0.268523275852,-0.209949970245
1981,2.43183970451,0.853076696396,0.47676768899,0.742697954178,0.146175295115,-0.422083795071,0.00409948825836,-0.399437904358,3.57834625244,1.35414993763,-1.22899198532,-0.301644206047,-0.376389175653,1.04974997044,-1.35815858841,5.64832305908,0.148221477866,0.494428187609,-0.221925020218,0.767243623734,-0.579764246941,0.133530259132,0.116316050291,0.0611499994993,0.756748974323,0.556200385094,0.144500002265
695,1.85806548595,0.202468201518,1.24646246433,1.5897371769,-0.247465834022,0.551356315613,0.701169848442,-0.958458304405,0.853915631771,0.887567698956,-0.950459003448,-0.695048689842,-0.336709856987,0.619099974632,0.546242952347,1.2056016922,3.09563875198,0.308452069759,0.335561990738,1.70236599445,-1.19095993042,-0.560723662376,-1.06028985977,-0.00620000064373,0.972390592098,-1.10058808327,-1.01040005684
10398,2.27499175072,0.367964029312,0.373006314039,1.40093231201,0.251716673374,0.649796843529,0.0623178705573,-0.0805747509003,0.125408113003,-0.684386372566,-0.74804610014,-1.36761128902,0.818924725056,-0.268950015306,0.114323765039,-1.56062793732,0.185936629772,-1.15797030926,-0.517163813114,0.632423460484,0.407299011946,0.419314265251,-0.385105311871,-0.00560000538826,-0.593858480453,0.748719930649,-0.752900004387
5708,0.563724040985,-0.297756791115,0.0891930609941,0.686010360718,0.34973141551,0.14336848259,-0.193956643343,0.142146721482,-0.490794301033,-3.76374363899,-1.0566136837,0.519009530544,-0.0178279355168,0.0774500072002,0.94120579958,-2.17221689224,-0.210239499807,0.166525661945,0.0926307886839,0.247763186693,0.4725651443,-1.22869443893,0.183425113559,0.782400012016,-0.125902220607,0.0112522989511,-0.294400006533
1213,0.780359208584,0.450213760138,-0.0810979455709,0.648599982262,0.20391485095,-0.13052149117,0.570796608925,0.540600955486,-2.33843564987,-2.5822353363,0.353334128857,0.958925485611,0.0972004979849,-0.127100005746,0.297071397305,-0.557048797607,-0.482056766748,0.711423397064,0.786788105965,-0.0738348811865,-0.648154497147,0.93737757206,-0.84847509861,-0.392149984837,0.341961503029,-0.603974103928,0.73425000906
226,0.829494297504,0.654042780399,0.200444623828,1.52936911583,0.606273770332,0.408837944269,0.858139932156,1.51491117477,0.91668099165,1.37715506554,-0.4929921031,1.17416930199,0.691434144974,0.169849991798,-0.53754645586,-0.409084260464,0.761631846428,-1.63403308392,0.19239076972,0.0529428943992,-0.589083552361,0.635726988316,-0.356121718884,0.226249992847,0.737194538116,0.145933642983,1.45934998989
6777,2.41340374947,0.798246622086,-0.746012926102,1.77533459663,-0.858041524887,-0.479894399643,0.322660088539,-0.199484109879,-0.100277915597,3.56816649437,0.872250139713,0.0976521968842,-0.0575173869729,-0.131449982524,-0.691630959511,0.396915078163,0.603544831276,1.11064147949,-0.360300838947,-0.344408541918,0.161294817924,1.22946846485,0.586192727089,-0.0415000021458,0.711218476295,-0.571918010712,0.0776000022888
2113,0.789607822895,0.0942279845476,-0.46392133832,1.31303071976,-0.81488096714,1.04575037956,0.0506367646158,-0.578585147858,-0.691958665848,-1.29762768745,-0.455080896616,-3.26875686646,0.342680245638,-0.570099949837,0.288134634495,0.725247681141,-0.952983260155,-0.951242625713,-0.60070514679,0.0915178656578,-0.0650405138731,-0.540696322918,0.433505743742,-0.420700013638,-0.99550819397,1.13371837139,-1.43764996529
3329,-0.187168776989,0.840623617172,1.01793432236,-1.28376793861,0.30575209856,-0.061381533742,-0.105286717415,0.868390202522,1.43191492558,0.885970115662,-0.0478303134441,0.736790239811,0.818442046642,0.841099977493,0.120696276426,0.240827694535,1.2568655014,0.301285982132,0.272489249706,0.46240824461,-0.150113224983,1.00002229214,-0.411188364029,0.0385999977589,0.614150285721,0.0723604559898,0.795549988747
1050,1.76697266102,-0.285329312086,-0.142538443208,1.44795799255,1.1456413269,0.200606733561,0.568267703056,0.68922162056,1.0225045681,-0.206897556782,-0.179637566209,0.273026585579,-1.05150318146,0.0747500061989,-0.606512367725,-0.621069729328,0.758602440357,1.96377146244,1.11744391918,0.054854221642,-1.45396184921,0.651311337948,-0.171738728881,2.52904987335,1.07681941986,-1.06274175644,0.281450003386
9491,1.22435998917,0.688145577908,-0.886627316475,1.16242551804,-1.16098284721,0.515322446823,-0.669264018536,-1.08003175259,0.0471401959658,1.21477687359,-1.36999773979,0.188021957874,0.156809404492,-0.097999997437,0.0420343279839,0.365956902504,-1.03300261497,-1.21108102798,-0.830132842064,0.018976546824,-0.148544088006,-1.83943939209,0.191023528576,-0.420900017023,-0.544128775597,1.12440526485,-0.959699988365
22926,2.32722735405,0.15750670433,0.416231930256,-3.6875705719,0.540786027908,0.385965168476,0.404655575752,-1.27612292767,0.0507629513741,-1.38404011726,-0.753198862076,-0.291439563036,0.237863123417,0.493900001049,-0.0214429870248,0.709866285324,0.400508761406,-0.272801429033,0.427836209536,0.618895888329,-0.0826766565442,0.242257237434,-0.314332842827,-0.0419999957085,0.199454396963,-0.0412104725838,0.995999991894
5899,1.23286163807,0.186319470406,0.491448938847,0.838269531727,0.599300980568,0.00491759926081,0.316496014595,-0.184940218925,-0.835838794708,-0.355071485043,-0.0491220653057,1.08229649067,0.16787417233,0.208299994469,-0.949509561062,0.0375857502222,0.642097949982,1.05767571926,0.39465919137,-0.272978574038,-0.0604942813516,-0.321437001228,-0.457460939884,0.416700035334,0.73946762085,-1.01481354237,0.450699985027
5467,2.07804560661,-0.693648219109,0.655242860317,0.789135813713,0.52478826046,0.410390973091,-0.499364942312,-0.731729507446,0.354125767946,0.315661728382,-0.509751141071,0.170902371407,-0.173586264253,-0.895600020885,0.219409406185,-1.20159494877,-0.485128432512,2.4298415184,-0.811055421829,0.184467956424,-0.353852748871,-0.968825280666,0.153353527188,1.32099997997,-0.192289471626,-0.215425819159,0.0930499881506
6774,0.367171406746,0.741411447525,2.4251871109,1.54206347466,0.280428647995,-0.272073000669,0.228835150599,-0.322760134935,1.48190200329,1.33181262016,0.0154127925634,-1.70865106583,0.906985402107,-0.0184499919415,0.651111006737,0.284591913223,-0.372668266296,0.599711537361,1.27695000172,-0.628010630608,0.548419833183,0.706818521023,0.0727094262838,-0.238849982619,0.561641871929,0.525254428387,-1.0245000124
1788,0.638197124004,-0.986553192139,0.219786062837,0.413076221943,-1.45423948765,0.382521539927,-0.406921833754,-0.792111158371,0.379279196262,-0.97169649601,-1.34634244442,-1.23850333691,-0.0999214202166,0.271149992943,0.215095713735,0.861033082008,-2.1730029583,-1.41066682339,-1.36395990849,1.19455373287,-0.317905277014,-0.869098603725,1.05434751511,-0.358100026846,-0.900357604027,-0.231355398893,-1.46090006828
