rid,CPC013_A375_6H:BRD-K64881305-001-01-1:10,CPC013_A549_6H:BRD-K64881305-001-01-1:10,CPC013_A549_24H:BRD-K64881305-001-01-1:10,CPC013_ASC_24H:BRD-K64881305-001-01-1:10,CPC013_HA1E_6H:BRD-K64881305-001-01-1:10,CPC013_HCC515_6H:BRD-K64881305-001-01-1:10,CPC013_HEPG2_6H:BRD-K64881305-001-01-1:10,CPC013_HT29_6H:BRD-K64881305-001-01-1:10,CPC013_MCF7_6H:BRD-K64881305-001-01-1:10,CPC013_MCF7_24H:BRD-K64881305-001-01-1:10,CPC013_NEU_24H:BRD-K64881305-001-01-1:10,CPC013_NPC_24H:BRD-K64881305-001-01-1:10,CPC013_PC3_6H:BRD-K64881305-001-01-1:10,CPC013_PC3_24H:BRD-K64881305-001-01-1:10,CPC013_SKB_24H:BRD-K64881305-001-01-1:10,CPC013_VCAP_6H:BRD-K64881305-001-01-1:10,CPC013_VCAP_24H:BRD-K64881305-001-01-1:10
5720,-1.25627303123,0.762950003147,-2.98298668861,0.121914207935,-1.25425004959,-0.662574589252,-0.998530745506,0.151154890656,-1.29231858253,-3.81718492508,0.671800017357,4.54619979858,0.424669027328,-0.370346397161,-0.0341325253248,0.645077347755,0.632587552071
466,-0.686466276646,-0.225299999118,-2.89075946808,-0.417196810246,0.50569999218,0.028601706028,1.46075367928,0.322714298964,-0.41698807478,-1.29069006443,1.79065001011,-0.634500026703,-0.864275693893,-0.471347033978,-0.564189553261,0.856028437614,0.447294354439
6009,-0.976287186146,0.902950048447,-0.833702147007,1.97820615768,0.152150005102,0.647423505783,1.47104024887,-1.08927834034,-0.837159872055,1.04450011253,-1.10785007477,-4.6532998085,-0.0875990018249,0.663290321827,1.05595970154,-0.506493270397,0.436173409224
2309,3.43354701996,1.26504993439,1.25007247925,-1.04917109013,-0.263700008392,4.06004667282,3.85846710205,4.19815826416,3.64341497421,1.1289100647,0.331299960613,-1.82050001621,1.03817725182,2.63889241219,-0.711287081242,1.92198383808,2.10769271851
387,-1.33592939377,-0.569350004196,-2.71077823639,0.298195064068,-0.866500020027,0.633313059807,0.182149991393,0.117041878402,-0.292644917965,-2.50519800186,-0.492949992418,-5.94640016556,-0.210891678929,-0.662535250187,-0.642600774765,-0.502120614052,-0.325262844563
3553,0.208723768592,-1.035400033,1.68163216114,0.147977381945,0.46819999814,-0.574283599854,-0.538145184517,0.590402603149,-0.955908477306,0.807672739029,-0.22484998405,5.95179986954,-0.18892391026,-2.16871738434,-0.283662378788,-1.29112589359,-0.951743364334
427,-0.380945116282,0.557099997997,0.108304783702,0.31372243166,0.18694999814,0.00238889455795,2.49861574173,0.0828540027142,0.449842810631,-1.23838925362,1.30579996109,4.14249992371,-0.73940038681,-0.0573002807796,-0.479789942503,0.335385352373,-0.559377551079
5898,0.84228760004,-0.333800017834,0.373103827238,0.521238148212,1.52175009251,0.480033487082,0.780249595642,0.464628010988,0.322029471397,0.593128204346,0.483449995518,2.23410010338,0.146974593401,0.641015708447,0.551835477352,-0.351783454418,-0.63160687685
23365,3.725014925,0.66890001297,0.184461444616,0.214741647243,0.743900001049,0.372848421335,-0.44567194581,0.494259387255,0.196363836527,1.44846534729,-0.539650022984,-1.49189996719,-0.419270664454,0.0572927892208,-0.223279505968,-0.328919798136,-0.147538796067
6657,0.226447224617,-0.268550008535,0.748410463333,-0.00484047830105,0.836700022221,0.292010605335,-0.548499822617,-0.628775000572,-0.745260775089,1.16914248466,-1.86590003967,-8.82339954376,-0.609102904797,-1.26007890701,-0.815117955208,-1.01361954212,-0.995593905449
5054,0.620671987534,-0.992650032043,-3.40536594391,-1.90185832977,-0.994650006294,-1.48360800743,-0.481474459171,-0.0572135299444,0.0642654895782,0.312051355839,-0.860150039196,2.51460003853,-0.817575514317,-1.5759305954,0.142322003841,-0.271964401007,-0.700179040432
3108,-0.318299889565,-0.337249994278,0.117483451962,2.25132489204,-0.000150002539158,-0.256055355072,-0.413548052311,-0.921930670738,-0.135530680418,-0.712884128094,7.3952999115,1.51380002499,-0.657770931721,-0.267876148224,1.29618215561,0.657431840897,-0.96117824316
1950,-0.155543267727,0.945250034332,0.285709023476,-0.076103374362,-0.494100034237,-0.161135047674,0.0155858099461,-0.795825123787,-0.692294895649,0.329262077808,-0.537149965763,6.71969985962,1.19878315926,0.079849421978,0.184536755085,-0.00904509425163,-0.203745678067
351,-0.108461990952,0.129649996758,1.84463441372,-0.243330255151,0.000699999975041,0.0176690481603,-0.138452291489,-1.36653673649,-0.441107541323,0.921081662178,0.00169999990612,1.15820002556,-0.536592483521,-1.07235908508,-0.443940222263,0.0916751027107,-0.274414211512
4846,-0.503751695156,0.00245000422001,-0.69823718071,-0.819641530514,0.0415000021458,-0.245349779725,-0.532642602921,0.0979754477739,-0.655324697495,-0.364870846272,0.609700024128,4.65000009537,-0.100738622248,0.778693020344,-1.48980987072,0.508342087269,0.237333476543
1452,1.50608301163,-0.842449963093,-1.57308375835,-0.704302430153,-0.0290499925613,0.103759109974,4.29841184616,0.884233236313,-0.117082983255,1.14860057831,-0.999949991703,-1.87820005417,0.32222288847,0.442875832319,-0.120531007648,0.638835549355,-0.0495873317122
4776,1.33832645416,-0.657850027084,0.93982565403,1.40507602692,0.469400018454,-0.384722292423,0.0142581760883,-0.667772054672,-0.819807291031,1.72489929199,-0.194349989295,3.3654999733,0.143634691834,-1.42454409599,-0.79673910141,-1.31294369698,-0.523191273212
6908,0.749849915504,-0.184350013733,-2.26943254471,0.688707351685,0.338349997997,0.0463743805885,0.768114805222,0.200610548258,-1.11475729942,-0.901961803436,-0.302849978209,-5.8626999855,-0.176677137613,0.0457919239998,0.454822838306,0.784613132477,0.487646281719
672,-0.887569785118,-0.110650002956,-1.36729192734,0.586326777935,-0.0756999850273,0.19213090837,-1.39246308804,0.795947313309,-0.519037246704,-0.87897413969,-0.622850000858,8.72399997711,0.215939342976,-1.89343237877,-0.493039578199,-0.301942020655,-0.84141767025
5710,0.121733009815,0.274099975824,0.645808398724,0.458242893219,-1.26880002022,0.616898357868,-1.09492850304,-0.413161605597,-0.553960025311,1.69988751411,-1.37689995766,-4.55380010605,-0.0121570155025,0.957087159157,0.29127830267,-0.853959321976,1.04866051674
2115,4.53607416153,-0.392650008202,0.40976318717,0.0721044242382,0.657649993896,-0.160032749176,-1.9759721756,-0.0299104005098,-0.058084577322,0.490490376949,0.393850028515,-2.96300005913,0.0752627253532,-0.939641475677,0.567699253559,-0.757088243961,-0.698645472527
7015,0.328305244446,-0.681349992752,0.430176079273,0.131920143962,0.204399988055,-0.663957059383,-0.51291000843,-0.765259385109,-1.6803689003,0.0876358449459,0.576600015163,5.8765001297,-0.993793487549,-1.7202641964,-0.469861418009,-1.07072913647,-1.03214216232
8726,-0.938465356827,-2.69530010223,-3.57346248627,-1.00864195824,0.00130000710487,-2.64883470535,-0.498610645533,-1.55519783497,-0.734933555126,-0.967556059361,-0.305750012398,-2.09200000763,-0.809844136238,-2.9440369606,-1.72941327095,-0.831119596958,-2.15418291092
2185,-0.204548642039,-0.740249991417,1.2549020052,-1.00297093391,0.750899970531,-0.51951444149,0.146783828735,-1.4879745245,-1.40029335022,0.658261358738,0.479499995708,3.86829996109,-0.845867276192,-1.73275148869,-0.165587723255,-0.911313474178,-1.30153310299
3315,-1.09614598751,0.0382499992847,-0.379563868046,-0.128030568361,-0.860700011253,0.306028902531,-2.70106101036,0.704142391682,0.164043471217,-1.00776553154,0.061400000006,-0.0810000002384,-0.1093133986,-0.206826597452,-0.145354762673,-0.933819830418,-0.438715934753
5289,2.18825531006,-0.264550000429,1.2391705513,0.399051338434,0.823850035667,0.203063726425,1.49329411983,-0.419328093529,-0.242539644241,0.892570853233,1.71710002422,2.57039999962,-0.0788646638393,-0.893938302994,-0.799202799797,-0.573734104633,-1.07933020592
868,2.07536411285,-0.258100032806,1.40893149376,0.593501627445,0.125050038099,-0.496608376503,1.9807664156,2.15108776093,0.0839313268661,0.997630298138,-0.179149985313,0.471700012684,0.883992016315,0.80814987421,3.83074140549,-1.03343343735,-0.944047629833
1677,-1.41274416447,-0.183349996805,0.819174766541,0.338911890984,0.102749995887,-0.490789830685,-1.19378149509,-0.712644577026,-1.09000718594,0.355924636126,2.11315011978,8.76749992371,-1.95213401318,-1.59362816811,-0.0216775760055,-0.694000184536,-0.991371154785
7043,1.80263078213,-1.39079999924,1.42857217789,0.723852515221,0.885599970818,-0.356443405151,-0.42280703783,-0.448570132256,-2.26833772659,0.535170257092,-0.198449999094,7.15980005264,-0.81773519516,-1.53228139877,-0.362251639366,-1.19595754147,-1.30410528183
5613,0.824966371059,-1.2853500843,1.64021396637,0.338605761528,-0.120849996805,-0.560552537441,-0.108551442623,-0.855306625366,-0.748896181583,0.189737990499,0.364749997854,7.55859994888,-0.895755171776,-1.61638998985,-0.578877568245,-0.315273344517,-0.974369287491
595,-0.0823749229312,-1.06375002861,-1.20370209217,-1.01444554329,-0.734099984169,-0.454286634922,-0.960148453712,-0.437931776047,0.133640527725,-0.64990234375,4.57940006256,-1.69560003281,-0.983765780926,0.464029103518,0.570177972317,1.04227721691,1.3836274147
4793,1.71594262123,0.853600025177,1.04166328907,1.33463931084,0.670199990273,0.891317009926,1.38662624359,1.1918143034,0.841821014881,7.76209926605,-0.0256000161171,5.78329992294,-0.397687762976,1.39961206913,1.53110206127,0.449932485819,-0.415995657444
2736,-0.432049155235,-1.69650006294,0.502172589302,0.0246011316776,0.955399990082,-0.845757842064,-0.698839187622,0.654899895191,-1.37998664379,1.34255838394,-0.979449987411,1.31939995289,-0.955877184868,-1.2864317894,-1.65403389931,-0.891297459602,-0.953788459301
