rid,CPC019_A375_6H:BRD-K47786739-001-01-0:10,CPC019_A549_6H:BRD-K47786739-001-01-0:10,CPC019_A549_24H:BRD-K47786739-001-01-0:10,CPC019_HA1E_6H:BRD-K47786739-001-01-0:10,CPC019_HCC515_6H:BRD-K47786739-001-01-0:10,CPC019_HEPG2_6H:BRD-K47786739-001-01-0:10,CPC019_HT29_6H:BRD-K47786739-001-01-0:10,CPC019_MCF7_6H:BRD-K47786739-001-01-0:10,CPC019_MCF7_24H:BRD-K47786739-001-01-0:10,CPC019_PC3_6H:BRD-K47786739-001-01-0:10,CPC019_PC3_24H:BRD-K47786739-001-01-0:10,CPC019_VCAP_6H:BRD-K47786739-001-01-0:10,CPC019_VCAP_24H:BRD-K47786739-001-01-0:10,ERG015_PC3_24H:BRD-K47786739-001-01-0:9.92385,ERG015_PC3_6H:BRD-K47786739-001-01-0:9.92385,ERG015_VCAP_24H:BRD-K47786739-001-01-0:9.92385,ERG015_VCAP_6H:BRD-K47786739-001-01-0:9.92385
2185,-0.330685436726,0.337749987841,0.343912959099,0.565932452679,-0.0371645838022,0.843747675419,-0.280095994473,0.0243557691574,-0.0374233536422,-0.381818830967,2.25048756599,-0.169342070818,0.466065973043,0.322733342648,0.572461903095,0.580190837383,1.43214035034
3315,0.114625141025,-0.422349989414,-0.900020360947,0.421296775341,0.0759551227093,-0.0900926291943,-0.336819261312,-0.113855168223,-1.07938063145,0.0221656411886,-2.5675008297,0.361275136471,0.120748400688,-0.78820002079,-0.136983394623,-0.142759740353,2.4177031517
5289,-0.24557569623,0.0271500051022,-0.426438331604,-0.238433927298,-0.226366892457,-0.775739729404,0.12272258848,-2.24032020569,-1.37287342548,0.244078710675,0.804505765438,-0.218430921435,0.349527537823,1.46069991589,1.14792501926,-0.272423833609,2.8060863018
868,-1.02786374092,-0.102899968624,-0.132952183485,0.367091327906,0.492307335138,0.0522704981267,0.240464687347,4.15061950684,-0.950062632561,-0.559299468994,0.700466156006,0.545923709869,0.107467010617,0.319733381271,0.55332839489,0.365149408579,1.06908416748
1677,1.59836411476,-0.0651000142097,0.177208393812,0.525961637497,-0.773753702641,0.284439772367,0.35509672761,-0.309130907059,-0.826654613018,0.080629773438,0.508672654629,-0.163975417614,0.405551463366,-0.579800009727,0.536099612713,1.66830813885,1.99203050137
7043,-0.405450195074,-0.56375002861,-0.141235142946,1.18876469135,0.617142677307,0.732827186584,0.428842782974,0.829019010067,0.618656516075,0.201011925936,0.382460534573,0.230148300529,0.466282367706,0.918133378029,1.35928142071,1.58150625229,1.48553943634
5613,-0.240305200219,-0.941299974918,0.83240967989,0.382782936096,-0.077531889081,0.811662793159,0.245275631547,0.536405682564,-0.169419631362,-0.256167769432,0.759490609169,-0.211974620819,0.509003639221,-0.507099986076,0.607589125633,1.82042884827,1.50250256062
595,0.735668957233,-0.533399999142,-1.00954711437,-0.744407832623,-0.61879658699,-1.34581041336,0.527435481548,-0.548618674278,-0.978667259216,0.405024707317,-0.502444684505,-0.00136828422546,-0.379789233208,-0.550066649914,-0.947320580482,-0.28389954567,-0.564503669739
4793,0.0769303292036,0.202500015497,1.25061821938,-0.56786775589,-0.442351877689,-0.0281240604818,0.645130574703,0.260161995888,-0.378872603178,0.138991564512,-0.109067216516,0.158424660563,2.03075170517,0.361266613007,1.09099805355,-0.280172884464,1.61389648914
2736,-0.612154603004,0.780649960041,-0.803431987762,-0.0390362143517,-0.374573945999,0.762669026852,0.179167076945,-0.41383227706,0.669158697128,0.221106812358,0.556617081165,0.615522384644,0.22155892849,1.05603337288,0.638748586178,0.466648608446,2.37362098694
5290,-0.102093398571,0.576300024986,-0.266219317913,0.808575212955,0.255381345749,1.11219549179,-0.184040606022,0.770850300789,1.30064463615,-0.390300780535,0.472834557295,-0.128629609942,-0.745269179344,0.831799983978,0.404097855091,0.868451178074,0.339217156172
6194,-0.301667392254,0.0,0.495259404182,0.000232522215811,-2.88808078039e-05,-0.436581730843,-0.109519295394,0.455377757549,0.132637262344,-0.54014056921,-0.00587010663003,-2.59849786758,-0.390367418528,-0.310633420944,-0.0946917459369,-1.1396676302,-1.33216309547
1676,0.0779386684299,-0.443050026894,-0.0934248715639,0.543850302696,0.659620285034,0.911374509335,0.399999499321,0.452499866486,-0.471809595823,-0.190842777491,0.727231502533,-0.0616109967232,0.339313417673,0.0158666670322,1.49421834946,2.1841032505,1.08702147007
23512,0.56993997097,-1.3927500248,-0.465737909079,-0.0701239854097,0.177966624498,-0.463992655277,-0.103906840086,0.384916573763,-0.460615307093,-1.01752710342,0.447187483311,0.589772641659,-0.250583589077,-0.637133359909,0.613280236721,0.603892922401,-1.07498216629
148022,0.0439756475389,-0.531700015068,-0.619920969009,-0.929678678513,-1.06101369858,-0.700485765934,-0.348030984402,0.310108602047,-0.560085952282,-0.240401953459,-0.309640944004,-0.179002955556,0.495159685612,-0.583433389664,-0.604993641376,-0.207101538777,-0.486974477768
1906,0.120128259063,-2.30200004578,0.610948860645,-0.225712865591,-0.445192337036,0.358846694231,-0.164924189448,0.266094446182,-0.018287755549,-0.112917996943,-1.18803453445,0.0282083749771,0.307269603014,0.553900003433,1.75925111771,1.22353315353,1.37228274345
8878,1.28190898895,0.0010000000475,0.400578320026,-0.743640720844,0.294162333012,1.72074472904,1.26582443714,-0.485300242901,0.475775122643,0.718446969986,-0.250460624695,0.556098401546,-0.485733509064,-0.347866654396,-0.114600367844,-1.05337882042,-0.63141900301
3091,-0.635740637779,-0.149749994278,-0.357932567596,-0.770345926285,-1.81487834454,-1.1577205658,0.128279790282,-0.563699424267,0.452957987785,0.0373286157846,0.317872792482,0.228929907084,0.283168137074,-1.58576667309,-0.416306555271,0.650999188423,0.680146813393
5743,-0.121668174863,0.705700039864,-0.660060584545,-0.792367577553,-0.417106091976,1.11868429184,0.0119636850432,3.82512688637,0.744810402393,1.13601326942,-0.15007840097,0.193537756801,-0.0363045185804,-0.890400052071,0.958248496056,0.498964607716,0.57132935524
5321,0.271696954966,-0.353749990463,-0.165560975671,0.850462853909,0.00992513075471,0.868421912193,0.314746856689,0.206086039543,0.433473140001,-0.152470827103,0.850975871086,0.101259604096,-1.01702523232,0.131833344698,0.584495127201,1.40388286114,0.97718334198
4144,-1.16551339626,0.526350021362,-0.0894768089056,-0.402871787548,-0.612432718277,0.468157112598,-0.363020867109,-0.73951125145,0.490186393261,-0.490031123161,0.0951011627913,0.00534530729055,-0.193321704865,-1.46266674995,-1.26709711552,0.520918309689,0.315986067057
1981,0.762929081917,-0.324100017548,-0.783251464367,0.0836859121919,-0.361412495375,-0.870385885239,0.0189159493893,0.827836930752,0.0569371730089,0.0745527148247,-0.20464989543,-0.238277092576,-0.103984087706,0.0656333267689,-0.992709159851,-0.374285101891,0.200836032629
695,-0.0555479973555,-0.848099946976,0.55527305603,-0.389292627573,0.0712459981441,-0.323964238167,0.32703346014,0.171379864216,1.91978573799,0.317170500755,0.907264828682,0.402399867773,-0.260881841183,-0.23529997468,0.573213219643,0.925176382065,0.0554595589638
10398,0.236117944121,0.363650023937,0.0561056137085,0.127551928163,-1.3510081768,-0.687320888042,0.326884299517,0.756934344769,-0.0954822450876,-1.17578840256,0.850160002708,0.3742608428,-0.302454948425,-1.11996674538,0.474101066589,1.69421100616,1.43276834488
5708,0.403895020485,0.236600011587,-0.327468246222,0.740224182606,0.582304418087,-0.298477679491,0.642005980015,0.0905610322952,-0.189869403839,0.420254051685,-0.621384322643,-0.472328573465,0.736080467701,-0.939133346081,0.552662074566,0.943601489067,1.63424360752
1213,-0.114595733583,0.0293999910355,0.050475358963,0.0251596271992,0.343186169863,-0.27408093214,0.189784198999,0.870568573475,0.0483040325344,-0.498377650976,-0.717239201069,0.467368304729,0.523131489754,-0.552933335304,-2.13953351974,-1.37420284748,-1.26081109047
226,0.62541782856,0.211150020361,-0.322833925486,-0.192382439971,0.386200398207,-0.698716819286,0.0835063830018,-0.570446312428,-0.199788182974,0.265166223049,0.0270332172513,0.178792253137,-0.0924015194178,-0.689100027084,-1.28004264832,0.289455860853,-0.865604817867
6777,-0.205640822649,-0.726899981499,-0.94768345356,-0.334012031555,-0.23832821846,-0.390122920275,-0.136280685663,0.453025281429,-0.375049948692,0.637653648853,0.227523505688,-1.00693571568,-0.888631701469,0.435433328152,0.150237292051,-1.15955591202,2.36890387535
2113,-0.711802124977,0.00924998521805,0.249103426933,-0.66308504343,0.417950987816,0.922438800335,0.164838939905,0.43704983592,0.393052518368,-0.269249171019,1.43488359451,0.172997176647,-0.223632097244,-1.58146679401,-2.46811008453,0.85929107666,2.05259990692
3329,1.10597157478,-0.00715002417564,-0.450926691294,-0.419262677431,0.0294124037027,-0.487291008234,0.6452075243,-0.243121564388,-0.427198469639,0.459371000528,0.374868810177,0.514664053917,0.00587768852711,-2.08899998665,-0.550190448761,-0.831157207489,-2.13548231125
1050,-0.822499573231,0.750849962234,-1.16281974316,-0.224051758647,-2.45643639565,0.160498782992,-0.644560992718,-0.366967320442,-0.0867151990533,0.513241529465,-0.136218041182,0.600912332535,-0.11583738029,-0.0524666681886,-1.53933382034,-1.36048698425,-1.76236057281
9491,-0.772748231888,-0.645550012589,-0.64420735836,0.0575893856585,0.840921580791,-0.119152873755,0.820163488388,0.265225321054,-0.793848514557,-0.586704015732,0.0893666669726,-0.119026839733,-0.778411984444,0.257666647434,0.809690356255,1.48192512989,0.949873745441
22926,0.104633003473,-0.67484998703,-0.457428306341,0.623210310936,0.241516202688,-0.1260086447,0.448990881443,0.684506297112,0.338200509548,0.351110517979,-0.0467843785882,0.105611503124,-0.352959573269,-0.487199991941,-0.134069785476,-0.257347404957,0.433298528194
5899,0.0672796219587,-0.294900000095,-1.54007554054,-0.881845474243,0.00393327511847,0.334311336279,0.46263846755,0.129467830062,-0.215275987983,-0.690169453621,0.124880805612,-0.147852182388,-0.24030649662,-0.645433366299,1.16822564602,-0.817206203938,0.0273755788803
5467,0.0845545381308,0.356599986553,-0.00224603712559,-0.00547060370445,0.595450758934,-0.513560473919,-0.379252970219,0.697423100471,0.152670964599,-0.448728144169,0.538138270378,-0.0739201307297,0.0488221980631,-0.295933306217,-0.45167940855,0.374533176422,1.01787376404
6774,0.366813153028,0.930599987507,0.499480754137,0.964703321457,0.495201319456,-0.0341299772263,-0.262005507946,0.860542476177,0.229676783085,-0.138712897897,0.11445672065,-0.596394538879,0.225398510695,-0.320600003004,0.157519042492,0.592134654522,-0.121447607875
1788,0.0603059157729,0.742299973965,1.02021074295,0.498658359051,0.128701686859,0.706768333912,0.369051247835,0.270504713058,0.298863589764,-0.126645058393,0.590468883514,0.00181921198964,-0.517081320286,0.121133312583,0.850749671459,1.47692883015,1.05201482773
5921,0.372169166803,-0.799149990082,-0.568546831608,-1.54311060905,0.127849236131,-0.264920294285,-1.54482746124,0.792264044285,0.156187906861,-0.00457675755024,-0.627753198147,0.29627302289,0.162764832377,0.751733422279,0.0851255655289,-0.113827653229,-1.17715668678
5721,0.110898278654,0.79230004549,0.883933722973,0.843778014183,0.162936523557,-0.972570180893,-0.68343436718,-0.428893774748,-0.765901982784,0.0770856514573,0.240370735526,0.0502274185419,0.212635546923,0.0114333331585,-0.394014716148,0.086885407567,-1.02790427208
2263,-0.114345304668,0.667050004005,-0.778824687004,0.575202584267,-0.0884007439017,1.26228618622,-0.457678616047,-0.040216140449,0.700823247433,-0.386550873518,0.688101828098,-0.189025163651,0.269906044006,-0.0518666803837,0.621767222881,1.26234674454,0.806077718735
808,-0.0471440926194,0.136000007391,-0.0920452028513,-0.487914055586,0.0568317323923,1.49750864506,-0.402824044228,-0.10656145215,-0.167566031218,0.219394266605,0.115450546145,-1.09554481506,-0.478010654449,-0.621233284473,1.8037661314,1.95436739922,1.03472912312
30001,0.551654100418,-0.259200006723,-1.06429564953,-0.911257982254,0.38680383563,-0.796829998493,0.010116850026,0.775810956955,-1.01997601986,0.868671178818,-0.0719127357006,-0.375245153904,-1.24773073196,-0.609566688538,-1.08032000065,-1.81816244125,-0.147750914097
348,0.353994935751,-0.102399975061,-0.144748017192,-0.901363313198,0.127975717187,0.363121837378,0.0234074406326,0.068768620491,0.426669329405,1.7512717247,0.774479269981,-0.228052660823,-0.280896902084,1.03470015526,0.196659296751,0.191337868571,1.67450070381
30849,0.22700959444,-0.55419999361,-1.49650704861,-0.855573058128,-0.373144894838,-1.39048981667,0.600161194801,0.356690466404,-0.0411429107189,0.0729946196079,-0.403149068356,-0.152001827955,0.293675422668,-0.00116668641567,-1.02560305595,-0.953216075897,-0.327371656895
1454,0.0125722140074,-1.03434991837,-0.340278714895,0.170021057129,-0.388180285692,0.211847886443,-0.486866414547,0.502592802048,-0.340258210897,-0.548744380474,-0.375797122717,-0.156216427684,0.918548166752,-0.129233330488,0.0997114256024,0.459451317787,0.808150708675
6500,0.0995479226112,-0.748099982738,-0.0295454114676,-0.333622545004,0.136534363031,-0.638132929802,1.35485172272,0.612156629562,0.582821726799,0.292965561152,0.572922945023,-0.0736050158739,0.000725694000721,0.316533356905,-0.76406276226,0.560690164566,-1.45066821575
5627,-0.778062939644,0.259449958801,-0.205292329192,0.377392172813,0.892608821392,0.286306619644,0.25158649683,0.143018677831,-0.641633450985,1.1971578598,0.0623979531229,0.849402785301,0.0175293385983,0.272333323956,1.08295249939,-1.37115430832,0.753256440163
5715,0.754764199257,-0.446999996901,-0.945277810097,-0.400991767645,0.519445955753,0.739910185337,0.125818192959,0.53848028183,0.123439408839,-0.49423250556,0.0550756640732,-0.0896324217319,-0.594956338406,0.116833359003,-1.52619409561,-0.220410063863,-1.10303735733
4791,-0.621036171913,0.466600000858,-0.0651872456074,-0.145394697785,0.0302255768329,0.242337688804,0.635502815247,0.133011028171,-0.158572584391,-0.180667936802,0.956353187561,0.0246279984713,-0.0524231046438,-0.20406666398,4.44843482971,0.395859956741,1.11099147797
56924,0.106078013778,1.48084998131,-0.341731071472,-0.0274508818984,-0.238375216722,-0.88489484787,0.134545505047,-0.143626481295,0.303218215704,0.470845937729,0.0646775960922,0.72663807869,0.872104823589,-0.480233311653,-1.02174305916,0.411215692759,-0.273623585701
2690,0.0501889064908,-0.524800002575,0.219372719526,-0.120673179626,0.15611435473,-0.469269037247,-0.202638745308,0.175566375256,0.508064568043,0.242706984282,-0.619799613953,-0.412170231342,0.470870375633,-0.605466723442,0.163821652532,-0.89672344923,-0.699823498726
1019,0.15875133872,-0.305700004101,0.999068140984,-0.635251164436,-0.0079053491354,0.269982099533,0.0625796839595,-0.716198384762,-0.198572546244,-0.437050312757,-0.0243940502405,-0.231961533427,0.121602497995,-1.65890014172,-1.2038410902,-4.35117387772,-3.02556467056
51422,-0.669550061226,0.716799914837,-0.532492876053,-0.40175563097,0.0937207937241,1.02479720116,-0.52759552002,-0.256698250771,-0.0377523377538,-0.213645398617,0.0815974548459,-0.235476225615,0.526413023472,0.287166655064,-0.663606286049,-0.567800283432,0.242228716612
5788,-0.0134962648153,-0.205749988556,0.116184405982,0.674601793289,-0.470679819584,-0.38775742054,0.304573774338,0.922453224659,-0.358447998762,-0.0861071869731,0.481788158417,-0.980131387711,0.741618394852,-0.161066666245,0.291649729013,1.58166766167,1.87251067162
6709,0.37312823534,0.637799978256,-0.919217824936,-0.131671071053,0.264619976282,-0.53014934063,0.34025812149,-0.580287337303,0.677482187748,-0.191413328052,-0.0346336774528,0.535616993904,0.251640319824,-0.427566707134,0.319780319929,-1.83658242226,-0.617862701416
1277,-0.50506323576,0.808949947357,-1.22860860825,0.0133441835642,-0.83691906929,-0.897109508514,-0.772695839405,-0.552335083485,-0.325358748436,0.156667515635,-0.0013343798928,-0.274034589529,0.301671028137,-0.788533329964,-0.992326378822,-0.965966284275,2.28803014755
993,0.321421861649,0.182249993086,-0.430703252554,-0.428927123547,-0.0532278120518,0.136596649885,-0.124465286732,0.509465873241,0.40092498064,-0.916929125786,-0.785056650639,0.343286454678,-0.0929306373,-0.702033400536,-2.79722881317,0.061902910471,-2.51929783821
7157,-0.0917366445065,-1.54444992542,-0.227487400174,-2.02570986748,0.511931777,-0.119354754686,-0.193090349436,-0.669813275337,0.0548527315259,0.317071974277,0.353270441294,0.777787148952,-0.0891081243753,0.520200014114,0.634539425373,-0.126650631428,0.288493126631
1958,0.377700269222,-0.874250054359,1.13169431686,0.0119536817074,0.559049904346,3.53783202171,0.623423695564,-0.444701522589,-0.264130532742,0.141124591231,0.166794136167,-0.373157322407,-0.0333523154259,1.61410009861,0.012512780726,-0.984405815601,0.535242199898
4582,0.00697731040418,0.395900011063,0.88451385498,0.156829297543,-0.235431045294,0.265458554029,-0.0648034214973,0.648591160774,-0.556991457939,0.31022259593,2.60969161987,1.34680056572,0.559455931187,0.49386665225,-0.716788828373,-0.369859427214,-0.307826429605
9212,0.736054718494,-0.0713999867439,-0.760723352432,0.00885055959225,-0.178503721952,-0.593030750751,1.42253816128,0.616937398911,-0.278601825237,-0.124617293477,-0.57440918684,0.000443939119577,0.375671446323,-0.666933298111,0.301229119301,1.67350542545,1.1336991787
8440,-0.401175707579,0.302650004625,0.622251808643,-0.164126366377,-0.128505125642,0.00656319782138,0.025800164789,0.239736884832,0.284317612648,0.178255826235,-0.148632466793,-0.275409549475,-0.0397216975689,-0.112333297729,-0.404502689838,-2.36815690994,-0.95240676403
6790,0.167093113065,-0.254499971867,-1.2411261797,0.112823262811,0.927235364914,-0.943083882332,0.36106967926,0.116063445807,0.0948749184608,-0.0232320409268,-0.19952724874,-0.336339175701,-0.568346261978,-0.605200052261,-0.323427289724,-0.459235012531,-0.722925305367
8851,0.171710163355,-0.868200004101,-0.311578512192,3.84305167198,-0.490560412407,-1.2846378088,-0.376062780619,0.733831584454,0.236899331212,0.0694211274385,1.08109354973,-0.620119452477,0.383682906628,-1.14430010319,0.167966201901,-1.01449501514,-1.30187141895
2534,-1.05305957794,1.38789999485,0.237507432699,-1.15074062347,-0.354978382587,-0.327653199434,-0.51253759861,-2.18945169449,0.0447845086455,0.0379676818848,-0.0700139552355,0.54359382391,-0.680238127708,-0.262133389711,-0.139526218176,-0.502728521824,0.867597341537
4893,0.708419680595,-0.443350017071,-0.342297881842,-0.863456606865,-0.712773442268,0.838749885559,0.39591729641,-0.449544608593,-0.46860396862,2.60722470284,-0.0485968180001,-0.197862163186,0.147852748632,-0.104799985886,0.804297864437,0.693427681923,1.54737305641
665,-0.868308782578,-0.186350002885,0.463389486074,-0.395246684551,-0.666324615479,-0.995647132397,-0.310780078173,0.577843904495,-0.178372859955,0.553988218307,-0.550464272499,-0.428013592958,1.979134202,0.215400025249,-0.9952891469,-0.49308642745,2.85720443726
4313,-0.722226977348,0.359050005674,0.266321033239,0.279137998819,0.138310700655,1.25356888771,0.196273073554,0.283509790897,-0.85483109951,-0.473758757114,1.14742267132,0.0700619071722,-0.0255319327116,0.0754999816418,0.902383804321,1.58469367027,1.19222283363
1022,-1.16206657887,0.63195002079,0.296633720398,-0.348575860262,-0.605826675892,-1.05325341225,0.383897691965,0.105590641499,0.158481791615,-0.412487089634,0.511830329895,0.343726098537,0.54866117239,0.868433356285,-0.338398456573,-2.44205474854,-1.10582876205
5880,-0.58239543438,0.178299993277,-0.226792573929,-0.473496466875,-0.166102677584,0.231389060616,1.05672264099,0.168358802795,-0.134197086096,3.41136717796,-0.677964746952,0.308390319347,-0.227494195104,-0.231500029564,-1.30679547787,-0.519257068634,0.817496657372
3162,0.738235116005,0.497250020504,-0.79608631134,-0.945418477058,-0.603217959404,-0.907765567303,0.180004492402,-0.268781006336,-0.315675586462,-0.0336812883615,-0.400234758854,-0.0136562883854,-0.426881462336,-0.327733337879,-1.33798253536,1.3023788929,-0.458121299744
1282,-0.781161606312,-1.19179999828,-0.773319005966,-0.369059205055,-0.0525976903737,0.813642024994,-0.00715327914804,-0.100884482265,-0.613706767559,-0.419917047024,0.549518167973,0.156720861793,-0.0268714800477,0.641333341599,-0.190446615219,0.916453659534,1.66228842735
3383,0.108809053898,-0.397749990225,0.243192017078,-0.517584502697,-0.211553663015,0.159639567137,-0.345317572355,0.426626801491,-0.81756746769,-0.238328695297,-0.161433339119,-0.52105474472,-0.29791790247,1.11320006847,1.63842535019,0.331407904625,1.20033144951
727,-0.76830548048,0.240050002933,-0.1844188869,0.398139864206,-0.484642326832,-0.271312624216,0.080335021019,0.308072328568,-0.323331415653,-0.427273064852,0.0368924923241,-0.206379503012,-0.241436094046,0.295000016689,0.708646535873,0.938052892685,1.09835386276
4792,0.217471003532,-0.0196000039577,-0.524305820465,-0.0301867630333,0.485534012318,-1.68389678001,0.0854813456535,-0.314876019955,0.296742677689,0.958965837955,-0.467846006155,0.372841179371,-0.453427374363,-0.131233334541,-0.713514268398,-1.16591501236,-0.431762903929
