rid,ERG012_PC3_24H:BRD-K26119753-001-01-0:9.98717,ERG012_PC3_6H:BRD-K26119753-001-01-0:9.98717,ERG016_VCAP_24H:BRD-K26119753:9.99,ERG016_VCAP_24H:BRD-K26119753:3.33,ERG016_VCAP_24H:BRD-K26119753:1.11,ERG016_VCAP_24H:BRD-K26119753:0.37,ERG012_VCAP_24H:BRD-K26119753-001-01-0:9.98717,ERG012_VCAP_6H:BRD-K26119753-001-01-0:9.98717
5720,-0.131048619747,0.0531439483166,0.857351362705,0.61238437891,-0.223816692829,0.16456463933,-0.62844735384,-0.900572896004
466,-0.242250174284,-0.124942183495,-0.122897416353,-0.828404426575,0.737431287766,-0.40755662322,2.03631973267,-0.295678287745
6009,-2.7799808979,0.0377590954304,0.425290584564,-0.320364773273,0.347928404808,0.492620587349,-2.37415647507,0.535817503929
2309,1.12231814861,0.230688869953,1.4306820631,1.11672651768,1.60306286812,0.125887736678,1.46153652668,0.0911668166518
387,-1.04449498653,0.204954370856,0.0655253380537,0.620844900608,-0.392306476831,-0.0959532782435,-1.64552259445,-0.295496284962
3553,0.446353852749,0.688112735748,-0.162343412638,0.543766081333,-1.0360121727,-0.0598440915346,1.54845571518,0.663935899734
427,-0.648319244385,0.480065852404,-0.785699129105,0.0995498597622,-0.168714359403,-0.659598231316,-0.282098948956,-1.53482508659
5898,1.13070559502,0.312537103891,1.17220270634,-0.058599293232,-0.133592396975,-0.663943588734,0.438973456621,0.407429248095
23365,-0.601210594177,2.13810348511,-0.515359640121,1.25655782223,-0.259567201138,-0.475351333618,-0.211527138948,-0.43330937624
6657,0.910603046417,0.123336061835,0.0865634977818,0.183277755976,0.0750701278448,-0.066878542304,0.654498636723,-0.143919825554
5054,0.710762679577,1.27629601955,-0.973755538464,-1.12579238415,0.231051757932,-0.748249709606,0.453265547752,-0.298054516315
3108,-0.68628513813,2.26897621155,0.379530847073,1.70623493195,-0.173121109605,-0.781310260296,0.886830329895,-0.581755042076
1950,0.437869459391,-0.494293570518,1.68797600269,-0.2094424963,0.104269996285,0.350849568844,0.79811000824,0.016347900033
351,0.445831775665,-0.257057070732,0.0,-0.0293405056,0.314887285233,-0.676594793797,-0.255202502012,0.311426728964
4846,0.208943337202,-0.0758849158883,0.780541658401,-0.113679744303,0.186545610428,-0.1150457412,0.126613616943,-0.325542986393
1452,0.75387430191,-0.132100969553,2.5284318924,0.779617607594,0.639140069485,-0.581565737724,1.14634156227,0.23037981987
4776,0.975421845913,0.638511776924,0.669412493706,1.09958958626,-0.436622023582,-0.264143288136,1.2255345583,0.675078094006
6908,-0.745439946651,-0.228246644139,0.623399078846,-0.393217742443,0.638063967228,0.375709533691,0.419128924608,-1.1038891077
672,-0.925845265388,0.13011392951,-0.980266571045,-1.31508123875,-0.766987502575,0.311096042395,-1.8619440794,-0.13833463192
5710,-0.383625894785,0.808446526527,0.29322040081,-0.0288934111595,0.259264022112,0.288909703493,-0.438929259777,-0.667565584183
2115,-0.769690871239,0.835248112679,-0.434731334448,1.65541791916,1.34854459763,-0.152965545654,-0.568618059158,-0.341672182083
7015,0.581869482994,0.434374421835,0.247863784432,0.337925672531,0.00448828004301,-0.442966610193,0.794921875,-0.0244322419167
8726,-1.36090219021,-0.0258684307337,-1.84856939316,-1.34931862354,-1.8462665081,-1.32854950428,-1.60967707634,-0.100858509541
2185,1.52826523781,-0.198594242334,-0.266882687807,0.509451448917,-0.344878792763,-0.514844834805,0.255387783051,-0.335499435663
3315,-1.91135156155,0.0790038406849,1.09058797359,0.135443776846,-0.019454151392,0.33954501152,0.182644248009,-0.0844898819923
5289,1.36841022968,-0.0897913277149,0.291089087725,-0.346703410149,0.000601224601269,-0.801935791969,0.00463791470975,-0.480363875628
868,3.31750655174,0.420580238104,1.53551054001,1.39045500755,0.560279369354,0.0670563802123,1.49823737144,-0.517060518265
1677,-1.20865142345,-0.439593851566,0.633063316345,-0.383218199015,-0.748736023903,-0.2710762918,-1.12196433544,-0.893736124039
7043,-0.103019937873,0.596885383129,0.398600906134,1.59411299229,-0.447335004807,-0.235610157251,0.403710454702,-0.304103761911
5613,0.254325091839,0.0385108776391,0.151781320572,0.897241234779,-0.490198105574,-0.166473001242,0.416528701782,0.599654436111
595,-1.13629710674,0.351802349091,-1.35387969017,-1.1030497551,1.25182521343,0.871983647346,-1.32289838791,-0.493865668774
4793,0.692857146263,-0.220759183168,0.644020676613,0.395872503519,0.112949848175,-0.705922722816,0.115219190717,-0.289064377546
2736,0.807813346386,0.391324847937,0.25238019228,1.50928139687,-0.638514757156,-0.368618190289,0.169203191996,-0.441624641418
5290,1.26610934734,-0.341989517212,0.320812404156,0.535645723343,-0.0179611518979,-0.155167728662,0.592060863972,0.910523056984
6194,0.218368753791,-1.0350985527,0.13558369875,-0.367030084133,-0.300655722618,-0.492030620575,0.170022666454,0.131619930267
1676,1.24384212494,0.469597309828,0.0979943871498,0.818302154541,-0.327831983566,-0.0974711850286,0.771303653717,0.502750694752
23512,0.124718084931,-0.114902764559,-0.673980474472,-1.69371628761,-0.0173296257854,0.653656959534,-0.926025271416,0.000178426504135
148022,0.202156156301,-0.272090256214,-0.4469640553,0.6808578372,-0.110156454146,-0.0633897483349,-0.89177185297,-0.868822038174
1906,0.708627104759,-0.557202339172,0.178905278444,1.13224744797,-0.655530393124,-0.0956055596471,0.343546509743,-0.115394316614
8878,1.39456009865,1.22458839417,0.188840061426,-0.865769684315,-0.309811800718,0.61098742485,-0.733545720577,0.154558449984
3091,-0.412126779556,1.08378720284,0.0695594251156,0.702834486961,0.285110265017,-0.218501120806,0.97949808836,-0.938935160637
5743,1.62537670135,0.163310155272,1.01360225677,3.68951106071,-0.505366325378,6.54797792435,0.740306079388,0.361387848854
5321,0.715778708458,-0.0232110843062,0.64324426651,0.562351703644,-0.306873291731,-0.267672300339,0.297087877989,0.790875613689
4144,0.302428394556,-0.178994372487,2.45255279541,0.599270522594,2.67553305626,0.1602191329,1.88699674606,-0.885884821415
1981,-1.15378832817,-1.1525349617,0.163437008858,0.0942653864622,2.2943406105,-0.36230006814,-1.4643933773,-0.490826249123
695,-0.514892399311,0.0476971566677,0.472589671612,0.155444025993,0.364674389362,-0.449912726879,-0.083631336689,0.0720632076263
10398,-0.189604282379,-0.326215684414,0.777885437012,0.800626993179,0.00176891684532,-0.115195810795,0.450651913881,0.215887144208
5708,-2.57294034958,-0.537215948105,-1.25169658661,-0.193476200104,-1.56140851974,-0.260384559631,-2.09474945068,-0.710990965366
1213,-1.22552478313,0.539445161819,-1.72684025764,-1.71920418739,-0.435876041651,0.13126949966,-2.45665669441,-0.76655870676
226,-0.33350867033,0.230371236801,-0.02955275774,-0.188720017672,-0.214943289757,0.451340645552,-1.95716667175,-0.683180451393
6777,0.0760395824909,0.234831243753,0.539545297623,0.690647721291,0.139780372381,2.23441433907,-0.786454439163,0.0917308777571
2113,0.629855692387,-0.659053683281,0.21288625896,0.513633728027,0.286309987307,-0.214021921158,-0.0313585065305,0.392706274986
3329,-1.41884863377,-0.438436210155,0.359620898962,-0.520538330078,0.760214805603,1.05939722061,-0.878937363625,-0.580683171749
1050,0.389752030373,0.332177072763,0.587937951088,-1.44549322128,-0.03455324471,0.33857011795,-0.671355247498,2.18304300308
9491,1.08793616295,0.413433849812,0.88979613781,0.738038897514,-0.460075885057,-0.432744801044,0.816097676754,1.01135540009
22926,0.750586986542,-0.203352600336,1.36656558514,2.42565369606,1.62652683258,-0.60962843895,1.75056123734,-0.418714761734
5899,-0.0479413419962,-0.330050170422,-0.323535501957,3.43527245522,-0.191333800554,-0.469372004271,-0.736463367939,-0.521146357059
5467,4.37808227539,-0.242291599512,0.149583339691,1.58259141445,0.506501913071,0.0347225666046,0.354199677706,-0.633805990219
6774,-0.504499912262,-0.181422531605,0.371502071619,0.552341639996,-0.616107165813,0.196340918541,-0.217808321118,1.48894035816
1788,1.25486719608,0.12644636631,0.641990542412,0.85473716259,-0.61590719223,-0.396246016026,1.00787222385,0.383494079113
5921,0.420629382133,0.452227115631,0.680082023144,1.60767292976,0.267038375139,0.131423696876,1.39708948135,-0.549310564995
