rid,CPC013_A375_6H:BRD-A09164687-003-01-6:10,CPC013_A549_6H:BRD-A09164687-003-01-6:10,CPC013_A549_24H:BRD-A09164687-003-01-6:10,CPC013_ASC_24H:BRD-A09164687-003-01-6:10,CPC013_HA1E_6H:BRD-A09164687-003-01-6:10,CPC013_HCC515_6H:BRD-A09164687-003-01-6:10,CPC013_HEPG2_6H:BRD-A09164687-003-01-6:10,CPC013_HT29_6H:BRD-A09164687-003-01-6:10,CPC013_MCF7_6H:BRD-A09164687-003-01-6:10,CPC013_MCF7_24H:BRD-A09164687-003-01-6:10,CPC013_NEU_24H:BRD-A09164687-003-01-6:10,CPC013_NPC_24H:BRD-A09164687-003-01-6:10,CPC013_PC3_6H:BRD-A09164687-003-01-6:10,CPC013_PC3_24H:BRD-A09164687-003-01-6:10,CPC013_SKB_24H:BRD-A09164687-003-01-6:10,CPC013_VCAP_6H:BRD-A09164687-003-01-6:10,CPC013_VCAP_24H:BRD-A09164687-003-01-6:10
5720,0.00382107496262,0.576249957085,-0.728199958801,1.65434455872,-0.68378084898,0.10004286468,-0.0443319678307,-2.94325017929,-0.167500853539,-0.323175936937,1.21995007992,-0.376873254776,1.1651250124,1.15294158459,-0.150824993849,1.44483220577,0.757889926434
466,-0.823932647705,0.400299996138,0.579133331776,-0.0468546450138,-0.649765968323,0.290818423033,1.35778486729,0.0465161129832,-0.300511360168,-2.28764629364,-0.671400010586,-1.33865559101,0.279350042343,-1.75085842609,-0.120775006711,1.3665907383,0.279026269913
6009,-1.09509158134,0.166399985552,0.402400016785,1.61273372173,-0.381265997887,0.404984414577,0.965969502926,-0.204947054386,-0.371842354536,0.658062040806,-0.640799999237,1.24763679504,-0.397899985313,0.693637609482,0.270624995232,0.104950726032,0.834505677223
2309,0.0637682825327,0.248800009489,-0.305300027132,0.496688187122,0.607584476471,-0.414164721966,-0.673121988773,0.55601388216,0.217023164034,-0.0301647186279,-0.798399984837,1.86005163193,-0.48542496562,1.04456198215,0.167399972677,0.812100768089,1.10487639904
387,-1.26135146618,0.0207000076771,0.568866670132,2.35764074326,1.30997776985,0.974838793278,0.292727530003,-0.741203725338,-0.674121499062,0.837434768677,-0.547900021076,1.05390310287,0.0198499858379,0.759947419167,0.00802502036095,0.558817267418,0.801899790764
3553,0.640847086906,-0.952949941158,-0.0619667172432,0.967670202255,-0.437569856644,-0.869104743004,-0.958473205566,0.131304904819,0.0787492394447,0.702664494514,0.0935500115156,0.303665220737,0.566124975681,-0.019936054945,0.215025007725,-1.58461928368,-1.19699001312
427,-0.202694743872,0.0313500016928,-0.245166659355,-0.206267058849,-0.364935219288,0.372475743294,2.01966333389,-0.0640901401639,0.382849693298,-0.624983012676,-0.431400001049,-0.0528037026525,-0.3430750072,-1.08091008663,0.147225007415,0.346054196358,0.482635080814
5898,-0.935700774193,-0.464550018311,-0.267333328724,-0.598029196262,-0.437642663717,-0.0782318040729,0.813526749611,-0.326709628105,-0.14904499054,-0.488765001297,0.48085001111,-1.89373111725,0.0818249955773,-1.663012743,-0.617224991322,-0.391476243734,-1.59963440895
23365,0.0651055425406,-0.828149974346,0.85589993,0.430158555508,0.498939871788,0.298259079456,0.120503552258,-0.579895794392,-0.121089577675,3.25854539871,-0.0151500105858,-0.974682450294,-0.657449960709,0.137505993247,-0.686574995518,-0.0920054465532,0.201691821218
6657,-0.173162728548,-0.968249976635,-0.656866669655,-0.351877599955,0.717539846897,0.328027486801,-0.484220832586,0.55602222681,-0.179471805692,1.32329034805,-0.301550000906,0.779324650764,-0.241600066423,-0.969046652317,0.219500005245,-1.15445172787,-1.12557291985
5054,0.899591386318,0.217200011015,-1.20180010796,-0.488443851471,-0.922282099724,0.0465616881847,-0.88283354044,1.2548532486,-0.563716053963,0.604397535324,-0.241700008512,-0.668302834034,-0.20585000515,-1.43339276314,0.564474999905,0.268142908812,0.0866853743792
3108,0.0231876149774,-0.369349986315,-0.641700029373,1.27121055126,-0.259942680597,0.125613838434,-0.784590423107,0.218616262078,-0.00475028157234,1.04699099064,0.23425000906,-0.383111864328,-0.386500000954,0.268365949392,-0.686300039291,0.457981646061,-0.233167529106
