rid,DOS014_VCAP_6H:BRD-K91498722-001-01-6:5,DOS014_VCAP_24H:BRD-K91498722-001-01-6:5,DOS041_A375_24H:BRD-K91498722-001-01-6:5,DOS041_A549_24H:BRD-K91498722-001-01-6:5
5720,0.156700015068,-0.111966669559,0.505100011826,-0.56409996748
466,0.216100007296,-0.14526668191,0.67583334446,-0.313700020313
6009,0.10015001893,-0.555866718292,0.994000077248,0.536050021648
2309,0.467099994421,0.176433354616,0.309499979019,1.28780007362
387,-0.273099988699,-0.176233336329,0.839333355427,-0.0976500213146
3553,-0.850049972534,0.567433357239,0.632766723633,0.284500002861
427,0.515150010586,-0.290666639805,-0.933133363724,-1.39365005493
5898,0.173050001264,-0.3410333395,-0.495733350515,0.576699972153
23365,0.368299990892,0.00110000371933,-0.418866664171,-0.309850007296
6657,-0.451750010252,0.174066692591,1.37116670609,-0.143399998546
5054,-0.698249995708,-0.0205666571856,0.326866656542,0.721850037575
3108,0.36779999733,-0.161233320832,0.584800004959,-0.486949980259
1950,-0.465799987316,0.132100015879,0.57380002737,-0.159900009632
351,-0.221949994564,-0.358833342791,0.418800026178,-1.32239997387
4846,-0.560699999332,-0.607866704464,-1.05599999428,0.520850002766
1452,0.421499997377,-0.0250666737556,-0.645133376122,-0.412900000811
4776,0.300700008869,0.196633338928,0.284733325243,0.0298499986529
6908,1.41530001163,-0.105466663837,0.729233324528,-0.00759999454021
672,-0.0380499958992,0.062266677618,-0.975300014019,-0.41629999876
5710,-0.0353500023484,-0.937333405018,-0.431266695261,-1.65104997158
2115,0.158600002527,0.386500000954,-0.407766669989,-0.513750016689
7015,0.603749990463,0.980533361435,0.142433330417,-0.647549986839
8726,0.168850004673,0.182600021362,-0.907899975777,-0.105250000954
2185,-1.34750008583,-0.123433336616,0.54823333025,-0.0221999883652
3315,-2.01160001755,0.444700062275,-0.281666725874,-0.227300018072
5289,0.189250007272,0.295966655016,1.25100004673,-0.275049984455
868,-0.16139999032,0.152233347297,1.12033343315,0.231550008059
1677,-0.470149993896,1.0204666853,-0.20199996233,-0.411800026894
7043,-0.356700003147,-0.333800017834,0.345833361149,-0.0324999988079
5613,-0.0344000160694,0.362566709518,-0.828299999237,-0.44960001111
595,0.205749988556,-0.389433324337,0.08953332901,-0.874449968338
4793,-1.24009990692,-0.234066665173,-0.844300031662,0.559350013733
2736,-1.29489994049,0.886533379555,0.381333321333,0.459850013256
5290,-0.564399957657,-0.0261999368668,-0.750566601753,0.679099977016
6194,-0.239449992776,0.435266673565,0.000866666669026,-0.923699975014
1676,-1.78869998455,-1.57136678696,0.25123333931,0.212450012565
23512,0.906150043011,-0.0438333302736,-0.560299992561,-1.95955002308
148022,-0.288000017405,-0.366533339024,0.120133340359,-0.151799976826
1906,-1.04040002823,0.790500044823,0.0907333418727,0.265650004148
8878,0.798950016499,-0.875666677952,0.165899991989,-1.00725007057
3091,-0.0662000030279,-1.32556676865,1.18880009651,-1.69814991951
5743,-0.548900008202,-0.678433358669,-0.408533334732,-0.401300013065
5321,0.58544999361,0.220166683197,-0.162700027227,0.694900035858
4144,-0.0833500027657,0.50793337822,-2.22273349762,-0.311399996281
1981,-0.981099963188,0.0637666732073,0.820533275604,-0.366150021553
695,-0.0259000007063,-0.932666778564,0.907533347607,-0.0462999977171
10398,-0.796449959278,0.104000031948,0.323633372784,0.486750006676
5708,0.182550013065,-0.608100056648,-0.620366632938,-2.71099996567
1213,0.597350001335,-0.683833360672,-0.299366682768,0.768800020218
226,0.653549969196,-0.0398999899626,-2.7272002697,-0.367699980736
6777,-0.570899963379,-0.0270333401859,0.417966663837,0.769899964333
2113,-0.743000030518,0.986566722393,0.593600034714,-0.513949990273
3329,0.186149984598,-0.086833357811,-0.177566677332,0.0878499895334
1050,0.81149995327,-0.186333343387,-0.375966668129,-0.0297000110149
9491,-0.950300037861,0.706033349037,0.257833361626,0.680000007153
22926,-0.66639995575,-0.182300031185,0.012833327055,-1.43040001392
5899,-1.44124996662,-0.952600002289,-0.260166674852,0.527799963951
5467,-1.03199994564,0.54786670208,1.35356664658,-0.535199999809
6774,-0.39690002799,-0.487833380699,0.249899983406,-0.524200022221
1788,-0.982249975204,0.346600025892,-0.196699991822,-0.0899000167847
5921,-0.948949992657,-0.127466678619,0.0696000009775,0.185550004244
5721,-0.614300012589,-0.516200006008,-0.855233311653,0.751049995422
2263,-0.318599998951,-0.028566678986,-0.136900007725,1.15999996662
808,1.23589992523,-0.292599976063,0.452500015497,1.4892001152
30001,1.18850004673,-0.0560333430767,-0.076066672802,1.40059995651
348,-0.527350008488,1.11656665802,0.346200019121,0.0254499912262
30849,-0.101400002837,-0.111766658723,0.598600029945,-0.0448000133038
1454,-0.0825000032783,-0.310133337975,0.429366707802,0.558449983597
6500,0.0181999802589,-0.527233302593,-0.704900026321,1.49335002899
5627,-0.351200014353,0.231733322144,-0.982133328915,0.0542500019073
5715,-1.45605003834,-0.279100000858,0.246299982071,0.592199981213
4791,0.297049999237,0.230733320117,0.117333315313,-0.270200014114
56924,0.0575000010431,-0.205833315849,0.0811333283782,-0.784250020981
2690,-0.709400057793,-1.00536680222,0.599799990654,-0.36384999752
1019,0.0116500258446,-0.458766698837,-0.957499980927,-1.38069999218
51422,-0.0308000147343,-0.693899989128,0.255633354187,-0.0490999817848
5788,-0.922950029373,0.281533360481,-0.138900011778,-0.0749999955297
6709,-0.45269998908,0.416733324528,0.705833375454,-0.271450012922
1277,0.53920006752,1.18040013313,0.658166646957,1.51080000401
993,0.543349981308,-0.0223000049591,0.0133333206177,-0.379449993372
7157,0.731750011444,-2.64046669006,-0.245666697621,-0.00325000286102
1958,-0.127700001001,0.00209999084473,0.239866673946,0.356849998236
4582,-1.01925003529,0.514266729355,1.41586685181,1.10479998589
9212,-0.428900003433,-0.404600024223,0.0369000136852,-4.84975004196
8440,-0.0440500080585,-0.944599986076,-0.863166689873,-1.0081499815
6790,0.111900001764,-0.394133329391,0.781666636467,-0.0881500095129
8851,0.618000030518,-0.397133350372,0.433066695929,0.0318999886513
2534,-1.22609996796,0.0766666531563,0.0899000167847,0.798200011253
4893,0.215450018644,0.728466749191,0.0977666676044,1.08910000324
665,-0.655949950218,-0.234899997711,0.967766702175,-0.499949961901
4313,-0.049950003624,0.305633336306,-0.77110004425,-0.0315499901772
1022,-1.33195006847,0.516700029373,0.0258666872978,-0.124249994755
5880,0.524750053883,0.365966677666,0.717900037766,0.283199995756
3162,-0.559599995613,0.248799994588,0.445266664028,0.0480999946594
1282,-0.68624997139,0.874966681004,0.179800003767,-0.170899987221
3383,-0.623050034046,0.257800012827,0.334366649389,0.33085000515
727,-0.576250016689,0.227066665888,0.45833337307,2.58599996567
4792,0.251899987459,-0.808766722679,0.0115666389465,-0.110750004649
4794,-0.289499998093,0.254733324051,0.331966668367,-0.0904500037432
902,-0.03615000844,-0.386133342981,-0.472366690636,0.559199988842
8091,0.702650010586,3.62053346634,0.251466631889,0.530099987984
3486,-1.49310004711,-2.00916671753,0.327300012112,0.929649949074
10818,-0.831950008869,0.0440666675568,0.887366712093,-0.506500005722
3454,-0.339150011539,0.73833334446,-0.280600041151,-0.415650010109
4282,-1.52864992619,-0.00313332676888,0.029566667974,-0.778249979019
1605,-0.672450006008,-0.894166707993,0.035699993372,-0.44675001502
10644,-0.276399999857,-0.472133308649,0.147866666317,0.070799998939
2065,-0.571150004864,-0.280999988317,-1.19400000572,0.290300011635
8321,-0.972049951553,-0.332800000906,0.523266673088,0.126800000668
8503,0.035699993372,0.504433333874,0.0664333403111,-0.450300008059
7027,0.0990499854088,-1.10039997101,1.19893336296,-0.406899988651
6850,0.241200000048,0.720533370972,-0.0903000310063,0.425850003958
1978,0.166050001979,-0.0586666464806,-0.35913336277,0.186350002885
896,0.0391000062227,-0.14580000937,-1.10393333435,-0.200099974871
5777,-0.282350003719,0.878199934959,0.767100036144,-1.54664993286
1846,1.75300002098,0.320433318615,-0.55110001564,-0.367500007153
5925,0.345950007439,-0.453999996185,-1.03283333778,-0.281399995089
142,-0.125949978828,-0.184433341026,0.805500030518,0.204349994659
1021,0.543699979782,-0.0805333256721,-0.947899997234,-1.53349995613
5699,0.494349986315,0.743900060654,-0.539566755295,-1.78824996948
8061,0.276600003242,-0.0353666543961,-0.0240000039339,-0.100250005722
1870,-2.68369984627,0.0582666695118,0.362666666508,-0.566399991512
1398,0.558099985123,-0.391066730022,-0.57913339138,0.0276999995112
3312,0.293850004673,-0.662000000477,-0.297400027514,-0.5625
891,-0.405149996281,-0.262600004673,0.390200018883,0.366999983788
