rid,CPC004_A375_6H:BRD-K77947974-001-05-6:10,CPC004_HA1E_6H:BRD-K77947974-001-05-6:10,CPC004_HA1E_24H:BRD-K77947974-001-05-6:10,CPC004_HCC515_6H:BRD-K77947974-001-05-6:10,CPC004_HCC515_24H:BRD-K77947974-001-05-6:10,CPC004_HEPG2_6H:BRD-K77947974-001-05-6:10,CPC004_HT29_6H:BRD-K77947974-001-05-6:10,CPC004_MCF7_6H:BRD-K77947974-001-05-6:10,CPC004_PC3_6H:BRD-K77947974-001-05-6:10,CPC004_PC3_24H:BRD-K77947974-001-05-6:10,CPC004_VCAP_6H:BRD-K77947974-001-05-6:10,CPC004_VCAP_24H:BRD-K77947974-001-05-6:10,CPC006_A375_6H:BRD-K77947974-001-05-6:4.21,CPC006_A375_24H:BRD-K77947974-001-05-6:4.21,CPC006_A549_6H:BRD-K77947974-001-05-6:4.21,CPC006_A549_24H:BRD-K77947974-001-05-6:4.21,CPC006_A673_6H:BRD-K77947974-001-05-6:4.21,CPC006_AGS_6H:BRD-K77947974-001-05-6:4.21,CPC006_CL34_6H:BRD-K77947974-001-05-6:4.21,CPC006_CORL23_6H:BRD-K77947974-001-05-6:4.21,CPC006_COV644_6H:BRD-K77947974-001-05-6:4.21,CPC006_DV90_6H:BRD-K77947974-001-05-6:4.21,CPC006_EFO27_6H:BRD-K77947974-001-05-6:4.21,CPC006_HA1E_6H:BRD-K77947974-001-05-6:4.21,CPC006_HA1E_24H:BRD-K77947974-001-05-6:4.21,CPC006_HCC15_6H:BRD-K77947974-001-05-6:4.21,CPC006_HCC515_6H:BRD-K77947974-001-05-6:4.21,CPC006_HCC515_24H:BRD-K77947974-001-05-6:4.21,CPC006_HCT116_6H:BRD-K77947974-001-05-6:4.21,CPC006_HEC108_6H:BRD-K77947974-001-05-6:4.21,CPC006_HEPG2_6H:BRD-K77947974-001-05-6:4.21,CPC006_HT115_6H:BRD-K77947974-001-05-6:4.21,CPC006_HT29_6H:BRD-K77947974-001-05-6:4.21,CPC006_HT29_24H:BRD-K77947974-001-05-6:4.21,CPC006_JHUEM2_6H:BRD-K77947974-001-05-6:4.21,CPC006_LOVO_6H:BRD-K77947974-001-05-6:4.21,CPC006_MCF7_6H:BRD-K77947974-001-05-6:4.21,CPC006_MCF7_24H:BRD-K77947974-001-05-6:4.21,CPC006_MDST8_6H:BRD-K77947974-001-05-6:4.21,CPC006_NCIH1694_6H:BRD-K77947974-001-05-6:4.21,CPC006_NCIH1836_6H:BRD-K77947974-001-05-6:4.21,CPC006_NCIH2073_6H:BRD-K77947974-001-05-6:4.21,CPC006_NCIH508_6H:BRD-K77947974-001-05-6:4.21,CPC006_NCIH596_6H:BRD-K77947974-001-05-6:4.21,CPC006_NOMO1_6H:BRD-K77947974-001-05-6:4.21,CPC006_OV7_6H:BRD-K77947974-001-05-6:4.21,CPC006_PC3_6H:BRD-K77947974-001-05-6:4.21,CPC006_PC3_24H:BRD-K77947974-001-05-6:4.21,CPC006_PL21_6H:BRD-K77947974-001-05-6:4.21,CPC006_RMGI_6H:BRD-K77947974-001-05-6:4.21,CPC006_RMUGS_6H:BRD-K77947974-001-05-6:4.21,CPC006_SKLU1_6H:BRD-K77947974-001-05-6:4.21,CPC006_SKM1_6H:BRD-K77947974-001-05-6:4.21,CPC006_SKMEL1_6H:BRD-K77947974-001-05-6:4.21,CPC006_SKMEL28_6H:BRD-K77947974-001-05-6:4.21,CPC006_SNGM_6H:BRD-K77947974-001-05-6:4.21,CPC006_SNU1040_6H:BRD-K77947974-001-05-6:4.21,CPC006_SNUC4_6H:BRD-K77947974-001-05-6:4.21,CPC006_SNUC5_6H:BRD-K77947974-001-05-6:4.21,CPC006_SW480_6H:BRD-K77947974-001-05-6:4.21,CPC006_SW620_6H:BRD-K77947974-001-05-6:4.21,CPC006_SW948_6H:BRD-K77947974-001-05-6:4.21,CPC006_T3M10_6H:BRD-K77947974-001-05-6:4.21,CPC006_THP1_6H:BRD-K77947974-001-05-6:4.21,CPC006_TYKNU_6H:BRD-K77947974-001-05-6:4.21,CPC006_U937_6H:BRD-K77947974-001-05-6:4.21,CPC006_VCAP_6H:BRD-K77947974-001-05-6:4.21,CPC006_VCAP_24H:BRD-K77947974-001-05-6:4.21,CPC006_WSUDLCL2_6H:BRD-K77947974-001-05-6:4.21,CPC018_A375_6H:BRD-K77947974-001-10-6:10,CPC018_A549_6H:BRD-K77947974-001-10-6:10,CPC018_A549_24H:BRD-K77947974-001-10-6:10,CPC018_ASC_24H:BRD-K77947974-001-10-6:10,CPC018_HEPG2_6H:BRD-K77947974-001-10-6:10,CPC018_HT29_6H:BRD-K77947974-001-10-6:10,CPC018_MCF7_6H:BRD-K77947974-001-10-6:10,CPC018_MCF7_24H:BRD-K77947974-001-10-6:10,CPC018_NPC_24H:BRD-K77947974-001-10-6:10,CPC018_PHH_24H:BRD-K77947974-001-10-6:10,CPC018_SKB_24H:BRD-K77947974-001-10-6:10,CPD003_MCF7_6H:BRD-K77947974-001-12-2:10,CPD003_MCF7_24H:BRD-K77947974-001-12-2:10,CPD003_PC3_6H:BRD-K77947974-001-12-2:10,CPD003_PC3_24H:BRD-K77947974-001-12-2:10,NMH002_FIBRNPC_24H:BRD-K77947974-001-14-8:10,NMH002_FIBRNPC_6H:BRD-K77947974-001-14-8:10,NMH002_NEU_6H:BRD-K77947974-001-14-8:10,NMH002_NEU_24H:BRD-K77947974-001-14-8:10,NMH002_NPC_6H:BRD-K77947974-001-14-8:10,NMH002_NPC_24H:BRD-K77947974-001-14-8:10,CPC006_H1299_6H:BRD-K77947974-001-05-6:4.21,CPC006_RKO_6H:BRD-K77947974-001-05-6:4.21
5720,-9.22727394104,-0.839645028114,0.374271929264,0.168297424912,-0.13326767087,-0.732398033142,-1.32206535339,0.338898837566,-0.978757500648,0.289310574532,0.144612416625,-0.558111548424,0.190371900797,-0.204108059406,-0.112226635218,-0.564779520035,0.892949998379,0.923799991608,-1.22195005417,-0.499799996614,0.993399977684,1.29375004768,0.0162000060081,0.140427261591,0.310143470764,-0.171868950129,-0.419005572796,-1.39124691486,-0.0490000098944,0.31961452961,0.646511077881,0.716699957848,-1.45107114315,0.0138497650623,-0.0545500218868,-0.622400045395,1.05472719669,-0.615788578987,-1.86310005188,0.620249986649,0.078350007534,-0.675450026989,-1.51409995556,0.787100017071,0.9117000103,-0.0193499922752,-0.57233029604,0.112144365907,0.536749958992,-1.32625007629,1.2919768095,-2.15324997902,0.290450006723,0.628300011158,-1.08344995975,-0.475199997425,1.24199998379,0.678750038147,1.39600002766,1.77265000343,1.57574701309,1.50789666176,-0.704100012779,1.14887905121,0.688499987125,1.37755000591,-2.40815210342,-1.08102965355,1.70599997044,0.929136455059,-0.277576327324,-0.0849500000477,1.5982568264,-0.100901290774,1.301476717,0.352430403233,-0.273311436176,1.09856927395,-0.402230024338,0.315649986267,0.661500036716,-0.198284983635,0.0989746153355,0.362300008535,1.02523076534,-0.0851065516472,0.986145973206,0.336055696011,-1.06137883663,-2.06645512581,1.14910006523,0.844050049782
466,1.22644913197,0.910042285919,-1.24143242836,0.356437981129,-0.144644111395,-0.156797289848,-0.527354240417,-0.0341881215572,0.0328755788505,-0.0197134278715,0.0994258746505,-0.377700030804,0.263425171375,-0.452233970165,0.519371986389,0.0352815240622,1.49900007248,0.0628999993205,-0.0398999974132,0.378300011158,0.16060000658,2.1821000576,0.257400006056,0.14334268868,0.934439599514,0.66667932272,-1.39145612717,-0.368412435055,2.21644997597,0.512268900871,-2.74820518494,-1.25094997883,-0.15698312223,-0.219513431191,-0.996399998665,2.06120014191,1.71842038631,-0.518251419067,-0.485549986362,1.42135000229,1.22580003738,-0.130350023508,0.0332500040531,-1.55935001373,2.06229996681,-2.28460001945,0.481718838215,0.0752608478069,-0.992149949074,-2.81349992752,-3.05960416794,-1.88780009747,-1.21755003929,0.296249985695,0.136400014162,-2.12549996376,-0.295500010252,-0.817250013351,1.2867000103,-1.05674993992,-0.947038114071,1.88624715805,-1.80139994621,0.714413404465,0.0836499929428,-1.52674996853,-1.65567076206,-0.373564571142,-0.206550002098,0.945442199707,0.136195287108,-0.908050000668,1.45998811722,-0.038672670722,0.349251538515,0.625937044621,-0.371945559978,-0.0826622247696,-0.295241087675,0.737249970436,-0.0407000184059,0.0897807329893,-0.781354308128,-1.0611499548,0.658008933067,-0.777795910835,0.634467363358,-0.050063341856,1.11780905724,-1.12262558937,0.770299971104,1.28790009022
6009,0.588990271091,0.950880408287,0.709470033646,0.00160417705774,-0.40564250946,-0.651562035084,-0.450005888939,-0.0467881709337,0.519986212254,-0.268559992313,0.34962028265,-1.16073226929,0.563429534435,0.210319966078,0.430590689182,2.27131915092,1.7745000124,0.313449978828,-0.50125002861,-0.364800006151,0.0,0.876800000668,0.251249998808,0.00689787790179,0.335602760315,-0.876714944839,-0.850279092789,-1.09840154648,1.30320000648,-0.211607038975,-0.213163018227,0.93305003643,-0.860912919044,0.0729944705963,-0.0518999993801,1.15995001793,1.5644338131,-0.499695718288,1.01024997234,-0.253499984741,-0.108100011945,0.436349987984,-1.30494999886,1.88139998913,-0.415100008249,-0.326099991798,-0.72172832489,-0.747087359428,0.156499996781,-3.13229990005,0.79432785511,1.1101500988,-0.304150015116,0.00479996204376,-2.09765005112,-0.292899996042,1.06719994545,0.28900000453,1.84070003033,1.62595009804,1.26073276997,1.36013817787,0.385199993849,1.1974594593,-0.204700008035,0.425699949265,-0.367278069258,-1.07005882263,0.190999999642,0.241284579039,0.783064782619,0.910149991512,0.533796191216,-0.312152355909,0.566241621971,0.039267167449,-0.259407669306,0.680722653866,-0.0543407015502,0.359500020742,-1.05660009384,-0.381510466337,-0.184849262238,0.38014999032,-0.191995590925,0.383086264133,0.51182115078,0.0608263015747,2.77720785141,1.03728508949,-0.0992000028491,-0.66369998455
2309,1.06739187241,2.22773432732,0.855217218399,-0.0775441229343,-0.293036103249,0.313555538654,1.51457417011,0.748578190804,0.342611253262,-0.40626424551,-0.810196399689,0.347220867872,-0.318928897381,0.491908341646,-0.304528772831,-0.401392817497,-1.31145000458,-0.535549998283,0.649200022221,4.10069990158,-0.69319999218,-0.459699988365,-0.429250001907,0.00973238795996,0.540408730507,0.484454214573,-0.194830015302,-0.354453086853,0.533900022507,-1.90650248528,0.416179209948,4.06844997406,-0.0645138323307,0.114778220654,-0.684300005436,-0.957200050354,0.0686784982681,0.603196144104,-0.889950037003,1.18599998951,-0.318000018597,2.33535003662,1.05875003338,-0.445600003004,0.487199991941,0.430300027132,-0.187007337809,-0.400488138199,0.407350003719,0.416550010443,2.09724569321,-0.862799942493,0.417800009251,-0.108300000429,-0.0469500124454,0.750500023365,-0.12729999423,0.31970000267,-0.894500017166,-0.213599979877,-2.53148841858,0.751244902611,0.756900012493,0.0818880647421,-0.722000002861,1.81939995289,-0.325466811657,-0.137938275933,-0.348450005054,-0.459723204374,1.26816380024,1.38355004787,0.576865553856,-2.25419902802,0.592704772949,1.40984416008,2.11914682388,0.780233204365,-0.0550589561462,-0.695450007915,-0.0189500004053,3.35760354996,1.63608074188,1.91289997101,0.361905634403,-0.106309652328,0.844778716564,0.956458091736,0.484318256378,0.835223436356,-0.404549986124,0.458099991083
387,1.61779272556,0.547443449497,-0.432549118996,-0.29682636261,-0.553118407726,-0.901957273483,0.142562374473,0.126248508692,-0.672782540321,-0.336055278778,0.788269042969,-0.424824088812,0.901094257832,-0.563034534454,-0.551084578037,-2.94741201401,0.561749994755,0.145349994302,-0.803699970245,1.01699995995,0.94779998064,1.0651999712,0.686750054359,0.450154811144,-0.49167522788,0.247588545084,0.0866410285234,-1.69682574272,0.640300035477,-0.0972557365894,1.36532056332,2.72839999199,-0.348583459854,-0.622173249722,-0.571749985218,1.23010003567,1.28963565826,-0.885173201561,-1.48759996891,2.7241499424,0.777500033379,1.60389995575,1.51520001888,1.27005004883,0.625,1.13140010834,-0.370075553656,-1.00692391396,-0.352950036526,-1.98580002785,3.20339083672,0.243149995804,-0.121450006962,0.940700054169,-2.3368499279,-1.04299998283,0.0921000018716,-0.287600010633,0.665499985218,0.529150009155,0.92182302475,0.779646992683,-0.674499988556,-1.20275175571,-0.414600014687,0.0861999988556,-0.548683226109,-1.00591385365,-0.143250003457,0.150605797768,0.847839474678,0.420100003481,0.274319887161,-1.08034360409,0.00338363647461,-0.0174170434475,-0.544122636318,0.387205779552,0.844675540924,-0.503400027752,-0.570399999619,-0.857218682766,-0.397699475288,0.2200999856,-0.415423631668,-0.228103607893,0.288656532764,-0.355255424976,-0.422602266073,-2.07406926155,0.374650001526,-0.180249989033
3553,1.54431903362,0.47478890419,0.49530377984,-1.09450268745,0.978262424469,0.282765865326,0.872095644474,0.119720950723,0.298040419817,0.011098831892,0.409815192223,0.846310555935,-0.388397216797,-0.21795669198,0.0896252095699,-0.627745211124,-0.597550034523,-0.45174998045,0.0929000079632,-0.89770001173,-0.931999981403,-1.24784994125,-0.350250005722,-0.414978086948,0.0314881205559,-0.811369657516,1.02507519722,0.799089193344,-0.872550010681,-0.277348101139,1.2957419157,3.13514995575,0.10221349448,0.819547116756,-0.617749989033,-0.0830499827862,-0.388076245785,0.914031326771,-0.183850005269,3.05585002899,-0.875900030136,-0.0822499990463,1.09755003452,-0.852550029755,-1.82270002365,-1.22070002556,-0.311419308186,-0.699867963791,0.605350017548,0.275350004435,0.246648192406,0.538499951363,-0.709850013256,-0.659699976444,0.190099984407,0.983099997044,-0.845899999142,-0.849300026894,-1.71169996262,-1.36794996262,-0.0433213636279,-2.00843334198,-0.220100000501,-1.29263246059,-1.0734000206,0.938099980354,1.19861721992,-0.826120078564,-0.837350010872,-0.865284740925,-1.15875041485,-0.693549990654,-0.907501101494,0.326854497194,-1.15089964867,-0.112974151969,0.210157945752,-0.462029635906,-0.432806789875,0.3450999856,1.01740002632,-0.0399495363235,-0.138159900904,1.75025010109,-1.09786367416,0.0787763297558,-0.717717409134,0.511273503304,-0.803680419922,2.73217010498,-0.843550026417,-1.15289998055
427,1.45549750328,2.01855182648,0.586720108986,0.272158563137,-0.318495064974,0.396556526423,-0.207253724337,0.365430414677,0.247901141644,-0.22409799695,0.0413253046572,-0.545350909233,0.364271551371,-0.15039601922,0.653152823448,1.14770007133,2.12430000305,-0.304250001907,0.451700001955,0.114200003445,0.326400011778,2.6532998085,-1.21185004711,0.700454354286,-0.0237884521484,-1.20224642754,-0.79475581646,0.175674781203,0.592649996281,1.62323820591,-0.613541245461,1.86464989185,0.429870784283,0.318385541439,-1.67349994183,1.17160010338,3.00438499451,0.36490470171,0.74975001812,2.16414999962,2.46654987335,0.677649974823,-0.205249994993,1.68934988976,1.34169995785,-0.25079998374,-0.319555521011,-0.390855789185,-0.255649983883,0.467900037766,-2.35875535011,0.971049964428,-0.586899995804,1.43930006027,-0.0114499628544,-2.11849999428,-0.0935999974608,-0.86384999752,2.42860007286,-0.567499995232,-0.615638911724,-0.257907629013,-1.83050000668,-0.981145560741,0.00205001235008,0.0996000021696,0.791781902313,-0.110398814082,-2.61899995804,-0.288907945156,0.434904009104,-0.430449962616,0.832822561264,0.777848601341,-0.273810535669,0.0926220342517,0.894953787327,-0.108377665281,0.513117671013,1.2227499485,-0.853599965572,0.232008159161,-1.4989066124,-0.503250002861,-0.292605400085,-1.29065489769,-0.369547486305,-0.0764266848564,0.703407526016,-0.850192368031,1.6291000843,2.91320014
5898,-0.26416862011,0.684596419334,-0.489593684673,-0.0466198474169,-0.292425572872,-0.0868430137634,-0.547580718994,-0.191901266575,-0.32075163722,-0.694994032383,-0.173975139856,-0.10638615489,-1.78001403809,-1.1789317131,-0.698906421661,-0.141808331013,0.0684000253677,0.0351500064135,-0.876949965954,-0.768800020218,0.0582000017166,-0.847649991512,-1.12879991531,-0.372320413589,-0.509017765522,-1.58676862717,-1.30754160881,-0.703650593758,-0.878899991512,-2.10697174072,-3.74782633781,-2.50519990921,-0.618248105049,-0.163701951504,-1.12779998779,0.793799996376,-0.208685725927,-0.633486926556,-1.23429989815,0.485700011253,-0.0628499984741,-0.592399954796,-1.12409996986,-1.10354995728,0.86669999361,-0.678699970245,-0.0487964898348,-0.428052544594,-0.405400007963,-1.15559995174,-5.34988641739,-0.95685005188,-0.968649983406,0.264449983835,-0.986500024796,0.323599994183,-0.456699997187,-0.897199988365,-1.12890005112,-0.150200009346,-2.13745141029,0.256892234087,0.133100003004,-1.84559512138,-1.53920006752,-3.31979990005,-0.263801753521,0.310574889183,-0.772000014782,0.848859071732,-0.0505072772503,-2.51600003242,0.420498371124,-0.658867359161,0.626726150513,0.337902963161,-0.432536482811,-0.960279941559,-1.08459627628,0.998549997807,1.06029999256,0.912459969521,0.743246614933,-0.0998500138521,1.05251789093,0.110418669879,-0.227052971721,-2.06919813156,1.06141126156,-1.89923250675,0.630649983883,0.135349988937
23365,2.12912416458,1.39320504665,-0.0355275608599,-0.468097299337,0.0281122475863,-0.0024049282074,-0.000429682433605,-0.00762823224068,-0.240777641535,-0.568875133991,-1.11192369461,-0.918990135193,0.218616604805,0.185314998031,-0.395296007395,-0.47079077363,-0.188999995589,-0.573400020599,-0.691049993038,0.757499992847,-0.383100003004,0.418650001287,-0.428000003099,0.774474561214,-0.544465482235,1.11180686951,0.519856274128,0.499403357506,-1.44470000267,-0.555229067802,-0.225607842207,2.32430005074,-0.122220933437,0.476086884737,-0.590749979019,-0.0922500044107,0.446222364902,-1.09007036686,0.386099994183,1.98150002956,0.455799996853,-0.0229000002146,0.441200017929,-0.823099970818,0.444499999285,-0.148400008678,1.02682924271,1.12950468063,0.217150002718,0.803849935532,-0.141203165054,-0.787999987602,0.431149989367,-0.470750004053,0.346900045872,0.106799997389,1.20449995995,0.158500015736,-0.330399990082,-0.0631000027061,-1.56231153011,-0.192741930485,0.964100003242,0.463852196932,-0.932750046253,-0.825799942017,0.171995654702,-0.207225680351,-0.502300024033,-0.439853012562,0.737129032612,0.138049989939,0.901354908943,-0.63993537426,-0.284068435431,0.209930881858,-1.16862344742,0.432014703751,-0.42527666688,0.863749980927,-0.0844499766827,-0.0154256075621,0.461058288813,0.201000005007,1.10961639881,-0.175190359354,-0.232398018241,-0.0554471164942,0.151820451021,-0.78244382143,0.394700020552,-0.990949988365
6657,2.40491890907,0.365838646889,0.2723082304,0.350655943155,0.405618846416,0.393868088722,-0.183476164937,-0.310705423355,0.490957409143,0.518722176552,-0.155940487981,0.255663096905,0.167479783297,0.0205574650317,0.596703052521,1.33219265938,0.293249994516,0.485599994659,0.490550011396,-1.43959999084,-0.899800002575,-1.01289999485,0.375149995089,-0.910497486591,0.528263807297,-0.186731666327,0.452699333429,0.613462507725,-1.08375000954,-0.896927595139,1.27408981323,2.66039991379,1.55793619156,1.08770525455,0.195300012827,0.139300003648,-0.067216321826,1.11961317062,0.0212000012398,1.64415001869,-0.169200003147,0.977649986744,1.42100000381,-0.205700010061,-0.372099995613,-0.749850034714,-0.315684616566,0.563374996185,0.710150003433,1.10675001144,1.31023669243,-0.295399993658,1.40895009041,-0.207150012255,0.659500002861,1.29929995537,-0.218999996781,-0.37729999423,-1.59210002422,-0.617950022221,-0.411820590496,-1.61361086369,1.09469997883,-0.358801752329,-0.539950013161,0.60205000639,1.76737356186,0.757613658905,0.376249998808,-1.14556002617,-1.2480815649,-0.654700040817,-0.572271704674,0.566657781601,-0.779829740524,-1.23579502106,-0.308660596609,1.03361129761,-0.275042057037,-0.612249970436,0.92870002985,-0.729262650013,1.50650250912,-0.361400008202,-1.76683211327,1.03085303307,1.40824782848,0.665400445461,0.855446696281,0.280167400837,-0.516250014305,-1.17470002174
