rid,CPC006_A375_6H:BRD-K90735586-001-07-4:10,CPC006_A375_24H:BRD-K90735586-001-07-4:10,CPC006_A549_6H:BRD-K90735586-001-07-4:10,CPC006_A549_24H:BRD-K90735586-001-07-4:10,CPC006_A673_6H:BRD-K90735586-001-07-4:10,CPC006_AGS_6H:BRD-K90735586-001-07-4:10,CPC006_CL34_6H:BRD-K90735586-001-07-4:10,CPC006_CORL23_6H:BRD-K90735586-001-07-4:10,CPC006_COV644_6H:BRD-K90735586-001-07-4:10,CPC006_DV90_6H:BRD-K90735586-001-07-4:10,CPC006_EFO27_6H:BRD-K90735586-001-07-4:10,CPC006_HA1E_6H:BRD-K90735586-001-07-4:10,CPC006_HA1E_24H:BRD-K90735586-001-07-4:10,CPC006_HCC15_6H:BRD-K90735586-001-07-4:10,CPC006_HCC515_6H:BRD-K90735586-001-07-4:10,CPC006_HCC515_24H:BRD-K90735586-001-07-4:10,CPC006_HCT116_6H:BRD-K90735586-001-07-4:10,CPC006_HEC108_6H:BRD-K90735586-001-07-4:10,CPC006_HEPG2_6H:BRD-K90735586-001-07-4:10,CPC006_HT115_6H:BRD-K90735586-001-07-4:10,CPC006_HT29_6H:BRD-K90735586-001-07-4:10,CPC006_HT29_24H:BRD-K90735586-001-07-4:10,CPC006_JHUEM2_6H:BRD-K90735586-001-07-4:10,CPC006_LOVO_6H:BRD-K90735586-001-07-4:10,CPC006_MCF7_6H:BRD-K90735586-001-07-4:10,CPC006_MCF7_24H:BRD-K90735586-001-07-4:10,CPC006_MDST8_6H:BRD-K90735586-001-07-4:10,CPC006_NCIH1694_6H:BRD-K90735586-001-07-4:10,CPC006_NCIH1836_6H:BRD-K90735586-001-07-4:10,CPC006_NCIH2073_6H:BRD-K90735586-001-07-4:10,CPC006_NCIH508_6H:BRD-K90735586-001-07-4:10,CPC006_NCIH596_6H:BRD-K90735586-001-07-4:10,CPC006_NOMO1_6H:BRD-K90735586-001-07-4:10,CPC006_OV7_6H:BRD-K90735586-001-07-4:10,CPC006_PC3_6H:BRD-K90735586-001-07-4:10,CPC006_PC3_24H:BRD-K90735586-001-07-4:10,CPC006_PL21_6H:BRD-K90735586-001-07-4:10,CPC006_RMGI_6H:BRD-K90735586-001-07-4:10,CPC006_RMUGS_6H:BRD-K90735586-001-07-4:10,CPC006_SKLU1_6H:BRD-K90735586-001-07-4:10,CPC006_SKM1_6H:BRD-K90735586-001-07-4:10,CPC006_SKMEL1_6H:BRD-K90735586-001-07-4:10,CPC006_SKMEL28_6H:BRD-K90735586-001-07-4:10,CPC006_SNGM_6H:BRD-K90735586-001-07-4:10,CPC006_SNU1040_6H:BRD-K90735586-001-07-4:10,CPC006_SNUC4_6H:BRD-K90735586-001-07-4:10,CPC006_SNUC5_6H:BRD-K90735586-001-07-4:10,CPC006_SW480_6H:BRD-K90735586-001-07-4:10,CPC006_SW620_6H:BRD-K90735586-001-07-4:10,CPC006_SW948_6H:BRD-K90735586-001-07-4:10,CPC006_T3M10_6H:BRD-K90735586-001-07-4:10,CPC006_THP1_6H:BRD-K90735586-001-07-4:10,CPC006_TYKNU_6H:BRD-K90735586-001-07-4:10,CPC006_U937_6H:BRD-K90735586-001-07-4:10,CPC006_VCAP_6H:BRD-K90735586-001-07-4:10,CPC006_VCAP_24H:BRD-K90735586-001-07-4:10,CPC006_WSUDLCL2_6H:BRD-K90735586-001-07-4:10,ERG003_VCAP_6H:BRD-K90735586:10,ERG003_VCAP_6H:BRD-K90735586:30,ERG004_VCAP_6H:BRD-K90735586:10,ERG004_VCAP_6H:BRD-K90735586:30,ERG003_VCAP_24H:BRD-K90735586:10,ERG003_VCAP_24H:BRD-K90735586:30,ERG004_VCAP_24H:BRD-K90735586:10,ERG004_VCAP_24H:BRD-K90735586:30,CPC006_H1299_6H:BRD-K90735586-001-07-4:10,CPC006_RKO_6H:BRD-K90735586-001-07-4:10
6182,0.260949581861,0.459978073835,0.234201684594,0.541024923325,0.86360001564,0.0581000000238,0.550849974155,0.444000005722,-1.39065003395,-0.197250008583,-0.236049994826,0.378933876753,0.272496342659,0.32617777586,-0.604897856712,0.151207953691,0.337249994278,0.321304440498,0.626544594765,0.388000011444,-0.0638215839863,0.575057148933,0.434199988842,0.237149983644,0.185856789351,0.67609333992,1.28585004807,-0.230349987745,-1.0909999609,0.628049969673,0.64099997282,0.0,-0.131699994206,0.72904998064,0.696753144264,0.527417480946,0.326000005007,-0.329050034285,-0.245644211769,0.402099996805,-0.443549990654,0.740999996662,-0.419449985027,-0.440450012684,0.161100000143,0.338449984789,1.25510001183,0.695299983025,0.470751315355,-1.31950294971,0.525449991226,0.577950000763,-0.0717000067234,0.406299978495,0.67128276825,0.428605288267,0.337249994278,0.713999986649,0.167549997568,0.365186095238,-0.102744236588,0.55245000124,0.777200043201,-0.438657164574,-0.256753832102,0.993499994278,0.31970000267
4860,0.163508117199,-0.642980158329,-0.670132875443,0.131922036409,-0.525849997997,-0.6263499856,0.589999973774,-0.593300044537,-0.678499996662,0.308249980211,-0.110899984837,-0.199503183365,0.0472655706108,0.0775940790772,-0.942071318626,-0.288236051798,0.347599983215,0.379334151745,0.431766241789,0.784300029278,-0.436447620392,-0.198413848877,0.91740000248,0.163300007582,0.362163722515,0.27778595686,0.484399974346,0.23449999094,-2.117000103,0.0706000030041,0.712700009346,-1.171200037,-0.165250003338,0.44889998436,-0.422149211168,-0.632266104221,0.555150032043,0.246599987149,0.590331494808,0.49849998951,0.113349989057,0.39770001173,-0.213700026274,-0.712350010872,0.679250001907,0.846300005913,0.695299983025,0.813399970531,0.395868211985,-0.379128605127,-0.012099981308,0.0943000018597,0.582800030708,0.676999986172,-0.0321872383356,0.186039716005,0.696950018406,0.296099990606,-0.160750001669,0.742664575577,0.835043549538,0.824349999428,-0.500100016594,0.22081169486,0.122640222311,0.487599998713,0.454050004482
7398,0.205635070801,0.281247377396,0.59898930788,-1.90106785297,-0.377599984407,-0.64620000124,-2.66680002213,0.265049993992,-0.117449998856,0.516649961472,0.549250006676,-0.0999432653189,0.306559801102,0.581675291061,0.785628199577,-0.611720561981,-1.97644996643,-0.246721699834,0.245005473495,0.250299990177,-0.138036623597,0.770800352097,-0.185750007629,-0.199349999428,1.21905052662,0.489259004593,0.829450011253,0.241649985313,-0.514900028706,-0.632249951363,1.14090001583,-0.629500031471,-0.149500012398,-0.0839000046253,0.848197937012,0.0964066311717,-0.794350028038,-0.55110001564,-0.291207432747,0.679149985313,1.81754994392,0.903200030327,-0.678200006485,-0.082150042057,0.379799991846,-0.262099981308,-0.198449999094,-1.04285001755,-0.144145429134,-0.80799227953,-0.0456500053406,0.674299955368,-0.444000005722,2.00379991531,-0.126770913601,0.0421099886298,0.410699993372,0.643249988556,0.228699982166,-0.84202837944,0.984483718872,0.618799984455,-0.102700002491,-0.44432502985,-0.365453898907,0.0794499963522,0.174900010228
6117,-0.196819007397,0.470587581396,0.950208425522,0.478699922562,0.559749960899,-1.01129996777,-2.35540008545,-0.808300018311,-1.56209993362,1.82319998741,0.838699996471,0.0768406018615,0.459502100945,0.026363985613,0.868239998817,0.821827113628,0.701250016689,1.14905130863,1.44548273087,0.171700000763,0.139420494437,-0.0498813763261,0.127999991179,0.362850010395,0.524103939533,0.554160773754,0.471550017595,0.304300010204,-0.247099995613,1.32920002937,1.46500003338,-0.122099995613,0.170500010252,0.809450030327,0.93215739727,0.385582596064,0.745400011539,0.262450009584,0.393658399582,0.451049983501,-0.212349995971,0.0422999933362,-0.846949994564,0.125400006771,0.427899986506,1.16925001144,0.0277500152588,1.64149999619,0.414209187031,-0.197205543518,0.730599999428,0.265300005674,0.881449997425,0.957049965858,-0.185042887926,0.469265401363,0.433499991894,-0.440250009298,-0.0577500015497,0.588841080666,-0.0199281126261,0.0755000039935,-0.692700028419,-0.113738238811,0.519198179245,-0.219749987125,-0.0336000025272
23588,-0.4122389853,-0.545010507107,-1.75563335419,-0.202145367861,0.465350031853,0.299100011587,-2.34889984131,0.0442000031471,0.881749987602,0.582249999046,-0.243349999189,-0.128044232726,-0.891491889954,-0.10761372745,0.217251628637,-0.752848505974,-0.574800014496,-0.322932302952,0.254945516586,-0.554499983788,0.250956237316,-0.292864918709,-0.156200006604,0.722000002861,-1.02602100372,-0.73727786541,-0.383000016212,0.0440999865532,-1.93410003185,-0.363649994135,-1.26040005684,-0.025150001049,-0.208499997854,-0.436749994755,0.129476159811,-0.261935770512,-0.08354999125,-0.952050030231,-0.0863415002823,-0.90055000782,0.343949973583,0.124650001526,-0.624850034714,-1.09274995327,0.0756999999285,-0.0319499969482,-0.723949968815,-0.221000000834,-0.0759226158261,0.732185721397,-0.463349997997,0.233150005341,-0.55655002594,-1.53374993801,-0.320890188217,-0.545959770679,0.381949990988,-0.409299999475,-0.83370000124,0.188694894314,1.33299553394,-0.292100012302,-0.181149989367,-0.0218224227428,0.0304985195398,-0.0522499829531,0.264600008726
949,-0.50490218401,0.757391691208,0.864946186543,0.711966633797,0.272400021553,-0.493649989367,0.671200037003,0.859849989414,0.621649980545,-0.48995000124,0.219150006771,-0.0942811444402,0.846758246422,0.371231555939,-0.469272196293,0.811253190041,0.97025001049,0.781427025795,1.83177232742,0.303700000048,0.381151139736,0.655435144901,-0.194550007582,0.817100048065,0.213145062327,0.161550015211,0.614099979401,-0.558600008488,0.672599971294,0.893399953842,-0.00439999997616,0.62475001812,-0.0549499988556,-0.904550015926,1.02902078629,0.64581489563,1.05145001411,-0.0637999922037,-0.601216495037,0.065750002861,0.288000017405,0.116000026464,0.352600008249,0.51599997282,-0.550249993801,1.84049999714,0.628700017929,2.29520010948,0.0849557369947,-0.355809301138,-0.628450036049,-0.730099976063,-0.333800017834,-0.293099999428,0.644662022591,0.543135166168,-0.0303499996662,0.172250002623,0.265700012445,-0.642764210701,-1.15803027153,0.454299986362,-0.189649999142,-0.302749037743,-0.298150092363,-1.15779995918,-0.0254500024021
7168,0.746843755245,0.476011008024,0.882242500782,0.274148285389,-0.662599980831,-0.762600004673,-0.36265000701,-0.249050021172,-0.796550035477,-0.176400005817,1.04769992828,0.078188188374,0.313266634941,-0.0912990421057,-1.1833935976,0.0125786140561,0.162200003862,0.655017137527,0.727080821991,0.0816000029445,-0.15743920207,-0.379533350468,0.360350012779,0.473250001669,-0.0186228081584,0.359101682901,0.712849974632,0.550300002098,-0.0454999990761,0.0888499990106,1.20210003853,-0.376450002193,0.260650008917,0.396499991417,0.345313489437,-0.0136556122452,-0.570100009441,0.445549994707,1.00443506241,0.793399989605,0.657249987125,-0.253449976444,-0.5367000103,-1.3003000021,1.29600000381,-0.366149991751,0.186649993062,-1.26440000534,0.680233776569,-1.10557615757,0.907999992371,-0.353699982166,0.326049983501,2.55209994316,0.940711081028,0.71005243063,-0.00880000181496,0.393999993801,0.143799990416,-1.35658967495,-0.0527577698231,0.622950017452,-0.0115000009537,-0.792972207069,-0.336700886488,1.29779994488,0.471000015736
9375,0.581762671471,-0.0249371938407,-0.400712966919,0.312947869301,-0.827799975872,-0.611499965191,0.259000003338,-0.560899972916,0.0351999998093,0.133399993181,0.637499988079,-0.813940346241,-0.35024279356,0.826771855354,-0.243356913328,-0.87414586544,0.424800008535,-0.324327468872,-0.32865357399,0.703800022602,-0.792248606682,0.0680603086948,-0.611849963665,-0.122000001371,0.387629419565,0.0589793398976,-0.235300004482,-0.0368999838829,-0.853100001812,-0.337700009346,1.66530001163,-1.41919994354,-0.705049991608,-0.502900004387,0.693334162235,-0.051206484437,-1.5529999733,-0.220549985766,0.302737832069,-0.239700004458,-0.466150015593,0.0455999970436,-0.510500013828,0.208350002766,-0.217150002718,0.217200011015,-0.282000005245,-1.83130002022,-0.557730019093,-0.871333122253,0.257949948311,0.63330000639,0.855200052261,0.797200024128,0.142570838332,1.03497183323,0.588400006294,0.567049980164,0.15189999342,0.29547354579,0.491322755814,-1.464599967,0.192350000143,0.286789894104,0.44697329402,0.33054998517,1.0813999176
4927,-0.381414860487,0.399071455002,0.0787554681301,0.648956656456,1.97900009155,-0.283199995756,0.412450015545,-0.776950001717,-0.384200006723,-0.15379999578,1.54414999485,0.0644824802876,-0.0552294403315,0.0703953057528,0.191091671586,-0.199312821031,-0.220500007272,0.856508791447,1.54999923706,0.561399996281,-0.445393621922,-0.36383831501,0.493950009346,-0.194000005722,-0.539741396904,0.64376270771,0.868849992752,0.230700001121,-0.780600011349,0.803749978542,1.41760003567,0.157499969006,-0.416949987411,0.223949998617,-0.120165616274,0.382339835167,1.47944998741,1.44274997711,-0.0439775884151,-1.05279994011,0.467800021172,-1.52865004539,0.107999995351,0.129500001669,-0.197599992156,1.12265002728,0.542500019073,2.61140012741,1.17173099518,-0.721392035484,-0.0744000077248,-0.216200008988,0.996199965477,0.563150048256,-0.0542443841696,-0.0867980346084,0.256300002337,0.658999979496,0.212049990892,0.0523592084646,0.821757316589,0.1087000072,0.480700016022,-0.213722318411,0.391403615475,0.90030002594,0.28354999423
2523,-0.0843849778175,-0.88901078701,-0.13336956501,-1.36615586281,0.295599997044,0.596650004387,-0.488049983978,0.0654999613762,0.435350000858,-0.256049990654,-1.33305001259,-0.36886537075,-0.348834306002,-0.224248319864,0.359242200851,0.0334038436413,0.249599993229,-0.387269377708,-0.883830189705,-0.706700026989,0.629237055779,-0.814187526703,-0.528499960899,-0.373700022697,-0.515717804432,-0.513057351112,-0.38220000267,-0.247250005603,-1.40600001812,-0.231749996543,-1.01769995689,0.553999960423,0.292399972677,-0.0218499992043,-0.388252288103,-0.352009117603,-1.25580000877,0.223049998283,-0.273946255445,0.706200003624,-0.423999994993,-0.727400004864,0.0438999980688,0.148199975491,-0.603600025177,-2.5054500103,-1.00065004826,-2.06944990158,-0.299168795347,0.864604890347,-0.312399983406,0.106700003147,-0.433600008488,-0.480300009251,-0.320897519588,-1.34005367756,-0.813050031662,-0.86669999361,0.0559000074863,-0.450335234404,-1.0159072876,-0.548900008202,-0.282099992037,2.05882549286,0.110799066722,0.0817500054836,-1.01205003262
58497,-0.573836922646,-0.18391533196,-0.531774282455,0.120068065822,0.204499989748,-1.43490004539,0.256750017405,-0.633149981499,0.682749986649,0.938150048256,0.823350012302,-0.398993819952,-0.37522482872,-0.117463812232,-1.19026243687,0.301900327206,1.36950004101,0.960368394852,0.334715783596,0.577400028706,0.552958250046,0.657867431641,1.05264997482,0.469749987125,-0.0484253689647,0.465029925108,1.78889989853,0.697400033474,-0.893400013447,0.400849997997,0.8492000103,1.64925003052,-0.187299996614,-0.219250008464,0.747622668743,0.187667250633,1.68385004997,2.10689997673,0.861154317856,0.83755004406,-0.0980499982834,-0.360499978065,0.123750008643,0.81869995594,0.384100019932,1.72074997425,0.0888499990106,2.01114988327,0.29913932085,-0.929844200611,0.0477499961853,-0.813699960709,1.03310000896,1.24539995193,0.0849819779396,-0.00358428806067,0.695050001144,-0.115500003099,0.640650033951,0.917448282242,0.955232381821,0.557999968529,0.340700000525,0.382800251245,0.395638912916,0.0805500000715,0.242850005627
6856,0.440369904041,0.387640953064,0.918596982956,0.753414511681,0.773299992085,0.797150015831,-0.56895005703,0.103949993849,-0.492200016975,-0.140550002456,1.69234991074,0.44079759717,-2.19639539719,0.985075652599,0.393508285284,0.429097145796,0.810850024223,0.771230995655,0.0465849339962,-0.0729999989271,0.704534292221,1.01409542561,0.641600012779,1.06814992428,0.761434555054,-0.217991128564,1.11094999313,0.451150000095,-0.501299977303,0.911599993706,1.98660004139,0.796299993992,0.494900017977,0.487649977207,2.32488870621,-0.178341776133,1.74210000038,0.843850016594,0.845344245434,0.469100028276,0.584499955177,0.289149999619,-0.293099999428,1.13115000725,0.812050044537,1.73829996586,0.133949995041,2.86374998093,0.652828812599,-0.125883340836,0.400100022554,0.308099985123,1.08445000648,1.98245000839,1.18708729744,0.141815915704,1.00434994698,1.30190002918,0.227250009775,0.326254487038,0.357070475817,-0.131799995899,0.386899977922,0.0693481564522,0.535214543343,0.891350030899,0.543500006199
26036,-0.299303770065,0.0315766483545,-0.0977842658758,-0.588065505028,0.0905000269413,-0.831050038338,-0.251450002193,-0.659549951553,-1.10685002804,-0.76599997282,1.38030004501,-0.0664288848639,0.108832284808,-0.73142427206,0.611976921558,0.712316215038,1.29544997215,1.65354156494,0.294953644276,-1.31700003147,-0.201995328069,0.160423189402,0.321450024843,-0.311350017786,0.490024149418,0.068573564291,0.599349975586,-0.130049988627,0.238499999046,-0.678699970245,1.14440000057,-1.1346000433,-0.485700011253,0.148049995303,0.393009066582,-0.496452271938,0.226649999619,0.651000022888,0.939676821232,0.300500005484,0.320950001478,-0.737149953842,-1.02880001068,-0.845150053501,0.674400031567,-0.396599978209,-0.156450003386,2.10494995117,0.370390474796,-1.2752212286,-0.601700007915,-0.503499984741,0.460799992085,2.39689993858,1.1100423336,0.175784528255,0.725400030613,0.201650008559,-0.442200005054,0.235849499702,0.810183465481,-0.92534995079,0.98299998045,1.81584262848,0.360877484083,-1.19250011444,-0.625750005245
10206,0.358893483877,0.545454502106,-0.482996463776,-0.80966758728,0.459149956703,1.13155007362,0.0821999981999,-0.31375002861,1.12954998016,0.0250999927521,-1.05760002136,-0.40200099349,-0.414067149162,-0.0870226025581,0.0527074337006,-0.566467523575,-0.362250030041,0.138687700033,-0.834766447544,-0.716700017452,0.580510556698,-0.382871359587,-0.180999994278,-0.281100004911,-0.501838684082,-0.393430650234,-0.558250010014,-0.762499988079,-0.39509999752,0.0607999935746,-1.42820000648,0.235850036144,-0.443949967623,0.136899992824,-1.22269189358,-0.154453665018,0.623549997807,-0.195500001311,-0.209589406848,0.703050017357,-0.581700026989,-0.967450022697,0.644349992275,-0.146749973297,-0.440950006247,-1.49699997902,-0.858599960804,-1.20054996014,-0.735349297523,0.178346455097,-0.494150012732,0.605250000954,-0.678650021553,1.75824999809,-0.204602688551,-1.43697798252,-0.932900071144,-0.722000002861,0.546149969101,0.792530596256,0.774110257626,-0.828649997711,0.75309997797,0.51810324192,0.433806627989,-0.754000008106,0.0431500002742
25793,-0.328800976276,0.145220279694,0.21424716711,-0.311930060387,0.534250020981,-1.26929998398,0.476149976254,-1.05369997025,-1.4728000164,-1.14899992943,1.34830009937,-0.680941879749,-0.661998510361,0.0937889516354,-0.523455858231,0.612932682037,-0.0396000146866,0.30837777257,0.674285471439,0.55269998312,-1.04741561413,-1.21931779385,0.430000007153,-0.939100027084,0.0994239076972,0.16689863801,-0.307099997997,0.15909999609,-1.70620000362,0.628149986267,0.160099998116,-0.623299956322,0.157249987125,-1.4157999754,-0.0761047452688,-0.0319045335054,1.1902500391,0.0227999985218,-0.183825343847,-0.132699996233,0.124499998987,-0.0658999979496,-0.168949991465,-0.674599945545,0.626100003719,-0.68155002594,-0.15395000577,0.636799991131,0.366690516472,-0.36410805583,0.311699986458,-0.0322000011802,-0.531599998474,1.2934499979,-0.80234181881,-0.658253610134,0.437200009823,0.00570002198219,-0.0797000080347,0.287018865347,0.532836318016,-0.260150015354,0.0908499956131,-0.0711051672697,-0.217735394835,0.869349956512,-0.0852999985218
55556,-0.5676227808,0.423518300056,0.147713661194,0.324370533228,-0.181899964809,-0.96590000391,-0.58544999361,0.0433999896049,-1.33680009842,-0.00160002708435,0.016999989748,-0.204019069672,0.483002126217,-0.0517046861351,-2.40439105034,-0.983326852322,0.638000011444,-0.488148182631,1.13768064976,-0.900200009346,-0.609155774117,-0.522604703903,0.167300000787,-0.853099942207,0.335030913353,0.536377966404,-0.75284999609,0.636749982834,-0.662899971008,-0.00674998760223,1.99070000648,-0.443049997091,0.832849979401,-0.726999998093,1.06859648228,-0.349373400211,-0.0691500008106,-1.1887999773,-0.155913978815,-0.40680000186,-0.643400013447,-1.12055003643,-0.215800002217,-2.26139998436,-1.34240007401,0.629799962044,0.0463499985635,0.770600020885,0.20085953176,-0.459110796452,0.432700008154,-0.598600029945,-0.951049983501,-0.273600012064,0.412762016058,1.1422765255,-0.224950000644,0.72135001421,0.372599989176,0.741975963116,0.690453708172,0.773750007153,0.503949999809,-0.323309719563,-0.0880961567163,-0.0314999967813,-0.253149986267
3978,0.16052557528,0.918670773506,0.0254854187369,0.70963960886,-0.0812500044703,-0.44865000248,-0.402549982071,-0.0788999795914,-1.20860004425,-0.123000003397,0.570150017738,0.520097017288,0.192997738719,0.380845963955,-0.20354360342,0.0307650864124,0.546350002289,0.54451406002,1.09307074547,-0.0505999997258,-0.664648354053,0.740258514881,0.184349998832,-0.0338000059128,0.687081873417,0.106865428388,0.986199975014,0.0534000024199,-0.900099992752,0.91194999218,0.568000018597,-0.638700008392,-0.259200006723,-0.561049997807,0.310570269823,0.366804838181,0.554099977016,0.12239998579,-0.208409845829,0.47570002079,-0.301400005817,0.542200028896,-0.209300011396,-1.07115006447,-0.841849982738,-0.194099992514,0.753999948502,0.972450017929,0.304569542408,-0.47132319212,0.0661000013351,0.384949982166,-0.0360499918461,-2.66910004616,0.349197655916,0.394412636757,0.0238000005484,1.34179997444,1.47510004044,-0.650428056717,-0.100429341197,-0.213550001383,-0.160400003195,0.368775099516,-0.848835289478,-0.766900002956,0.234999984503
10681,-0.150277659297,1.48870289326,-0.313016951084,-0.453330159187,-0.296350002289,-1.10685002804,1.29235005379,-0.395249992609,-1.11869990826,-0.408849984407,-0.130750000477,-0.0746839642525,-1.18784213066,-0.0745873600245,0.195336967707,1.47802352905,0.321150004864,0.412997841835,0.549767613411,0.187900006771,0.823867201805,-0.376142442226,-0.321900010109,0.038899987936,-0.120095267892,-0.164034575224,1.31974995136,-0.0370000042021,-1.09220004082,2.71979999542,-0.00480000022799,1.19515001774,0.113349989057,0.707799971104,-0.504394292831,0.696956276894,1.49465000629,0.599650025368,-0.823737442493,-0.28979998827,0.527000010014,-0.770550012589,1.56699991226,0.554000020027,-0.352099984884,0.94470000267,0.0510499924421,1.53565001488,0.734207510948,0.424013316631,0.694299995899,0.431299984455,0.900499999523,-0.281850010157,0.875746667385,0.0675862878561,1.35495007038,0.0533999949694,-0.144050002098,0.805355727673,0.55544257164,-0.52689999342,0.00559999793768,0.776535451412,0.0127182342112,-1.6031999588,0.670099973679
3638,-0.346851915121,-0.196415752172,-0.737110972404,-0.0362455025315,-0.685299992561,0.651749968529,-1.1250500679,-0.189149975777,0.276950001717,1.16970002651,-0.0240499973297,-0.0367045924067,0.523655116558,-0.31917655468,1.0238904953,0.129778847098,-0.339199990034,-1.02838242054,-0.508103251457,0.0353999994695,0.317842066288,0.386380314827,-0.8070499897,0.427349984646,0.0228012986481,0.23550580442,0.0366999991238,0.111800014973,1.19749999046,-0.707149982452,1.15639996529,0.183350026608,0.692100048065,-0.0337500013411,-0.00252092629671,-0.460946619511,-1.2949000597,-0.633750021458,0.421708166599,0.408800005913,0.144649997354,-0.378199994564,-0.354999989271,-0.267149984837,-0.566399991512,-1.59835004807,-0.357699990273,-1.59054994583,-0.721239089966,0.969201624393,0.0560499727726,-0.0942499935627,-0.796199977398,-0.197900012136,-0.480322271585,-0.521296322346,0.577099978924,-0.402150005102,-0.172049999237,-0.448191791773,-0.497230231762,0.0461999997497,0.197600007057,-0.493954896927,-0.0550447925925,-0.536499977112,-0.00460000010207
8349,-0.227315187454,-0.394206851721,-0.513248026371,-1.1253592968,0.0721499919891,0.399149984121,0.525700032711,0.104799985886,1.94284999371,1.78419995308,-1.7990000248,-0.528989315033,-0.12760874629,-0.429906487465,0.224184781313,0.0576831251383,-0.629299998283,-0.775012135506,-0.508825480938,-0.52429997921,0.573414742947,-0.257611691952,0.0867999792099,-0.582899987698,-0.858401060104,-0.467401504517,-0.281150013208,-0.253600001335,-0.832400023937,-0.391849994659,-1.24769997597,0.524900019169,-0.0378499925137,0.116999998689,-0.664899051189,-0.192381083965,-0.472050011158,0.0573000013828,-0.572635710239,0.270350009203,-0.574599981308,-0.185500010848,0.079499989748,0.431949973106,-0.776250004768,-1.13225007057,-0.874700009823,-1.76304996014,-0.224494665861,0.924564123154,-0.78125,0.636699974537,0.619299948215,0.154650002718,-0.68555021286,-1.11785507202,-0.60279995203,-0.42199999094,0.938700020313,2.60813713074,-0.256687492132,-0.364850014448,-0.369399964809,-0.237003132701,-0.729795336723,-0.262600004673,-0.108149990439
6275,0.529709994793,0.126331180334,-0.315648376942,-0.00982597470284,0.562049984932,-0.310849994421,-1.09720003605,0.11749997735,-7.49324989319,0.643450021744,0.333649992943,0.749339699745,1.14875864983,0.737812757492,0.290460944176,-0.934976160526,0.784799993038,-0.651759445667,-0.31964546442,-0.291500002146,-0.598959207535,0.762443900108,0.413500010967,0.4388499856,-0.989263236523,-0.260047197342,0.317499995232,-0.150499999523,-0.709299981594,-1.3221000433,0.00130000000354,-0.176699995995,-0.983049988747,0.831300020218,0.388408541679,0.676176130772,0.902350008488,0.366649985313,1.86423766613,0.302349984646,0.00824999809265,0.112600028515,0.288599997759,-0.232749998569,-0.374150007963,0.567399978638,0.237450003624,0.654700040817,0.148447707295,0.1901897192,-1.1358499527,0.253899991512,-0.424250006676,1.9224499464,-0.0364090204239,-1.15465950966,0.718199968338,-0.0629000067711,0.351649999619,-0.264336764812,-0.572465181351,-0.0404500067234,-0.595499992371,-0.602994859219,-0.167418822646,0.0930500030518,-0.498149991035
3895,-0.391521394253,0.0955827459693,-1.06121778488,0.338072061539,-0.107100009918,0.925949990749,-0.195050001144,-0.0860000103712,1.31305003166,-0.313049972057,1.1235499382,-0.409059941769,0.3953820467,-0.0338746383786,1.07268440723,0.089328430593,0.790950000286,0.745921730995,-0.123196184635,-0.57800000906,1.37276363373,0.088067278266,0.464650005102,0.657949984074,0.487711578608,-0.153173997998,1.10914993286,0.478100001812,-0.395799994469,0.724799990654,-0.0138999996707,0.694299995899,0.744349956512,-0.416550010443,0.529856562614,0.546681523323,0.31685000658,0.305250018835,0.389556229115,0.865200042725,0.604750037193,-0.370049983263,0.924250006676,-1.09820008278,0.582149982452,-1.42105007172,-0.537949979305,0.274549990892,-0.810371637344,0.639280796051,0.817650020123,0.590299963951,-0.752799987793,1.43424999714,-0.00167610496283,-0.237174645066,0.704349994659,1.05755007267,-0.324100017548,-0.288740664721,0.423297941685,-0.0293499976397,0.603150010109,0.50784689188,0.51904386282,0.0571499988437,-0.769500017166
392,-0.174812838435,-0.225346252322,0.0939924716949,0.365830659866,-0.118799999356,0.0221499986947,1.78040003777,0.354200005531,0.337199985981,-1.19865000248,0.207149982452,0.410963207483,0.0998323261738,0.259973138571,-0.361317157745,0.577215909958,-0.163850009441,0.296426773071,0.7535187006,-1.13129997253,-0.753662347794,0.730367302895,-0.514199972153,-0.941100001335,0.933820128441,0.738906800747,0.681499958038,-0.0249499976635,-0.733799993992,0.117350012064,-1.17579996586,0.732199966908,-0.768999993801,0.474049985409,-0.320090174675,-0.387389451265,1.01135003567,-0.669799983501,-1.21352565289,-1.03539991379,-0.525250017643,-0.795250058174,0.121550001204,0.300099998713,-1.04635000229,0.0442499965429,-0.0275000035763,-0.735249996185,-0.682909667492,-0.835406243801,0.304149985313,0.75284999609,-0.0910499989986,-0.504850029945,-0.189689263701,-1.29969668388,-0.351150006056,-0.171099990606,0.164199993014,-0.692414045334,-1.26188409328,2.01415014267,0.22405000031,0.563848674297,-0.0226389802992,0.0664499998093,-0.294349998236
