rid,CPC003_HA1E_6H:BRD-K77771411-003-03-2:10,CPC003_HA1E_24H:BRD-K77771411-003-03-2:10,CPC003_HCC515_6H:BRD-K77771411-003-03-2:10,CPC003_HCC515_24H:BRD-K77771411-003-03-2:10,CPC003_PC3_6H:BRD-K77771411-003-03-2:10,CPC003_PC3_24H:BRD-K77771411-003-03-2:10,CPC003_VCAP_6H:BRD-K77771411-003-03-2:10,CPC003_VCAP_24H:BRD-K77771411-003-03-2:10,CPC011_A375_6H:BRD-K77771411-003-08-1:10,CPC011_A549_6H:BRD-K77771411-003-08-1:10,CPC011_A549_24H:BRD-K77771411-003-08-1:10,CPC011_HA1E_6H:BRD-K77771411-003-08-1:10,CPC011_HT29_6H:BRD-K77771411-003-08-1:10,CPC011_MCF7_6H:BRD-K77771411-003-08-1:10,CPC011_MCF7_24H:BRD-K77771411-003-08-1:10,CPC011_PC3_6H:BRD-K77771411-003-08-1:10,CPC011_PC3_24H:BRD-K77771411-003-08-1:10,CPC011_VCAP_6H:BRD-K77771411-003-08-1:10,CPC011_VCAP_24H:BRD-K77771411-003-08-1:10,CPC016_A375_6H:BRD-K77771411-003-03-2:10,CPC016_A549_6H:BRD-K77771411-003-03-2:10,CPC016_A549_24H:BRD-K77771411-003-03-2:10,CPC016_ASC_24H:BRD-K77771411-003-03-2:10,CPC016_HEPG2_6H:BRD-K77771411-003-03-2:10,CPC016_HT29_6H:BRD-K77771411-003-03-2:10,CPC016_MCF7_6H:BRD-K77771411-003-03-2:10,CPC016_MCF7_24H:BRD-K77771411-003-03-2:10,CPC016_NEU_24H:BRD-K77771411-003-03-2:10,CPC016_NPC_24H:BRD-K77771411-003-03-2:10,CPC016_SKB_24H:BRD-K77771411-003-03-2:10,CPD003_MCF7_6H:BRD-K77771411-001-08-5:10,CPD003_MCF7_24H:BRD-K77771411-001-08-5:10,CPD003_PC3_6H:BRD-K77771411-001-08-5:10,CPD003_PC3_24H:BRD-K77771411-001-08-5:10
5054,-0.716850042343,-0.0734915137291,-0.416808128357,0.320479571819,-0.300235152245,-0.117655828595,1.1352558136,-0.52294999361,-1.33646476269,0.524784803391,0.623762965202,-0.81510001421,-0.120780684054,-0.183599993587,1.13555002213,0.908228397369,-0.15667887032,0.601708054543,-0.0860220491886,0.945639908314,-0.975399971008,0.479333341122,0.892217159271,0.406599998474,2.16470098495,0.866420924664,0.405757784843,-0.243670672178,0.267158448696,-0.347333312035,1.28040003777,-0.082536906004,0.411318153143,0.353450000286
3108,1.09409999847,-0.199668988585,-0.201804101467,-0.843616783619,2.05051493645,0.398870974779,-0.488956987858,-1.98045003414,-0.0877789109945,-0.108173072338,0.996863424778,-0.0940499976277,-0.100033998489,-0.244100004435,1.13900005817,0.494342267513,-0.252701580524,3.32749724388,0.355419933796,-0.384536504745,-0.387700021267,-0.13683333993,-0.319472581148,-0.43900001049,-0.733392059803,-0.448522388935,-0.743441700935,-0.119566768408,0.573807775974,-0.305500030518,-0.796050012112,0.237958744168,0.0151261799037,0.198500007391
1950,-0.540499985218,-0.268010616302,-0.105648458004,1.69705498219,-0.390107661486,0.0832424089313,0.561731994152,0.495050013065,-0.707865476608,-0.751039624214,-0.745874524117,0.205349996686,-0.088143594563,-0.541000008583,0.977800011635,-1.28649902344,0.517658233643,1.10249185562,-0.778265714645,0.607537329197,0.973250031471,0.440100044012,0.230342358351,0.947849988937,1.16126286983,1.28786444664,0.846675872803,-0.265089929104,0.545375585556,0.418733328581,-0.093699991703,0.3016885221,-0.547023057938,-0.125050008297
351,0.284299999475,0.599898159504,0.933025836945,0.337986677885,-0.409344285727,-0.277700275183,-0.304142355919,-0.881899952888,-0.377148985863,-0.231784135103,-1.45936048031,-1.04425001144,-1.28847181797,-1.17549991608,-1.58895003796,-0.188534572721,-0.982513308525,-3.24130487442,0.93395036459,-0.0379389896989,0.0810000300407,0.225766658783,-0.305942475796,1.47469997406,-0.5046697855,1.22067737579,0.437048733234,0.000281092623482,-0.0430178306997,-0.123200006783,-0.789399981499,-0.281812280416,0.111074656248,0.148049980402
4846,0.400499999523,0.510816216469,-0.335399746895,-0.121390812099,-0.877789258957,-0.145485833287,-0.566222786903,-0.3383500278,-0.613686263561,0.287230730057,-0.254718899727,0.0195499956608,3.05972361565,-0.844150006771,1.72339999676,0.299219071865,0.222590684891,5.3367433548,-0.105575323105,-0.394438505173,0.269950002432,0.967366695404,0.186982795596,-0.194999992847,0.454906404018,0.455348610878,-0.502527713776,-0.682447254658,-0.0367255024612,0.591866731644,0.142000004649,0.0337629020214,0.694215536118,0.587750017643
1452,-0.00424998998642,-0.693795382977,-0.905805230141,-0.831843554974,0.0405220836401,-1.07502424717,0.0764442235231,-1.56139993668,1.07837927341,-0.729231715202,-0.572320878506,0.977249979973,0.820428133011,-0.189050018787,-0.0983999967575,0.107661724091,0.383397400379,0.889354407787,0.708661556244,-0.17695106566,0.299349993467,-0.60093331337,0.60709220171,-0.000699996948242,-0.114292114973,0.147301018238,0.385707825422,-0.487101018429,-0.398046225309,-0.679233312607,-0.0295000076294,0.413055539131,0.873199284077,0.0680000036955
4776,0.0448000133038,1.77812170982,-0.553605318069,0.935260117054,-0.207321643829,0.447653621435,0.763203859329,0.787549972534,-0.676130533218,-0.404666990042,-1.08701622486,-0.754400014877,-0.107601344585,-0.00849999859929,1.53760004044,-0.222797602415,-0.147450774908,-0.309069007635,-0.560048997402,-0.23379419744,1.04869997501,0.106200009584,-0.170620203018,0.151299998164,1.02155685425,1.20266389847,1.59410452843,-0.938886880875,0.495281875134,0.446833342314,0.883849978447,-0.313388139009,-0.458664894104,-0.921299993992
6908,0.0624000057578,-0.989003181458,-0.67910271883,-0.81307131052,-0.232832863927,-0.628351032734,-0.481114774942,-1.60945010185,0.0366314351559,0.456127285957,1.01367986202,0.832650005817,0.939299166203,0.425549983978,-0.00739997625351,0.655756056309,0.332351744175,0.0151933403686,0.655896008015,-0.381983667612,-1.01929998398,-0.0723666697741,1.19856739044,-0.755899965763,-0.739030718803,-1.53522562981,-0.725069880486,-0.819953560829,0.392270982265,0.550999999046,-0.383799999952,0.202782899141,-0.563714087009,0.0536000132561
672,0.215949982405,-0.394027084112,-0.685086786747,-0.807290613651,-0.500113010406,-0.992554068565,-0.142457053065,-0.641050040722,-0.60705935955,0.610815286636,0.649489343166,0.902099967003,1.18284392357,0.461899995804,0.470950007439,0.560369074345,-0.244783863425,1.37140405178,0.676126480103,0.460687458515,-1.0095000267,-0.114166676998,0.074764162302,-1.60765004158,0.376405537128,-0.0221988111734,-0.328158974648,-1.13907516003,-0.558268785477,0.409933328629,-0.106350004673,-0.184049338102,-0.525175213814,1.35579991341
5710,-0.156199991703,-0.60848069191,-0.877638220787,-1.82139801979,-1.35935997963,-0.344515293837,-0.598151504993,-0.984449982643,0.389426022768,1.13535237312,1.42858028412,0.935750007629,0.187733143568,0.576099991798,-0.833250045776,1.01520860195,-0.960136115551,0.153103038669,0.853373944759,-0.316676050425,-1.06614995003,0.509400010109,0.594310879707,-0.187199994922,-0.584343791008,0.561520934105,-1.85135424137,0.0167252570391,-0.252350062132,0.0237000137568,-0.875299990177,-0.882939457893,0.443456172943,0.214200004935
2115,0.208499997854,0.851190388203,0.000373430550098,0.00553472712636,-0.0349950604141,-0.394612789154,-0.337652504444,1.4185500145,-0.278010427952,0.241116434336,-0.690618395805,0.33624997735,0.263913691044,-0.29595002532,4.8439002037,0.452749311924,-0.392603009939,4.73816156387,0.0465685650706,-0.555474698544,-1.10915005207,-0.946900010109,0.442225068808,-0.164899989963,0.0437703877687,0.606421411037,0.510968029499,0.33735165,-0.0294936150312,0.266666769981,0.453849971294,0.240278840065,0.167292177677,0.937699973583
7015,0.109599977732,1.45660686493,-0.0890356972814,2.1536359787,-0.787234306335,0.00675636157393,0.990772366524,1.80639994144,-0.246348381042,0.530303955078,-0.394267499447,-1.3464499712,0.7739777565,1.33735001087,0.014599993825,-0.73750436306,-0.302936017513,0.302174150944,-0.0963419377804,0.126915305853,1.9144500494,0.262833297253,-1.18538296223,0.671899974346,0.968008875847,0.949621617794,2.34358024597,0.16771364212,1.22762680054,0.241400003433,0.981200039387,-0.368661224842,-0.977384448051,-0.901499986649
8726,0.0398000478745,0.656469643116,-0.0240408778191,-0.14895118773,0.421656966209,0.450812131166,-0.219079330564,4.09144973755,0.285283565521,0.0408952385187,1.90150713921,0.585199952126,1.44814014435,0.574499964714,-0.582450032234,0.70888364315,-0.0957803577185,2.89351534843,0.424088954926,0.141261175275,-0.640949964523,0.0714666545391,-0.35906714201,-0.160849988461,-0.529373109341,-0.950688242912,-1.05240869522,-0.376569032669,0.212246194482,-0.0108000040054,-0.263000011444,0.262044727802,0.89228707552,0.225649997592
2185,0.487900018692,1.78219020367,-0.235825642943,0.677041232586,-0.666105687618,0.0975872501731,0.0993308201432,1.52135002613,-0.697648048401,-0.502159357071,-1.58025527,-0.66654998064,0.744590699673,0.840600013733,2.42409992218,-0.0712956190109,-0.420280486345,-0.321158051491,-1.20350313187,0.221324652433,1.07225000858,-0.111833333969,-1.25660669804,0.307500004768,0.251331984997,0.677296757698,0.935262799263,-0.0117908809334,0.134631469846,-0.131699994206,0.441350013018,-0.356001198292,-0.728847563267,-0.249349981546
3315,-0.181799992919,-0.390689432621,-0.161378115416,-0.897653162479,0.990835547447,-0.226991981268,-0.185399189591,-0.271749973297,-0.0407801270485,0.73019015789,0.0682819858193,0.809949994087,1.25626444817,-0.00404998660088,-0.983099997044,-0.359878063202,0.0791045427322,-0.711972951889,2.08517980576,-0.382095992565,-1.39175009727,-0.0747666805983,0.348992466927,-0.284500002861,0.147421076894,0.000208060970181,-0.0559982061386,0.132286250591,0.670205354691,-0.224399998784,-2.20554995537,0.14341828227,0.541319072247,0.244049996138
5289,-1.03240001202,-1.03385484219,-0.333716571331,0.706879615784,-0.662917792797,-0.251584082842,-0.181918635964,1.32360005379,-0.794714331627,0.559584259987,-0.922738552094,0.125699982047,1.33185064793,1.18735003471,-1.82160007954,-0.0620201975107,0.325106203556,0.985352635384,-0.649350643158,0.20263889432,1.21740007401,0.20136667788,0.130784988403,-0.0742999911308,0.0973445996642,1.03887820244,0.209571689367,0.984995365143,-0.268574625254,0.509000062943,0.585300028324,0.0552948117256,0.0889698788524,0.474599987268
868,0.457749962807,1.19365346432,1.06839156151,-0.707083821297,2.04086470604,-0.850355267525,0.691728830338,0.669099986553,-0.809512913227,0.305302172899,0.0351929962635,-0.975899994373,0.370725601912,0.202250003815,-0.220049992204,-0.387103885412,-0.00824695825577,0.454336792231,-0.395448416471,-0.159930810332,0.0810000002384,0.109866671264,-0.723344504833,-0.54699999094,-0.219078376889,0.321037590504,-0.568956375122,0.631680250168,-0.251488149166,0.28360003233,0.222000002861,-0.503434479237,-0.496821165085,-0.236849993467
1677,0.369449973106,0.325507879257,-0.265220999718,1.46663558483,-0.400539755821,0.197615236044,0.612936615944,1.71019995213,-0.403516590595,-0.483885586262,-0.854191422462,0.222149968147,1.20998764038,0.321599990129,5.0095500946,-0.407065331936,0.0377035140991,0.0355603396893,0.02015151456,0.296942919493,1.04480004311,-0.61496669054,-0.758136808872,1.72239995003,0.366388082504,0.905530750751,0.898862957954,-0.00306503474712,0.354968219995,-0.190066665411,0.487250000238,0.215540528297,1.09207844734,0.0457000136375
7043,0.948100030422,2.7701420784,-0.209953293204,2.17916584015,0.826840162277,0.0424611754715,0.229852080345,1.78740000725,0.11145298183,-0.118436157703,-1.09350705147,-0.83704996109,-0.234990239143,1.10695004463,-0.98039996624,0.133785098791,-0.106996394694,1.05334591866,0.0901433080435,-0.479260742664,0.462650001049,-0.417333364487,-0.802702128887,1.54410004616,-0.162829101086,-0.348575145006,0.190349698067,-0.848962903023,0.143787503242,-0.205699980259,0.981700003147,-1.43381357193,-0.0140586271882,-0.836850047112
5613,-0.461049973965,0.395587980747,-0.49743360281,1.23009562492,-0.62422478199,0.162148296833,-0.27971085906,3.88235020638,-1.04045534134,0.179756328464,-0.870347619057,-0.715099990368,-1.0606803894,0.550400018692,-1.0502499342,-0.0503409579396,-0.449072062969,-1.02486753464,-0.0734783858061,0.0225429981947,0.411149978638,-0.335133373737,-0.623148798943,1.36325001717,0.877845585346,0.835649609566,2.18535065651,-0.276935875416,0.245790928602,-0.746100008488,-0.0329999923706,-0.554848074913,-0.568355321884,-0.602200031281
595,-0.31510001421,-0.391888976097,-0.398954987526,-1.71589720249,-0.165171980858,-1.2133500576,0.694760918617,0.0697999969125,0.841397881508,0.890606999397,0.783864855766,0.823400020599,2.03092741966,-0.721199989319,-0.980949997902,0.433712035418,0.381292939186,1.71443021297,1.03886830807,-0.107412986457,-1.69465005398,0.20220002532,0.620245397091,-0.14849999547,-0.163501828909,-0.478500843048,-1.06163370609,-0.105511516333,0.419386029243,0.366333305836,0.539099991322,-0.296292960644,2.04529476166,0.0692499876022
4793,0.626100003719,-1.3057757616,0.332799941301,-1.25832760334,-0.0797028690577,0.156039997935,-0.541706442833,-0.320950001478,0.0911123454571,0.374328136444,0.970538258553,0.809599995613,1.6431286335,-0.199899971485,3.92985010147,-0.928254127502,0.0322267971933,3.15461993217,-0.310032486916,-0.0668871477246,-0.872799992561,-0.149300009012,-1.14821350574,-1.45009994507,-0.572249352932,-0.897532463074,0.0752323269844,0.426888108253,-0.147456243634,0.179866731167,-0.369849979877,0.0838129967451,0.577962577343,0.212599992752
2736,0.325849980116,2.64898729324,-0.766318440437,1.38000833988,0.945788502693,-0.406247645617,-0.627023220062,1.20469999313,-0.253256142139,-0.55732524395,-0.715619981289,-0.282299995422,-0.323325186968,-0.404300004244,1.19029998779,-0.604740083218,-0.650652587414,0.375438421965,-0.501051127911,0.0570695735514,-0.0535999983549,-0.414066672325,0.119745783508,-0.254949986935,0.0104118324816,0.31072807312,-0.468824446201,-0.231167852879,-0.348101943731,-0.412999987602,0.35119998455,0.147045955062,-0.465941876173,0.410050004721
5290,-0.325749993324,0.721578836441,-0.16330935061,2.28807067871,0.205487042665,1.36505937576,0.668762743473,1.29534995556,-0.730281531811,-0.77600312233,-1.10340332985,-1.36175000668,-0.0479042865336,-0.233899980783,-1.05279994011,-0.715817987919,-0.0643373280764,-0.722291111946,-0.494915366173,1.77959918976,1.5910500288,0.384166717529,-0.208749637008,-0.0888999998569,0.922642886639,1.07113599777,0.445325046778,0.0663861855865,-0.805138468742,0.368499994278,0.506850004196,-0.599029958248,-1.02676713467,-0.279599994421
6194,0.0,-0.0462069995701,0.000333209871314,-0.176083788276,-0.405215442181,-1.41556549072,-0.275682926178,0.331149995327,-0.020500170067,0.000700000033248,0.0,0.00034999998752,0.460882216692,-1.29840004444,-1.30610001087,-0.20108319819,-0.00891862809658,-1.34695065022,-0.296253353357,0.0,-0.277649998665,-0.35410001874,0.0,0.0,-1.31841993332,0.283349335194,-0.601170003414,0.000260489119682,-0.0971569046378,0.225300014019,-5.4264998436,0.54113817215,0.759030818939,0.791900038719
1676,0.311600029469,1.64891421795,-0.62955391407,2.46936368942,-0.234922870994,0.728683710098,0.441776812077,1.28454995155,-0.338402479887,-0.746647596359,-0.637097716331,-0.708250045776,-0.060441929847,-3.07980012894,-1.22605001926,-0.211204767227,-0.217356443405,-1.87320375443,-0.821092367172,-0.298127830029,1.13239991665,-0.133366674185,-0.86109238863,0.978399991989,0.334602981806,0.771073043346,0.55018144846,-1.22968661785,0.487661123276,-0.169566661119,0.90180003643,-0.822107434273,-2.62075901031,-0.809549987316
23512,-0.130649983883,-1.71605491638,0.0842394083738,-1.04386103153,-0.532540798187,-0.25736618042,-0.392872005701,-5.14279985428,0.0879358500242,0.605063915253,0.578096330166,0.873250007629,-5.31859493256,-0.202700018883,-1.56710004807,0.400876820087,-0.285765886307,0.542980015278,1.17812395096,-0.441076487303,-5.19770002365,0.0205666571856,-0.773189604282,0.850300014019,0.179039344192,0.374039232731,-0.702814400196,-2.12044072151,-0.577851951122,0.643033385277,0.190750002861,0.474815636873,0.153364434838,-1.72784996033
148022,-1.26614999771,-0.44038644433,-0.488017737865,-0.028822561726,-0.201172322035,-0.014621887356,0.65512740612,-0.0552999973297,0.332014113665,0.413728773594,0.294999420643,1.00335001945,1.45146656036,0.0481500029564,0.687200009823,0.770567059517,0.0137230679393,-0.702883124352,0.285957276821,-0.933597028255,0.141600012779,-0.231966674328,0.279051333666,-0.161149993539,-0.585888922215,-1.66019976139,-0.703492999077,-0.220066353679,0.591302573681,-0.348600000143,0.866700053215,-1.07689416409,0.790669083595,-0.144949987531
1906,-0.193650007248,-0.325407087803,-0.65667027235,1.23751759529,-0.227299809456,0.0233421809971,-0.322256714106,1.31089997292,-0.98127758503,-0.0994272381067,0.411775290966,-2.26185011864,0.122905232012,0.550549983978,-0.475349992514,-0.107713416219,-0.211435675621,-2.59197378159,-0.403655380011,-0.241304337978,-0.350849986076,0.0326999723911,-1.1637955904,1.0951499939,0.163442566991,-0.296747326851,1.38562583923,-0.392193198204,0.580916464329,0.144033327699,0.68900001049,-0.79828441143,-0.163673400879,-1.09264993668
8878,-0.453250020742,-1.01450705528,0.720835804939,-0.583124816418,-0.742517590523,-0.612230360508,0.610942363739,-1.79820001125,-0.134143456817,0.000428074010415,0.310001701117,0.848950028419,-1.02440333366,-0.576099991798,-0.14374999702,-0.046581402421,-0.0717606693506,0.592164456844,0.560319542885,-1.28722381592,-1.81634998322,-0.187566682696,-0.917550802231,-0.495200008154,-0.459685087204,-0.276112556458,-0.841582119465,-0.119215458632,-0.471486926079,0.0753999948502,-0.634599983692,-0.270686030388,0.359204143286,-0.134599998593
3091,1.32815003395,-0.0904746353626,0.381239712238,-0.418054074049,-0.812145411968,-0.231579020619,-0.438168734312,0.245700001717,1.63177084923,0.756131112576,0.359501004219,-0.699800014496,0.42207968235,-0.215100005269,-0.5800999403,0.502445101738,-0.524070620537,-2.44061398506,-0.40449398756,-1.35621118546,-0.15909999609,-0.781433343887,-0.00258528441191,1.1629999876,-0.360524564981,0.0402320921421,-0.0576967597008,0.232332661748,0.372529327869,-0.163233309984,-0.26415002346,-0.460914134979,0.233397215605,0.398750007153
5743,-0.195799976587,-0.566522836685,0.14525206387,-0.255093932152,-0.196986958385,-0.0716302320361,0.0416744947433,-0.813449978828,0.448211073875,0.241757690907,0.881049990654,-1.46825003624,1.22047960758,-0.97025001049,0.358400017023,0.738164961338,-0.624251544476,-0.691416203976,-0.742021083832,0.0800960063934,-0.019249998033,-0.371866643429,0.440583139658,2.13470005989,0.0657849907875,1.28632545471,0.232802152634,0.636622607708,0.934059917927,0.0258666872978,3.64109992981,0.238956674933,-0.332561343908,-0.892400026321
5321,0.385199993849,0.440882056952,-0.389517992735,1.89175629616,-0.290637016296,0.856975972652,-0.168715387583,1.24119997025,-0.751825869083,-1.0419447422,-1.13126111031,-1.92725002766,-0.121789738536,-0.296550005674,-2.45300006866,-0.719655632973,-0.101722612977,-0.191644474864,-0.852013111115,0.0615372620523,1.22090005875,0.0903666615486,-0.41261318326,0.863150000572,0.303863763809,1.22420310974,0.971015930176,-0.0160407815129,0.0442406050861,0.283766686916,-0.772550046444,-2.56374812126,-0.813319683075,-0.823450028896
4144,-0.591650009155,1.28721523285,-0.339252024889,-1.53524267673,-1.34421980381,-1.27558386326,0.250642478466,0.275849968195,-0.372002571821,-0.221231520176,-0.831933021545,0.275150001049,-3.07775211334,0.547950029373,-1.92980003357,0.24286583066,-0.712479531765,-0.261224329472,0.667663633823,1.11956572533,0.327350020409,-0.469033360481,-0.275115340948,-0.37475001812,0.813072741032,0.137913614511,0.433660209179,0.357875317335,-0.0757383406162,0.594900071621,-0.136800006032,-0.601651370525,0.519259154797,0.508949995041
1981,-0.0816499888897,-0.0687229931355,-0.0624965280294,-1.11055159569,1.38655805588,0.298214226961,0.625456273556,2.48644995689,0.277297258377,-0.632620275021,-0.865922451019,-0.662549972534,0.474356770515,0.385100007057,-0.319650024176,0.0203362628818,0.0515034198761,0.770508825779,-0.408227026463,-0.563424170017,0.283900022507,-0.344233334064,0.270844578743,0.445050001144,1.01341068745,-0.23246075213,1.34613633156,-0.556065320969,0.827746510506,0.594300031662,-0.000749990344048,-0.33799803257,-0.127821743488,0.146899998188
