rid,NMH001_FIBRNPC_6H:BRD-K78075916-001-02-3:10,NMH001_FIBRNPC_6H:BRD-K78075916-001-01-5:10,NMH001_FIBRNPC_24H:BRD-K78075916-001-02-3:10,NMH001_FIBRNPC_24H:BRD-K78075916-001-01-5:10,NMH001_NEU_6H:BRD-K78075916-001-02-3:10,NMH001_NEU_6H:BRD-K78075916-001-01-5:10,NMH001_NEU_24H:BRD-K78075916-001-02-3:10,NMH001_NEU_24H:BRD-K78075916-001-01-5:10,NMH001_NPC_6H:BRD-K78075916-001-02-3:10,NMH001_NPC_6H:BRD-K78075916-001-01-5:10,NMH001_NPC_24H:BRD-K78075916-001-01-5:10
8878,-0.27095001936,0.0745500028133,1.0094499588,2.12395000458,1.0817438364,-0.503064751625,1.7139248848,1.43350303173,3.16722917557,-3.27404999733,-0.872799992561
3091,0.752099990845,-0.979499995708,0.425850003958,0.411899983883,-2.35481405258,0.0101632969454,0.262338787317,0.165521934628,1.14410626888,-0.00644999742508,-1.70169997215
5743,-0.0238000154495,0.388249993324,-0.707050025463,-0.442750006914,-0.700997829437,0.39465585351,-1.43382334709,-1.01128411293,2.68036746979,1.87430000305,2.35980010033
5321,1.06875002384,0.538249969482,-0.00385000184178,-0.106200002134,-0.67978978157,-0.0753974914551,-0.331176191568,-0.212536677718,1.14174723625,2.09200000763,1.98430001736
4144,0.342549979687,-0.457100003958,0.51709997654,-0.764100015163,-0.316063791513,-0.320582300425,-0.192350059748,-1.08465981483,-1.92993068695,-3.39004993439,-3.26430010796
1981,-0.073250003159,-0.672399997711,0.140300005674,-0.859099984169,1.37418091297,-0.0470578968525,-1.28127133846,-0.614343345165,-1.36392188072,-0.634799957275,0.0671000033617
695,0.332450032234,-0.341250002384,-0.817799985409,-0.116650000215,0.91663223505,0.109870508313,-0.408311992884,-0.387961298227,0.417129099369,-0.470599979162,1.01300001144
10398,0.375449985266,0.248750001192,0.0831000059843,0.0390500053763,0.768281400204,1.17362141609,0.070812702179,-0.35062032938,1.46607017517,0.871350049973,-0.567700028419
5708,0.577499985695,-0.310749977827,-1.18459999561,0.0310000181198,-0.370807141066,-0.302390009165,-0.127039715648,0.00949135608971,-0.536821961403,-2.0623998642,2.88619995117
1213,-1.22074997425,-0.0941500067711,0.347249984741,-1.0637999773,-0.251056849957,-0.338603854179,0.289745479822,0.778115868568,-2.30930995941,-2.39814996719,-0.156700000167
226,-1.60520005226,-0.453449994326,0.381900012493,-0.0714000016451,-0.172040849924,-0.248158276081,-0.386351108551,0.394402086735,-1.46671509743,-2.2529501915,7.72690010071
6777,0.226099997759,-0.566200017929,-0.57665002346,-1.48549997807,-0.126029640436,0.462853044271,-0.562263727188,0.894954800606,-0.911267161369,-1.2174500227,2.46460008621
2113,2.53975009918,0.27064999938,0.043850004673,0.286050021648,0.139052182436,0.906592309475,0.563863277435,-0.30358093977,2.81085443497,1.18000006676,0.611800014973
3329,0.68155002594,-0.128300011158,-0.71825003624,-0.409599989653,0.268015444279,0.220030248165,0.14193341136,0.0281371772289,-1.94606471062,-1.10570001602,-4.12279987335
1050,0.136449992657,4.81449985504,-0.788750052452,-1.22090005875,-0.687223613262,-0.725641608238,-0.784584522247,-0.94637387991,-0.827844619751,1.34435009956,0.0
9491,0.859750032425,0.192149996758,0.731299996376,0.390200018883,-0.602238535881,0.504392027855,-0.243752270937,-1.34060275555,1.94545555115,2.625,2.10349988937
22926,-1.19350004196,-0.166150003672,-0.369899988174,-0.726649999619,1.25961828232,-0.131162703037,0.476712048054,0.107967302203,2.41411685944,1.43740010262,1.95720005035
5899,-0.960800051689,-0.523900032043,-1.37234997749,-2.64319992065,-0.736686468124,0.644393205643,0.359276175499,-0.80556255579,-0.468319714069,4.90994977951,0.0930999964476
5467,2.30874991417,0.49350002408,0.572650015354,0.233800008893,-0.212705165148,1.31310749054,0.56580477953,0.115029156208,3.63682103157,1.58614993095,1.15690004826
6774,-0.316249996424,-0.037150003016,0.280200004578,-1.3327999115,0.496455788612,2.11061310768,-0.234224557877,7.81764554977,-0.319944232702,0.0496999956667,3.1208999157
1788,0.00849997997284,-0.0463000014424,0.210199996829,0.46669998765,0.497078180313,1.98827767372,0.0750646591187,-0.981471776962,1.48494434357,0.656650006771,1.99329996109
5921,-0.832099974155,-0.235449999571,-0.462949991226,-0.796950042248,-0.113406151533,3.89242720604,0.0893112719059,0.570953011513,-0.847114682198,-0.944149971008,2.26340007782
5721,-0.936850011349,-0.605650007725,0.449699997902,0.0639499947429,-0.398916661739,-0.852834105492,-0.204007819295,-0.450348258018,-1.55585217476,-0.646399974823,0.326400011778
2263,0.175099998713,-0.0794500038028,0.0982999950647,-0.0161499977112,-0.256267786026,0.73664265871,-0.972130775452,-1.64931488037,0.869165897369,1.93904995918,1.76370000839
808,-0.960000038147,0.794550061226,-1.00495004654,0.429250001907,-0.794276177883,1.89449715614,-0.572936654091,-1.07435333729,-0.303167819977,2.33644986153,2.30900001526
30001,-1.67650008202,-0.711749970913,-0.751449942589,-0.79960000515,0.211468040943,0.221632599831,0.719323754311,0.137791156769,2.79110813141,3.9618999958,3.62400007248
348,1.1440500021,-0.243149995804,0.035300001502,0.00680000148714,-0.221743702888,0.835409760475,-0.535619974136,-1.44987559319,1.45641422272,2.42484998703,2.57940006256
30849,-0.310249984264,-0.486050009727,0.174649998546,-1.25934994221,-0.403902024031,-1.12591469288,-1.06373786926,-0.360877662897,0.937909603119,-0.535700023174,2.52810001373
1454,-0.448500007391,-1.58924996853,1.41610002518,0.0560000240803,0.487382411957,0.0176512245089,0.00498117087409,-0.0798691362143,-1.35244345665,-1.87244999409,-0.79549998045
6500,-0.190849989653,-0.0824000015855,-0.39509999752,0.0136500000954,1.13626694679,-0.30689817667,0.455419301987,0.211741194129,-0.856355905533,-2.35034990311,-1.19249999523
5627,0.131150007248,0.869249939919,0.524450004101,-0.44215002656,-0.00127555057406,0.0207653716207,0.458775639534,0.680575847626,-1.05587863922,4.77459955215,0.96590000391
5715,-1.25014996529,-0.515149950981,0.733099997044,-0.648350000381,-0.826304733753,0.370440781116,-0.0521103739738,-0.180120617151,-1.76053094864,0.230699986219,1.18910002708
4791,0.11819999665,5.12220001221,0.653149962425,-0.188850000501,1.64767074585,0.900313436985,-0.0693449154496,-0.948970079422,6.02447891235,2.25495004654,4.66109991074
56924,0.127700001001,-0.674499988556,-0.557349979877,-0.198249995708,2.72540163994,-0.0999399274588,0.360877275467,0.472509711981,0.955222725868,0.852800011635,2.33619999886
2690,1.027099967,-0.697000026703,0.459850013256,0.333050012589,1.56305921078,4.5471162796,0.0780369639397,-0.223291739821,2.64556908607,1.28575003147,3.2702999115
1019,0.153650000691,-1.3763500452,-0.311349987984,0.138650000095,0.244965180755,-0.328214675188,-0.116629332304,0.620198905468,-3.07777929306,-2.55900001526,-6.26469993591
51422,0.219049990177,0.216300010681,0.191150009632,0.639649987221,0.288905739784,0.70905739069,-0.367744147778,-0.791877150536,-1.3081111908,0.27270001173,3.92230010033
5788,-0.927550017834,0.440750002861,0.0499999970198,0.586349964142,0.629973351955,0.679563522339,-0.25004863739,0.0245142579079,3.82274127007,1.23154997826,2.62719988823
6709,-1.01865005493,-0.246099993587,0.0223000049591,-1.20620000362,0.645689666271,1.73927772045,0.0157955288887,0.646582961082,-0.857675135136,-0.816150009632,-2.37630009651
1277,0.184799998999,-0.163599997759,0.353150010109,0.475650012493,0.0148729085922,-0.721422195435,0.91791665554,0.208003133535,0.3493039608,-0.226150006056,3.55369997025
993,1.48559999466,-0.258399993181,-0.902249991894,-2.14184999466,0.163754850626,-0.67323243618,0.349144697189,1.10087156296,-4.38441801071,-3.20700001717,-4.39949989319
7157,-0.228699997067,-0.0547500029206,0.551850020885,-0.0687499940395,0.475084155798,-0.237086862326,0.747741997242,0.460701823235,1.8574846983,-0.318350076675,0.0737000033259
1958,-0.0174999833107,-0.107850000262,0.810699999332,-0.152000039816,1.26364803314,0.0702531635761,0.181142389774,0.61255633831,5.60676956177,4.66435003281,5.10249996185
4582,0.413500010967,-0.0239000022411,0.353850007057,0.361499965191,1.38870310783,-0.384516656399,-0.450194865465,1.21161913872,1.40826559067,0.312699973583,3.32030010223
9212,2.01950001717,0.187399998307,-0.165700003505,0.156999990344,0.105281636119,0.237465426326,-0.345186382532,-1.09607648849,2.12282109261,-0.140049993992,2.13720011711
8440,0.28900000453,-1.93400001526,0.578199982643,0.553600013256,0.634155273438,0.373848974705,0.578708052635,1.2209880352,-4.89188528061,-2.42719984055,-6.17490005493
6790,-0.663850009441,0.265799999237,0.363349974155,-0.275250017643,0.35951602459,0.428481042385,-0.344429314137,-0.60116225481,-0.113800823689,-0.0267000049353,-1.10539996624
8851,0.223350003362,-0.512449979782,-0.443899989128,-0.990350008011,0.994565784931,0.153321743011,1.62749922276,1.75794398785,-0.540075302124,0.45685005188,-0.788600027561
2534,-1.11024999619,0.445300012827,1.17910003662,0.237450003624,0.635280370712,0.449175417423,1.25671803951,1.32323288918,-1.26723909378,-1.79530000687,-2.72589993477
4893,0.229649990797,0.274800002575,-0.469950020313,0.252950012684,0.113817617297,0.547420561314,0.0715771242976,-1.47108983994,0.744472324848,1.56329989433,2.62310004234
665,-0.903199970722,0.364349991083,1.14569997787,-0.0830999910831,0.341271996498,-0.364377111197,0.830734968185,0.373965352774,0.33031770587,0.144199997187,-1.97860002518
4313,-1.09880006313,0.140900015831,-0.000349998474121,0.149350047112,-0.149668961763,1.12601602077,-0.0509116947651,-2.63289475441,0.455240249634,-0.4674000144,1.35259997845
1022,0.139449998736,-0.130449950695,1.0434499979,0.41740000248,-0.293744951487,0.168185502291,0.715869307518,-0.4122608006,1.54761433601,1.09605002403,1.93700003624
5880,-0.289900004864,-0.667999982834,-0.567149996758,-0.754550039768,-0.200968816876,0.754170656204,-0.196355462074,-0.344326406717,1.65170776844,0.40934997797,0.90909999609
3162,0.729650020599,0.858200013638,-0.129150003195,-0.0773999989033,0.357509016991,0.0133406855166,1.90372335911,0.803086519241,5.32402896881,4.40735006332,1.35599994659
1282,-0.430600017309,0.206900015473,0.51810002327,0.427500009537,-0.407261937857,0.615097403526,-1.27599573135,-3.07070803642,-6.50549554825,-4.58940029144,-4.39799976349
3383,0.303900003433,-0.424499988556,-0.748549997807,-0.919999957085,-0.96484285593,0.417996913195,-0.177539795637,-0.60864430666,2.36394810677,5.15400028229,5.48589992523
727,-0.0801999941468,0.496250033379,-0.0675000101328,0.307249993086,0.423729419708,-0.09251639992,-0.328176677227,-0.420306384563,2.68780994415,1.76534998417,1.67949998379
4792,-0.377749979496,-0.347350001335,-0.486149966717,-1.48969995975,-0.0129424929619,0.259748071432,0.947439074516,0.781486988068,2.13288784027,1.99650001526,1.98870003223
4794,1.03855001926,0.124099999666,0.310299992561,0.63639998436,0.721860289574,0.92480379343,0.0535758621991,-0.108191922307,2.26287055016,3.76730012894,2.87229990959
902,-0.132650017738,0.428449988365,0.180599987507,0.218800008297,-0.44223934412,2.01994132996,-1.04140412807,-0.557109296322,1.01885414124,3.27819991112,2.22059988976
8091,0.878199994564,-0.502799987793,-0.79240000248,-1.58325004578,0.17313285172,-1.19823551178,-1.34089326859,-1.29813766479,-1.3636174202,-2.60284996033,-4.47240018845
3486,-0.337249994278,-0.00034999998752,0.676649987698,-0.00220000743866,0.00813669338822,0.557147204876,-1.28033208847,-0.727191448212,-5.24190998077,-5.98234987259,-3.56259989738
10818,0.940050005913,-0.499150007963,0.881100058556,0.525399982929,0.00641018152237,2.467192173,0.445991337299,-0.935118198395,3.12171387672,1.41374993324,4.08720016479
3454,0.970450043678,-0.242050006986,0.142400026321,0.00614999979734,-0.943525314331,0.785611569881,-0.726479530334,-0.53023982048,1.55933880806,2.0313000679,3.16510009766
4282,-0.336050003767,0.223949998617,0.00755000114441,0.350050002337,-0.131829977036,-0.200425878167,-0.0100148916245,0.166145324707,-0.0313650369644,-0.706449985504,-6.41349983215
1605,-0.204649999738,-0.92460000515,-0.294600009918,-0.535950005054,1.01743626595,0.0791961699724,-0.0542814284563,-0.217568844557,-2.13136434555,-1.59209990501,0.460299998522
10644,-0.233250007033,-0.590700030327,-0.447450011969,0.204699993134,0.350318163633,-0.638542950153,0.789852142334,0.721866905689,0.776243925095,0.0638499855995,-3.19050002098
2065,0.742999970913,-0.0922999978065,0.121250003576,-0.238300025463,0.303654611111,0.678666770458,-0.751031458378,-0.357164800167,2.0330414772,1.74959993362,3.02550005913
8321,1.22484993935,0.089300006628,0.813400030136,-0.15110000968,0.414134889841,-0.0150146652013,-0.147140696645,0.320337772369,2.5280213356,1.7200499773,3.98060011864
8503,0.409150004387,1.54574990273,0.0450499951839,0.420700013638,0.739097118378,0.344066083431,0.36435353756,0.155259549618,-2.99788236618,-3.93540000916,-3.58789992332
7027,0.370799988508,-0.118399992585,-0.413700014353,-1.02114999294,-0.156298220158,1.17366075516,-0.321099758148,-0.107718110085,-1.74827170372,-2.31380009651,2.108700037
6850,0.279950022697,0.118800006807,0.469350010157,0.412150025368,-0.326017200947,0.762236893177,-0.195378035307,-0.498153120279,2.89706277847,3.6045999527,4.36730003357
1978,0.603649973869,-0.797350049019,0.737149953842,0.614350020885,1.54713928699,-1.03876507282,2.19152021408,2.94409656525,3.59318399429,2.99910020828,0.649399995804
896,-0.87549996376,-0.516950011253,-1.42860007286,-0.886650025845,-1.12329995632,-0.504971683025,-0.537981688976,0.738237977028,-2.03786230087,-2.52849984169,-1.28949999809
5777,0.356049984694,0.713900029659,0.287949979305,0.772549986839,0.211774528027,0.46947401762,-0.21180818975,-0.188442215323,-0.140013486147,1.28324997425,3.12590003014
1846,-1.95105004311,-0.252949982882,-0.0787999927998,-0.071850001812,0.730976581573,-0.425640285015,0.884626269341,1.26013493538,-3.88410139084,-3.53445005417,-8.68200016022
5925,1.77404999733,-0.672900021076,0.243099987507,-0.185699999332,0.740952074528,0.604245603085,-0.184737443924,0.0460082963109,2.08896636963,0.834750056267,3.29380011559
142,0.823949992657,-0.320099979639,-0.209600001574,-0.52395004034,0.447890847921,-0.580565750599,-0.229294240475,-1.22197806835,-1.87512886524,-2.27699995041,-5.14949989319
1021,0.825500011444,-0.998899996281,-0.32950001955,-0.779100060463,0.395131468773,-0.5241330266,-0.232397139072,0.437053859234,-0.507070243359,-0.59810000658,0.110500000417
5699,1.03725004196,0.278750002384,0.571449995041,0.243200004101,-0.440356433392,0.175670191646,0.0433275699615,-0.0913431793451,1.19977676868,0.850250005722,-3.44670009613
8061,-3.23620009422,-0.70165002346,-0.966199994087,-1.61744999886,-0.762402117252,-0.338047802448,-0.635776877403,-0.274500131607,2.55198454857,1.66809999943,-0.755900025368
1870,0.117499947548,-0.132650002837,0.635100007057,6.2986497879,-0.364822000265,0.442966461182,-0.0974498018622,-0.142598122358,-0.744223713875,-0.213699966669,2.66009998322
1398,-0.0982500016689,-0.83805000782,0.704900026321,-0.183950006962,0.206665590405,0.0280557014048,0.853273391724,0.162543237209,-0.428595244884,-0.678650021553,-2.3422999382
3312,-0.697600007057,0.000500001013279,0.532400012016,-0.494500011206,0.858109295368,0.685192346573,0.339655846357,0.75666475296,-4.54627132416,-4.37160015106,-7.01800012589
891,0.260650008917,-0.0575999990106,0.135000005364,-4.96595001221,-0.580985784531,-0.0602666474879,-3.84477925301,-0.326514899731,0.383854091167,-4.90290021896,-10.0
4775,1.4374499321,1.19400000572,0.535549998283,0.547899961472,1.22224783897,0.481770545244,0.538215458393,-1.29424381256,0.234822332859,-1.32719993591,-2.4646999836
5111,-0.130899995565,-0.482599973679,0.0822999924421,-0.658950030804,-4.04212856293,-7.9057970047,-0.916302263737,-0.233186468482,-7.43674516678,-7.40014982224,-10.0
5696,-4.94925022125,0.548500001431,-4.79925012589,0.165600001812,2.19108772278,-0.449550002813,3.96362733841,0.265338003635,1.2746219635,2.00915002823,3.09829998016
5588,0.23979999125,-0.0382499992847,-0.0777499973774,0.653799951077,0.000164465978742,0.317299365997,4.09138727188,-0.168816626072,3.18543195724,3.61640024185,5.03889989853
6839,-0.384050011635,0.798550009727,4.38570022583,5.42780017853,0.540701210499,-1.06762123108,0.595114290714,0.819286286831,-0.642102122307,-0.848699986935,4.38759994507
329,-0.874149978161,-0.0470499992371,-2.05524992943,-0.196599990129,0.138810351491,-1.12715387344,-0.0454967767,0.119932599366,0.0175240635872,0.736150026321,-3.87330007553
5058,0.127049997449,-0.596099972725,0.659449994564,-0.48425000906,-0.855513691902,-0.540319919586,-2.51617884636,-1.74264979362,-0.303135156631,4.29545021057,0.303499996662
998,0.75729995966,-1.24489998817,0.535349965096,-0.753250002861,0.685356616974,-1.03457331657,1.34017658234,0.0946366265416,0.516588032246,-1.53689992428,-5.99340009689
9134,0.370900005102,-0.407649993896,0.622950017452,-0.424450010061,0.14033164084,1.1704095602,-1.02678060532,-0.621168732643,-0.909826993942,0.25695002079,2.94460010529
6616,-1.12119996548,-0.163649991155,-0.196249991655,-0.0112999975681,0.0919349640608,0.502887010574,1.64560472965,0.661980092525,-0.197483301163,1.98049998283,4.74650001526
5223,-1.06145000458,-0.086249999702,0.853350043297,-0.338900029659,-0.642812371254,-1.46390914917,0.499421149492,0.563595235348,-5.37249851227,-6.07835006714,-2.24640011787
4690,-0.932999968529,-0.498199999332,-1.56979990005,-0.757349967957,-0.609309136868,-1.14371562004,-0.842843770981,-1.7756780386,0.892929673195,2.4958999157,8.97140026093
958,-0.13465000689,-0.0258000195026,-0.087249994278,-0.000650003552437,-0.461530983448,0.0675039589405,0.245178952813,-2.33466315269,0.821084737778,-0.250349998474,0.888899981976
1616,0.637699961662,0.0658499896526,0.0934500098228,-0.419799983501,0.842377066612,0.286529511213,-0.366074919701,-0.458903282881,-0.0837915688753,1.43055009842,1.42569994926
991,-0.545300006866,0.408649981022,-0.538800001144,-0.0572499930859,0.28371450305,-0.704666614532,0.877884030342,0.456332206726,-1.01634562016,-2.59279990196,-3.91330003738
6347,-0.903199970722,1.6236499548,0.154599994421,0.638249993324,-0.533998131752,1.53003311157,-1.08245706558,-0.966385364532,0.487926781178,5.58675003052,-0.0156999994069
6714,1.60745000839,0.962899923325,-0.809799969196,0.251200020313,-0.53867828846,-0.199499040842,0.68489074707,2.74507665634,-1.1348285675,-2.88959980011,-2.25679993629
652,-0.388949990273,0.00294999778271,0.315499991179,0.35070002079,0.048872679472,0.430271416903,-0.113542035222,-0.26514083147,1.31528902054,0.99095004797,2.57089996338
4331,0.158100008965,-0.677250027657,0.0638499930501,0.149850010872,0.626143932343,0.236061960459,0.894349455833,0.0528734326363,0.37781637907,0.278699994087,1.50059998035
7099,-0.261449992657,-1.59044992924,0.137700006366,-0.423299998045,-0.158099859953,-0.219479128718,-0.0586968138814,0.852137625217,-0.436455756426,-0.886749982834,3.29579997063
10320,0.19185000658,0.485300004482,0.511749982834,1.56575000286,-0.0141606293619,1.04714107513,1.26070857048,-0.114525571465,2.45046639442,2.70174980164,0.347499996424
2042,2.29465007782,1.11120009422,-0.339049994946,0.834599971771,-0.167249441147,-1.6926060915,0.799789786339,0.464036166668,-1.76487994194,-6.73334980011,-10.0
843,0.849600017071,0.346000015736,-0.102949991822,-0.0139000043273,-0.44209253788,-0.371900439262,-1.0052690506,-1.02319335938,1.49937987328,0.990849971771,3.61260008812
840,-0.402199983597,-0.975499987602,-0.653450012207,0.725350022316,-0.696247696877,0.878680586815,-0.199697643518,0.832825660706,0.317803919315,0.642549991608,-0.808300018311
7048,-0.26060000062,-0.83654999733,0.611199975014,1.96899986267,0.359577357769,1.86617565155,-0.00954900681973,-0.343212425709,1.27285695076,0.137700021267,4.2810997963
4851,1.05180001259,-0.425850003958,0.68029999733,1.23294997215,-0.309093862772,0.0206012856215,0.705528020859,1.09497570992,1.57894647121,-0.28694999218,-0.0693000033498
6464,-1.28495001793,0.140699997544,-0.873099982738,0.238150000572,-0.893355429173,0.377535879612,-3.50541400909,-0.287288635969,-0.71489572525,2.27810001373,3.71180009842
23410,0.482849985361,-0.303000003099,0.486099988222,0.654199957848,0.448453515768,0.624678969383,0.291861921549,-0.239297360182,2.78075957298,0.410599976778,1.74790000916
54205,-1.40710008144,-1.88715004921,-2.32995009422,0.48164999485,0.153627634048,0.315900832415,-0.779938578606,0.0148236621171,0.98370051384,1.77565002441,-3.98270010948
2770,0.753949999809,-0.432099997997,0.498950004578,4.79349994659,0.937703669071,1.55897450447,0.169020310044,0.447386354208,1.96495985985,0.337249994278,10.0
