rid,DOS006_VCAP_6H:BRD-K45663104-001-02-8:5,DOS006_VCAP_24H:BRD-K45663104-001-02-8:5,DOS036_A549_24H:BRD-K45663104-001-02-8:5
5720,-0.0273548848927,-0.78333568573,-0.54289996624
466,0.0502241700888,-0.316387981176,-0.15964999795
6009,-0.523007154465,-0.0268160253763,-0.964450001717
2309,0.0312107596546,-0.459144771099,-0.448500007391
387,0.162284523249,-1.08828496933,-0.788049995899
3553,-0.601229310036,1.19732999802,0.444000005722
427,0.478888422251,-0.185625389218,-0.217999994755
5898,-0.0546255037189,-1.80552887917,-0.405999988317
23365,-0.0190432965755,-0.613971054554,-0.254449993372
6657,-0.227332353592,-0.980358481407,0.122699998319
5054,0.115689516068,-1.14503955841,0.697749972343
3108,0.629326045513,-0.0914697945118,-2.19665002823
1950,0.14353582263,0.742967545986,0.298999994993
351,0.481590330601,1.70592963696,-0.288749992847
4846,-0.323603600264,-0.872684299946,-0.621749997139
1452,0.218405291438,-1.47678470612,-0.781399965286
4776,-0.497476935387,1.16052806377,0.994849979877
6908,-0.612178564072,-0.999392092228,0.572800040245
672,0.0561992302537,-0.225268140435,-0.333299994469
5710,-0.0392988994718,-0.411054551601,-0.477100014687
2115,-0.664293110371,0.0688006281853,0.252899974585
7015,0.0732969939709,0.941184818745,0.260899990797
8726,-0.337011814117,-1.0511752367,-0.984700024128
2185,-0.654611229897,-0.180708885193,0.758949995041
3315,-0.329578340054,-0.120139472187,-1.62450003624
5289,-0.640563488007,-0.0284256115556,0.231550008059
868,-0.444989919662,-0.480859994888,0.368399977684
1677,-0.123820446432,-0.175487905741,0.724599957466
7043,-0.518495559692,-0.670627474785,-0.0314999967813
5613,0.582655549049,-0.223605304956,3.51915001869
595,0.00431202352047,-0.575491011143,-0.431499987841
4793,-0.647863745689,-1.47938323021,-0.171399995685
2736,-0.327252984047,0.291337788105,-0.18410000205
5290,-1.71151423454,-0.517422020435,1.83960008621
6194,0.0,0.271841883659,0.00034999998752
1676,-0.208988234401,0.358874648809,0.878600001335
23512,0.0401742458344,-1.05362951756,-0.552399992943
148022,0.00193565711379,-0.605527997017,-0.163599982858
1906,-0.925105214119,0.401255875826,-0.280200004578
8878,0.0152457952499,-1.85092186928,0.10229998827
3091,0.575511217117,-1.4514465332,-1.96915006638
5743,-0.221878394485,0.337946116924,-0.74405002594
5321,-0.562396645546,0.793918430805,0.677999973297
4144,-0.313235372305,-0.331030577421,0.324399977922
1981,-0.138488322496,0.148145183921,0.160699993372
695,-0.112075060606,-0.895183980465,-0.517300009727
10398,-0.143541961908,-0.53495234251,0.701950013638
5708,0.0574100911617,-0.401296138763,0.594049990177
1213,0.464945495129,-0.317361116409,0.0881500020623
226,-0.448816895485,-0.753417730331,-1.38814997673
6777,-0.271570235491,-0.278197973967,-0.901399970055
2113,-0.4287083745,-0.477326631546,0.372200012207
3329,-0.332722306252,-0.432141959667,-0.144999980927
1050,-0.00730548799038,-0.815715432167,-0.581600010395
9491,-0.707592129707,0.587070345879,1.2065500021
22926,-0.0332253277302,-0.546905100346,0.688600003719
5899,-0.203045815229,-1.43769073486,-0.510250031948
5467,-0.680691003799,-2.3004322052,-0.0428499951959
6774,-0.253296554089,-0.309606671333,0.0209999978542
1788,-0.382395863533,0.399102926254,-0.496600031853
5921,-0.722164571285,4.88662862778,-1.20685005188
5721,-1.13897526264,-1.78929293156,-0.95995002985
2263,2.75559735298,1.37145102024,0.0691999942064
808,-0.242696598172,0.698409080505,1.31394994259
30001,-0.105820164084,0.0313675329089,-0.277549982071
348,-0.0194121263921,0.774238348007,-0.399300009012
30849,-0.590170860291,-0.953431367874,-0.77874994278
1454,-0.662528455257,-0.689061462879,0.860999941826
6500,0.253223747015,-0.041218534112,-0.389949977398
5627,-0.0471784770489,-1.12443053722,-2.44895005226
5715,-0.161930143833,-0.377153992653,-0.343600004911
4791,-0.342034488916,1.2767264843,0.851249992847
56924,-0.274288445711,0.0890081450343,-0.862550020218
2690,0.260745584965,0.788291871548,-1.07395005226
1019,-0.220827460289,-1.46819710732,-0.0141999945045
51422,-0.377881228924,-0.276422739029,0.130649998784
5788,-0.73066842556,-0.070295214653,0.305049985647
6709,-0.427683979273,-0.00413698703051,-0.162400007248
1277,-0.284426361322,0.15073505044,-0.159049987793
993,0.298789292574,-1.12725758553,-1.22804999352
7157,0.263906538486,-2.5030772686,-0.495149970055
1958,-0.502692699432,-0.720437407494,-0.749549984932
4582,-0.217564746737,-0.361118584871,-0.0649999976158
9212,-0.394024848938,-1.04068124294,0.55630004406
8440,0.175573140383,-0.662380039692,0.134000003338
6790,-0.313098341227,-0.749907672405,-0.471850007772
8851,-0.193276539445,-0.134591013193,-0.0622500181198
2534,-0.153981328011,0.903180122375,1.07295000553
4893,-0.384490013123,0.336926966906,0.445299983025
665,-0.491143852472,0.110381342471,-1.08665001392
4313,-0.378758370876,0.641969919205,0.606450021267
1022,-0.982700705528,-0.519876480103,-1.84255003929
5880,-0.460527569056,-0.504800796509,-0.719099998474
3162,0.663218796253,-0.160438001156,-0.621050000191
1282,-0.274760723114,0.344349473715,0.239949986339
3383,-0.463032871485,1.0039203167,0.292800009251
727,0.182362228632,1.26601779461,0.960700035095
4792,0.188946664333,-0.893963992596,-1.64575004578
4794,-0.445238292217,0.159079119563,-0.615749955177
902,0.184318333864,0.240422129631,0.833050012589
8091,0.0242997184396,0.116480767727,0.680450022221
3486,1.32489264011,0.621702492237,-0.441349983215
10818,-0.477160125971,-1.49409341812,0.299000024796
3454,-0.337059259415,-0.211473584175,0.378949999809
4282,-0.301967322826,-2.83340215683,0.0010000000475
1605,0.361696839333,-0.191086247563,-0.648399949074
10644,-0.233438566327,-0.488241940737,-0.254700005054
2065,-0.462275266647,0.753833413124,0.404449999332
8321,-0.136901766062,1.18945884705,0.412200033665
8503,-0.218833833933,-0.834264934063,0.953700065613
7027,-1.02173817158,-0.515724122524,-0.394749999046
6850,-0.367753535509,0.567092180252,0.277999997139
1978,0.13183683157,-0.822199106216,-1.14039993286
896,0.288117647171,-0.300072938204,-1.49784994125
5777,0.848164737225,-0.382098674774,-0.519699990749
1846,0.638591587543,-0.285834461451,-1.50935006142
5925,2.24347662926,0.232829898596,0.0969500094652
142,-0.201726302505,-1.97696316242,0.0305499732494
1021,-0.71080571413,-0.66636121273,-1.08405005932
5699,0.211314320564,-0.170536011457,-1.35074996948
8061,-0.303477525711,-0.501924574375,-0.521250009537
1870,-0.701351165771,0.311898678541,0.41890001297
