rid,CPC009_A375_6H:BRD-K23531129-001-03-2:10,CPC009_A549_6H:BRD-K23531129-001-03-2:10,CPC009_A549_24H:BRD-K23531129-001-03-2:10,CPC009_HA1E_6H:BRD-K23531129-001-03-2:10,CPC009_HCC515_6H:BRD-K23531129-001-03-2:10,CPC009_HEPG2_6H:BRD-K23531129-001-03-2:10,CPC009_HT29_6H:BRD-K23531129-001-03-2:10,CPC009_MCF7_6H:BRD-K23531129-001-03-2:10,CPC009_MCF7_24H:BRD-K23531129-001-03-2:10,CPC009_PC3_6H:BRD-K23531129-001-03-2:10,CPC009_PC3_24H:BRD-K23531129-001-03-2:10,CPC009_VCAP_6H:BRD-K23531129-001-03-2:10,CPC009_VCAP_24H:BRD-K23531129-001-03-2:10
5720,-0.271897852421,-0.928356230259,-0.726099967957,-0.423640072346,0.904383659363,0.565871596336,-0.202263087034,-1.77703917027,0.226400002837,-0.17153391242,-0.251813232899,-0.503049969673,-0.723653435707
466,-0.522646665573,-3.28548789024,-0.349999964237,-0.646344065666,0.564151585102,0.818207740784,-0.784033060074,-0.299889683723,0.762299954891,-1.07795739174,-0.0957003235817,0.123699992895,-0.58796954155
6009,-0.491632014513,-0.471131324768,0.0934499949217,-0.478790014982,0.0165860652924,1.04962050915,1.05742180347,0.318061172962,1.38384997845,0.736947119236,-0.942089557648,0.413575053215,0.189135119319
2309,0.0691884383559,-0.856222867966,-0.971600055695,-3.35656356812,0.651673555374,0.300086736679,0.220298826694,0.498628616333,0.0272500030696,-0.267879635096,0.62937194109,1.07752501965,-0.480748414993
387,-0.121729582548,0.474745333195,0.168549999595,-0.432922154665,-0.116637453437,1.22530043125,-0.0678271204233,0.720893263817,-0.426950007677,0.930232346058,-0.915683329105,1.55567491055,0.743574082851
3553,0.924495398998,0.991451978683,-0.447699993849,2.21948623657,0.0523163974285,1.22624671459,0.012466121465,-0.337561964989,-0.517350018024,0.534136235714,1.02548003197,-0.559799969196,0.286255121231
427,0.333661526442,-0.437368512154,2.71670007706,0.972616434097,0.625507593155,-0.106917187572,0.132090955973,-0.195148408413,0.193849995732,-0.876184165478,-0.728709340096,0.419649988413,-0.295453816652
5898,-1.17129516602,-0.558007538319,0.432549983263,0.791250824928,-0.987062394619,1.15692257881,-0.313739597797,-0.747383773327,-0.743749976158,-0.0346689000726,0.0323814600706,0.687025010586,-0.68970054388
23365,0.244692772627,0.868497252464,-0.0971499681473,1.04763960838,-0.543359577656,0.0208614170551,-0.126778066158,0.682508707047,-1.05110001564,0.498344600201,-0.188699111342,0.296950012445,0.06145170331
6657,0.883231937885,1.21443867683,-0.740100026131,1.93883728981,-0.401476562023,1.73955273628,-0.0685022771358,0.255930900574,0.027650013566,0.121668890119,0.693217277527,0.480275005102,0.951831102371
5054,0.718510866165,0.138035610318,-0.110299944878,-0.305196046829,-0.0886747837067,2.25831913948,0.072496086359,-0.54486232996,4.27745008469,0.232832431793,1.50996088982,-0.136649996042,-0.0401848256588
3108,0.563276708126,1.21642446518,0.789499998093,-0.145639061928,-0.22799256444,0.461583197117,-0.278987884521,0.492861896753,-1.1304500103,0.539475142956,1.5060107708,0.242424994707,-0.536834597588
1950,0.752713263035,0.0216144323349,-0.792799949646,-2.03098011017,-0.868259906769,-0.229522317648,-0.109482422471,-0.0600474029779,-0.0658000037074,0.0801924318075,1.6774545908,0.6773250103,0.557576477528
351,0.746818602085,-0.678163528442,0.144150003791,1.23290109634,-0.797911882401,0.306046128273,-0.302778095007,0.477858424187,-0.1412999928,0.0119547005743,0.331485718489,-0.974774956703,-0.787351250648
4846,1.50309753418,-0.786757111549,-0.103600010276,-1.32186996937,0.287373632193,0.435916364193,-0.513478279114,-0.242077767849,-0.391999989748,-0.387346744537,0.796750247478,1.22699987888,0.510319828987
1452,-0.157101094723,-0.124270491302,0.618149995804,-0.51282697916,-1.25360989571,-0.302301734686,-0.694349884987,0.0803987383842,0.25125002861,-0.395759016275,-0.121563658118,-0.584424972534,0.374523758888
4776,0.983666241169,0.990590333939,0.381250023842,1.94617795944,-0.505134701729,1.27770352364,-0.704819321632,-0.601733922958,0.0217999964952,-0.144149243832,1.0545759201,-0.16859999299,0.847210526466
6908,0.0936328023672,-1.31079614162,-0.513499975204,-0.116276875138,0.558023929596,-1.19519042969,-0.711661458015,-0.770529508591,-0.322499990463,-0.966197371483,-0.776634931564,0.401250004768,0.241947263479
672,-0.975296139717,-0.726271748543,-0.0758999958634,-0.43545088172,-1.15599703789,-1.09464085102,-0.784617364407,-1.75268399715,-1.93709993362,-0.62540268898,1.44436240196,-0.835775017738,0.785533308983
5710,-0.637071609497,0.441546827555,-0.913349986076,-0.363512516022,0.00978893786669,-0.711503326893,-0.110427953303,0.362971335649,-1.49344992638,-0.616187989712,-0.702983319759,-0.351224988699,0.0917794108391
2115,0.0422389358282,0.585866391659,-0.227200031281,2.09327912331,-1.22013640404,0.720593988895,-0.0413591787219,0.247080117464,0.928000032902,-0.705049514771,-0.0152007341385,0.35790002346,0.173137500882
7015,0.920859575272,-0.52300453186,-0.590649962425,1.75922143459,-0.5574888587,-0.929994404316,-0.203097835183,-0.0991988629103,0.375100016594,-0.141866460443,1.65458095074,0.374500006437,0.202593684196
8726,-0.401203513145,-0.577152490616,0.33085000515,-0.923322558403,-0.0609184354544,-1.68594312668,-0.73306119442,0.869705200195,-0.198200002313,-0.184465780854,0.356333166361,-0.225649997592,0.664886295795
2185,0.427406519651,1.06612253189,-0.0469499826431,2.13124895096,-0.249185591936,1.64913594723,-0.442482203245,-0.131808564067,-0.0509999990463,0.1191367805,0.678627371788,0.158749967813,1.51394200325
3315,-0.261328101158,0.641472578049,0.931100010872,-1.05386066437,0.46631115675,-0.429690420628,0.702995598316,0.302724778652,-0.696200013161,1.05510818958,-0.0119896680117,0.676699995995,0.652395367622
5289,-1.35903263092,-0.533234298229,-0.472900003195,2.05320715904,0.28697553277,0.276160895824,-0.307745218277,0.069339223206,0.212699994445,-0.408396363258,1.8060387373,0.241650015116,1.32076478004
868,0.970693469048,0.824596405029,-0.0728500038385,0.574451625347,-0.807671785355,1.62702739239,-0.110760070384,1.0782661438,-0.0998999923468,-0.396511614323,1.48398661613,-0.487299978733,0.372920691967
1677,1.14617431164,0.112595632672,0.156199991703,2.07328009605,-0.776733279228,0.0569901764393,-0.37237238884,0.264254629612,0.348649978638,-0.663625657558,0.166531607509,0.348999977112,-0.206352382898
